Unnamed: 0,seconds,moca_angles,moca_vel,moca_roughness,mp_angles,mp_vel,mp_roughness
1366,22.766666666666666,147.96366856265084,-0.0257917268010032,1.1762128497811397e-06,164.50447226508263,0.031611859093914,2.700035305966446e-07
1367,22.783333333333335,147.9637010222931,0.0019475785353506,9.76930015248025e-07,164.50354321027416,-0.0557432885079833,1.3469993406971802e-06
1368,22.8,147.9640660862017,0.0219038345170474,6.839949795113127e-07,164.50118736154977,-0.1413509234635057,3.1171149698447512e-06
1369,22.816666666666663,147.96460219525608,0.0321665432619511,3.9564546273267003e-07,164.49793321518715,-0.1952487817573001,3.90918293964783e-06
1370,22.833333333333332,147.96507485302834,0.0283594663358144,1.59810644772847e-07,164.4946513948782,-0.1969092185373711,2.693714016571254e-06
1371,22.85,147.96514857995493,0.0044236155952148,5.312224730696274e-08,164.49232520318884,-0.1395715013609333,9.184810960815586e-07
1372,22.866666666666667,147.96440614485573,-0.0445461059518947,2.753239789468482e-07,164.49182087859035,-0.0302594759097019,1.273183839264831e-06
1373,22.883333333333333,147.96243649770312,-0.1181788291563634,1.1039654987257496e-06,164.49370692760726,0.113162941015048,4.847781666622411e-06
1374,22.9,147.95897730748135,-0.2075514133065326,2.574421326610889e-06,164.49820629394085,0.2699619800154096,1.0055604878364625e-05
1375,22.916666666666668,147.9540464883816,-0.2958491459844481,4.097541017631436e-06,164.50535901089424,0.4291630172031091,1.4424435260034937e-05
1376,22.933333333333337,147.9479737040383,-0.3643670605981697,4.648282724267107e-06,164.51535061304267,0.599496128905912,1.7253848779788383e-05
1377,22.95,147.94129950710197,-0.4004518161798387,3.699689164773909e-06,164.52880013855943,0.806971531005729,2.054788866491176e-05
1378,22.966666666666665,147.93461049133285,-0.4013409461475703,1.8970485664690896e-06,164.54677063314352,1.0782296750454634,2.7978703471686775e-05
1379,22.983333333333334,147.9284126322493,-0.3718715450133913,5.132765476443919e-07,164.57042212860165,1.419089727487517,4.2797441946335285e-05
1380,23.0,147.9230802927649,-0.3199403690638291,3.081984466955175e-07,164.6004385593938,1.800985847529546,6.400394301131184e-05
1381,23.016666666666666,147.91884544029983,-0.2540911479036367,1.094491004568244e-06,164.63648099888783,2.162546369641518,8.218778420248999e-05
1382,23.033333333333335,147.91578819566692,-0.1834346779747875,2.176387868787672e-06,164.67691746008225,2.4261876716650477,8.243367052309437e-05
1383,23.05,147.91383026961304,-0.1174755632325741,2.8994933075996908e-06,164.7189570295667,2.5223741690666657,5.805964332805571e-05
1384,23.066666666666663,147.91275127599815,-0.064739616893803,2.9141625628884862e-06,164.75912364980667,2.409997214398345,2.354522975763895e-05
1385,23.083333333333332,147.91223325974394,-0.03108097525228,2.253784391959981e-06,164.7938858877678,2.085734277667939,9.721759901769965e-06
1386,23.1,147.9119244909568,-0.0185261272281422,1.282054360173353e-06,164.8202944225206,1.5845120851673755,4.103478305097339e-05
1387,23.116666666666667,147.91151435961433,-0.0246078805486149,4.691133635407107e-07,164.8365599511979,0.9759317206385276,0.0001134822772564
1388,23.133333333333333,147.91081563186086,-0.0419236652084009,9.168156517269249e-08,164.84248808328883,0.3556879254557543,0.0001917268009644
1389,23.15,147.90984688240258,-0.0581249674968376,6.787056910136562e-08,164.83961998718402,-0.172085766288319,0.000229456994532
1390,23.166666666666668,147.90889426636517,-0.0571569622445622,9.198595660297108e-08,164.83095972909126,-0.5196154855656232,0.0002013632461083
1391,23.183333333333337,147.90851359073136,-0.0228405380283902,8.011172194700077e-08,164.8203191173063,-0.6384367070978669,0.0001240396789828
1392,23.2,147.90942290248495,0.0545587052152996,6.077741299255907e-07,164.81146083596698,-0.5314968803588727,4.601686148924308e-05
1393,23.216666666666665,147.912247905269,0.1695001670429974,2.5970184844481507e-06,164.8072758150418,-0.2511012555106617,1.1112861517136416e-05
1394,23.233333333333334,147.91713098014196,0.2929844923778546,5.773171021898707e-06,164.80918426241823,0.1145068425853423,2.564543520173242e-05
1395,23.25,147.92330076845943,0.3701872990478705,7.33841252804694e-06,164.8168670563499,0.4609676359007153,5.803824414379881e-05
1396,23.266666666666666,147.92879940761136,0.3299183491162694,4.66258897945147e-06,164.82839206648708,0.6915006082306263,6.961059984569593e-05
1397,23.283333333333335,147.93062132797326,0.1093152217134729,3.3927816297041797e-06,164.8407770386029,0.7430983269495073,4.862683492577005e-05
1398,23.3,147.92543034444913,-0.3114590114478233,2.191402595645884e-05,164.85092861651677,0.6090946748315673,1.7705501443922864e-05
1399,23.316666666666663,147.9107143137103,-0.8829618443303389,7.672346581144672e-05,164.8567173646251,0.3473248864997913,7.48092332238948e-06
1400,23.333333333333332,147.88586715962643,-1.4908292450314775,0.0001535470872492,164.85781394583822,0.0657948727871371,2.2162617594514154e-05
1401,23.35,147.8526165827042,-1.9950346153336795,0.000202261158505,164.85593688404484,-0.1126237076027791,3.573353239694585e-05
1402,23.366666666666667,147.8145160639422,-2.2860311257204557,0.0001805132162929,164.85438225890863,-0.0932775081724912,2.6671611384174897e-05
1403,23.383333333333333,147.77558034282418,-2.3361432670805016,0.0001040447009872,164.85701004158753,0.1576669607339909,1.0040202734562294e-05
1404,23.4,147.73842835636512,-2.2291191875439154,3.360042970695288e-05,164.86704652776814,0.6021891708365956,2.3360171265318767e-05
1405,23.416666666666668,147.7025943645231,-2.1500395105215375,4.950589691388229e-06,164.88604598988488,1.1399677270043185,7.87866038665722e-05
1406,23.433333333333337,147.66381429131013,-2.326804392777717,1.6545023437148009e-06,164.91323073358987,1.631084622299568,0.0001383814919672
1407,23.45,147.61482992498543,-2.939061979482176,2.719671312790178e-05,164.94530593540225,1.9245121087425332,0.0001457554323935
1408,23.466666666666665,147.54756613232684,-4.03582755951561,0.0001735072642241,164.97674718979877,1.8864752637915672,8.767375571614392e-05
1409,23.483333333333334,147.4556399051777,-5.515573628948687,0.0005421061524167,165.00046893062827,1.4233044497700575,2.994359283771673e-05
1410,23.5,147.33578938097773,-7.191031451997674,0.001083295055898,165.0087263813945,0.4954470459733784,9.429803214645248e-05
1411,23.516666666666666,147.18778662882363,-8.880165129245938,0.0015807032226619,164.9941340407865,-0.8755404364802644,0.000388036227955
1412,23.533333333333335,147.01386988964924,-10.43500435046326,0.0018150627969213,164.9507834561365,-2.6010350789999848,0.0009264169766009
1413,23.55,146.81876608572082,-11.706228235705112,0.0017005047299688,164.87546584532893,-4.519056648453557,0.0015860691063226
1414,23.566666666666663,146.61004641001415,-12.523180542400496,0.0012849301207761,164.76880181697183,-6.399841701426112,0.0021191055550539
1415,23.583333333333332,146.39776992818167,-12.736588909948525,0.0007166125297722,164.63579625097336,-7.980333959908421,0.0022543177971073
1416,23.6,146.19287866121198,-12.293476018181764,0.0002374481789202,164.48536283671706,-9.026004855377892,0.0018700739314874
1417,23.616666666666667,146.00478739471544,-11.28547598979253,9.99903924911843e-05,164.32877802398988,-9.395088763630495,0.0011278255518329
1418,23.633333333333333,145.83914327159556,-9.938647387192532,0.0003724418780513,164.17744410726746,-9.0800350033453,0.000417949055707
1419,23.65,145.69654144624965,-8.556109520754376,0.000823763225889,164.04052566517498,-8.215106525548777,0.0001027199421403
1420,23.666666666666668,145.57245708221924,-7.445061841824554,0.0010751706458918,163.9231045781528,-7.045265221331647,0.0002498643532774
1421,23.683333333333337,145.45829324529774,-6.849830215290353,0.0009146862627755,163.8254673715522,-5.85823239603485,0.000598937128399
1422,23.7,145.34332021083682,-6.898382067655007,0.0004786496892746,163.74371711254253,-4.905015540580848,0.0007983001883115
1423,23.716666666666665,145.2171962353814,-7.567438527324839,0.0001320060790427,163.67116650435418,-4.353036491301054,0.0006876722323987
1424,23.733333333333334,145.07259067242737,-8.676333777242462,0.0001510555254673,163.59958201978935,-4.295069073889408,0.0003763775340263
1425,23.75,144.90713462014875,-9.92736313671685,0.0004787789660599,163.5197997154043,-4.786938263102911,0.0001095779423748
1426,23.766666666666666,144.72379622931797,-11.000303449847024,0.0007820805416229,163.42214677285187,-5.859176553145744,0.0001097115604996
1427,23.783333333333335,144.52936092249442,-11.666118409413002,0.0007764601834428,163.29755307397468,-7.475621932631498,0.0005000905996785
1428,23.8,144.33165137782947,-11.862572679896743,0.0004889133172881,163.1396254120287,-9.475659716759424,0.0012458003385154
1429,23.816666666666663,144.1365068332254,-11.708672676243737,0.0001784064662362,162.94669580945774,-11.575776154257367,0.0020839500774288
1430,23.833333333333332,143.94538192090448,-11.467494739255812,3.089816032272132e-05,162.72228007022522,-13.464944353950727,0.0025943930177311
1431,23.85,143.75426499807773,-11.467015369605065,7.948627580434537e-06,162.47342242361,-14.931458796913262,0.0024908854702683
1432,23.866666666666667,143.55446362884092,-11.98808215420854,1.5127038779302262e-05,162.20813836807437,-15.917043332137837,0.0018665700212787
1433,23.883333333333333,143.33535225230256,-13.146682592301886,0.0001359491403692,161.93368111346626,-16.467435276486526,0.0010891170809336
1434,23.9,143.08819090729494,-14.82968070045672,0.0005700667829929,161.65622289198708,-16.647493288750752,0.0004784903859848
1435,23.916666666666668,142.80924546791516,-16.736726362786953,0.001298535330682,161.38124327288438,-16.498777146162524,0.0001383650577845
1436,23.933333333333337,142.50089602155262,-18.50096678175248,0.0019305734757895,161.11363456368267,-16.056522552102592,2.7271689040962488e-05
1437,23.95,142.1708932229353,-19.800167917039744,0.0020092246232675,160.8570056672025,-15.397733788810797,7.113421786224409e-05
1438,23.966666666666665,141.8307194442775,-20.410426719467974,0.0014536847683385,160.61233468896597,-14.680258694190798,0.000185570055193
1439,23.983333333333334,141.4935694857379,-20.22899751237503,0.0006541462324967,160.3767747380017,-14.133597057856376,0.0002603662533231
1440,24.0,141.17178082114978,-19.30731987528759,0.0001648432932598,160.1436224744362,-13.989135813930034,0.0002110299235399
1441,24.016666666666666,140.87363519658214,-17.888737474058303,0.0002833352335888,159.90385985316595,-14.38575727621469,8.647278026874693e-05
1442,24.033333333333335,140.60032896254762,-16.398374042071282,0.0007972326741311,159.64880934655562,-15.303030396619874,7.539043271548381e-05
1443,24.05,140.34457614360312,-15.345169136670052,0.0011225681454521,159.3730883374689,-16.543260545204248,0.0003152787241533
1444,24.066666666666663,140.0918762052907,-15.161996298745066,0.0008632520998396,159.07704446970791,-17.762632065658295,0.0006752864782898
1445,24.083333333333332,139.82435388840634,-16.051339013062034,0.0003275491117039,158.76772164630972,-18.559369403891424,0.0008152283196134
1446,24.1,139.52614893012998,-17.892297496581477,0.0003284000749089,158.4576316864623,-18.60539759084588,0.0005590044131684
1447,24.116666666666667,139.18850528118398,-20.258618936759945,0.0012787906536684,158.16161494126948,-17.761004711568944,0.0001942280938899
1448,24.133333333333333,138.81214058234443,-22.58188193037313,0.0025833790797474,157.89292143993904,-16.121610079825928,0.0002804165238044
1449,24.15,138.40550911864452,-24.397887821994573,0.0031825911159904,157.65958106770876,-14.000422333817257,0.0010664333690323
1450,24.166666666666668,137.9800209913336,-25.52928763865566,0.0026640860137753,157.4618380243217,-11.86458260322297,0.0021153819937926
1451,24.183333333333337,137.54485099241342,-26.110199935210403,0.0015768845799125,157.29127728055008,-10.23364462629786,0.0025966497225153
1452,24.2,137.103648470131,-26.472151336945444,0.000686672348907,157.1316935888133,-9.575021504206234,0.0020391404282469
1453,24.216666666666665,136.65412732864775,-26.971268488994724,0.0002717258490352,156.96101634941687,-10.240634363786398,0.0008873157511425
1454,24.233333333333334,136.190034023148,-27.84559832998468,0.0002146533020343,156.75370378199827,-12.438754045115845,0.0004116806241702
1455,24.25,135.70403915125829,-29.159692313382948,0.000414198677806,156.48374531777085,-16.19750785364488,0.0020529116320945
1456,24.266666666666666,135.1901313597122,-30.834467492764475,0.0008657106269044,156.1286957745472,-21.30297259341944,0.006548693564346
1457,24.283333333333335,134.64467004956035,-32.72767860911188,0.0014892882177779,155.6746082537394,-27.245251248468207,0.0131557282562296
1458,24.3,134.06588980752267,-34.72681452226084,0.0020986865545971,155.12051874914206,-33.24537027583972,0.0194101558739681
1459,24.316666666666663,133.45254921361817,-36.800435634269775,0.0025572277026134,154.48021534148117,-38.41820445965368,0.0220967305597056
1460,24.333333333333332,132.80317859261297,-38.96223726031224,0.0028715797681362,153.77987865076,-42.020201443270366,0.019387944359894
1461,24.35,132.11691103481618,-41.17605346780692,0.0031025062037848,153.0522994962815,-43.65474926870945,0.0125498009342414
1462,24.366666666666667,131.39536232480896,-43.2929226004336,0.0032127549751605,152.32959166442407,-43.362469911446055,0.0053314882595298
1463,24.383333333333333,130.6440624550672,-45.07799218450543,0.0030338994061902,151.63637945827907,-41.592732368700354,0.0012089534033774
1464,24.4,129.87243068629567,-46.29790612629165,0.002423813034508,150.98548206699775,-39.05384347687914,0.0009319903497301
1465,24.416666666666668,129.0923176364701,-46.80678298953353,0.0014853364979889,150.3775934846545,-36.47331494059415,0.0025770678069861
1466,24.433333333333337,128.31559296771485,-46.603480125315855,0.0005933484678636,149.80454459594282,-34.382933322701774,0.0037120914538773
1467,24.45,127.55142722703704,-45.84994444066865,0.000131633615418,149.25401606926502,-33.03171160066768,0.0033431861251661
1468,24.466666666666665,126.80438654173804,-44.82244111793989,0.0001725022440566,148.71388320816163,-32.40797166620325,0.0020523178283671
1469,24.483333333333334,126.07458270519548,-43.7882301925535,0.000445107150413,148.1756528297276,-32.29382270604219,0.0008506488680871
1470,24.5,125.35998911400829,-42.875615471231754,0.0006306690630678,147.63661218237667,-32.34243884105581,0.0002178137654676
1471,24.516666666666666,124.65939309334723,-42.035761239663145,0.0006379962541655,147.0997277039649,-32.21306870470585,2.9996357292889392e-05
1472,24.533333333333335,123.9740232632866,-41.12218980363821,0.0005825475105051,146.570935843897,-31.72751160407472,2.053567271245757e-05
1473,24.55,123.3069698638866,-40.02320396400023,0.000599945617477,146.0553375878914,-30.93589536033619,9.778319592717778e-05
1474,24.566666666666663,122.6610137553738,-38.7573665107675,0.0007348813570032,145.55488424261364,-30.02720071666488,0.0002600272212787
1475,24.583333333333332,122.03640484177136,-37.476534816146625,0.0009199829797571,145.06909693353347,-29.14723854480997,0.0004308214710366
1476,24.6,121.42997953750778,-36.38551825581487,0.0010042243520772,144.59811512920126,-28.258908259932696,0.0005290046255127
1477,24.616666666666667,120.83587522503278,-35.646258748499804,0.0008681971202561,144.14569154830147,-27.145414853987404,0.0006083499903877
1478,24.633333333333333,120.2468934495101,-35.338906531360976,0.0005482930905922,143.71964236957243,-25.562950723742688,0.0008443222873336
1479,24.65,119.6554417495914,-35.48710199512158,0.0002174768875472,143.32890105985462,-23.444478583068644,0.0014241785150122
1480,24.666666666666668,119.05405758812832,-36.08304968778526,5.252759583791497e-05,142.9788800568736,-21.001260178860548,0.0023552536537461
1481,24.683333333333337,118.43640858564424,-37.058940149044304,0.0001335926239888,142.66811059816416,-18.646167522566657,0.0032481578498796
1482,24.7,117.7991554471122,-38.23518831192274,0.0004065014522328,142.3877929406553,-16.81905945053245,0.0034563797421151
1483,24.716666666666665,117.14372620935757,-39.32575426527791,0.0006794943665819,142.123661389271,-15.847893083056874,0.002670884441384
1484,24.733333333333334,116.4764781228404,-40.03488519102973,0.0007225772801077,141.85875686329504,-15.894271558557875,0.0013363601723284
1485,24.75,115.8066347155468,-40.19060443761589,0.0004821187811329,141.57625561353584,-16.95007498555242,0.000357855050709
1486,24.766666666666666,115.14288454503372,-39.82501023078498,0.0001733537920819,141.26210225431583,-18.849201553200032,0.0004113175152452
1487,24.783333333333335,114.49023663751528,-39.15887445110656,5.563182565516185e-05,140.907288806755,-21.288806853650613,0.0014883145036949
1488,24.8,113.8483186915786,-38.51507675620098,0.0001350717421501,140.50939525036912,-23.87361338315202,0.0029286321124102
1489,24.816666666666663,113.21146958071176,-38.21094665201002,0.0001957634079735,140.07281475181793,-26.194829913071658,0.0038489601534682
1490,24.833333333333332,112.5703624636618,-38.466427022998175,0.0001189343099353,139.6073273172169,-27.929246076060963,0.0037123885425484
1491,24.85,111.91459377710775,-39.346121193242425,6.584496434349875e-05,139.12530397011693,-28.921400825998944,0.0026645184871109
1492,24.866666666666667,111.23549720463484,-40.745794348374886,0.0002981861698656,138.63827399368816,-29.221798585726333,0.001364856601594
1493,24.883333333333333,110.52835796649244,-42.4283542885442,0.0008544773627409,138.15368602356315,-29.075278207500332,0.0004445242786104
1494,24.9,109.79333383223022,-44.1014480557331,0.0014497604001092,137.672731542532,-28.85726886186887,7.152204392146015e-05
1495,24.916666666666668,109.03479651886732,-45.512238801773606,0.0017111627108818,137.19002086786824,-28.962640479825836,5.730031326064488e-06
1496,24.933333333333337,108.25947417894233,-46.51934039549985,0.0015005664962433,136.6952948169563,-29.68356305471616,2.8868887601560297e-05
1497,24.95,107.47438737905608,-47.105207993174645,0.0009954564904304,136.17646916534363,-31.129539096760368,0.0002474071745775
1498,24.966666666666665,106.68560189178464,-47.3271292362864,0.0004882607108574,135.6228040230539,-33.219908537383844,0.0009332700417217
1499,24.983333333333334,105.89824972672416,-47.24112990362897,0.00015870221712,135.02696056598873,-35.75060742391031,0.002124305176728
1500,25.0,105.11743724472656,-46.84874891985601,2.9846600447610055e-05,134.38541945863832,-38.49246644102436,0.0034814042064537
1501,25.016666666666666,104.34893445734534,-46.11016724287339,6.693588237124024e-05,133.69824579715265,-41.230419689140376,0.0045191599810501
1502,25.033333333333335,103.5986948945349,-45.014373768626115,0.0002578994256585,132.96967886697553,-43.714015810627416,0.0048665291950631
1503,25.05,102.87144390817824,-43.63505918139992,0.0005953180156072,132.20935073113483,-45.619688150441675,0.0043470073658662
1504,25.066666666666663,102.1694309835268,-42.12077547908649,0.001005591868093,131.4323675517705,-46.61899076185932,0.0030435882001303
1505,25.083333333333332,101.492038398578,-40.64355509692746,0.0013323586914159,130.6572626770092,-46.50629248567952,0.0014440292876808
1506,25.1,100.83611897814906,-39.35516522573664,0.0014230068009146,129.90275281790613,-45.27059154618314,0.0003827025435876
1507,25.116666666666667,100.19668748528912,-38.36588957159648,0.0012372238305779,129.1848871222072,-43.071941741936826,0.0005689690841426
1508,25.133333333333333,99.56765280397026,-37.74208087913138,0.000865819732844,128.5152396262228,-40.1788497590627,0.0020607775575453
1509,25.15,98.94220389956702,-37.52693426419455,0.0004589165832421,127.89979657438133,-36.92658311048888,0.0041975570758601
1510,25.166666666666668,98.3127186795323,-37.76911320208342,0.0001526873844137,127.3381530659782,-33.69861050418734,0.0059899780017169
1511,25.183333333333337,97.67084867625914,-38.5122001963893,5.1280730252325e-05,126.82312016121976,-30.90197428550653,0.0066009848722233
1512,25.2,97.00875146813787,-39.72583248727602,0.000226302194281,126.34098987690014,-28.927817059177418,0.0056998862846273
1513,25.216666666666665,96.32155615539212,-41.23171876474544,0.0006541239607306,125.87239613305609,-28.115624630643197,0.0036444588821033
1514,25.233333333333334,95.60979930420385,-42.70541107129617,0.0011181479949205,125.39371045448505,-28.72114071426239,0.0014446205362128
1515,25.25,94.88014325064675,-43.7793632134256,0.0012720421679486,124.87942510333062,-30.857121069265645,0.0004623408079614
1516,25.266666666666666,94.14362058662626,-44.19135984122988,0.000950979481117,124.30580521423832,-34.41719334553795,0.0018309944529953
1517,25.283333333333335,93.41201556004307,-43.89630159499091,0.0004107201469039,123.6547671180556,-39.062285770963,0.0057353339668608
1518,25.3,92.69373464074772,-43.096855157721166,0.0001042529610018,122.9162535227366,-44.31081571914035,0.0110415712715569
1519,25.316666666666663,91.99053858463256,-42.19176336690964,0.0001780117858752,122.0886266567169,-49.65761196118194,0.0157581450075498
1520,25.333333333333332,91.29634723344044,-41.65148107152703,0.0003266438446243,121.17815029476986,-54.628581716822,0.0180847759097719
1521,25.35,90.59913324846852,-41.832839098315446,0.0002472405299338,120.19846954671844,-58.78084488308531,0.0172298697851296
1522,25.366666666666667,89.88582106827556,-42.79873081157746,0.0001064732318455,119.16968379085904,-61.72714535156416,0.0135789436688443
1523,25.383333333333333,89.14783609701804,-44.27909827545108,0.000312613493756,118.11592962820151,-63.22524975945157,0.0084709678532154
1524,25.4,88.38391579023511,-45.83521840697614,0.0008684240064585,117.06099685732514,-63.295966252582616,0.0037526029166672
1525,25.416666666666668,87.59895420352727,-47.09769520247022,0.0012848273115344,116.0227612531545,-62.29413625023824,0.0009453554086954
1526,25.433333333333337,86.80069528737427,-47.895534969180176,0.0011915300743014,115.0083234639593,-60.86626735171194,0.000293760921244
1527,25.45,85.99682907384795,-48.23197281157917,0.0007317963616688,114.01224517139136,-59.76469755407663,0.0006588816278782
1528,25.466666666666665,85.19358374286612,-48.19471985890942,0.0002844599675074,113.01949719776184,-59.56487841777118,0.0007240373617141
1529,25.483333333333334,84.39531160876987,-47.89632804577508,5.791940302160253e-05,112.01232052500625,-60.430600365335465,0.0003290026062593
1530,25.5,83.60426119012973,-47.46302511840838,2.648971472824535e-05,110.97780661292684,-62.07083472476427,0.0002787380639432
1531,25.516666666666666,82.82043693092768,-47.029455552122954,7.306709990872719e-05,109.91283475023911,-63.89831176126364,0.0009271026215133
1532,25.533333333333335,82.0419009898909,-46.712156462206735,0.0001024193986654,108.82479340924895,-65.28248045940956,0.0015600736709362
1533,25.55,81.2655921454115,-46.57853066876413,8.241744677764561e-05,107.72848887737996,-65.7782719121397,0.0013881824438838
1534,25.566666666666663,80.48830530710752,-46.63721029823875,3.751210052087305e-05,106.64094081679592,-65.25288363504245,0.000629619756985
1535,25.583333333333332,79.70743025477957,-46.852503139677424,9.127856245902724e-06,105.57599888133856,-63.89651612744131,0.0002098526957791
1536,25.6,78.92140478522495,-47.16152817327696,1.5003498913893822e-05,104.53976002267362,-62.17433151989667,0.0005960657206378
1537,25.616666666666667,78.13016179084863,-47.47457966257912,3.922525977776123e-05,103.5269725569399,-60.76724794402338,0.0012235007236729
1538,25.633333333333333,77.33574512568312,-47.66499990993083,5.012737150646179e-05,102.51934996835864,-60.45735531487537,0.0011672948133894
1539,25.65,76.54285774738645,-47.57324269780014,3.107638485293483e-05,101.48767184966805,-61.90068712143557,0.0005143902354357
1540,25.666666666666668,75.75871033408106,-47.04884479832344,1.977771557678733e-05,100.39868428904772,-65.33925363721949,0.0010422685587467
1541,25.683333333333337,74.9915404674333,-46.030191998865746,0.0001259418849828,99.22553640339034,-70.38887313944315,0.0048442015025072
1542,25.7,74.24802824280927,-44.61073347744161,0.0004558134608931,97.9581857014302,-76.04104211760841,0.011433320937923
1543,25.716666666666665,73.53101722906906,-43.02066082441229,0.0009578783208826,96.6090211386944,-80.94987376414764,0.0166387633855105
1544,25.733333333333334,72.83898554803766,-41.521900861884546,0.0013814964513474,95.2105176914638,-83.91020683383573,0.0159679286632077
1545,25.75,72.16741807266271,-40.29404852249655,0.0014748816076109,93.80591273052548,-84.27629765629973,0.0096246010899455
1546,25.766666666666666,71.51106543456793,-39.38115828568726,0.0012208595442258,92.43742969114705,-82.10898236270594,0.003054272253825
1547,25.783333333333335,70.86588798049392,-38.71064724444011,0.0008234243354706,91.13668383615568,-78.04475129948173,0.0017700185763505
1548,25.8,70.22990537628228,-38.158956252698886,0.0004923585624934,89.91947423295534,-73.03257619202071,0.0062510634646479
