Frame #,Hand Pink X,Hand Pink Y,Elbow Pink X,Elbow Pink Y,Head Pink X,Head Pink Y,Shoulder Green X,Shoulder Green Y,Shoulder Green X_smoothed,Shoulder Green Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Head Pink X_smoothed,Head Pink Y_smoothed,angles,velocity,roughness
13.0,1000.60321,913.4290771,732.8666382,1008.662231,269.142639,1010.90234,493.774017,1019.0,493.8262349514833,1018.9925389162976,1000.7020632420074,913.4157312789056,269.0851524039721,1010.861206813104,166.12698372384924,1.4014954692157744,3.2950597562042574e-05
14.0,1000.60321,913.4290771,732.8666382,1008.662231,269.142639,1010.90234,493.774017,1019.0,493.88324826421155,1019.008665698107,1000.77381860865,913.434021467828,269.1780365999721,1010.8966642970298,166.1430623102538,0.964715184274496,6.629675122058448e-05
15.0,1000.901184,913.262207,732.8666382,1008.662231,269.142639,1010.90234,494.0,1019.0,493.9393826489672,1019.0231052211584,1000.8169846588258,913.4131753521306,269.2488312268158,1010.9181930527384,166.15173158635957,0.5201565663458041,0.00010208395379463925
16.0,1000.901184,913.262207,732.9750977,1008.503479,269.369202,1010.92377,494.0,1019.0,493.9839640813687,1019.0320872288472,1000.8125812484196,913.358260967757,269.2996314621729,1010.9282112071083,166.15380451047548,0.1243754469544455,0.00012091024285815873
17.0,1000.931946,913.5,732.9581299,1008.46167,269.369202,1010.92377,494.090454,1019.14209,494.0069116080236,1019.0322606176924,1000.7490633464304,913.2720126575294,269.3342330076616,1010.9304764757114,166.15069161941284,-0.1867734637585272,0.00011255701091316816
18.0,1000.706238,913.2388306,732.9581299,1008.46167,269.369202,1010.92377,494.0,1019.0,494.0028783290996,1019.0223301282532,1000.6284232283318,913.1575919646344,269.3579787469307,1010.9288097746036,166.1439795761428,-0.40272259620167,8.373602998681166e-05
19.0,1000.310852,912.9841309,732.8117676,1008.386475,269.369202,1010.92377,494.0,1019.0,493.9732920799,1019.0041323842336,1000.466448043196,913.0217395251776,269.3773378669911,1010.9262715809213,166.13506844873635,-0.5346676443878096,5.020570136925618e-05
20.0,1000.204041,912.7325439,732.9493408,1008.419128,269.369202,1010.92377,494.0,1019.0,493.92562232691085,1018.982269368322,1000.2865381136442,912.8743271291144,269.39811885645844,1010.9247875640464,166.12490470426297,-0.6098246684024389,2.4453050696550756e-05
21.0,1000.01593,912.6397095,732.9493408,1008.419128,269.369202,1010.92377,493.735626,1018.93964,493.87021759002704,1018.9625573515946,1000.1111822709717,912.7245944109894,269.4228458319926,1010.9251141181066,166.11382842156945,-0.6645769616113739,1.0129502615783663e-05
22.0,1000.01593,912.6397095,732.9493408,1008.419128,269.369202,1010.92377,493.735626,1018.93964,493.81568811048146,1018.9500907043664,999.95638455451,912.5783697592796,269.4487822475122,1010.92703558404,166.10164317561348,-0.7311147573585686,4.443926929894494e-06
23.0,1000.01593,912.6397095,732.9493408,1008.419128,269.369202,1010.92377,493.735626,1018.93964,493.7649640944131,1018.9474772971112,999.8310573590758,912.4392791860636,269.46828357955366,1010.9297268323044,166.0880182594498,-0.8174949698207001,3.294674488203828e-06
24.0,999.5333252,912.2888794,732.8117676,1008.386475,269.877289,1010.97015,493.643066,1018.87903,493.7147279752317,1018.9536833594244,999.7390050612008,912.3121549388836,269.47259498594025,1010.932244119499,166.07310389924123,-0.8948616125138642,3.655340276512525e-06
