Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Elbow X,Elbow Y,Elbow X_smoothed,Elbow Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Shoulder Pink X_smoothed,Shoulder Pink Y_smoothed,angles,velocity,roughness
27.0,314.9880676,1022.534058,747.6757202,1217.070068,476.4736938,1211.173828,476.6346912268624,1211.1903521821157,747.8574346918514,1217.1545715226175,314.90592409534884,1022.561354730424,131.938914471065,-2.7877467324827876,0.0006124971124910343
28.0,315.299408,1022.243286,747.8875122,1217.193726,476.5505066,1210.979858,476.6695165404358,1211.1052234659523,747.8469634187293,1217.1422945083214,315.1469896736634,1022.3187933833792,131.89338013169953,-2.732060361928461,0.00025666923502964706
29.0,315.3430176,1022.078796,748.0291748,1217.223633,476.7890625,1210.93396,476.6694519293398,1211.0249659932906,747.8134664496522,1217.1253324089223,315.28187890324347,1022.1198606793156,131.8548942095272,-2.3091553303396495,5.8922260617577564e-05
30.0,315.2843628,1022.009583,747.9385376,1217.195313,476.7890625,1210.93396,476.6177075348111,1210.9445339787046,747.7403383922908,1217.102924334418,315.29622379407425,1021.9771846927836,131.8283812771745,-1.590775941162974,6.383268179614068e-05
31.0,315.1899414,1021.823547,747.5,1216.941162,476.5,1210.959229,476.50735889662343,1210.854949010068,747.6245211280025,1217.079521100874,315.19628920299203,1021.8929955367956,131.8176681837832,-0.6427856034764545,0.0002264408128773408
32.0,314.9384155,1021.873169,747.5958252,1217.076904,476.5,1210.959229,476.3472110822199,1210.7496436777556,747.4772973389747,1217.0627703473408,315.00378509529907,1021.8600278210384,131.8253000346927,0.457911054569422,0.0004622113341800062
33.0,314.8302917,1021.877563,747.0917969,1217.032349,476.3132324,1210.725342,476.161421309999,1210.630132575974,747.3181673474395,1217.0597031900136,314.7491842102173,1021.8640677839038,131.8518958822171,1.5957508514634355,0.0006800669550563563
34.0,314.4068604,1021.990173,747.1351929,1217.048218,475.6764221,1210.240601,475.98215711414935,1210.5061469588957,747.1661300674563,1217.0737654752738,314.4654375559014,1021.8874936826134,131.89562946786597,2.624015138932805,0.0007910111162794614
35.0,314.0083618,1021.831543,747.1351929,1217.048218,475.6602173,1210.291504,475.8371254061469,1210.3894879120492,747.0328126949717,1217.1039192495805,314.18253906795036,1021.912684650954,131.95242637633652,3.4078145082327183,0.0007353581560378098
36.0,314.0083618,1021.831543,746.739563,1217.296875,475.6602173,1210.291504,475.7374185534032,1210.2865888337965,746.9195165442594,1217.1456728718574,313.9235578853789,1021.9242018032144,132.01678291814227,3.861392508345034,0.0005291321411961278
37.0,313.7356262,1022.111511,746.7816162,1217.179565,475.6602173,1210.291504,475.67248787832006,1210.195626204768,746.817802153463,1217.1931898423763,313.70352433193625,1021.910153086932,132.08265397831914,3.952263610612477,0.00027010125326613194
38.0,313.4928589,1021.729736,746.7816162,1217.179565,475.7191467,1210.069458,475.61475150559704,1210.1089872380603,746.7130207489992,1217.2408354357406,313.5312748487069,1021.863916369063,132.1440639129076,3.68459607530724,7.950620054621515e-05
39.0,313.5602417,1021.960205,746.7816162,1217.179565,475.4537048,1210.027832,475.5306914734288,1210.017688910739,746.5906881427587,1217.2831556521555,313.4122240120246,1021.785922721924,132.19553165663592,3.088064623699438,3.4623499668431594e-05
40.0,313.299408,1021.638794,746.4533081,1217.411987,475.5539551,1209.919434,475.3937233565937,1209.9150790960198,746.4436299391301,1217.3146296153343,313.34987532739405,1021.6839795644768,132.23258716459085,2.2233304772959173,0.000143991741850833
41.0,313.2869263,1021.559204,746.2705078,1217.480713,475.5539551,1209.919434,475.1953845509633,1209.7995054066953,746.2758692288678,1217.3310673606138,313.3450879233303,1021.5712042284724,132.25252875523142,1.1964954384342263,0.0003536657613922242
42.0,313.1938477,1021.397156,746.1047974,1217.275269,474.9723511,1209.705688,474.95128478639134,1209.6758016143558,746.1011403123749,1217.3317367488216,313.39374808727274,1021.461870187316,132.25519037040524,0.1596969104292611,0.0005610523235581183
43.0,313.6000061,1021.326904,745.8086548,1217.224731,474.4826965,1209.44812,474.6976975018948,1209.5544561877475,745.9375835702273,1217.3193449446565,313.4855525800065,1021.3666664214855,132.2431066965353,-0.7250204321962883,0.0006527277808355086
44.0,313.7515564,1021.207214,745.8086548,1217.224731,474.3272095,1209.481689,474.4786296546038,1209.4480401778253,745.8018046454898,1217.2973333631928,313.60660129370257,1021.2894839093682,132.22062672690828,-1.3487981776216884,0.0005758184001599621
45.0,313.8574829,1021.276306,745.7260742,1217.306641,474.2765198,1209.284058,474.32995299770846,1209.3665086389335,745.7048514762048,1217.2674311672993,313.74472677037363,1021.2272757603354,132.1923349731458,-1.6975052257492962,0.0003831227472419997
46.0,313.8574829,1021.276306,745.7063599,1217.35144,474.2765198,1209.284058,474.2685436316665,1209.3136482050434,745.6508513320197,1217.2301228259914,313.8928155395922,1021.1731176981684,132.1618038121296,-1.831869660971961,0.0001862051169372106
47.0,313.9005127,1021.080078,745.56073,1217.173828,474.1835632,1209.322998,474.28922025513634,1209.2858780147342,745.6370660858604,1217.1871839397293,314.0466089823513,1021.1208315090176,132.13142104280158,-1.8229661596808455,6.082067838199656e-05
48.0,314.0664063,1021.127625,745.6387939,1217.090942,474.3455505,1209.182007,474.3677368660955,1209.2734804893926,745.6538099474316,1217.1433248537871,314.1985298848016,1021.068660636786,132.1031135484989,-1.6984496581608255,1.0683691173301692e-05
49.0,314.2373352,1021.070679,745.6810913,1217.111938,474.5603943,1209.344604,474.4677653788234,1209.2637668119685,745.684246715415,1217.1055090980649,314.3328160337685,1021.020523622121,132.07919819978486,-1.4349209228424795,7.135069235992105e-06
50.0,314.6717224,1021.060852,745.6387939,1217.090942,474.6239624,1209.277466,474.55043045656686,1209.245439743905,745.7052113214139,1217.0811211019495,314.42646647245124,1020.9846715109124,132.06265888411224,-0.9923589403570076,3.4723488089452935e-05
51.0,314.6936035,1020.629517,745.6387939,1217.090942,474.6239624,1209.277466,474.5840368578913,1209.2130311746434,745.6898999677471,1217.0764999517346,314.455666228011,1020.969868119841,132.05657081786535,-0.3652839748133374,9.804692675779732e-05
52.0,314.0733643,1021.051453,745.6810913,1217.111938,474.6239624,1209.277466,474.551079569309,1209.169677545424,745.6128259388659,1217.095903791094,314.40224139185597,1020.9804903461966,132.0630172269104,0.3867845427032534,0.00019740285880922692
53.0,314.3282166,1021.071777,745.6387939,1217.090942,474.540802,1209.102051,474.45084442768217,1209.126447360299,745.4567958951884,1217.1402050321922,314.2551687410555,1021.0140203752732,132.08234184412177,1.159477032682048,0.0003028154242637678
54.0,313.9304504,1020.986877,745.4041748,1217.076904,474.2109375,1208.93396,474.2973236037361,1209.097586270278,745.2195940952961,1217.2053044835054,314.00836731682483,1021.0632090147524,132.11336835751638,1.8615908036764497,0.0003636837827583329
55.0,313.6214905,1021.253967,744.6854248,1217.298584,473.9858398,1209.01416,474.1132551302194,1209.0934461131123,744.9161908500961,1217.2815923500175,313.65971661262176,1021.1213428532068,132.1544480391301,2.464780896823413,0.00035429913742512855
56.0,313.3785095,1021.253967,744.5,1217.5,473.9858398,1209.01416,473.9227406608578,1209.1151596381496,744.5743608482655,1217.3561490966697,313.213643101674,1021.1875457398504,132.20464599158703,3.011877147415589,0.00029994120279486187
57.0,313.0011902,1021.297974,744.4390259,1217.422729,473.6786194,1209.321411,473.7456291594057,1209.1546759938508,744.2266717140585,1217.4173855388565,312.6854322172536,1021.2699139085568,132.26433415673665,3.5812899089773964,0.00025010896203494387
58.0,311.8381653,1021.373169,743.6593018,1217.507935,473.6232605,1209.260376,473.5950291418353,1209.2001301320424,743.9033806322237,1217.459244272543,312.1028587106666,1021.3850295057124,132.3348292917133,4.22970809859919,0.00023806952045655908
59.0,311.2702332,1021.619019,743.6082153,1217.425415,473.5,1209.265259,473.4770453149404,1209.2427777264422,743.6276346716256,1217.4823092412132,311.50164384542865,1021.5535525492112,132.4173335247423,4.950253981739934,0.00026689991925609965
60.0,311.2293091,1021.685608,743.5,1217.463013,473.3213806,1209.321411,473.391401731678,1209.2812718931268,743.4127406245497,1217.491857911722,310.9168713571465,1021.7930071954548,132.51175184209154,5.66509904095426,0.00031016028544909456
61.0,310.046051,1021.981812,743.2429199,1217.470337,473.3213806,1209.321411,473.33238989159673,1209.3217057459565,743.261976445646,1217.4948743961695,310.37620750902613,1022.1094798454608,132.61576863693958,6.241007690882157,0.000317283984798203
62.0,309.9747314,1022.096252,743.0749512,1217.645264,473.3213806,1209.321411,473.29045441262673,1209.3743601549722,743.1704627718946,1217.4978439916822,309.897541185721,1022.4909710793204,132.72443622335206,6.520055184748799,0.00024517169514000613
63.0,309.5769653,1023.180603,743.09729,1217.357666,473.2471008,1209.459351,473.2548860609333,1209.4488552390485,743.1278436333241,1217.5054468708315,309.49003290795895,1022.9068883091968,132.83058052295553,6.368657976208283,0.0001156651871530556
64.0,309.1170349,1023.593384,743.2617188,1217.487549,473.2471008,1209.459351,473.2172885026511,1209.5493370689153,743.1220369357366,1217.519161278391,309.15743562201476,1023.3166990995906,132.92614155986132,5.733662214347532,4.108934768005774e-05
65.0,308.9793091,1023.739075,743.2617188,1217.487549,473.2471008,1209.459351,473.174820796646,1209.671305268996,743.1443908668572,1217.5359896338955,308.902152781083,1023.6839588082098,133.00412174583516,4.6788111584305625,0.0001554867605020533
66.0,308.8244934,1024.040039,743.3266602,1217.609131,473.128479,1210.03125,473.1322052631333,1209.8018978244777,743.1938269475199,1217.5490969421692,308.72790616954165,1023.986555742584,133.0603522639467,3.3738310866920074,0.00047975718514522953
67.0,308.4798584,1024.031738,743.1181641,1217.63208,473.128479,1210.03125,473.1016848192155,1209.9244786379395,743.2761090861204,1217.5511254629555,308.6398081314242,1024.2174189044792,133.09421154835314,2.0315570643867886,0.0008602494072532768
68.0,308.5408936,1024.300415,743.1633301,1217.621094,473.128479,1210.03125,473.1006155125381,1210.024980296172,743.3972600295143,1217.538348677141,308.64217019120565,1024.3780354201926,133.10808306233528,0.8322908389283157,0.0010780076285869366
69.0,308.9331055,1024.454224,743.4552002,1217.481323,473.128479,1210.03125,473.1470218623287,1210.0953599992438,743.5553879158414,1217.5126883635223,308.7361661773449,1024.471306428606,133.10611988975262,-0.1177903549597658,0.0010267662031942487
70.0,308.940979,1024.550903,743.9262085,1217.349121,473.128479,1210.03125,473.2538286449624,1210.132558151819,743.7375067797279,1217.4800611662847,308.91942934196214,1024.4985430127706,133.09295375556533,-0.7899680512372242,0.0007749292883129009
71.0,309.2209778,1024.506226,744.0,1217.5,473.128479,1210.03125,473.42346465162314,1210.1360251193307,743.9239206863451,1217.4463971483128,309.18641449171463,1024.4610022806728,133.0726197534649,-1.220040126026447,0.00047486113957629923
72.0,309.3590698,1024.225708,744.116333,1217.369995,473.9859619,1210.368408,473.6461214127872,1210.107843589371,744.0961618534994,1217.4142786108252,309.526501234014,1024.363361980153,133.0478133356674,-1.4883850678495492,0.00024197280336545114
73.0,309.7716675,1024.544556,744.392334,1217.363525,473.9859619,1210.368408,473.90377140413307,1210.0558386199389,744.2424320915828,1217.3819227467527,309.9197635974976,1024.2168188970738,133.01966318570464,-1.689008997765313,0.00010871179191040045
74.0,310.3772278,1023.995239,744.0154419,1217.371948,474.1723022,1209.723022,474.1768657333378,1209.9949009213728,744.357894432435,1217.3442168867657,310.33422482094716,1024.0405798797733,132.98824765367144,-1.884931921992461,5.069272072540046e-05
75.0,310.7045288,1023.70575,744.550354,1217.256714,474.380249,1209.721924,474.4478085621613,1209.9414790566673,744.4415768474613,1217.294985118902,310.7283968607168,1023.8601617781934,132.95387301278893,-2.062478452950245,3.028048369341764e-05
76.0,311.1509705,1023.758484,744.550354,1217.256714,474.380249,1209.721924,474.6996625506611,1209.9035381908006,744.4938429238894,1217.2299944156705,311.0592925506586,1023.701851090596,132.91857600751436,-2.117820316474308,1.908108591469208e-05
77.0,311.4624023,1023.462402,744.550354,1217.256714,475.1889038,1209.957153,474.9145835609768,1209.874744310874,744.5166854100786,1217.150244012568,311.2927554731818,1023.585835467395,132.886902794959,-1.9003927533208296,7.903271093138782e-06
78.0,311.5263062,1023.436096,744.5078735,1217.233154,475.1889038,1209.957153,475.07651439598266,1209.8385848678358,744.5151956193322,1217.0644261540745,311.41188462153866,1023.5215899359968,132.8653119227913,-1.2954523300624032,2.973146300844558e-05
79.0,311.3188782,1023.55835,744.4301147,1216.939575,475.1889038,1209.957153,475.1768739801811,1209.7796898542204,744.4975611493928,1216.9882462262017,311.41991026705176,1023.507312361202,132.86028779554107,-0.3014476350142558,0.00016183736694263997
80.0,311.3188782,1023.55835,744.5072021,1216.7229,475.1889038,1209.957153,475.2178763327351,1209.694634473304,744.4734745441531,1216.9386226317192,311.33629145527965,1023.533527094588,132.8758726976938,0.9350941291643268,0.0004416394836602219
81.0,311.0258179,1023.733582,744.4760132,1216.763916,475.1754456,1209.38916,475.2107311520512,1209.5952944293358,744.452517722769,1216.9244640721245,311.188605025778,1023.5894153620796,132.91172836162156,2.151339835664885,0.0007534349422801115
82.0,311.1766663,1023.702026,744.5072021,1216.7229,475.1674805,1209.330078,475.170781113321,1209.502588868212,744.4431221224947,1216.9400275382598,311.0047414561228,1023.6687632535904,132.9628734824331,3.068707248693272,0.000870359934542504
83.0,310.7812805,1023.753235,744.3499146,1217.341675,475.0617981,1209.348022,475.1126983927206,1209.4349375352372,744.4511896920283,1216.9668210929035,310.80797711455267,1023.7724167318588,133.0215273352544,3.5192311692776457,0.0006823016202110046
84.0,310.405426,1023.904236,744.3499146,1217.341675,475.0617981,1209.348022,475.0472062199547,1209.3992618551715,744.4777848995446,1216.9840024970808,310.6141630626955,1023.906196681146,133.08026103320444,3.5240218770019283,0.00033915446542133096
85.0,310.3605042,1024.036987,744.5495605,1216.693726,474.9197998,1209.467041,474.97955698324733,1209.389426378628,744.5173977039839,1216.9794964379869,310.43000957563777,1024.0756491997113,133.13475819835637,3.2698299091157423,8.924356578293556e-05
86.0,310.4226379,1024.134644,744.6707153,1216.991821,474.9197998,1209.467041,474.9097021189807,1209.3911840773696,744.5591518784212,1216.9531688871452,310.25411085002344,1024.280091890485,133.18458924651767,2.989862889678534,1.7051744422219553e-05
87.0,310.1869507,1024.463745,744.5787354,1216.821777,474.8333435,1209.413208,474.834066102777,1209.389388560675,744.5909891287085,1216.911566455424,310.0822447353223,1024.508402187312,133.23166061602188,2.824282170252559,2.7351321636732896e-05
88.0,309.9727478,1024.818359,744.5787354,1216.821777,474.8333435,1209.413208,474.7485595423798,1209.3735470375716,744.6041401381596,1216.860674437895,309.91419593447677,1024.7386350725533,133.27756079385202,2.7540106698080535,2.865885322137385e-05
89.0,309.6730652,1024.886353,744.6928711,1216.750366,474.6178894,1209.338257,474.6518203327872,1209.339983829457,744.595705703416,1216.8017627443112,309.7571825877971,1024.9420734102723,133.32153146607305,2.6382403332621607,1.6687545634711863e-05
90.0,309.5685425,1025.227661,744.5787354,1216.821777,474.6239624,1209.277466,474.54735127120847,1209.2909448061305,744.5692317488409,1216.731202192808,309.6242064897436,1025.0899959196277,133.3600456296088,2.3108498121450793,1.7887246264567952e-05
91.0,309.5359802,1025.113892,744.53125,1216.582031,474.4034119,1209.115234,474.443779695292,1209.2319841816266,744.5334935581755,1216.643184016206,309.52993984495424,1025.160495919869,133.38789710528744,1.6710885407178466,6.2047142559108e-05
92.0,309.5957336,1025.179688,744.392395,1216.596558,474.3996887,1209.174438,474.3532906158613,1209.1694908455113,744.4993709754436,1216.5336829976975,309.48743301818416,1025.1435473567226,133.3999959959175,0.7259334378034055,0.00019457874007549087
93.0,309.5287781,1025.243408,744.4265747,1216.565796,474.2765198,1209.284058,474.2886572848133,1209.1100753461403,744.4758315624082,1216.404021596231,309.50618254207035,1025.0436365977991,133.39293818559185,-0.4234686195388804,0.00043156821050988867
94.0,309.3333435,1024.813843,744.559082,1216.206055,474.1401978,1209.105957,474.2594163948325,1209.0615399307085,744.4672705768547,1216.262497721983,309.58979514296226,1024.8793896013333,133.3658155471633,-1.6273583057130736,0.0006996657197828499
95.0,309.8501282,1024.503906,744.4224243,1216.063477,474.2666626,1208.923584,474.2682206642841,1209.0326339245264,744.4735079443137,1216.122645990901,309.7327620771884,1024.679408060094,133.320291898793,-2.7314189022183655,0.0008659671980155394
96.0,309.838501,1024.437988,744.5275879,1215.917358,474.2666626,1208.923584,474.3090180403354,1209.0295781478671,744.4915349586208,1215.9984166147697,309.9186050975867,1024.4753733283403,133.26031254362744,-3.5987613099331384,0.0008365487221551622
97.0,310.1017761,1024.412231,744.5,1215.891724,474.2666626,1208.923584,474.3684169491722,1209.0513991444632,744.5173951893357,1215.8990805786452,310.1214042010888,1024.2961916166564,133.19180463070938,-4.110474775083048,0.0006199952579703803
98.0,310.3573303,1024.268921,744.5930176,1215.800537,474.6325073,1209.157715,474.4304517453861,1209.0885033716231,744.5475536909647,1215.826820932327,310.3102998650038,1024.1656924913932,133.12238467356215,-4.165197428833949,0.0003195467826838125
99.0,310.4611206,1023.943359,744.5930176,1215.800537,474.6239624,1209.277466,474.483432499488,1209.1267421997202,744.5796995382252,1215.777772769335,310.4556007652106,1024.1019422030429,133.06070001386504,-3.701079581826434,9.207242492562992e-05
100.0,310.6367188,1024.106812,744.5930176,1215.800537,474.6239624,1209.277466,474.5254138691926,1209.154643056506,744.6127007042865,1215.745389483183,310.53525195202997,1024.115109611707,133.0150768373111,-2.737390593235886,9.130308963213941e-05
101.0,310.6367188,1024.106812,744.5930176,1215.800537,474.4034119,1209.115234,474.56401859600726,1209.1686798328228,744.6455673475455,1215.724318501168,310.54004256850175,1024.2042974302965,132.99170432342677,-1.4023508330603818,0.00037878381923254345
102.0,310.5397949,1024.365723,744.6762085,1215.75647,474.4034119,1209.115234,474.609793110416,1209.1730792966162,744.676097905609,1215.7127896647528,310.4755373568416,1024.356331890267,132.99309381835835,0.0833696958943619,0.0008391524108848345
103.0,310.2635803,1024.593384,744.6931763,1215.588623,474.6307983,1209.067261,474.6677921051982,1209.175217267376,744.7003880412681,1215.711989739755,310.3591663957522,1024.5482826096031,133.01752511782135,1.4658779677802158,0.0012081149224192325
104.0,310.0504456,1024.696167,744.7158813,1215.538696,474.8537598,1209.220093,474.73373605091984,1209.1806959566818,744.7138226947133,1215.7228568001008,310.2128863271424,1024.7530039312026,133.0597332652426,2.532488845275793,0.0012519771304789942
105.0,309.8753052,1025.151367,744.7989502,1215.908691,474.8537598,1209.220093,474.79673766695856,1209.1912748325778,744.7131281042031,1215.743368355529,310.05494549936475,1024.9457843897844,133.11256737049533,3.1700463151628355,0.0009542957673427427
106.0,310.2210388,1025.137085,744.7293091,1215.875977,474.8537598,1209.220093,474.84502828263527,1209.205680075322,744.6983070344988,1215.769316537906,309.8957150652026,1025.1099869170514,133.16897861570067,3.3846747123203613,0.0005171957803951965
107.0,309.7722778,1025.193359,744.5930176,1215.800537,474.8537598,1209.220093,474.8701097552098,1209.221254569482,744.6730744554881,1215.7975220615615,309.7392976283107,1025.2395134188791,133.2235823602489,3.2762246728947275,0.0001771656739450204
108.0,309.5,1025.270874,744.6762085,1215.75647,474.8537598,1209.220093,474.86792803762296,1209.2348357414687,744.6432672322778,1215.8274072171648,309.5869572590999,1025.3370304001517,133.27334071027408,2.985501001510329,3.108445493394997e-05
109.0,309.2345276,1025.37146,744.5930176,1215.800537,474.8537598,1209.220093,474.838401507934,1209.2427857394855,744.6142087918463,1215.8591026746706,309.4375942555828,1025.4096031025413,133.31747451045194,2.6480280106716236,2.3204000279341078e-05
110.0,309.3188782,1025.55835,744.5930176,1215.800537,474.8537598,1209.220093,474.7846965260002,1209.2409897559526,744.5883650053661,1215.8904215680343,309.2860910590741,1025.4648799645595,133.35698282242743,2.370498718528893,5.015182654784665e-05
111.0,309.1867676,1025.4823,744.5,1216.0,474.6239624,1209.277466,474.7123415834048,1209.2255731347989,744.5637341734067,1215.9160717308744,309.12431623704754,1025.509260436504,133.39393885934928,2.2173622153110273,5.2621942422418075e-05
112.0,309.1416626,1025.5,744.5,1216.0,474.6239624,1209.277466,474.6277446844873,1209.194308585397,744.5330898055469,1215.9302633242485,308.9465773378022,1025.54701798016,133.4305490180122,2.196609519774597,3.0901331917846006e-05
113.0,308.7705383,1025.543457,744.4586792,1215.97522,474.540802,1209.102051,474.53651518078175,1209.1475717035892,744.4847387636551,1215.9309369303476,308.7559646813705,1025.5792679405076,133.46818656517604,2.258252829831235,9.588734400100503e-06
114.0,308.5080566,1025.634399,744.4586792,1215.97522,474.4896851,1209.08252,474.4425357553208,1209.087481140181,744.4055134849124,1215.9224943991628,308.5667055790739,1025.6033133921856,133.50689629310554,2.3225836757700336,1.4661853996552966e-06
115.0,308.3858337,1025.577515,744.3759155,1215.818481,474.2666626,1208.923584,474.34786466733294,1209.0152864801953,744.2856383012486,1215.9150705146872,308.40100740109546,1025.6134131587094,133.54566781506978,2.3262913178541567,9.76500228585179e-07
116.0,308.3406982,1025.596558,744.1300659,1215.861816,474.2073059,1208.837524,474.2529413640319,1208.9288603292564,744.1236542750909,1215.9208656892506,308.28270896356497,1025.6030151948162,133.58323655414108,2.254124344278239,8.123325858658878e-07
