Frame #,body X,body Y,hand X,hand Y,shoulder X,shoulder Y,shoulder X_smoothed,shoulder Y_smoothed,body X_smoothed,body Y_smoothed,hand X_smoothed,hand Y_smoothed,velocity,roughness,angles
25,362.0,1356.0,412.2041931152344,1864.150146484375,202.89759826660156,1187.766845703125,202.67556100629068,1187.776026496835,361.968285840206,1355.955868828391,412.46393733472047,1863.8016262950096,1.5113021582180863,0.00012088381787709556,333.7572377154046
26,361.9078063964844,1356.0,412.49853515625,1863.607666015625,202.91183471679688,1187.8280029296875,202.78604497987985,1187.739974053295,361.86616836428567,1355.9011928818293,412.51517992525345,1863.595966462598,1.735366685909412,7.04692084027516e-05,333.7861604935031
27,361.6897583007813,1355.8448486328125,412.5784301757813,1863.218994140625,202.9217071533203,1187.6397705078125,202.91965959053337,1187.6843617629154,361.78455115637894,1355.8474862677738,412.58862127313125,1863.386317708604,1.9554311539150149,4.60526632759597e-05,333.818751012735
28,361.6825256347656,1355.6824951171875,412.5784301757813,1863.218994140625,202.9217071533203,1187.6397705078125,203.06516555375356,1187.6091796173157,361.725250730278,1355.8056541641304,412.68867803569555,1863.2003068324157,2.174320675666195,3.64083734729837e-05,333.85498969066276
29,361.8448791503906,1355.6898193359375,412.7466735839844,1863.037353515625,203.1702117919922,1187.647705078125,203.21274907655433,1187.520880403902,361.68708945900033,1355.7826837268703,412.8082393684328,1863.0630865761343,2.3512617505969047,3.1234992813949656e-05,333.89417738650604
30,361.6825256347656,1355.6824951171875,412.9929504394531,1862.40380859375,203.42404174804688,1187.43994140625,203.35176863626157,1187.4306641302517,361.6677779023448,1355.778159589883,412.9292430713567,1862.987481894124,2.4043171735434044,2.1681180755155362e-05,333.93424933939843
31,361.6594848632813,1356.0322265625,413.0724487304687,1863.4420166015625,203.5,1187.0,203.4708986424536,1187.3503271470065,361.665262098172,1355.784998325521,413.0270326990845,1862.9701767804452,2.249401704162892,8.604787090598844e-06,333.97173936780115
32,361.4042663574219,1355.9078369140625,413.0724487304687,1863.4420166015625,203.5,1187.5,203.5602335267097,1187.2868567269552,361.67683307333505,1355.7942538529044,413.0767609431692,1862.995790023096,1.8584151116010617,1.278620215643164e-05,334.0027129529945
33,361.8619384765625,1355.61279296875,413.1544189453125,1862.443603515625,203.6399078369141,1187.1654052734375,203.61333253429436,1187.23917065438,361.69735009990194,1355.7997403118814,413.0592876554294,1863.044434544432,1.2864771413967446,6.0675498510850334e-05,334.02415423868445
34,361.7530822753906,1355.7808837890625,412.8807678222656,1863.1192626953125,203.6399078369141,1187.1654052734375,203.6286353915889,1187.1988041880068,361.7198856522109,1355.798661850667,412.9649525524517,1863.0949716561584,0.6445812666129314,0.000146337826228892,334.03489725979466
35,361.7530822753906,1355.7808837890625,412.8106689453125,1863.1492919921875,203.6399078369141,1187.1654052734375,203.61073867343072,1187.1530728584955,361.7394415667304,1355.7894256753125,412.7951674992009,1863.1239905295688,0.0477911857399249,0.00022061149997340527,334.035693779557
36,361.9134521484375,1355.7916259765625,412.8106689453125,1863.1492919921875,203.6399078369141,1187.1654052734375,203.57133380590145,1187.0890842508825,361.7567595272554,1355.770566301528,412.5625349871952,1863.1077506968736,-0.4199724507418523,0.00023384019151156127,334.0286942387113
37,361.7530822753906,1355.7808837890625,412.0208435058594,1863.1978759765625,203.55633544921875,1187.0281982421875,203.5287703307588,1186.9979530798362,361.77905999598886,1355.7422516448898,412.28953642399904,1863.0295140895632,-0.713084637332031,0.00018156847283949177,334.01680949475576
38,361.6897583007813,1355.8448486328125,412.1153869628906,1863.0865478515625,203.5,1186.8536376953125,203.5052182000348,1186.878053644307,361.8165999406139,1355.7086854525896,412.0050625083527,1862.8874135692752,-0.8135930125695268,0.00010068935224899206,334.00324961121294
39,361.8575744628906,1355.57275390625,411.7835693359375,1862.50244140625,203.4172821044922,1186.8616943359375,203.52126325650423,1186.7360718401835,361.87625023417854,1355.6789922109062,411.7392243410798,1862.6972845236196,-0.7170211193681553,3.434984456924819e-05,333.99129925922347
40,361.6897583007813,1355.8448486328125,411.3863525390625,1862.4798583984375,203.5,1186.5,203.58935582802576,1186.5855953180271,361.9554666663969,1355.6650375958827,411.51799242166976,1862.4884648852235,-0.4284725896445707,9.183161615327627e-06,333.98415804939606
41,362.1784362792969,1355.38720703125,411.2781677246094,1862.335693359375,203.5,1186.5,203.70908930375023,1186.4435116487014,362.0406255669344,1355.6761696959752,411.35845286814,1862.2950661262084,0.0243159209333043,3.239548025828463e-05,333.98456331474495
42,362.0,1355.5,411.2271728515625,1862.0233154296875,204.048828125,1186.1995849609375,203.86758260412253,1186.324837098751,362.1118852169208,1355.7128764621627,411.2656133243603,1862.1470880397624,0.5716194399406049,9.134342760328073e-05,333.9940903054106
43,362.7744140625,1355.8619384765625,411.3138427734375,1862.047607421875,204.2410888671875,1186.1593017578125,204.0459864657872,1186.2374585246116,362.15318256149624,1355.7635673106408,411.2326542876023,1862.0637468170248,1.1010164646279463,0.00015114334294159446,334.0124405798211
44,362.0,1356.0,411.3138427734375,1862.047607421875,204.2410888671875,1186.1593017578125,204.22863663057376,1186.1789841597267,362.16173681770175,1355.8084085141527,411.2449746393791,1862.0494409169764,1.492088113019463,0.00016842684604614222,334.0373087150381
45,361.9299926757813,1355.9599609375,411.3418273925781,1861.7813720703125,204.36343383789065,1186.1634521484375,204.40890736862312,1186.1374893698096,362.15008768822736,1355.8288809304415,411.28545052500823,1862.092867025655,1.671170839485967,0.00012738794819036094,334.06516156236285
46,362.1649169921875,1355.8350830078125,411.1690673828125,1862.5362548828125,204.71485900878903,1186.1064453125,204.58880882277631,1186.0961663342223,362.1392066237285,1355.8162793505926,411.33776873086873,1862.1702245604745,1.643720674959468,5.9920772219262834e-05,334.0925569069455
47,362.1380615234375,1355.663330078125,411.41790771484375,1862.3084716796875,204.65475463867188,1186.1051025390625,204.7738670068352,1186.0400268270405,362.14879307916254,1355.7734929966275,411.3872321153827,1862.2524219987504,1.473358045096802,1.4381942622453202e-05,334.1171128743638
48,362.1380615234375,1355.663330078125,411.46429443359375,1862.2667236328125,204.71485900878903,1186.1064453125,204.9661753284516,1185.962230014349,362.1910350826401,1355.7103768470652,411.4212051277336,1862.31310409894,1.2242077401765528,8.804494363949827e-06,334.13751633670006
49,362.1380615234375,1355.663330078125,411.46429443359375,1862.2667236328125,205.240478515625,1185.9071044921875,205.1587453176109,1185.8677279355172,362.2687775528104,1355.6371442026475,411.43106791741354,1862.333011173491,0.9165319458747944,2.7913233812206547e-05,334.1527918691313
50,362.6378479003906,1355.168701171875,411.5303039550781,1862.2449951171875,205.27696228027344,1185.7720947265625,205.33466870008104,1185.7722146870742,362.3767842320094,1355.5599749201872,411.41481607587593,1862.300111634452,0.5274463657190154,5.5254094301416546e-05,334.1615826418933
51,362.5,1356.0,411.32183837890625,1862.225341796875,205.5,1185.5,205.47239207795008,1185.6959664396256,362.5049830435558,1355.4810778399972,411.377893768357,1862.2091591532817,0.0308104187683966,9.075971095518294e-05,334.16209614887276
52,362.5,1355.5,411.2902526855469,1862.174560546875,205.7720642089844,1185.7230224609375,205.55476444402524,1185.6550434985647,362.6413618686099,1355.4028510779715,411.3308715088835,1862.063529921876,-0.5493062533321336,0.00013856722940910204,334.15294104465056
53,362.7179565429687,1355.0833740234375,411.1633605957031,1862.15673828125,205.82000732421875,1185.4710693359375,205.57760793597228,1185.6538994745258,362.77256458966866,1355.3316972316495,411.2848985089373,1861.8783914455755,-1.1089863705842615,0.0001836134133837088,334.13445793847416
54,363.0188598632813,1355.1666259765625,411.2755432128906,1861.7510986328125,205.3765869140625,1185.6234130859375,205.55303699025765,1185.682316912825,362.88370334593105,1355.276570904039,411.2476927669145,1861.68097852984,-1.4902753992907949,0.00018678579053819583,334.10962001515264
55,362.8948974609375,1355.2822265625,411.1919250488281,1861.22021484375,205.27696228027344,1185.7720947265625,205.50472299826993,1185.7177353574507,362.9599823769149,1355.2439266204651,411.2226066322629,1861.503363096983,-1.5481738224866604,0.00012473035737543467,334.0838171181112
56,362.9571838378906,1355.250732421875,411.4437255859375,1861.0064697265625,205.5476226806641,1185.8214111328125,205.45810911983645,1185.7326172800683,362.9899425512291,1355.235244671074,411.2109805537276,1861.367851072848,-1.2071670904379062,4.412328607393989e-05,334.0636976666039
57,363.0865478515625,1355.394287109375,411.27642822265625,1860.9593505859375,205.4782562255859,1185.8043212890625,205.4322664911897,1185.704474022681,362.9687343203792,1355.249274820372,411.21516555389866,1861.2729312767383,-0.4800752677465425,5.0461459036543345e-05,334.05569641214146
58,363.0660400390625,1355.4716796875,411.0657653808594,1861.424072265625,205.35589599609375,1185.6942138671875,205.43644792757925,1185.6245087661584,362.90064049650175,1355.2854417913338,411.2383446192832,1861.190872275424,0.5326736749429983,0.0002133992368693016,334.06457430672384
59,362.6033630371094,1354.9156494140625,410.8507385253906,1861.26611328125,205.35589599609375,1185.6942138671875,205.46940612345668,1185.5013600534226,362.7996125289633,1355.3439082720397,411.28000694068544,1861.0816701259669,1.6450250635830344,0.0004757404373528619,334.0919913911169
60,362.7810363769531,1355.3431396484375,411.5710144042969,1861.571044921875,205.5217437744141,1185.1231689453125,205.52008644191696,1185.3582986796068,362.6862675780271,1355.4216396633362,411.3318515766436,1860.9164823271549,2.6072949140234414,0.0006636352432691877,334.1354463063506
61,362.5,1355.732666015625,411.71917724609375,1860.8287353515625,205.6399078369141,1185.1654052734375,205.57095030327935,1185.2246568656817,362.582112974553,1355.5092222162252,411.380553812575,1860.6959601219855,3.1769327963831984,0.0006191382158638839,334.18839518629034
62,362.4175109863281,1355.64306640625,411.3785095214844,1859.8946533203125,205.6952362060547,1185.0714111328125,205.60433854288195,1185.1253110072716,362.50368501088826,1355.5931797654569,411.41640600621633,1860.4509273763256,3.2188618322049933,0.00036387525295293637,334.24204288349375
63,362.4175109863281,1355.64306640625,411.3806457519531,1860.12158203125,205.6952362060547,1185.0714111328125,205.6093539126363,1185.073112679859,362.4587211477855,1355.661937373757,411.43941302450816,1860.2248277652825,2.7678866938242663,0.00011260043677066378,334.2881743283908
64,362.5,1355.732666015625,411.3958435058594,1859.692138671875,205.55633544921875,1185.0281982421875,205.58581168649815,1185.0664288667906,362.4455306888351,1355.7099424715034,411.4575875938534,1860.0508869640064,2.007924006252324,6.75901000970002e-05,334.32163972849503
65,362.5,1355.732666015625,411.47015380859375,1860.0771484375,205.55633544921875,1185.0281982421875,205.5436332075546,1185.0908031448769,362.4556952588766,1355.7379051266205,411.48046264872255,1859.9393771023344,1.1891050584654297,0.00020857414149037142,334.3414581461361
66,362.5,1355.732666015625,411.47015380859375,1860.0771484375,205.5,1185.0,205.49855405717545,1185.1235654067175,362.47842872633584,1355.750773977266,411.51319666111056,1859.88054958842,0.5347138508500393,0.0003377848348499841,334.3503700436503
67,362.5,1355.732666015625,411.4288940429687,1860.1724853515625,205.4366912841797,1185.4134521484375,205.4660873735755,1185.1414789077594,362.5041582647011,1355.7551421135474,411.55367103248255,1859.8574135019185,0.1718072623134503,0.00031394090665597243,334.3532334980222
68,362.5,1355.732666015625,411.6829833984375,1859.77392578125,205.2960205078125,1185.4403076171875,205.4553647243807,1185.1305071010077,362.5261731433206,1355.7569565821298,411.592914030286,1859.8573909663544,0.0985106692291992,0.0001783036416516703,334.35487534250933
69,362.5612182617187,1355.7789306640625,411.6735534667969,1859.701171875,205.5,1185.0,205.46442776795283,1185.0929871434666,362.54088207076944,1355.7601543855078,411.6187266117324,1859.8748009708495,0.1979107012562053,5.675458263808161e-05,334.35817385419693
70,362.5612182617187,1355.7789306640625,411.73193359375,1859.7109375,205.42605590820312,1184.9205322265625,205.4787545025272,1185.0464074399274,362.5477132686798,1355.766438750846,411.62104253237743,1859.9048350731,0.2976373872093063,7.958058990740926e-06,334.3631344773171
71,362.5612182617187,1355.7789306640625,411.506591796875,1859.864013671875,205.5,1184.8536376953125,205.4737424333412,1185.0137585140835,362.5490308356901,1355.7757343960254,411.59604180868985,1859.9369054351175,0.2451990574809315,1.5729726998632286e-06,334.3672211282751
72,362.5612182617187,1355.7789306640625,411.6087036132813,1860.1739501953125,205.2331085205078,1184.8975830078125,205.42033794552643,1185.0123166058586,362.54970050300113,1355.7865755912326,411.54691733682296,1859.954775408078,-0.0424442391113188,5.0279672299756104e-06,334.3665137242899
73,362.5612182617187,1355.7789306640625,411.45751953125,1860.17431640625,205.6399078369141,1185.1654052734375,205.2928876410766,1185.0480216077042,362.5558655871265,1355.7960845219543,411.48174618202023,1859.9440044686737,-0.5704803603873643,3.5545893893844944e-05,334.35700571828346
74,362.5612182617187,1355.7789306640625,411.3418273925781,1859.7813720703125,205.0270233154297,1185.240966796875,205.07815303986692,1185.1171875516686,362.5728576040753,1355.799830602939,411.41017656750074,1859.9005006103037,-1.28293703053032,0.00012192721812149163,334.3356234344413
75,362.5612182617187,1355.7789306640625,411.3462219238281,1859.8494873046875,205.02040100097656,1185.1632080078125,204.7825543543455,1185.2118489410748,362.6025377647306,1355.7921689015357,411.340295388348,1859.8335318130228,-2.0820957889554847,0.00024873091905750833,334.3009218379587
76,362.5612182617187,1355.7789306640625,411.2004089355469,1859.6973876953125,204.4404754638672,1185.28173828125,204.43364411904517,1185.3238565198508,362.64079807142303,1355.7675288528185,411.27673070151735,1859.762258101876,-2.8420138698402297,0.0003529820009721578,334.253554940128
77,362.5612182617187,1355.7789306640625,411.26458740234375,1859.7520751953125,203.97183227539065,1185.556396484375,204.07382384763605,1185.4460126732868,362.6765730629131,1355.7226347202798,411.2208421099381,1859.7096669401255,-3.423791996003729,0.00036753545514173826,334.19649174019463
78,362.7852478027344,1355.7916259765625,411.3418273925781,1859.7813720703125,203.5,1185.5,203.74802744349975,1185.571521306082,362.6940897836264,1355.6587815775204,411.172915874408,1859.6970982593425,-3.7036601115039502,0.000273317455274239,334.13476407166957
79,363.0,1355.5,411.1737365722656,1859.646484375,203.5,1185.5,203.49053858796117,1185.6930592426013,362.6788102227108,1355.5824098132657,411.1345518537101,1859.739350336277,-3.611749370376174,0.00012697818928622892,334.07456824882996
80,362.3824462890625,1355.329833984375,410.8080139160156,1859.4556884765625,203.2511749267578,1185.9718017578125,203.3168569272227,1185.8026173536848,362.6242063685342,1355.5027121280125,411.10850226010115,1859.839580065655,-3.1644747472262225,3.4131894363241705e-05,334.02182700304286
81,362.7232666015625,1355.5283203125,411.1282043457031,1859.93798828125,203.2511749267578,1185.9718017578125,203.2231370057352,1185.8935521270146,362.5348525786244,1355.427612258609,411.0956866743272,1859.9863169334385,-2.470532860693311,6.796331752319685e-05,333.98065145536464
82,362.3824462890625,1355.329833984375,411.1919250488281,1860.7615966796875,203.2511749267578,1185.9718017578125,203.1913852716255,1185.964165642965,362.4242443993662,1355.361304852401,411.0930422866236,1860.157357874743,-1.7004756795927278,0.0001973021198885835,333.9523101940381
83,362.1551208496094,1355.3101806640625,411.1794738769531,1860.3675537109375,203.2337951660156,1186.0462646484375,203.19694656030777,1186.0196202493833,362.3092809260161,1355.3047524694707,411.0951387714465,1860.330233794932,-1.0284485382408093,0.0003075071157251322,333.9351693850674
84,362.1551208496094,1355.3101806640625,411.0459899902344,1859.986572265625,203.2337951660156,1186.0462646484375,203.2153779743307,1186.0701780396569,362.20408907753733,1355.2577448359025,411.0975761601562,1860.490810598024,-0.5722458335685587,0.00030716444698185427,333.92563195450794
85,362.1551208496094,1355.3101806640625,411.1079406738281,1860.8314208984375,203.2337951660156,1186.0462646484375,203.22708511294385,1186.126705435428,362.115855357144,1355.2206673691378,411.0984215465048,1860.634011900585,-0.3615783193606603,0.0002074745132432959,333.91960564918526
86,362.0,1355.0,410.9783020019531,1861.0,203.2337951660156,1186.0462646484375,203.21952593972347,1186.1958304144516,362.04461711765344,1355.1948616637142,411.0970227939451,1860.7610164539096,-0.3489672273440192,9.100929343790043e-05,333.9137895287295
87,362.0188598632813,1355.1666259765625,411.0764770507813,1860.688232421875,203.2305908203125,1186.4315185546875,203.18760598456728,1186.2773405543464,361.9865845381911,1355.1815732566722,411.0925003563216,1860.878506628992,-0.4512298205270326,2.187841914912324e-05,333.90626903172074
88,362.0446472167969,1355.3839111328125,411.3885192871094,1861.0264892578125,203.04139709472656,1186.3355712890625,203.13281230105585,1186.3652854193665,361.9389756926379,1355.181172343994,411.0840641357414,1860.9982886460232,-0.5927999099060344,3.6238256041772963e-06,333.8963890332223
89,362.0188598632813,1355.1666259765625,410.9301452636719,1861.2535400390625,203.2305908203125,1186.4315185546875,203.06140743555815,1186.451668251166,361.9042851620419,1355.193868296088,411.0725220835339,1861.1343394327305,-0.7310199177527466,7.381285867220429e-06,333.8842053679264
90,362.0188598632813,1355.1666259765625,410.939208984375,1861.2054443359375,202.90147399902344,1186.62060546875,202.98180448481145,1186.5303056826883,361.8915371626028,1355.2201986044429,411.0600284996199,1861.2980825182256,-0.8641290876164476,1.1951677130568665e-05,333.86980321646615
91,361.6378479003906,1355.168701171875,410.939208984375,1861.2054443359375,202.80776977539065,1186.7156982421875,202.9009167823415,1186.5993973391835,361.9121525943813,1355.2592465011392,411.0472703390521,1861.493327979595,-1.0246055279583288,1.3977968470855539e-05,333.85272645766685
92,361.6378479003906,1355.168701171875,411.23095703125,1861.816650390625,202.64117431640625,1186.61767578125,202.82010534176484,1186.661818626755,361.97116081251346,1355.306002515685,411.03154404632846,1861.7125165920347,-1.2506585023834305,1.822431606408054e-05,333.8318821492938
93,362.1744689941406,1355.529541015625,410.9328918457031,1862.0216064453125,202.67442321777344,1186.494140625,202.73360241773864,1186.7221997402637,362.059668402158,1355.3514117443838,411.0086466169933,1861.937311769304,-1.5417669049156757,2.8734668393873746e-05,333.80618603421186
94,362.23486328125,1355.5340576171875,411.0997924804687,1862.1444091796875,202.951171875,1186.8004150390625,202.63265928132537,1186.7822189489914,362.1555820199737,1355.3864433938882,410.97695977607697,1862.1442935054415,-1.8299601950707256,4.219058775713079e-05,333.77568669762735
95,362.3824462890625,1355.329833984375,410.9701232910156,1862.337890625,202.8518524169922,1186.9041748046875,202.5143156195331,1186.8380872226078,362.2332214757157,1355.4073049127144,410.940203762026,1862.312277868622,-1.9960827552142744,4.449953915520286e-05,333.7424186517071
96,362.5,1355.5,410.8530578613281,1862.4912109375,202.1868438720703,1186.868408203125,202.38770346329937,1186.8824804799556,362.2751835598494,1355.4174341837536,410.90704358513693,1862.4276986486373,-1.928526047778405,2.6616847485033696e-05,333.7102765509108
97,362.1551208496094,1355.3101806640625,410.8530578613281,1862.4912109375,202.07017517089844,1186.98681640625,202.27096957358708,1186.9090851250355,362.2789144506194,1355.4248691373116,410.8877548587448,1862.487196836568,-1.5901244084420796,1.1390197797966267e-05,333.68377447743677
98,362.1551208496094,1355.3101806640625,410.8530578613281,1862.4912109375,202.01315307617188,1186.9298095703125,202.18042061016732,1186.916613261461,362.2549761715019,1355.4372409939522,410.889558462348,1862.4977460004536,-1.0502495706475656,4.0890255222588665e-05,333.666270317926
99,362.1744689941406,1355.529541015625,410.8530578613281,1862.4912109375,202.13699340820312,1187.0296630859375,202.12096468475383,1186.9105171810322,362.2196367894687,1355.4577769266907,410.91285999752273,1862.4746867683896,-0.4615792452989353,0.00011622357585803727,333.65857733050433
100,362.1744689941406,1355.529541015625,410.8530578613281,1862.4912109375,202.2842559814453,1186.7156982421875,202.0846699695404,1186.9017798151117,362.1873555579446,1355.484600792428,410.9500834849608,1862.4383013092672,0.0031705605215393,0.0001742382908080524,333.6586301731797
101,362.1744689941406,1355.529541015625,411.1506958007813,1862.32421875,202.01315307617188,1186.9298095703125,202.05618328191136,1186.9032237751424,362.1669194843157,1355.512953096924,410.98787131823855,1862.40942728434,0.2175177100548353,0.00015496955933941701,333.66225546834727
102,362.1744689941406,1355.529541015625,411.1313781738281,1862.3941650390625,202.01315307617188,1186.9298095703125,202.0191658668097,1186.925342738577,362.1611732681463,1355.537776661853,411.01206687039536,1862.4043749280156,0.1367754893408346,7.747217812123211e-05,333.6645350598363
103,362.1744689941406,1355.529541015625,411.0333251953125,1862.26416015625,202.01315307617188,1186.9298095703125,201.95990578590457,1186.9737753680045,362.16846618817755,1355.5548051432356,411.0125938811756,1862.430120045117,-0.2070181556496209,2.1012682574231482e-05,333.6610847572421
104,362.1744689941406,1355.529541015625,410.8118286132813,1862.4139404296875,201.8938446044922,1187.0509033203125,201.86820392506544,1187.0488103291186,362.1843196961423,1355.560470949662,410.98463279745914,1862.4818912751807,-0.7358741515122347,4.040649360920413e-05,333.64882018805025
105,362.1744689941406,1355.529541015625,410.8541564941406,1862.72021484375,201.64877319335935,1187.08056640625,201.73671567949907,1187.14632910064,362.2027899143197,1355.552003184457,410.925809212662,1862.5453117261927,-1.3610218268786411,0.0001210114463738414,333.6261364909356
106,362.26861572265625,1355.6375732421875,410.8541564941406,1862.72021484375,201.42404174804688,1187.43994140625,201.55954237568488,1187.2599514295216,362.21772999554946,1355.5286718687405,410.8332845127295,1862.602992330597,-2.007639615521839,0.0002083553717198582,333.5926758306769
107,362.26861572265625,1355.6375732421875,410.8541564941406,1862.72021484375,201.42404174804688,1187.43994140625,201.3317728060974,1187.3836684799394,362.22416390924786,1355.4937029164644,410.70445453304455,1862.6418189747671,-2.620477747742598,0.0002585872231370647,333.54900120154787
