Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Elbow X,Elbow Y,Elbow X_smoothed,Elbow Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Shoulder Pink X_smoothed,Shoulder Pink Y_smoothed,angles,velocity,roughness
1.0,335.2285767,1037.123779,770.6314697,1222.63147,507.0755005,1204.813965,507.0732659161785,1204.813937077736,770.631977384565,1222.6302868282146,335.2296101662912,1037.120930759723,139.56763812596546,,
2.0,335.3584595,1036.500488,770.3685303,1222.63147,507.2093506,1204.347534,507.0877714983799,1204.5860024243188,770.585792135483,1222.6126576877864,335.3935034732923,1036.6546976866466,139.55996961794008,-0.4601104815225199,
3.0,335.6488953,1035.648926,770.5742798,1222.425781,506.8725586,1204.051025,507.1188398135467,1204.3982725086491,770.5623148193646,1222.599539358726,335.5488240256296,1036.2411171809306,139.54711896374906,-0.771039251461616,1.34273194410888e-05
4.0,335.7724915,1036.131226,770.5742798,1222.425781,507.2306213,1204.228882,507.1774117486872,1204.2749124458885,770.5763775671126,1222.5906454530618,335.6897114037392,1035.917593683099,139.53045918012225,-0.9995870176084054,2.0367857146932994e-05
5.0,335.8561707,1035.914429,770.5560913,1222.825806,507.2093506,1204.347534,507.2640414281007,1204.215597496157,770.6305723127847,1222.5804283404502,335.8152243818477,1035.697288793661,139.51136167129664,-1.145850529536574,2.4816241595319787e-05
6.0,335.6655273,1035.540771,770.6289063,1222.745483,507.2093506,1204.347534,507.36772390557354,1204.1997722156464,770.7148809364552,1222.5618870831804,335.9279328923085,1035.5728263865333,139.49179790956543,-1.1738257038723532,2.4650412665936354e-05
7.0,335.8973389,1035.350586,770.6835938,1222.351929,507.5,1204.090088,507.46900350758904,1204.1965587695931,770.8097480929567,1222.531772330947,336.0303306207808,1035.5231045883909,139.4745341188163,-1.0358274449475855,7.084222243224941e-06
8.0,336.5753479,1035.449951,771.4302368,1222.444946,507.9375,1204.049194,507.5471429321934,1204.1733947650596,770.8928908732362,1222.4922159412158,336.123196021919,1035.517452606602,139.4629313661921,-0.6961651574528105,1.003900747934067e-05
9.0,336.1777649,1035.730957,770.828064,1222.484253,507.7693787,1204.228882,507.58838285043976,1204.1022056414652,770.948021179695,1222.4485433765108,336.20789432193794,1035.5191702781835,139.4603180059588,-0.1568016139970041,5.074768625292108e-05
10.0,336.0239868,1035.441772,770.828064,1222.484253,506.9428711,1204.184814,507.5891836826294,1203.9656372793654,770.9701125529677,1222.4070309105618,336.2885978243112,1035.4916638617055,139.46892435543094,0.5163809683278942,0.00013402921498302007
11.0,336.4147644,1035.401733,771.0055542,1222.333374,507.5969849,1203.909546,507.5522320364406,1203.762936494688,770.9640138867267,1222.3742372032864,336.37036495005304,1035.4058051297511,139.48861683304048,1.1815486565723177,0.00022483276681608543
12.0,336.5866699,1035.232178,771.0055542,1222.333374,507.8325195,1203.330078,507.4819443730849,1203.5109296152243,770.9395299631814,1222.356335028295,336.4553979780514,1035.245678733092,139.51626865757197,1.659109471889337,0.00025489637517422996
13.0,336.444458,1035.298828,770.7911987,1222.447388,507.5,1203.07373,507.3857942995331,1203.237491197469,770.9072541337891,1222.3573181247862,336.5414277284059,1035.0122752072416,139.54672249910382,1.827230491911109,0.00018914041259719623
14.0,336.4845581,1034.946777,770.9365845,1222.275391,507.1638184,1203.272339,507.2773966546797,1202.9709393838923,770.8757276193477,1222.3764985721657,336.6219337589368,1034.7246985107456,139.5751151880336,1.7035613357870716,8.109724295169897e-05
15.0,336.6507874,1034.169312,770.7008667,1222.299194,506.8475037,1202.430908,507.1740718595888,1202.7305182525,770.8492491953144,1222.4059282197372,336.6871193949625,1034.4155303365526,139.5989880878985,1.4323739918938827,1.8149692578457104e-05
16.0,337.0128174,1033.910278,770.9365845,1222.275391,507.3397827,1202.291504,507.0899957984047,1202.519697153663,770.8269690736173,1222.4290222363936,336.72719484595547,1034.1178394174904,139.61886689968534,1.1927287072103354,1.7567795612177187e-05
17.0,336.8630676,1033.530884,770.8731079,1222.607422,507.0567017,1202.38147,507.0314498569141,1202.323202423349,770.8038475691488,1222.422933951026,336.7381034609412,1033.848191511365,139.63736350116673,1.1097960888832858,2.699894801000238e-05
