Frame #,leg pink X,leg pink Y,arm pink X,arm pink Y,back orange X,back orange Y,shoulder orange X,shoulder orange Y,neck green X,neck green Y,back orange X_smoothed,back orange Y_smoothed,neck green X_smoothed,neck green Y_smoothed,leg pink X_smoothed,leg pink Y_smoothed,angles,velocity,roughness
296.0,474.0,1307.5,403.60888671875,903.2711181640624,551.4916381835938,933.9277954101562,435.0,763.5,554.5,735.5,551.4805927892472,933.83237082624,554.339762998708,735.5237070136596,473.9670123246632,1307.4387803978962,169.08564338694453,0.7715871349955705,0.00020817597808234353
297.0,474.2380981445313,1307.3238525390625,403.8312683105469,903.3621215820312,551.250732421875,933.9203491210938,435.0,763.5,554.0,735.5,551.559833108258,933.7895789799765,554.4235535257461,735.5142113734739,474.042918926305,1307.4393393292028,169.0942734404167,0.5178032083313155,0.0001133924588240232
298.0,474.2380981445313,1307.3238525390625,403.8869934082031,902.8870239257812,551.5865478515625,933.5632934570312,435.0,763.5,554.5,735.5,551.666112527221,933.770167665612,554.4919507863674,735.5057156577582,474.0739925780834,1307.4177546695996,169.0906427519254,-0.2178413094787856,5.246103403789818e-05
299.0,474.13580322265625,1307.69140625,404.0686340332031,902.7990112304688,551.7506713867188,933.6588134765624,435.0,763.5,555.0,735.5,551.7908636977091,933.7803067749688,554.5378075344362,735.4998417003302,474.07006351807706,1307.380047823331,169.0711695249566,-1.168393618128789,0.00017325583120357925
300.0,473.8541564941406,1307.1458740234375,403.96923828125,902.6871948242188,551.9273071289062,933.726806640625,435.0,763.5,554.5,735.5,551.9108928263161,933.8170654051338,554.5611552709548,735.4969126067057,474.0508298612443,1307.3339791842602,169.03904834876258,-1.9272705716406335,0.000359099220546828
301.0,473.8541564941406,1307.1458740234375,403.96923828125,902.6871948242188,552.171875,934.0,435.0,763.5,554.5,735.5,551.9977521212899,933.8676623503552,554.5717254161337,735.4963431642188,474.0364868586256,1307.28681392743,169.00373358278767,-2.118885958494161,0.0003509814357446948
302.0,473.712646484375,1307.287353515625,404.2787780761719,902.72119140625,552.171875,934.0,435.0,763.5,554.5,735.5,552.0299456635001,933.9147500371132,554.5849389007639,735.497171999274,474.0376367760786,1307.2424233930392,168.9773339272111,-1.5839793345941189,0.0001583157470643025
303.0,474.712646484375,1307.287353515625,404.2787780761719,902.72119140625,552.1613159179688,934.1424560546876,435.5,763.5,554.5,735.5,552.002121195178,933.9441025597353,554.6136180872778,735.4984890711805,474.0520138625957,1307.2001843992973,168.96957985516437,-0.4652443228042102,0.00012098291949017739
304.0,473.8541564941406,1307.1458740234375,404.3793029785156,902.6206665039062,551.7578125,933.7578125,435.5,763.5,554.5,735.5,551.9268217356532,933.9492037481948,554.661685046839,735.4996672496278,474.0696398433198,1307.1570324173997,168.9840412972959,0.8676865278920332,0.00043170945032038223
305.0,474.0,1307.13720703125,404.3793029785156,902.6206665039062,551.7578125,933.7578125,435.5,763.5,555.0,735.5,551.8282214807994,933.9303266840376,554.7238345344616,735.5004122803051,474.0801122343337,1307.1104153618696,169.0173908973787,2.000976004968038,0.0008079300594617628
306.0,474.13726806640625,1307.0,404.3793029785156,902.6206665039062,551.6328735351562,933.9865112304688,436.0,763.5,555.0,735.5,551.7319583107023,933.891096254156,554.7906159611593,735.5006956845181,474.0758971545666,1307.059697387635,169.06157551691106,2.6510771719415516,0.0008403848291665849
307.0,474.0,1307.0,404.3793029785156,902.6206665039062,551.6141357421875,933.9246826171876,436.0,763.5,554.5,735.5,551.656919567281,933.8375660118882,554.8540738376583,735.5006418348368,474.0525845442632,1307.0060911274202,169.10722525007796,2.7389839900138213,0.0005108205894301019
308.0,474.1458435058594,1307.1458740234375,404.5,902.5,551.69775390625,934.0,436.0,763.5,555.0,735.5,551.6123273000528,933.7806750727228,554.909342387016,735.5004221722461,474.00967814388366,1306.95235705156,169.14639790878633,2.3503595225020035,0.00015977006214634352
309.0,473.8863525390625,1306.6514892578125,404.3793029785156,902.6206665039062,551.69482421875,933.8309936523438,436.0,763.5,555.0,735.5,551.599443732758,933.7374261311392,554.9532678727586,735.5001834697628,473.9521433683534,1306.9024476151972,169.17383994191235,1.6465219875613002,5.780795995872265e-05
310.0,474.0,1307.0,404.3928527832031,902.7261962890624,551.5956420898438,933.2540893554688,436.0,763.5,555.0,735.5,551.6145694909159,933.725795742228,554.9839594534801,735.5000147628162,473.8908613565851,1306.8603642711298,169.18725561700856,0.8049405057727199,0.00018322921427531353
311.0,473.8863525390625,1306.6514892578125,404.3793029785156,902.6206665039062,551.4511108398438,933.614013671875,436.0,763.5,555.0,735.5,551.6502534524088,933.7543187491171,555.0017167193538,735.4999442168044,473.840804780312,1306.8286098263866,169.18739008628162,0.0080681563838425,0.0003463994394183271
312.0,473.6231994628906,1307.0,404.3928527832031,902.7261962890624,551.6118774414062,933.7428588867188,436.0,763.5,555.0,735.5,551.6950066625345,933.8142725732318,555.009250629899,735.4999529250381,473.8166373767915,1306.8078041157685,169.1780038276362,-0.5631755187260978,0.0003884353089425288
313.0,473.7886047363281,1306.78857421875,404.3793029785156,902.6206665039062,551.9761962890625,934.1455078125,436.0,763.5,555.0,735.5,551.7350434546698,933.8823308809928,555.0105867845326,735.4999947049932,473.8266133068605,1306.7978641499128,169.16504183448106,-0.7777195893078215,0.0002799148818031753
314.0,473.7886047363281,1306.78857421875,404.3793029785156,902.6206665039062,551.9307861328125,934.2794799804688,436.0,763.5,555.0,735.5,551.7598327852069,933.932920755234,555.0095386123231,735.5000157847309,473.86755801566,1306.7991177264812,169.15452932315762,-0.6307506794064466,0.0001180116082931336
315.0,473.8863525390625,1306.6514892578125,404.3793029785156,902.6206665039062,551.7582397460938,933.83203125,436.0,763.5,555.0,735.5,551.767689981559,933.9510052170816,555.0085245577201,735.4999727028746,473.9241771054181,1306.8117566507815,169.14996825992895,-0.2736637937198338,2.7344998100744884e-05
316.0,474.0,1307.0,404.3793029785156,902.6206665039062,551.6455688476562,933.7957763671876,436.0,763.5,555.0,735.5,551.7657796132657,933.9363669236632,555.00802891926,735.4998487845909,473.9738537052776,1306.8343251190047,169.15091803537504,0.0569865267652858,3.057282098638019e-05
317.0,474.169921875,1306.830078125,404.5,902.5,551.609619140625,933.90087890625,436.0,763.5,555.0,735.5,551.7638570614259,933.8988503872112,555.0067564469574,735.4996685582073,473.995564680204,1306.8631697002895,169.15384037793422,0.1753405535504271,4.7999289446544965e-05
318.0,474.169921875,1306.830078125,404.5,902.5,551.657470703125,933.8348388671876,436.0,763.5,555.0,735.5,551.7669498869116,933.8509993796724,555.0024338139392,735.4995061251698,473.9796601428471,1306.8930700670578,169.15466326427307,0.0493731803311447,2.9973137386681004e-05
319.0,474.0748291015625,1306.8638916015625,404.5,902.5,551.9296875,933.7760620117188,436.0,763.5,555.0,735.5,551.7728549816959,933.8034569548728,554.9931586810447,735.4994796457362,473.9337106662469,1306.917977361966,169.15132953238893,-0.200023913048426,9.997158804086615e-06
320.0,473.6231994628906,1307.0,404.5,902.5,551.9307861328125,933.8461303710938,436.0,763.5,555.0,735.5,551.7758955917108,933.7636128942814,554.9790909370107,735.499722464336,473.8800975664296,1306.93216488884,169.14475657696852,-0.3943773252245819,1.4751121183957265e-05
321.0,473.6515197753906,1307.1136474609375,404.5,902.5,551.6610717773438,933.6610717773438,436.0,763.5,555.0,735.5,551.7731070795007,933.7357170114738,554.9640765428031,735.5003249012177,473.8454593120919,1306.9327270202907,169.13792827598627,-0.4096980589349641,1.910341592559991e-05
322.0,473.8290710449219,1306.906005859375,404.5,902.5,551.9296875,933.7760620117188,436.0,763.5,555.0,735.5,551.7677611710914,933.721079357034,554.9565366704783,735.5012514312859,473.8481229697869,1306.922045699059,169.13412658618006,-0.2281013883725791,9.586618945568144e-06
323.0,473.8863525390625,1306.6514892578125,404.5,902.5,551.6524047851562,933.561279296875,436.0,763.3333129882812,555.0,735.5,551.7684021124875,933.7180375007474,554.9687915335181,735.5022554941538,473.8911053368335,1306.907319831611,169.1355437355019,0.085028959310307,1.1073271758729165e-05
324.0,474.0,1307.0,404.6666564941406,902.6666870117188,551.8269653320312,933.86767578125,436.0,763.5,555.0,735.5,551.7847183657275,933.7224017883958,555.0141535177377,735.5028341435216,473.963318911068,1306.8970638230176,169.14285454851228,0.4386487806226569,3.634337784417737e-05
325.0,474.1136474609375,1307.04541015625,404.6666564941406,902.6666870117188,551.5555419921875,933.7177124023438,436.5,763.5,555.0,735.5,551.8223660404275,933.7291284117352,555.1018767138258,735.5022778090816,474.04604230333274,1306.897990280604,169.15559716243914,0.7645568356116428,6.385134744494805e-05
326.0,474.169921875,1306.830078125,404.6666564941406,902.6666870117188,551.931396484375,933.7385864257812,436.5,763.5,555.0,735.5,551.8793497312039,933.7346528642594,555.2315681945882,735.4998631365567,474.12032719813715,1306.9140804982674,169.1727790067675,1.030910659702613,7.114611036799633e-05
327.0,474.169921875,1306.830078125,404.8624267578125,902.67724609375,551.931396484375,933.7385864257812,436.5,763.5,555.5,735.5,551.9468052778775,933.738444602739,555.3903363966363,735.4951951357655,474.1724482724328,1306.9457755112535,169.19306456099525,1.2171332536644286,5.745325463750126e-05
328.0,474.169921875,1306.830078125,404.96923828125,902.6871948242188,552.2595825195312,933.8849487304688,436.5,763.5,555.5,735.5,552.0148467547046,933.7430709151304,555.5556938602517,735.4886206248128,474.19634425236194,1306.9881915897668,169.21432532956055,1.275646113917901,3.331351222889446e-05
329.0,474.2113952636719,1307.21142578125,405.0686340332031,902.6029663085938,552.3765869140625,933.6234130859376,436.5,763.5,556.0,735.5,552.0799313728118,933.7526764582047,555.7038801029807,735.4815144233556,474.1936554785804,1307.0312312486876,169.23307245385556,1.1248274577002348,1.1178638738472494e-05
330.0,474.2113952636719,1307.21142578125,405.3793029785156,902.6206665039062,551.837890625,933.6483154296876,436.5,763.5,556.0,735.5,552.1474526913373,933.7698511408768,555.8191063698592,735.4761100043105,474.1727207246328,1307.064082922367,169.24477331326025,0.7020515642818737,1.4156842481262738e-05
331.0,474.2113952636719,1307.21142578125,405.0686340332031,902.6029663085938,551.9541015625,933.8746337890624,436.5,763.5,555.53125,735.375,552.2260623504546,933.792184832028,555.8978579481021,735.474601518369,474.1471489770648,1307.0815297209983,169.24557065924694,0.0478407592009944,7.319989923501253e-05
332.0,474.0748291015625,1306.8638916015625,405.0686340332031,902.6029663085938,552.242919921875,933.5960693359376,436.5,763.5,556.0,735.5,552.3182108505629,933.8111704261393,555.9460409856734,735.4778313023945,474.13333222167665,1307.0864681845123,169.23453088647736,-0.6623863661747009,0.00017975154343921043
333.0,474.0454406738281,1307.1136474609375,405.3793029785156,902.6206665039062,552.6349487304688,933.996826171875,436.5,763.5,556.0,735.5,552.4161018717036,933.8150963032596,555.9729677762092,735.484586236878,474.14632227507553,1307.086278033838,169.2146711473003,-1.1915843506238843,0.0002513156114416133
334.0,474.169921875,1306.830078125,405.3793029785156,902.6206665039062,552.6057739257812,933.9134521484376,437.0,763.5,556.0,735.5,552.5067955668965,933.7952637262846,555.987593897518,735.4921631909327,474.1951934659054,1307.0864852437708,169.19181117760544,-1.3715981816909562,0.00020897783132694473
335.0,474.3603515625,1307.3603515625,405.3793029785156,902.6206665039062,552.6666870117188,933.993896484375,437.0,763.5,556.0,735.5,552.581058086418,933.7524952124112,555.9977632830079,735.4976501748367,474.2802189263892,1307.087123833004,169.17195446649217,-1.1914026667966482,9.331797134155291e-05
336.0,474.2803039550781,1307.04541015625,405.5,902.5,552.4491577148438,933.5932006835938,437.0,763.5,556.0,735.5,552.638545399883,933.6990578572644,556.0100171903605,735.4989724339422,474.3929673515967,1307.0839335554188,169.15878936268632,-0.7899062283507874,2.5068571335233218e-05
337.0,474.5,1307.0,405.5,902.5,552.796142578125,933.3801879882812,437.0,763.5,556.0,735.5,552.6873444129291,933.6528267325036,556.0287495870258,735.495388591565,474.51851534179355,1307.0720614956565,169.15243355459629,-0.3813484854020998,4.42495762911208e-05
338.0,474.7210998535156,1307.1361083984375,405.5,902.5,552.9434204101562,933.2767333984376,437.0,763.5,556.0,735.5,552.7406314594688,933.6268565280518,556.0552814141012,735.4875929720994,474.63902372285656,1307.0490141678713,169.14955021503926,-0.1730003734218144,7.268748216835862e-05
339.0,474.7210998535156,1307.1361083984375,405.5,902.5,552.6619262695312,934.0809326171876,437.0,763.5,556.0,735.5,552.8121448419005,933.6228803817692,556.0880130008967,735.4774833211861,474.73861594961966,1307.0159874059968,169.1446178435031,-0.2959422921685473,4.880125254126203e-05
340.0,475.0748291015625,1306.8638916015625,405.5,902.5,552.6392822265625,933.708984375,437.0,763.5,556.53125,735.375,552.909517957544,933.6341076043242,556.1245179806225,735.4675069518034,474.80850639418617,1306.9776933869111,169.132354913371,-0.735775807927439,2.07781811534258e-05
341.0,474.7886047363281,1306.78857421875,405.5,902.5,552.8617553710938,933.5259399414062,437.0,763.5,556.0,735.5,553.0269097070093,933.6530727183186,556.1643890190273,735.4598319148306,474.8497258438279,1306.940222130226,169.11081048973324,-1.29266541826496,5.6796356946906606e-05
342.0,474.6231994628906,1307.0,405.5,902.5,553.1834716796875,933.8035888671876,437.0,763.5,556.0,735.5,553.1429335367567,933.6763603196616,556.2095736068022,735.4560329571748,474.8710964338039,1306.908064073366,169.0833951286154,-1.6449216670707756,0.0001113811885294844
343.0,475.0,1307.0,405.6666564941406,902.6666870117188,553.5230712890625,933.5640869140624,437.0,763.3333129882812,556.5,735.5,553.2283196905063,933.703785894808,556.2612157006777,735.4573945352369,474.88338230265134,1306.883050473235,169.0580523042883,-1.520569459624994,8.95892925041107e-05
344.0,474.7886047363281,1306.78857421875,405.5,902.5,553.4627075195312,933.6815795898438,437.0,763.5,556.0,735.3333129882812,553.2600207834777,933.7352288536546,556.3162588722976,735.4648056279563,474.893881061037,1306.8655629269715,169.0436500305999,-0.864136421304238,4.4232013576945685e-05
345.0,474.97161865234375,1306.8155517578125,405.6256408691406,902.5794677734376,553.3096923828125,933.842529296875,437.0,763.5,556.5,735.5,553.2326389570599,933.7684049765436,556.3669766621016,735.4776875876526,474.9046744634245,1306.8554443372614,169.04570807036836,0.1234823861074119,0.00014203722364950784
346.0,474.9059753417969,1306.8291015625,405.6256408691406,902.5794677734376,552.9273071289062,933.726806640625,437.0,763.5,556.5,735.5,553.1598371427389,933.7989988655852,556.4037941585187,735.4931238168989,474.91402319102366,1306.851406265255,169.06398687183847,1.0967280882061914,0.0003752865324529647
347.0,474.9059753417969,1306.8291015625,405.6256408691406,902.5794677734376,552.986328125,933.876708984375,437.0,763.5,556.5,735.5,553.0660616247552,933.8229140861048,556.4198893531944,735.5065395922077,474.9188933673448,1306.850600169647,169.0931283367793,1.748487896450115,0.0005045780634516572
348.0,475.0,1307.0,405.7761840820313,902.585693359375,553.0,934.0,437.0,763.5,556.5,735.5,552.9753833009062,933.839267671652,556.4144424682655,735.5137661301329,474.91737016944035,1306.8499213369255,169.12547949367516,1.9410694137513929,0.00038307818898599446
349.0,474.9059753417969,1306.8291015625,405.6666564941406,902.6666870117188,552.8414916992188,933.8414916992188,437.0,763.5,556.0,735.6666870117188,552.9039804180533,933.8522467990784,556.3916680423368,735.5134595426903,474.91033505939214,1306.8482902293067,169.15409016015943,1.716639989056148,0.00015333455887989525
350.0,474.9059753417969,1306.8291015625,405.6666564941406,902.6666870117188,552.8414916992188,933.8414916992188,437.0,763.5,556.5,735.5,552.8578453273218,933.869785770452,556.3567832472579,735.508720966745,474.9018077644064,1306.8477141528026,169.1745018588888,1.2247019237616996,3.689415099629503e-05
351.0,474.9059753417969,1306.8291015625,405.6666564941406,902.6666870117188,552.808837890625,933.6201171875,437.0,763.5,556.5,735.5,552.8341183707082,933.8986507068136,556.3133953289638,735.5064459554076,474.8975873967475,1306.8518978287484,169.18525970495742,0.6454707641177038,7.633531364687042e-05
352.0,474.7886047363281,1306.78857421875,405.5,902.5,552.9351196289062,933.8948364257812,437.0,763.5,556.0,735.3333129882812,552.8246315078077,933.9391635668544,556.2643833378743,735.5137607087407,474.9026398233722,1306.863412179542,169.1875826947597,0.139379388136831,0.00015465185488816707
353.0,474.9059753417969,1306.8291015625,405.5,902.5,552.853759765625,934.1634521484376,437.0,763.5,556.5,735.5,552.8204867593927,933.9846024276812,556.2138604228943,735.5334910905324,474.91856759909984,1306.8815980376392,169.1844173143589,-0.1899228240472439,0.00016790537676044265
354.0,475.0,1307.0,405.5,902.5,552.7982788085938,934.1868286132812,437.0,763.5,556.0,735.6666870117188,552.8157659794463,934.0268743029902,556.167724991358,735.5621700611694,474.9427767964253,1306.9028709603217,169.1791555950825,-0.3157031565842771,0.00011245377398119694
355.0,475.0,1307.0,405.5,902.5,552.853759765625,934.1634521484376,437.0,763.5,556.0,735.6666870117188,552.8087588828307,934.0639566178048,556.1328799920357,735.5920521236961,474.96993801993807,1306.9234943947677,169.17458089152444,-0.2744822134837932,4.493987997395912e-05
356.0,475.0,1307.0,405.5,902.5,552.7190551757812,934.0214233398438,437.0,763.5,556.5,735.5,552.8007427014765,934.1024815819026,556.1163458437527,735.6149201869961,474.99446361998486,1306.9427701977806,169.17250266759078,-0.1246934360199247,8.950032833680396e-06
357.0,474.9059753417969,1306.8291015625,405.6666564941406,902.6666870117188,552.8379516601562,934.0625,437.0,763.5,556.0,735.6666870117188,552.793566017583,934.1529628709052,556.1247005700878,735.6247501378435,475.0122110431112,1306.963829275757,169.174076388382,0.0944232474728323,7.236196230748769e-06
358.0,475.13726806640625,1307.0,405.6666564941406,902.6666870117188,552.68017578125,934.060791015625,437.0,763.5,556.0,735.6666870117188,552.7873718666415,934.2209048516376,556.1621980697267,735.6188990820522,475.0212075531266,1306.9912969607003,169.18031574785016,0.3743615680900802,2.2743562810719604e-05
359.0,475.1136474609375,1307.04541015625,405.6666564941406,902.6666870117188,552.68017578125,934.060791015625,437.0,763.5,556.0,735.6666870117188,552.779623685984,934.299731796724,556.2266632813972,735.5988248303212,475.0222730448399,1307.0279332237224,169.19219297503872,0.7126336313137926,4.3431750382131836e-05
360.0,474.8863525390625,1306.95458984375,405.7814331054687,902.8906860351562,553.0596923828125,934.5596923828124,437.0,763.5,556.5,735.5,552.7664804918752,934.3706765857922,556.3069218220455,735.5699566532976,475.0192284271806,1307.0726408763242,169.2101565923346,1.077817037753448,6.408979820879919e-05
361.0,475.0940246582031,1307.1708984375,405.6666564941406,902.6666870117188,552.6915283203125,934.6417846679688,437.0,763.5,556.5,735.5,552.7461845987892,934.4111007559076,556.3861990158043,735.5397676659162,475.0174084987193,1307.1206186639292,169.23344273475715,1.3971685453520877,7.616808685447777e-05
362.0,474.86419677734375,1307.30859375,405.6666564941406,902.6666870117188,552.7064819335938,934.5198974609376,437.0,763.5,556.5,735.5,552.7216930236294,934.4068999892258,556.4498745966216,735.5147787573509,475.02070802162706,1307.1653934360634,169.2597659076598,1.579390374159857,6.732619909707788e-05
363.0,475.0940246582031,1307.1708984375,405.6666564941406,902.6666870117188,552.6301879882812,934.3515625,437.0,763.5,556.5,735.5,552.7000226942979,934.3610573964688,556.4916137431176,735.4984287322185,475.02912399744463,1307.201556715993,169.28570809161664,1.5565310374097407,3.7600404039899424e-05
364.0,475.0,1307.155517578125,405.7761840820313,902.585693359375,552.6301879882812,934.3515625,437.0,763.5,556.5,735.5,552.6893660764513,934.2933112621266,556.514276107378,735.4908186755457,475.03840793238174,1307.226039926545,169.30755134360425,1.310595119256277,1.1614833290870287e-05
365.0,475.0940246582031,1307.1708984375,405.6256408691406,902.5794677734376,553.019775390625,933.9472045898438,437.0,763.5,556.5,735.5,552.6968467969575,934.2321302580395,556.5265241681954,735.4898155252106,475.0419440412906,1307.2370619168166,169.3219933538887,0.8665206170672946,2.308946012630443e-05
366.0,475.0990905761719,1307.3062744140625,405.6666564941406,902.6666870117188,552.4957885742188,934.2493286132812,437.0,763.5,556.5,735.5,552.7272650415395,934.2039967442964,556.5378025953039,735.4924998118802,475.03371127490584,1307.2326796609314,169.3265355568408,0.2725321771265498,8.474564038047322e-05
367.0,474.8541564941406,1307.1458740234375,405.5,902.5,552.5433349609375,934.3726806640624,437.0,763.5,556.5,735.5,552.7808539036433,934.2249526919908,556.5538161341367,735.4962836478902,475.0108220745023,1307.2111946234947,169.31986694218884,-0.4001168791182863,0.00017534284641076216
368.0,475.22222900390625,1307.3419189453125,405.5,902.5,553.0254516601562,934.1356201171876,437.0,763.5,556.5,735.5,552.8505482089338,934.2961025887038,556.5738996031324,735.4994740494428,474.9749004425654,1307.1733727450865,169.30244083568536,-1.0455663902087051,0.00024961839763541413
369.0,474.8541564941406,1307.1458740234375,405.5,902.5,553.0254516601562,934.1356201171876,437.0,763.5,556.5,735.5,552.9223371117135,934.4015168854144,556.5914157564016,735.5013456027477,474.93230794992905,1307.1245721522832,169.27687416747148,-1.5340000928330255,0.00026069489360603315
370.0,474.86273193359375,1307.0,405.5,902.5,552.7816162109375,934.46435546875,436.5,763.5,557.0,735.5,552.979499453304,934.5085636178432,556.5977673466899,735.5019130539723,474.8928019382537,1307.0746217861304,169.24782585416352,-1.7428987984771993,0.00019151666085104807
371.0,474.86273193359375,1307.0,405.5,902.5,553.1199951171875,934.6533203125,437.0,763.5,556.5,735.5,553.0076143672858,934.5743368254214,556.5882738499341,735.5016001313552,474.86621129391034,1307.034636346298,169.22139946215216,-1.5855835206815527,8.330828807623188e-05
372.0,474.6936950683594,1306.90087890625,405.5,902.5,553.0852661132812,934.7855224609376,437.0,763.5,556.5,735.5,552.9986047175292,934.560036002096,556.5655291551352,735.5009418589409,474.8583642221513,1307.0124225054594,169.20396169381775,-1.0462661000650542,2.9188214174082768e-05
373.0,474.86273193359375,1307.0,405.5,902.5,553.1007690429688,934.925048828125,436.5,763.5,556.5,735.5,552.9538939005553,934.448491447884,556.5375567498273,735.5003828976222,474.8687723391653,1307.0095622610645,169.20024710708825,-0.2228752037700587,0.00010624387761837696
374.0,475.0940246582031,1307.1708984375,405.2238159179687,902.414306640625,552.751220703125,934.2338256835938,436.5,763.5,556.5,735.5,552.8850677669677,934.2553581800169,556.5131123784678,735.5001757235713,474.8918993513326,1307.0221409959163,169.21149025392955,0.6745888104785536,0.00028285743517864677
375.0,475.0454406738281,1307.1136474609375,405.1898193359375,902.5,552.7855224609375,933.8837280273438,436.5,763.5,556.5,735.5,552.8101709044341,934.026142584358,556.4981078878898,735.5003527178128,474.92120405288546,1307.0442505346575,169.23486086980617,1.4022369525969225,0.0004138009968160242
376.0,474.6936950683594,1306.90087890625,405.0,902.5,552.7623291015625,933.571044921875,436.0,763.3333129882812,556.5,735.5,552.7469746520981,933.8192060504568,556.4944369621871,735.5007439057499,474.95215131970457,1307.0711030977322,169.2646166156634,1.78534475143465,0.00037558197410031505
377.0,475.0,1307.13720703125,405.0,902.5,552.566650390625,933.5250244140624,436.5,763.5,556.5,735.5,552.7065498317354,933.6836314578492,556.5002664690418,735.5010268084003,474.9813496470523,1307.0995741532663,169.29422051039688,1.7762336840081616,0.00020471409819412725
378.0,475.0,1307.13720703125,405.0,902.5,552.6720581054688,933.5880737304688,436.5,763.5,556.5,735.5,552.6893801120585,933.6427555708858,556.5107733415911,735.5008128431742,475.00386850142195,1307.1274125538027,169.3184485085313,1.4536798880652668,5.676766630991323e-05
379.0,475.0990905761719,1307.3062744140625,404.5,902.5,552.566650390625,933.5250244140624,436.5,763.5,556.5,735.5,552.6850520745744,933.6890248937988,556.518956982364,735.4997827543847,475.0126217371368,1307.1532793958402,169.334845993145,0.983849076821457,3.0131599285929085e-05
380.0,475.0,1307.0,404.7761840820313,902.585693359375,552.7849731445312,933.7849731445312,436.0,763.3333129882812,556.5,735.5,552.6763119041827,933.7901240163676,556.5167054652558,735.4978723445827,475.000216996327,1307.1771962152145,169.34404390778604,0.5518748784629679,7.952071685251243e-05
381.0,474.7210998535156,1307.1361083984375,404.5,902.5,552.8134155273438,934.2913818359376,436.0,763.3333129882812,556.5,735.5,552.6470464556032,933.9035845316718,556.4965269208133,735.4954769473399,474.9610031293935,1307.1998442228946,169.3486556557194,0.2767048760011903,0.00010640544517166054
382.0,475.22222900390625,1307.3419189453125,404.5,902.5,552.8134155273438,934.2913818359376,436.0,763.3333129882812,556.5,735.5,552.5909718884769,933.99463424661,556.4541288893603,735.4935962374492,474.8926331594426,1307.2214605406523,169.3512189590083,0.1537981973336855,7.963728573298176e-05
383.0,474.858154296875,1307.3900146484375,404.5,902.5,552.4393920898438,933.9747314453124,436.0,763.3333129882812,556.5,735.5,552.5157247618436,934.0487823386002,556.391288708502,735.4937997435753,474.7979480502577,1307.2421912333032,169.35251375419074,0.0776877109467477,3.772654508721902e-05
384.0,474.5,1307.0,404.5,902.5,552.2860717773438,933.9133911132812,436.0,763.0,556.5,735.5,552.438768736482,934.0720632772112,556.3172914087875,735.4978885012772,474.6858804001883,1307.2631199855712,169.35149333066846,-0.0612254113366361,1.493284147523526e-05
385.0,474.3603515625,1307.3603515625,404.5,902.5,552.1638793945312,933.8694458007812,435.5,763.5,556.0,735.5,552.3771784486684,934.0803573288656,556.2464483415283,735.5071950175148,474.5692311639953,1307.2858187436857,169.34675210034487,-0.2844738194153251,1.2892226268781868e-05
386.0,474.858154296875,1307.3900146484375,404.5,902.5,552.3333129882812,934.1942138671876,436.0,762.5,556.0,735.5,552.3381979377847,934.0866473587796,556.1909827913574,735.5216288369265,474.4611945085155,1307.3109768231984,169.3381914778698,-0.5136373485044032,2.0788000252150607e-05
387.0,474.3650817871094,1307.2301025390625,404.2988586425781,902.5,552.3726806640625,933.7532958984376,436.0,762.0,556.0,735.5,552.3167069989262,934.0941296240388,556.1532476244454,735.5388378418714,474.3740445018463,1307.3380911454294,169.32758029044797,-0.6366712453097989,2.4830312277896773e-05
388.0,474.1190490722656,1307.4761962890625,404.0303039550781,902.4091186523438,552.38232421875,934.4852905273438,436.0,761.5,556.5,735.5,552.3002739893126,934.0973134766864,556.1237064436399,735.5541699876401,474.3184969688533,1307.3660990034573,169.31773190114794,-0.5909033580019241,1.6109349098711735e-05
389.0,474.22222900390625,1307.3419189453125,404.0,902.5,552.4214477539062,934.2523803710938,436.0,761.6666870117188,556.0,735.6666870117188,552.2775196367638,934.0886035371184,556.0864911867851,735.5621938098712,474.30031591625794,1307.3937086379235,169.31090665749443,-0.4095146192105403,5.619983877711322e-06
390.0,474.22222900390625,1307.3419189453125,403.8101806640625,902.5,552.3466796875,933.7839965820312,435.5,761.5,556.0,735.6666870117188,552.2443506454913,934.065006608456,556.0274633146236,735.5596554240851,474.3159998293603,1307.4191728465694,169.30735005328464,-0.2133962525874722,7.900362348596143e-06
391.0,474.5,1307.5,403.8101806640625,902.5,552.0,934.0795288085938,435.5,761.5,556.0,735.5,552.2045377832084,934.0302479190244,555.9394118536973,735.5480135244189,474.35262995733024,1307.4401209725595,169.3048789042482,-0.1482689421862915,1.3245630010609346e-05
392.0,474.5,1307.5,403.5,902.5,552.0360107421875,934.14111328125,435.5,761.5,556.0,735.5,552.1648587527342,933.992902554994,555.8238015614946,735.5332600409525,474.3931616308945,1307.4542227844283,169.30002805810324,-0.2910507686976871,8.509085171653438e-06
393.0,474.5,1307.5,403.5,902.5,552.1240844726562,933.8900756835938,435.5,761.5,555.5,735.5,552.1291731916266,933.9640821669126,555.6901280134609,735.5229150211444,474.4232735708025,1307.46050774867,169.2901435522189,-0.5930703530606252,8.587681892184993e-06
394.0,474.22222900390625,1307.3419189453125,403.5,902.5,552.1953735351562,933.9396362304688,435.37255859375,761.7843017578125,555.5,735.5,552.096586221958,933.955233895922,555.5527939384962,735.5223634699427,474.4350130899377,1307.459926835952,169.2748441552649,-0.9179638172395244,2.8490227427501436e-05
