Frame #,Nose (X),Nose (Y),Nose (Z),Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),corrected_angles,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Nose (X)_smoothed,Nose (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
30,0.2187067717313766,-0.5083703398704529,-1.2046681642532349,0.265956699848175,-0.4947654902935028,-0.7853015661239624,0.2917869389057159,-0.4975818991661072,-0.3512690365314483,0.2124485671520233,-0.5217217206954956,0.1247193664312362,349.3249270774437,0.2648301227840595,-0.4932105683085222,0.2193867541609478,-0.5091550209336189,0.2118530751567801,-0.5202799835812625,349.380476472565,115.52920763569546,0.673517432017664
31,0.2187067717313766,-0.5083703398704529,-1.2046681642532349,0.265956699848175,-0.4947654902935028,-0.7853015661239624,0.2917869389057159,-0.4975818991661072,-0.3512690365314483,0.2124485671520233,-0.5217217206954956,0.1247193664312362,349.3249270774437,0.2624816244790783,-0.4900755984736192,0.2211506444415196,-0.5114637202106521,0.2106554787392056,-0.517521084948062,353.4109116836059,241.82611266245203,3.062523360233673
32,0.2187067717313766,-0.5083703398704529,-1.2046681642532349,0.265956699848175,-0.4947654902935028,-0.7853015661239624,0.2917869389057159,-0.4975818991661072,-0.3512690365314483,0.2124485671520233,-0.5217217206954956,0.1247193664312362,349.3249270774437,0.2590702566853062,-0.4861598409118353,0.2231570948190973,-0.5144937406274901,0.2085136182597234,-0.5138988592381974,215.8543599389021,-8253.393104682227,3875.351690593335
33,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2551946075732006,-0.4819640422507689,0.2251990179042196,-0.5177791570314038,0.2059164658053597,-0.5099290631935174,137.70413422795716,-4689.013542656696,4073.869795121805
34,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2515904136299677,-0.4781518897667002,0.2270021087514193,-0.5207597100454541,0.2034401940039329,-0.5062841106116738,94.50864766133134,-2591.729193997549,3529.6735714223555
35,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2488361504780866,-0.4752637268100558,0.2283441938812553,-0.5230014695381465,0.2015285650022373,-0.5035079177843732,71.07696340440911,-1405.9010554153335,2992.4579810459027
36,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2471682380877336,-0.4735162983329976,0.2291445893069005,-0.5243400332815829,0.2003671740759977,-0.5018230631750753,58.36900300425543,-762.4776240092208,2548.9258188774243
37,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2464884694068662,-0.4727971355080066,0.2294671448616824,-0.5248729700122835,0.1998958001238792,-0.5011280774524111,51.26050140008272,-426.51009625036295,829.0367660910777
38,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2464991768822874,-0.4727953230544076,0.2294612557820404,-0.5248509233783298,0.1999084584828407,-0.501125938159292,46.985860683728106,-256.47844298127666,249.80711542921327
39,0.2289478033781051,-0.5239608883857727,-0.8439892530441284,0.2476072311401367,-0.473922997713089,-0.6144599318504333,0.2461359053850174,-0.4679840207099914,-0.4084396660327911,0.2006983309984207,-0.5022207498550415,-0.2111230343580246,38.44877186443921,0.2468583574639449,-0.4731569429642412,0.2292919001047915,-0.5245539101126115,0.2001654435815308,-0.5014757899858513,44.14917560177791,-170.2011049170116,70.04273249729665
