Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),corrected_angles,Right_Elbow (X)_smoothed,Right_Elbow (Y)_smoothed,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
1,0.2319992929697036,-0.4288890063762665,-0.4856601357460022,0.4631635546684265,-0.5147309899330139,-0.5485939979553223,0.766535758972168,-0.5368165969848633,-0.4578039646148681,163.79151743438956,0.4631373955257452,-0.5147282018357712,0.2319849080258058,-0.4288860172606724,0.7665380475690337,-0.5368145923946028,163.79027937061392,,
2,0.2320644706487655,-0.4315589368343353,-0.490810364484787,0.4755001962184906,-0.5156119465827942,-0.5341324806213379,0.7854818105697632,-0.5316340923309326,-0.4530715942382812,163.910168085406,0.469500872275267,-0.5154445656529414,0.2318728758197944,-0.4309313015046477,0.7757345744212982,-0.5340609698181624,163.83444743458995,2.650083838561841,
3,0.2318193763494491,-0.4335205852985382,-0.4990957677364349,0.4791604578495025,-0.5165054202079773,-0.5398469567298889,0.7915347218513489,-0.5297955870628357,-0.4832728505134582,163.8892181635914,0.4750356427036278,-0.5160795828019712,0.2319163960945727,-0.4327917153861239,0.7835576965732864,-0.5316166120917306,163.88966980000322,3.3133419247963047,6.109879013269494e-05
4,0.2309366017580032,-0.4344327747821808,-0.5033280253410339,0.4799291491508484,-0.5166929960250854,-0.5445982217788696,0.7907475829124451,-0.5297573208808899,-0.4929924309253692,164.12472013215483,0.4792066447425987,-0.5165737282534231,0.2322194265483972,-0.4343314403751961,0.7891422254930351,-0.5296820133145271,163.93579083542105,2.7672621250695784,3.4807647567309e-05
5,0.23198002576828,-0.4354787766933441,-0.5094029307365417,0.4816958308219909,-0.5168339014053345,-0.546298086643219,0.7900499105453491,-0.5291675329208374,-0.487579733133316,164.2453757817708,0.4818953759154331,-0.5168988560264347,0.2327870380580798,-0.4354870013289389,0.7923378745657227,-0.5283077125370516,163.96412366580142,1.699969822822709,0.00012492232009768368
6,0.2338294237852096,-0.4362363219261169,-0.5077725648880005,0.4813633561134338,-0.5169614553451538,-0.5459311604499817,0.7898316979408264,-0.5280176997184753,-0.4874396324157715,163.99068840954885,0.4833152245587698,-0.5170538986902382,0.2335056421171119,-0.436262205628956,0.7935604259257895,-0.5274280201969943,163.97578693076014,0.6997958975227903,0.00029591186945494217
7,0.2338174879550933,-0.4363563358783722,-0.51992267370224,0.4809287190437317,-0.516750693321228,-0.5614638924598694,0.790955126285553,-0.5269266963005066,-0.5008147358894348,163.8583361767421,0.4838153071127522,-0.5170512117263838,0.2341661185949735,-0.4367041354325722,0.7934651703191211,-0.5269229015530984,163.9797651476653,0.2386930143092058,0.00047695480994116055
8,0.2352354377508163,-0.4366228282451629,-0.5208821892738342,0.4830213785171509,-0.5166972875595093,-0.5614508390426636,0.792474627494812,-0.5263717174530029,-0.4911947250366211,163.88190543290648,0.4836956920751217,-0.5169031335483721,0.2345249473782224,-0.4368748694390189,0.7926618222716054,-0.5266639176490115,163.989289363255,0.5714529353832631,0.00029691408768029793
9,0.2352116405963897,-0.4367171823978424,-0.5203045010566711,0.4830570220947265,-0.5166928172111511,-0.5611674785614014,0.7922619581222534,-0.5265281796455383,-0.4845669269561767,163.93784344512233,0.4831179066673789,-0.516617192864503,0.2343812953508401,-0.4368304372749053,0.7915816714744903,-0.5265347278889809,164.01634291881993,1.6232133338951371,0.00011987128998208692
10,0.2344029992818832,-0.4366503357887268,-0.5189704298973083,0.4833991825580597,-0.5166392922401428,-0.5581291317939758,0.7917215824127197,-0.5266209244728088,-0.4817780554294586,164.04485399941177,0.4821292215467903,-0.5162029239949482,0.2336445050843297,-0.4366135593601644,0.7904809221694876,-0.5264399270388478,164.06631334303404,2.9982254528465546,0.00034574019502550793
