Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),corrected_angles,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Hip (X)_smoothed,Right_Hip (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
11,0.7066031098365784,-0.4676460921764374,-0.3684411644935608,0.6425856351852417,-0.634449303150177,-0.4627891480922699,0.5091773867607117,-0.8061031699180603,-0.817703902721405,0.7758698463439941,-0.713852047920227,-0.0752860382199287,45.96871440071834,0.7067973055072043,-0.4676450047139834,0.7762162040053902,-0.7139258171579833,0.5091913359491785,-0.8060448024047678,46.15981312574982,-5.4342203177805,0.004466561584831167
12,0.7067656517028809,-0.4675812423229217,-0.3548120856285095,0.6425907015800476,-0.6344514489173889,-0.4563196003437042,0.5091515779495239,-0.8058885335922241,-0.8164030313491821,0.7758375406265259,-0.713828444480896,-0.0743575915694236,45.9590207711268,0.7068689380593051,-0.4676028130854364,0.7759626699491752,-0.7138882151051824,0.5091282901858598,-0.8059563022009196,46.08548505392577,-4.459684309442906,0.001168863020644315
13,0.7069144248962402,-0.4675021767616272,-0.3437362611293793,0.6426224708557129,-0.6344619989395142,-0.4468474984169006,0.5089934468269348,-0.8058100938796997,-0.8127025961875916,0.7758126854896545,-0.7137183547019958,-0.0739206448197364,45.96212758309076,0.7069517714767032,-0.4675265182115271,0.775903299271439,-0.7138291078977538,0.5090247836614838,-0.8058556026655891,46.03833028425623,-2.8292861801723745,0.00033873741053842376
14,0.7072136998176575,-0.4673601984977722,-0.3088122606277466,0.6427741050720215,-0.6343947052955627,-0.4127644896507263,0.508923351764679,-0.8056731820106506,-0.7649276852607727,0.7759936451911926,-0.7136646509170532,-0.0729328766465187,45.97747871911241,0.7071006290906834,-0.4673997935125646,0.7760221541293378,-0.713741477370239,0.5088975106216277,-0.805758754384483,46.01955271213661,-1.1266543271774765,0.0009242854692580718
15,0.7072476148605347,-0.4672564268112182,-0.3136480748653412,0.642958402633667,-0.6343164443969727,-0.4105024039745331,0.5088884234428406,-0.805615246295929,-0.7534881234169006,0.7759907841682434,-0.7135471701622009,-0.0725934877991676,45.97565863499062,0.7073496580472228,-0.4672065485772259,0.7762532375198916,-0.7136134376110493,0.508773043959238,-0.8056757596030539,46.020731584979245,0.0707323705582041,0.001439302654158892
16,0.7075846791267395,-0.4669930636882782,-0.3128065764904022,0.6435421109199524,-0.6341009736061096,-0.4100139737129211,0.5088313817977905,-0.8055945038795471,-0.759235680103302,0.7765403389930725,-0.7134330868721008,-0.0713240429759025,46.04420593389659,0.7077089601498238,-0.466935465316488,0.7764925209869112,-0.713427977482218,0.508688213150333,-0.8056073069579921,46.025389770567536,0.2794911352974338,0.0011274981322093585
17,0.7080104351043701,-0.4667167365550995,-0.3178802728652954,0.6441472768783569,-0.6339778900146484,-0.410228431224823,0.5087648034095764,-0.805573046207428,-0.7722200155258179,0.7765852808952332,-0.7132322192192078,-0.0711068138480186,46.000616435779875,0.7081630367027288,-0.4665846040860787,0.7766178666316781,-0.7131680327542279,0.508687140535288,-0.8055458594970359,46.011961538919365,-0.8056938988902118,0.000424608476216636
18,0.7086970210075378,-0.4661025702953338,-0.32010218501091,0.6452170014381409,-0.6334654688835144,-0.4198660850524902,0.5087422728538513,-0.8055261373519897,-0.8018549084663391,0.7766072154045105,-0.7129682302474976,-0.0709091424942016,45.88340741001974,0.7086732672755475,-0.4661638547231158,0.7765156940979983,-0.7128246136629051,0.5088123072185721,-0.8054800580014503,45.95802366477993,-3.236272448366151,0.0005438666735994883
19,0.7092981338500977,-0.4655528366565704,-0.3437395989894867,0.6464579105377197,-0.6329759359359741,-0.4515129029750824,0.5087379813194275,-0.8054981231689453,-0.8361088633537292,0.7764921188354492,-0.7124789357185364,-0.0711504369974136,45.76248550270748,0.7091867546434372,-0.4656937262194038,0.7761109429391062,-0.7124044200525869,0.509089605118018,-0.805400231012113,45.8454115852176,-6.756724773739933,0.0024322885381152575
20,0.7097963690757751,-0.4652190804481506,-0.3624096512794494,0.6475132703781128,-0.6326314210891724,-0.4646126329898834,0.509084939956665,-0.8052714467048645,-0.8424784541130066,0.7758117318153381,-0.7120813727378845,-0.0714888349175453,45.522256557059734,0.709650164297086,-0.465201760671483,0.7753940463653686,-0.711933178748764,0.5095124109908009,-0.8053025511218261,45.66552252756473,-10.793343459171894,0.005729542249395247
21,0.7101382613182068,-0.4649835526943207,-0.3752108812332153,0.6484511494636536,-0.6326067447662354,-0.4736517071723938,0.5098849534988403,-0.8052289485931396,-0.8594461679458618,0.7749388813972473,-0.7113391160964966,-0.0720427110791206,45.2162569525089,0.7100235628506476,-0.4647196458821912,0.7744360291744797,-0.7114522818294519,0.5100341910809431,-0.8051902348437061,45.423625632306155,-14.51381371551463,0.008555314378678514
22,0.7103300094604492,-0.4643554091453552,-0.3952296078205108,0.6489248275756836,-0.6322767734527588,-0.4857758581638336,0.5110152363777161,-0.8049980401992798,-0.8765442371368408,0.7737061381340027,-0.710895836353302,-0.0727703124284744,44.74891773328488,0.7102890011045929,-0.4642814687320396,0.7733818898245172,-0.7110089937268463,0.5105779840806928,-0.805071811035865,45.14037862676786,-16.994820332297564,0.008690616831130059
23,0.7104405760765076,-0.4635909497737884,-0.3925628662109375,0.6490399837493896,-0.631706953048706,-0.4819317758083343,0.5114540457725525,-0.8049677610397339,-0.865806519985199,0.7714334726333618,-0.7105226516723633,-0.0742066502571106,44.11217771188092,0.7104514011809622,-0.4639195314924825,0.7724168097748967,-0.7106437048563535,0.5110616385400485,-0.8049578620770969,44.84874061507464,-17.498280701593387,0.005683870150105048
24,0.7104521989822388,-0.4634999334812164,-0.4043583869934082,0.6490518450737,-0.6315760016441345,-0.4877596199512481,0.5115872621536255,-0.8048689365386963,-0.8879703879356384,0.7710409164428711,-0.7102662324905396,-0.074684552848339,44.01797760408056,0.7105327970418306,-0.4636559168816958,0.7717123674217826,-0.7103795229023162,0.5114259944313144,-0.8048578767889559,44.58609044986196,-15.759009912760575,0.0019907354763316052
25,0.7105120420455933,-0.4634985327720642,-0.4049820899963379,0.6491115093231201,-0.6315005421638489,-0.4851007461547851,0.5116433501243591,-0.804716169834137,-0.8935999274253845,0.7711899280548096,-0.7102306485176086,-0.0747458189725875,44.05086742655203,0.7105632425645789,-0.4634945946829493,0.7713751629916394,-0.7102183124643227,0.5116507845739,-0.8047780806006607,44.38419117336868,-12.113956589597166,0.0012955308080260831
26,0.7105478644371033,-0.4634984135627746,-0.4048223197460174,0.6491790413856506,-0.6313674449920654,-0.4835236668586731,0.5116366147994995,-0.804706871509552,-0.8936977982521057,0.771516740322113,-0.7102259993553162,-0.0747092738747596,44.12081900625242,0.7105720812939041,-0.4634207062906076,0.7714218674434705,-0.7101440213603467,0.5117524828485193,-0.8047203558531211,44.26124881274128,-7.376541637643896,0.004980218262457617
27,0.7105678915977478,-0.4635006487369537,-0.4044513404369354,0.6492419242858887,-0.6311942934989929,-0.4817138016223907,0.5116257071495056,-0.8047008514404297,-0.8882647752761841,0.7718098759651184,-0.7101984620094299,-0.074720025062561,44.18667248752308,0.7105819707613583,-0.4634077596136556,0.7717871208980972,-0.7101308656657707,0.5117696383837674,-0.8046823685664634,44.218961820100525,-2.5372195584452584,0.01047559611514115
28,0.7105764746665955,-0.4634896516799927,-0.4017376899719238,0.6493610739707947,-0.6309475302696228,-0.4811062216758728,0.511631190776825,-0.8046928644180298,-0.8894833922386169,0.7722998857498169,-0.7101922631263733,-0.0747544169425964,44.291851608402624,0.7106061241862096,-0.4634276168866345,0.7723524290040248,-0.7101522405733561,0.5117454490813562,-0.8046590416067062,44.24457158262173,1.5365857512723835,0.013575814224842709
29,0.7106137871742249,-0.463474303483963,-0.3997413218021393,0.6494995951652527,-0.6308907866477966,-0.4657566547393799,0.511677086353302,-0.8046631217002869,-0.8796308636665344,0.7732799053192139,-0.7101989388465881,-0.0744014456868171,44.49646391565409,0.7106481057493865,-0.4634579754487586,0.772981611907294,-0.7101869368015997,0.5117149845113563,-0.8046447615685745,44.316079703129525,4.290487230467619,0.012213610549124187
30,0.7107289433479309,-0.4634765684604645,-0.3993059992790222,0.6496014595031738,-0.6308254599571228,-0.4614041745662689,0.5117260217666626,-0.8046262264251709,-0.8752607107162476,0.7740560173988342,-0.710209846496582,-0.0742002800107002,44.65123774967532,0.7107035767048779,-0.4634852467284687,0.7735543722008091,-0.7102215881961433,0.511699957388394,-0.8046350966086842,44.40857909433304,5.549963472211061,0.0077773670633536915
31,0.710784912109375,-0.4634788632392883,-0.398113340139389,0.6496077179908752,-0.6308246850967407,-0.4612066447734833,0.5117705464363098,-0.8046187162399292,-0.8730764389038086,0.774088978767395,-0.7102583050727844,-0.0733236670494079,44.64579579657425,0.7107636205487446,-0.4635035847453999,0.7739913244668558,-0.7102502526785383,0.5117099647341253,-0.804627308810354,44.49998416203996,5.484304062414935,0.003267392839030927
32,0.7108756303787231,-0.4634928703308105,-0.3973240852355957,0.6496304273605347,-0.6307592988014221,-0.4631959199905395,0.51177579164505,-0.8046112656593323,-0.8774636387825012,0.7741503715515137,-0.7102672457695007,-0.0732724964618682,44.651968628451186,0.7108188621948698,-0.4635120384601349,0.774263249326641,-0.7102725873251863,0.511746868305233,-0.8046199503135485,44.57477970357191,4.487732491917313,0.0007383487009809161
33,0.7108899354934692,-0.4634954035282135,-0.4038065373897552,0.6496369242668152,-0.6307520270347595,-0.4760061800479889,0.5118405222892761,-0.804604172706604,-0.8833684325218201,0.7742121815681458,-0.7102766036987305,-0.0732660144567489,44.65632181030219,0.7108630135427282,-0.4635116636916421,0.7743828954880287,-0.710291639109759,0.5118088958835786,-0.8046123061381342,44.62511460861454,3.02009430255751,0.0002974529616101028
34,0.7108933329582214,-0.4634967744350433,-0.4028944671154022,0.6496428847312927,-0.6307483911514282,-0.4764326810836792,0.5118656158447266,-0.8046134114265442,-0.8832372426986694,0.7742682099342346,-0.7103106379508972,-0.0732128173112869,44.662665177325835,0.7108945568400155,-0.4635036429179914,0.7743869226539146,-0.7103117232653692,0.5118925567527236,-0.8046042262577796,44.64967846922586,1.4738316366793924,0.0008461888435421443
35,0.7109061479568481,-0.4634942412376404,-0.4025459587574005,0.6496297121047974,-0.6307435631752014,-0.4760484397411346,0.5119288563728333,-0.804610013961792,-0.8655751943588257,0.7742925882339478,-0.7103217840194702,-0.0731286853551864,44.658162477408155,0.7109161227881292,-0.4634886634858219,0.7743187666371385,-0.7103366445259695,0.5119923745462919,-0.8045964174434745,44.65157639939778,0.1138758103152781,0.0013200773586347617
36,0.7109141945838928,-0.4634757339954376,-0.4022738337516784,0.6496214866638184,-0.630750834941864,-0.4757645726203918,0.5120389461517334,-0.8046127557754517,-0.8656587600708008,0.7743067145347595,-0.7103273272514343,-0.0728233754634857,44.64379843376014,0.7109321661188914,-0.4634672734392029,0.7742184107663084,-0.710368495962236,0.5120999026149091,-0.804590867034193,44.636336670452025,-0.914383736745492,0.0013122022785165427
37,0.7109232544898987,-0.4634600877761841,-0.4017761647701263,0.649620532989502,-0.630710244178772,-0.4750973284244537,0.5122809410095215,-0.8045839071273804,-0.8535423278808594,0.7741004228591919,-0.7104421854019165,-0.0728489309549331,44.56138098406837,0.710946098775857,-0.4634406693695694,0.7741185060515957,-0.7104072888526756,0.5122040006364966,-0.8045908792175184,44.610519125928626,-1.5490526714039277,0.000945980433549914
38,0.710932731628418,-0.4634312391281128,-0.4019982814788818,0.6496174931526184,-0.630707323551178,-0.475309818983078,0.512340247631073,-0.8045981526374817,-0.8594951033592224,0.774015486240387,-0.7104761600494385,-0.072566233575344,44.52793077967874,0.710957930704379,-0.4634113016988976,0.7740431424198141,-0.7104515151282412,0.5122933016692035,-0.8046003623435768,44.58077508933509,-1.784642195612065,0.000499322362379722
39,0.7109406590461731,-0.4633622467517853,-0.4047040939331054,0.6496105790138245,-0.6306985020637512,-0.4765762984752655,0.5123875141143799,-0.8045985102653503,-0.8606798648834229,0.7739874124526978,-0.7104932069778442,-0.0724778771400451,44.50531518788631,0.7109630941032964,-0.4633827907106033,0.7740065798758614,-0.7104991834139351,0.5123596655997619,-0.8046224727180403,44.55305320809627,-1.663312874329108,0.000172079819279945
40,0.7109470367431641,-0.4633396565914154,-0.4041947722434997,0.6496075391769409,-0.6306383609771729,-0.4746156334877014,0.5123980045318604,-0.8046486973762512,-0.8551867008209229,0.7739794254302979,-0.7105163335800171,-0.0715777873992919,44.4938236293832,0.7109528042903345,-0.4633590208995734,0.7740118327505169,-0.7105485117298003,0.5124003555001343,-0.8046581486325709,44.53185671283518,-1.2717897156656477,3.3684024269620837e-05
41,0.7109511494636536,-0.4633317291736603,-0.3979332745075226,0.6495194435119629,-0.6306454539299011,-0.4649554789066314,0.5123957991600037,-0.8046513795852661,-0.8457125425338745,0.7739852070808411,-0.7105935215950012,-0.0685492306947708,44.48948252987327,0.7109159506937135,-0.4633428695174896,0.774050275007821,-0.7105980704384197,0.5124178072362695,-0.804705201918998,44.51966352864845,-0.7315910512036794,4.8799191454009484e-05
42,0.7109060287475586,-0.4633337557315826,-0.3981428146362304,0.6494972705841064,-0.6306769847869873,-0.465128093957901,0.5123986005783081,-0.8047755360603333,-0.8474036455154419,0.7741072177886963,-0.7106450200080872,-0.0678613632917404,44.50817312351347,0.7108419208725572,-0.4633353419410634,0.7741032352159628,-0.710647035358511,0.5124176629291836,-0.804758562724174,44.51665620007274,-0.1804397145427572,0.00012454245484461326
43,0.7106665968894958,-0.4633339345455169,-0.3975304961204529,0.6494068503379822,-0.6307206749916077,-0.4622122347354889,0.5124046206474304,-0.804855227470398,-0.8387908339500427,0.7741569876670837,-0.7107042074203491,-0.066842220723629,44.53117100888608,0.7107231537181694,-0.4633355714980098,0.7741460164439724,-0.7106961736340566,0.5124064714425964,-0.8048119726912906,44.520861557209834,0.2523214282257413,0.00016881765971304467
44,0.7104981541633606,-0.4633587300777435,-0.3972335457801819,0.6492653489112854,-0.630934476852417,-0.4614937603473663,0.5123909115791321,-0.8049070239067078,-0.8302996158599854,0.774195671081543,-0.7108404636383057,-0.0663915127515792,44.5485541114582,0.7105564905725782,-0.4633415641828416,0.774153990496825,-0.7107493894840743,0.5123900449398534,-0.8048606238002651,44.52872524730672,0.4718214058129888,0.0001420404731205151
45,0.7104257345199585,-0.4633606076240539,-0.3970983028411865,0.6490420699119568,-0.6310094594955444,-0.4616913795471191,0.5123640894889832,-0.8049173355102539,-0.832074761390686,0.7741273045539856,-0.7108520865440369,-0.0663281977176666,44.542551672341176,0.7103437771760687,-0.4633512348882092,0.7741094893611378,-0.7108148032245144,0.5123726729669108,-0.8049033351465074,44.53603840056468,0.4387891954776535,7.180633112128094e-05
46,0.7102267742156982,-0.4633674025535583,-0.3970482945442199,0.6488996148109436,-0.6310657858848572,-0.4614051282405853,0.5123515725135803,-0.8049301505088806,-0.8276751637458801,0.7740575075149536,-0.7108599543571472,-0.0663347393274307,44.54668330303099,0.7100927166438955,-0.4633632375402382,0.7740079459213224,-0.7109039278279903,0.5123569262910774,-0.8049429005041581,44.53905614926611,0.1810649220858806,1.89852366669908e-05
47,0.7097752690315247,-0.4633781015872955,-0.3988552689552307,0.6486969590187073,-0.6310685873031616,-0.4622054398059845,0.5123410224914551,-0.8049518465995789,-0.8278578519821167,0.7740575075149536,-0.710985004901886,-0.0663173124194145,44.58199618086138,0.7098172559103646,-0.4633772486215251,0.7738620142104573,-0.7110282832995563,0.512343826085035,-0.8049844051986609,44.535643457027184,-0.2047615343354891,2.0413737844134003e-05
48,0.709477961063385,-0.4633865058422088,-0.3941825628280639,0.6485132575035095,-0.6310707926750183,-0.4565905630588531,0.5123397707939148,-0.8049930930137634,-0.8145571947097778,0.7739260196685791,-0.711060643196106,-0.0661980211734771,44.57452345591344,0.7095353948137568,-0.4633936694587384,0.7737019339618881,-0.7111947112680995,0.5123333420343128,-0.8050325705383178,44.52621619398234,-0.5656357826904923,5.4802992395095416e-05
49,0.7091429233551025,-0.4634076356887817,-0.3926760852336883,0.6482126116752625,-0.6311076283454895,-0.4559084177017212,0.5123342871665955,-0.8051103949546814,-0.809560239315033,0.7732617855072021,-0.7115201950073242,-0.0669732764363288,44.43015031306953,0.709264161405512,-0.4634129876152537,0.7735694366583601,-0.7114019852319725,0.5123251573500147,-0.8050896016150947,44.51402464962814,-0.7314926612521333,6.7130253488168e-05
50,0.7090563774108887,-0.4634146094322204,-0.3916188180446625,0.6481482982635498,-0.6311206817626953,-0.4552498757839203,0.5123318433761597,-0.8051464557647705,-0.8129041194915771,0.7732644081115723,-0.7116295099258423,-0.0669425502419471,44.43102194584458,0.709014519651412,-0.4634351467161476,0.7735045007581435,-0.7116403895983995,0.5123194613397656,-0.8051544322871669,44.50431372692326,-0.5826553622929964,3.781783851225252e-05
51,0.7087631225585938,-0.4634749293327331,-0.3906188011169433,0.6480193734169006,-0.6311537623405457,-0.4505654573440552,0.5123310685157776,-0.8052160739898682,-0.8143641352653503,0.7734223008155823,-0.7118139863014221,-0.0660378560423851,44.48407922851936,0.7087892019671427,-0.4634592503765038,0.7735302642353716,-0.7118935683018665,0.5123174234533346,-0.8052232451577304,44.50249138978425,-0.1093402283406419,1.9845028952468492e-05
52,0.7086123824119568,-0.4634894728660583,-0.3907396793365478,0.6478692293167114,-0.631156861782074,-0.4510517120361328,0.5123386383056641,-0.805289626121521,-0.8157140016555786,0.7736299633979797,-0.7121543884277344,-0.066038005053997,44.518867022776305,0.7085839591896812,-0.4634837526554126,0.7736448009242655,-0.7121410533300716,0.5123210294977523,-0.8052906364687707,44.51220516165505,0.5828263122479882,7.99041501632932e-05
53,0.7084282636642456,-0.4635028541088104,-0.3934236466884613,0.6472863554954529,-0.6311600804328918,-0.4532309770584106,0.5123181343078613,-0.805383026599884,-0.8159558176994324,0.7739527821540833,-0.7124046087265015,-0.0658343359827995,44.58829035853603,0.7083906356041193,-0.4635069635729208,0.7738240238838855,-0.7123612197520275,0.5123320744764231,-0.8053510147668947,44.53431073783546,1.326334570824912,0.00020404155508924534
54,0.7082628011703491,-0.4635228812694549,-0.3936622440814972,0.6468918323516846,-0.6311777830123901,-0.4533440470695495,0.5123182535171509,-0.8054159879684448,-0.8126209378242493,0.7741496562957764,-0.7125600576400757,-0.0660009458661079,44.636737712794115,0.7082002014542119,-0.4635275278641493,0.7740324905146608,-0.7125350576925371,0.5123503691569815,-0.8053999817621802,44.56707964952561,1.9661347014088904,0.0002978679412967881
55,0.7079226970672607,-0.4635495841503143,-0.3938504755496979,0.6462161540985107,-0.6312882304191589,-0.4530456066131592,0.5123198628425598,-0.8054391145706177,-0.8037779927253723,0.7743285298347473,-0.7126903533935547,-0.0661213994026184,44.69947206139943,0.7080044140579349,-0.463544743314791,0.774235310007179,-0.7126499830093987,0.5123717270557977,-0.8054352127754113,44.60730115409463,2.4132902741411044,0.0002891559367377276
56,0.7077662348747253,-0.4635719954967499,-0.3922834098339081,0.645700216293335,-0.6313115358352661,-0.4458800852298736,0.5123827457427979,-0.8054485321044922,-0.7811538577079773,0.7743586897850037,-0.7127295732498169,-0.0662081763148307,44.711808009056426,0.7077957333431355,-0.4635588206497055,0.7744056564207011,-0.7127022076962672,0.5123867955550604,-0.8054563608363023,44.65160857860171,2.6584454704249083,0.00019763638291613123
57,0.7075141072273254,-0.4635761678218841,-0.3955819010734558,0.6451222896575928,-0.631306529045105,-0.452263742685318,0.512381911277771,-0.8054614663124084,-0.787620484828949,0.7742792963981628,-0.7127062678337097,-0.0670996829867363,44.718066648742024,0.7075666424634808,-0.4635710820299841,0.7745264607139525,-0.7126968387862376,0.5123816922268637,-0.8054640240724024,44.6974401817557,2.7498961892395357,9.537717029953686e-05
58,0.7073603272438049,-0.4635798633098602,-0.3972924351692199,0.6450085043907166,-0.6313292980194092,-0.4536744654178619,0.5123685598373413,-0.8054086565971375,-0.8053472638130188,0.7747023701667786,-0.7125914692878723,-0.0661331191658973,44.83496092662028,0.7073103202176235,-0.4635838862135752,0.7745893904363778,-0.7126457782579028,0.512340543212685,-0.8054583286313804,44.743452664451304,2.7607489617361125,3.108354684096324e-05
59,0.7070775628089905,-0.4635923504829407,-0.4179285168647766,0.6449323296546936,-0.6314833760261536,-0.4746615290641784,0.5122486352920532,-0.8054122924804688,-0.8437638878822327,0.7747070789337158,-0.7125411629676819,-0.0671630650758743,44.88027652213492,0.7070234743078752,-0.4636001436723588,0.7745957444969715,-0.7125642830421309,0.5122490743108573,-0.8054379022674181,44.78964386228788,2.7714718701946595,6.315676201073826e-06
60,0.7068568468093872,-0.4636025130748749,-0.429085910320282,0.6448260545730591,-0.6315845251083374,-0.4883700907230377,0.5121445655822754,-0.8054075241088867,-0.8640520572662354,0.7746726274490356,-0.7124354243278503,-0.0687483921647071,44.91327544814703,0.7067099975628514,-0.4636226004375451,0.7745602852134861,-0.7124676654173498,0.5120981263009875,-0.8054000486447517,44.83748175307568,2.870273447267806,1.5753002692122023e-06
61,0.7063581347465515,-0.4636617302894592,-0.427914559841156,0.6448009014129639,-0.6316856741905212,-0.4892124831676483,0.5119386315345764,-0.8053857684135437,-0.870792806148529,0.7746366262435913,-0.712369978427887,-0.0687400549650192,44.988500736677565,0.7063827164824358,-0.4636532975879314,0.7745140935425514,-0.71236949948744,0.5118862149004568,-0.8053425347886781,44.889998612894814,3.1510115891481405,7.958459822596214e-06
62,0.7059613466262817,-0.4636970460414886,-0.4275720119476318,0.6447843909263611,-0.6319106817245483,-0.4896992444992065,0.5116361975669861,-0.8053419589996338,-0.8750960230827332,0.774520218372345,-0.7122964262962341,-0.0688278898596763,45.04872543177555,0.7060610888799408,-0.4636935246007164,0.7745017406914995,-0.7122817799887456,0.5116204014655396,-0.8052663590802505,44.951556292516955,3.6934607773284256,4.290201311397432e-05
63,0.705675482749939,-0.4637690186500549,-0.4256477355957031,0.6447683572769165,-0.6321775317192078,-0.4880324900150299,0.5112311244010925,-0.8052281141281128,-0.8713340759277344,0.7744527459144592,-0.7122777700424194,-0.0688862800598144,45.12936560478243,0.7057654436566214,-0.4637442024959858,0.7745711902515784,-0.7122164362161668,0.5113149424526146,-0.8051777930105759,45.0270335817342,4.52863735303481,0.0001456632241274713
64,0.7055302858352661,-0.4638170003890991,-0.4249428808689117,0.6447796821594238,-0.6323271989822388,-0.4823299944400787,0.5110066533088684,-0.8050277829170227,-0.8673088550567627,0.774573802947998,-0.7122604846954346,-0.068817563354969,45.21822575784415,0.7055111395161788,-0.4638062328015493,0.7747586424752864,-0.7121868527002844,0.510988146988194,-0.8050878939231478,45.12039458953162,5.601660467845164,0.00034243063270781747
65,0.7053316235542297,-0.4638662934303283,-0.4238482415676117,0.6447840929031372,-0.6325345635414124,-0.4811624586582184,0.5107037425041199,-0.8049319386482239,-0.8703804016113281,0.7747651934623718,-0.7122393846511841,-0.0687170550227165,45.32960764375321,0.7053058267173665,-0.463880268211792,0.7750736152912201,-0.7122076518474841,0.5106589061801676,-0.805009079888698,45.23291036855212,6.750946741229882,0.0005868774978312992
