Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Elbow (X)_smoothed,Right_Elbow (Y)_smoothed,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
17,0.2565802633762359,-0.5350085496902466,-0.4576975703239441,0.4284308850765228,-0.6372254490852356,-0.3713119626045227,0.6602001190185547,-0.6461137533187866,-0.155353382229805,0.428801109171273,-0.6369922141479407,0.2564397322528193,-0.5350517351082044,0.6406845185732976,-0.6466959577617974,152.1404561504126,-4.792773233473895,0.0010749739242961551
18,0.2561167478561401,-0.5347252488136292,-0.4678603410720825,0.427831083536148,-0.6370154023170471,-0.3740743100643158,0.6148016452789307,-0.6474579572677612,-0.1625454425811767,0.4275781240159116,-0.6369673735202103,0.2558087585723209,-0.5347150051906856,0.6343892951292363,-0.6473459138819132,152.12748954408218,-0.7779963798253675,0.0027906373699003503
19,0.255717396736145,-0.5344175696372986,-0.4680976867675781,0.4270005524158478,-0.6364192962646484,-0.3761131167411804,0.6082215309143066,-0.6479781270027161,-0.1606448143720626,0.4263869125772614,-0.6368449951347215,0.2548195758164694,-0.5342913302728161,0.6332249674235945,-0.64805592155599,152.1700068785665,2.551040069059809,0.006214345204035168
20,0.2533908784389496,-0.5336577296257019,-0.4715442657470703,0.4245692193508148,-0.6360893249511719,-0.3664092421531677,0.6060009002685547,-0.6495276093482971,-0.1054550409317016,0.4252888798970883,-0.636629065150183,0.2534977806369189,-0.5338115448827099,0.6388672265399012,-0.6487233571942503,152.23815179502955,4.088694987782446,0.006815909370439925
21,0.251299649477005,-0.5329389572143555,-0.4890206158161163,0.4235758483409881,-0.636199414730072,-0.3940787017345428,0.649178147315979,-0.649498701095581,-0.1755729168653488,0.424326762269633,-0.6363075397393062,0.2519511930454299,-0.5333073647845827,0.6501235539481901,-0.6492555693353861,152.31178236704784,4.417834321097303,0.004187323022833688
22,0.2513264417648315,-0.5329338312149048,-0.4971872270107269,0.4237832427024841,-0.6361740827560425,-0.415869265794754,0.6828083992004395,-0.6494547724723816,-0.199895367026329,0.4235089742566573,-0.6358499645835051,0.25034252458666,-0.5328015993322017,0.6631789122977195,-0.6495861597378664,152.39669186195005,5.09456969413236,0.0015298304345009001
23,0.2481613159179687,-0.5323560833930969,-0.495246559381485,0.4228802323341369,-0.6355084180831909,-0.4122110605239868,0.6753946542739868,-0.6491078734397888,-0.1984563767910003,0.4228099454006955,-0.6352239818820344,0.2488517415977619,-0.532305243036544,0.6730468739395644,-0.6496709035322511,152.515772301266,7.1448263589570615,0.0007774969885304834
24,0.246885061264038,-0.5319152474403381,-0.4887168109416961,0.4229409992694855,-0.6347153186798096,-0.4087682366371155,0.6884609460830688,-0.6489830613136292,-0.2021573781967163,0.4221899798701227,-0.6344187795490737,0.2476373407096216,-0.5318222463198533,0.6754443117728789,-0.6494710380968896,152.69175313571782,10.558850067109232,0.0019950967129505988
25,0.2466049194335937,-0.5312349796295166,-0.4713681042194366,0.420931339263916,-0.6332783102989197,-0.392398476600647,0.683976411819458,-0.6487571597099304,-0.1563811004161834,0.4216205422738331,-0.6334602328515067,0.2468033982211976,-0.5313572041163559,0.668330538346253,-0.64894336790225,152.93655458348252,14.688086865882042,0.00503873660656118
26,0.2466669976711273,-0.5310618281364441,-0.4458129107952118,0.4210869669914245,-0.6325206756591797,-0.3745148479938507,0.6819087862968445,-0.6482477188110352,-0.1499285697937011,0.4211008233342459,-0.632410951337858,0.2463845738278616,-0.530921352214854,0.6527155218162023,-0.6480529738833232,153.2467462482598,18.611499886636693,0.008418538334348621
27,0.2467777132987976,-0.5309273600578308,-0.4282946288585663,0.4214441180229187,-0.631534993648529,-0.3475849628448486,0.6194172501564026,-0.647667646408081,-0.0787953436374664,0.4206656844931551,-0.6313583942712169,0.2463558371892612,-0.5305356821879171,0.6325160197153674,-0.6468088868712231,153.59833079394298,21.095072740990872,0.009030122758514518
28,0.2468673437833786,-0.5301690697669983,-0.4197787642478943,0.421530932188034,-0.6302534341812134,-0.330351173877716,0.6000782251358032,-0.6466359496116638,-0.0436155796051025,0.420389152622344,-0.6303966289178415,0.2466556475236518,-0.5302296032285388,0.6133669427742748,-0.6453058203356508,153.93978853466302,20.487464443202725,0.0054391266711469885
29,0.2469437420368194,-0.5297066569328308,-0.420502096414566,0.4195973575115204,-0.6292651295661926,-0.3293913006782532,0.5794070959091187,-0.6443493962287903,-0.0350514166057109,0.4203741339551909,-0.6296045827135156,0.247203478370108,-0.5300316355645752,0.6007249854070525,-0.6437434533644654,154.1973777220171,15.455351241245124,0.002330702413458873
30,0.2476203888654709,-0.5296590328216553,-0.4272671043872833,0.4195854365825653,-0.6286998987197876,-0.3333384096622467,0.5795696973800659,-0.6419352889060974,-0.0693809241056442,0.42071469573908,-0.6290244440781092,0.2479031457804504,-0.5299528689264186,0.5980462680878265,-0.6423967436632578,154.31326588106214,6.953289542701668,0.009284851457524685
31,0.248547077178955,-0.5297526121139526,-0.4277768731117248,0.4206033647060394,-0.6285223364830017,-0.3347530663013458,0.5922559499740601,-0.6388785243034363,-0.1008569076657295,0.4214413159990708,-0.628648186282647,0.2486386364070075,-0.5299721532053933,0.605806041077233,-0.641534312903737,154.29611116038575,-1.0292832405832542,0.025012069247683476
32,0.2490300834178924,-0.5300966501235962,-0.4247771501541137,0.4233198761940002,-0.628582775592804,-0.3434153497219085,0.6552709341049194,-0.6412212252616882,-0.1597285866737365,0.4224836451018946,-0.6284196561545968,0.2492749260468603,-0.530033737038441,0.6216950165732277,-0.6413198138837599,154.2207318351442,-4.522759514493373,0.031218839860976882
33,0.2494957596063614,-0.5301569104194641,-0.4268642067909241,0.4232024252414703,-0.6282512545585632,-0.3487581014633178,0.6267979145050049,-0.6410459280014038,-0.1549642980098724,0.4236740169517666,-0.6282521657186686,0.2496715973556513,-0.5300608414954069,0.6417557276497468,-0.6417514623055297,154.17468832718907,-2.7626104773071347,0.019210751020749452
34,0.2500922977924347,-0.5302774310112,-0.4313054382801056,0.4236782491207123,-0.6282831430435181,-0.3730395138263702,0.686258852481842,-0.6434169411659241,-0.2101129591464996,0.424784623953763,-0.6280541967933928,0.2497103010500702,-0.5299798132924357,0.6618142441214838,-0.6426722150325105,154.21364104592973,2.3371631244395985,0.005747703075841894
35,0.2501048445701599,-0.5301118493080139,-0.4330752789974212,0.4266546368598938,-0.6281382441520691,-0.3736161887645721,0.6784488558769226,-0.6445983052253723,-0.1852155476808548,0.4255835635136075,-0.6277541265427798,0.2493313935848529,-0.5297449006555868,0.6786080347185603,-0.6438379886582675,154.35214553216514,8.3102691741243,0.007123703322703642
36,0.2494039982557296,-0.5294941663742065,-0.4400492310523987,0.4272447526454925,-0.6270009279251099,-0.3836934864521026,0.6925697326660156,-0.6457679867744446,-0.192946970462799,0.4259048570983454,-0.6273169848648322,0.2485668255656752,-0.5293535445177386,0.6903576960021014,-0.645004103614012,154.5751355274028,13.379399714260105,0.015664118200387322
37,0.2481520771980285,-0.5286545157432556,-0.4474515914916992,0.4271743595600128,-0.6267433166503906,-0.3831416964530945,0.6958050727844238,-0.6460074782371521,-0.184874027967453,0.4257178338198056,-0.626750296282649,0.2475487083965425,-0.5288455395563645,0.6967946750044811,-0.6459916447199865,154.853526756904,16.7034737700709,0.017490285916928323
38,0.2447328865528106,-0.5278245210647583,-0.4519453644752502,0.4247821271419525,-0.6263704299926758,-0.3821937441825866,0.6955011487007141,-0.6468786597251892,-0.1798326075077057,0.4251596928851507,-0.6261019676015773,0.2464774829855975,-0.5282869651766988,0.6987992074032896,-0.6467140933990317,155.1562541069298,18.163641001548285,0.011719148526485538
39,0.2447133660316467,-0.527712881565094,-0.451632410287857,0.4238491356372833,-0.6256799697875977,-0.3903954029083252,0.6951850056648254,-0.6469210386276245,-0.205147847533226,0.4245037230609682,-0.6254551818018124,0.245556905326066,-0.5277487949777477,0.6978779484741036,-0.6471669838568714,155.45619071785913,17.996196655760173,0.004807397233415175
40,0.244737222790718,-0.5276100039482117,-0.4636432230472564,0.424007773399353,-0.6251276731491089,-0.3981900215148926,0.694517970085144,-0.6471877694129944,-0.2106994241476059,0.4240746999664087,-0.6249194829670355,0.2449311223362768,-0.5272926210942637,0.6956767975731737,-0.6473965372730491,155.73053611538973,16.460723851835724,0.0010263277076186163
41,0.2447461783885955,-0.526951789855957,-0.4652104079723358,0.422857791185379,-0.6243208050727844,-0.3964670896530151,0.6937952637672424,-0.6472415924072266,-0.2031914144754409,0.4241502878263324,-0.6246123516338337,0.2446614918825475,-0.5269676202417475,0.6936288905979857,-0.6474639325084407,155.9583839260698,13.670868640805338,0.0009030727968910081
42,0.2461212426424026,-0.5268644094467163,-0.4641856253147125,0.4245188236236572,-0.6243467330932617,-0.3923768997192383,0.6925734877586365,-0.647179901599884,-0.1884198784828186,0.4248833855839036,-0.6246298898125415,0.2447500126215753,-0.5268121587285819,0.6927480459051724,-0.6474169829947265,156.11868943548384,9.618330564841813,0.003589094175393253
43,0.246135875582695,-0.5268544554710388,-0.4638025760650635,0.4262659847736358,-0.6243880987167358,-0.3911918401718139,0.6922445297241211,-0.6469157934188843,-0.1871837377548217,0.4262639374721158,-0.6250146340474945,0.2451815138545708,-0.5268519594474252,0.6935212592822997,-0.6472759090154631,156.19116202604803,4.348355433851339,0.008471311268638357
44,0.2451742738485336,-0.5268571972846985,-0.4775507152080536,0.4281924664974212,-0.6250286102294922,-0.408840000629425,0.6955533027648926,-0.6469085812568665,-0.224961906671524,0.4281237467294622,-0.6257349042911133,0.245945249994885,-0.5270931750797343,0.695853077530634,-0.6470364473467081,156.16088339014192,-1.8167181543668676,0.014932149507007452
45,0.2453633844852447,-0.5271979570388794,-0.4869028627872467,0.4293034374713897,-0.6273472905158997,-0.4077201187610626,0.6937354207038879,-0.6468938589096069,-0.2130089998245239,0.4301744277531818,-0.6266894988184134,0.2470156346942397,-0.5275143067874252,0.6990534019705229,-0.6466912482993757,156.02456968502705,-8.178822306892357,0.021267957885758113
46,0.2471756190061569,-0.5279245972633362,-0.482386827468872,0.4323663115501404,-0.6278412342071533,-0.4064241051673889,0.7033933401107788,-0.6467723846435547,-0.2135392874479293,0.4320655308658556,-0.6277416497611124,0.2483125539930342,-0.5280634420937496,0.7018996864756601,-0.6462659779677534,155.79445477918267,-13.806894350662446,0.024506667894497944
47,0.2511216700077057,-0.529062032699585,-0.4970727860927582,0.4345139563083648,-0.629219651222229,-0.4065554440021515,0.7030984163284302,-0.6467222571372986,-0.2084091752767563,0.4334571143957697,-0.6287701587009469,0.2496887011165344,-0.5286667505648122,0.7028127428579033,-0.6458585534687861,155.4973957356391,-17.82354261261503,0.022186567831750235
48,0.2519038915634155,-0.5294687151908875,-0.4958424866199493,0.4345321357250213,-0.6307121515274048,-0.3894259333610534,0.6943299174308777,-0.6467254757881165,-0.1595650464296341,0.4340987356626734,-0.6297161717956629,0.2509699021677348,-0.5292479103353043,0.700150676217753,-0.6456624014845904,155.1704071386864,-19.619315817162143,0.014807150439958125
49,0.2524873912334442,-0.5299266576766968,-0.4814252555370331,0.4350512325763702,-0.6311542987823486,-0.3788332045078277,0.6886950731277466,-0.6467196941375732,-0.1566617786884308,0.433893173187517,-0.6306061146443495,0.2520232482027303,-0.5297493044689849,0.692605805418239,-0.6459518964027289,154.85576937113171,-18.8782660532803,0.006258079557607301
50,0.253153920173645,-0.530004620552063,-0.4324473440647125,0.4323018193244934,-0.6310816407203674,-0.3595059812068939,0.6867625117301941,-0.6466754078865051,-0.1477746963500976,0.4329209402788027,-0.6315375655051917,0.252803970069088,-0.5301438912167022,0.6797284656532288,-0.647013468100051,154.59803256753142,-15.46420821601771,0.001635510740807268
51,0.2531199157238006,-0.5304228067398071,-0.439965009689331,0.4317857325077057,-0.6315246820449829,-0.3630884289741516,0.6911702156066895,-0.646702766418457,-0.1546901613473892,0.4314183460215244,-0.6326271195164666,0.2533546254658433,-0.5304341199488865,0.6625641680351402,-0.6490242003313605,154.4410640583221,-9.418110552559256,0.004724156702776579
52,0.2529914975166321,-0.530743420124054,-0.4613491892814636,0.43100106716156,-0.633478581905365,-0.3640637993812561,0.6872203946113586,-0.6474359035491943,-0.1491376310586929,0.4297196642572496,-0.6339408567934016,0.2537644890211065,-0.5306425681286997,0.6441049104025721,-0.6519145292307906,154.4151912124714,-1.5523707510419626,0.015855479570467776
53,0.2533530294895172,-0.5307381749153137,-0.4611924290657043,0.4261724054813385,-0.6340214014053345,-0.3414129018783569,0.5916340947151184,-0.651762068271637,-0.0429346933960914,0.4281759557260141,-0.6354426981743004,0.2541147307853583,-0.5308002622107271,0.6289193113723021,-0.6552935724811066,154.50268272243704,5.2494905979386886,0.027304321710664756
54,0.2544765472412109,-0.5307982563972473,-0.4610668420791626,0.4256497621536255,-0.6377342939376831,-0.3367030024528503,0.5817332863807678,-0.6654223799705505,-0.0582771934568882,0.4270606743899756,-0.6369890268236587,0.2544375408670029,-0.5309350302130397,0.6215689675682945,-0.6585242491091431,154.6026649076283,5.99893111147594,0.02414390118713192
55,0.2548788487911224,-0.530866265296936,-0.4746906459331512,0.4258120357990265,-0.6395796537399292,-0.354939192533493,0.5827706456184387,-0.6650288105010986,-0.122012510895729,0.4264877609333609,-0.6383746272408559,0.2547075382463967,-0.5310607454569894,0.6244485656253667,-0.660955090682261,154.56705877749684,-2.1363678078881776,0.011008910019154439
56,0.2548629641532898,-0.5308886170387268,-0.4813095033168793,0.4258663058280945,-0.6396796107292175,-0.3659970462322235,0.6516798734664917,-0.6623529195785522,-0.1391134560108184,0.4263826856336389,-0.6394065683987536,0.2548640971527446,-0.5311706140668817,0.6365117196031798,-0.6621802799912793,154.31294806813057,-15.246642561976389,0.020219478388280383
57,0.2550966143608093,-0.5314061641693115,-0.4969088435173034,0.4262471795082092,-0.6400538086891174,-0.3885047733783722,0.685116171836853,-0.6614561080932617,-0.1626120060682296,0.4265284820360219,-0.6399668962778364,0.2548486256775895,-0.5312393055444786,0.653846049187642,-0.662161744846747,153.87970516965524,-25.99457390851967,0.05346039986459498
58,0.2557441294193268,-0.5315797924995422,-0.496089905500412,0.4309982359409332,-0.6400250196456909,-0.3998838365077972,0.6963778138160706,-0.6597732305526733,-0.1783035844564438,0.4266712316127001,-0.6400389758344446,0.2546403820273381,-0.531235788350889,0.6716270796083412,-0.6611674079401432,153.3750002316167,-30.282296282312583,0.06598235250310656
59,0.2542064785957336,-0.531457245349884,-0.4930639863014221,0.4268223345279693,-0.6398230791091919,-0.3969706892967224,0.6803288459777832,-0.6585623025894165,-0.1813618838787078,0.4266361429814677,-0.6397009700964518,0.2542778290977712,-0.5311415278886381,0.6860559927950652,-0.6596124598098821,152.89876030352607,-28.574395685437253,0.03860320545224094
60,0.253345638513565,-0.5308401584625244,-0.4846063554286957,0.4252174198627472,-0.6396735906600952,-0.3943431973457336,0.688029944896698,-0.6580661535263062,-0.1831221878528595,0.4263894886558391,-0.6391017816011683,0.2538545389319927,-0.5309631129610553,0.695246958323987,-0.657909150095667,152.50865246115268,-23.40647054240378,0.009645005332575476
61,0.2532932758331299,-0.5306362509727478,-0.4827160239219665,0.4252639412879944,-0.6381188035011292,-0.4038811028003692,0.6993131041526794,-0.6558429002761841,-0.2348230928182602,0.4260139892213915,-0.6384266125976665,0.2534896348057472,-0.5307314689494848,0.699073781263554,-0.6563738826638065,152.21988459871795,-17.32607174608347,0.007154755581496657
62,0.2531885504722595,-0.5303985476493835,-0.4942073822021484,0.425307959318161,-0.6369279623031616,-0.4254264235496521,0.7018866539001465,-0.6547279953956604,-0.2736052274703979,0.4256324015620954,-0.6378521311367505,0.2532891685420998,-0.530489672764353,0.6985976814511051,-0.6551899318460185,152.01721309527784,-12.1602902064069,0.016100735881886645
63,0.2533184885978699,-0.5301774144172668,-0.4798896610736847,0.4255867004394531,-0.6369331479072571,-0.4246317148208618,0.6983920335769653,-0.6542118191719055,-0.2399224489927292,0.4253404250240495,-0.6374986444717343,0.2533168232286138,-0.5302779060734336,0.6955236434483647,-0.6544085371584043,151.8688782998026,-8.900087728515018,0.01794344283029393
64,0.2533151805400848,-0.5300186276435852,-0.4785709381103515,0.4245716631412506,-0.6373609304428101,-0.4192770719528198,0.6801623702049255,-0.6545611619949341,-0.2287923693656921,0.4251762390874387,-0.637398926937052,0.253579499261594,-0.5301226259576296,0.6917251297646284,-0.6539776328524058,151.7400826755979,-7.727737452281076,0.011682875158432837
65,0.2537201941013336,-0.5300204753875732,-0.4783361852169037,0.4248717129230499,-0.6376672983169556,-0.4162315130233764,0.6840448975563049,-0.6543715000152588,-0.2376724034547805,0.4251191832340291,-0.6375001015234226,0.2540246057598874,-0.5300325793983298,0.6887814400128512,-0.653789615244336,151.60472361016588,-8.121543925921628,0.004489686027530786
66,0.2540755569934845,-0.5300275683403015,-0.4775347709655761,0.4250003397464752,-0.6380466222763062,-0.4199109375476837,0.6866021156311035,-0.6542819738388062,-0.2441533654928207,0.425107586233333,-0.6376957188814123,0.2545484446703629,-0.5300014983336857,0.6876350582138213,-0.6537304002423072,151.45327337878,-9.08701388315194,0.0008469898360377791
67,0.2551515400409698,-0.5300711989402771,-0.476631611585617,0.4257469177246094,-0.63779616355896,-0.418457567691803,0.6959680914878845,-0.6534367799758911,-0.2365135252475738,0.4250739827759879,-0.6378702572058689,0.2550202843018062,-0.5300157355539997,0.6885291226966436,-0.6537082615584929,151.29430726958591,-9.537966551645807,0.0001506077132169014
68,0.2566345334053039,-0.5302151441574097,-0.4739769697189331,0.4258313179016113,-0.6387243270874023,-0.4163572788238525,0.6951554417610168,-0.6533845067024231,-0.2333913594484329,0.4249916217394107,-0.637938843278026,0.2553242466870272,-0.5300638079428637,0.6911973810947772,-0.6536531055660013,151.1485657690367,-8.744490032952399,0.00014708561367817184
69,0.2563123404979706,-0.530289888381958,-0.4732272922992706,0.4258471429347992,-0.6384928226470947,-0.4169288873672485,0.6945797204971313,-0.6531276106834412,-0.2465926259756088,0.4249129398400429,-0.6378717295338603,0.2554069279445682,-0.5301441734815937,0.6950816609272573,-0.6534957282614183,151.03803488954074,-6.631852769758098,0.0003532286441767419
70,0.2549544870853424,-0.5302714705467224,-0.4649801850318908,0.4251295328140259,-0.6373573541641235,-0.4125939905643463,0.6943201422691345,-0.6529197096824646,-0.2423315197229385,0.4249749520954839,-0.6376953344913829,0.2553036282968535,-0.5302677464582738,0.6993791890387565,-0.6531465376717298,150.97595148794238,-3.725004095901454,0.0016121322951409567
71,0.254867821931839,-0.5303699374198914,-0.4665387868881225,0.4251097440719604,-0.6367917656898499,-0.4155491292476654,0.6976740956306458,-0.6520058512687683,-0.247748851776123,0.4253567628130352,-0.6374656483716414,0.2551219098975077,-0.5304532022593299,0.7029290912530473,-0.6524894779893874,150.96317475032708,-0.7666042569178444,0.003676536208155323
72,0.2543637156486511,-0.5305415987968445,-0.4783537089824676,0.4251044690608978,-0.6364319324493408,-0.4167530834674835,0.6973967552185059,-0.6509265303611755,-0.2315474897623062,0.4261959459445387,-0.6372249246890749,0.254989042261513,-0.5307164875406405,0.7041238490480383,-0.6513985986833944,150.9913162163755,1.6884879629054694,0.004976620132211062
73,0.2543608546257019,-0.5309829711914062,-0.4927731454372406,0.4247902333736419,-0.6366322040557861,-0.4202087819576263,0.6968623995780945,-0.649434506893158,-0.2119252532720565,0.4274933251532906,-0.6369677925105626,0.2549919205163113,-0.5310593313778862,0.7010571559171457,-0.6497809512877376,151.04819580001063,3.412775018107368,0.004561768027416458
74,0.2547496259212494,-0.5312778353691101,-0.4908983111381531,0.4271251559257507,-0.6366872191429138,-0.4316397905349731,0.6966086030006409,-0.6489488482475281,-0.2286441475152969,0.4290538732729387,-0.6366401940478568,0.2551371399925969,-0.5314622863220192,0.6920265787935139,-0.6476470322903181,151.12206331334468,4.432050800043044,0.003022269312183452
75,0.2554819583892822,-0.5319858193397522,-0.5123996138572693,0.4335080683231354,-0.637164831161499,-0.4736184477806091,0.7008565664291382,-0.6479231119155884,-0.3292538225650787,0.4305132701345831,-0.636174959976806,0.2553453847358491,-0.5318856892563156,0.6763364268248183,-0.6451966217833947,151.20668024008722,5.077015604552457,0.0015399391435488173
76,0.2555206716060638,-0.5322715640068054,-0.5071738362312317,0.4332339465618133,-0.6371541619300842,-0.4632303416728973,0.6969202160835266,-0.6469424962997437,-0.3050819039344787,0.4314597112953987,-0.635544721739381,0.2554797362636922,-0.5322786465433245,0.6550578798319678,-0.6428777793561394,151.31349716582196,6.4090155440840135,0.0008770899067888557
77,0.2559599578380584,-0.5327913761138916,-0.5048290491104126,0.4323398470878601,-0.6343858242034912,-0.4463803470134735,0.5888047814369202,-0.6390331983566284,-0.1856394708156585,0.4315905462275661,-0.6347976824211248,0.255395590454321,-0.5325930897866461,0.631130471027959,-0.6413511279032782,151.49391455275972,10.825043216265726,0.002322748109412064
78,0.2558355331420898,-0.5329985618591309,-0.5046036839485168,0.4314755201339721,-0.6329845190048218,-0.4450728893280029,0.5924804210662842,-0.6390810608863831,-0.2050858736038208,0.4308154665950362,-0.6340483175565388,0.2549936936641401,-0.532797964716252,0.6084218871737029,-0.6413172510480144,151.85928100765577,21.921987293762868,0.014624381625383447
79,0.2542628943920135,-0.5329731106758118,-0.5033524632453918,0.428337424993515,-0.632895290851593,-0.4321743547916412,0.5784553289413452,-0.639202356338501,-0.1659695357084274,0.429265085858514,-0.6334281986089468,0.2542573723090156,-0.5328881956080536,0.5902158444125658,-0.6432529931293722,152.562062771095,42.16690580635316,0.06594886978650827
