Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,Right_Hip (X)_smoothed,Right_Hip (Y)_smoothed,angles,velocity,roughness
1,0.2806702852249145,-0.5126470327377319,-0.4592740535736084,0.2750474810600281,-0.6452845931053162,-0.5162290334701538,0.359342873096466,-0.8022521734237671,-0.4489130675792694,0.3016416430473327,-0.7274171710014343,-0.1918404102325439,0.2806675427039772,-0.5126458622523903,0.3593416838240284,-0.8022470025938877,0.3016375268221988,-0.7274171261937985,9.621780063882454,,
2,0.282554566860199,-0.5121704339981079,-0.445607453584671,0.2747863531112671,-0.6453550457954407,-0.491877794265747,0.3591059148311615,-0.8005716800689697,-0.3991006314754486,0.3163535892963409,-0.7305917143821716,-0.1882386952638626,0.2820371937490116,-0.5119865881328938,0.359261121127354,-0.8020311402310123,0.3101509920171553,-0.7291440942504298,8.786031813431219,-50.14489502707413,
3,0.2840961515903473,-0.5114071369171143,-0.4561987221240997,0.2747466266155243,-0.6453627943992615,-0.5009429454803467,0.3593349456787109,-0.8011537194252014,-0.4008919596672058,0.3242188394069671,-0.7310256361961365,-0.1844453960657119,0.2832736507599278,-0.5113952217499268,0.3592387757394968,-0.80189363754587,0.3175613561740327,-0.7307438475823881,7.5797381469472045,-72.37761998904085,0.06865195267145256
4,0.2845607995986938,-0.5103854537010193,-0.4180757701396942,0.2737139463424682,-0.6444541215896606,-0.4689297676086426,0.3591302037239074,-0.802153468132019,-0.3932662606239319,0.3241075277328491,-0.7311689257621765,-0.1778063625097274,0.2842931760462275,-0.510924390390259,0.3593167686355315,-0.8018703289168368,0.3231556620411199,-0.7321196384658473,6.345676188731591,-74.04371749293679,0.04945479886026705
5,0.2852660715579986,-0.5103884935379028,-0.4271006286144256,0.2735402882099151,-0.6445421576499939,-0.4763961136341095,0.3589394092559814,-0.8025279641151428,-0.397662490606308,0.3256286680698395,-0.7332667708396912,-0.1783360987901687,0.2850832643778562,-0.5105967586809845,0.3595069875135087,-0.801941897152321,0.3267741129941766,-0.7332137695995441,5.296374917325931,-62.958076284339626,0.033426400785273896
6,0.2853761315345764,-0.510404646396637,-0.4541452825069427,0.2731590569019317,-0.6445521712303162,-0.485969603061676,0.3597733974456787,-0.8020470142364502,-0.4062838852405548,0.3253177106380462,-0.7343160510063171,-0.1777716875076294,0.2856920790815899,-0.5103980020983627,0.3597848577950203,-0.8020546024561355,0.32871317051231,-0.7340017493426549,4.5231832332546285,-46.391501044278144,0.044062268719907816
7,0.2855073809623718,-0.5105046033859253,-0.4736961722373962,0.2731483280658722,-0.6448772549629211,-0.4988040626049042,0.3605185747146606,-0.8020638823509216,-0.4097929894924164,0.3291778862476349,-0.7348240613937378,-0.1752990931272506,0.2861932279406441,-0.5102843236899999,0.3600965031922108,-0.8021475133809833,0.3294895061534661,-0.7344900791676146,4.02570860448335,-29.848477726276688,0.09806436513663176
8,0.2863965332508087,-0.5104371309280396,-0.4710176885128021,0.2731184363365173,-0.6449092626571655,-0.4996280670166015,0.3605611622333526,-0.8021253943443298,-0.411823570728302,0.3294925987720489,-0.7346910238265991,-0.1732828170061111,0.2866458096835778,-0.5102021348755885,0.3603790680904892,-0.8021686645965765,0.3296220914057007,-0.734718007539686,3.750145344132803,-16.53379562103284,0.15300684121451955
9,0.2871065437793731,-0.5103074312210083,-0.4734837114810943,0.2730985879898071,-0.6449138522148132,-0.5150294899940491,0.3607181012630462,-0.8021355867385864,-0.4332649409770965,0.3288533389568329,-0.7345343232154846,-0.173877939581871,0.2870696337509461,-0.5101092664649532,0.360583638027228,-0.8020816388617775,0.3295070414130973,-0.734751883886979,3.623963720409225,-7.57089742341468,0.13916317633448264
10,0.2875107824802398,-0.5099723935127258,-0.4741296172142029,0.2729271948337555,-0.6449072957038879,-0.5166308879852295,0.3607020676136017,-0.8020427823066711,-0.4346960186958313,0.3286201953887939,-0.7345022559165955,-0.1742143630981445,0.2874446127185583,-0.5099874539311918,0.3606884769973225,-0.8018699597318543,0.3293744775842848,-0.7346690583590605,3.5807089546858735,-2.595285943401091,0.08758308372353399
11,0.2877743542194366,-0.5097351670265198,-0.4756012558937073,0.2729019522666931,-0.6447536945343018,-0.5200011730194092,0.3605643510818481,-0.8015104532241821,-0.4436189830303192,0.3288847208023071,-0.7344714999198914,-0.1745044738054275,0.2877289698094754,-0.5098423373991327,0.3606989677626644,-0.8015412064912191,0.3292966054987314,-0.7345393378595418,3.5739128723207236,-0.4077649419089901,0.040258059188860766
12,0.2882120013236999,-0.5095651745796204,-0.4748547673225403,0.272950142621994,-0.6446987986564636,-0.5132226943969727,0.3605770468711853,-0.80115807056427,-0.4292157590389251,0.3302356600761413,-0.7344024777412415,-0.173948734998703,0.2878843175228157,-0.5096942617563223,0.36063899084389,-0.8011283544124793,0.3292347009573997,-0.7344127456474233,3.580619436717859,0.4023938638281343,0.013549544666854206
13,0.2882042527198791,-0.5095672607421875,-0.4678915739059448,0.2730392515659332,-0.6447200179100037,-0.5064106583595276,0.3605579733848572,-0.8008059859275818,-0.4208592772483825,0.3299700617790222,-0.7343028783798218,-0.1741275340318679,0.2878976192025279,-0.5095668176867629,0.3605406210615635,-0.800686692239937,0.329115863624444,-0.7343161293006528,3.595775110213246,0.909340409723196,0.003336900569962967
14,0.2878325879573822,-0.5094832181930542,-0.4595585763454437,0.2730648517608642,-0.6447254419326782,-0.4955244362354278,0.3604293465614319,-0.8001482486724854,-0.4076033234596252,0.3297054469585418,-0.7342817783355713,-0.1741680353879928,0.2877929522388496,-0.5094787650844675,0.3604365679260757,-0.8002868795182473,0.3289129141843317,-0.734256121556059,3.6208881368588046,1.506781598733529,0.000705151550718618
15,0.2876007258892059,-0.5094485878944397,-0.4600559771060943,0.2731228768825531,-0.6448537707328796,-0.4969114959239959,0.3603210151195526,-0.8000285029411316,-0.4085026383399963,0.3295208215713501,-0.7342414259910583,-0.1742501407861709,0.2876285889352583,-0.5094407105308726,0.3603559814715741,-0.8000054098007349,0.3286924529850906,-0.7342250071896511,3.6523486553268327,1.8876311080816863,0.00022870954215486913
