Frame #,Right_Knee (X),Right_Knee (Y),Right_Knee (Z),Left_Knee (X),Left_Knee (Y),Left_Knee (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),Left_Hip (X),Left_Hip (Y),Left_Hip (Z),Nose (X),Nose (Y),Nose (Z),Left_Hip (X)_smoothed,Left_Hip (Y)_smoothed,Left_Knee (X)_smoothed,Left_Knee (Y)_smoothed,Nose (X)_smoothed,Nose (Y)_smoothed,angles,velocity,roughness
1,0.5618434548377991,-0.9181889295578004,0.1649640798568725,0.4254735708236694,-0.913989007472992,0.055817611515522,0.5523257851600647,-0.7595169544219971,0.0196547154337167,0.4239169061183929,-0.7597203850746155,-0.019794275984168,0.4990718066692352,-0.4908316433429718,0.3282643854618072,0.4239168315287628,-0.7597202374151427,0.4254733399459868,-0.9139889903322664,0.4990717257687416,-0.4908317346492438,196.19385934978817,,
2,0.5618475079536438,-0.9222549796104432,0.155536264181137,0.4255599975585937,-0.9168172478675842,0.0570211336016655,0.5522962212562561,-0.760558545589447,0.0111143160611391,0.4238019287586212,-0.7620944380760193,-0.0111978556960821,0.5020615458488464,-0.4909583330154419,0.2132114619016647,0.4238005445927083,-0.7613105567465275,0.4257039495469102,-0.9156858200767928,0.5009769939260938,-0.4910816427637077,196.3745417565653,10.840944406627386,
3,0.5617916584014893,-0.9246005415916444,0.1639889329671859,0.4258966445922851,-0.9178041219711304,0.0581549815833568,0.5522927641868591,-0.7615450620651245,0.0115330619737505,0.4236572682857513,-0.7635218501091003,-0.0116107445210218,0.5035404562950134,-0.4913437068462372,0.2040924280881881,0.4236939457421398,-0.7627016177487725,0.4259332456324424,-0.9171906985537018,0.5026635359361316,-0.4913421063627655,196.6472075068801,16.35994501888888,0.004230467744186491
4,0.5618162155151367,-0.9271854758262634,0.1653574407100677,0.4260876774787903,-0.9187564849853516,0.0581581033766269,0.5523539185523987,-0.7622010707855225,0.0112243387848138,0.4235516190528869,-0.764270007610321,-0.0112768830731511,0.5043796300888062,-0.4914951622486114,0.2073899954557418,0.4236041242092349,-0.7637568990727278,0.4261548537447508,-0.9183728787976128,0.5039814102707696,-0.4916174143042621,196.94824910381965,18.06249581637246,0.003958743136099343
5,0.5617324709892273,-0.9278534650802612,0.165675863623619,0.4263373613357544,-0.9191254377365112,0.0583048202097415,0.5524764060974121,-0.762385368347168,0.0110674370080232,0.4235349297523498,-0.7643587589263916,-0.0111026456579566,0.5047752261161804,-0.4918310344219208,0.2197524309158325,0.4235339884883949,-0.7644348241244323,0.4263563488973833,-0.9191925906560326,0.5048833486530931,-0.4919024584427395,197.23489672439584,17.198857234571392,0.0029486470503027194
6,0.5615726709365845,-0.927886962890625,0.1672155708074569,0.4266415536403656,-0.9194303154945374,0.0603707991540432,0.5525413155555725,-0.762563169002533,0.0108390795066952,0.4235223829746246,-0.7644506096839905,-0.0108639542013406,0.5051043033599854,-0.4922807514667511,0.2232540547847747,0.4234823645134561,-0.7647808406717257,0.4265224145383531,-0.9196917721570772,0.5054141928642517,-0.4921840782129754,197.4821224242855,14.833541993380097,0.002245460461671282
7,0.5615475177764893,-0.9281271696090698,0.1679075360298156,0.4267078042030334,-0.9197448492050172,0.0620728321373462,0.5525705814361572,-0.762842059135437,0.010672241449356,0.4234557449817657,-0.7645895481109619,-0.010688223876059,0.5053660869598389,-0.492553561925888,0.216904729604721,0.4234456559483003,-0.764891442850874,0.4266406594508423,-0.919960242943684,0.5056722817267969,-0.4924465768994157,197.67914938272784,11.82161750654018,0.0016698675638297114
8,0.5615328550338745,-0.9282283782958984,0.1679868996143341,0.4267340004444122,-0.9198462963104248,0.0620200671255588,0.5526213645935059,-0.7630003094673157,0.0107157370075583,0.4234234988689422,-0.7646544575691223,-0.010730305686593,0.5055659413337708,-0.4928008615970611,0.2034463137388229,0.4234198845517073,-0.7648724300655426,0.42670688618741,-0.92009745620101,0.5057667543267185,-0.492678604850834,197.825590692884,8.786478609368942,0.004115185304447793
9,0.5615385174751282,-0.9284344911575316,0.1666941344738006,0.4267280101776123,-0.9200522303581238,0.0619952455163002,0.5526629090309143,-0.7631072402000427,0.0104600200429558,0.4234112203121185,-0.7647128701210022,-0.0104657700285315,0.5056528449058533,-0.4928387701511383,0.2005982249975204,0.4234019715285426,-0.7648086723149765,0.426727030520552,-0.9201838885929556,0.5057871912936643,-0.492877183264107,197.92768559789397,6.125694300598639,0.005529071296323018
10,0.5615548491477966,-0.9288094639778136,0.1649454236030578,0.4266858994960785,-0.920247495174408,0.0621883049607276,0.5526669025421143,-0.7631902098655701,0.0098827956244349,0.423378974199295,-0.7647464871406555,-0.0098873693495988,0.5058335065841675,-0.4929455816745758,0.195623829960823,0.4233900141570677,-0.7647512712699982,0.4267151799897938,-0.920267522705994,0.5057906687279815,-0.4930463840158239,197.99500957403745,4.039438568609057,0.005196701228482315
11,0.5615474581718445,-0.9290811419487,0.1622114181518554,0.4266582727432251,-0.920415997505188,0.063684657216072,0.5526796579360962,-0.7632380127906799,0.0088742217049002,0.4233730733394623,-0.7647667527198792,-0.0088826725259423,0.5058556199073792,-0.493093192577362,0.1894896328449249,0.4233829419591622,-0.7647192692503417,0.4266891762520292,-0.9203643712277558,0.5058032645748174,-0.4931921517016873,198.03789919200716,2.573377078182375,0.0038206308219534873
