Frame #,Head Pink X,Head Pink Y,Hand Pink X,Hand Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X_smoothed,Shoulder Green Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Head Pink X_smoothed,Head Pink Y_smoothed,angles,velocity,roughness
16.0,275.3799133,1009.555542,946.1709595,934.8290405,461.0,995.1782837,694.260437,987.038208,460.9706252209926,995.5123311187268,946.2771505141404,935.0058266868484,275.3442238017015,1010.207838844426,177.46159120640968,-1.6750890916790695,6.022978574267395e-05
17.0,275.4982605,1010.512268,946.2826538,935.079895,461.0,995.1782837,693.5256348,987.0769043,461.0973010113243,995.3822699421164,946.2574093270024,934.8956781761224,275.34787488746053,1010.1280769862536,177.4498905652954,-0.7020384668572888,0.00022585904287220746
18.0,275.2276306,1010.166687,946.0921631,934.8078613,461.5933228,995.5933228,693.5256348,987.0769043,461.29850596716864,995.203436742525,946.2438476939668,934.7936943857292,275.35390983365204,1010.0638479413564,177.45733914838965,0.4469149856555532,0.00048643477642496544
19.0,275.4191284,1009.986816,946.2351685,934.6605225,461.1016235,995.1341553,693.5256348,987.0769043,461.5795814749401,994.9776382145776,946.2422837623452,934.7072409213964,275.3620143772237,1010.0149980106468,177.48562774083584,1.6973155467712786,0.0007497573245779976
20.0,275.3639526,1009.887756,946.416687,934.3630981,461.1016235,995.1341553,693.5256348,987.0769043,461.9242919047548,994.7193683172716,946.25401343478,934.6397267082098,275.3743004454551,1009.9818473837096,177.53375956505755,2.8879094533027683,0.0009242775942006897
21.0,275.4031677,1010.003174,946.0720215,934.9321289,463.0,994.0,693.5531616,987.3049927,462.291250265388,994.4584869619948,946.2764400246808,934.5898338379913,275.39344668817887,1009.9644254353644,177.59667245856673,3.77477361055071,0.0009044866477319386
22.0,275.391571,1009.919067,946.4069824,934.4825439,463.0,994.0,693.6031494,987.0031738,462.62611715701973,994.230353945416,946.3049472690128,934.5530531308782,275.4207684023591,1009.9600446313192,177.66568293621148,4.140628658685159,0.0006449017702362609
23.0,275.391571,1009.919067,946.4069824,934.4825439,463.0,994.0,693.5264893,987.1495361,462.8843438291071,994.0607164669244,946.3349136821204,934.5247434419556,275.45434591444234,1009.9620640123763,177.73092289212326,3.9143973547066935,0.00028100851006544113
24.0,275.391571,1009.919067,946.4069824,934.4825439,463.0,994.0,693.7978516,986.8156128,463.04742376967175,993.9569453908944,946.3635342359088,934.5018964612646,275.48792410340315,1009.9605551103332,177.78414645355224,3.193413685738733,7.586641688690681e-05
25.0,275.6428528,1010.040833,946.2836304,934.5727539,463.0,994.0,693.7978516,986.8156128,463.1226442745409,993.9103344799826,946.3902553934508,934.4833034806242,275.51196754739277,1009.9448846543528,177.8203335005073,2.1712228173038284,0.0001735139511263664
26.0,275.5899963,1009.98999,946.2836304,934.5727539,463.0,994.0,693.7978516,986.8156128,463.1313388090385,993.9051385587763,946.4151055889482,934.4694571459918,275.51734296360127,1009.9078277469258,177.8378361587578,1.0501594950295612,0.00045882617962605124
27.0,275.5,1009.880005,946.5595093,934.3392944,463.0,994.0,693.7978516,986.8156128,463.09594531402786,993.927498260491,946.4369172744572,934.4615843038996,275.49974848189464,1009.8493503723583,177.8376336070095,-0.0121531048972656,0.0006978697853372797
28.0,275.5,1009.880005,946.5595093,934.3392944,463.0,994.0,693.5275269,986.9838257,463.03256515948857,993.9699729125964,946.4539933775112,934.458476651387,275.461911992678,1009.7774306617256,177.822230611321,-0.9241797413102404,0.0007546165726794589
29.0,275.3273315,1009.528503,946.425293,934.425293,463.0,994.0,693.5275269,986.9838257,462.9508418815296,994.0305701863496,946.466497998354,934.452529840074,275.4123503891741,1009.7045384953426,177.79455322525067,-1.6606431642202324,0.0006493790592005506
30.0,275.3273315,1009.528503,946.425293,934.425293,463.0,994.0,693.5275269,986.9838257,462.8593999479379,994.1075238747508,946.4774742360892,934.4285282163322,275.3619986429186,1009.6408795407932,177.7571709514575,-2.2429364275893704,0.00047730173059096236
31.0,275.3273315,1009.528503,946.425293,934.425293,463.0,994.0,693.581604,986.4693604,462.7726871490683,994.1928357269404,946.491442289034,934.366993206146,275.3210090564227,1009.5879617259984,177.71214236493608,-2.7017151912855297,0.0003171382600205893
32.0,275.3273315,1009.528503,946.6293945,934.2644043,463.0,994.0,693.875,986.114563,462.713643432731,994.2689589520824,946.5126447277464,934.2506473989084,275.29732371670457,1009.5365936508746,177.66147449907524,-3.0400719516507024,0.00019728108579593443
33.0,275.3273315,1009.528503,946.6293945,934.2644043,462.2238159,994.7761841,693.6483154,986.8378906,462.7070709374495,994.3130118302288,946.5446013590166,934.071067210832,275.29693496649975,1009.4709132161082,177.6075946694492,-3.2327897775616066,0.00011189921513365128
34.0,275.3273315,1009.528503,946.3873291,933.8956909,462.2238159,994.7761841,693.7177124,986.8588867,462.7638572449688,994.3085345906428,946.5898876244008,933.8326712519884,275.32441671394247,1009.3764784345713,177.55307328477008,-3.2712830807480486,5.133643147868642e-05
35.0,275.3273315,1009.528503,946.7020264,933.3706055,463.0,994.0,693.5625,986.322937,462.86558113686726,994.2565997630006,946.6486205215284,933.5517666618796,275.38249057733464,1009.2481790005404,177.49972876471915,-3.2006712030556628,1.5191394952018353e-05
36.0,275.6036072,1008.513489,946.6934204,933.131897,463.0,994.0,693.5645142,986.1881714,462.9622048355569,994.1760222368712,946.716642275504,933.2507014426712,275.4705245924146,1009.0935075253976,177.44818822116514,-3.092432613240703,2.639376322151761e-06
37.0,275.3273315,1009.528503,946.7020264,933.0167847,463.0,994.0,693.5,985.8422852,462.98605989552846,994.0923950818988,946.7855474918898,932.9509143466428,275.58254182066383,1008.929806459335,177.39857026982293,-2.9770770805328084,3.974305203557431e-06
38.0,275.7056274,1008.445862,947.0238037,932.7520142,463.0,994.0,693.6018677,985.7531128,462.8743630547774,994.0257458679456,946.8450818783514,932.669289180824,275.7056786198957,1008.7782393632704,177.35171750171045,-2.811166086748358,9.286204458613686e-06
39.0,275.8999939,1008.514282,946.9263306,932.4592896,463.0,994.0,694.4212646,985.5018311,462.59123744896976,993.9848124668556,946.8866408071982,932.4180348878224,275.8208399502416,1008.6572710115612,177.30979564392567,-2.5153114670871446,1.9957119417382692e-05
40.0,276.0,1008.5979,946.8591309,932.069458,463.0,994.0,693.9382935,985.5648193,462.1423125198287,993.9681711201752,946.9056246222916,932.2047250311388,275.90673006614816,1008.576988889626,177.27561511281968,-2.0508318663593172,4.84789195785182e-05
41.0,275.8974304,1008.579468,946.7520142,931.9761963,459.5,994.0,693.6609497,985.4900513,461.57486762689285,993.9686161361612,946.9009662481868,932.0305706076526,275.9455152538955,1008.5367706322528,177.25117115501374,-1.4666374683565664,0.00010430901106302091
42.0,275.8974304,1008.579468,946.8909302,931.8826904,463.0,994.0,694.1146851,985.1439819,460.9631092771973,993.9776864123344,946.8730384619872,931.888715086062,275.926997954218,1008.5279074589796,177.23648195419835,-0.8813520489229631,0.00016992200700688382
43.0,275.8974304,1008.579468,946.8909302,931.8826904,459.5,994.0,694.1146851,985.1439819,460.3884323726286,993.9887406255248,946.8232143125836,931.7651870332344,275.85050173491055,1008.5387358372392,177.22934583280036,-0.4281672838794748,0.00019874742971682174
44.0,275.8974304,1008.579468,946.8535767,931.5,459.5,994.0,693.9093628,984.8654785,459.9211549079936,993.9981796657872,946.7563547439082,931.6425757578396,275.72567132020714,1008.5585736468412,177.2259448734535,-0.2040575608117478,0.00015947220295786378
45.0,275.5,1008.5,946.8535767,931.5,459.5,994.0,693.5,984.9615479,459.60317860125866,994.0051419104856,946.6837042605816,931.5046530151876,275.5721094486877,1008.5789363900808,177.2219188533899,-0.2415612038163317,7.883040727540987e-05
46.0,275.5,1008.5,946.5,931.5,459.5,994.0,693.5,984.9615479,459.43733366133114,994.0102969541812,946.6222120459148,931.3412413566804,275.41603967463703,1008.5928565004956,177.21350252787238,-0.5049795310509353,2.038041307673465e-05
47.0,274.9377441,1008.644714,946.37323,931.4031982,459.5,994.0,693.5275269,984.9838257,459.3916278005564,994.0143836841356,946.5885367677852,931.1531373942322,275.2834508725468,1008.594567548039,177.1984854734614,-0.9010232646585336,2.1574884839683526e-05
48.0,275.2276306,1008.833313,946.5,930.772583,459.5,994.0,693.5275269,984.9838257,459.4152615567166,994.017034822566,946.5906223506088,930.9544850454512,275.1925281259227,1008.5813174388,177.17694469931246,-1.2924464489367438,5.97377533007493e-05
49.0,275.2276306,1008.46344,946.6343994,930.6845703,459.5,994.0,694.4136963,984.4910889,459.45644645271966,994.0163017692862,946.6228118357312,930.7693334629992,275.1498750760491,1008.5560093777352,177.15157792857335,-1.5220062443466986,7.848620161412678e-05
50.0,275.2276306,1008.46344,946.7746582,930.5679932,459.5,994.0,694.3822021,984.6264648,459.4759592994265,994.0091603816926,946.6682640056458,930.6235831043216,275.15244004287763,1008.5271150657052,177.1272483559553,-1.459774357083461,5.081298848492818e-05
51.0,275.2276306,1008.46344,946.7746582,930.5679932,459.5,994.0,694.4194336,984.2277832,459.4554776647782,993.9930945397418,946.7069304315272,930.5375363294906,275.19226505540126,1008.5046528288552,177.1095662494056,-1.060926392981969,1.925623283894569e-05
52.0,275.2276306,1008.46344,946.7746582,930.5679932,459.5,994.0,694.3897705,984.362915,459.4017015666141,993.96855360727,946.7241076868644,930.5224136243552,275.25958817198403,1008.4951037979804,177.10285388043818,-0.4027421380448004,5.700964620036142e-05
53.0,275.2276306,1008.46344,946.7746582,930.5679932,459.5,994.0,694.4136963,984.4910889,459.34675476766233,993.9416378202274,946.7155525172066,930.5798186774484,275.342699685187,1008.498614685995,177.10811925567296,0.3159225140871058,0.00016836244715649656
54.0,275.2276306,1008.46344,946.7746582,930.5679932,459.5,994.0,694.2585449,984.5950317,459.3437059803674,993.9258636764986,946.6877383067994,930.701716692648,275.4266593082423,1008.5095127633936,177.12165187463398,0.8119571376613521,0.0002453457760994872
55.0,275.7729492,1008.676331,946.4841919,930.828064,459.5,994.0,694.1184082,984.7694702,459.45490866977536,993.9415289487296,946.653504075063,930.870497439532,275.49462752712867,1008.5196135847548,177.13486893816594,0.7930238119172373,0.00018291121381469862
56.0,275.7729492,1008.676331,946.3521729,931.1280518,459.5,994.0,693.9672241,984.942627,459.73185272715017,994.0114033205068,946.6247989334432,931.0609433500564,275.5333968672986,1008.5228073671584,177.13597041774858,0.0660887749586436,7.309496349092179e-05
57.0,275.4644165,1008.32959,946.7593994,931.3134766,459.5,994.0,694.244812,984.7994385,460.1895392121058,994.1526421964868,946.6066345866664,931.2453907356762,275.5393064516627,1008.51799422686,177.11337479557014,-1.3557373307065743,0.00021879604714353929
58.0,275.250946,1008.479431,946.6602783,931.4230957,459.5,994.0,694.244812,984.7994385,460.7863117226913,994.3672780259802,946.5966699306304,931.4005880568228,275.51858508042375,1008.5080842399248,177.05989811730356,-3.208600695994619,0.0008160743561381739
59.0,275.5,1008.5,946.6688232,931.6236572,462.8070068,994.8070068,694.1622925,984.8029175,461.4266921215443,994.6364423393516,946.5902788479136,931.513191249774,275.4818749843203,1008.4965086826747,176.97590479787135,-5.0395991659326,0.0015881642295018457
60.0,275.5,1008.5,946.6688232,931.6236572,462.8070068,994.8070068,694.1121216,984.755188,461.9960377117676,994.92329635522,946.5861533734694,931.581702691352,275.4390833194601,1008.4848664279028,176.8698380241774,-6.364006421637214,0.001907072908623605
61.0,275.5,1008.5,946.5,931.5,462.5,995.5,694.1316528,985.0644531,462.4090288552265,995.1847503592004,946.5879711389148,931.6141432710144,275.398966347267,1008.4731016019198,176.75571250003398,-6.847531448605082,0.0014451934788061284
62.0,275.3799133,1008.444458,946.5,931.5,462.5,995.5643921,694.1316528,985.0644531,462.6387247952737,995.3863600454544,946.601615481942,931.622377250753,275.3714593450687,1008.4608165422349,176.64864156707483,-6.424255977548796,0.0006145546304326642
63.0,275.3799133,1008.444458,946.6688232,931.6236572,462.5,995.5,694.2773438,985.1573486,462.7116874627715,995.5129157757436,946.6306601025314,931.6161308073137,275.36837417297687,1008.4482361489072,176.56036199736917,-5.296774182339732,0.0001699683851083283
64.0,275.3799133,1008.444458,946.6688232,931.6236572,462.5,995.5,694.2086792,985.1761475,462.6825770689743,995.569924592216,946.6733649174356,931.6002291511288,275.40062463166373,1008.4365873230882,176.49659610095844,-3.8259537846437297,0.00041274675320169147
65.0,275.3799133,1008.444458,946.6688232,931.6236572,462.5,995.5,694.3510132,984.9418945,462.60820970365126,995.5767706042864,946.7223613864552,931.5759476834716,275.4730703835592,1008.428269736554,176.45702802939795,-2.3740842936297213,0.0009578514618217577
66.0,275.3799133,1008.444458,946.6688232,931.6236572,462.5,995.5,694.2842407,985.0155029,462.53147218204754,995.5567912066816,946.7663299350752,931.54425872835,275.579413120543,1008.4269226916184,176.43729223102707,-1.184147902252448,0.0012500992846721994
67.0,275.6980286,1008.474487,947.0281982,931.4436646,462.5,995.5,694.2356567,985.1925049,462.4762463922128,995.5293895113964,946.793288544686,931.5080655212188,275.7002532340086,1008.437003652312,176.43160490093987,-0.3412398052319076,0.0011064672077395446
68.0,275.9156189,1008.396606,946.8535767,931.5,462.5,995.5,694.2356567,985.1925049,462.4500895141462,995.5062865963984,946.795065263018,931.4720111279504,275.807022055988,1008.4623960927652,176.43481093453855,0.1923620159203665,0.0007278085171982003
69.0,275.9156189,1008.396606,946.6688232,931.3763428,462.5,995.5,694.5,984.4121094,462.45027275515406,995.4915272697774,946.770557935293,931.440416978859,275.87160668268274,1008.5041973279724,176.4432604043112,0.5069681863585629,0.00037505315784452985
70.0,276.2270508,1008.676331,946.6688232,931.3763428,462.5,995.5,694.5,984.4121094,462.4695275082477,995.4838362469164,946.7253220228512,931.4149750076208,275.87759173519305,1008.5589738906542,176.45462993162965,0.682171639107878,0.0001579089071488109
71.0,275.8374023,1008.5,946.772644,931.4459229,462.5,995.5,694.5,984.4121094,462.4994537402235,995.4798449063984,946.668458582336,931.3936432482134,275.8272468494252,1008.6189711874376,176.46724110926704,0.7566706582429106,5.573470141896817e-05
72.0,275.4122009,1008.58783,946.5238037,931.3623047,462.5,995.5,694.1055298,984.0805664,462.53124159129874,995.4770493348212,946.6096826534416,931.3712398409212,275.7399580844244,1008.6746017667488,176.47944758833987,0.732388744369814,1.5298431886580117e-05
73.0,275.6976013,1009.1203,946.5238037,931.3623047,462.5,995.5,694.3395996,983.6760864,462.5546931202999,995.4757711211638,946.5576346177268,931.3410706366438,275.64296488625706,1008.7187310912136,176.48946345671706,0.6009521026317088,2.9094017239672143e-06
74.0,275.5909119,1008.818176,946.5949097,931.3080444,462.5,995.5,694.1386719,983.6755371,462.5572885099843,995.4797061008112,946.5190516859795,931.2964218913924,275.56061512178127,1008.7511463282482,176.49569720624305,0.3740249715593791,6.639924334048124e-06
75.0,275.4122009,1008.58783,946.5,931.0,462.5,995.5,694.2415771,983.7461548,462.5251035422843,995.4948762169976,946.4987001540646,931.2315041995522,275.50756913302973,1008.7791292187088,176.4971653580462,0.0880891081891377,2.188003872217474e-05
76.0,275.4122009,1008.58783,946.5,931.5,462.5,995.5,694.2415771,983.7461548,462.4466515050468,995.5270822984274,946.4996019704716,931.1427396952586,275.4862457495021,1008.8112423958656,176.49339193049593,-0.2264056530162861,4.194912971566131e-05
77.0,275.4122009,1008.58783,946.4946289,930.942627,462.5,995.5,694.2415771,983.7461548,462.3191121525469,995.5784589471072,946.5225640550676,931.0310703888524,275.48718725830315,1008.8484635642046,176.48386254450645,-0.5717631593688566,6.062057686056976e-05
78.0,275.5749207,1009.305786,946.4946289,930.942627,462.5,995.5,694.3395996,983.6760864,462.1539596254379,995.6445546166872,946.5649509691408,930.9036429234408,275.49287367180006,1008.8811892682628,176.4678410174632,-0.961291622595013,7.731160215594307e-05
79.0,275.6758423,1008.920471,946.6265869,930.6976318,461.6428528,995.8412476,694.3395996,983.6760864,461.9770042262885,995.7140425034082,946.6199112034632,930.7724386157802,275.4852045462121,1008.8955001952896,176.4450653999392,-1.3665370514394226,9.247638575238575e-05
80.0,275.5,1008.961548,946.7020264,930.6293945,461.6428528,995.8412476,694.2401123,983.7909546,461.81994015552624,995.7722679666374,946.6773204063188,930.6501644533018,275.4538416812436,1008.8830121704142,176.41678766169954,-1.696664294379957,9.699542529057374e-05
81.0,275.3956299,1008.90033,946.7163696,930.5727539,461.6428528,995.8412476,694.0655518,983.7920532,461.70743396287446,995.8069953182394,946.726588025389,930.5459733004456,275.40089499990535,1008.8460784813489,176.38612257312084,-1.8399053147220457,7.621560272274292e-05
82.0,275.3799133,1008.444458,946.8983765,930.2154541,461.6428528,995.8412476,694.0655518,983.7920532,461.648217113959,995.8128054407808,946.7602183065976,930.462929249381,275.3394653304492,1008.7956574039496,176.3572776552298,-1.7306950734621296,3.566966734798279e-05
83.0,275.0689697,1008.965515,946.7746582,930.5679932,461.6428528,995.8412476,694.145813,983.5952148,461.6347561530555,995.7918743172114,946.7764084083104,930.3981856455216,275.2873094029446,1008.7454627857024,176.3342115150127,-1.3839684130266503,1.285355467797857e-05
84.0,275.2666626,1008.686646,946.7608032,930.6252441,461.7570496,995.5932007,694.0336304,983.5229492,461.6494311310085,995.7513354948536,946.77908189945,930.3462225300516,275.2591903832518,1008.7074454334104,176.31971123615483,-0.870016731471992,4.289476537157904e-05
85.0,275.2666626,1008.686646,946.6645508,930.1047974,461.7570496,995.5932007,694.0716553,983.4672852,461.67262152874434,995.699101576974,946.7749588439,930.3029361316892,275.26161428263276,1008.6902652091132,176.31536766249695,-0.2606144194726312,0.00011908631040554094
86.0,275.2666626,1008.686646,946.6645508,930.1047974,461.6428528,995.8412476,693.612793,983.5421143,461.6889193003965,995.6410019305204,946.7694972319736,930.2666000217883,275.291835702298,1008.6987146756808,176.3218967723505,0.3917465912127227,0.00020270985257364197
87.0,275.3824463,1008.666687,946.9321899,930.4143066,461.7570496,995.5932007,693.6975708,983.3917236,461.6895358603663,995.5809703336108,946.7648247922086,930.235407469802,275.3403011106152,1008.7323903226442,176.33899760029735,1.026049676810885,0.0002573517634683333
88.0,275.3824463,1008.666687,946.8078613,930.0921631,461.444458,995.3283081,694.0,983.7628174,461.6713752915437,995.5227419715396,946.76105713748,930.2055705219908,275.3944962644828,1008.78449124481,176.36479700480737,1.547964270601483,0.00026067678672513317
89.0,275.5,1008.961548,946.7249146,930.1726685,461.7570496,995.5932007,694.0501709,983.6607666,461.63519921841,995.4707782527362,946.7589210505588,930.1721968341512,275.4427749693603,1008.8427051685544,176.3955809642172,1.8470375645898685,0.00020398813170878556
90.0,275.5,1008.961548,946.7249146,930.1726685,461.7570496,995.5932007,694.0840454,983.7275391,461.585235905586,995.4306794182058,946.7605483134118,930.1318330438032,275.47737794368703,1008.8930633840296,176.42618706593626,1.8363661031435183,0.00010721861216848569
91.0,275.5,1008.961548,946.7431641,930.2039185,461.444458,995.3283081,694.0840454,983.7275391,461.5299006256196,995.40945516341,946.7679658762124,930.0854588893352,275.49598871563535,1008.925193285229,176.45096989824006,1.4869699382279578,3.116190513520015e-05
92.0,275.5,1008.961548,946.7431641,930.2039185,461.444458,995.3283081,694.0840454,983.7275391,461.4808446467195,995.4138290556429,946.7813510747408,930.0406500416408,275.5014616905874,1008.9358357696872,176.46520226644623,0.8539420923699481,4.530510566487147e-05
93.0,275.4705811,1008.892151,946.8455811,929.8098145,461.444458,995.3283081,694.2462158,983.7357178,461.44910320657766,995.4460904382491,946.798850646602,930.010354227494,275.5000174536682,1008.928782290614,176.46659795467866,0.0837412939461046,0.00015759899196010296
94.0,275.4705811,1008.892151,946.8455811,929.8098145,461.2831116,995.5114136,694.0840454,983.7275391,461.44048866157686,995.5006803398948,946.8181091322928,930.0070551495426,275.498821409146,1008.9118751799106,176.45622450876618,-0.6224067547486811,0.00028187774270998004
95.0,275.4705811,1008.892151,946.9603271,930.0396729,461.5,995.6282349,694.0840454,983.7275391,461.4531295482536,995.5648593076406,946.8382629122256,930.0356417834138,275.50405729432737,1008.8929245744824,176.4381384096749,-1.0851659454766605,0.00030621136610076627
96.0,275.7122803,1008.740356,946.706665,930.196167,461.5,995.6282349,694.0840454,983.7275391,461.4785838667413,995.6233956186009,946.8605599709488,930.0905595806784,275.5201730342051,1008.8762097817844,176.4177899786115,-1.22090586380466,0.00020827521106686118
97.0,275.3956299,1008.90033,946.8754883,930.1762695,461.6428528,995.8412476,694.755188,983.059021,461.50595586196647,995.6644182151568,946.8867524508292,930.1590138621945,275.5497322444506,1008.8607933290252,176.39994384863098,-1.0707677988307296,7.936852223868282e-05
98.0,275.5,1008.961548,946.8800049,930.2247314,461.5,995.6282349,694.755188,983.059021,461.52644974032097,995.6832518270484,946.916685691689,930.22679999634,275.5925677090619,1008.8414070520968,176.38707227199222,-0.7722945983255158,1.7017251570251687e-05
99.0,275.7122803,1008.740356,947.0055542,930.333313,461.5,995.6282349,694.7246094,983.1188354,461.5355209629344,995.68241355007,946.9474950335768,930.2828562842058,275.6445325171498,1008.8112687216104,176.37890152870577,-0.4902445971873703,2.4079966074792542e-05
100.0,275.7122803,1008.740356,947.0055542,930.333313,461.5,995.6282349,694.7246094,983.1188354,461.5320374720693,995.6683032413883,946.9750915387943,930.3214166909304,275.69789522448997,1008.7648036509592,176.37315784453054,-0.3446210505137514,3.836916791321295e-05
101.0,275.7813721,1008.713257,947.0055542,930.333313,461.5,995.6282349,694.5,983.2486572,461.5163131057328,995.6472203415163,946.9964020422328,930.3421932518386,275.7439751648483,1008.6992088756848,176.36695415115065,-0.3722216027932745,2.6385583758163708e-05
102.0,275.7813721,1008.713257,947.0055542,930.333313,461.5,995.6282349,694.5,983.2486572,461.4891199207819,995.6232079797326,947.0105544966776,930.3490326968604,275.7761551113652,1008.6156638679818,176.3581216925299,-0.5299475172455459,8.027006893919676e-06
103.0,275.7813721,1008.713257,947.0055542,930.333313,461.5,995.6282349,694.0855713,983.5368652,461.4522620138949,995.5982409496842,947.0184828755408,930.347681472963,275.79150954760166,1008.520309485585,176.3459983079178,-0.72740307672575,6.452860023091263e-06
104.0,275.75,1008.030029,947.0055542,930.333313,461.5,995.6282349,694.1168213,983.6723633,461.4097453468,995.5736502173012,947.02161071114,930.3435869716324,275.7909572635819,1008.4230648305552,176.33139013009642,-0.8764906692823615,1.4599189723579043e-05
105.0,275.8318176,1008.36084,947.0055542,930.333313,461.2831116,995.5114136,694.5839844,983.4411011,461.36786738325736,995.5512429571093,947.0205666032592,930.3404165719068,275.7788556096553,1008.3334926197032,176.3157697193291,-0.9372246460395672,1.5547825066368883e-05
106.0,275.8318176,1008.36084,947.0055542,930.333313,461.2831116,995.5114136,694.5839844,983.4411011,461.333208441706,995.5331525370292,947.0145918028124,930.3394797194826,275.76272797909076,1008.2569526960602,176.300343303416,-0.9255849547849948,8.239543069776952e-06
107.0,275.7357483,1008.1922,947.0055542,930.333313,461.2831116,995.5114136,694.5623169,983.5012817,461.3094795035344,995.5207288197162,947.0019028670184,930.3399435424288,275.7526505762011,1008.1946807409698,176.28574046937058,-0.8761700427260166,1.9453307819872995e-06
108.0,275.7357483,1008.1922,947.0055542,930.333313,461.2831116,995.5114136,694.5623169,983.5012817,461.29550673929293,995.513636764432,946.9808928865262,930.3396800616677,275.75910851536815,1008.1468139672874,176.27240972727333,-0.7998445258351694,8.165016231843748e-07
109.0,275.7125244,1008.113159,947.0055542,930.333313,461.2831116,995.5114136,694.7098389,983.5803223,461.28575357876383,995.5099273125104,946.9516369424912,930.3366392418836,275.78914571365414,1008.1147623569344,176.26116858333438,-0.6744686363367691,3.2682946526895236e-06
110.0,275.7125244,1008.113159,946.8754883,930.4769897,461.2831116,995.5114136,694.246521,983.6022339,461.27306531081194,995.5069516513526,946.916828742294,930.3305126731848,275.84247356075684,1008.1012703197208,176.25339831672608,-0.4662159964982493,9.40693565800361e-06
