Frame #,Elbow Pink X,Elbow Pink Y,Hand Pink X,Hand Pink Y,Head Pink X,Head Pink Y,Shoulder Green X,Shoulder Green Y,Shoulder Green X_smoothed,Shoulder Green Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Head Pink X_smoothed,Head Pink Y_smoothed,angles,velocity,roughness
1267.0,724.6342163,1018.367493,987.6082764,975.3126221,272.924103,998.275269,493.857574,1013.42725,493.830853827312,1013.4406329653992,987.6093164312424,975.370152603041,272.9142312994823,998.2454895079916,171.60894597295854,1.9006913977665365,1.84150402121052e-05
1268.0,724.6342163,1018.367493,987.6082764,975.3126221,272.924103,998.275269,493.857574,1013.42725,493.8417006242378,1013.4465574801154,987.6416962219572,975.4610574020288,272.92411169472695,998.2672943986562,171.63359691544744,1.4790565493342456,5.691739220313333e-05
1269.0,724.6342163,1018.367493,987.708313,975.5,272.924103,998.275269,493.842255,1013.5,493.8680136352379,1013.4455046086672,987.6665949358134,975.5126912995428,272.9273131433457,998.278762074301,171.65227002590407,1.1203866273979202,9.164368070114334e-05
1270.0,724.6342163,1018.367493,987.708313,975.5,272.924103,998.275269,493.857574,1013.42725,493.9111420937646,1013.4333900907966,987.679022096204,975.5362897651386,272.9253120845706,998.2811757585288,171.66683241122826,0.8737431194509782,9.108537454569336e-05
1271.0,724.6342163,1018.367493,987.708313,975.5,272.924103,998.275269,493.842255,1013.5,493.9677598326218,1013.409430448104,987.678247363366,975.5341062579,272.9207791169375,998.2779157329196,171.67894031941634,0.7264744912851029,6.276632840432634e-05
1272.0,724.6342163,1018.367493,987.708313,975.5,272.924103,998.275269,494.141144,1013.28229,494.0292526134359,1013.376571642609,987.6683980674106,975.4993120814052,272.917145089958,998.2733559046192,171.68924260805565,0.6181373183585492,3.291143909056999e-05
1273.0,724.6342163,1018.367493,987.6082764,975.3126221,272.924103,998.275269,494.120941,1013.35693,494.0840590533352,1013.3402999439732,987.6571132669908,975.4188119942472,272.9181259316324,998.2718989350136,171.69711843059258,0.4725493522158785,1.712967893029776e-05
1274.0,724.6342163,1018.367493,987.6082764,975.3126221,272.924103,998.275269,494.141144,1013.28229,494.1218157529693,1013.3066430599232,987.65241028247,975.2784646106032,272.92705173130656,998.2771378278012,171.70098211190688,0.2318208788580023,1.6796201902986283e-05
1275.0,724.5704956,1018.208984,987.6082764,975.3126221,272.924103,998.275269,494.141144,1013.28229,494.13670024986527,1013.2806471836484,987.6590586637116,975.070507952636,272.94592672689726,998.2910372887133,171.69895797363097,-0.1214482965548313,3.1845497413221544e-05
1276.0,724.4381714,1018.063599,987.730896,975.0,272.924103,998.275269,494.141144,1013.28229,494.128492812303,1013.2658935020124,987.6762253894144,974.8012092398588,272.9744691654167,998.3132166077218,171.68963806746123,-0.5591943701841728,6.279079731654834e-05
1277.0,724.6342163,1018.367493,987.708313,974.5,273.029114,998.342041,494.141144,1013.28229,494.10167593001506,1013.2646878876808,987.6972007482098,974.4939364239513,273.00978005609676,998.3407513534638,171.67262559277827,-1.0207484809774314,0.0001005284140493754
1278.0,724.7799683,1018.906433,987.5,973.8605347,273.101563,998.40918,493.982605,1013.28986,494.0632890318687,1013.2782079116852,987.7106005077108,974.1835064906812,273.04721569263495,998.3689664479062,171.6486474965213,-1.4386857754180935,0.00012509323126750713
1279.0,724.7668457,1018.643188,987.706604,973.887146,273.101563,998.40918,493.982605,1013.28986,494.02014437663354,1013.30601342269,987.7028331381288,973.9036585806516,273.0820965967927,998.3930842096468,171.61927303922616,-1.7624674377088922,0.0001207288528589194
1280.0,724.5,1018.501648,988.0343628,973.6391602,273.101563,998.40918,493.982605,1013.28986,493.97651866187454,1013.3448436254788,987.6630045723716,973.6749854273206,273.11092232471293,998.4098026726722,171.58653405951156,-1.9643387828756431,8.95265717279004e-05
1281.0,724.4423218,1018.344543,987.708313,973.5,273.101563,998.40918,493.982605,1013.28986,493.933514086928,1013.387499759664,987.5894285242156,973.4992135136708,273.1311045661125,998.417921833556,171.55269221505105,-2.030510667630665,4.8377516775917775e-05
1282.0,724.5704956,1018.208984,987.2884521,973.2297363,273.101563,998.40918,493.836426,1013.5,493.89004247829814,1013.4233282896874,987.4924686217444,973.360075728678,273.1396242046885,998.4179999681146,171.52005801774752,-1.9580518382122136,1.613422855711482e-05
1283.0,724.5704956,1018.208984,987.2884521,973.2297363,273.101563,998.40918,493.836426,1013.5,493.8443733744731,1013.441293152823,987.389509358243,973.2284964875272,273.131984529661,998.4116745812468,171.49058655480258,-1.7682877766964111,4.218918246463162e-06
1284.0,724.5704956,1018.208984,987.0735474,973.0424805,273.101563,998.40918,493.836426,1013.5,493.79573393890695,1013.4345718863722,987.2953713462216,973.0712128356256,273.10271138688364,998.4012030165374,171.46526279374393,-1.519425663518632,1.2032730614981227e-05
1285.0,724.3820801,1017.977966,987.293396,973.112854,273.101563,998.40918,493.836426,1013.5,493.74605204072816,1013.4038667239048,987.2160619857832,972.8626078801612,273.0477954104911,998.3893147182008,171.44373153220687,-1.2918756922238115,2.6301033715549285e-05
1286.0,724.5039063,1017.863586,987.5,973.1394653,273.101563,998.40918,493.6633,1013.22894,493.7011672497579,1013.3570521167812,987.1501865992848,972.5969541733986,272.9682253138915,998.3790237945911,171.42465636085197,-1.1445102812939467,3.091805735384988e-05
1287.0,724.696106,1018.084961,987.0109863,972.1037598,272.924103,998.275269,493.6633,1013.22894,493.6702256314797,1013.305117256126,987.0949281255606,972.2942077317218,272.87243745672953,998.3729218177168,171.40673874172688,-1.075057147505163,2.2526699852649863e-05
1288.0,724.5039063,1017.863586,986.9656372,971.6391602,272.654144,998.377136,493.6633,1013.22894,493.6630656871563,1013.2570187874666,987.0495927982784,971.9927498826746,272.7752041673902,998.3720414971896,171.38966031546045,-1.0247055759862178,1.1060705263211613e-05
1289.0,724.5894165,1017.792419,986.8916626,971.5,272.600311,998.399658,493.6633,1013.22894,493.686770596513,1013.2168492301536,987.0134611709528,971.7312763791244,272.69253036478403,998.3752655804944,171.3741931077563,-0.9280324622488934,5.167019358133549e-06
1290.0,724.3570557,1017.737732,986.8916626,971.5,272.600311,998.399658,493.6633,1013.22894,493.74262078290354,1013.1846617448216,986.981602932077,971.531771197669,272.6354317585429,998.3800667851376,171.36145244212875,-0.7644399376528099,6.041305762179512e-06
1291.0,724.3570557,1017.737732,986.8916626,971.5,272.600311,998.399658,493.6633,1013.22894,493.8244881391636,1013.1594838523208,986.9444352128515,971.3942202424774,272.60652842926635,998.3840279081768,171.35192894057465,-0.5714100932459587,1.1778585864689471e-05
1292.0,724.3570557,1017.737732,987.5,971.5,272.654144,998.377136,494.118835,1013.11884,493.9201761750275,1013.1419861252724,986.8930559407548,971.3032973986028,272.6010249981932,998.3859061111168,171.34494504934722,-0.4190334736460954,1.725286336997386e-05
1293.0,724.3570557,1017.737732,986.6429443,971.2622681,272.654144,998.377136,494.118835,1013.11884,494.01636949262235,1013.1351400115236,986.8263973180386,971.2393180221072,272.6106223946593,998.3856806632148,171.33875588049656,-0.3713501310392075,1.527110114694988e-05
1294.0,724.3570557,1017.737732,986.5,971.0,272.654144,998.377136,494.157776,1013.15778,494.104649754896,1013.1429133918436,986.75304768254,971.1858975999138,272.6277134268847,998.3839319767682,171.3310890241729,-0.4600113794191429,6.8226179494443165e-06
1295.0,724.3570557,1017.737732,986.6429443,971.2622681,272.654144,998.377136,494.157776,1013.15778,494.18411652693663,1013.1681530481736,986.6855742589576,971.1323652511588,272.64783229308574,998.3811877057066,171.31979676266977,-0.6775356901886198,4.258589773751267e-06
1296.0,724.3570557,1017.737732,986.7495728,971.1674805,272.654144,998.377136,494.157776,1013.15778,494.25868874897975,1013.2105897718149,986.633559755134,971.0737095403812,272.6697348240025,998.3776404702792,171.30347792531813,-0.9791302410980052,1.7545170028398803e-05
1297.0,724.3570557,1017.737732,986.6082764,970.8917236,272.654144,998.377136,494.157776,1013.15778,494.331516359277,1013.2655457209976,986.6015344953338,971.0101653800828,272.6937661459785,998.3732904045124,171.28202640828883,-1.287091021758329,3.983065591153487e-05
1298.0,724.3570557,1017.737732,986.6082764,970.8917236,272.654144,998.377136,494.5242,1013.43549,494.40097969533656,1013.3243279371428,986.5908433618462,970.9458763532896,272.7198757955792,998.3683450592578,171.25688994666723,-1.5081876972959662,5.105084240386446e-05
1299.0,724.3570557,1017.737732,986.6082764,970.8917236,272.814301,998.366821,494.5242,1013.43549,494.4611554079035,1013.3770104219436,986.601287063966,970.886809969414,272.746734427446,998.3636270265306,171.23076940182935,-1.5672326902728173,3.882661131861148e-05
1300.0,724.3570557,1017.737732,986.6082764,970.8917236,272.814301,998.366821,494.5242,1013.43549,494.50563386909914,1013.4163427352688,986.6308253198468,970.8399670318868,272.7726165895779,998.360751717164,171.2068409643986,-1.4357062458452674,1.534106152800039e-05
1301.0,724.3570557,1017.737732,986.6082764,970.8917236,272.814301,998.366821,494.5242,1013.43549,494.5310109496242,1013.4401678372398,986.6740951681492,970.8145981576412,272.79712531558005,998.3619337368024,171.1879580519956,-1.1329747441800464,8.614605136692021e-06
1302.0,724.3570557,1017.737732,986.6082764,970.8917236,272.814301,998.366821,494.5242,1013.43549,494.5378030386281,1013.4510380191872,986.721268622957,970.8234479738608,272.82193688242154,998.3693977831996,171.1762200323987,-0.7042811758134349,3.5510583108955215e-05
1303.0,724.9319458,1017.5,986.7346802,970.7479248,272.814301,998.366821,494.5242,1013.43549,494.52936922312495,1013.4539040589776,986.759174870848,970.8815301727152,272.8496751036516,998.384476454882,171.17291804031152,-0.1981195252312773,8.746135143086827e-05
1304.0,724.9319458,1017.5,987.1703491,970.9395752,272.814301,998.366821,494.5242,1013.43549,494.5103362476507,1013.4534584121152,986.7760027876976,971.0020147145688,272.88170984142056,998.4066700464496,171.17864161905567,0.3434147246491648,0.00014177924018970425
1305.0,724.9319458,1017.5,986.6856079,971.3048706,272.924103,998.433044,494.5242,1013.43549,494.4852060296296,1013.4521943979562,986.7677200872828,971.1914413160172,272.9165496455399,998.4332272886542,171.19340065152406,0.8855419481034232,0.00017992715690780289
1306.0,724.9319458,1017.5,986.6856079,971.3048706,273.0,998.5,494.369781,1013.4375,494.45693371342503,1013.4496330077336,986.741239375446,971.4467348321792,272.95010907383227,998.459802752623,171.21674955692748,1.4009343242054229,0.00019466347028358188
1307.0,724.8502197,1017.661255,986.6142578,971.6448364,273.0,998.5,494.369781,1013.4375,494.4253672126792,1013.4427995861378,986.7115679252132,971.7546041167618,272.9777086543858,998.4820744513976,171.24789819321882,1.8689181774800545,0.00018733718085623668
1308.0,724.5109863,1017.958862,986.7346802,972.2520752,273.0,998.5,494.369781,1013.4375,494.3865272945216,1013.4277992187366,986.695858704756,972.0933285738848,272.99630328422467,998.4973576250512,171.2857493715272,2.2710706985031948,0.00016313178948607998
1309.0,724.5894165,1017.792419,986.772583,972.5,273.0,998.5,494.369781,1013.4375,494.3342161107976,1013.4021044122696,986.7088330569196,972.437222050713,273.00550767335653,998.5052490235292,171.3288316032333,2.584933902366515,0.00012765552110182647
1310.0,724.5894165,1017.792419,986.7346802,972.7479248,273.0,998.5,494.369781,1013.4375,494.2641006423876,1013.3668164325304,986.7604861093638,972.762228241158,273.0072247446736,998.5071869130696,171.3751412781227,2.7785804933631653,8.571355788197393e-05
1311.0,724.5894165,1017.792419,986.8648071,973.0220337,273.0,998.5,494.369781,1013.4375,494.178141434265,1013.3276441727572,986.8541299280316,973.0496111342762,273.0045860868623,998.5054987877396,171.4219897924147,2.8109108575205255,4.342158952033988e-05
1312.0,724.9537354,1018.261536,986.6856079,973.3048706,273.0,998.5,493.833344,1013.01886,494.08605403344336,1013.2932301968292,986.983734576449,973.2867338902224,273.0009016478181,998.5025207539398,171.46611130104944,2.647290518083878,1.2868776556695476e-05
1313.0,724.9537354,1018.261536,987.2098999,973.4396973,273.0,998.5,493.982605,1013.28986,494.00226412871984,1013.2711023902976,987.1324168673156,973.4664648861612,272.9989103623761,998.500053860294,171.50424060941472,2.2877585019170965,1.2078860601006411e-05
1314.0,725.0,1018.5,987.4196167,973.6205444,273.0,998.5,493.982605,1013.28986,493.94080605996794,1013.264211494473,987.275182546399,973.5866842274186,273.00030934408807,998.49915450911,171.53393089455076,1.7814171081624863,5.207253300613351e-05
1315.0,724.8433838,1018.156616,987.4196167,973.6205444,273.0,998.5,493.920349,1013.33038,493.91204016522585,1013.2708636962952,987.3861765163468,973.650145524699,273.00543207216253,998.500133298794,171.55406531068442,1.208064968019471,0.00011987020771541498
1316.0,724.8303833,1018.022095,987.5,973.7476807,273.0,998.5,493.982605,1013.28986,493.9219480105982,1013.2873198168512,987.44647822211,973.6643723419164,273.0130168560035,998.5026360235504,171.56480467783328,0.6443620289314822,0.00018089378311420578
1317.0,724.8475342,1018.200378,987.4196167,973.6205444,273.0,998.5,493.920349,1013.33038,493.9718352678449,1013.3101754512796,987.4482882854252,973.6410931323668,273.02018663884735,998.5057577314536,171.56719875058977,0.1436443653892638,0.00020452075028145613
1318.0,724.7163696,1018.044189,987.4196167,973.6205444,273.048676,998.522095,493.982605,1013.28986,494.05691778643694,1013.336946123913,987.3948112296936,973.5945869255488,273.02289739954415,998.508219191507,171.5627993009672,-0.2639669773532205,0.00018537610533450456
1319.0,724.7163696,1018.044189,987.2098999,973.4396973,273.0,998.5,493.920349,1013.33038,494.1647825822016,1013.3653560163394,987.2976116811706,973.5386792796936,273.0169839477795,998.5086156410108,171.5534009224995,-0.5639027080633241,0.0001395821453260598
1320.0,724.7163696,1018.044189,987.2098999,973.4396973,273.0,998.5,494.5242,1013.43549,494.27662805972915,1013.3926836483304,987.1734331261472,973.4832124265316,272.99961370257245,998.5056700938336,171.5408302983548,-0.7542374486820336,8.793443676000647e-05
1321.0,724.7163696,1018.044189,987.2098999,973.4396973,273.0,998.5,494.5242,1013.43549,494.3731124245254,1013.416063338647,987.0416143999166,973.431758824693,272.970851140929,998.49847079325,171.5266924211153,-0.8482726343686409,4.520190024161424e-05
1322.0,724.7163696,1018.044189,986.7996826,973.4633179,273.0,998.5,494.5242,1013.43549,494.44202516906574,1013.4334000655572,986.9215836570896,973.3818691620482,272.9350357256886,998.486783993419,171.5121302351535,-0.8737311577084483,1.778345513646181e-05
1323.0,724.7163696,1018.044189,986.6856079,973.3048706,273.0,998.5,494.369781,1013.4375,494.4819169197364,1013.443852768734,986.8289599314122,973.3272435608584,272.90120288266723,998.4714071153168,171.49773792250284,-0.8635387590402388,4.7072529832132575e-06
1324.0,724.7163696,1018.044189,986.7495728,973.1674805,272.769104,998.426636,494.369781,1013.4375,494.4991106165234,1013.4474269184736,986.7708294213352,973.2599815018336,272.88118950905397,998.454227827938,171.4836650019774,-0.844375231525305,6.30864387461849e-07
1325.0,724.7163696,1018.044189,986.7495728,973.1674805,272.769104,998.426636,494.5242,1013.43549,494.5015174640913,1013.4441063094708,986.7434390600316,973.1722521101076,272.8848972221076,998.4376984378572,171.4698360196019,-0.8297389425308666,8.145469711521092e-08
1326.0,724.7163696,1018.044189,986.7495728,973.1674805,272.769104,998.426636,494.5242,1013.43549,494.4943708835224,1013.433143228945,986.7344983524144,973.058586741075,272.9148450108523,998.423961953883,171.45623781883074,-0.8158920462693686,1.561591689643517e-07
1327.0,724.7163696,1018.044189,986.8648071,973.0220337,273.101563,998.40918,494.435699,1013.37268,494.47966610402466,1013.4128395181408,986.7287995197322,972.919353553108,272.9640337951108,998.414210003996,171.4432539911897,-0.7790296584630596,2.8248925123754697e-07
1328.0,724.3394775,1017.969299,986.7346802,972.7479248,273.101563,998.40918,494.5242,1013.43549,494.4577493612617,1013.3809259115887,986.7139733367192,972.7634104494437,273.0192448917942,998.408558254124,171.43192269320758,-0.679877878926618,1.2120306512185645e-06
1329.0,724.3394775,1017.969299,986.6009521,972.6137695,273.101563,998.40918,494.391846,1013.24176,494.4292006177644,1013.3355497422098,986.6836512740432,972.6072483168134,273.06743838600977,998.4062963030324,171.4239028791148,-0.4811888455674307,5.786266050221341e-06
1330.0,724.3394775,1017.969299,986.6314697,972.3685303,273.101563,998.40918,494.435699,1013.37268,494.39626099262057,1013.2768251388546,986.637367872132,972.4702854028744,273.1007418882357,998.4062845815396,171.42101457205487,-0.1732984235951562,1.9460536505745713e-05
1331.0,724.333313,1017.563538,986.6314697,972.3685303,273.101563,998.40918,494.435699,1013.37268,494.3635310765858,1013.2085871070808,986.5789010524632,972.368553952334,273.1176506721954,998.4073460406884,171.42443652654126,0.2053172691830695,4.477079104458747e-05
1332.0,724.333313,1017.563538,986.5,972.227417,273.101563,998.40918,494.382416,1013.03619,494.3373922083794,1013.138941065782,986.514965768902,972.3095464370624,273.1212946497474,998.4085465705324,171.43393841575565,0.5701133528634728,7.142443293279705e-05
1333.0,724.333313,1017.563538,986.5,972.227417,273.101563,998.40918,494.033905,1012.92371,494.3234906468857,1013.0778845966016,986.4543239559574,972.289983722631,273.11678188547097,998.4093212357426,171.44769278114248,0.8252619232098368,7.852470985121293e-05
1334.0,724.333313,1017.563538,986.3585815,972.3585815,273.101563,998.40918,494.382416,1013.03619,494.3231929564527,1013.0328717654704,986.4063187955106,972.2971710198606,273.10903293614876,998.4094753211992,171.4628870506174,0.911656168495938,5.660831383613311e-05
1335.0,724.333313,1017.563538,986.3585815,972.3585815,273.101563,998.40918,494.382416,1013.03619,494.3321074788974,1013.0059951395732,986.3785265980146,972.3136156066996,273.10163898585324,998.4091187720014,171.47671372392162,0.8296003982525235,2.3185463536899866e-05
1336.0,724.333313,1017.563538,986.3585815,972.3585815,273.101563,998.40918,494.382416,1013.03619,494.3426228778188,1012.9950181543188,986.374235519586,972.3232435120532,273.09666563286504,998.408580497102,171.48708835635887,0.6224779462348806,6.023456921183042e-06
1337.0,724.546875,1017.774292,986.3585815,972.3585815,273.101563,998.40918,494.382416,1013.03619,494.34855265116465,1012.9967128635188,986.39078576472,972.3167628243068,273.09501838619826,998.408319159567,171.49282532305406,0.344218001711738,1.455937539212407e-05
1338.0,724.3830566,1017.513794,986.3585815,972.3585815,273.101563,998.40918,494.382416,1013.03619,494.3485606584497,1013.009601231822,986.4194922010396,972.2944288092484,273.09693436855355,998.4088209087708,171.49345743338944,0.0379266201224481,3.6026847256889434e-05
1339.0,724.3830566,1017.513794,986.5,972.227417,273.101563,998.40918,494.382416,1013.03619,494.3468062434246,1013.0344660314888,986.4475073570148,972.2656778040528,273.1022834102435,998.4104679610672,171.48902763327374,-0.2657880069421026,5.37698399875892e-05
1340.0,724.3830566,1017.513794,986.5,972.227417,273.101563,998.40918,494.382416,1013.03619,494.35077903090314,1013.0725502534308,986.4615748444188,972.2459231277318,273.1105720035381,998.413383957567,171.48007656264932,-0.5370642374651879,5.960710151828103e-05
1341.0,724.3830566,1017.513794,986.5,972.227417,273.101563,998.40918,494.033905,1012.92371,494.3669391575776,1013.122568079339,986.452665135544,972.2516352114696,273.1207872697867,998.417313355854,171.46784772759483,-0.7337301032691812,5.2140298117389016e-05
1342.0,724.3830566,1017.513794,986.5,972.227417,273.150085,998.429993,494.508331,1013.29999,494.39629704293986,1013.1787819190376,986.4195898584832,972.295430660532,273.1313969609711,998.4216398041144,171.45447385888357,-0.8024321226753273,3.359554203917892e-05
1343.0,724.546875,1017.774292,986.3685303,972.3685303,273.150085,998.429993,494.508331,1013.29999,494.43334013539703,1013.2322449525996,986.3698516296148,972.38269430961,273.1407301751486,998.4256020475556,171.4427665545339,-0.702438260980216,1.2824375197806466e-05
1344.0,724.6414185,1018.358582,986.227417,972.5,273.150085,998.429993,494.508331,1013.29999,494.4693948070205,1013.2746743932188,986.3170984014416,972.5106054149506,273.14757028512236,998.4286040423524,171.43549377265785,-0.4363669125632441,6.326480320967877e-06
1345.0,724.6414185,1018.358582,986.2653198,972.7479248,273.150085,998.429993,494.508331,1013.29999,494.4973531240597,1013.30186461444,986.2761862264822,972.6696002822928,273.15153066800207,998.430416431418,171.43451668360768,-0.0586253430100214,2.6043322450761826e-05
1346.0,724.6414185,1018.358582,986.2653198,972.7479248,273.150085,998.429993,494.508331,1013.29999,494.5142136083496,1013.3143967588828,986.2581256075044,972.84631141056,273.15299600880735,998.4311694779756,171.44028950706544,0.3463694074656587,6.280094639902052e-05
1347.0,724.6414185,1018.358582,986.2003174,973.1589966,273.150085,998.429993,494.508331,1013.29999,494.5208455013283,1013.3160888740896,986.2667574689024,973.026671364392,273.15277923094465,998.4312036117778,171.4519086242787,0.6971470327954421,8.948058103480981e-05
1348.0,724.6414185,1018.358582,986.2003174,973.1589966,273.150085,998.429993,494.508331,1013.29999,494.5203525128734,1013.311804277,986.2976390593896,973.1983892781265,273.1517523910704,998.4308949688384,171.46756037189698,0.9391048570967088,8.605199058465229e-05
1349.0,724.6414185,1018.358582,986.3857422,973.3551636,273.150085,998.429993,494.508331,1013.29999,494.5163332874289,1013.305747935127,986.3393922847464,973.3523911404988,273.1506027693378,998.4305294852186,171.48510031337037,1.0523964884032466,5.743726315149666e-05
1350.0,724.6414185,1018.358582,986.5,973.5,273.150085,998.429993,494.508331,1013.29999,494.5116895185933,1013.3006293648194,986.3779177265344,973.4829977502268,273.14974367488793,998.4302476078466,171.50254165158805,1.0464802930607675,2.491928774103442e-05
1351.0,724.6414185,1018.358582,986.5,973.5,273.150085,998.429993,494.508331,1013.29999,494.5081311857011,1013.2975949497098,986.4022386272774,973.5872302854208,273.14934014974665,998.430051739151,171.5183469769624,0.9483195224606789,5.761375720473938e-06
1352.0,724.6414185,1018.358582,986.3570557,973.7377319,273.150085,998.429993,494.508331,1013.29999,494.5062329668609,1013.2966253141586,986.4086481855178,973.6641566434508,273.1493866291222,998.4298569066408,171.53153342736618,0.7911870242276109,3.1239900791630083e-06
1353.0,724.6414185,1018.358582,986.3570557,973.7377319,273.150085,998.429993,494.508331,1013.29999,494.5057891990049,1013.2970822746576,986.400621030238,973.7149044541028,273.14978221641076,998.429564257192,171.5416619926083,0.6077139145276078,9.979601402318566e-06
1354.0,724.5,1018.5,986.3570557,973.7377319,273.150085,998.429993,494.508331,1013.29999,494.5062366155985,1013.2981832233093,986.3853079771706,973.7430000367822,273.15037389825295,998.4291388423914,171.54877178285986,0.4265874150928539,1.7554202289843877e-05
1355.0,724.5,1018.5,986.3570557,973.7377319,273.150085,998.429993,494.508331,1013.29999,494.5069960906783,1013.2993004558014,986.3695861312392,973.7540456833456,273.1509661095237,998.428672515161,171.553273879556,0.2701258017685859,2.0586204867263e-05
1356.0,724.5,1018.5,986.3570557,973.7377319,273.150085,998.429993,494.508331,1013.29999,494.50767291112106,1013.300079874276,986.3577989913364,973.7543847178569,273.15131795668776,998.4284087860364,171.55580308790218,0.1517525007704989,1.827328642758139e-05
1357.0,724.5,1018.5,986.3570557,973.7377319,273.150085,998.429993,494.508331,1013.29999,494.5081193939223,1013.3004282554072,986.3513993301052,973.7494901693632,273.15116161203105,998.4287031099632,171.55705099726296,0.0748745616471069,1.2782680972670348e-05
1358.0,724.5,1018.5,986.3570557,973.7377319,273.150085,998.429993,494.508331,1013.29999,494.50839567516465,1013.3004331152732,986.3497184464472,973.7429657076532,273.1502731673015,998.4298966528182,171.5576207476178,0.0341850212896588,7.040101972591315e-06
1359.0,724.5,1018.5,986.3570557,973.7377319,273.150085,998.429993,494.508331,1013.29999,494.5086707948084,1013.3002675316166,986.3510661136468,973.736479763116,273.1486083313916,998.4321019689193,171.55793177428632,0.0186616001116135,2.9658279404637647e-06
1360.0,724.5,1018.5,986.3570557,973.7377319,273.150085,998.429993,494.508331,1013.29999,494.50909974243234,1013.3001097932496,986.3536564518056,973.730466647012,273.14648044132593,998.4349390423804,171.55818172266996,0.0149969030184138,9.051537688086208e-07
1361.0,724.5,1018.5,986.3570557,973.7377319,273.150085,998.429993,494.508331,1013.29999,494.5097051149037,1013.300086894133,986.3561505046318,973.7252070108204,273.1447138134627,998.4373143136012,171.55835987192805,0.0106889554854205,1.9135331757040156e-07
1362.0,724.5,1018.5,986.3570557,973.7377319,273.150085,998.429993,494.508331,1013.29999,494.5102912200675,1013.300238670678,986.3578238134132,973.7218384643818,273.14466679928495,998.437384350039,171.55830378891463,-0.003364980805145,5.120308210826845e-08
1363.0,724.5,1018.5,986.3570557,973.7377319,273.150085,998.429993,494.508331,1013.29999,494.5104230308234,1013.3004973635848,986.3584809440744,973.7228731455418,273.14801105013703,998.4328557138956,171.5577923697132,-0.0306851520849704,1.1243825423839185e-07
1364.0,724.5,1018.5,986.3570557,973.7377319,273.150085,998.429993,494.508331,1013.29999,494.50950426886567,1013.3006828414108,986.3582628343936,973.7318973315248,273.15620748456024,998.4217001110968,171.5566652810086,-0.0676253222763989,3.2710854017514256e-07
1365.0,724.5,1018.5,986.3570557,973.7377319,273.150085,998.429993,494.508331,1013.29999,494.50697531240735,1013.3005210300984,986.3574593472704,973.7523369246558,273.16976253214693,998.4031705250962,171.55494446627762,-0.1032488838592371,6.079996397873019e-07
1366.0,724.5,1018.5,986.3570557,973.7377319,273.150085,998.429993,494.508331,1013.29999,494.5026099459527,1013.299695127491,986.3563818946876,973.785552163982,273.1875888927367,998.3786765661224,171.55290635720635,-0.1222865442758802,6.754878033410401e-07
1367.0,724.5,1018.5,986.3570557,973.7377319,273.24408,998.299866,494.508331,1013.29999,494.4968142314584,1013.2979288130676,986.3552942779728,973.8291087387164,273.20699765668445,998.351801380115,171.55103545803712,-0.1122539501540131,3.9537685634180126e-07
1368.0,724.5,1018.5,986.3513794,973.9622192,273.24408,998.299866,494.508331,1013.29999,494.49072826129776,1013.2950725151264,986.3543644834612,973.8765543812204,273.22461779517477,998.3270627960944,171.54983960508184,-0.0717511773166279,1.6661395225793728e-07
1369.0,724.5,1018.5,986.3513794,973.9622192,273.24408,998.299866,494.440674,1013.27118,494.4859057664773,1013.2911500001628,986.3536105559366,973.9194776626858,273.23778702674167,998.3080565331786,171.54962518492417,-0.0128652094605286,5.447013364411926e-07
1370.0,724.5,1018.5,986.3513794,973.9622192,273.24408,998.299866,494.508331,1013.29999,494.4835930667552,1013.2863940120394,986.3528675873372,973.9508303320922,273.2454918058816,998.2962503588956,171.55037715128657,0.0451179817440561,1.3808931869235995e-06
1371.0,724.5,1018.5,986.3513794,973.9622192,273.24408,998.299866,494.440674,1013.27118,494.48402321138263,1013.2813968548412,986.3518400122624,973.96737253855,273.2483866871447,998.2910497539314,171.55178197416953,0.0842893729776506,1.8156093241517699e-06
1372.0,724.5,1018.5,986.3513794,973.9622192,273.24408,998.299866,494.508331,1013.29999,494.4862192515983,1013.2774348668923,986.3502740868648,973.970146291709,273.24816454048175,998.2907058004488,171.55331278490112,0.0918486438956733,1.3302897511824718e-06
1373.0,724.5,1018.5,986.3513794,973.9622192,273.24408,998.299866,494.508331,1013.29999,494.48846149013787,1013.2767820437388,986.3482203815004,973.9635777539506,273.2467759044874,998.2933076710656,171.55430245625195,0.0593802810493571,4.810948781318443e-07
1374.0,724.5,1018.5,986.3513794,973.9622192,273.24408,998.299866,494.508331,1013.29999,494.4890836847118,1013.2825768919976,986.3463048616004,973.9542373504944,273.24580043037446,998.2973827490424,171.55401993434566,-0.0169513143771382,5.197164384491774e-07
1375.0,724.5,1018.5,986.3513794,973.9622192,273.24408,998.299866,494.440674,1013.27118,494.4869604536761,1013.2977650424348,986.3458971842624,973.9496995847196,273.2460550789247,998.3019788793796,171.55183466006832,-0.1311164566402567,2.4316835341432016e-06
1376.0,724.5,1018.5,986.3513794,973.9622192,273.24408,998.299866,494.508331,1013.29999,494.4813690887371,1013.3230612273302,986.3490591452336,973.9573627368025,273.2474181585694,998.306342811964,171.5475324272401,-0.2581339696934037,5.76888766525503e-06
