Frame #,Nose (X),Nose (Y),Nose (Z),Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Nose (X)_smoothed,Nose (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
1,0.2302550822496414,-0.5130985975265503,-0.9173160791397096,0.210846871137619,-0.5221229791641235,-0.5995160937309265,0.2860341668128967,-0.5461456775665283,-0.51860111951828,0.3711337745189667,-0.558343231678009,-0.533988356590271,0.2106821370232311,-0.5220273642006225,0.2302062478439046,-0.5131998868779691,0.3711660404433257,-0.5582527648743907,37.04922656041418,,
2,0.2302550822496414,-0.5130985975265503,-0.9173160791397096,0.210846871137619,-0.5221229791641235,-0.5995160937309265,0.2860341668128967,-0.5461456775665283,-0.51860111951828,0.3711337745189667,-0.558343231678009,-0.533988356590271,0.2098640532163297,-0.5219721055953169,0.2294625998633365,-0.5137111244360231,0.3738491441207147,-0.5583946100979315,36.38093983295786,-40.09720364737959,
3,0.2302550822496414,-0.5130985975265503,-0.9173160791397096,0.210846871137619,-0.5221229791641235,-0.5995160937309265,0.2860341668128967,-0.5461456775665283,-0.51860111951828,0.3711337745189667,-0.558343231678009,-0.533988356590271,0.2092177877989384,-0.52004634433266,0.2270619119111999,-0.5135600727474203,0.3735680236073286,-0.5563704892112805,34.80415729705398,-94.60695215423245,0.41268231698338137
4,0.2302550822496414,-0.5130985975265503,-0.9173160791397096,0.210846871137619,-0.5221229791641235,-0.5995160937309265,0.2860341668128967,-0.5461456775665283,-0.51860111951828,0.3711337745189667,-0.558343231678009,-0.533988356590271,0.2089269971962502,-0.5149869536553249,0.2219410717790554,-0.5122296721493832,0.3678472915225243,-0.5507299855088288,30.73764691317466,-243.99062303275937,3.0953389016706825
5,0.2302550822496414,-0.5130985975265503,-0.9173160791397096,0.210846871137619,-0.5221229791641235,-0.5995160937309265,0.2860341668128967,-0.5461456775665283,-0.51860111951828,0.3711337745189667,-0.558343231678009,-0.533988356590271,0.2091759299112011,-0.5066469695272331,0.2140712088640604,-0.5094961818422704,0.355435097709547,-0.5413469048304859,155.7009223367516,7497.796525414617,4038.577777985481
6,0.2028254568576812,-0.5171435475349426,-0.7556968331336975,0.191274881362915,-0.5105569362640381,-0.507925271987915,0.2656483054161072,-0.5434226989746094,-0.4555140733718872,0.3658424019813537,-0.5593497157096863,-0.535231351852417,0.2100313233702621,-0.4961898391835722,0.2045505885759113,-0.5055544163309164,0.3368574609079385,-0.5296858179310113,195.20283551071836,2370.1147904380055,3048.294475302259
7,0.1780515015125274,-0.4880091547966003,-0.7434081435203552,0.2241634577512741,-0.4597330093383789,-0.6137406826019287,0.280074805021286,-0.4560561776161194,-0.4858263432979584,0.2890376150608063,-0.479375958442688,-0.3507812023162842,0.2113310628430962,-0.4857339125355276,0.1951865315319227,-0.5010050108209634,0.3145056806028021,-0.5183913666745067,213.51025344729183,1098.4450761944083,2813.8617255168606
8,0.1780515015125274,-0.4880091547966003,-0.7434081435203552,0.2241634577512741,-0.4597330093383789,-0.6137406826019287,0.280074805021286,-0.4560561776161194,-0.4858263432979584,0.2890376150608063,-0.479375958442688,-0.3507812023162842,0.2127139571439933,-0.4774427641046611,0.1876890132494537,-0.4966429123480876,0.291988368816491,-0.5101173976484548,224.064922644562,633.2801518362095,2618.848247269458
9,0.175134465098381,-0.5088515281677246,-0.5468659400939941,0.190747931599617,-0.4691864252090454,-0.5669683218002319,0.2330539524555206,-0.4816082715988159,-0.5384925007820129,0.2619377374649048,-0.5049026012420654,-0.5168794393539429,0.2137657123794019,-0.4725393254236893,0.1829364172335081,-0.4931758514646666,0.2729872918482904,-0.5062091423748672,231.8059633776417,464.462443984782,2399.2535192051796
10,0.1918008178472519,-0.4851042628288269,-1.0795944929122925,0.2218744158744812,-0.4744569659233093,-0.7906848788261414,0.2420902401208877,-0.4983732104301452,-0.6852144598960876,0.251892626285553,-0.518378734588623,-0.5867568254470825,0.2141312224466521,-0.4708927271372556,0.1807631395844891,-0.491066377838584,0.2602261737150874,-0.5061885119077874,238.52288125305952,403.0150725250701,185.02726485029208
11,0.1832792460918426,-0.4881687462329864,-0.8159616589546204,0.2182401418685913,-0.4802752137184143,-0.6968308091163635,0.2476058155298233,-0.5083909630775452,-0.6672563552856445,0.2619591653347015,-0.5186843276023865,-0.7153227925300598,0.2136075229010282,-0.4713847438310312,0.1803258730836557,-0.4904885428960813,0.2549809981968816,-0.5083468766280428,243.76688090429636,314.63997907421003,26.85238052218753
12,0.1832792460918426,-0.4881687462329864,-0.8159616589546204,0.2182401418685913,-0.4802752137184143,-0.6968308091163635,0.2476058155298233,-0.5083909630775452,-0.6672563552856445,0.2619591653347015,-0.5186843276023865,-0.7153227925300598,0.2123314940606494,-0.4726997954808827,0.1807279362940704,-0.4912714414076802,0.2571402780105186,-0.5108543741980724,246.6020065761031,170.10754030840417,8.241596032394574
13,0.1832792460918426,-0.4881687462329864,-0.8159616589546204,0.2182401418685913,-0.4802752137184143,-0.6968308091163635,0.2476058155298233,-0.5083909630775452,-0.6672563552856445,0.2619591653347015,-0.5186843276023865,-0.7153227925300598,0.2109636290308813,-0.4740281238916122,0.1815375674716329,-0.4928509908720661,0.2655543106565089,-0.5126234754283171,247.10753012797696,30.331413112431846,8.660342356991382
14,0.2061913460493087,-0.4987893402576446,-0.673410952091217,0.2063651531934738,-0.4784510433673858,-0.5661016702651978,0.2553699612617492,-0.4916377365589142,-0.425041913986206,0.2668108344078064,-0.5128019452095032,-0.278557151556015,0.2106244971151702,-0.4753598974298612,0.1830237334290868,-0.4943636361023327,0.2784027520572808,-0.5135794373986984,245.8511297591439,-75.38402212998335,10.758802968425114
15,0.1733488887548446,-0.4988563358783722,-0.8467740416526794,0.2063459008932113,-0.4704836308956146,-0.6484475135803223,0.2803238928318023,-0.4859223961830139,-0.459017813205719,0.3107643723487854,-0.507966160774231,-0.2659105360507965,0.2124916785067989,-0.4772988373653244,0.1860316419243542,-0.4949244332571036,0.2935224625696051,-0.5143855751325817,242.81523265450863,-182.15382627811607,10.725845246159261
16,0.1733488887548446,-0.4988563358783722,-0.8467740416526794,0.2063459008932113,-0.4704836308956146,-0.6484475135803223,0.2803238928318023,-0.4859223961830139,-0.459017813205719,0.3107643723487854,-0.507966160774231,-0.2659105360507965,0.2172107029669776,-0.4805335424306375,0.1914403142219553,-0.4939818704111887,0.3087759753795928,-0.5158687168633569,237.1529669713922,-339.73594098698584,10.600296479248632
17,0.1733488887548446,-0.4988563358783722,-0.8467740416526794,0.2063459008932113,-0.4704836308956146,-0.6484475135803223,0.2803238928318023,-0.4859223961830139,-0.459017813205719,0.3107643723487854,-0.507966160774231,-0.2659105360507965,0.2244370951319497,-0.485270503450154,0.1994049524747393,-0.4915634189890731,0.322409327725984,-0.5184699934193467,227.4242391792807,-583.72366752669,16.050702958026854
18,0.2310566753149032,-0.4801583290100097,-1.0615040063858032,0.251318097114563,-0.5040647983551025,-0.7555066347122192,0.3244156539440155,-0.5221588611602783,-0.4338763356208801,0.3442289531230926,-0.5316203832626343,-0.1098177209496498,0.2328376483840634,-0.4909863148591142,0.2089508284153234,-0.4882591562178,0.3332626549199197,-0.5220107495575883,212.7162639955946,-882.4785110211661,29.319326750547273
19,0.2310566753149032,-0.4801583290100097,-1.0615040063858032,0.251318097114563,-0.5040647983551025,-0.7555066347122192,0.3244156539440155,-0.5221588611602783,-0.4338763356208801,0.3442289531230926,-0.5316203832626343,-0.1098177209496498,0.2406536583631322,-0.4966674614314723,0.2183400254023628,-0.4849296253645836,0.3408398629400983,-0.5258668702198916,195.0308490290286,-1061.124897993961,37.12107954878654
20,0.2310566753149032,-0.4801583290100097,-1.0615040063858032,0.251318097114563,-0.5040647983551025,-0.7555066347122192,0.3244156539440155,-0.5221588611602783,-0.4338763356208801,0.3442289531230926,-0.5316203832626343,-0.1098177209496498,0.2465229558732042,-0.5013336762191878,0.2259470029694996,-0.4823022551291174,0.3452929316395285,-0.5293631285486319,178.24904264055064,-1006.9083833086768,25.919570184853153
21,0.2310566753149032,-0.4801583290100097,-1.0615040063858032,0.251318097114563,-0.5040647983551025,-0.7555066347122192,0.3244156539440155,-0.5221588611602783,-0.4338763356208801,0.3442289531230926,-0.5316203832626343,-0.1098177209496498,0.2500467011572873,-0.5044440788995107,0.2309558325141302,-0.480690634887019,0.3472706242119721,-0.5320731718460145,164.81072935321566,-806.2987972400987,9.821000486135185
22,0.2310566753149032,-0.4801583290100097,-1.0615040063858032,0.251318097114563,-0.5040647983551025,-0.7555066347122192,0.3244156539440155,-0.5221588611602783,-0.4338763356208801,0.3442289531230926,-0.5316203832626343,-0.1098177209496498,0.2518265210978526,-0.5059713302510508,0.233485199246648,-0.4799531889535446,0.34761799885126,-0.5338639483246838,155.45292225609947,-561.4684258269716,10.727546986980233
23,0.2310566753149032,-0.4801583290100097,-1.0615040063858032,0.251318097114563,-0.5040647983551025,-0.7555066347122192,0.3244156539440155,-0.5221588611602783,-0.4338763356208801,0.3442289531230926,-0.5316203832626343,-0.1098177209496498,0.2530746021748274,-0.5062287153960764,0.2342624343947762,-0.4796424695996389,0.3470583634134054,-0.5347575005812149,150.13916410695265,-318.82548894880927,26.9042713621008
24,0.2310566753149032,-0.4801583290100097,-1.0615040063858032,0.251318097114563,-0.5040647983551025,-0.7555066347122192,0.3244156539440155,-0.5221588611602783,-0.4338763356208801,0.3442289531230926,-0.5316203832626343,-0.1098177209496498,0.2550379431682703,-0.5056411162420692,0.2341583426059454,-0.4792396915474812,0.3460106489277455,-0.5347771082953583,148.52251923269617,-96.99869245538878,37.00761539098903
25,0.2310566753149032,-0.4801583290100097,-1.0615040063858032,0.251318097114563,-0.5040647983551025,-0.7555066347122192,0.3244156539440155,-0.5221588611602783,-0.4338763356208801,0.3442289531230926,-0.5316203832626343,-0.1098177209496498,0.2584313648752975,-0.504589499162132,0.2338080806493297,-0.47839692133945,0.3446067116443897,-0.5339118686991778,149.92261059202568,84.00548155977049,35.12232232175255
26,0.227501168847084,-0.4906112253665924,-1.043463110923767,0.2375117540359497,-0.5075313448905945,-0.7333368062973022,0.311313658952713,-0.5309020280838013,-0.4443262219429016,0.3588370680809021,-0.5502458214759827,-0.160120204091072,0.2630521402282296,-0.5033660672081809,0.233424758104268,-0.477125268548578,0.3428730940231296,-0.532245958748023,153.29733659108916,202.48355994380915,26.313877197036167
27,0.2385614514350891,-0.4667915105819702,-1.2024307250976562,0.2914648056030273,-0.5009324550628662,-0.8538989424705505,0.346167117357254,-0.5190041661262512,-0.5150920152664185,0.3509981334209442,-0.526361882686615,-0.2024556845426559,0.2677932739208277,-0.502199953860175,0.2328432949416762,-0.4758358730834637,0.3409142561793113,-0.5301517535358181,157.53505255296818,254.26295771274113,15.322445239810124
28,0.2372462451457977,-0.4706553220748901,-1.2544009685516355,0.2813748121261596,-0.4997472465038299,-0.8328798413276672,0.3256554901599884,-0.5198072791099548,-0.4891174435615539,0.3085938692092895,-0.5267456769943237,-0.1205830350518226,0.2711745031437163,-0.5012778397077968,0.2317669987110998,-0.4751504572610159,0.3388427424968597,-0.5283282953093984,161.81884318026,257.02743763750846,6.247172523406632
29,0.2323084771633148,-0.4745185673236847,-1.1774938106536863,0.2726325988769531,-0.4997915625572204,-0.7956904768943787,0.3253184258937835,-0.5197649598121643,-0.504558265209198,0.3205529153347015,-0.5239312648773193,-0.2927183806896209,0.2721378296512,-0.5007237562082675,0.2300855515861984,-0.4755489069170364,0.3364104719583687,-0.5275649266061719,165.79490903251346,238.5639511352082,1.4500349693367909
30,0.2323084771633148,-0.4745185673236847,-1.1774938106536863,0.2726325988769531,-0.4997915625572204,-0.7956904768943787,0.3253184258937835,-0.5197649598121643,-0.504558265209198,0.3205529153347015,-0.5239312648773193,-0.2927183806896209,0.2706054509651442,-0.5005752783595425,0.2280686638307676,-0.4770677661250595,0.3327859626425066,-0.52835509769134,169.53552368348937,224.43687905855484,0.14147498066964143
31,0.2198549956083297,-0.4758117794990539,-1.0005110502243042,0.2707178294658661,-0.503289520740509,-0.7355836033821106,0.3375310003757477,-0.5094343423843384,-0.4771150946617126,0.3617275357246399,-0.5266616344451904,-0.2208835929632187,0.2675417421323585,-0.5008083863197988,0.2263133449253254,-0.4792070462515337,0.3270786572365109,-0.5305899159612717,173.29056515178308,225.3024880976227,0.06622377829027457
32,0.2198549956083297,-0.4758117794990539,-1.0005110502243042,0.2707178294658661,-0.503289520740509,-0.7355836033821106,0.3375310003757477,-0.5094343423843384,-0.4771150946617126,0.3617275357246399,-0.5266616344451904,-0.2208835929632187,0.2646211113010872,-0.5014094308563816,0.2254861409598884,-0.4810637514094891,0.3196020751865776,-0.5334845615009752,177.09012059803354,227.9733267750271,0.052245133832635994
