Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),corrected_angles,Right_Elbow (X)_smoothed,Right_Elbow (Y)_smoothed,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
1,0.2530398666858673,-0.4318999648094177,-0.5290036797523499,0.4900139272212982,-0.517899751663208,-0.5424417853355408,0.77965247631073,-0.5312049984931946,-0.4300616383552551,162.68393052751333,0.4900128818093129,-0.5178991396872741,0.2530427158846424,-0.4318997705391776,0.7796336113198586,-0.5312046822245929,162.68393778052518,,
2,0.2522884905338287,-0.4320014119148254,-0.5215651392936707,0.4922266006469726,-0.5179311633110046,-0.5378883481025696,0.7924973368644714,-0.5300971865653992,-0.4285355508327484,162.61605429346594,0.4910749767367795,-0.5173332036582258,0.252428070155807,-0.4317804896328686,0.7862448488729413,-0.5301529035757788,162.7162011621852,1.935802899600958,
3,0.2514864802360534,-0.431696355342865,-0.5101061463356018,0.4927755296230316,-0.5168026089668274,-0.5377702116966248,0.7978799343109131,-0.5291663408279419,-0.4472157061100006,162.89201695708198,0.4919602756475496,-0.51680285061087,0.2518727259997095,-0.4316714181383687,0.79175625013524,-0.5291844365813336,162.76621404657297,3.000773063266138,0.00015752242354125553
4,0.2514738440513611,-0.431423157453537,-0.5009108185768127,0.4928830862045288,-0.5160792469978333,-0.5343513488769531,0.797265350818634,-0.5286243557929993,-0.4452993273735046,163.03563601730525,0.4925559068994267,-0.5163446296694502,0.251418013338213,-0.431582375419178,0.7954688861873723,-0.5283704265630609,162.82229608580786,3.3649223540936646,0.0001532013227183686
5,0.2509409487247467,-0.4313817322254181,-0.5018228888511658,0.4925707280635834,-0.5157631039619446,-0.5391552448272705,0.7960677742958069,-0.5271521806716919,-0.4650140106678009,162.89898134954683,0.4928409338325799,-0.5159890095620097,0.2510790232843682,-0.4315192984794236,0.7972552297001486,-0.5277590765543021,162.8754592694341,3.189791017573498,0.00011453781349108689
6,0.2509823739528656,-0.4314963519573211,-0.5032106637954712,0.4927524030208587,-0.515745997428894,-0.5389407873153687,0.7952743172645569,-0.527204692363739,-0.4602570533752441,162.95724662154453,0.4928730077166159,-0.5157498415420786,0.2508472909411465,-0.4314804062586831,0.797466337972806,-0.52736567111538,162.9199384071222,2.6687482612868507,8.82170393963247e-05
7,0.2508705556392669,-0.4315255284309387,-0.5041815638542175,0.4924614131450653,-0.5156611204147339,-0.5389871001243591,0.7947174906730652,-0.5272414684295654,-0.4623197913169861,162.99309656110495,0.4927507610621317,-0.5156198154084363,0.2507012545085118,-0.4314563448619442,0.796683257690769,-0.5271690998380482,162.95316210819485,1.9934220643585832,8.122945962240611e-05
8,0.2506729364395141,-0.4315284788608551,-0.505028247833252,0.4922929108142853,-0.515627384185791,-0.5382392406463623,0.7944146394729614,-0.5273244380950928,-0.4602215588092804,163.02607479606968,0.4925741767018366,-0.5155749285177545,0.2506182256189596,-0.4314350646058973,0.7954678833561502,-0.5271204650202648,162.97504149665272,1.3127633074725509,0.00020266351959771068
9,0.2505700588226318,-0.4314719438552856,-0.5044407844543457,0.4922895729541778,-0.5156471729278564,-0.5335515737533569,0.7938191294670105,-0.5273535251617432,-0.4437821507453918,163.02337785962436,0.4924165372626481,-0.515583732393725,0.2505823180289429,-0.431407888631581,0.7942090624053799,-0.527161474699949,162.9871739830131,0.7279491816223072,0.000274373190732462
10,0.2505969107151031,-0.4313520789146423,-0.4964480400085449,0.492297351360321,-0.5156537294387817,-0.5234514474868774,0.7929843664169312,-0.5273635983467102,-0.4287634789943695,163.00214363494229,0.4923127141958796,-0.5156161643638424,0.2505860250419897,-0.43137275383759,0.7930813776903575,-0.5272428617167553,162.99228910477026,0.3069073054302862,0.00025110881316821895
11,0.2506349384784698,-0.4312491416931152,-0.4935548603534698,0.4922743141651153,-0.5156576037406921,-0.5216702222824097,0.792174756526947,-0.5273128151893616,-0.4264403581619262,162.97048302219025,0.4922626881325421,-0.5156493139523347,0.250626860005417,-0.4313331959343182,0.7920877503676069,-0.5273343591307071,162.99376943133842,0.0888195940893865,0.0001669677468788725
