Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Elbow (X)_smoothed,Right_Elbow (Y)_smoothed,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
11,0.255093902349472,-0.5293812155723572,-0.4442673623561859,0.447694718837738,-0.6263468861579895,-0.4190613925457001,0.7067996263504028,-0.6462258100509644,-0.2923721373081207,0.4484423324297223,-0.6268423818981504,0.2558957791203303,-0.5296601449365393,0.7053360096598025,-0.6464207160217051,157.62209408911966,-1.7971207016046264,0.003355360725118316
12,0.2542534470558166,-0.5297717452049255,-0.4469936490058899,0.4464307725429535,-0.6268413066864014,-0.4181039333343506,0.703434944152832,-0.6463038325309753,-0.2922946512699127,0.4476823354408673,-0.6274879810035018,0.2556202826771521,-0.5302254934408953,0.7050067124198791,-0.6463348809591234,157.5055663302556,-6.991665531843978,0.00938585578767304
13,0.2554321885108948,-0.5304838418960571,-0.439440369606018,0.4464510679244995,-0.6282808780670166,-0.4039270281791687,0.7034798264503479,-0.6463127136230469,-0.2719516456127167,0.4469408342632376,-0.6282080858853928,0.2556279241328348,-0.5307564005464925,0.7045064707549635,-0.6462966314504164,157.3128073405397,-11.565539382953034,0.014279642101230419
14,0.256642997264862,-0.5313681960105896,-0.4466874301433563,0.4461984932422638,-0.6294994354248047,-0.4045029878616333,0.7035518884658813,-0.6464251279830933,-0.2421746402978897,0.4463026719709928,-0.6289226815907335,0.2558443625073048,-0.5312194496368434,0.7040054275546943,-0.6463132556907801,157.06899093698888,-14.62898421304942,0.014075764871672954
15,0.2566668391227722,-0.5320374369621277,-0.4492052495479584,0.4461468458175659,-0.6297890543937683,-0.4111961424350738,0.7035961151123047,-0.646432638168335,-0.2510376274585724,0.4457681046058017,-0.6295515171094699,0.2561384219155878,-0.5315813487519623,0.7036161184296207,-0.6463858142842296,156.80649375245227,-15.749831072196798,0.009247831368266842
16,0.2566553950309753,-0.5320318937301636,-0.4457573294639587,0.4459582865238189,-0.6303718686103821,-0.4090124666690826,0.7036224603652954,-0.6465022563934326,-0.2597862780094147,0.4452963035137385,-0.6300465958033364,0.2563815849266883,-0.531829238649127,0.7033791776006115,-0.6465124964983676,156.55609895330502,-15.023687948834665,0.00362859668904375
17,0.2565608918666839,-0.5321196913719177,-0.4372108876705169,0.4456440210342407,-0.630463182926178,-0.39372718334198,0.7036535739898682,-0.6466735601425171,-0.2346731722354889,0.4448573855212335,-0.6304084031456249,0.2564913979822064,-0.53198620489368,0.7032854143557147,-0.6466887722147322,156.34063486465172,-12.927845319198354,0.0008041259186967465
18,0.2564939558506012,-0.5320854783058167,-0.4388030767440796,0.4446398913860321,-0.6305575966835022,-0.3908799886703491,0.7036633491516113,-0.6467637419700623,-0.2139772325754165,0.4444648555139616,-0.6306806285384982,0.2564459556560505,-0.5321114006016042,0.7033081517417247,-0.6469048445531286,156.17267587698583,-10.077539259953028,0.0014259525424863764
19,0.2563419640064239,-0.5322204232215881,-0.4551549255847931,0.4436257183551788,-0.6307445168495178,-0.3932735323905945,0.7034903764724731,-0.6469147801399231,-0.2298774272203445,0.4441726207850246,-0.6309290010260823,0.2562755629136791,-0.5322845229357853,0.7034255209751378,-0.6471432417978906,156.0554542710864,-7.033296353965852,0.003631728157621232
20,0.2558061182498932,-0.5325058698654175,-0.4556394517421722,0.4435374736785888,-0.6310470700263977,-0.3994598090648651,0.7033645510673523,-0.6477243900299072,-0.2359927296638488,0.4440406214822752,-0.6312144099687077,0.2560422205885134,-0.5325811749737995,0.7036240508876025,-0.6473801842483372,155.98520075024095,-4.215211250727293,0.0052761433653761595
21,0.2557481825351715,-0.5325996279716492,-0.4378576874732971,0.443399041891098,-0.6312713623046875,-0.3940454721450805,0.7031348943710327,-0.6477436423301697,-0.2326536178588867,0.444091358127641,-0.6315701674617514,0.2558147730467472,-0.5330467032315396,0.703887278914816,-0.647591981208526,155.95365742481584,-1.8925995255062844,0.005429819861742626
22,0.2552835345268249,-0.5331088900566101,-0.4689089059829712,0.4437777101993561,-0.6316940784454346,-0.437362939119339,0.7041391730308533,-0.6477276682853699,-0.2724223136901855,0.4442842320432073,-0.6319904261997589,0.2556458969264596,-0.5336759731155349,0.7041836254229997,-0.6477623091552047,155.95023613720412,-0.2052772567037664,0.004352784231956819
23,0.2555420696735382,-0.5343974828720093,-0.4760645627975464,0.4452331960201263,-0.6326397061347961,-0.4542527794837951,0.7049757838249207,-0.6477305889129639,-0.3285290896892547,0.4445241793582073,-0.6324337195457135,0.2555568045084175,-0.5344079807900376,0.7044692868759032,-0.6478841844709566,155.96363917270466,0.8041821300327001,0.002780880320475561
24,0.2555849850177765,-0.5355556607246399,-0.472252607345581,0.4458199143409729,-0.6332595944404602,-0.4488678276538849,0.7053533792495728,-0.6478820443153381,-0.3157886862754822,0.4447017522059335,-0.6328412183349721,0.2555335954483904,-0.5351423953924296,0.7047089900604712,-0.647955853429355,155.9830469391108,1.1644659843688032,0.0013624955479296296
25,0.2555727362632751,-0.5363271832466125,-0.4997667670249939,0.4446825087070465,-0.6333791017532349,-0.4715131819248199,0.705146074295044,-0.6479718685150146,-0.3309737145900726,0.4447411959327075,-0.6331617890774434,0.2555347528146603,-0.5357745620619592,0.7048990480564722,-0.6479758960948867,155.99924454478582,0.9718563405010628,0.00044647653546506466
26,0.2555983364582062,-0.5365161299705505,-0.4908881187438965,0.4446438550949096,-0.6333948373794556,-0.4622870981693268,0.7051357626914978,-0.6479934453964233,-0.3273583948612213,0.444626919385938,-0.6333707947182937,0.2555048443660825,-0.536232476604303,0.7050717054407222,-0.6479423515776346,156.00594844684557,0.4022341235844351,8.211062546849553e-05
27,0.2552617788314819,-0.5364893674850464,-0.4849506020545959,0.4441787898540497,-0.6333885788917542,-0.4565216600894928,0.705130398273468,-0.6479349136352539,-0.3258559703826904,0.4443967001036815,-0.6334739528112808,0.2553887300860058,-0.5364970021179646,0.7052719324391155,-0.6478559748402237,156.00112325121722,-0.2895117377005363,9.224758206738034e-05
28,0.2552355527877807,-0.536421537399292,-0.4536462426185608,0.4439245164394378,-0.6333826780319214,-0.4323822855949402,0.7049703001976013,-0.6477968096733093,-0.3180886209011078,0.4441135872663515,-0.6334979035832721,0.2551436371935881,-0.5365977824967735,0.7055140169606215,-0.6477244719384748,155.98761248954867,-0.8106457001133549,0.0001937113347302872
29,0.2549746930599212,-0.5363916158676147,-0.449967473745346,0.4438526034355163,-0.6333746314048767,-0.4250076711177826,0.7047320604324341,-0.6475703716278076,-0.2909096181392669,0.4438348734982822,-0.6334756196517675,0.2547493456890155,-0.5365914356079933,0.7057346601934891,-0.6475643947421643,155.97233043131104,-0.916923494257844,0.00018092513056001215
30,0.2542835772037506,-0.5363375544548035,-0.4512828588485718,0.4432735443115234,-0.6333688497543335,-0.422800064086914,0.7046872973442078,-0.6474015116691589,-0.2752699553966522,0.4435885771997933,-0.6334341976215625,0.2542160900307394,-0.5365352859646284,0.7057637117742445,-0.6473990695835992,155.963755840744,-0.514475434022188,7.648519524996401e-05
31,0.2538838386535644,-0.5363219976425171,-0.4510077536106109,0.4429143667221069,-0.6333609819412231,-0.4171356558799743,0.7045747637748718,-0.647150456905365,-0.2608934044837951,0.443360606293568,-0.6333887192014992,0.2535870305545094,-0.5364678213717852,0.7053356465286872,-0.6472530722940313,155.96831678580205,0.273656703482743,6.261548458263721e-05
32,0.2529432773590088,-0.5363065600395203,-0.4550612270832062,0.442911833524704,-0.6333526372909546,-0.4187556803226471,0.7045730948448181,-0.6470901966094971,-0.2694099843502044,0.443095287076382,-0.6333424343418708,0.2529312848888392,-0.5364013139068846,0.7041590398989225,-0.6471454147216195,155.98703587217125,1.1231451821521432,0.00020528028821957748
33,0.2517236471176147,-0.5364922285079956,-0.476314902305603,0.4428626298904419,-0.6333420872688293,-0.4299483895301819,0.7046438455581665,-0.6470394730567932,-0.2813855707645416,0.4427135812023137,-0.6332915366946137,0.2523262799462522,-0.5363269225947116,0.7020405195091316,-0.6470842183591985,156.0140857418589,1.6229921812595194,0.0003174500385584447
34,0.2515913546085357,-0.5364896655082703,-0.4768940806388855,0.4428642690181732,-0.6333227157592773,-0.4297167956829071,0.7032531499862671,-0.6470416188240051,-0.270371526479721,0.442148805722697,-0.6332319500153816,0.2518345578298234,-0.5362285340083636,0.6990226743592167,-0.6470649504149991,156.03824316721725,1.4494455215003654,0.00022277722921178823
35,0.2515765428543091,-0.5362290143966675,-0.4515848457813263,0.4420886635780334,-0.6332902908325195,-0.3949969410896301,0.6942405700683594,-0.6470992565155029,-0.2075797319412231,0.4413882437949513,-0.6331652640602399,0.2514865668865605,-0.5360981223947686,0.6954600473767723,-0.6470726694544732,156.0467663885049,0.5113932772587759,9.52445393971742e-05
36,0.2514172196388244,-0.5360440015792847,-0.4410573840141296,0.4411078095436096,-0.6331017017364502,-0.3894498348236084,0.6912139058113098,-0.6471230387687683,-0.2186903357505798,0.4404997183664845,-0.6331010880450726,0.251278742640983,-0.5359445040001226,0.6919680215167903,-0.6470872021880244,156.03001858038104,-1.0048684874311675,0.0003143482329446457
37,0.2512740194797516,-0.5356295108795166,-0.443829208612442,0.4396044313907623,-0.632975697517395,-0.3922164142131805,0.6883878111839294,-0.6471197605133057,-0.2146977633237838,0.4396238853087477,-0.6330542177753091,0.2511848441013021,-0.5357910463054439,0.6892520360107006,-0.6470894116960731,155.98498138338397,-2.7022318198243056,0.0009239789891630589
38,0.251268982887268,-0.5354242920875549,-0.4478486180305481,0.4382381439208984,-0.6329086422920227,-0.3957542479038238,0.6866471171379089,-0.6470988392829895,-0.2187394648790359,0.438926793583936,-0.6330375847877395,0.2511705161055367,-0.5356642990579267,0.6878928434927342,-0.6470667481061672,155.91628571477398,-4.121740116599426,0.0014427976293948446
39,0.2511866986751556,-0.5354284048080444,-0.4906284511089325,0.4374065995216369,-0.6330246329307556,-0.4261024296283722,0.6847008466720581,-0.6471193432807922,-0.2443379163742065,0.4385270695241672,-0.6330546155325903,0.2512031811226887,-0.5355806601410884,0.6881662335743209,-0.6470168211582424,155.8341652582653,-4.927227390520557,0.0013786972924879784
40,0.2511676847934723,-0.5355489253997803,-0.4859885275363922,0.4370719492435455,-0.6329952478408813,-0.4273731708526611,0.6874417066574097,-0.6469722390174866,-0.244439497590065,0.4384287009565815,-0.6330950430373176,0.2512555210200927,-0.535539155005728,0.6899494403250589,-0.646948147212686,155.74997732720587,-5.051275863565934,0.0008106402019975053
41,0.2511667311191559,-0.5357513427734375,-0.4826808273792267,0.4379360973834991,-0.6331822276115417,-0.4355107247829437,0.6946755051612854,-0.6468170881271362,-0.2672993838787079,0.4384952668118617,-0.6331361670361367,0.2513050578929,-0.5355242100281248,0.6927554886688461,-0.6468774124547608,155.67130875990227,-4.720114038215684,0.0002582543831015838
42,0.2514908909797668,-0.5355606079101562,-0.4475758671760559,0.4394429922103882,-0.6331778764724731,-0.4003336727619171,0.6997629404067993,-0.6467586755752563,-0.2085925638675689,0.4384888837680586,-0.6331490514678211,0.2513339345346417,-0.5355154393232874,0.6959042353737613,-0.6468235775893277,155.59919172573188,-4.327022050223377,4.3337526976433284e-05
43,0.2514554262161255,-0.5355322360992432,-0.4401507377624511,0.4402896165847778,-0.6331728100776672,-0.3945061564445495,0.70000821352005,-0.6467422246932983,-0.2097541242837906,0.438166378195026,-0.6331075091129219,0.2513314402795282,-0.5354974046891435,0.6987608030822716,-0.6468009357947789,155.52894189594286,-4.21498978734121,3.7244750111679366e-05
44,0.2512763738632202,-0.5354395508766174,-0.442061573266983,0.4380096793174743,-0.6330233216285706,-0.3974547088146209,0.7012528777122498,-0.646709680557251,-0.2128383517265319,0.4373887240670116,-0.632997126447956,0.2512977224535205,-0.535464201080152,0.7009217200302137,-0.646814086406396,155.45399882839044,-4.4965840531455115,3.0854228498762995e-05
45,0.2512264549732208,-0.5354204177856445,-0.4452575743198395,0.4367981553077698,-0.6329491138458252,-0.4043965339660644,0.7022254467010498,-0.6468827724456787,-0.2166008204221725,0.436186214515051,-0.6328220499894703,0.251244869122475,-0.5354186375220107,0.702273846856764,-0.6468569529635221,155.37030940250787,-5.02136555295408,2.8871363585988264e-05
46,0.2511348724365234,-0.5353148579597473,-0.4473171532154083,0.4343930780887604,-0.6327033638954163,-0.4070442616939544,0.702606201171875,-0.646983802318573,-0.2196609824895858,0.4347475070644578,-0.6326080477705041,0.2511939600047101,-0.5353686718588136,0.7029401259606798,-0.6469163070740707,155.2785890812052,-5.503219278159577,8.078917857973259e-05
47,0.2512266635894775,-0.5353105664253235,-0.4401088654994964,0.4323863983154297,-0.6324228644371033,-0.3969408273696899,0.7025216817855835,-0.647017240524292,-0.2028165906667709,0.4333433296026558,-0.6324006022567458,0.25117016175891,-0.5353235885029969,0.7031699934053899,-0.6469783367499025,155.18318141589546,-5.724459918585012,0.00011443658144713808
48,0.2512276768684387,-0.5353038907051086,-0.4481498003005981,0.4312429130077362,-0.6322762370109558,-0.3976782858371734,0.7023679614067078,-0.647143542766571,-0.2063672691583633,0.4322228772722999,-0.6322571937941223,0.2511981826849621,-0.5352912972477759,0.7032232149394951,-0.64703534749474,155.08815740594255,-5.701440597174496,7.674811525127907e-05
49,0.2513233423233032,-0.5353047251701355,-0.4357709586620331,0.4308365285396576,-0.6322349309921265,-0.3960284888744354,0.7023323774337769,-0.6471439003944397,-0.216186448931694,0.4315254863731836,-0.6322343083587357,0.2512982127406172,-0.5352771085676128,0.7032772215909756,-0.647089711188335,154.9928859301414,-5.716288548069315,2.508888170215348e-05
50,0.2514717280864715,-0.5352884531021118,-0.4272048473358154,0.4309358894824981,-0.6322693228721619,-0.3896557688713074,0.7023221850395203,-0.6471593379974365,-0.2123675793409347,0.4312385495968868,-0.6323710903964684,0.2514810448717,-0.5352833583862284,0.7033785571151056,-0.6471533494119166,154.88993722830972,-6.176922109900715,1.7101642159214995e-05
51,0.2515200972557068,-0.5352824330329895,-0.4276796877384186,0.4310014247894287,-0.632279634475708,-0.3915238380432129,0.7039473652839661,-0.6471436023712158,-0.2188016325235366,0.431211709824456,-0.6326725019011739,0.2517418269466439,-0.5353088518328407,0.703451861380464,-0.6472425947618259,154.7673097970321,-7.35764587665642,0.00014086499859463207
52,0.2515655159950256,-0.5352780222892761,-0.4454938769340515,0.4310064315795898,-0.6324321031570435,-0.404774934053421,0.7045258283615112,-0.6471430063247681,-0.214022621512413,0.4312188135192488,-0.633097213885903,0.2520546777980887,-0.5353477687299151,0.7033649353950828,-0.6473703738903331,154.61476918650555,-9.152436631593446,0.0005980710088116803
53,0.2529879510402679,-0.5352800488471985,-0.4671197235584259,0.4339824914932251,-0.6338938474655151,-0.4259609282016754,0.7046026587486267,-0.6475985050201416,-0.2368333786725998,0.4310489506976733,-0.6335589569769489,0.2523734482553736,-0.5353889750391766,0.7030233440386625,-0.6475397668644828,154.4316232257592,-10.988757644780662,0.0013290577649039514
54,0.2528247833251953,-0.5356292724609375,-0.5246617794036865,0.431613564491272,-0.6342816948890686,-0.47030770778656,0.7034429907798767,-0.6478520035743713,-0.2577987611293793,0.430595642669043,-0.633947869085315,0.2526417325229514,-0.5354174070787244,0.7024468679079666,-0.6477427503865238,154.23188782015774,-11.984124336088373,0.0016294026197831804
55,0.2526419758796692,-0.5355328917503357,-0.5248206257820129,0.4296276569366455,-0.6346107721328735,-0.4723667502403259,0.7022963762283325,-0.6479318141937256,-0.2635544836521148,0.4298990423215971,-0.6341663567436708,0.2528063960804415,-0.5354177862858193,0.7017829475206963,-0.6479641629458762,154.043430696574,-11.30742741502388,0.0009860564313135308
56,0.2526228129863739,-0.5352186560630798,-0.5089803338050842,0.4274588823318481,-0.6344900131225586,-0.4638701379299164,0.6975569128990173,-0.6483294367790222,-0.2127274125814438,0.4291105803609134,-0.6341622927158344,0.252825020215519,-0.5353779442807427,0.7012433467961815,-0.6481871251631485,153.90024254212346,-8.591289267032494,0.0005907807864359136
57,0.2526001632213592,-0.535169243812561,-0.4775028824806213,0.4275617897510528,-0.6338895559310913,-0.4378491640090942,0.7004820108413696,-0.64841228723526,-0.2098515629768371,0.4284010644362477,-0.6339435104399996,0.252666314564011,-0.5352888417443752,0.7009982920177994,-0.6483961212085482,153.8304342148063,-4.188499639029715,0.0028231357974047517
58,0.2523569166660309,-0.5351104140281677,-0.4698615968227386,0.4276449084281921,-0.6335001587867737,-0.4251872599124908,0.7016162872314453,-0.6484626531600952,-0.1979231387376785,0.4278720827332495,-0.6335690437171795,0.2523113877686815,-0.5351426839008784,0.7010965296798239,-0.6485762737569799,153.8451221181534,0.8812742008257146,0.008051348619543862
59,0.2522252202033996,-0.5351054072380066,-0.4583029150962829,0.42751145362854,-0.6328869462013245,-0.414234459400177,0.7020021080970764,-0.6485216021537781,-0.1957187056541443,0.427516852869739,-0.633123776438526,0.2517609632606573,-0.5349335218647964,0.7014589897172631,-0.6487097385756461,153.9332247360732,5.286157075188953,0.012757503949327184
60,0.2513278424739837,-0.534828245639801,-0.4579601585865021,0.427110344171524,-0.6322085857391357,-0.4146765172481537,0.7024211287498474,-0.648686945438385,-0.2008436024188995,0.4272348870539068,-0.6326884999126774,0.2510442512561006,-0.5346615779877725,0.7019312830547817,-0.6487727413026582,154.06426152006793,7.862207039682971,0.012609427511255426
61,0.2496873885393142,-0.5342987179756165,-0.4574328660964966,0.4271458685398102,-0.6321991086006165,-0.4115060865879059,0.7022823691368103,-0.648773729801178,-0.1902395039796829,0.4268794582308096,-0.6323174144493318,0.2502199682576596,-0.5343372655657339,0.7023455320109335,-0.6487379203351615,154.19752458721396,7.995784028761932,0.007526342327521679
62,0.2492012828588485,-0.5338742733001709,-0.4577445387840271,0.4271604716777801,-0.6322529315948486,-0.4088577628135681,0.7022055983543396,-0.6488483548164368,-0.1888133883476257,0.4263163958965786,-0.6320314606962931,0.2493652799368701,-0.533980219957972,0.7025604457959707,-0.648583771213576,154.29352571579437,5.760067714824686,0.002308239661285055
63,0.2488539516925811,-0.5334814190864563,-0.4588195979595184,0.4259654879570007,-0.6320421099662781,-0.4178395271301269,0.7024374008178711,-0.6485307216644287,-0.2116355001926422,0.425477263685376,-0.631827947444627,0.248559844192458,-0.533613325762695,0.7024808913610199,-0.6483074511249441,154.32333621713315,1.7886300803263566,0.0017647232238374932
64,0.2479427456855774,-0.533321738243103,-0.4809514880180359,0.4242027699947357,-0.6317445635795593,-0.4530541896820068,0.7023841738700867,-0.6481110453605652,-0.264141172170639,0.424390647170459,-0.6316977110957307,0.2478747891922657,-0.5332562580901807,0.7020720617205918,-0.6479332615132942,154.2732513320692,-3.005093103836316,0.006104861254642698
65,0.2471296489238739,-0.5329086780548096,-0.4792806506156921,0.4232801795005798,-0.6316829323768616,-0.4556960165500641,0.7021685838699341,-0.6473377346992493,-0.3016136586666107,0.4231823551812503,-0.6316386552728539,0.2473670109752944,-0.5329227009402547,0.7013766447301787,-0.6475101060855621,154.14481110345235,-7.706413717011173,0.011392917176571501
66,0.2469555586576461,-0.5327507257461548,-0.478650689125061,0.4230513274669647,-0.6317259669303894,-0.4614214897155761,0.7021085619926453,-0.6467902660369873,-0.3153846263885498,0.4220489450787406,-0.6316605248492221,0.2470734856977031,-0.5326214069120818,0.7005261861075407,-0.6470973130297432,153.95177241300073,-11.58232142709778,0.013573845125743115
67,0.2469539493322372,-0.5322577953338623,-0.4739362299442291,0.4199132323265075,-0.6316710114479065,-0.4601503014564514,0.6977668404579163,-0.6466516256332397,-0.2936180830001831,0.4212135060538172,-0.6317822603779638,0.2470056589774134,-0.5323582902101418,0.6997256099147169,-0.6467457433872228,153.71548803138265,-14.177062897084625,0.01154069652924739
68,0.247055172920227,-0.5320437550544739,-0.4736643731594085,0.4201046526432037,-0.6320876479148865,-0.4563262462615967,0.6985514163970947,-0.6464222073554993,-0.2909007668495178,0.4208704051143393,-0.63202526794115,0.2471488950923324,-0.5321372869201202,0.6992009819380086,-0.646484087092583,153.45941884630653,-15.364151104566872,0.007100103967321627
69,0.2475313544273376,-0.5320172905921936,-0.4734803736209869,0.420669674873352,-0.6324026584625244,-0.4538357555866241,0.6992868185043335,-0.6463397145271301,-0.2848394513130188,0.4211343718747257,-0.6324053109144312,0.2474695666949165,-0.5319604796230623,0.6991328814139265,-0.6463159795290424,153.20374749899517,-15.340280838681792,0.0029406782311520063
70,0.2481091469526291,-0.5319222211837769,-0.4733499586582184,0.4221533238887787,-0.6326471567153931,-0.4517929255962372,0.7000187635421753,-0.6462854743003845,-0.2823979556560516,0.4220186595235919,-0.6329247413575299,0.2479280435676509,-0.5318294670840862,0.6996118812657026,-0.6462266155293825,152.9620439902721,-14.502210523384631,0.0006666219285907337
71,0.248880460858345,-0.5317868590354919,-0.4686484336853027,0.4237744510173797,-0.6334866881370544,-0.4355659782886505,0.7006592154502869,-0.6462923884391785,-0.2322025299072265,0.4234538586060825,-0.6335668136768812,0.2484930865650024,-0.5317481091570933,0.7006261553674534,-0.6461939010437223,152.74165651296417,-13.223248638475413,0.0002211755892826896
72,0.2492256164550781,-0.5317806005477905,-0.4646005630493164,0.4267361164093017,-0.6344364285469055,-0.4343384504318237,0.7018606066703796,-0.6462193131446838,-0.2360498160123825,0.4253328714768107,-0.6342949667503778,0.2491509262545637,-0.5317241658081404,0.7020617168147946,-0.6461994065813564,152.54733660598043,-11.659194419024177,0.0006937918452682405
73,0.2496447265148162,-0.5317867398262024,-0.4664303660392761,0.4289067983627319,-0.6352813839912415,-0.4329905807971954,0.7031956315040588,-0.6462327837944031,-0.2374740093946457,0.4275506946741449,-0.6350585291708759,0.2499026505085648,-0.5317674240807082,0.7036986828865288,-0.6462361893472535,152.38544434817473,-9.71353546834223,0.0014110372448272951
74,0.2502097487449646,-0.5317655205726624,-0.4646719992160797,0.4291104674339294,-0.6358107924461365,-0.4255428314208984,0.704113781452179,-0.6464775204658508,-0.2306504845619201,0.4300051728116221,-0.635801073230488,0.2507500918620964,-0.5318839919421431,0.7052076462982585,-0.6463126426880172,152.26559741202462,-7.190816169006666,0.002324681659697879
75,0.2519612908363342,-0.5318066477775574,-0.4524182677268982,0.4298340678215027,-0.6362676620483398,-0.4105606079101562,0.7045904397964478,-0.6466520428657532,-0.2079036086797714,0.4325442370586451,-0.6364650471490648,0.2516798046654789,-0.5320686621819083,0.7061655971190895,-0.6464523563773443,152.19796322990112,-4.058050927409909,0.003678439641003333
76,0.2525082230567932,-0.5321114659309387,-0.459084689617157,0.4312225580215454,-0.636745810508728,-0.4139667153358459,0.705277144908905,-0.6468328833580017,-0.2113939821720123,0.4348932853105198,-0.6369910688438869,0.25265657018486,-0.5322996051914778,0.7061179375422612,-0.6466884512532759,152.18723840937884,-0.643489231337071,0.00538653378557082
77,0.2537796199321747,-0.5328386425971985,-0.4842695593833923,0.4369061589241028,-0.6371523141860962,-0.435549795627594,0.7067842483520508,-0.6468539834022522,-0.2207613289356231,0.4366428387562019,-0.6373175629628023,0.253629089065942,-0.5325406670708385,0.7047077933939124,-0.6470495232869444,152.22741663934391,2.4106937979047416,0.006601582190332886
78,0.2547084987163543,-0.5329818725585938,-0.4839435815811157,0.4422643184661865,-0.6374583840370178,-0.4359464347362518,0.7083109021186829,-0.646811842918396,-0.2239867895841598,0.4373617054269079,-0.6373885450350816,0.2545416789298273,-0.5327526693655472,0.7018580769725312,-0.6475376641735456,152.30167300430122,4.4553818974384285,0.0061943656900608594
79,0.2552025318145752,-0.5329766869544983,-0.4747823178768158,0.4418379664421081,-0.63743656873703,-0.4133875072002411,0.7041746973991394,-0.6469972133636475,-0.1835092604160308,0.4368039007525534,-0.6371724432325006,0.255344946103431,-0.532907615884034,0.6979198862592102,-0.6481082814032887,152.38775971371882,5.165202565056006,0.004060974553463636
