Frame #,Right_Knee (X),Right_Knee (Y),Right_Knee (Z),Left_Knee (X),Left_Knee (Y),Left_Knee (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),Left_Hip (X),Left_Hip (Y),Left_Hip (Z),Nose (X),Nose (Y),Nose (Z),Left_Hip (X)_smoothed,Left_Hip (Y)_smoothed,Left_Knee (X)_smoothed,Left_Knee (Y)_smoothed,Nose (X)_smoothed,Nose (Y)_smoothed,angles,velocity,roughness
1,0.570079505443573,-0.6785029768943787,0.041513156145811,0.4777089357376098,-0.6756953001022339,-0.0212325025349855,0.5681025981903076,-0.568613588809967,-0.0150474617257714,0.4759769141674042,-0.5697277784347534,0.014455609023571,0.5178133249282837,-0.390879213809967,0.2358612120151519,0.4759773947029646,-0.569727779565121,0.4777088233272942,-0.6756953308931628,0.5178134407417134,-0.3908793924136006,194.10193073201376,,
2,0.5697324275970459,-0.6785045862197876,0.0414635688066482,0.4776925444602966,-0.6756738424301147,-0.0210608933120965,0.5681160688400269,-0.5685529708862305,-0.0066921827383339,0.4760148227214813,-0.569724440574646,0.0061384988948702,0.5177667737007141,-0.3901248574256897,0.2212154269218444,0.4760031597306607,-0.569697260057295,0.4777030140873257,-0.675628159817028,0.5177712285597791,-0.3905221984612451,194.0777166799579,-1.4528431233520678,
3,0.5693910121917725,-0.6785087585449219,0.0427021495997905,0.4776850938796997,-0.6756144165992737,-0.0119230635464191,0.5681372880935669,-0.5684831142425537,-0.0064543290063738,0.4760262966156006,-0.5696958303451538,0.0058946507051587,0.5177087783813477,-0.3899666666984558,0.2199396938085556,0.4760435494255995,-0.5696649143068401,0.4776978887126478,-0.6755580210878029,0.5177314521359616,-0.3902223137037671,194.0362021685556,-2.4908706841370076,0.00014965294679849056
4,0.5692567229270935,-0.6785043478012085,0.0406118258833885,0.4776874184608459,-0.6755169630050659,-0.0083246435970067,0.5681543946266174,-0.5683689713478088,-0.0069478061050176,0.4760755896568298,-0.5696269869804382,0.006381990853697,0.5177031755447388,-0.389893114566803,0.2216137200593948,0.4761099214566084,-0.5696304103692156,0.4776933947239874,-0.6754850514516304,0.5176957594803832,-0.3900166487778894,193.97891082767265,-3.4374804529772973,0.0002737202130349519
5,0.5690544247627258,-0.6784513592720032,0.0276520270854234,0.4776855409145355,-0.6754032969474792,-0.0084100188687443,0.5682407021522522,-0.568280041217804,-0.0090082986280322,0.4761737883090973,-0.5695978403091431,0.0084197195246815,0.5176836848258972,-0.3899798095226288,0.2170521765947342,0.4762081599792639,-0.5695954680929882,0.4776881673383852,-0.6754135900957926,0.5176656390788283,-0.3899117592785638,193.9047475737177,-4.449795237296144,0.00045732049079511716
6,0.5688857436180115,-0.6783775687217712,0.0294933840632438,0.4776772856712341,-0.6753152012825012,-0.0085992217063903,0.5683953166007996,-0.5682241320610046,-0.0085354605689644,0.4763115346431732,-0.5695599317550659,0.0079481042921543,0.5176594257354736,-0.3900052607059479,0.2044643759727478,0.476337324951658,-0.5695632892731431,0.4776796532873119,-0.6753507962072409,0.5176429641996767,-0.3898884785321674,193.8123766357488,-5.542256278135369,0.0007140840499450816
7,0.5687080025672913,-0.678349494934082,0.0338078550994396,0.4776697754859924,-0.6752763986587524,-0.0103059541434049,0.5685062408447266,-0.5681883692741394,-0.0067354473285377,0.4764991402626037,-0.5695191025733948,0.0061551453545689,0.5176320672035217,-0.3900075554847717,0.2004957348108291,0.4764901102544917,-0.5695373340896399,0.4776647320287425,-0.675303662726795,0.5176303577169448,-0.3899146403016208,193.7020826356061,-6.617640008561239,0.0007457275569599021
8,0.5685917735099792,-0.6783164739608765,0.0381757281720638,0.4776510596275329,-0.6752402186393738,-0.0127707123756408,0.5686442852020264,-0.5681728720664978,-0.0027385270223021,0.4767138361930847,-0.5695058703422546,0.0021678549237549,0.5176036357879639,-0.3900104761123657,0.1832062900066375,0.4766551471302312,-0.5695200565598735,0.4776406007762878,-0.6752761201704474,0.5176308961388365,-0.3899578737455145,193.57666899802928,-7.524818254609613,0.0007435190383852056
9,0.5685344934463501,-0.6783221960067749,0.0396968722343444,0.477611243724823,-0.6752665638923645,-0.0170237571001052,0.5688034296035767,-0.5681701898574829,-0.0005324459052644,0.4768163561820984,-0.569508969783783,-2.592078089946881e-05,0.5176489353179932,-0.3900075852870941,0.1660652160644531,0.476820214719074,-0.5695120905423012,0.4776056494110595,-0.675267604046576,0.5176472423460039,-0.3899935941601009,193.44123889891068,-8.125805947115623,0.0006122541319297906
10,0.5685309171676636,-0.6783217787742615,0.039723515510559,0.477557361125946,-0.6752994656562805,-0.0190099496394395,0.5689750909805298,-0.5681704878807068,-0.0003608978586271,0.4769562184810638,-0.5695161819458008,-0.0001950703153852,0.5176723003387451,-0.3899852037429809,0.1508894562721252,0.4769749898127062,-0.5695121790429266,0.4775600631502792,-0.6752735377676393,0.5176807906076787,-0.3900074097199573,193.3022157466298,-8.341389136853081,0.00037139130639780784
11,0.5685271620750427,-0.6783570051193237,0.040838461369276,0.4775217771530151,-0.6753029227256775,-0.0213133655488491,0.5691900849342346,-0.5681985020637512,0.0013370916713029,0.4771736860275268,-0.569524347782135,-0.001887745107524,0.5177439451217651,-0.3899605572223663,0.1672195792198181,0.4771126073546411,-0.56951779918964,0.4775060116563013,-0.6752872219093476,0.5177313006852061,-0.389993694599941,193.16615190967144,-8.163830217501413,0.00013854599604855373
12,0.5685206651687622,-0.6783857345581055,0.0402482561767101,0.4774804711341858,-0.6753026247024536,-0.0238135997205972,0.56928551197052,-0.5682240724563599,0.001278978656046,0.4772145450115204,-0.5695284008979797,-0.0018270221771672,0.5177938342094421,-0.3899607360363006,0.1728984117507934,0.4772301609441078,-0.5695261241392074,0.4774473865270247,-0.6753020468249405,0.5177970061196232,-0.3899527274654065,193.03868673414516,-7.64791053157694,3.481084809457679e-05
13,0.56851726770401,-0.6784614324569702,0.039685022085905,0.4773525595664978,-0.6753258109092712,-0.0240575782954692,0.5693747997283936,-0.5682684779167175,0.0014470181195065,0.4772929549217224,-0.5695397257804871,-0.0019940324127674,0.5178712606430054,-0.3898701071739197,0.1770182102918625,0.4773283620919874,-0.5695349301713554,0.4773889548433745,-0.6753131028378239,0.5178748863759005,-0.3898881744924011,192.9237917252122,-6.8937005359777,9.515093066360168e-05
14,0.5684896111488342,-0.6785250306129456,0.0342953018844127,0.4772941172122955,-0.6753221750259399,-0.0239575896412134,0.5694538950920105,-0.5683529376983643,0.0014011659659445,0.4774415194988251,-0.5695545077323914,-0.001944065792486,0.5179653763771057,-0.3898126482963562,0.1788083016872406,0.4774105407297214,-0.5695432304332485,0.4773348585324922,-0.6753179079569617,0.5179608876985364,-0.3898055613548549,192.82330249574227,-6.029353768195733,0.0002545110537280641
15,0.5684863328933716,-0.6786159873008728,0.0360366478562355,0.4772675037384033,-0.6753212809562683,-0.0222540386021137,0.5694644451141357,-0.5683748126029968,0.0011637707939371,0.4774996042251587,-0.5695558786392212,-0.0017082619015127,0.5180315375328064,-0.3897253572940826,0.1912611871957779,0.4774814571125384,-0.5695515455720526,0.477287022349138,-0.6753164028789671,0.5180501075422935,-0.3897115345240465,192.7366944984489,-5.196479837601373,0.00039944394582355097
16,0.568485677242279,-0.6787008047103882,0.0403874516487121,0.4772630929946899,-0.6753013134002686,-0.0199803542345762,0.5694733262062073,-0.5683853030204773,0.0011245575733482,0.4775082767009735,-0.5695561170578003,-0.001672955811955,0.5181346535682678,-0.3896304965019226,0.1947642266750335,0.477546183174641,-0.569561747369373,0.4772445613774938,-0.6753103963021633,0.5181370957867403,-0.3896134237196194,192.66123019409957,-4.527858260960329,0.00043823448599982694
17,0.568482518196106,-0.6787617206573486,0.0411093160510063,0.4772150218486786,-0.6753007173538208,-0.0201529301702976,0.5695058107376099,-0.5684589743614197,0.0014628532808274,0.4775812923908233,-0.5695831775665283,-0.0020040359813719,0.5182249546051025,-0.3894998133182525,0.1946201026439666,0.477608897971676,-0.5695764839538598,0.47720473914148,-0.6753026432614095,0.5182164568324185,-0.3895185965150469,192.5927337409632,-4.109787188181713,0.00035292610248380073
18,0.5684787034988403,-0.6787664890289307,0.0409856811165809,0.4772074520587921,-0.6752853393554688,-0.020216541364789,0.5695248246192932,-0.5685049295425415,0.0014171367511153,0.4776646494865417,-0.5695925951004028,-0.0019583341199904,0.518311083316803,-0.3894067704677582,0.1945694535970688,0.4776718500536476,-0.5695983263220284,0.4771648723834678,-0.6752958292053665,0.5182837898137033,-0.3894333432336174,192.52692494992016,-3.948527462583229,0.00020395131755633625
19,0.5684738159179688,-0.6788061857223511,0.0415670946240425,0.4771209061145782,-0.6752844452857971,-0.0202707536518573,0.5695732235908508,-0.5685440897941589,0.0014073555357754,0.4777816832065582,-0.5696074962615967,-0.0019472612766548,0.5183436274528503,-0.3893455266952514,0.2039645165205001,0.4777351979417653,-0.5696288330457997,0.477123996226784,-0.6752917532989637,0.5183366357173627,-0.3893616253875268,192.46073942646737,-3.971131407167263,7.712379280458123e-05
20,0.5684700012207031,-0.6788436770439148,0.0405358523130416,0.4770928919315338,-0.6752837300300598,-0.0206497404724359,0.5695980787277222,-0.5685850977897644,0.0013162556570023,0.4778054654598236,-0.5696473717689514,-0.0018570984248071,0.5183684229850769,-0.3893274366855621,0.2030182182788849,0.4777977946196516,-0.5696677887898429,0.4770834051240561,-0.6752909231088824,0.5183748699383266,-0.3893044144662579,192.39302330674963,-4.062967183064643,1.5360271321404453e-05
