Frame #,Head Pink X,Head Pink Y,Hand Pink X,Hand Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X_smoothed,Shoulder Green Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Head Pink X_smoothed,Head Pink Y_smoothed,angles,velocity,roughness
27.0,267.5,1012.5,912.6466064,867.730896,448.8448792,985.6897583,675.2371826,942.9423218,448.84142663900207,985.8428443289936,912.485140176814,867.8194025211278,267.5260622937188,1012.373198174407,174.02985268713408,0.5200960849185776,6.901219851380714e-05
28.0,267.5974731,1012.232727,912.5,868.0,448.8448792,985.6897583,675.1450806,943.0617065,448.7511326335256,985.9905162982856,912.5324369142508,868.1136430510691,267.5479587963641,1012.3357694791812,174.02259141027292,-0.4356766116694643,9.138568042013494e-05
29.0,267.5974731,1012.232727,912.5,868.5,448.5,986.1584473,675.142395,943.4272461,448.66304478331375,986.2179839171496,912.6480558109264,868.4828692739177,267.57349895215305,1012.2874282111792,173.99507273920054,-1.6511202643431488,0.00034944772010447823
30.0,267.5645142,1011.935486,912.7824097,868.875,448.5,986.1584473,675.1577148,943.5,448.5945479347471,986.5016998232772,912.8578436794515,868.9214678749564,267.5979546547491,1012.2323712682544,173.94864532149765,-2.7856450621732165,0.0006724190510702196
31.0,267.5974731,1012.232727,912.8201904,869.5,448.5,987.2409668,675.1577148,943.5,448.55205672272814,986.7996162183608,913.167474343089,869.4153304850328,267.61727000384155,1012.1704282880784,173.8904076913254,-3.4942578103346023,0.0007529396126105825
32.0,267.6666565,1012.296997,913.5,870.0,448.5,987.2409668,675.5,943.8422852,448.53040020119414,987.0657029724478,913.558586334572,869.9464175874562,267.62814483250105,1012.0994030517552,173.83124762468265,-3.549603998565658,0.0004920623501975328
33.0,267.5974731,1012.232727,914.5,870.5,448.6855774,987.3640747,675.5,943.8422852,448.51757911183626,987.2667562111832,913.995297386478,870.497144003715,267.6282769216695,1012.0232042533098,173.78293664775487,-2.898658615666818,0.00016284671940065877
34.0,267.6666565,1012.296997,914.5,871.0,448.6855774,987.3640747,675.6897583,944.1550903,448.5025929834128,987.3919053056766,914.4387052976446,871.0527008635543,267.61691201984763,1011.958893028622,173.75569069321315,-1.6347572725027248,0.00016564497754940918
35.0,267.5769348,1011.557678,914.8977051,871.6704712,448.5,987.5,675.6897583,944.1550903,448.48148196731944,987.4511201270968,914.8602190113096,871.6011701928264,267.5952589021754,1011.934499486596,173.75668412879992,0.0596061352058541,0.0006497486494345809
36.0,267.5769348,1011.557678,914.8977051,872.1022949,448.2547302,987.2709961,675.329834,944.6175537,448.4573083647706,987.4659981462398,915.2456498450445,872.1325599812042,267.5663676702549,1011.9755148513908,173.78905248091735,1.9421011270458168,0.0013925818533680266
37.0,267.5,1012.0,915.7729492,872.6763306,448.2547302,987.2709961,675.329834,944.6175537,448.4344574309925,987.4584666852788,915.5913556423296,872.6374959599917,267.53442180368023,1012.087964807394,173.85115886095758,3.7263828024140366,0.0019757251598428167
38.0,267.5,1012.0,915.7729492,872.6763306,448.5,987.5,675.4244995,944.9811401,448.41286426508793,987.4426306216776,915.8999352277268,873.1058949145203,267.50381660588187,1012.2509626540008,173.9366563399642,5.129848740397165,0.002058027943888688
39.0,267.5,1013.0,916.5,874.0,448.5,987.5,675.6825562,945.3174438,448.3876164519175,987.423241934918,916.1797375021926,873.5272868569749,267.47860676011175,1012.4257616948184,174.03592950169732,5.956389703987384,0.0015910302939043848
40.0,267.5,1013.0,916.5,874.0,448.5,987.5,675.7531128,945.3981323,448.35351203109593,987.4000384372312,916.4458179914571,873.8944504956073,267.46252050042824,1012.5763920737008,174.1388377466789,6.174494698893795,0.0008629303927665846
41.0,267.5,1013.0,916.5,874.0,448.1842957,987.3441772,676.1550903,945.3102417,448.3092767537864,987.373334274274,916.7173115761768,874.207760382841,267.45892757760123,1012.6876559791262,174.23768993534546,5.931131319994165,0.00028223274622246115
42.0,267.3333435,1011.685425,917.0,874.5,448.1842957,987.3441772,675.8422852,945.5,448.2574888255179,987.346789060476,917.0092257730396,874.4753275783175,267.46981080348894,1012.766741699952,174.328650064537,5.457607751491764,5.025421243316373e-05
43.0,267.5,1013.0,916.7886353,874.7886353,448.1842957,987.3441772,675.8422852,945.5,448.2014118091553,987.3267979592256,917.3225180200782,874.7086987182448,267.4937766373316,1012.8285281244164,174.41060435470484,4.917257410071443,7.048234349627635e-05
44.0,267.5,1013.0,917.7729492,874.6763306,448.1842957,987.3441772,675.8422852,945.5,448.1426509801678,987.3200892349612,917.6399947233544,874.9180341101738,267.52468490330335,1012.8800367263086,174.4827358745456,4.327891190445143,0.00015697051494615707
45.0,267.5952454,1012.952393,918.3236694,875.2270508,448.0692444,987.1538696,677.0,945.9077759,448.0815942697952,987.3308332656048,917.933528977611,875.1092276889302,267.5524894701155,1012.9172365988852,174.5431150864123,3.6227527120030345,0.00023064446985593471
46.0,267.5952454,1012.952393,918.3236694,875.2270508,448.1842957,987.3441772,677.0,945.9077759,448.0194160270778,987.3583177435992,918.1802058378662,875.2835536587955,267.5661066078944,1012.9318061134948,174.58924663038147,2.767892638149192,0.0003121383859223517
47.0,267.5952454,1012.952393,918.5,875.5,447.8422546,987.5,677.0,946.0,447.9592582393731,987.3969039569904,918.3770390718728,875.4399092638427,267.5566637940889,1012.9185058110822,174.6196124777359,1.8219508412659025,0.00042087247818095927
48.0,267.5,1013.0,918.6763306,875.7729492,447.8422546,987.5,677.1223755,946.4345703,447.9051642495764,987.439052866432,918.5443844641056,875.5783014785343,267.51953094575714,1012.8789232601908,174.63481460673174,0.9121277397503036,0.000518966679481721
49.0,267.3741455,1012.727905,918.1798096,875.5,447.8422546,987.5,677.6279297,946.4185791,447.8596060727296,987.4793426219858,918.7163099072792,875.7019990516915,267.4546298447323,1012.8217216783752,174.63767609751457,0.1716894469700491,0.000533462894236931
50.0,267.3741455,1012.727905,919.1800537,875.7203369,447.8422546,987.5,677.6279297,946.4185791,447.8221024114644,987.516328127895,918.9237861023678,875.8168243601818,267.36595179268755,1012.7599013267564,174.63245431936997,-0.3133066886761071,0.0004301160369839754
51.0,267.3741455,1012.727905,918.6763306,875.7729492,447.8422546,987.5,677.3720703,946.4185791,447.7903356443604,987.5512657089153,919.179381862336,875.9294949038177,267.2618284459633,1012.7062830508607,174.62374839889472,-0.522355228515039,0.0002565907883158565
52.0,267.2679749,1012.699341,919.2270508,876.3236694,447.8422546,987.5,677.3720703,946.4185791,447.7626035968002,987.5853152085928,919.4705342667856,876.0494107508125,267.15606551185937,1012.6691757596616,174.61573806758398,-0.4806198786445748,0.0001008790176804964
53.0,267.0,1012.5,920.5,876.5,447.6825256,987.6825562,677.5,946.5,447.739273194519,987.6176409309164,919.7649139667462,876.1953012862848,267.06770383893166,1012.6491389733784,174.61196803327516,-0.2262020585288837,2.130838261730897e-05
54.0,267.0,1012.5,920.0,876.5,447.6825256,987.6825562,677.1223755,946.5654297,447.7218942366146,987.6457939402034,920.0258765634172,876.4013481627244,267.0171067884392,1012.637002868114,174.61531742524818,0.2009635183810587,2.31687415490152e-05
55.0,266.9398804,1012.63385,920.0,876.5,447.6825256,987.6825562,677.5,946.8201904,447.7107131825933,987.6676751257316,920.2288225257716,876.7147141266041,267.0188771437447,1012.6147101294048,174.62776690987425,0.7469690775644722,7.899633755164237e-05
56.0,266.9398804,1012.63385,920.7211914,876.7211914,447.6825256,987.6825562,677.1962891,947.2814941,447.70264383518247,987.683104283924,920.3694638575536,877.182596879872,267.07460769624106,1012.561217665988,174.65015332131804,1.34318468662741,0.00015157352303389675
57.0,267.0226135,1012.68927,920.5,878.0,447.6825256,987.6825562,677.3174438,947.6825562,447.6911924220955,987.6937953886307,920.4635489502182,877.8366863833338,267.16882467327036,1012.462899415294,174.68253294860827,1.942777637413542,0.00020942542682702672
58.0,267.0892944,1012.845215,920.2788086,878.7211914,447.6825256,987.6825562,677.1687012,948.6378784,447.6684475199739,987.7020868875,920.5413694831678,878.6854087685009,267.27106257408764,1012.3234401559748,174.72540983774343,2.572613348109485,0.0002451046991334347
59.0,267.9205017,1011.675842,920.6466064,879.730896,447.6825256,987.6825562,677.3720703,948.4185791,447.6283755238086,987.7094542273892,920.6385472694528,879.7166114999847,267.345892157042,1012.1657221510576,174.78107124610014,3.3396845014027576,0.0002865838812490009
60.0,267.7124329,1011.767944,920.7211914,880.7211914,447.6825256,987.6825562,677.5,948.8201904,447.5701574933309,987.7157218778592,920.7860548506468,880.9054332446531,267.3680913684375,1012.021676364426,174.85368575521306,4.35687054677544,0.0003878034202031452
61.0,267.0625,1011.841675,920.9729614,882.4924927,447.5,987.8422852,677.1800537,949.7203369,447.4997735214035,987.7194841196028,921.0039098466996,882.2226905025564,267.3334645346068,1011.9158488023884,174.94769368823293,5.640475981192026,0.0005973411703062114
62.0,267.0625,1011.841675,921.3174438,883.6825562,447.3174744,987.6825562,676.7211914,950.2788086,447.42829463410214,987.7193452356014,921.2999854627378,883.6429869422637,267.25660175538087,1011.8546197128434,175.065643271528,7.0769749977034735,0.0009010946751218782
63.0,267.0,1012.0,921.8199463,885.2796631,447.3174744,987.6825562,677.333313,951.0606079,447.36732238225983,987.7146961694368,921.672265229398,885.151269193931,267.1581872093381,1011.8272876526908,175.20713158993246,8.489299104268184,0.0011821074806549398
64.0,267.0625,1011.841675,922.0,886.5,447.3174744,987.6825562,677.1555786,951.7288818,447.32435694327506,987.7053025121191,922.112003981496,886.7448254034176,267.05329554033926,1011.8152001114972,175.36944388039126,9.738737427528008,0.0012875537815572274
65.0,267.0625,1011.841675,922.5,888.5,447.3174744,987.6825562,677.6704712,952.8977051,447.3008209887918,987.690593933428,922.6057813164324,888.4302547361972,266.94852442036824,1011.801583255369,175.54918126777608,10.784243243089122,0.0011691365934786801
66.0,267.0625,1011.841675,923.0,890.5,447.3174744,987.6825562,678.3867798,953.6414795,447.2930539880887,987.6699747708624,923.1369511321144,890.2185264890797,266.84656234975745,1011.7775320442676,175.7437713269528,11.67540355060396,0.0009248065646863334
67.0,266.6175537,1011.670166,924.182312,891.770813,447.3174744,987.6825562,678.8112183,955.2730713,447.29463721785584,987.64436052563,923.689287384811,892.1201306051831,266.7516426382359,1011.743433314938,175.95212806726053,12.501404418463268,0.0006941290129742205
68.0,266.6175537,1011.670166,924.2175903,894.125,447.3174744,987.6825562,679.0,956.5,447.29831586725186,987.618007508215,924.2530110606378,894.1394701944969,266.67069576805727,1011.7072026756036,176.1742752566254,13.328831361892526,0.0005511574394558817
69.0,266.6175537,1011.670166,924.5,896.0,447.1577454,987.5,679.0922241,957.5957642,447.29678502228205,987.5993737301096,924.8284587380924,896.2695612320892,266.61026275218006,1011.6814821018976,176.4103302822791,14.163301539221038,0.0004914498345149113
70.0,266.4886475,1011.901489,925.6099243,899.1418457,447.3174744,987.6825562,679.1403809,958.7403564,447.2830006247102,987.6004079960176,925.4241699213056,898.4911734381221,266.57292289878205,1011.6815902802656,176.65962473410832,14.957667109753745,0.0004699891424953399
71.0,266.6175537,1011.670166,926.2788086,900.7211914,447.3174744,987.6825562,679.1962891,959.9000244,447.2515776198419,987.6346840724528,926.0524168685786,900.7766371562194,266.55607419772747,1011.7238481046074,176.9203611021549,15.644182082795624,0.0004355894059179365
72.0,266.5612183,1011.778931,926.5,902.5,447.3174744,987.6825562,679.3102417,960.8449097,447.20172217142334,987.7146996251632,926.7251577663044,903.0919879303297,266.55321668178954,1011.821814197306,177.1894126806437,16.1430947093271,0.0003541587995999856
73.0,266.5612183,1011.778931,927.5,905.5,447.3174744,987.6825562,679.4158325,962.0687256,447.1394547488024,987.8480719638328,927.4486190575966,905.394102954859,266.5564761680734,1011.9793789845926,177.4618117933797,16.343946764159796,0.00022327857063640414
74.0,266.5612183,1011.778931,927.6825562,907.6825562,446.7745056,988.1348267,679.5,963.5,447.075687576268,988.0333994310104,928.215870857028,907.62921631113,266.55900238280265,1012.1840130486046,177.73028473665383,16.10837659644801,8.574369679082726e-05
75.0,266.5857239,1012.776184,929.1800537,909.7203369,446.868103,988.1342773,679.5,964.5,447.01949759499666,988.2579220302232,929.0024296675584,909.7398450542609,266.5565463929843,1012.4063956929537,177.98582466515683,15.332395710179869,4.765175894359558e-05
76.0,266.5857239,1012.776184,930.0,911.9077759,447.0,988.2848511,679.8199463,965.2796631,446.9710118027584,988.4985440923606,929.7706982935196,911.6782238131448,266.5481610213671,1012.6099813453402,178.21990805223692,14.04500322480544,0.00024974546241460243
77.0,266.5,1013.0,930.5,913.5,447.0,989.0,681.0,966.5,446.9197166392439,988.726931694334,930.4825984201603,913.4194886627366,266.5358986399397,1012.7660272920092,178.4275633304041,12.459316690030846,0.0007229983265271194
78.0,266.5,1012.810181,931.1800537,915.2796631,447.0,989.2051392,680.5,967.0,446.8489969496362,988.9184425196656,931.1130894783462,914.9693423947848,266.52335825090074,1012.8640123687655,178.6092845323368,10.90327211596218,0.0012444952222729747
79.0,266.5,1012.810181,931.7788696,916.0693359,446.5,988.8415527,680.3533936,967.730896,446.7423838819621,989.0611603088172,931.657938717395,916.362894271137,266.51362693132694,1012.9110824138662,178.77036294231107,9.664704598455955,0.001458179082990468
80.0,266.5,1012.810181,932.3236694,917.7729492,446.8157043,989.3441772,680.8278198,969.0073242,446.58760265698606,989.1593010287252,932.1341493540554,917.654083883386,266.50771206403294,1012.9227168760702,178.91811887943422,8.865356227389043,0.0012204781523503896
81.0,266.5,1012.810181,932.5,918.5,446.3599854,989.0999756,680.5,968.5,446.3783124439328,989.2294297462372,932.573291570631,918.8995956954562,266.5041572125488,1012.9116188880732,179.05865690169747,8.432281335795437,0.0007430975262298856
82.0,266.5,1012.810181,932.5,920.0,446.0,989.2051392,681.2270508,970.3236694,446.1145223641898,989.2928630665568,933.0081833505044,920.1442592437422,266.4997654006498,1012.8808682100406,179.19459320781098,8.156178366810423,0.00034082870033334454
83.0,266.5,1012.810181,933.1333618,921.7897339,445.8345642,989.3601074,681.0,971.5,445.80185052996194,989.3681651825908,933.4577466537414,921.4141772249352,266.4910126956702,1012.823913802108,179.32459388683387,7.800040741373095,0.00014359203916009563
84.0,266.5,1012.810181,934.5,922.5,445.5,989.5,680.7403564,971.8596191,445.4504539952906,989.4662058969352,933.9198878381852,922.719019324732,266.47572327884546,1012.7309669475676,179.44486537058077,7.216289024814273,0.00010903329433521372
85.0,266.5,1012.810181,934.5,924.5,445.1654358,989.3601074,680.5654297,973.1223755,445.0746180307129,989.5886937494012,934.377636522759,924.0586684715378,266.45449929076824,1012.5991963896058,179.55198416180494,6.427127473450014,0.0001781043912224807
86.0,266.5,1012.810181,934.6466064,925.269104,444.6897278,990.0293579,680.5,973.5,444.6919447909381,989.7298084095676,934.8112731107316,925.4271923367984,266.43114271172146,1012.44202195899,179.6458069946306,5.629369969539084,0.0002930496838404692
87.0,266.1803894,1012.184326,935.1690674,926.5748901,444.3144226,989.6359253,680.6466064,973.730896,444.32004801791936,989.8801587821288,935.2052491190674,926.8104328926612,266.411333051858,1012.291207461847,179.73082479459794,5.101067998040776,0.000340432279881659
88.0,266.4902039,1011.911743,935.5714111,928.277771,443.6359253,990.3143921,680.5,975.0,443.9706124519262,990.0317888715638,935.5480112582336,928.1789308331266,266.4000510906905,1012.1873511978592,179.8146943336834,5.032172345128174,0.0002412063731780043
89.0,266.4902039,1011.911743,935.5714111,928.277771,443.6558228,990.1842651,680.5,975.5,443.64396242176514,990.1822528612956,935.8306054361908,929.4827626150884,266.3997303428956,1012.161571658738,179.90415887104564,5.367872241733949,8.8271205509449e-05
90.0,266.4387817,1011.778931,936.3533936,931.269104,443.3640747,990.3143921,680.2175903,976.125,443.3288845977229,990.3357477838148,936.0485503483392,930.657896375685,266.4100144867681,1012.2187735700392,180.00053329752197,5.782465588579839,2.9379487676975874e-05
91.0,266.4142761,1012.776184,936.2788086,932.2788086,443.2409973,990.5,680.0,976.5,443.0096051237056,990.5001759023584,936.2071558618256,931.6511905432028,266.4271448654656,1012.3334327829064,180.09793405186255,5.844045260434996,3.9297797911149594e-05
92.0,266.2711182,1012.608887,936.5,933.5,442.7333374,990.5,679.5,977.0,442.6761151433318,990.6811348948185,936.3268872526922,932.4574088343786,266.4409600310013,1012.4609097115048,180.18612581101743,5.291505549292879,3.273083222770791e-05
93.0,266.2711182,1012.608887,936.5,933.5,442.3193665,990.7345581,679.6825562,977.6825562,442.331354385061,990.8761157792344,936.4434541999876,933.1438416333666,266.43087089254544,1012.5566741006648,180.2565902571351,4.227866767059254,0.00011686589676300931
94.0,266.2711182,1012.608887,936.5,933.5,442.0,991.2051392,679.8493652,979.0256348,441.9917031499164,991.0727758771608,936.59929757865,933.8372409167872,266.3651223401489,1012.5919613312911,180.30782068620215,3.0738257440236794,0.00038848655839052024
95.0,266.2711182,1012.608887,936.5,933.5,441.6610718,991.3389282,679.6610718,979.3389282,441.6819587510971,991.253089034485,936.827979338006,934.6697156506458,266.2073777427217,1012.5604328967172,180.3463314608559,2.310646479225511,0.0006055735423544353
96.0,266.2711182,1012.608887,936.5,933.5,441.5,991.5,679.5,979.1577148,441.427825140668,991.4009918532246,937.138140674381,935.7095039359752,265.930926593886,1012.4775927008218,180.38304492163653,2.2028076468370728,0.0004852244415409534
97.0,265.8312683,1012.362122,937.7920532,938.0655518,441.0,991.5,679.6825562,979.6825562,441.2478933941041,991.508488404867,937.507451777415,936.9201932272488,265.5352631932199,1012.3755514102966,180.42793605457985,2.6934679765992087,0.00018538200864444036
98.0,265.5,1012.170715,938.5,939.5,441.0,991.5,679.6825562,979.6825562,441.1466333841442,991.577014206019,937.8939706301406,938.1790364584856,265.05553496563294,1012.2937312296448,180.4865257511987,3.5153817971320223,8.235372752169998e-05
99.0,263.8533325,1012.146667,938.5,939.5,441.1654358,991.6398926,679.5999756,980.5740967,441.1113580683605,991.6148512722692,938.2593578648016,939.3401430920176,264.5561760621649,1012.2666914703836,180.55954792168225,4.381330229012406,0.00023446037484608394
100.0,263.8533325,1012.146667,938.5,940.0,441.1654358,991.6398926,679.6825562,981.3174438,441.1160335518795,991.6334085388216,938.5867963002624,940.2942714606644,264.10864878410456,1012.3128049164249,180.6443101596209,5.085734276318021,0.0003886144870686077
101.0,263.625,1012.46875,938.6466064,941.269104,441.1654358,991.6398926,679.6825562,981.3174438,441.1310866323313,991.6441817952552,938.8811578921092,940.993225557461,263.76539691711116,1012.4283260830456,180.73585437354163,5.492652835244485,0.00036257049024229516
102.0,263.625,1012.46875,938.8201904,941.5,441.5,991.5,680.3533936,981.269104,441.13464865399794,991.6565270670874,939.155134661725,941.4448696023392,263.54540837730076,1012.58918431206,180.8276152588404,5.505653117926954,0.0002003342054736904
103.0,263.5,1013.0,939.5,941.5,441.0,991.7948608,680.5,981.5,441.1199647006131,991.6764345782566,939.4149559187262,941.6965453338736,263.4365467997674,1012.7595432643892,180.9122111493569,5.075753430988925,5.8032646733635066e-05
104.0,263.5,1013.0,940.0,941.8974609,441.0,991.7948608,680.5,981.5,441.0954239723936,991.7070263099896,939.655651421141,941.8148252298638,263.40817179828133,1012.903648247409,180.9825492159341,4.2202839946332915,7.573236697416733e-05
105.0,263.5,1013.0,939.5,941.5,441.0,991.7948608,680.5,981.5,441.0778561917995,991.7499744801904,939.865163954596,941.8643028037122,263.42513738433485,1012.9961796338388,181.032913440105,3.021853450253502,0.0003095911577532692
106.0,263.5,1013.0,940.1798096,941.5,441.1654358,991.6398926,680.6466064,981.269104,441.0840402031169,991.8052457926548,940.03045494808,941.8900061624182,263.4579851935197,1013.027287788184,181.05984286341416,1.6157653985493423,0.0006980022437592919
107.0,263.5,1013.0,940.2175903,942.125,441.0,991.7948608,680.3533936,981.730896,441.1249022895868,991.8682600530832,940.1419477704628,941.909551999246,263.48782771633785,1013.0020467495802,181.0629508588589,0.1864797266841833,0.0010746869816675
108.0,263.5,1013.0,940.2175903,942.125,441.3389282,991.6610718,680.3533936,981.730896,441.2029331710664,991.9275405032402,940.1970862282108,941.918857137333,263.5064874675166,1012.9369833979956,181.0457258268812,-1.0335019186612726,0.0012375800163383869
109.0,263.5,1013.0,940.2175903,942.125,441.1000061,992.3599854,680.3533936,981.730896,441.311371624056,991.9674186416904,940.2027949589816,941.907592243408,263.51344987767806,1012.8556395403766,181.01565963429465,-1.803971555193584,0.0010632065635666369
110.0,263.4093628,1012.35675,940.2175903,942.125,441.3640747,992.3143921,680.3533936,981.730896,441.43472785570754,991.97649870842,940.1751801965758,941.8734543706072,263.5114811987215,1012.7828934403803,180.98269656467892,-1.977784176943942,0.0006294370454281084
111.0,263.5,1013.0,940.1798096,941.5,441.7124634,991.7608032,680.5,981.5,441.5518684071733,991.9557181571151,940.1361762339192,941.8257377790684,263.50276112571294,1012.7381751619624,180.9560703613704,-1.5975721985114433,0.00021302738100067127
112.0,263.5,1012.5,940.1798096,941.5,441.7124634,991.7608032,680.5,981.5,441.6424918307503,991.9181830722164,940.1076304915432,941.777273963088,263.4871178079851,1012.7301627284596,180.941224395172,-0.8907579719044634,6.328316110574754e-05
