Frame #,Head Pink X,Head Pink Y,Hand Pink X,Hand Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Shoulder Green X_smoothed,Shoulder Green Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Head Pink X_smoothed,Head Pink Y_smoothed,angles,velocity,roughness
14.0,269.819397,1009.580322,943.6206665,902.8505859,685.5,963.8422852,448.5,995.5,448.6426885721884,995.5333994019962,944.1465946783838,902.7908932065988,269.79040060250674,1009.4277994484368,173.8325383947416,0.3345572769381988,2.1968201682991695e-05
15.0,269.8449097,1009.376892,944.2788086,902.7211914,685.5,963.8422852,448.5,995.5,448.7021081983898,995.5143254732008,944.1405229204412,902.7890968113156,269.7508577196171,1009.4891784818496,173.845371127525,0.7699639670045144,5.998014459272368e-05
16.0,269.8165283,1009.483215,944.2788086,902.7211914,685.8596191,964.2596436,449.1577454,995.5,448.7217347699145,995.4985090315156,944.1502457652888,902.7926065432936,269.68999257402777,1009.5471479252376,173.86243991773546,1.0241274126275357,9.116551415951414e-05
17.0,269.5,1009.790283,944.5,903.0,686.1022949,964.1022949,448.5,995.5,448.71533468384433,995.488096156048,944.165912589506,902.8008659676192,269.61867505512384,1009.5843477696764,173.87910780891949,1.0000734710416737,6.474838068269809e-05
18.0,269.4279785,1009.75708,944.0,902.8850708,686.1022949,964.1022949,448.5,995.5,448.6977819461305,995.48427655069,944.1817120901768,902.8126793155614,269.5511247478513,1009.5915345120108,173.89098508034138,0.7126362853136925,2.1555595183955692e-05
19.0,269.487793,1009.548767,943.8225098,902.5930786,686.0,963.9077759,448.5,995.5,448.6794462049941,995.488000900266,944.1971205441844,902.8281288543624,269.49799781153183,1009.57222733985,173.89564145538125,0.2793825023923091,2.5048344746087568e-05
20.0,269.4230347,1009.362793,944.5,903.0,686.0,963.9077759,449.1577454,995.5,448.66372398351353,995.5001701761,944.21317573018,902.847678115539,269.4616261970217,1009.5417038990856,173.89339770124624,-0.1346252481005194,6.890941916262257e-05
21.0,269.4672241,1009.590149,944.5,903.0,686.0,963.9077759,448.5,995.5,448.6500406339353,995.5210653429892,944.2303297275618,902.8695606373832,269.4356609700441,1009.5206443255036,173.8868982563742,-0.3899666923229006,9.205128798340697e-05
22.0,269.3262939,1009.516174,943.8225098,902.5930786,686.0,963.9077759,448.5,995.5,448.6380756200715,995.5493411532024,944.249350789237,902.8868369296492,269.4083731821438,1009.5277074621188,173.87991776565076,-0.418829443406139,6.465616649078245e-05
23.0,269.5,1009.5,944.2359009,902.6564331,686.0576782,963.7628174,448.6855774,995.6359253,448.62873489779565,995.5813430755989,944.2712723721148,902.8843098484144,269.367919084474,1009.5742625178316,173.87598893206163,-0.2357300153477126,2.2036284060123738e-05
24.0,269.5,1009.5,944.6763306,903.2270508,686.0576782,963.7628174,448.6855774,995.6359253,448.62339693731536,995.6112762738104,944.2961281319472,902.8375914851724,269.3080509948258,1009.6615316082028,173.8772024741383,0.0728125246001809,1.1228419722615984e-05
25.0,269.3223572,1009.886169,944.2359009,902.6564331,686.0576782,963.7628174,448.6855774,995.6359253,448.6242652983444,995.6317523258684,944.3234311238962,902.7173262229308,269.2316940560519,1009.7803943776426,173.8835889757414,0.3831900961853307,3.235590891200518e-05
26.0,268.9588623,1009.980774,944.2359009,902.6564331,685.7788696,964.0693359,448.5,995.5,448.63492695151746,995.6337641106652,944.3528227554792,902.4962286516488,269.14888153468127,1009.9148904119874,173.89348938931732,0.5940248145560645,4.893816337222172e-05
27.0,268.7054749,1010.06897,944.3236694,901.7729492,686.1550903,963.6897583,448.6855774,995.6359253,448.659435033162,995.606326271131,944.38153324274,902.1532899189018,269.0685525452757,1010.0484772483944,173.90473819151418,0.6749281318116118,3.975971307486266e-05
28.0,269.1183777,1010.206787,944.3236694,901.7729492,686.3533936,963.269104,448.6855774,995.6359253,448.7008272336332,995.537291040982,944.4005059348636,901.6742390312926,268.9897581791258,1010.1698370482704,173.91589371793026,0.6693315849645387,1.819530237806894e-05
29.0,269.0451965,1010.251404,944.3236694,901.2270508,685.5,963.0,448.6855774,995.3640747,448.7609663964722,995.4158422298146,944.393821829166,901.0526382255066,268.8995575802509,1010.2758999250532,173.92694670100724,0.663178984618753,4.2644314317397685e-06
30.0,268.7186584,1010.391418,944.5,900.5,685.5,962.5,449.0,995.2051392,448.84225713923416,995.2352551382684,944.3433872714522,900.2938569269188,268.77871872198267,1010.3721635651576,173.93954084541625,0.7556486645404448,9.145184327206109e-07
31.0,268.5685425,1010.661987,944.3236694,899.2270508,685.5341187,962.7651367,449.0,995.2051392,448.9502988568385,994.9946309326511,944.2374106661764,899.418067354602,268.60993773688693,1010.4712639848792,173.9568525894525,1.0387046421749346,7.119921020353269e-06
32.0,268.6621094,1010.513611,944.0,898.5,685.5,962.3292847,449.1577454,994.5,449.09534775738933,994.6993367165844,944.0791523050298,898.4575502468424,268.3841729247721,1010.589651506502,173.98300660040547,1.5692406571787387,4.094167058624734e-05
33.0,268.0884705,1010.456543,944.5,897.5,686.2573853,961.6033936,449.2083435,994.5,449.2902528062741,994.3598637844595,943.8921584179346,897.4488331190005,268.1041276202591,1010.7414668138474,174.0219239472711,2.335040811937006,0.0001326469147612352
34.0,267.6713562,1010.929565,943.6099243,895.8581543,685.3102417,960.8449097,449.5,993.8422852,449.5445173841145,993.989214688076,943.718520154058,896.4238930542649,267.7839251320774,1010.931073725941,174.07587508712876,3.2370683914604115,0.0002829234460871533
35.0,267.3242188,1011.087402,943.1800537,895.7203369,685.5999756,960.5740967,449.8422546,993.5,449.8567673966488,993.6002212659716,943.606990253798,895.4047911067549,267.4444387097611,1011.1490201661908,174.14437983394677,4.11028480908044,0.0004275280604159143
36.0,267.2253113,1011.607056,943.5,894.5,687.0501709,960.2437134,449.6610718,993.3389282,450.20904214667826,993.2047753682624,943.592438555557,894.4051052741866,267.1071438582016,1011.3748657797894,174.2240355660675,4.779343927243644,0.0004674762664117845
37.0,266.6899719,1011.553772,943.1800537,893.7203369,687.1577148,959.5,450.8157043,993.3441772,450.5669116514701,992.815403147613,943.6763640835496,893.4371266141087,266.7903883909413,1011.5848713126746,174.30926135568905,5.113547377292775,0.00035955588071920336
38.0,266.6766663,1011.693359,943.8225098,892.4069214,687.0922241,959.0,451.2079773,992.0655518,450.8887657385849,992.44538236967,943.8203058480548,892.5176595538569,266.50868765057976,1011.7594649237708,174.39364952475367,5.0632901438774525,0.0001743696979937373
39.0,266.2202148,1012.025635,944.3236694,891.2270508,687.0,958.5,451.3389282,991.6610718,451.14178878563047,992.1022117680354,943.957329296898,891.6662534337446,266.27282222500463,1011.887530847768,174.47202790136882,4.702702596908921,4.462344143679658e-05
40.0,266.0047302,1012.045593,944.3236694,891.2270508,687.1890259,958.0687256,451.3389282,991.6610718,451.3148518208382,991.7771041986236,944.0169800525332,890.8982005272642,266.0886997331969,1011.9678688512377,174.54315678606625,4.26773308184579,3.1927651292816e-05
41.0,265.8945923,1011.935913,944.0,890.1149292,687.4191284,957.5808716,451.3389282,991.6610718,451.41983270232714,991.4416035332154,943.9514123457104,890.2196536715752,265.9549354026433,1012.0082904036146,174.6116780856982,4.1112779779172115,5.727758798651286e-05
42.0,265.8945923,1011.935913,943.8666382,889.7897339,687.4244995,956.9811401,451.3389282,991.3389282,451.48186552449926,991.0575635975816,943.7505773354884,889.6276676853774,265.86114448058,1012.0218181337456,174.68746271382213,4.547077687435603,3.876903539951835e-05
43.0,265.7683716,1012.0,943.5,888.5,687.3102417,956.8449097,451.3441772,990.8157349,451.525648144225,990.5935818644294,943.4425518815432,889.112126818194,265.78892459217525,1012.0210306267752,174.78221292544652,5.685012697463208,0.00010556646338212111
44.0,265.7449341,1011.917419,942.6763306,889.2270508,687.3102417,956.8449097,451.5,989.8422852,451.5653422393688,990.035570589728,943.0827459518003,888.6583555670263,265.7154340438643,1012.0136193460348,174.90543449324136,7.39329406769059,0.0005226747996013002
45.0,265.6582031,1012.127136,943.0,888.5,687.7531128,957.3981323,451.6610718,989.3389282,451.60245853809874,989.3856696688368,942.7384724446262,888.2524568255118,265.61800997273053,1012.0014358954348,175.06230541377903,9.412255232260236,0.0013262654787356244
46.0,265.4963379,1011.926575,942.3236694,887.7729492,687.7531128,957.3981323,451.8422546,988.5,451.6315699895634,988.6534745124976,942.4749175150624,887.8868963101331,265.4783790751163,1011.9828466848364,175.25420108406243,11.513740217004056,0.00219243513275684
47.0,265.2428284,1012.084473,942.5,887.5,687.7531128,957.3981323,451.6610718,987.6610718,451.6493342051056,987.8477751039763,942.345054244626,887.5589914660356,265.2855858280334,1011.956442385686,175.480509194174,13.578486606694469,0.0027561020147774846
48.0,265.14328,1012.039246,942.2113647,886.7886353,687.6897583,957.1550903,451.6610718,987.3389282,451.6609375737808,986.9745052390024,942.3818089609624,887.2606512990882,265.03742022641984,1011.9236900597336,175.73971283341277,15.55221835432576,0.0029141653248715028
49.0,264.6782837,1011.694885,942.5,887.0,687.8422852,955.5,451.6610718,985.6610718,451.6810369305461,986.0414017660376,942.5905477540292,886.9674692574638,264.74061002231235,1011.8885471527744,176.02864088944662,17.335683362031205,0.0027488052872405313
50.0,264.4250488,1011.717834,942.7211914,886.7211914,688.1380615,955.2255859,451.8422546,985.5,451.73037640644526,985.0660663208106,942.9431267245157,886.6368008993903,264.4099375513983,1011.8537690710554,176.34019066175992,18.692986338797937,0.0022925940902351113
51.0,264.2469177,1011.895935,943.0,886.5,689.277771,954.4285889,451.8033447,984.2299805,451.8302316974651,984.083361542564,943.3775880048382,886.21700117254,264.06622666543984,1011.816771658732,176.66082656497414,19.23815419285347,0.0015082258022101232
52.0,263.5159607,1011.659546,944.2238159,885.5856934,689.1577148,953.5,451.8422546,983.5,451.99538638514633,983.1477157575738,943.8081729860916,885.6613793998528,263.7329216111197,1011.7691432895164,176.9695768954171,18.525019826577704,0.0005997084970363506
53.0,263.4438171,1011.977539,944.5,885.0,689.3102417,952.8449097,451.8422546,981.5,452.2268211868084,982.3254717320814,944.1464917071194,884.9384629358268,263.4310407950794,1011.7008586197752,177.24002418593025,16.226837430788805,0.0004079343044856778
54.0,263.0296936,1011.709595,944.5,884.0,689.6018677,951.7531128,452.5,981.5,452.5086300901266,981.6782020282996,944.326298898485,884.0353801560047,263.1738358000454,1011.6061191848618,177.445285451765,12.315675950084142,0.0022737426539621423
55.0,262.9892578,1011.243713,944.5,883.0,689.6825562,951.3174438,453.3389282,981.3389282,452.8144798657363,981.2482510630166,944.3191477870809,882.9565080350994,262.9640962218277,1011.48623492998,177.56346692512358,7.090888401515372,0.0070234926300090554
56.0,262.9293518,1011.257263,943.8199463,881.7203369,689.6538696,950.9807739,453.3389282,981.3389282,453.12207527187945,981.0581144752696,944.1333415037157,881.720227405089,262.795899206078,1011.3475220082204,177.5801581819417,1.0014754090872202,0.01395300626368961
57.0,262.6607361,1011.390503,943.5,880.5,689.5908813,950.4886475,453.5,981.5,453.4248517645834,981.1218942859924,943.7994399431572,880.3546866470646,262.65945699821356,1011.1972529843744,177.4869803154776,-5.590671987845326,0.021165059469523562
58.0,262.4389038,1010.962952,943.5,878.5,689.821228,949.821228,453.5,981.5,453.7302866208283,981.4555005398372,943.35293230616,878.8922546371525,262.5458429195018,1011.0419853735716,177.27860105637535,-12.502755546135518,0.02704601034689792
59.0,262.4166565,1010.851868,942.6763306,877.2270508,690.1989746,949.7752075,453.6610718,981.6610718,454.0451149756413,982.0743719284636,942.823871010056,877.3637462383333,262.44990679435216,1010.8884288364868,176.95155215167932,-19.622934281761673,0.031138990215589097
60.0,262.5526428,1010.791199,942.5,876.0,690.2038574,949.5922852,453.8790283,983.0698853,454.35859765051,982.978936856525,942.2357376406678,875.7966097965156,262.3727072997154,1010.7445462425916,176.50641032635994,-26.70850951916293,0.03350528214764183
61.0,262.3654175,1010.730835,941.8033447,874.7700195,690.0908813,949.7036743,455.1577454,983.5,454.63728573243577,984.137667437377,941.6086421172064,874.2200586299641,262.32473524885734,1010.6202121466656,175.9523177788483,-33.24555285069778,0.033565484188407
62.0,262.4607849,1010.467346,940.5,872.5,690.0927734,949.6254272,455.3174744,985.3174438,454.83632572583423,985.479161590328,940.960383911552,872.6720465637084,262.3280214774666,1010.5273346270264,175.31094351645493,-38.482455743603055,0.02997160296598945
63.0,262.4851379,1010.516479,940.1022949,870.8977051,690.0693359,949.7788696,454.6855774,987.3640747,454.91805690578985,986.9004716501756,940.3032626793644,871.1983295448196,262.4136110560423,1010.4782811817864,174.61667678671628,-41.656003784318614,0.022082463730531715
64.0,262.3143616,1010.344421,940.2730713,869.8353271,689.6221924,949.9000244,454.6401978,988.7672119,454.8632186399993,988.2907204226584,939.6413124871492,869.8415879646178,262.61276766089634,1010.4821802006304,173.9116297230124,-42.30282382223322,0.011850679978568776
65.0,262.7996826,1010.497681,938.5,868.5,689.387207,949.8619385,454.8157043,989.3441772,454.67099365861014,989.5583274322116,938.9728851469396,868.6291180536879,262.9441185423903,1010.5407443836916,173.2372127558211,-40.46501803147749,0.00369621108003574
66.0,263.227356,1010.611938,938.6763306,867.7729492,689.06604,949.6572266,454.3867798,990.9968262,454.35579810041577,990.6472647182044,938.2961439115352,867.5672926796867,263.40276701051914,1010.646193944267,172.6261188060766,-36.66563698467087,0.0015031845691104821
67.0,264.1989136,1010.942627,937.5,866.5,687.6897583,949.1550903,454.1842957,991.3441772,453.94636110024027,991.5373476968052,937.6120522075762,866.6430383857684,263.95768368370733,1010.7828548473648,172.09780808846511,-31.698643056688525,0.005409018432953009
68.0,264.4842224,1010.828064,936.6763306,865.7729492,687.4244995,948.9811401,453.5,991.8422852,453.48416504226105,992.2337274188998,936.9236727494608,865.8282314423836,264.5585829453764,1010.9316013062544,171.65827961218346,-26.371708576899096,0.011810037609047886
69.0,265.0869446,1011.164856,936.3236694,865.2270508,687.0985107,948.7651367,452.6614685,992.7317505,453.01655709216874,992.7542261705472,936.2342610163632,865.0846783847583,265.14783824542513,1011.0745969301108,171.30293781781802,-21.320507661926623,0.016446164108248257
70.0,265.9458618,1011.18103,935.8022461,864.0338745,686.0985107,948.7651367,452.5,993.5,452.5852830309893,993.122624113852,935.5473150051045,864.3701180586625,265.6726081498841,1011.198557460836,171.02036236627723,-16.95452709244762,0.017241214483035214
71.0,266.0337219,1011.301514,934.6763306,863.7729492,686.1687012,948.6378784,452.5,993.5,452.2165958365958,993.3699308315944,934.8691448226066,863.646461449808,266.0950807777128,1011.2964473270152,170.79524432306735,-13.507082592592496,0.014668007828433104
72.0,266.4277649,1011.305542,934.3236694,863.2270508,685.7985229,948.5457764,451.5,993.5,451.91772089406413,993.5365112151194,934.2107764184908,862.8910709876562,266.3995440887,1011.3681390892266,170.61055375935462,-11.081433822764096,0.010426401977598494
73.0,266.866333,1011.651794,933.5,862.5,685.670166,948.3824463,451.8345642,993.3601074,451.6789677261592,993.6670411758308,933.5868643026996,862.1089338339124,266.59490585007325,1011.4205156347184,170.45023445530217,-9.619158243147012,0.006183268344624469
74.0,266.6683044,1011.420349,933.0,861.1025391,684.8571167,947.7883301,451.6610718,993.6610718,451.4792261302708,993.7993350123248,933.012938020666,861.3384396555164,266.71198905764976,1011.466773730618,170.3027149039697,-8.851173079947898,0.0030031863291009554
75.0,266.6422424,1011.38916,932.5,860.5,684.5971069,947.9043579,451.2051392,994.0,451.29338425514374,993.955439561066,932.503118203412,860.6441582015811,266.7950862261376,1011.5235326007208,170.16356257834454,-8.3491395375097,0.0011988073467390683
76.0,266.7050476,1011.65271,932.1022949,860.1022949,683.9658203,947.6381836,450.9304504,994.3693237,451.09916922014384,994.1410908594776,932.0691569493424,860.0991640400781,266.88880596555987,1011.6053017097024,170.03538499393582,-7.690655064523071,0.0004726311149557189
77.0,266.9902954,1011.705505,931.6825562,859.6825562,683.6897583,948.1550903,451.1000061,994.3599854,450.882069888818,994.3515389921268,931.7206115574388,859.7661102473427,267.0250658158291,1011.7184471858128,169.92494567427,-6.626359179949759,0.0003605785526272381
78.0,267.2173157,1011.475464,931.5,859.5,683.5,947.8422852,451.0422363,994.4199829,450.63948512250914,994.5770714385744,931.4654435501012,859.6834525293655,267.21599085126536,1011.8572846106248,169.83924076531216,-5.142294537470207,0.0006085994508193104
79.0,267.5,1012.156433,931.3174438,859.6825562,683.329834,948.6175537,450.0293579,994.6896973,450.3826588656749,994.8048115402096,931.3105059829096,859.858326128174,267.45437416634314,1012.0042284461804,169.7825050567071,-3.4041425163036365,0.0011075803031472089
80.0,267.6610413,1012.355835,931.2270508,860.3236694,683.4244995,948.9811401,449.9391785,995.3198242,450.1324865576744,995.0193697554996,931.2617606150408,860.2670413963385,267.71905222909766,1012.1358182965154,169.75523022045007,-1.6364901754212724,0.0016468655789027833
81.0,268.0177917,1012.365906,931.7203369,861.1800537,683.2376709,949.4289551,450.1293945,995.0723877,449.9106349624723,995.205446032202,931.323779221486,860.8638494036378,267.98190197589633,1012.2333868902932,169.75513880998795,-0.0054846277271281,0.0019493639259730586
82.0,268.0809631,1012.284119,930.8201904,861.5,683.1577148,949.5,449.6610718,995.3389282,449.732479164796,995.3512364872352,931.4973110564137,861.5945475360983,268.2151308802344,1012.2921114191286,169.77916286869348,1.4414435223312694,0.0019087068038608924
83.0,268.7941589,1012.319519,932.0,862.5,683.1577148,949.5,449.5,995.5,449.60449065903873,995.450277123584,931.7748618151252,862.4082267800876,268.399007287842,1012.3226327016577,169.8251571605975,2.7596575142422353,0.0016539565949316686
84.0,268.6137695,1012.306091,932.1550903,863.3102417,683.5,950.0,449.5,995.5,449.5239358084973,995.5019819011663,932.137804632139,863.2630001982486,268.52892481532115,1012.3452562337112,169.8924212581936,4.035845855764819,0.0013861749721827215
85.0,268.6460266,1012.23175,932.6466064,863.730896,683.5,949.8422852,449.5,995.5,449.4801640412546,995.5119836679776,932.5584642222578,864.1266948158878,268.6177398372263,1012.3807767490846,169.9808463307374,5.305504352627963,0.0012138912689669754
86.0,268.3684998,1012.36853,932.6466064,865.269104,683.329834,950.6175537,449.5,995.5,449.4585320644644,995.4922184719154,933.0055901440386,864.9763695757639,268.68967332487597,1012.4421526810712,170.0892155113595,6.502150837326326,0.0011146283482698742
87.0,268.6666565,1012.592224,933.5,866.0,683.5,951.5,449.5,995.5,449.44627628634095,995.4605324973928,933.4506841334731,865.8000811046425,268.7680340469949,1012.5301348302984,170.2135755931885,7.461604909739776,0.0009813383470322794
88.0,268.6666565,1012.592224,934.5,866.5,683.5710449,951.5710449,449.5,995.5,449.4379784458783,995.4397825938062,933.876409484326,866.6001331076145,268.86476423686116,1012.6340351036732,170.34650278825927,7.975631704246666,0.0007155370084975517
89.0,269.3026428,1012.800537,934.5,867.5,683.6897583,952.1550903,449.5,995.5,449.4385387655694,995.4557468602997,934.2859810569672,867.3930335695657,268.97878725716504,1012.7362620393432,170.47759409406592,7.865478348398938,0.0003493556986254522
90.0,269.2587891,1012.77356,934.5,868.0,683.329834,952.6175537,449.5,995.5,449.4624682369145,995.5327192418232,934.704811759574,868.2035708519263,269.10313727806965,1012.818129456425,170.5950841804563,7.04940518342255,0.00010254302581385492
91.0,269.2710266,1012.934753,934.6466064,869.269104,683.8422852,953.5,449.5,995.5,449.5291415034786,995.6866190731372,935.167325306374,869.0554144941043,269.23391599807405,1012.8653468538386,170.68832989850213,5.594743082750142,0.00025776853940853185
92.0,269.2909241,1012.982483,935.5,869.5,684.3503418,953.9319458,449.5,995.8422852,449.65480603016965,995.9176923165778,935.695321235284,869.9618380171703,269.3733058479498,1012.872550734602,170.7506982843734,3.7421031522768544,0.000885728115105344
93.0,269.2323303,1012.927856,936.5,871.0,685.3024292,954.6941528,449.5,995.8422852,449.84413435376973,996.2069855054784,936.2832364595778,870.919210084147,269.5249929972008,1012.8458748557738,170.7819283324484,1.8738028844984456,0.0016574163361176247
94.0,269.7619019,1012.763306,936.6763306,871.7729492,685.4289551,955.2376709,450.5307617,997.1359253,450.0859313240496,996.5205873899762,936.8992106927636,871.9061503335528,269.6873489545156,1012.8017953617748,170.78867268191806,0.4046609681802238,0.0020138311196521816
95.0,269.9479065,1012.632446,937.8199463,873.2796631,685.5,955.8422852,450.1821899,996.8178101,450.35579929452206,996.8212146447,937.4985027681172,872.8901497059045,269.8509409957949,1012.7613793065354,170.78246117290985,-0.3726905404926128,0.001655484256644537
96.0,269.9970398,1012.644531,938.3533936,873.730896,685.5,956.0792236,450.5,997.0,450.6233154009266,997.0803249973208,938.040466734496,873.8388999926216,270.0019441803363,1012.7419302136896,170.7759135297153,-0.3928585916730753,0.0008644734232471809
97.0,270.2150574,1012.743469,938.5,875.0,685.8790283,957.1828003,451.1654358,997.3601074,450.8595165394706,997.2834752990336,938.5010573411917,874.7299110258007,270.1277227665535,1012.7502059113356,170.77915389069068,0.1944216585229696,0.00023770306529264306
98.0,270.2150574,1012.743469,938.6466064,875.269104,686.390625,957.3671875,451.1654358,997.3601074,451.043103214288,997.428519680593,938.8751573648152,875.5536195526599,270.2204532976099,1012.7804520002136,170.79779106955692,1.1182307319745632,0.00010861495373986305
99.0,270.2378845,1012.89093,939.0,876.5,686.4772949,957.4393921,451.0,997.5,451.1638036231935,997.520998082418,939.1690167656028,876.3100282643148,270.277512932467,1012.8174719964504,170.8325886473539,2.0878546678187604,0.00031611196685242375
100.0,270.2378845,1012.89093,939.5,876.8201904,685.9658203,957.6381836,451.0,997.5,451.2206741365042,997.5698770480678,939.3902845004562,877.0021964092325,270.29957435181535,1012.8426079668566,170.88037200035757,2.8670011802199724,0.0004943825563141499
101.0,270.2785339,1012.796021,939.5,877.5,686.5217285,957.982605,451.3389282,997.6610718,451.2175024917348,997.584893352369,939.5431093808508,877.6300481029847,270.2883532440874,1012.8399637741882,170.93555677454452,3.3110864512173066,0.0004500326995743138
102.0,270.2445374,1012.901855,939.5,878.0,686.1964722,958.3087769,451.3389282,997.6610718,451.16071993190593,997.5757478783728,939.629411825122,878.1873028845864,270.2459326087281,1012.8010532616516,170.99170117989348,3.368664320937569,0.00025093705136590243
103.0,270.3786621,1012.796814,939.9077759,879.0,686.5,959.0,451.0,997.5,451.060844344759,997.551821413978,939.6535470062996,878.6642500338969,270.1761184486697,1012.7272658329208,171.04295042698774,3.074954825655709,7.43842548533172e-05
104.0,270.0130005,1012.571411,939.8199463,879.2796631,686.5,959.0,450.8157043,997.3441772,450.9333959232917,997.5206272973924,939.6277713574902,879.0564622461279,270.0860821583367,1012.6298367422874,171.08560569961546,2.5593163576627376,3.080856049358064e-05
105.0,270.0044556,1012.493347,939.5,879.5,686.3461304,959.0,451.0,997.5,450.79689232645114,997.4855730018562,939.5751842900316,879.3736234583406,269.98561008765165,1012.5270177466394,171.11954990957304,2.0366525974549177,8.862652575856223e-05
106.0,269.6529541,1012.456787,939.5,879.5,685.916687,958.9807739,450.5,997.5,450.66937533442706,997.4459285656006,939.52631626887,879.6402267906811,269.88318083894643,1012.4393336644308,171.1485401634748,1.739415234105195,0.0001296028203873743
107.0,269.7683716,1012.344604,939.3174438,879.6825562,686.1380615,959.2255859,450.5,997.5,450.56506755795647,997.4004165710364,939.50941023955,879.8855674855099,269.7815171697967,1012.3848448258988,171.17865165065786,1.8066892309838067,8.88019445443329e-05
108.0,269.8165283,1012.366943,939.3174438,879.6825562,685.7531128,959.3981323,450.5,997.5,450.4919859013559,997.3520108682072,939.539518989118,880.1291059615874,269.6765475937839,1012.3756097568609,171.21535186528635,2.2020128777097625,3.0318180636185927e-05
109.0,269.5183411,1012.437317,939.730896,880.6466064,686.0687256,959.1890259,450.5,997.208313,450.4518939106963,997.309831879358,939.6127099471214,880.3713413929145,269.5610250007599,1012.415407732798,171.26070460366483,2.721164302708985,4.279931591361295e-05
110.0,269.5,1012.325562,939.730896,880.6466064,686.1408691,959.1408691,450.5,997.208313,450.4429311851321,997.286045929868,939.7086158248492,880.5966625130117,269.4302196755384,1012.4986086598448,171.31223868270757,3.092044742564326,9.522043955837655e-05
111.0,269.2887878,1012.647766,939.9077759,881.0,686.0,959.3461304,450.5,997.208313,450.4628637606973,997.2895617188614,939.7995032504324,880.7856685035421,269.2864112668448,1012.6106649283724,171.36403457383085,3.1077534673966056,9.037143841928068e-05
