Frame #,Right_Knee (X),Right_Knee (Y),Right_Knee (Z),Left_Knee (X),Left_Knee (Y),Left_Knee (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),Left_Hip (X),Left_Hip (Y),Left_Hip (Z),Nose (X),Nose (Y),Nose (Z),Left_Hip (X)_smoothed,Left_Hip (Y)_smoothed,Left_Knee (X)_smoothed,Left_Knee (Y)_smoothed,Nose (X)_smoothed,Nose (Y)_smoothed,angles,velocity,roughness
1,0.5641269087791443,-0.915963053703308,0.1172053441405296,0.4284570217132568,-0.9074137210845948,0.0118937753140926,0.551633358001709,-0.7515655755996704,0.0210860781371593,0.4252721667289734,-0.7542909383773804,-0.0213626138865947,0.5041090846061707,-0.5013138055801392,0.3683896362781524,0.4252724068226518,-0.7542910243531593,0.4284572264913944,-0.9074141750432672,0.5041079346781154,-0.5013135545394573,198.5001610245467,,
2,0.5643393397331238,-0.9167125821113586,0.0944131314754486,0.4288103580474853,-0.9080556035041808,0.0117822093889117,0.5518505573272705,-0.7515153884887695,0.013356951996684,0.4252758026123047,-0.7542997598648071,-0.0136478710919618,0.5041082501411438,-0.5034114122390747,0.3682117462158203,0.4252842512818768,-0.7542650132209425,0.428646968266365,-0.9080265081769752,0.5040954778024355,-0.502665727909681,198.55831260600368,3.489094887418105,
3,0.5643932819366455,-0.9172869920730592,0.0824726447463035,0.4289454519748688,-0.9086567759513856,0.0144413253292441,0.5521278381347656,-0.7514869570732117,0.0023740753531455,0.4252788424491882,-0.7543022036552429,-0.0026770853437483,0.5041086673736572,-0.5045503973960876,0.3621285259723663,0.4252983754531829,-0.7542415062651168,0.4288109796081984,-0.9085895586025204,0.504071371128282,-0.5038481113506033,198.64183157913828,5.01113838807612,0.00032175228026323663
4,0.564423680305481,-0.9173619151115416,0.0807948485016822,0.4289747476577759,-0.9092578291893004,0.0156999491155147,0.5524064898490906,-0.7513616681098938,-0.0005538830882869,0.425309956073761,-0.7543016672134399,0.0002536362444516,0.5041045546531677,-0.504948616027832,0.3629253804683685,0.4253158931657771,-0.7542261620369946,0.4289334394970615,-0.9090636869339777,0.5040271642489459,-0.504737601526353,198.72444971644603,4.9570882384648485,0.00020715473681878478
5,0.5644699931144714,-0.9173998236656188,0.0764182284474372,0.4290097653865814,-0.9094592332839966,0.0219131577759981,0.5525735020637512,-0.7512185573577881,-0.0056417835876345,0.4253231883049011,-0.7542564868927002,0.0053506079129874,0.5039322376251221,-0.5050065517425537,0.3696043193340301,0.4253363312828634,-0.7542302135482003,0.4290126146080099,-0.9094274756207776,0.5039598243539792,-0.5052793964221368,198.78830357383143,3.831231443123784,0.0001678549458425533
6,0.5644696950912476,-0.9174336791038512,0.0733846798539161,0.429021805524826,-0.9095842838287354,0.021838616579771,0.5527000427246094,-0.7511405348777771,-0.0065123732201755,0.4253760278224945,-0.754229724407196,0.0062289363704621,0.5038560628890991,-0.5051684975624084,0.3697219491004944,0.4253579134673619,-0.7542688535736065,0.4290587514240591,-0.909679963848574,0.5038714682622703,-0.5054783642673315,198.824520437337,2.1730118103334917,0.0003824881209128294
7,0.5644769668579102,-0.917574107646942,0.0750866010785102,0.4290348887443542,-0.9098361134529114,0.0245392564684152,0.5527135729789734,-0.7511555552482605,-0.0065951538272202,0.4253906011581421,-0.7542920708656311,0.0063360948115587,0.5036798715591431,-0.5051361918449402,0.3705852329730987,0.4253784781804034,-0.7543564147648923,0.429087842912167,-0.9098370383897488,0.5037672218342812,-0.5053750707586782,198.83176948984936,0.434943150742697,0.0010717417721609942
8,0.5644930601119995,-0.9176536202430724,0.0773555561900138,0.4290571808815002,-0.9099141359329224,0.0287336092442274,0.5527239441871643,-0.75123530626297,-0.0061812102794647,0.4254108667373657,-0.7543985247612,0.0059302528388798,0.5036669373512268,-0.5051171183586121,0.3653636574745178,0.4253965364441792,-0.7545003941461993,0.4291146851419864,-0.9099248495591808,0.5036529564572005,-0.5050257153675897,198.81356127181925,-1.0924930818066514,0.0016751508534689542
9,0.5645009875297546,-0.9180492758750916,0.077895849943161,0.4291045367717743,-0.909991979598999,0.0338330157101154,0.5527545213699341,-0.7514578700065613,-0.0078113209456205,0.4254140555858612,-0.7546638250350952,0.0075822598300874,0.5036343932151794,-0.5048001408576965,0.3648763000965118,0.4254118824845952,-0.7546972244166347,0.4291477953227253,-0.9099735388470328,0.5035346103403465,-0.504495071459525,198.77558785656876,-2.278404915029455,0.0016730056655194618
10,0.5645118951797485,-0.918243408203125,0.0789194405078888,0.4291812181472778,-0.9099950790405272,0.0414921678602695,0.5527934432029724,-0.7516406178474426,-0.0087736956775188,0.4254160821437835,-0.7549518942832947,0.0085650673136115,0.5034078359603882,-0.5040426254272461,0.3607107102870941,0.4254254418735144,-0.7549319861690507,0.4291875274327448,-0.9100123036008368,0.5034190029776879,-0.5038582111769164,198.7239719448848,-3.096954701038044,0.0012435550191268495
11,0.5645368695259094,-0.9183006882667542,0.0800749510526657,0.429267406463623,-0.9100021719932556,0.039521612226963,0.552807092666626,-0.7518240809440613,-0.008083201944828,0.4254352748394012,-0.7551782131195068,0.0078688170760869,0.5032593011856079,-0.5032687783241272,0.3540723025798797,0.4254384875391163,-0.7551823522871007,0.4292275010706282,-0.9100652386323168,0.503314386034219,-0.5032000368847571,198.66450786556487,-3.5678447591953955,0.0007263606688133852
12,0.5645409822463989,-0.9183880686759948,0.0849263072013855,0.4292921423912048,-0.9101066589355468,0.0412891991436481,0.5528185367584229,-0.7521690726280212,-0.0076794456690549,0.4254580736160278,-0.7555609941482544,0.007478185929358,0.5032549500465393,-0.5022050738334656,0.3467974960803985,0.4254516250951388,-0.7554251346452546,0.4292582703888795,-0.9101478497970762,0.5032295902136593,-0.5026048012042084,198.60247332264643,-3.722072575106381,0.0003266591485650639
13,0.564551055431366,-0.9185002446174622,0.0880107581615448,0.4292979836463928,-0.91023850440979,0.0403475128114223,0.5528191328048706,-0.752363920211792,-0.0074045564979314,0.4254548847675323,-0.7557005286216736,0.0071922284550964,0.5032059550285339,-0.5018211603164673,0.3357420563697815,0.4254638663904818,-0.7556427926647847,0.429271398563341,-0.9102651594808606,0.5031724315891023,-0.5021375194512158,198.5426079931813,-3.5919197679083936,9.779142006420658e-05
14,0.5645948052406311,-0.9187044501304626,0.0891781523823738,0.4292681515216827,-0.91041362285614,0.0397792123258113,0.5527819991111755,-0.7524802088737488,-0.0064803306013345,0.4254493713378906,-0.7558123469352722,0.0062981033697724,0.5031368136405945,-0.5017417073249817,0.3374391198158264,0.4254718877488573,-0.755827255555084,0.4292622851410127,-0.9104123964592048,0.5031482195887912,-0.5018276379172882,198.4891256373253,-3.208941351360295,2.0140758132927947e-05
15,0.5646337270736694,-0.91897714138031,0.0897785872220993,0.4292410910129547,-0.91063129901886,0.0378951355814933,0.552769660949707,-0.7527033686637878,-0.0051235710270702,0.4254598319530487,-0.7559551000595093,0.0049679898656904,0.5031363368034363,-0.5017573237419128,0.3397758901119232,0.4254695856503371,-0.7559796341903682,0.4292310649279445,-0.9105782675681404,0.5031581163196001,-0.5016653170800366,198.4457763559113,-2.6009568848388653,5.7271089647802854e-05
16,0.5647305250167847,-0.9193300008773804,0.0876189768314361,0.4291761815547943,-0.9108083844184875,0.0375460386276245,0.5527045726776123,-0.752975583076477,-0.0050622331909835,0.425446480512619,-0.756089985370636,0.0049100085161626,0.5031611323356628,-0.5017644762992859,0.3439956903457641,0.4254482319994849,-0.7561066380656191,0.4291818414158458,-0.9107495839665156,0.5031970587590735,-0.5016122007011603,198.4159134522318,-1.7917742207708898,0.00017590533054366245
17,0.5647720694541931,-0.9193592071533204,0.08857923746109,0.4290764927864074,-0.9109388589859008,0.0372749418020248,0.5526379942893982,-0.7531366348266602,-0.0046123526990413,0.4253472089767456,-0.7561851143836975,0.0044761360622942,0.5031763911247253,-0.5017688870429993,0.3511411845684051,0.4253975197820619,-0.7562159566446042,0.4291209421288213,-0.9109153151718224,0.5032519704373479,-0.5016196575570893,198.40241950750567,-0.8096366835673052,0.00034823850723883867
18,0.564795196056366,-0.919412076473236,0.0885939598083496,0.4290603697299957,-0.9111040830612184,0.0379703529179096,0.5526161789894104,-0.7533400058746338,-0.0047032930888235,0.4253056943416595,-0.7563033699989319,0.0045739677734673,0.5032068490982056,-0.5017535090446472,0.3551894426345825,0.4253076799471765,-0.756312436076984,0.4290550143409193,-0.911068364004709,0.5033016997731224,-0.5016452097942954,198.4073607344818,0.2964736185685979,0.0005448634185863677
