Frame #,Hand Pink X,Hand Pink Y,Head Pink X,Head Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Shoulder Green X_smoothed,Shoulder Green Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Head Pink X_smoothed,Head Pink Y_smoothed,angles,velocity,roughness
1179.0,942.6314697,964.6314697,267.1375122,1014.537476,684.0701904,998.1169434,448.5,996.5,448.49818031194496,996.501545703558,942.6537974354544,964.7773845685116,267.05453865717635,1014.5498960459348,182.05235177356352,-1.802166218903949,4.808174792990153e-05
1180.0,942.6314697,964.6314697,267.170105,1014.393127,684.0701904,998.1169434,448.5,996.5,448.4992222241777,996.5005047061372,942.6830710740272,964.6574406313196,267.06607151685193,1014.5049482418004,182.02356079525077,-1.727458698764508,1.909128348191006e-05
1181.0,942.6314697,964.6314697,266.6470642,1014.615173,684.0701904,998.1169434,448.5,996.5,448.5014948386127,996.4983813874688,942.7259039610718,964.591567623869,267.08253456104,1014.4600859261574,181.9982924857819,-1.5160985681330883,5.488630259856243e-06
1182.0,942.8566895,964.6264038,267.170105,1014.393127,684.0701904,998.1169434,448.5,996.5,448.5047380511876,996.4954774594296,942.7745955154272,964.5692519908828,267.100961505985,1014.4197281924876,181.97787270194243,-1.225187030367465,1.5111047641108186e-05
1183.0,942.8748169,964.6764526,267.3450012,1014.317017,684.0701904,998.1169434,448.5,996.5,448.5078970496021,996.4928220144712,942.8192737126288,964.576798072142,267.1141715522957,1014.3872016878876,181.96260229634433,-0.9162243358861132,3.750280031456647e-05
1184.0,942.8566895,964.6264038,267.1428528,1014.357117,684.0701904,998.1169434,448.5,996.5,448.5089802094441,996.4922711528784,942.8513607259738,964.6033590813656,267.1151245009402,1014.3638526697458,181.95192987310628,-0.6403453942829174,5.363743878031043e-05
1185.0,942.8566895,964.6264038,267.1428528,1014.357117,684.0701904,998.1169434,448.5,996.5,448.5052562142792,996.4962923712976,942.8661571414071,964.6433722338464,267.1021848837935,1014.3481275983548,181.94465885390383,-0.4362611521469262,5.2576347946012645e-05
1186.0,942.8566895,964.6264038,266.9743652,1014.34967,421.7669678,1074.640137,448.5,996.5,448.4939187415721,996.5073354116432,942.8633781666432,964.695182755271,267.08003331680516,1014.3358507482192,181.93915284713327,-0.3303604062335807,3.693448417288102e-05
1187.0,942.8566895,964.6264038,266.9743652,1014.34967,421.7669678,1074.640137,448.5,996.5,448.47315532921925,996.52687867284,942.846317746306,964.7578559619188,267.0559996764105,1014.3216151795953,181.933584713862,-0.334087996276935,1.7247166755790165e-05
1188.0,942.8433838,964.8433838,267.0855408,1014.322388,421.7669678,1074.640137,448.5,996.5,448.44319607029183,996.5545794133365,942.8206707997784,964.829336596364,267.03562144193705,1014.3001396927652,181.9262417528508,-0.4405776606705558,4.397452329531637e-06
1189.0,942.7584229,965.1177368,267.0090637,1014.174622,683.9242554,997.8939209,448.2787781,996.7211914,448.4066602861807,996.5881713526674,942.7932745856468,964.9082207482196,267.0206056151782,1014.2667281760135,181.91583153875945,-0.62461284548192,3.965406269943888e-06
1190.0,942.7584229,965.1177368,267.0090637,1014.174622,683.9242554,997.8939209,448.5,996.5,448.3679566783704,996.6242594404616,942.7706441580068,964.9980599922072,267.0094579613637,1014.2170768188108,181.9017172356536,-0.8468581863513691,1.3507222483671988e-05
1191.0,942.7584229,965.1177368,267.0090637,1014.174622,683.7510986,998.1777954,448.2787781,996.7211914,448.3322239167934,996.6593776302092,942.757548997263,965.1096081705374,266.9992714775966,1014.1478483454084,181.88408827212209,-1.0577378118904337,2.421704148246105e-05
1192.0,942.7584229,965.1177368,267.0090637,1014.174622,683.9242554,997.8939209,448.2787781,996.7211914,448.3041580798411,996.690798979903,942.756150443676,965.2568926299348,266.9875185541041,1014.0592313453924,181.86410127408135,-1.1992198824441402,2.6543987991520054e-05
1193.0,942.7584229,965.1177368,267.0090637,1014.174622,683.7370605,998.0187988,448.2787781,996.7211914,448.2866889813138,996.7170286618652,942.7658465840288,965.4480542181112,266.9734328847995,1013.9583926602636,181.8439264366996,-1.2104902429047115,1.742709126740388e-05
1194.0,942.7996826,965.8410034,266.9529724,1013.703491,683.6236572,997.6828003,448.2787781,996.7211914,448.2799248584448,996.7376140723844,942.7835248976576,965.6769831279108,266.9585653908176,1013.860294379235,181.82654641733305,-1.0428011619933386,6.049138453190274e-06
1195.0,942.7996826,965.8410034,266.9529724,1013.703491,683.8148193,997.7830811,448.2787781,996.7211914,448.28100625375873,996.7519481004338,942.8038952025144,965.921761811482,266.94607913016915,1013.783115103069,181.81518758659743,-0.6815298441370032,1.2724146449523512e-05
1196.0,942.7346802,966.2520752,266.90979,1013.599976,683.5,998.1709595,448.2787781,996.7211914,448.28485911160465,996.7576977697,942.819810134005,966.1506952116264,266.93884097996164,1013.7399012459492,181.81244578225832,-0.1645082603465653,5.464512100433934e-05
1197.0,942.925354,966.2670288,266.8516235,1013.731689,683.8522949,998.2827148,448.2787781,996.7211914,448.2854466680928,996.7500931878318,942.822874122377,966.332070226514,266.9370363586542,1013.731639021952,181.8194219771168,0.4185716915088733,0.0001237622608417506
1198.0,942.7346802,966.2520752,266.90979,1013.599976,683.8522949,998.2827148,448.2787781,996.7211914,448.2773324426829,996.723015554848,942.804777581825,966.4443125497112,266.93659084337673,1013.745946598712,181.83528650502984,0.9518716747822964,0.00018100661437202712
1199.0,942.7584229,967.1177368,267.0,1014.0,683.7572632,999.0452881,448.2787781,996.7211914,448.2575255562778,996.6720633902498,942.7592906479134,966.4861758178082,266.929765470551,1013.7620668686324,181.85757397304397,1.337248080847644,0.0001852701139898961
1200.0,942.7584229,967.1177368,267.0,1014.0,683.7572632,999.0452881,448.2787781,996.7211914,448.2273713457918,996.5987209720528,942.6845148755924,966.4852391189368,266.9081018107991,1013.7596892079906,181.88315499667448,1.5348614178304842,0.0001337685666065556
1201.0,942.5734253,965.989624,266.777771,1013.57019,683.9518433,998.6481323,448.2787781,996.7211914,448.1937330983079,996.5133974841756,942.5850890156984,966.4964395553164,266.86591756481454,1013.7265749833284,181.90921533376653,1.5636202255228682,6.443562285994815e-05
1202.0,942.5734253,965.989624,266.777771,1013.57019,683.9518433,998.6481323,448.125,996.2175903,448.1682454878567,996.434215457068,942.4736896018796,966.5825871002316,266.80228869079536,1013.6602929476754,181.93341012411324,1.4516874208027275,1.7168191335296862e-05
1203.0,942.4780884,966.3961792,266.777771,1013.57019,683.8349609,999.0452881,448.125,996.2175903,448.1638307150043,996.3801499011596,942.370557043309,966.7838690779832,266.7215816945321,1013.5645199118156,181.95332202113977,1.194713821591904,6.414020275385097e-06
1204.0,942.0949707,967.1182861,266.7344666,1013.401123,683.8349609,999.0452881,448.125,996.2175903,448.1892672171722,996.3619119652958,942.299801825317,967.0970634773834,266.63389167581124,1013.4448739042904,181.96629285642436,0.7782501170754585,2.99212276431001e-05
1205.0,942.3110962,968.0129395,266.7344666,1013.401123,414.3910217,1074.25647,448.0,996.5,448.2443136742997,996.3770839800364,942.2825632769872,967.478507586216,266.5549686881403,1013.3077503419416,181.97019020561524,0.2338409514527484,8.235476823173284e-05
1206.0,942.2306519,967.8831177,266.2666626,1013.145691,414.3910217,1074.25647,448.5,996.5,448.3184948304855,996.412869387695,942.3294028320958,967.8653214464445,266.5030043679808,1013.1615680836512,181.96447344931596,-0.3430053779567288,0.00014682321460468496
1207.0,942.2306519,967.8831177,266.2666626,1013.145691,414.3910217,1074.25647,448.5,996.5,448.3951977696832,996.4535538572932,942.4353637812416,968.1985700990806,266.4911012701429,1013.0180790599306,181.9506177670939,-0.8313409333243271,0.00018633904494041504
1208.0,942.7064209,968.9204712,266.3644409,1012.748901,683.9650879,998.9767456,448.5,996.5,448.45898534331735,996.487142720542,942.5801379510932,968.4382546254228,266.51931322379977,1012.891866227448,181.93167619557212,-1.136494291305894,0.00016829197769242712
1209.0,942.7911987,968.5526123,266.8479309,1012.8479,683.9650879,998.9767456,448.5,996.5,448.5013119406033,996.5080876003092,942.7340266670852,968.5709428175004,266.57303460539276,1012.7975670905658,181.91149596950405,-1.210813564084674,0.0001013338641545142
1210.0,943.008728,968.65448,266.717804,1012.709595,683.9650879,998.9767456,448.5,996.5,448.52168065776834,996.5165337825624,942.867703355268,968.6122799325572,266.63014687688894,1012.7459773770332,181.89411051349356,-1.043127360629228,3.382901479017507e-05
1211.0,942.99823,968.7451172,266.717804,1012.709595,683.7637329,999.1729736,448.5,996.5,448.52519739264017,996.5159637142964,942.9612327994672,968.6028226543848,266.67170349109267,1012.7406740917912,181.88333594449136,-0.6464741401316587,1.4922766648024661e-05
1212.0,943.0580444,968.3996582,266.7333374,1012.658569,683.7637329,999.1729736,448.5,996.5,448.51906140936853,996.5107906870272,943.0082686331252,968.5964815814756,266.68881667164015,1012.776095013255,181.8822913419738,-0.0626761510540063,6.294029876667349e-05
1213.0,942.7911987,968.5526123,266.6809082,1012.745911,684.333313,1000.236816,448.5,996.5,448.509767201102,996.5047024172112,943.0145306179136,968.6442467412,266.6828611620779,1012.8379317623424,181.8927238104352,0.6259481076841666,0.00015801421847945336
1214.0,943.0580444,968.3996582,266.3648376,1013.107605,684.3504028,1000.320496,448.5,996.5,448.501650337453,996.499937684406,942.9929915569032,968.777947605696,266.66086368359487,1012.9071974985756,181.91444517721112,1.3032820065552642,0.00024958780518102614
1215.0,943.1970825,969.0246582,266.7719421,1013.255371,684.3504028,1000.320496,448.5,996.5,448.4966613554771,996.497304305265,942.9593797514096,969.000116388342,266.6300461212799,1012.9676773671698,181.9453886217508,1.8566066723803945,0.0002823611469857105
1216.0,942.7144775,969.444458,266.6252747,1012.783936,684.4901733,1000.426453,448.5,996.5,448.4949089158677,996.4966062631298,942.9290576548316,969.2847431632882,266.59538819406663,1013.0125817891752,181.98239285223744,2.2202538291986684,0.0002365252518783877
1217.0,942.7144775,969.444458,266.5317993,1013.258179,684.4901733,1000.426453,448.5,996.5,448.4954782216814,996.4971724698128,942.9134701018957,969.5883815499716,266.5611416023367,1013.0452598386678,182.02217803190783,2.3871107802233382,0.00014416683120043093
1218.0,943.0080566,970.2302856,266.6252747,1012.783936,684.4901733,1000.426453,448.5,996.5,448.4971662651656,996.4982850044904,942.9164530107809,969.866000711571,266.53376314269923,1013.0732657839616,182.0618612643835,2.3809939485408904,5.8687851209757e-05
1219.0,943.0080566,970.2302856,266.6252747,1012.783936,684.0606079,1000.257568,448.5,996.5,448.49896044104014,996.499422306161,942.9339782867928,970.0852218116704,266.5234843097273,1013.1000786591576,182.09885971495555,2.2199070343225458,1.2892573570402932e-05
1220.0,943.0080566,970.2302856,266.4927673,1013.27124,683.6274414,999.9215698,448.5,996.5,448.5002421892045,996.500322851058,942.958416120468,970.2339448450429,266.543115868099,1013.120741382648,182.1306258614434,1.9059687892712416,1.058473737509638e-05
1221.0,943.0635376,970.0092773,266.5641174,1013.576904,683.6274414,999.9215698,448.5,996.5,448.5007885575204,996.5009246030615,942.983637051347,970.3186158038884,266.60344389424716,1013.1258131337732,182.15487249975905,1.4547982989387265,4.341164428828311e-05
1222.0,943.0080566,970.2302856,266.3648376,1013.107605,683.6274414,999.9215698,448.5,996.5,448.5006720025508,996.5012503406266,943.00696974451,970.355874800208,266.7063552972669,1013.1107969101016,182.17044396413888,0.9342878627899154,9.663624711191215e-05
1223.0,942.7844238,970.7174072,266.9227295,1012.922729,683.6094971,1000.0,448.5,996.5,448.5001410430252,996.501301628534,943.0271381558196,970.3652595559864,266.83974766061164,1013.0816451492302,182.17814588050433,0.4621149819269021,0.0001408101268061427
1224.0,943.0279541,970.3873291,266.9869995,1012.86145,683.7169189,1000.091309,448.5,996.5,448.4995253699677,996.5010065932372,943.0405205928585,970.3675076525687,266.97885929913264,1013.0509670142072,182.18071119598923,0.1539189290940612,0.0001413563514554866
1225.0,943.0279541,970.3873291,267.3356934,1013.087463,684.055542,1000.5,448.5,996.5,448.49916933725706,996.5002454112694,943.0399220527823,970.3847709364936,267.09476061507263,1013.0297334185929,182.18184573821125,0.0680725333211285,9.321559086164696e-05
1226.0,943.2965088,970.2351074,267.1405945,1013.043091,684.055542,1000.5,448.5,996.5,448.4993715032445,996.4989536736996,943.0183958252544,970.4368170124698,267.1654418843661,1013.0223294236588,182.1849773243788,0.1878951700524567,3.455119697682161e-05
1227.0,943.0896606,970.2960815,267.3030396,1013.023315,684.0250244,1000.779175,448.5,996.5,448.5003024216876,996.4972760677916,942.9756566744458,970.5334577205748,267.18348449703245,1013.027202330063,182.19231087509985,0.4400130432634341,8.78574630884503e-06
1228.0,942.666687,970.5340576,267.1405945,1013.043091,684.0250244,1000.779175,448.5,996.5,448.5018895589881,996.495711516317,942.9212957573912,970.6696247621396,267.1573487427857,1013.0402795915462,182.20446054080836,0.7289799425103638,2.0144483993793643e-05
1229.0,942.8837891,971.2521973,267.0140991,1013.12677,684.0250244,1000.779175,448.5,996.5,448.50369259760504,996.4951626162658,942.871807395148,970.8292419470904,267.1069561256108,1013.0583724755256,182.22077063588324,0.978605704493134,3.938920456218417e-05
1230.0,942.8837891,971.2521973,267.0140991,1013.12677,684.0250244,1000.779175,448.5,996.5,448.5048334486938,996.496791803839,942.8444865255602,970.9973093158104,267.05618692739904,1013.0815344494732,182.2402875937852,1.17101747411823,4.376073157029993e-05
1231.0,942.8837891,971.2521973,267.0140991,1013.12677,684.0250244,1000.779175,448.5,996.5,448.5040747495778,996.5016152907182,942.8528310132008,971.171428645757,267.0255033184843,1013.1136655015032,182.26292486327029,1.3582361691044298,3.640209920839509e-05
1232.0,942.8837891,971.2521973,267.0140991,1013.12677,684.0250244,1000.779175,448.5,996.5,448.50013424420496,996.5098533785692,942.9041354207858,971.3627423976172,267.0270772448859,1013.160609109025,182.29001323584905,1.6253023547255907,3.290521606895975e-05
1233.0,942.8837891,971.2521973,267.0140991,1013.12677,684.0250244,1000.779175,448.5,996.5,448.4922555373316,996.5202082649784,942.997342627212,971.5843912356972,267.0628756401967,1013.226086631784,182.32367830288317,2.0199040220472853,4.597963155677841e-05
1234.0,942.8837891,971.2521973,267.0140991,1013.12677,684.0250244,1000.779175,448.5,996.5,448.4809135806493,996.529435259708,943.121128278039,971.8357284769768,267.12513624730684,1013.3075498631024,182.365282618823,2.4962589563892834,7.86626864713418e-05
1235.0,943.5,972.585144,267.3429871,1013.562805,684.0250244,1000.779175,448.5,996.5,448.4683249945001,996.5327490807298,943.2550176590502,972.0948193388466,267.19923223735515,1013.3950306387524,182.41395736334087,2.920484671072927,0.00011186868128786454
1236.0,943.5,972.585144,267.3429871,1013.562805,684.0250244,1000.779175,448.5,996.5,448.4582032745825,996.525668212184,943.3755822607452,972.3263720371692,267.2689015420967,1013.4746818286156,182.4662909497261,3.14001518311386,0.00010862944169603356
1237.0,943.5,972.585144,267.3429871,1013.562805,684.0250244,1000.779175,448.2787781,996.7211914,448.4542862421999,996.5074879050042,943.4650897727024,972.4993679235326,267.32197016694533,1013.5349329577252,182.51723820777525,3.056835482948941,6.041909781070661e-05
1238.0,943.5,972.585144,267.3429871,1013.562805,684.0250244,1000.779175,448.5,996.5,448.4581788441356,996.4851244655056,943.5169810134578,972.6007727985552,267.35356835680483,1013.5708866422384,182.56127214702744,2.6420363551312676,2.0849519304679275e-05
1239.0,943.5,972.585144,267.3429871,1013.562805,683.9235229,1001.021851,448.5,996.5,448.46827454761103,996.4744662665512,943.5354495822128,972.6376729662418,267.36563770770726,1013.584663953984,182.5929960200744,1.9034323828174136,6.959285666283643e-05
1240.0,943.5,972.585144,267.3429871,1013.562805,683.9242554,1001.151489,448.5,996.5,448.4808385728948,996.4969680717128,943.5311402830192,972.6307506068975,267.36412334220574,1013.5828872966644,182.60742193234847,0.8655547364446647,0.0002505545868367945
1241.0,943.5,972.585144,267.3429871,1013.562805,683.8485107,1001.151489,448.5,996.5,448.4921678547751,996.5719557388107,943.516329097622,972.605482156825,267.3559161692496,1013.5735822334492,182.6005857930137,-0.4101683600868,0.0005472084474858233
1242.0,943.5,972.585144,267.3429871,1013.562805,683.8485107,1001.151489,448.5,996.5,448.5000627369358,996.7072873242074,943.501510951936,972.584886901952,267.3467481595082,1013.5638676966772,182.57083873076223,-1.7848237350875706,0.0008776290434103656
1243.0,943.5,972.585144,267.3429871,1013.562805,683.8485107,1001.151489,448.5,996.5,448.50406601908304,996.8923308109936,943.4937163037124,972.5846419704492,267.34028636486494,1013.5587217948962,182.52042742989127,-3.024678052257741,0.001088443163097045
1244.0,943.5,972.585144,267.3429871,1013.562805,684.2841797,1001.136597,448.5,997.5,448.50494192067487,997.0983398143334,943.4960095068288,972.609891198911,267.33811821274514,1013.5605067600447,182.4561788041352,-3.854917545364742,0.0010162806277374307
1245.0,943.5,972.585144,267.3429871,1013.562805,683.8578491,1000.897034,448.5,997.5,448.5039569837179,997.2887664472372,943.5074421843952,972.6530364558416,267.3401439977721,1013.5687953797834,182.3880351350863,-4.088620142932768,0.0006545629875838064
1246.0,943.5,972.585144,267.3429871,1013.562805,683.8578491,1000.897034,448.5,997.5,448.5022977941149,997.434312225865,943.523046546978,972.6927526001806,267.3449846907987,1013.5802420584712,182.3255442608982,-3.749452451286857,0.00024329324775690625
1247.0,943.5,972.585144,267.3429871,1013.562805,683.8578491,1000.897034,448.5,997.5,448.5007549484302,997.5228341343716,943.5339878317492,972.6956861862564,267.3502417226642,1013.5886071054684,182.2741405534953,-3.084222444173861,6.355840304548047e-05
1248.0,943.5,972.585144,267.3429871,1013.562805,684.1153564,1000.773499,448.5,997.5,448.4996616359782,997.5592756250372,943.5284590810812,972.6229090326768,267.3526871711601,1013.5853703387234,182.23330278543895,-2.4502660833809387,0.00012462676120830694
1249.0,943.5,972.585144,267.3429871,1013.562805,684.0899658,1000.338623,448.5,997.5,448.49900557773407,997.55884011591,943.4940078357988,972.4423262866212,267.3486163764172,1013.5614528750737,182.19741622269285,-2.1531937647660016,0.00018874102461288844
1250.0,943.5,972.585144,267.3429871,1013.562805,684.0899658,1000.338623,448.5,997.5,448.4986184211547,997.539086143952,943.4214849157077,972.1452343052528,267.3345817990156,1013.5102203478208,182.1588031503912,-2.316784338098614,0.00012113199226739736
1251.0,943.5,972.585144,267.3429871,1013.562805,684.0899658,1000.338623,448.5,997.5,448.49836214275217,997.5144396689104,943.3095501173304,971.7599604676028,267.3084933848455,1013.4310525857207,182.11158270063552,-2.8332269853410708,4.0685048711899234e-05
1252.0,943.0202026,970.5504761,267.260498,1013.229553,684.0899658,1000.338623,448.5,997.5,448.49825610964945,997.4940059950912,943.1672489157612,971.3510673444677,267.2706963006615,1013.3317443772152,182.0546461657783,-3.4161920914328903,7.063016694698839e-05
1253.0,943.0202026,970.5504761,267.260498,1013.229553,684.0899658,1000.338623,448.5,997.5,448.4985096015463,997.481976754251,943.012544265988,970.9976940643586,267.22444800364605,1013.2282290152592,181.99234151645413,-3.738278959450554,0.00012993932826725713
1254.0,943.0202026,970.5504761,267.260498,1013.229553,684.0899658,1000.338623,448.5,997.5,448.4994420256685,997.4792943374324,942.8673332754702,970.7612858771954,267.17531160585963,1013.1419814285056,181.93276384336187,-3.5746603855358217,9.642532786820192e-05
1255.0,942.4200439,970.7668457,266.8281555,1013.076599,684.0899658,1000.338623,448.5,997.5,448.501293536462,997.4852937146112,942.7511767567048,970.6635862758689,267.1292442813837,1013.0965097463284,181.8849528255516,-2.8686610686156655,4.750041927829095e-05
1256.0,942.6082764,970.7212524,267.2004395,1013.148621,684.0899658,1000.338623,448.5,997.5,448.5039605565435,997.4984911863824,942.6757259834128,970.685890968427,267.09025637640593,1013.1131805630102,181.85647726770725,-1.708533470661564,0.0001885329743944446
1257.0,942.7730713,970.9699097,267.1400146,1013.17334,684.0899658,1000.338623,448.5,997.5,448.5067363409521,997.5162913695256,942.6423977538956,970.7835461415904,267.0599030006817,1013.2056656679658,181.85200038231304,-0.2686131236526989,0.0005837747673793334
1258.0,942.7730713,970.9699097,267.1400146,1013.17334,684.0899658,1000.338623,448.5,997.5,448.5081866564091,997.5339767038196,942.6453806420676,970.9038192654384,267.0394865982058,1013.3732605299156,181.87261608981112,1.2369424498848502,0.0010561160730087936
1259.0,942.7730713,970.9699097,267.1400146,1013.17334,684.0899658,1000.338623,448.5,997.5,448.50631993614894,997.5438134689716,942.6776646616188,970.9994085074678,267.03208622968333,1013.5955791915084,181.91560423932788,2.5792889710055533,0.0013327228286677435
1260.0,942.6957397,971.2102661,266.6170349,1014.217468,683.8522949,1000.282715,448.5,997.5,448.4991824969749,997.5353369704768,942.7344623889496,971.035297145612,267.0407445275727,1013.8334797179926,181.9746546382578,3.5430239357947357,0.001245388716491207
1261.0,942.53125,970.9562378,266.9955444,1014.244446,683.7169189,1000.091309,448.5,997.5,448.48588396382496,997.4977160091812,942.8111032518806,970.9897169117706,267.0636178452514,1014.0395387272678,182.04087994068027,3.973518145348862,0.0008412255082504723
1262.0,942.916687,970.4268188,267.288208,1014.208008,683.7169189,1000.091309,448.5,997.5,448.4678161802756,997.4243799658028,942.898223128746,970.8509288789966,267.09184497296184,1014.1739136087982,182.10440635936425,3.811585121038661,0.00035989477766610293
1263.0,942.9575806,970.765686,267.288208,1014.208008,683.8522949,1000.282715,448.5,997.5,448.4494943550374,997.3187223485696,942.979961448034,970.6131271205692,267.11428879799723,1014.2162225360104,182.15567754680816,3.076271246634974,9.00760349260412e-05
1264.0,943.2688599,970.5543213,267.288208,1014.208008,683.8522949,1000.282715,448.5,997.5,448.43810838552264,997.1977534203836,943.03816451148,970.2762538468342,267.1255931734348,1014.168450808412,182.18607607115325,1.8239114607052895,0.0002075371871128064
1265.0,943.1099243,970.1276855,266.8866272,1014.161011,684.0384521,999.8140869,448.2787781,996.7211914,448.4409317133062,997.0893336831944,943.059962376588,969.8502033052824,267.12975291547076,1014.0509602788012,182.18856842151217,0.1495410215352421,0.0007071479934838673
1266.0,943.0368652,968.916687,267.073822,1013.69574,683.6328735,1000.019348,448.2787781,996.7211914,448.4611399342719,997.0214497416504,943.0431507525964,969.3566021901312,267.1360237157967,1013.8949510981502,182.15909733428748,-1.768265233481543,0.0014170242945441463
1267.0,942.925354,968.8325195,267.073822,1013.69574,683.6328735,1000.019348,448.6256409,997.1025391,448.4950334538795,997.0091488127252,942.9959834455772,968.8225836425852,267.15145092263515,1013.7331637796868,182.09815560823617,-3.656503563078672,0.002033410333450409
1268.0,943.0055542,968.333313,267.2633667,1013.458862,683.638916,999.0,448.6256409,997.1025391,448.5337778655494,997.0480095014716,942.9323769916311,968.2701652740562,267.17633433639,1013.591247160364,182.01118777737784,-5.218069851499649,0.002225166490005825
1269.0,942.6142578,967.6448364,267.2541809,1013.520813,683.986084,998.979187,448.6256409,997.1025391,448.5687808825951,997.1168127401794,942.8658049648918,967.7083932443836,267.2047929037239,1013.4831533421388,181.90735174123128,-6.23016216879364,0.0018491315890525248
1270.0,942.8648071,967.0220337,267.1004333,1013.450867,421.5091553,1075.073242,448.6256409,997.1025391,448.59622887887105,997.1847930828756,942.804754882884,967.1301922529748,267.2280446362559,1013.41213108918,181.79747738344736,-6.592461467035378,0.0011024248628740128
1271.0,942.7911987,966.4473877,267.3171692,1013.545471,684.0250244,998.7791748,448.6256409,997.1025391,448.61741370408953,997.2194816517432,942.751664547998,966.5122951546132,267.23766943322414,1013.3756341714712,181.6921374159913,-6.320398047362801,0.00040444754120547117
1272.0,942.7996826,965.8410034,267.2868652,1013.301025,684.0250244,998.7791748,448.6256409,997.1025391,448.63482607597,997.196003894445,942.7055428141002,965.8183418089362,267.2284170644771,1013.3703775350835,181.59975829857552,-5.542747044947305,9.203373221698894e-05
1273.0,942.7584229,965.1177368,267.2868652,1013.301025,683.68927,997.6835938,448.5,997.5,448.6458422253421,997.1103355310288,942.6657119205724,965.0060417492776,267.2007062732877,1013.3943977272024,181.52392277894705,-4.550131177708181,0.00018757431955700483
1274.0,942.5,964.0,267.0136108,1013.7052,683.68927,997.6835938,448.5,997.5,448.6365407100416,996.9951034842868,942.6330898320292,964.037002759072,267.1615884563362,1013.445900856122,181.459462959472,-3.867589168502832,0.00037200169408585086
1275.0,942.5452881,963.1294556,267.2868652,1013.301025,683.68927,997.6835938,448.5,997.5,448.5789466309532,996.9291339864284,942.6078082030904,962.886013514814,267.12310682768293,1013.5205028578132,181.38860788999983,-4.251304168330421,0.00028052319464362253
1276.0,942.5,961.5,267.073822,1013.404907,683.68927,997.6835938,448.1022644,997.3295288,448.43513645809094,997.0271049184336,942.585528262375,961.5468727373226,267.09867015086417,1013.6078582648462,181.2801950698895,-6.504769206620722,0.0003186192078109589
1277.0,942.6629639,960.5214233,266.8523865,1013.542847,683.68927,997.6835938,448.1022644,997.3295288,448.1710098337945,997.3991069172268,942.5561228578908,960.0324929312244,267.09845661384577,1013.6896039308511,181.09554090323616,-11.079249999199874,0.002482499927243104
1278.0,942.5,958.227417,267.1243286,1014.08728,683.68927,997.6835938,448.1022644,997.3295288,447.7813526515632,998.081255411216,942.5061761014524,958.3666522225848,267.12507537848063,1013.7428449309248,180.803363899318,-17.53062023509017,0.009138097960088853
1279.0,942.5,956.227417,267.2987671,1014.138245,683.68927,997.6835938,448.1022644,997.3295288,447.3232939022096,998.95353282738,942.4234976363216,956.5654333733552,267.17206523850086,1013.7502716580104,180.4028176978555,-24.032772087748526,0.01834394026069008
1280.0,942.3570557,953.7377319,267.2257385,1013.5,421.4472656,1075.185669,448.1223755,996.9957886,446.9454250169171,999.6771947024732,942.300732769516,954.6121815686392,267.2267605797594,1013.7099858045632,179.94830188614893,-27.270948702395117,0.02083587702441911
1281.0,942.3570557,953.7377319,267.2257385,1013.5,421.4472656,1075.185669,448.1223755,996.9957886,446.88951447302617,999.6990633289844,942.135901447728,952.437763731572,267.27533008579945,1013.6362970756722,179.56329182354887,-23.10060375600358,0.011291960580875643
1282.0,941.5145874,947.3365479,267.3690491,1013.478149,684.1153564,988.7734985,448.2945862,996.8139648,447.43861885097664,998.3756933119562,941.9285238144836,949.917136155028,267.30690843156145,1013.55133979635,179.42545807953607,-8.270024640767701,0.015446211476258437
1283.0,941.5145874,947.3365479,267.3690491,1013.478149,421.0599365,1075.67041,448.0,996.5,448.79469425970694,995.2519633484786,941.6721923655648,946.8876109351286,267.3161849219095,1013.4754436067587,179.707250642925,16.907553803335986,0.09334174162581574
1284.0,941.5145874,947.3365479,267.3690491,1013.478149,421.0599365,1075.67041,448.0,996.5,450.8944522465043,990.4746262673754,941.3486360774305,943.1920154000784,267.3047379039858,1013.4224808007672,180.4716008959568,45.86101518190844,0.25912691120172604
1285.0,940.8433838,935.6914673,267.2104187,1013.427063,421.0599365,1075.67041,448.5,996.5,453.2140941185032,985.2333422739144,940.9288455255128,938.7326026262112,267.2803353898469,1013.3998950104116,181.55004862843697,64.70686394880943,0.37020005844733245
1286.0,940.8433838,935.6914673,267.2104187,1013.427063,421.0599365,1075.67041,448.5,996.5,454.659166786003,982.0192158065626,940.3807152821252,933.4975332260802,267.25365552324985,1013.4099729305624,182.45169836636865,54.09898427590065,0.24751994734088326
1287.0,939.3245239,925.2662964,267.1877747,1013.362854,421.6326599,1075.088379,448.5,996.5,453.6618298327981,984.4184042419116,939.6768813887542,927.5394493586856,267.2337735755239,1013.4499376283114,182.34152592046317,-6.610346754328589,0.23777693923868
1288.0,938.5,918.8103027,267.2104187,1013.427063,684.5424805,974.1829834,448.5,996.5,448.5900110924503,996.1860072566634,938.797912801862,920.9321548856768,267.22481771396406,1013.510898786528,180.0965304968874,-134.69972541454638,1.8955219324218102
1289.0,938.5,918.8103027,267.2104187,1013.427063,421.3833313,1074.616699,448.5,996.5,438.48604242817186,1019.5479687777683,937.7325562676016,913.748698077323,267.2252911199577,1013.5778313626516,174.47331723014673,-337.3927960044398,7.863202559365271
