Frame #,Right_Knee (X),Right_Knee (Y),Right_Knee (Z),Left_Knee (X),Left_Knee (Y),Left_Knee (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),Left_Hip (X),Left_Hip (Y),Left_Hip (Z),Nose (X),Nose (Y),Nose (Z),Left_Hip (X)_smoothed,Left_Hip (Y)_smoothed,Left_Knee (X)_smoothed,Left_Knee (Y)_smoothed,Nose (X)_smoothed,Nose (Y)_smoothed,angles,velocity,roughness
1,0.5761901140213013,-0.6786823272705078,0.0583861768245697,0.4830587208271026,-0.6751777529716492,-0.0127411177381873,0.5757717490196228,-0.5677580237388611,-0.0072268871590495,0.480347067117691,-0.5688907504081726,0.0066321617923676,0.5173921585083008,-0.3875863254070282,0.2636990547180176,0.4803472264440735,-0.5688903926415393,0.4830586073687578,-0.6751780826451715,0.5173917637433277,-0.3875857652691887,193.00913409931252,,
2,0.574971616268158,-0.6784719228744507,0.0951908603310585,0.4798698127269745,-0.6765809655189514,-0.0243094693869352,0.5757969617843628,-0.5672558546066284,0.0117017654702067,0.4819240868091583,-0.5688086152076721,-0.0121477106586098,0.5174041390419006,-0.3871417343616485,0.180282786488533,0.4815976989765975,-0.5688024571604353,0.4807031848159058,-0.6761310649559658,0.5173921753608172,-0.3873692146780516,192.07863847156895,-55.82973766461407,
3,0.5743685960769653,-0.6784687042236328,0.1120648980140686,0.4778190851211548,-0.6774880290031433,-0.0346562899649143,0.5758530497550964,-0.5668752789497375,0.0271473471075296,0.4830812215805053,-0.568703293800354,-0.0275750644505023,0.5174028873443604,-0.3870311677455902,0.1518888473510742,0.4827238167668652,-0.5687162688570341,0.4785891774847325,-0.6769639793937544,0.5173927305889148,-0.3871702346756618,190.6967441787186,-82.91365757102085,0.10188037743009129
4,0.5738710165023804,-0.6784699559211731,0.1118760406970977,0.4763899147510528,-0.6779118180274963,-0.0380085185170173,0.575919508934021,-0.5667725205421448,0.0282126907259225,0.4839420914649963,-0.5686582922935486,-0.0286517310887575,0.5174014568328857,-0.3869747519493103,0.1747427135705948,0.4836346938595036,-0.5686338074276389,0.4768912492983515,-0.6775948896152445,0.5173940797414085,-0.3869973082657213,189.2130657165046,-89.02070773284095,0.08668867005766558
5,0.573317289352417,-0.6784698367118835,0.1116268336772918,0.4756612181663513,-0.6779872179031372,-0.0386498644948005,0.5759868621826172,-0.5667428374290466,0.0280055087059736,0.4844212234020233,-0.5686115622520447,-0.0284488424658775,0.5173926949501038,-0.3868803083896637,0.1823654472827911,0.4842928827844602,-0.5685577767735981,0.4756805513081297,-0.6779998356834429,0.5173971464065754,-0.3868471545218864,187.85802832143116,-81.30224370440544,0.05980312913890179
6,0.5729547142982483,-0.6784563660621643,0.1115903258323669,0.4751840233802795,-0.6779444217681885,-0.0381218120455741,0.576001763343811,-0.5666314959526062,0.0273657292127609,0.48458132147789,-0.5684217214584351,-0.0278164464980363,0.5173842310905457,-0.3868010938167572,0.1813793629407882,0.4847143600798272,-0.5684913836355653,0.4749284808933454,-0.6782077765161965,0.5174024795003289,-0.3867089764458761,186.7536647481408,-66.2618143974214,0.05158040311707328
7,0.5727103352546692,-0.6784298419952393,0.116957388818264,0.4748314321041107,-0.6780860424041748,-0.0372889712452888,0.5760342478752136,-0.566632091999054,0.0301114618778228,0.4847113788127899,-0.5684190392494202,-0.0305715911090374,0.5173875093460083,-0.3866409659385681,0.1835680454969406,0.4849516220374516,-0.5684372891001852,0.4745399089005483,-0.6782779562615511,0.5174094006764536,-0.3865719828706275,185.93391081942892,-49.1852357227134,0.07178494493795694
8,0.5725030303001404,-0.6784282326698303,0.1155164837837219,0.4746179580688476,-0.6781464219093323,-0.0372947715222835,0.5761008262634277,-0.5666200518608093,0.0298013221472501,0.4849126040935516,-0.5683811902999878,-0.0302694011479616,0.5174139142036438,-0.3864898085594177,0.1830760836601257,0.4850696562715488,-0.5683963227409267,0.4743952973449525,-0.67827389774994,0.5174155190327516,-0.3864315963456065,185.37267034866423,-33.674428245881245,0.14372049084613467
9,0.5724645256996155,-0.6784239411354065,0.1153583452105522,0.4745010435581207,-0.6781938076019287,-0.0369665026664733,0.5761086940765381,-0.5666205883026123,0.0291315633803606,0.4850690960884094,-0.5683792233467102,-0.0296043343842029,0.517417848110199,-0.3862721621990204,0.187184602022171,0.4851256037393459,-0.5683671439701832,0.4743847358627931,-0.6782453100298431,0.5174170866193639,-0.386291625256886,185.01315709123665,-21.570795445654767,0.16103397596673696
10,0.572418749332428,-0.678425669670105,0.1137889102101326,0.4744489789009094,-0.678260087966919,-0.0366612672805786,0.576127290725708,-0.5666205286979675,0.0286747440695762,0.4851577281951904,-0.5683774948120117,-0.0291376989334821,0.5174270272254944,-0.38611501455307,0.1898599863052368,0.4851583265100558,-0.5683473001597044,0.474426556144741,-0.6782214448088711,0.51741021712916,-0.3861621445414811,184.79204704600625,-13.266602713824229,0.12617436744753288
11,0.5724026560783386,-0.6784086227416992,0.1128591373562812,0.474452257156372,-0.6782609224319458,-0.0365762412548065,0.5761488080024719,-0.5665769577026367,0.0278692599385976,0.4852218627929687,-0.5683513283729553,-0.0283358134329319,0.5174126029014587,-0.3859845697879791,0.1905643343925476,0.4851876614289776,-0.5683349458673045,0.4744715911767528,-0.6782132944488273,0.5173925070456021,-0.3860548585143832,184.6549251290561,-8.227315017009005,0.07574690659891094
12,0.5723564028739929,-0.6783388257026672,0.1117400079965591,0.4744654893875122,-0.6782435774803162,-0.0364904925227165,0.5761613249778748,-0.5665311217308044,0.0275698024779558,0.4852595031261444,-0.5683298110961914,-0.0280432198196649,0.5173838138580322,-0.3859658539295196,0.1916970610618591,0.4852193501134356,-0.5683301074459592,0.4744981877216114,-0.6782198705514196,0.5173643817787307,-0.385978641999892,184.5630023926876,-5.515364182110147,0.036126131764908004
13,0.572318971157074,-0.6783361434936523,0.1115761548280716,0.4744622111320495,-0.6782369017601013,-0.0347439870238304,0.5762327909469604,-0.5665287375450134,0.0270911864936351,0.4852758944034576,-0.5683284997940063,-0.0275627709925174,0.5173288583755493,-0.385962575674057,0.1997113823890686,0.4852514559829748,-0.5683348726129183,0.4745033437473683,-0.6782345972418451,0.5173295788119809,-0.3859373431673687,184.4933386103744,-4.179826938791962,0.01389995632773858
14,0.5722240805625916,-0.6783348321914673,0.1119515523314476,0.4744451344013214,-0.6782791614532471,-0.0314161293208599,0.5762784481048584,-0.5665349960327148,0.0267550870776176,0.4852990508079529,-0.5683481693267822,-0.027226923033595,0.5172821283340454,-0.3859618604183197,0.1992778480052948,0.4852796666680617,-0.5683526495621398,0.4744937466799794,-0.6782499460739296,0.5172945344414638,-0.3859301515257005,184.43543755023205,-3.4740636085405185,0.004398865847856122
