Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,Right_Hip (X)_smoothed,Right_Hip (Y)_smoothed,angles,velocity,roughness
11,0.2091054469347,-0.5703259110450745,-0.2656888365745544,0.2588924169540405,-0.7267373204231262,-0.315273642539978,0.3740812838077545,-0.9166073203086852,-0.3880572617053985,0.3839420676231384,-0.8239898085594177,-0.1839441508054733,0.2095886541518025,-0.5700776703500926,0.3737397240934548,-0.9168480002755152,0.3840878562570999,-0.8235549338610033,-9.099150429575932,-4.547431947891987,0.0005321992767281462
12,0.2092190086841583,-0.570364773273468,-0.2673762440681457,0.2589961588382721,-0.7272447943687439,-0.3195949792861938,0.3740549683570862,-0.917577862739563,-0.3926344215869903,0.3838599026203155,-0.8242681622505188,-0.1834819167852401,0.2094210638135103,-0.5703330855929254,0.3738367596333432,-0.9179642065545234,0.3839453652300895,-0.8239633154501425,-9.147401659331312,-2.8950737853227793,0.0011139405676032503
13,0.2093781530857086,-0.5704997777938843,-0.2721835672855377,0.2596243023872375,-0.727778434753418,-0.3249694406986236,0.3740306794643402,-0.9184280633926392,-0.4029507040977478,0.3837963342666626,-0.8242133259773254,-0.183541253209114,0.2093292678014514,-0.5705656353459595,0.3739815152188295,-0.918795394249608,0.3838137825739816,-0.8242279451126953,-9.175064202766714,-1.6597526061241652,0.0016332400187578878
14,0.2094578295946121,-0.5705358386039734,-0.2734368443489074,0.2599008083343506,-0.7282142043113708,-0.326154351234436,0.3739986419677734,-0.9191253185272216,-0.4123050272464752,0.3837471902370453,-0.824100911617279,-0.1835394352674484,0.209275241707818,-0.570763635308331,0.3741302532035253,-0.9194442502675318,0.3836652132708153,-0.8243733507069535,-9.188640354302958,-0.8145690921746152,0.0013742035852386204
15,0.2094376385211944,-0.5708248615264893,-0.2740537524223327,0.2601251006126404,-0.7289562821388245,-0.3281546235084533,0.374193787574768,-0.920020878314972,-0.4148096144199371,0.3837134540081024,-0.8242270350456238,-0.1835391521453857,0.2092244292486877,-0.5709237052237756,0.3742561234076912,-0.9199941877568516,0.3834632383698584,-0.8244388968604575,-9.191906693943592,-0.1959803784380298,0.0008377446535529927
16,0.2091465592384338,-0.5711448192596436,-0.2729989290237427,0.2602761685848236,-0.7292172312736511,-0.3231824338436126,0.3743903040885925,-0.9205977320671082,-0.408701092004776,0.3834042847156524,-0.8244489431381226,-0.1834363788366317,0.2091559974253743,-0.5710438295639022,0.3743450007789082,-0.9204955910925032,0.3831845512800073,-0.8244612982414083,-9.186305334319856,0.3360815774241388,0.00045013952321372355
17,0.2090275883674621,-0.5711967945098877,-0.2707943916320801,0.2603531181812286,-0.7292550206184387,-0.3191007375717163,0.3744383454322815,-0.920897901058197,-0.4067117571830749,0.3830969333648681,-0.8245108127593994,-0.1833610832691192,0.2090662760107087,-0.5711233708548122,0.3743923363546018,-0.9209679508878004,0.3828334700660252,-0.8244649109635057,-9.172682349693629,0.8173790775736478,0.00026233386330508043
18,0.2089387774467468,-0.5712117552757263,-0.2699355185031891,0.2603945732116699,-0.7293449640274048,-0.3170076608657837,0.3744276463985443,-0.9213060736656188,-0.4061890840530395,0.3822938203811645,-0.8244941234588623,-0.1832129657268524,0.2089643191780952,-0.5711675045265001,0.3744020397292945,-0.9214088607412408,0.3824437762102156,-0.8244614184415924,-9.152863345030026,1.189140279816172,0.00017653978348770646
19,0.2088170945644378,-0.5712487697601318,-0.269895851612091,0.2603872120380401,-0.7293873429298401,-0.3182941973209381,0.3743883371353149,-0.9219180345535278,-0.4067997634410858,0.3818502426147461,-0.8244784474372864,-0.1831990629434585,0.2088634972433367,-0.5711910311856137,0.3743852704845034,-0.9218046517143468,0.3820670713911586,-0.8244544186803417,-9.130164493967005,1.3619310637812632,0.00011294386285998665
20,0.2086431682109832,-0.5712870359420776,-0.2640083730220794,0.2603971362113952,-0.729370653629303,-0.3125203549861908,0.3743230700492859,-0.922401249408722,-0.4062629342079162,0.3815589547157287,-0.8244508504867554,-0.182884469628334,0.2087733769657397,-0.5712183749184101,0.3743575091258255,-0.9221417677586764,0.3817535993308383,-0.8244442110249292,-9.108831641971188,1.2799711197490282,4.994736185746533e-05
21,0.2086311280727386,-0.5713155269622803,-0.2647289633750915,0.2604087591171264,-0.7293826937675476,-0.3142086267471313,0.374287486076355,-0.922576069831848,-0.4066745042800903,0.3814710080623626,-0.8244351744651794,-0.1828418523073196,0.2086945144098857,-0.5712791008947053,0.3743342108405425,-0.9224170236245824,0.3815353777118968,-0.8244308635390044,-9.092989869167749,0.9505063682063408,1.4528407020979367e-05
22,0.2086198925971985,-0.5713285207748413,-0.2651266753673553,0.2604706287384033,-0.729370653629303,-0.3135000765323639,0.3742923140525818,-0.922632098197937,-0.4052563905715942,0.3814384341239929,-0.8244259357452393,-0.182545930147171,0.2086178181494215,-0.5713992701494395,0.3743265349916738,-0.9226416915829856,0.381418827833166,-0.8244156684203433,-9.08567933112704,0.4386322824425548,3.84055109433316e-05
23,0.2086213529109954,-0.571345865726471,-0.2709069848060608,0.2605240046977997,-0.729479968547821,-0.3179462552070617,0.3743023574352264,-0.9227074384689332,-0.4084933996200561,0.3814031481742859,-0.8243942856788635,-0.1824190318584442,0.2085290170786805,-0.5715899043542958,0.374338705102924,-0.9228356999954184,0.3813875400125763,-0.8244015921674404,-9.088183592937758,-0.1502557086431366,0.00011107785173256476
24,0.2085583508014679,-0.5714902877807617,-0.2732333242893219,0.2605209946632385,-0.7296032309532166,-0.3196187615394592,0.3743393421173095,-0.9228273034095764,-0.4082823991775512,0.3814287781715393,-0.8243880867958069,-0.1819219142198562,0.2084164202688136,-0.5718363005790867,0.3743679187573271,-0.9230141242349283,0.3814112196935677,-0.8243931753327233,-9.09959666448689,-0.6847842929479242,0.000177286848963255
25,0.208390325307846,-0.5720977783203125,-0.2756884396076202,0.2605481147766113,-0.7305908203125,-0.3201863169670105,0.3744876384735107,-0.9230064153671264,-0.4072243571281433,0.3815700709819793,-0.8244031667709351,-0.181215688586235,0.2082779566663482,-0.5720945618093538,0.3744068753250703,-0.923172909525675,0.381456404417387,-0.824396196096024,-9.116620742200638,-1.0214446628248552,0.00017965511673237043
26,0.2080353945493698,-0.5724506378173828,-0.2758665978908539,0.260557621717453,-0.7310344576835632,-0.3203185796737671,0.3745360076427459,-0.92306387424469,-0.4075153172016144,0.3815724849700928,-0.8244548439979553,-0.1810176521539688,0.2081234110664999,-0.5723006893319962,0.3744479640753876,-0.9232810817961474,0.3814959484548973,-0.8244172827205068,-9.133757702679349,-1.0282176287226363,0.00011026622061339191
27,0.2079013288021087,-0.5726311802864075,-0.2769583165645599,0.2605298161506653,-0.7310866117477417,-0.3231246173381805,0.3745103478431701,-0.9231605529785156,-0.409605860710144,0.3815621137619018,-0.824489951133728,-0.1810169070959091,0.2079704696056316,-0.5723911841369375,0.3744869883612386,-0.9232841170223566,0.381515154226174,-0.8244632775559866,-9.144104438279095,-0.6208041359847982,3.609511857000986e-05
28,0.2077419459819793,-0.5726336240768433,-0.2754294574260711,0.2603285014629364,-0.731029748916626,-0.3231028318405151,0.3744969964027405,-0.923226535320282,-0.4096235930919647,0.3814754486083984,-0.8245008587837219,-0.1809572875499725,0.2078371150236723,-0.5723267839185091,0.3745241034279474,-0.9231200237639496,0.3815131475209082,-0.824539760811632,-9.14082005289349,0.1970631231363029,6.93688950590398e-05
29,0.2076989710330963,-0.5723728537559509,-0.2752036452293396,0.2599937915802002,-0.7306274175643921,-0.3245960474014282,0.3744998276233673,-0.9232337474822998,-0.4109149277210235,0.3814674019813537,-0.8245751857757568,-0.1809520274400711,0.2077349338146557,-0.5721086313464846,0.3745613527673723,-0.9227458006654826,0.3814997784022878,-0.8246485019981266,-9.119070774551222,1.3049567005360885,0.0002746299193086847
30,0.207694873213768,-0.5717392563819885,-0.2759467959403991,0.2595352530479431,-0.7292805314064026,-0.329802542924881,0.3745589554309845,-0.9230495691299438,-0.4136780202388763,0.3814701437950134,-0.8246867656707764,-0.1809813529253006,0.2076665439779646,-0.5717792981499683,0.3745985235682459,-0.9221656659378292,0.3814901604817412,-0.8247848971709292,-9.077934327555257,2.468186819757925,0.0005693570459048903
31,0.2076916545629501,-0.5710476636886597,-0.2810389399528503,0.2592329978942871,-0.7279506325721741,-0.3411045670509338,0.3745681941509247,-0.921274483203888,-0.4217896461486816,0.3814706802368164,-0.8250219225883484,-0.1811882257461547,0.2076273310046009,-0.5714073321502032,0.3746299491123375,-0.9214460397286244,0.3814993409300527,-0.8249374649689314,-9.021478187168976,3.3873684231768664,0.0007372595928650524
32,0.2076709121465683,-0.570766806602478,-0.2807030379772186,0.2591833472251892,-0.7274731397628784,-0.3400432765483856,0.3746145069599151,-0.9201662540435792,-0.4213242828845978,0.3815798163414001,-0.8251662850379944,-0.1810292452573776,0.2076092749729896,-0.5710618928696075,0.3746441382373456,-0.9207045350002536,0.3815384832204955,-0.8250905688145285,-8.958317621485694,3.789633940996886,0.0006123075382812794
33,0.2075316309928894,-0.5707055926322937,-0.276741623878479,0.2590985894203186,-0.7274598479270935,-0.3373962044715881,0.374652236700058,-0.9198963046073914,-0.4186083674430847,0.381597101688385,-0.8252699375152588,-0.1809391230344772,0.2076040136517609,-0.570789747739586,0.3746268551063239,-0.9200759678730364,0.3816125354931151,-0.8252289122735241,-8.899592218762688,3.5235241633803582,0.00028807263942514765
34,0.2075667679309845,-0.5706190466880798,-0.273533433675766,0.2589781284332275,-0.7274703979492188,-0.3350480198860168,0.374661773443222,-0.919641613960266,-0.4095630645751953,0.3816046118736267,-0.8252769112586975,-0.1808048039674759,0.2076037243201016,-0.5706049987439759,0.3745670492757437,-0.9196740413508954,0.3817187133294374,-0.8253407913820553,-8.856078123808032,2.610845697279345,9.44706579789041e-05
35,0.2076035887002945,-0.5705786943435669,-0.2735204994678497,0.2589760422706604,-0.7275339961051941,-0.3352134525775909,0.3746634423732757,-0.9193739295005798,-0.4090733826160431,0.3817756474018097,-0.8254310488700867,-0.1809575259685516,0.2076007972346263,-0.5704933592088122,0.3744635728945259,-0.9195655355881622,0.3818458556766229,-0.8254185657103842,-8.835459756081827,1.237102063572344,0.00029625893872448815
36,0.2076200693845749,-0.5705293416976929,-0.272876888513565,0.2589569389820099,-0.7276022434234619,-0.3351070880889892,0.3743946552276611,-0.919376790523529,-0.4091867208480835,0.3819904625415802,-0.8254361748695374,-0.1810699850320816,0.2075882322624549,-0.5704252328327132,0.3743291460700114,-0.919760775028833,0.3819761330635273,-0.8254574111019642,-8.840593324887205,-0.3080141283227178,0.0008097525944919323
37,0.2076137810945511,-0.5704818367958069,-0.2730478048324585,0.2588253915309906,-0.7277043461799622,-0.33540940284729,0.3740189969539642,-0.9204266667366028,-0.4106382727622986,0.3822034895420074,-0.8254381418228149,-0.1815662235021591,0.2075613361881132,-0.5703700813144785,0.3741881357246092,-0.9202178790482424,0.3820904603592399,-0.8254541661501473,-8.86928651644526,-1.7215914934833163,0.0012579029274794318
38,0.2075196653604507,-0.5703505873680115,-0.273059606552124,0.2586669325828552,-0.7277305722236633,-0.3349598944187164,0.3739438056945801,-0.9211230874061584,-0.4099098443984985,0.3822766840457916,-0.8253791928291321,-0.1817469447851181,0.2075195127381371,-0.5703067991026133,0.3740679986241105,-0.9208589884737284,0.3821764671776158,-0.8254071545168346,-8.915703491172216,-2.7850184836173497,0.0013177168102386694
39,0.2074608355760574,-0.5702239274978638,-0.2715420424938202,0.2584680318832397,-0.7277398705482483,-0.3305683135986328,0.3739566802978515,-0.9216861724853516,-0.4031384587287903,0.3823159337043762,-0.8253424763679504,-0.1817560195922851,0.207466680323491,-0.5702278547468803,0.3739888563925248,-0.92159369231586,0.3822353966859459,-0.8253171398368236,-8.972833286697977,-3.427787731545635,0.000991691331371599
40,0.2074319571256637,-0.5701159238815308,-0.2668191194534302,0.258277952671051,-0.7277519702911377,-0.3181872069835663,0.3739396333694458,-0.9223414063453674,-0.3852285742759704,0.3823287785053253,-0.8252159357070923,-0.1818127483129501,0.2074099300712847,-0.5701376261162088,0.373956811557449,-0.9223403937903374,0.3822843317266718,-0.8251893028984848,-9.034919465928402,-3.725170753825502,0.0005414650827753257
41,0.2072953432798385,-0.5699875354766846,-0.265365868806839,0.2581758201122284,-0.7277606129646301,-0.3142533898353576,0.3739491105079651,-0.9232127666473388,-0.3837318420410156,0.3823325335979461,-0.8250554800033569,-0.1823683977127075,0.2073570468034621,-0.5700471899333479,0.3739631796726146,-0.9230388683957886,0.3823523369730678,-0.8250356363607318,-9.0988660440874,-3.8367946895398575,0.0002111368336175132
42,0.2072898894548416,-0.5699184536933899,-0.2654251158237457,0.2581139802932739,-0.7277591824531555,-0.3153852522373199,0.3740441799163818,-0.9236485958099364,-0.3862121403217315,0.3824259042739868,-0.8249198794364929,-0.1826080381870269,0.2073138321660656,-0.5699683823223597,0.373988124286399,-0.923653722440264,0.3824715310869248,-0.8248767138998246,-9.164257529651769,-3.923489133862148,5.91685617988932e-05
43,0.2072748243808746,-0.5699052214622498,-0.2651729583740234,0.2579193413257599,-0.7277615070343018,-0.3157094120979309,0.3740442097187042,-0.924048125743866,-0.3875710368156433,0.3825254738330841,-0.824850857257843,-0.1829093396663665,0.207282216566515,-0.5699094090885194,0.3740061476940429,-0.9241711969129756,0.3826656875120495,-0.82474181837053,-9.232218813397754,-4.077677024759119,1.6516169625664943e-05
44,0.2072570621967315,-0.569876492023468,-0.2650093734264374,0.2577483057975769,-0.7277567982673645,-0.3157456517219543,0.3739939033985138,-0.9245349764823914,-0.3884154856204986,0.3827143609523773,-0.8246819376945496,-0.1829657405614853,0.2072599536974464,-0.569873125974377,0.3739913281445345,-0.924591923762042,0.3829398909105154,-0.8246664369945492,-9.30370716480545,-4.289301084461776,1.3430181652268718e-05
45,0.2072539329528808,-0.5698763728141785,-0.2668018043041229,0.2576840817928314,-0.7278777360916138,-0.3183722794055938,0.3738823235034942,-0.9248413443565368,-0.3924697339534759,0.383190244436264,-0.8246787786483765,-0.1830925345420837,0.2072419557492622,-0.5698577328726416,0.3739210008553276,-0.9249232882198448,0.3832753755370434,-0.8246861473154643,-9.378045649641624,-4.460309090170433,1.8406613942627923e-05
46,0.2072469145059585,-0.5698748826980591,-0.2701354324817657,0.2575621008872986,-0.7278854846954346,-0.32625412940979,0.3737773895263672,-0.9253089427947998,-0.4082043468952179,0.383716344833374,-0.8246992826461792,-0.1833790242671966,0.2072225727224889,-0.5698586844640453,0.3737779016618217,-0.925174975003268,0.3836330397972849,-0.824826932413224,-9.452468667032951,-4.465381043479617,1.5849928570169595e-05
47,0.2072345614433288,-0.5698674321174622,-0.2725917398929596,0.2571852803230285,-0.7279046773910522,-0.3334723711013794,0.3735160827636719,-0.9254218339920044,-0.4237006604671478,0.3842242956161499,-0.8248059749603271,-0.1835681051015854,0.2071978854929669,-0.5698705785896926,0.3735519275155748,-0.9253582841969148,0.3839656986804143,-0.8250942491600758,-9.522978134366692,-4.230568040024458,7.451713760045776e-06
48,0.2071838527917862,-0.5698645710945129,-0.2730267643928528,0.256789892911911,-0.7279096245765686,-0.3365729451179504,0.3733463287353515,-0.9254201650619508,-0.4262317717075348,0.3843318521976471,-0.8252829909324646,-0.1838244348764419,0.2071671401745584,-0.569888399215568,0.3732425670741517,-0.925486520474846,0.3842339526098975,-0.82546567891248,-9.586030451365838,-3.783139019948756,2.155621566874935e-05
49,0.207109048962593,-0.5699212551116943,-0.2734007239341736,0.2562710046768188,-0.7279404401779175,-0.3378684222698211,0.3730180561542511,-0.9254820942878724,-0.4293356537818908,0.3844527006149292,-0.8259534239768982,-0.1838342398405075,0.2071326898393146,-0.5699082388093561,0.3728616791320187,-0.9255736773515056,0.384418059445569,-0.8258927810663449,-9.64001169207867,-3.238874442769877,7.650071100510229e-05
50,0.2070685774087906,-0.5699597001075745,-0.2750709950923919,0.2558704614639282,-0.7280547618865967,-0.3399348556995392,0.3723883330821991,-0.925643026828766,-0.4342705309391022,0.3845170438289642,-0.826650083065033,-0.18385711312294,0.2070984694315244,-0.5699279646355176,0.3724345125805334,-0.9256317113201092,0.384521149183916,-0.8263144188796085,-9.68563354099996,-2.7373109352774705,0.00013980761152964914
51,0.2070587277412414,-0.569962739944458,-0.2804338037967682,0.2556498646736145,-0.728068470954895,-0.3439382910728454,0.3720086216926574,-0.9256867170333862,-0.437344491481781,0.3845342397689819,-0.8269151449203491,-0.1840039044618606,0.2070678831697617,-0.5699478937890966,0.3719965179999321,-0.9256689221312028,0.3845645357209949,-0.826676661759796,-9.725190093722134,-2.373393163330384,0.00015795816468195563
52,0.2070357501506805,-0.5699684619903564,-0.2836730182170868,0.255570650100708,-0.7280935645103455,-0.3456969559192657,0.3714658319950104,-0.9257104992866516,-0.4370653033256531,0.3845416307449341,-0.8269999027252197,-0.1840252131223678,0.2070422656472628,-0.5699709235811005,0.3715857721695605,-0.925690704574702,0.3845788919152404,-0.8269490022011412,-9.761333873667766,-2.1686267967379536,0.00011983103183063994
53,0.2070266008377075,-0.5699833035469055,-0.289843201637268,0.255468338727951,-0.7281114459037781,-0.3530486226081848,0.3710900545120239,-0.9257025122642516,-0.4455749094486236,0.3845501244068146,-0.8270421624183655,-0.1843864023685455,0.2070205029312093,-0.5700016341802391,0.3712338412276811,-0.9257015891950752,0.3845947647027766,-0.8271287652985952,-9.79612031181207,-2.0871862886582093,6.224188155453215e-05
54,0.2069926410913467,-0.570025622844696,-0.289610743522644,0.2554453909397125,-0.7281165719032288,-0.3519080877304077,0.3709563314914703,-0.925704300403595,-0.4435136020183563,0.3845605552196502,-0.8271292448043823,-0.1844881772994995,0.2069996241235845,-0.5700446130882727,0.3709590832763707,-0.9257070364934212,0.384634575802353,-0.8272336040510098,-9.830644499409203,-2.0714512558280163,2.157228822072266e-05
55,0.2069749385118484,-0.5700741410255432,-0.2890963554382324,0.2553863525390625,-0.7282158732414246,-0.351567268371582,0.3708622455596924,-0.9257453680038452,-0.4423803091049194,0.3846061825752258,-0.8271912336349487,-0.1845039129257202,0.2069758894961355,-0.5701028275033986,0.3707651450133899,-0.9257144457235914,0.3847074519109761,-0.8272885261949131,-9.865126789637731,-2.06893741371168,4.6431445315469736e-06
56,0.2069662362337112,-0.5702184438705444,-0.2885831296443939,0.255370169878006,-0.7284832000732422,-0.3513049781322479,0.3706793189048767,-0.9257447123527528,-0.4415704309940338,0.3848316669464111,-0.8272746801376343,-0.1845095455646515,0.2069460561504304,-0.5701768180856084,0.3706442497798007,-0.9257334703903686,0.3848079753870453,-0.8273145578018879,-9.899172073567172,-2.0427170357664437,6.381179621534527e-07
57,0.2069578766822815,-0.5702841877937317,-0.2893276214599609,0.255350112915039,-0.7286231517791748,-0.3505003452301025,0.3705324828624725,-0.9258406758308412,-0.4412887692451477,0.3850080966949463,-0.8272933959960938,-0.1845185756683349,0.2069085734557554,-0.5702648527648658,0.370582017620449,-0.9257755193362632,0.3849192791584047,-0.8273227847300045,-9.93208634230435,-1.9748561242306903,5.483706639590735e-07
58,0.2068594545125961,-0.5703560709953308,-0.2900591194629669,0.2553346157073974,-0.7287702560424805,-0.3499476909637451,0.3705268502235412,-0.925863802433014,-0.4404553174972534,0.3850537538528442,-0.8272944092750549,-0.1845278888940811,0.2068641900418329,-0.5703633605049796,0.370560975969324,-0.9258518761397156,0.3850191043433956,-0.8273140115841724,-9.963217696101978,-1.8678812278576729,2.05808373827987e-06
59,0.2068113386631012,-0.5703622102737427,-0.2899777591228485,0.2553172409534454,-0.7287750840187073,-0.3481967449188232,0.3705466389656067,-0.9258235096931458,-0.438900738954544,0.3850699663162231,-0.8272956013679504,-0.1845075041055679,0.2068153126957982,-0.5704668807903892,0.3705628541217926,-0.9259699645097212,0.3850858693039163,-0.827282556804378,-9.992158648134776,-1.7364571219678735,5.2086574680842985e-06
60,0.206693023443222,-0.5705500841140747,-0.2897836565971374,0.2553059756755829,-0.7288729548454285,-0.3449818789958954,0.3707057237625122,-0.9258233904838562,-0.4342065453529358,0.3850817382335663,-0.8273063898086548,-0.1845097690820694,0.2067640589576131,-0.5705679369118855,0.3705713007929206,-0.9261288497092102,0.3851025576235971,-0.8272224079737116,-10.018598904572531,-1.5864153862653296,9.379871539837606e-06
61,0.2066822797060012,-0.5707713961601257,-0.2854320406913757,0.2554619610309601,-0.7291041016578674,-0.3367915749549866,0.3706841766834259,-0.9265795946121216,-0.4275737702846527,0.3850615620613098,-0.8272973299026489,-0.1840115189552307,0.2067100138883252,-0.5706583198431816,0.3705751260723043,-0.926317626786708,0.3850585991092129,-0.8271337375227488,-10.041899971207329,-1.398063998087835,1.4466323549667839e-05
62,0.2066733092069625,-0.5707957744598389,-0.2840474545955658,0.2555142045021057,-0.7291098833084106,-0.335792064666748,0.3704409003257751,-0.926724135875702,-0.4275450110435486,0.3850323259830475,-0.8271143436431885,-0.1838038563728332,0.2066492133518639,-0.5707322205516645,0.3705698449970054,-0.9265198731982672,0.3849511095246753,-0.8270269717749876,-10.060830283626215,-1.1358187451331858,2.303075087759554e-05
63,0.2065831869840622,-0.5708011388778687,-0.2790639400482178,0.2555405497550964,-0.7290827631950378,-0.3266848921775818,0.3704988956451416,-0.9267248511314392,-0.4171192944049835,0.3848147988319397,-0.8267540335655212,-0.1835359036922454,0.2065751545133443,-0.5707892000560226,0.3705556955331614,-0.9267216443863656,0.3847858921288518,-0.826921519145879,-10.073866702905969,-0.7821851567852178,3.981749648762028e-05
64,0.2065157294273376,-0.5708054304122925,-0.2770498394966125,0.2555442154407501,-0.7290099263191223,-0.3249050378799438,0.3705313503742218,-0.9268394708633424,-0.4177452027797699,0.3845777213573456,-0.8267374634742737,-0.1834222823381424,0.2064812238271685,-0.5708343891167105,0.3705335517589072,-0.9269161780375365,0.3845771702432335,-0.8268388567639356,-10.079971698756191,-0.3662997510133436,6.634410629276939e-05
65,0.206333577632904,-0.5708180665969849,-0.2751338183879852,0.2555479109287262,-0.728863537311554,-0.3221096098423004,0.3705199062824249,-0.9269930720329284,-0.4162994623184204,0.3843627870082855,-0.8267219662666321,-0.1833082884550094,0.2063632031417014,-0.5708755069932551,0.3705020138695374,-0.9271021097098902,0.3843449868729844,-0.8267938217697798,-10.079312912697878,0.0395271634987892,9.292786977658828e-05
66,0.2062078267335891,-0.570867121219635,-0.2731262445449829,0.2555504739284515,-0.7288693189620972,-0.320185899734497,0.3704603314399719,-0.927332639694214,-0.4139897525310516,0.3839638531208038,-0.8267585039138794,-0.1832490861415863,0.2062210565644885,-0.5709186775100028,0.3704570914166522,-0.9272785777446336,0.384110531347448,-0.8267893814611483,-10.073444142143188,0.352126233281389,0.00010036136328336827
67,0.2061687260866165,-0.570953369140625,-0.2743071019649505,0.2555612921714782,-0.7288757562637329,-0.3226833343505859,0.3704048991203308,-0.9274787902832032,-0.4162046611309051,0.3838870823383331,-0.8269007802009583,-0.1833138614892959,0.206060114529102,-0.5709655262762827,0.370393370673116,-0.9274418257630316,0.3838910920047295,-0.8268173244247792,-10.06487319542252,0.5142568032401229,7.80719423482441e-05
