Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Hip (X)_smoothed,Right_Hip (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
1,0.6314429044723511,-0.5245758295059204,-0.3110792636871338,0.5821717977523804,-0.6721476316452026,-0.3003036081790924,0.4893620908260345,-0.817726194858551,-0.6251863837242126,0.6892598867416382,-0.7394659519195557,-0.0400334112346172,0.6314458582039276,-0.5245755320555083,0.6892597752537857,-0.7394656555591671,0.489360130562369,-0.8177282690896094,40.91687870678311,,
2,0.6317269802093506,-0.5237308740615845,-0.179491177201271,0.5835877656936646,-0.6677698493003845,-0.1468082219362259,0.4899893999099731,-0.8166781067848206,-0.4263827204704284,0.6891732215881348,-0.7418092489242554,-0.0514778941869735,0.6316724784619768,-0.5239352344900684,0.6890187460798671,-0.740921582856487,0.4900741641691623,-0.8169076230920056,40.78980009599784,-7.6247166471161165,
3,0.6320136189460754,-0.5230191946029663,-0.1979837417602539,0.5842567086219788,-0.6661204695701599,-0.1670646071434021,0.4906505942344665,-0.8157805800437927,-0.4492433071136474,0.6890037655830383,-0.7424920201301575,-0.0554360337555408,0.6318738189372913,-0.5233713918264941,0.6887568523386065,-0.7422671799574019,0.4907265653781614,-0.8161750740679079,40.595272149719115,-11.67167677672353,0.0022747064292544515
4,0.6322426199913025,-0.5227300524711609,-0.2270889431238174,0.5845853686332703,-0.6650540828704834,-0.203423723578453,0.4913258850574493,-0.8152021169662476,-0.4987779855728149,0.6884797811508179,-0.7433251142501831,-0.0559950657188892,0.6320364483860855,-0.522937308270185,0.6884662651567185,-0.7434206764865295,0.4912597807617086,-0.8155893558029679,40.375262852463656,-13.200557835327515,0.0023058040989881855
5,0.6322465538978577,-0.5226893424987793,-0.2390261590480804,0.5846160054206848,-0.665320098400116,-0.217543751001358,0.4917386174201965,-0.815207302570343,-0.5179393887519836,0.6883358955383301,-0.7441956400871277,-0.0552558451890945,0.6321676009318472,-0.5226504104089773,0.6881587039865095,-0.7443404539294342,0.4916294274512161,-0.8151626495427592,40.159770377318,-12.929548508739543,0.0018426457631375585
6,0.6323028206825256,-0.5226031541824341,-0.2407352328300476,0.5847166180610657,-0.6650797128677368,-0.2152263522148132,0.4919202327728271,-0.8148755431175232,-0.505436897277832,0.6877525448799133,-0.7449162006378174,-0.0548363290727138,0.6322951582665703,-0.522494470938773,0.6878620639843993,-0.7450193198605097,0.4918131337711681,-0.8148634659718549,39.969758222337745,-11.400729298815122,0.0013820923887027318
7,0.6323385834693909,-0.5225502848625183,-0.2409896254539489,0.5847586393356323,-0.6652155518531799,-0.222596526145935,0.491943746805191,-0.8148753046989441,-0.518216073513031,0.6873262524604797,-0.7456169128417969,-0.0550559051334857,0.6324586247443371,-0.5224327758706614,0.6876092552901337,-0.7454739110580302,0.4918169286782156,-0.8146360710759691,39.81823072904423,-9.091649597610854,0.0007395032275474479
8,0.6324971318244934,-0.5225037932395935,-0.2443404346704483,0.5849090814590454,-0.6645956039428711,-0.2259591221809387,0.4917451739311218,-0.8147216439247131,-0.5234436392784119,0.6873253583908081,-0.7458032369613647,-0.0549506396055221,0.6326944988502323,-0.5224239187359685,0.6874247568235218,-0.7457372922736328,0.4916756634888833,-0.8144265017341972,39.71029325725134,-6.476248307573655,0.0022298169454103333
9,0.6328820586204529,-0.5224752426147461,-0.2081420421600341,0.5851658582687378,-0.6641190052032471,-0.1890971362590789,0.4912992119789123,-0.8145439028739929,-0.4869025945663452,0.6873320937156677,-0.7458089590072632,-0.0550221092998981,0.6330221277151077,-0.5224335405625212,0.6873159117848723,-0.7458540112888759,0.4914460523554572,-0.8142040009060275,39.6433278412192,-4.017924961928401,0.0036228249331929515
10,0.6334252953529358,-0.5224353671073914,-0.1608959287405014,0.5857892632484436,-0.6626917123794556,-0.1466598808765411,0.4910846948623657,-0.8139506578445435,-0.4469530880451202,0.6873534917831421,-0.7457957863807678,-0.0550137534737587,0.6334359363343613,-0.5224396560279099,0.6872730948857312,-0.7458739897052182,0.4911939276546354,-0.8139691628143311,39.60833743156588,-2.0994245791990807,0.003902183765247496
11,0.6340079307556152,-0.5224058032035828,-0.1627187579870224,0.5863664746284485,-0.6619188189506531,-0.1484968960285186,0.4909163415431976,-0.8133491277694702,-0.4516480267047882,0.6873539090156555,-0.7457900643348694,-0.0551716908812522,0.6339067015109265,-0.522432538414084,0.6872768346059648,-0.7458446477769827,0.4909801746426667,-0.8137453696820042,39.592723159292554,-0.9368563363995008,0.0030331231246124163
12,0.6342909336090088,-0.5224136710166931,-0.1949905157089233,0.5867802500724792,-0.662011444568634,-0.2081288993358612,0.4908473789691925,-0.8133198618888855,-0.5280985236167908,0.6873475909233093,-0.7457714080810547,-0.0550592504441738,0.6343900338832437,-0.5224115177878692,0.6873064243054392,-0.7458038411111412,0.4908502555671533,-0.81355872204822,39.58377796929253,-0.5367114000016215,0.0016723490352076205
13,0.634909987449646,-0.5223764181137085,-0.2426488846540451,0.5871046185493469,-0.6617832779884338,-0.2553342580795288,0.4908643960952759,-0.8133174777030945,-0.5851936340332031,0.6873602271080017,-0.7457738518714905,-0.0550155751407146,0.6348379454523909,-0.522380903837216,0.6873457223856932,-0.7457759940058356,0.4908293619323163,-0.8134188393934492,39.571725460262634,-0.723150541793558,0.0005843934340704737
14,0.6354187726974487,-0.5223156809806824,-0.3122113645076751,0.5873463749885559,-0.6616312861442566,-0.3166614174842834,0.4908681809902191,-0.8133172988891602,-0.6236041188240051,0.6873551607131958,-0.7457653880119324,-0.055975291877985,0.6352104391483251,-0.5223462548155087,0.6873849283496645,-0.7457717331370632,0.4909218184024302,-0.8133114900143077,39.55137739127491,-1.2208841392633474,0.00010412013173064499
15,0.6355859041213989,-0.5222552418708801,-0.3396377563476562,0.5875528454780579,-0.6612770557403564,-0.3323988318443298,0.4909297823905945,-0.8133016228675842,-0.6214620471000671,0.6874352097511292,-0.7457661032676697,-0.0558957047760486,0.6354850227065084,-0.5223114100204239,0.6874193785715723,-0.7457899637241082,0.491112600477728,-0.8132052010940813,39.52214260681543,-1.7540870675689746,6.297296696178291e-05
16,0.6356568336486816,-0.5222517848014832,-0.3191673755645752,0.5879340767860413,-0.6610782146453857,-0.3067060708999634,0.4914085566997528,-0.8132323026657104,-0.6168593168258667,0.687435507774353,-0.745797872543335,-0.0556055791676044,0.6356611899021662,-0.5222767491874806,0.6874470626044968,-0.7458213540130232,0.491370850705323,-0.8130663107481247,39.48674372374103,-2.123932984464006,0.0001251871757312101
17,0.6356934905052185,-0.522252082824707,-0.3097302615642547,0.58820641040802,-0.6610398888587952,-0.3006088733673095,0.4917946755886078,-0.8131207823753357,-0.5965899229049683,0.6874285936355591,-0.7459414005279541,-0.055592868477106,0.6357576336220062,-0.5222394195460351,0.6874660489126871,-0.7458527827432408,0.4916569327034237,-0.8128746616530994,39.44926443339623,-2.248757420687894,0.00011324484190926911
18,0.6357536911964417,-0.5222064852714539,-0.3020349144935608,0.5888839960098267,-0.6608221530914307,-0.2764196991920471,0.4920299351215362,-0.8126071095466614,-0.5164355635643005,0.6874315738677979,-0.7459110617637634,-0.0552353709936142,0.6358036041960762,-0.5221957921134794,0.6874724290527644,-0.7458722565566478,0.491932737925018,-0.8126332830855532,39.41315801232366,-2.166385264354034,5.0360298770037274e-05
19,0.6357806921005249,-0.5222059488296509,-0.2997035682201385,0.5892416834831238,-0.6609505414962769,-0.2750459015369415,0.4922685921192169,-0.8123600482940674,-0.5080419182777405,0.6874244213104248,-0.7458929419517517,-0.0528128631412982,0.6358285749286203,-0.5221453476832106,0.6874594381845317,-0.7458729869036458,0.4921714375734594,-0.8123683935433778,39.37983504272212,-1.9993781760925344,1.0297306597642124e-05
20,0.6357994675636292,-0.5222008228302002,-0.2893344461917877,0.5894050002098083,-0.6610840559005737,-0.244398757815361,0.492328941822052,-0.8120671510696411,-0.4512153565883636,0.6874052286148071,-0.7458783388137817,-0.0507405959069728,0.6358538196399536,-0.5220943961390655,0.6874185682527276,-0.7458551187143091,0.4923623190678806,-0.8121205776853269,39.34834050036239,-1.889672541583849,5.585957586444425e-06
21,0.6358282566070557,-0.5221336483955383,-0.2687122225761413,0.5894520878791809,-0.6616501212120056,-0.2249247282743454,0.4924368858337402,-0.8118746876716614,-0.4332367777824402,0.6874266266822815,-0.7458109259605408,-0.0475960336625576,0.6358875076037247,-0.5220576525388022,0.6873429804788809,-0.7458246756251976,0.4925094591049982,-0.8119315411860568,39.316253356870995,-1.9252286094837243,6.722271818761954e-06
22,0.6358955502510071,-0.5219904780387878,-0.2352039963006973,0.5894944071769714,-0.6616660952568054,-0.1916118413209915,0.4926024377346039,-0.8116534948348999,-0.3956758677959442,0.6873586773872375,-0.7457352876663208,-0.0469257831573486,0.6359236750119116,-0.5220558001632031,0.6872322371742663,-0.745790504871082,0.4926265077611159,-0.8118311444179148,39.28138687909075,-2.0919886668144727,3.670386625874684e-06
23,0.635968029499054,-0.5219780802726746,-0.2148327529430389,0.5895059108734131,-0.6620824337005615,-0.17734295129776,0.4928022623062134,-0.8116355538368225,-0.3817603290081024,0.6871738433837891,-0.7457283139228821,-0.0464119426906108,0.635944965744793,-0.5221086624569088,0.6870958372185095,-0.745760615805086,0.4927310620756359,-0.8118282203149032,39.243421797739195,-2.277904881093491,6.713361372292089e-06
24,0.6359779238700867,-0.522071897983551,-0.2267732620239257,0.58933025598526,-0.6642821431159973,-0.1933021992444992,0.4928778111934662,-0.8119224309921265,-0.4020306169986725,0.6869142651557922,-0.74571692943573,-0.046447854489088,0.6359283979280235,-0.5222265244536305,0.6869525764604979,-0.745739474785519,0.4928404145218751,-0.8119082419726921,39.20457694597324,-2.3306911059574986,1.108801605695165e-05
25,0.6358717679977417,-0.5223720669746399,-0.2418788820505142,0.5887648463249207,-0.6664940714836121,-0.1956377029418945,0.4928880333900451,-0.8122043609619141,-0.4204147756099701,0.6866963505744934,-0.7457517981529236,-0.0463005155324935,0.6358524988139009,-0.522404261780992,0.6868246361697798,-0.7457273553253215,0.4929678433775669,-0.8120396680672798,39.168940240130986,-2.138202350535039,7.152522513795826e-06
26,0.6357774138450623,-0.5226620435714722,-0.2429238259792328,0.5884438157081604,-0.667338490486145,-0.1937063038349151,0.4929790496826172,-0.8123539090156555,-0.3970306813716888,0.686600387096405,-0.7457429766654968,-0.045976061373949,0.6357037787424422,-0.5226219431846363,0.6867287621540816,-0.7457216930746566,0.4931182712143067,-0.8121868123810758,39.140861030789274,-1.6847525605027158,1.7966093605311423e-05
27,0.6355704665184021,-0.522957444190979,-0.2437989115715026,0.5882301330566406,-0.66810542345047,-0.1940619647502899,0.4932118654251098,-0.8124008774757385,-0.3855497539043426,0.6866099834442139,-0.7457415461540222,-0.0450147911906242,0.635480935468525,-0.5228519094484059,0.6866692178482798,-0.7457193397093057,0.4932845190066814,-0.8123229228239599,39.123300251999645,-1.0536467273777816,7.969783249553558e-05
28,0.6351619958877563,-0.5232197046279907,-0.2474133223295211,0.5881887078285217,-0.6683269143104553,-0.1975035369396209,0.4935295283794403,-0.8124300241470337,-0.3940050005912781,0.6866639852523804,-0.7457301020622253,-0.0446539893746376,0.6351957090503264,-0.5230687073931731,0.6866363846581843,-0.7457183863256601,0.4934471773517242,-0.812437212308944,39.11694517078806,-0.3813048726952672,0.00017920997129469
29,0.6348285675048828,-0.5232846736907959,-0.2547955513000488,0.5881511569023132,-0.668430745601654,-0.1997740864753723,0.4935860633850097,-0.8125044107437134,-0.4024438560009002,0.6866951584815979,-0.7457132339477539,-0.0441507995128631,0.6348699934782431,-0.5232569323484267,0.6866115786498939,-0.7457187835902119,0.4935795081382491,-0.8125338864678707,39.120377989454695,0.2059691199983149,0.000250269049420686
30,0.634534478187561,-0.523351788520813,-0.2790195345878601,0.5881708264350891,-0.6683740615844727,-0.2203084379434585,0.4936827421188354,-0.8125550746917725,-0.4199714660644531,0.6866675615310669,-0.7457154393196106,-0.0440222658216953,0.6345302298526596,-0.5234135001301585,0.6865752920452337,-0.7457217574283213,0.4936555009029527,-0.8126256261007822,39.13101355589355,0.6381339863314395,0.00024360571204601014
31,0.6340990662574768,-0.5235006809234619,-0.287685751914978,0.5882082581520081,-0.6683286428451538,-0.2324170619249344,0.493720680475235,-0.8126678466796875,-0.4378300607204437,0.6865788698196411,-0.7457184195518494,-0.0438607633113861,0.6342012916416832,-0.5235442549211841,0.6865146858131571,-0.7457285324878486,0.4936579685279165,-0.8127255756538889,39.14618926329844,0.9105424442931564,0.00017457290232048044
32,0.6338574886322021,-0.5236372351646423,-0.2837466597557068,0.5882704854011536,-0.6682912707328796,-0.2307386845350265,0.4937236607074737,-0.8127841353416443,-0.4373195767402649,0.6864984035491943,-0.7457179427146912,-0.0437682978808879,0.633901920153372,-0.5236578880706393,0.6864270317458973,-0.7457390052956931,0.4935846247615907,-0.8128411251221425,39.16381066524164,1.0572841165921432,9.447094003859728e-05
33,0.6336914896965027,-0.523686945438385,-0.3021487295627594,0.5883817076683044,-0.6682791113853455,-0.2520315051078796,0.4935494363307953,-0.8129218816757202,-0.4647750556468963,0.6861587762832642,-0.7457451224327087,-0.0437778569757938,0.6336429847741691,-0.5237606309177455,0.6863179332901478,-0.7457508891927119,0.4934507043974936,-0.8129713109791759,39.182256762236456,1.1067658196888883,3.821327949839367e-05
34,0.6334906220436096,-0.5238296389579773,-0.3122901618480682,0.5884183049201965,-0.6683979034423828,-0.2697061002254486,0.4932703077793121,-0.8131813406944275,-0.4957409203052521,0.6860911250114441,-0.7457521557807922,-0.0436638779938221,0.6334287750825445,-0.523853601696025,0.6861957718543142,-0.7457596554669206,0.4932863514572076,-0.813108306381138,39.19970845126597,1.0471013417708264,1.0021671311228468e-05
35,0.6332955956459045,-0.5239432454109192,-0.3059465587139129,0.5884494781494141,-0.6684978008270264,-0.2609193027019501,0.4929079413414001,-0.8132662177085876,-0.4812159836292267,0.6860326528549194,-0.7457582354545593,-0.0433525405824184,0.6332598267841524,-0.5239332685981564,0.6860661782597107,-0.7457593558437461,0.4931280581076352,-0.8132421327080342,39.213519762189726,0.8286786554253922,3.7333349907259923e-06
36,0.6330804228782654,-0.5240792036056519,-0.310030460357666,0.588504433631897,-0.6685760617256165,-0.2677774727344513,0.492906242609024,-0.8134008049964905,-0.4893564879894256,0.6859803199768066,-0.7457579970359802,-0.042999479919672,0.6331348269757382,-0.5239946447018615,0.6859304533197955,-0.7457441552703671,0.4930068068068521,-0.813366531376087,39.22034170958556,0.4093168437501049,2.3226992100040308e-05
