Frame #,Nose (X),Nose (Y),Nose (Z),Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Nose (X)_smoothed,Nose (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
1,0.2905497252941131,-0.4855792224407196,-0.6517759561538696,0.3212232589721679,-0.4662487208843231,-0.4623887538909912,0.3529465198516845,-0.465350329875946,-0.2767149209976196,0.3553297519683838,-0.4862962365150451,-0.0981781259179115,0.3212651334974503,-0.4662376719263295,0.2905785686887215,-0.4855771216980682,0.3553486127744483,-0.486303392974146,242.7064597969927,,
2,0.2853080928325653,-0.4828449189662933,-0.6517819762229919,0.3301972448825836,-0.4636543393135071,-0.4833850562572479,0.3377864360809326,-0.4540678262710571,-0.5292655229568481,0.3171483278274536,-0.4667267799377441,-0.6218056082725525,0.3301169462127527,-0.4649255391097251,0.2908587822863048,-0.483323099200831,0.3413425960556175,-0.4768099908954596,246.32071586393312,216.8553640164248,
3,0.2893328368663788,-0.482866883277893,-0.7764591574668884,0.3316356837749481,-0.4638222754001617,-0.5438132882118225,0.3390107750892639,-0.4565426111221313,-0.5771428346633911,0.3271671831607818,-0.4652667641639709,-0.7330685257911682,0.3378492011746239,-0.4634398700572301,0.2904917939571435,-0.4813620778056521,0.3285885780155734,-0.4684995770917605,288.62369293646685,2538.178624352024,748.408566524319
4,0.2892208695411682,-0.4834655821323395,-0.7462947368621826,0.3415271043777466,-0.4624438285827636,-0.5336623191833496,0.3408411741256714,-0.4431207478046417,-0.5463997721672058,0.3163052499294281,-0.4644794464111328,-0.6272011399269104,0.3434261904657756,-0.4616810954035395,0.2888988353674162,-0.4799932580083191,0.3178209043376248,-0.4621945033540239,180.1402748721131,-6509.005083861224,6133.207106178669
5,0.292303055524826,-0.4759019315242767,-0.6600523591041565,0.3583576679229736,-0.4624673128128052,-0.5802811980247498,0.3422243893146515,-0.448821872472763,-0.6452129483222961,0.3247277736663818,-0.454903095960617,-0.7197074890136719,0.3461071177849949,-0.4596866574847583,0.2857499400897056,-0.4794781625850876,0.3091828844188856,-0.4581811162219395,116.27997365431352,-3831.6180730679753,4551.1602276913045
6,0.2958448231220245,-0.4757420122623443,-0.5271314978599548,0.3525815308094024,-0.4595271348953247,-0.5517246723175049,0.3239370286464691,-0.4498080015182495,-0.6455107927322388,0.2920980453491211,-0.4614869058132171,-0.7099260687828064,0.3457336916877649,-0.4576765876333276,0.2811917336044043,-0.4799431387027525,0.3025041751043431,-0.4562626820191515,78.13094418878755,-2288.9417679315584,3421.9307910726075
7,0.2627904713153839,-0.4800963997840881,-0.4780385792255401,0.3394576907157898,-0.4562722444534302,-0.4913637638092041,0.3297333717346191,-0.440160721540451,-0.47750985622406,0.3057579100131988,-0.4526620209217071,-0.3901555240154266,0.3429110564219521,-0.4560209063622261,0.275923661279881,-0.4812711209490383,0.2975992542647095,-0.4559115929365359,55.1952251134143,-1376.143144522395,3077.98423787336
8,0.2657805681228637,-0.4849864542484283,-0.3810606002807617,0.33755624294281,-0.4490481317043304,-0.4139237999916076,0.3244151771068573,-0.4327099025249481,-0.4044812619686126,0.2932969331741333,-0.4559834897518158,-0.3730959296226501,0.3388827936517855,-0.4550996024866367,0.2709692260071319,-0.4830864155083543,0.2943926825542879,-0.4564243280172896,41.39344456846406,-828.1068326970144,1448.528932452388
9,0.2681217193603515,-0.4875434637069702,-0.2890730500221252,0.3346100747585296,-0.4516638815402984,-0.3612922132015228,0.3200201392173767,-0.4375530183315277,-0.3650721907615661,0.2909654378890991,-0.4568740725517273,-0.3469306528568268,0.3351201840296721,-0.4551064869797807,0.2672532270113933,-0.4848793717644159,0.2928932649810508,-0.4570596856067138,33.25146498950965,-488.5187747372647,500.2625535559147
10,0.2619431316852569,-0.4875130951404571,-0.0750783085823059,0.3199614882469177,-0.4578584134578705,-0.2029467672109604,0.324015349149704,-0.4402298033237457,-0.2061486095190048,0.2903787791728973,-0.4606226980686188,-0.1675586998462677,0.3328297754741868,-0.4559227770384788,0.2652721614595986,-0.4862001226508973,0.2930880546403013,-0.4571867840807981,28.87840580863604,-262.38355085241665,182.37336764099993
