Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Elbow X,Elbow Y,Elbow X_smoothed,Elbow Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Shoulder Pink X_smoothed,Shoulder Pink Y_smoothed,angles,velocity,roughness
28.0,298.6285706,1028.432129,748.4950562,1227.258789,470.5164795,1210.126343,470.4760992935499,1210.0916763835169,748.2991980389003,1227.3867403180411,298.50228042496354,1028.6218686063369,137.36911362227656,-13.837115826839296,0.0003410999629917966
29.0,299.3188782,1027.55835,748.2782593,1227.5,470.5164795,1210.126343,470.4837085029598,1209.9368148591425,748.2575524497743,1227.4191023790083,299.3340036336124,1027.6221188966226,137.13829357645534,-13.849202749273104,0.00018559176980238515
30.0,299.9737549,1026.959351,748.0950317,1227.422974,470.4354858,1209.905029,470.5012597648177,1209.7596865116247,748.2431646126481,1227.4198308891107,300.1599089669882,1026.6879006549266,136.9130788561881,-13.512883216034766,5.427927795459578e-05
31.0,300.8994446,1025.629395,748.0614624,1227.430298,470.3514099,1209.57959,470.54201072000114,1209.5551245061215,748.2607720497069,1227.3870726368257,300.9959567771848,1025.8175901544005,136.6972450185146,-12.950030260410015,3.744374942369732e-05
32.0,301.6764221,1025.272339,748.0447388,1227.479614,470.4845276,1209.396851,470.6091625216162,1209.3336144529223,748.3019427024788,1227.326343972636,301.8423088497854,1025.0107961183303,136.4921826992737,-12.303739154452842,0.0001215283669753269
33.0,302.8560486,1024.0,748.5560303,1227.140747,470.848938,1208.848877,470.6939986745726,1209.11551405144,748.3440099704878,1227.2496279028608,302.6789494365199,1024.2721057553858,136.2978651527837,-11.659052789401583,0.0002197540577556235
34.0,303.2340698,1023.747559,748.5560303,1227.140747,470.848938,1208.848877,470.780416729951,1208.9216047102525,748.358746776868,1227.1710770393468,303.4687751433752,1023.6122876734864,136.114595071924,-10.99620485158198,0.0002779940646630767
35.0,304.3661499,1023.116821,748.3619385,1226.927002,470.848938,1208.848877,470.8529692893442,1208.765595674753,748.326455069782,1227.1005693821833,304.1659198210645,1023.0485874146514,135.9445644822543,-10.201835380181592,0.00032210364742288436
36.0,304.8909912,1022.961182,748.4956055,1227.00293,471.0643616,1208.602295,470.90351139708434,1208.652197574596,748.2471619358334,1227.038615056534,304.7262751633808,1022.6045306336968,135.7923359172908,-9.133713897808777,0.0004274068258528752
37.0,305.1942444,1021.86969,748.2940063,1227.0,470.9494934,1208.770996,470.9335216443602,1208.579795850184,748.1429230706826,1226.9760528697648,305.11690566240634,1022.3065122006344,135.66401239650472,-7.699411247165813,0.0006812211839325393
38.0,305.198761,1021.966675,747.7116699,1226.874878,470.8532715,1208.429321,470.9515253386952,1208.5439217446697,748.0495607725964,1226.8994448822914,305.3205289042623,1022.1750395277818,135.56568587603076,-5.899591228437657,0.001147397976688011
39.0,305.2688293,1022.092712,747.5860596,1227.043701,470.8456421,1208.415405,470.9666915931556,1208.538834577044,748.0004931393748,1226.8001807345725,305.333604950729,1022.2150684731916,135.50218210809365,-3.810226076226399,0.0018104422296095761
40.0,305.1772461,1022.661377,747.9397583,1227.083374,470.8635559,1208.680542,470.9818914027022,1208.5577324301714,748.0111137341863,1226.6831527562706,305.161148547294,1022.4139336924956,135.47679431141495,-1.5232678007220102,0.0025560122058228708
41.0,304.8326416,1022.917725,748.3886719,1226.358887,471.0539246,1208.660156,470.9905526292705,1208.593772802284,748.074109022919,1226.5691664106455,304.81264953249274,1022.7495089409156,135.49174455337757,0.8970145177573841,0.0032411938751903567
42.0,304.1803894,1023.488892,748.3056641,1226.123047,471.0539246,1208.660156,470.97934934015075,1208.642071989771,748.1680103268308,1226.486775010119,304.3006432602571,1023.2016958772698,135.54845246943995,3.4024749637427476,0.0037784628802903014
43.0,303.5476074,1023.291016,748.2677612,1226.275757,471.0,1208.557739,470.9347656264969,1208.7004455593103,748.2704267894096,1226.457035634172,303.6414206958541,1023.7577869180752,135.64703386533813,5.914883753890763,0.00412783969641269
44.0,303.3179016,1024.539795,748.409668,1226.591553,470.848938,1208.848877,470.8494507051195,1208.7680184411838,748.3659963484902,1226.4820301504683,302.8578279689331,1024.4086831025434,135.78526849386188,8.294077711424848,0.004220840369486543
45.0,301.8447876,1025.151367,748.3753052,1226.670532,470.848938,1208.848877,470.7253852162463,1208.8434575120166,748.4463589222222,1226.5448237890623,301.9830760220673,1025.1410820139824,135.95773403209094,10.347932293743725,0.003937540127767713
46.0,301.1778564,1025.792236,748.3753052,1226.670532,470.4427185,1208.869751,470.57317817038296,1208.924228878178,748.5055098963728,1226.6182412015055,301.061439406799,1025.9318801934255,136.15569818489848,11.8778491684526,0.00320254364898927
47.0,299.8611145,1026.709595,748.5117188,1226.66272,470.3132324,1209.013428,470.4084758951168,1209.0065461411546,748.5350317225721,1226.6745059493458,300.142559298936,1026.7463506524423,136.36788115315392,12.730978095326009,0.002122552573206568
48.0,299.3135071,1027.381714,748.4603271,1226.582031,470.4211426,1209.115479,470.2476950554084,1209.0856280261637,748.5226197101466,1226.6909848485147,299.2715672867819,1027.539631742201,136.5817832099153,12.834123405683044,0.0010168536658734073
49.0,298.2969666,1028.335815,748.5436401,1226.76062,470.096344,1209.110107,470.10503872577783,1209.156461794189,748.4553683042335,1226.6527733766382,298.480660098178,1028.262621910525,136.78525935048307,12.208568434066365,0.0002790166732606417
50.0,297.8132935,1029.197998,748.444458,1226.582031,469.8076172,1209.237183,469.9903999088261,1209.215007134715,748.3266920775917,1226.5547486712187,297.7862026617409,1028.872865238998,136.96813638980365,10.97262235923438,0.00015736852449504577
51.0,297.2696838,1029.5,748.3098755,1226.498657,469.8747864,1209.31543,469.9071219224423,1209.2595501871758,748.1435418579895,1226.4036696330518,297.1921121938161,1029.3470085289798,137.12353445525005,9.323883926784331,0.0006073506745823548
52.0,296.9253845,1029.652222,747.9251099,1226.263428,469.8747864,1209.31543,469.85115458611847,1209.29182339782,747.9297132949268,1226.2184787087344,296.697380917786,1029.6879702849162,137.2484317441951,7.493837336702995,0.00131866600786932
53.0,296.1913452,1029.745728,747.7420654,1226.036499,469.8747864,1209.31543,469.8138851301683,1209.3170517812505,747.7223667107526,1226.026835955111,296.3033915032085,1029.9220840619255,137.34329692447713,5.691910816921677,0.0019033044395284284
54.0,296.1080933,1030.183594,747.3449097,1225.658936,469.8747864,1209.31543,469.7878641527488,1209.3422111741916,747.5622019140247,1225.8576752547474,296.016835735903,1030.0883357874454,137.41109955129605,4.068157609135028,0.002113327570932358
55.0,295.7789307,1030.126099,747.3920898,1225.64624,469.8747864,1209.31543,469.77203735720275,1209.3729279978688,747.4811614564154,1225.7320401785498,295.84733704599114,1030.2259181031095,137.45619697087304,2.7058451746194123,0.0019344103143851179
56.0,295.7854004,1030.2854,747.3549805,1225.530518,469.6786194,1209.321411,469.773422283838,1209.4105634521832,747.4930652289054,1225.6564580795691,295.8019978260334,1030.3642193923324,137.48340837772955,1.632684411390528,0.0015170803296921187
57.0,295.8912659,1030.27063,747.7230835,1225.771973,469.7528992,1209.459351,469.8044521923023,1209.451359035396,747.5912396683971,1225.6226193317282,295.87938635851447,1030.516363553338,137.49734861254277,0.8364140887931626,0.0010433113065366605
58.0,295.7948608,1030.796143,747.7006226,1225.638794,469.9142761,1209.633301,469.8779043912704,1209.4887385797024,747.7535133287353,1225.6136011730125,296.06457208134344,1030.6776913732992,137.50205015256523,0.2820924013479953,0.00063683781467771
59.0,296.2030945,1030.814819,748.0089722,1225.770508,470.027771,1209.546265,470.0021837645096,1209.5177189196424,747.9515238596314,1225.6129621264422,296.3270867849289,1030.8309134912936,137.5009334867259,-0.0669999503600138,0.0003444730731194706
60.0,296.821991,1031.244873,748.392334,1225.636475,470.027771,1209.546265,470.178019289504,1209.5383811273582,748.1604991293663,1225.6117980961008,296.62467841327316,1030.9567140125826,137.49702101382303,-0.2347483741721134,0.00016003229464920876
61.0,297.2210693,1031.024292,748.4390259,1225.577271,470.3272095,1209.481689,470.3964535494939,1209.5560236737697,748.3662993750414,1225.6106439270918,296.9138340327509,1031.04485153744,137.49304294532686,-0.2386841097700198,5.756226561142278e-05
62.0,297.2470398,1031.163086,748.5,1225.5,470.751709,1209.525513,470.6390718707168,1209.5785888456226,748.5667457516834,1225.6162533092554,297.1621653116513,1031.1003612055035,137.49119966115413,-0.1105970503641629,1.2579917565235414e-05
63.0,297.2818604,1031.182495,748.5559692,1225.55603,471.0152283,1209.708984,470.8813890398064,1209.613944667772,748.7661321931411,1225.636167727332,297.354292494511,1031.1425853769365,137.49278238256798,0.0949632848312376,5.275951810884102e-06
64.0,297.3262634,1031.054199,748.8740234,1225.792603,471.0152283,1209.708984,471.0974578175861,1209.668623710372,748.9663609816228,1225.674972564815,297.48741117216645,1031.1983571250023,137.49804659233934,0.3158525862812666,1.5770062367045417e-05
65.0,297.4822693,1031.186768,749.2077026,1225.822144,471.0152283,1209.708984,471.2625888547833,1209.7471161898306,749.1609673992575,1225.733998734409,297.5607002177928,1031.2924927534575,137.50652773065275,0.5088682988048276,2.582345280187445e-05
66.0,297.4055481,1031.318848,749.4296265,1225.678955,471.4861145,1209.694458,471.35464154113663,1209.8501188005982,749.3356713319873,1225.8126274790725,297.56612193597084,1031.439476853368,137.5177579552892,0.6738134781869576,2.7373979280209946e-05
67.0,297.4580383,1031.70752,749.5,1225.745728,471.4170837,1209.919434,471.3575416530574,1209.9724528550018,749.4736777696403,1225.9086810842646,297.48588301865306,1031.6400551603608,137.53220413874965,0.8667710076269941,2.5170836015925603e-05
68.0,297.4795837,1031.985229,749.5300903,1226.40979,471.5,1210.198364,471.26798027505015,1210.1035691172235,749.56126205442,1226.0184148722467,297.29781388197716,1031.8840380597828,137.55202448141094,1.1892205596774374,3.1343125428342274e-05
69.0,297.0298157,1032.299072,749.6297607,1226.029541,471.282196,1210.388062,471.1009053914246,1210.232075126797,749.5909281466404,1226.1376031896948,296.9862910639578,1032.156707073361,137.58100815012395,1.73902012278063,6.577872257896986e-05
70.0,296.9525452,1032.192017,749.6092529,1226.127319,470.6365356,1210.489624,470.8880557306609,1210.3515425035707,749.562288579663,1226.2620725309316,296.5534071969032,1032.4441844092548,137.62322886857436,2.533243107024532,0.00015661678631590116
71.0,295.7229919,1032.769897,749.402832,1226.306274,470.5749512,1210.231079,470.6680317804624,1210.46270753282,749.4815707653347,1226.3856925222915,296.0243491635639,1032.7354334273064,137.68082471521657,3.455750798532904,0.0003058270575273281
72.0,295.4822693,1033.186768,749.3861694,1226.525757,470.2862244,1210.558472,470.472746145586,1210.570097005683,749.3601595969988,1226.4982166235195,295.44396693282516,1033.022802901467,137.7523029373884,4.288693330310025,0.0004383024161449533
73.0,294.9111938,1033.483521,749.187561,1226.515503,470.2862244,1210.558472,470.31788210510314,1210.6763535157131,749.2127743063437,1226.5869213213805,294.8669270196077,1033.3032210648837,137.8325669272568,4.815839392103953,0.00043763879979300544
74.0,294.3748779,1033.358521,749.1410522,1227.011597,470.2970276,1210.85144,470.2018327285943,1210.7793143738525,749.0560508237775,1226.6423788120717,294.34636981919573,1033.577996541729,137.91451671028167,4.916986981492073,0.0002803724823674868
75.0,293.636261,1033.710571,748.9333496,1226.633301,470.2109375,1210.93396,470.1120050758796,1210.8737945795249,748.9073388200703,1226.6647526812617,293.92347076682404,1033.8482943677775,137.991110476425,4.595625968599961,9.593058394021397e-05
76.0,293.4610291,1033.973999,748.6638794,1226.659668,470.040802,1211.158203,470.0337276612719,1210.955886111036,748.7825894283657,1226.6657199033218,293.6186516585865,1034.1085327310143,138.05689575749966,3.9471168644791983,4.390842539416491e-05
77.0,293.5288391,1034.455078,748.6863403,1226.610352,469.9892578,1210.883545,469.9570688008099,1211.0256720395298,748.6929834466383,1226.6635238234608,293.42748679566523,1034.343813994502,138.10869083391194,3.1077045847365525,0.00015816165209211742
78.0,293.371582,1034.585815,748.5512085,1226.30835,469.9892578,1210.883545,469.8796083744708,1211.0857681012817,748.6418433279972,1226.673634408275,293.32451853504506,1034.5345334037563,138.1456809049521,2.219404262409057,0.00033824946159758984
79.0,293.3456116,1034.808228,748.6721191,1226.825806,469.6791992,1211.233154,469.8054684151428,1211.137494322479,748.6240098219507,1226.7009538862635,293.2733920484142,1034.665428125916,138.1692628674964,1.4149177526587664,0.0004555728871267533
80.0,293.2915344,1034.873535,748.6721191,1226.825806,469.6791992,1211.233154,469.74168049643225,1211.179141176957,748.6283951537034,1226.738631397569,293.2379775656981,1034.733534945192,138.1826514746514,0.8033164293004802,0.00044411786521482996
81.0,293.170105,1034.684937,748.6721191,1226.825806,469.6791992,1211.233154,469.6939253061358,1211.2079047076031,748.6424011053406,1226.773611756109,293.19041805130485,1034.750657662359,138.19014291907834,0.4494866656159502,0.0003228798952370608
82.0,293.0810852,1034.668945,748.6721191,1226.825806,469.6791992,1211.233154,469.66426206230807,1211.222761242654,748.6559906961313,1226.7941314282157,293.1153549970514,1034.739016989144,138.1961304138466,0.3592496860949268,0.00016661622997995326
83.0,293.1180115,1034.599365,748.6721191,1226.825806,469.6791992,1211.233154,469.6518672917895,1211.2254494474755,748.6638813682986,1226.794419035146,293.0116429369309,1034.7223917987722,138.20410521195686,0.4784878866161079,5.206326682402953e-05
84.0,293.0597534,1034.654053,748.6721191,1226.825806,469.7208862,1211.141968,469.6554518103428,1211.2193206201553,748.6656836669122,1226.7753372223108,292.892688781208,1034.7174474284527,138.21586112846694,0.7053549906049739,9.68650688714998e-06
85.0,292.7920532,1034.72937,748.631897,1226.532837,469.6791992,1211.233154,469.6752267405334,1211.207384667857,748.664618205155,1226.741931254761,292.7844271990941,1034.7293355252475,138.23109574494967,0.9140769889637568,1.412372138070626e-05
86.0,292.6484375,1034.757813,748.6721191,1226.825806,469.6950989,1211.183228,469.7129782275492,1211.1909419448702,748.665602598953,1226.6996458242795,292.71855799611836,1034.7528379975345,138.24759223143604,0.9897891891824884,2.0447994796938248e-05
87.0,292.3828735,1034.881714,748.666687,1226.560303,469.7208862,1211.141968,469.7701457925454,1211.1694283386032,748.6734321839522,1226.6514221855723,292.72099862717295,1034.777588083855,138.26207443211908,0.8689320409820311,1.1509502775436521e-05
88.0,292.8198547,1034.848999,748.71698,1226.5,469.7208862,1211.141968,469.8452514196013,1211.141281788303,748.6914426088308,1226.5970971810464,292.8000994591905,1034.7944734541072,138.27154567345812,0.5682744803425521,8.056139597099026e-06
89.0,292.8475037,1034.763672,748.6638794,1226.659668,470.040802,1211.158203,469.932805545493,1211.1054903631923,748.7205469153594,1226.5352779781322,292.94100846717197,1034.8003343056846,138.27461384668817,0.1840903938028759,3.067586554750082e-05
90.0,293.2318726,1034.814941,748.6638794,1226.659668,470.040802,1211.158203,470.0249968335473,1211.0633359232686,748.7586005732799,1226.4671603049303,293.10914746477897,1034.7994758138827,138.27233829363018,-0.1365331834790595,6.149371996938595e-05
91.0,293.3088074,1034.877319,748.8633423,1226.49231,470.2109375,1210.93396,470.1151692635185,1211.0191305160288,748.8008724972731,1226.399932014244,293.2604044227116,1034.8024742487808,138.26841438189035,-0.2354347043899451,6.067876781223832e-05
92.0,293.3905334,1034.879028,749.1115112,1225.898438,470.2109375,1210.93396,470.2003540175411,1210.978882850143,748.8423529518722,1226.345934531682,293.3530953934074,1034.8232755421436,138.2686145677064,0.0120111489633245,2.779468104861765e-05
93.0,293.3997803,1034.696655,748.6970825,1226.408691,470.2109375,1210.93396,470.2807763899466,1210.9476658533945,748.8803311608866,1226.3173124982648,293.3577789917673,1034.874564231368,138.27941432627506,0.6479855141191138,3.3570158025669866e-05
94.0,293.3997803,1034.696655,748.7252808,1226.503906,470.2109375,1210.93396,470.35669162251463,1210.927823650768,748.9143101464543,1226.3213661452455,293.2632846479917,1034.9618768518671,138.30605164487963,1.5982391162742715,0.00016228244899495501
95.0,293.1356201,1035.260864,749.0723267,1226.581421,470.5,1210.959229,470.42521639053007,1210.9191586487068,748.9436376428669,1226.3601369001556,293.07847684300725,1035.0798157777665,138.35073067976992,2.6807420934176207,0.00040219040076930074
96.0,292.7995605,1035.265747,749.02948,1225.862793,470.5,1210.959229,470.4799433168574,1210.920286711149,748.9667232271496,1226.430746362356,292.82910615497326,1035.2142616502017,138.41170474637266,3.658443996164351,0.0006084622120130426
97.0,292.3802795,1035.576416,749.0,1226.686401,470.5572815,1210.869751,470.51351780889416,1210.9295954479196,748.9832303778769,1226.5227888547615,292.5497849525639,1035.3496600066949,138.48354438159606,4.310378113403885,0.0006155506734221466
98.0,292.1985779,1035.400757,749.1140747,1226.561523,470.5,1210.959229,470.5208697463207,1210.9450192728884,748.9961886818503,1226.6161095243835,292.27367512644724,1035.4754971705115,138.5584564517866,4.494724211432981,0.00040586239662714936
99.0,291.9300842,1035.541992,748.8585205,1226.737427,470.5,1210.959229,470.5011406838447,1210.9631240957997,749.0109590627487,1226.684081252438,292.0244825169608,1035.587029202432,138.62817728533673,4.183250013007296,0.00014870334725304875
100.0,291.7716675,1035.566528,748.8585205,1226.737427,470.5,1210.959229,470.45819788774367,1210.9784221880768,749.0312092934565,1226.7018235172256,291.8144400952311,1035.68057097138,138.68575236129644,3.454504557582254,5.464170786476394e-05
101.0,291.9277954,1035.701538,749.1312866,1226.814453,470.5,1210.959229,470.4002451085111,1210.9833194216797,749.055044799985,1226.6551871677152,291.6488314564688,1035.7476196123769,138.72665890983828,2.454392912510457,0.0001956890371737981
102.0,291.6900635,1035.744995,749.1312866,1226.814453,470.2109375,1210.93396,470.33820364206775,1210.9688299239074,749.0748972900827,1226.5468927703882,291.53389447387167,1035.7720656130753,138.749072295408,1.344803134184076,0.0004655983066403765
103.0,291.4580383,1035.70752,749.1264648,1226.132813,470.2109375,1210.93396,470.2824475842568,1210.9264437975564,749.081519221901,1226.396692842112,291.4821293660048,1035.7321769701462,138.75330694389228,0.2540789090562612,0.0006940447405034603
104.0,291.381958,1035.618042,749.1264648,1226.132813,470.2109375,1210.93396,470.23927076860485,1210.8513765334355,749.0687890628469,1226.2341049276874,291.5101160164592,1035.6067251498564,138.74068228384652,-0.7574796027455477,0.0007841085722969895
105.0,291.5441284,1035.481567,748.9407349,1226.003906,470.2970276,1210.85144,470.20965363664254,1210.7463649764784,749.036154185908,1226.0871934971858,291.6295759549832,1035.3836596986414,138.71241177141286,-1.6962307460198645,0.0007525242247676832
106.0,291.7515259,1035.34668,749.1044312,1226.024048,470.2373657,1210.762573,470.19103449445583,1210.6237317182329,748.9882046104983,1225.9739899948656,291.83729190144436,1035.069082832077,138.6692899593531,-2.5873087235851244,0.0006700368485946171
107.0,291.8884583,1034.883423,748.8421631,1225.865356,470.1485291,1210.296997,470.1799585580382,1210.50305553265,748.9325783003354,1225.9000351858365,292.10941137503283,1034.6927259282324,138.612564356467,-3.4035361731662306,0.0005817343454105974
108.0,292.2875671,1034.184326,748.8421631,1225.865356,470.1485291,1210.296997,470.1732587265736,1210.4040295494622,748.8773386697674,1225.8605732134574,292.40321931284603,1034.3050241811547,138.54547952232636,-4.025090048438642,0.00047445403834279185
109.0,293.0439453,1033.62146,748.8174438,1225.87439,470.1485291,1210.296997,470.16763985183286,1210.3380464481615,748.8286983776667,1225.8446065568558,292.6676439415174,1033.9637685620517,138.47420727751577,-4.276334688635188,0.00031370715589840593
110.0,293.0439453,1033.62146,748.8174438,1225.87439,470.1485291,1210.296997,470.1591853184729,1210.303529989351,748.7900934205993,1225.8392547502317,292.86039888364456,1033.7153233434217,138.40708549412452,-4.027307003475471,0.00012947480879938633
111.0,293.0439453,1033.62146,748.7764282,1225.935791,470.1485291,1210.296997,470.143977605687,1210.287077465017,748.7629622853002,1225.833463084347,292.9644216853599,1033.5798987536864,138.35231481859338,-3.286240531867861,5.210365165997722e-05
112.0,292.9716187,1033.5,748.8174438,1225.611084,470.1485291,1210.296997,470.11989470514254,1210.2687607843368,748.7482531658386,1225.8200151808585,292.99538570458105,1033.5467549998018,138.31528656833655,-2.2216950154103188,0.00019538580242820007
113.0,293.058197,1033.577026,748.7764282,1225.935791,470.1485291,1210.296997,470.0888534850424,1210.228849331804,748.7470802090359,1225.7957041978652,292.99802063810864,1033.5778822917475,138.29664038376342,-1.1187710743877233,0.00047987043104207104
114.0,293.0318604,1033.558594,748.666687,1225.794312,470.1485291,1210.296997,470.05826512247506,1210.1536823128308,748.759381621436,1225.760919209092,293.0347994471784,1033.615816830183,138.2915457269847,-0.305679406722561,0.0006442098347969603
115.0,293.1867676,1033.4823,748.5409546,1225.665283,469.9853516,1209.876465,470.0402080538808,1210.0387723075369,748.7809507829112,1225.7194146533536,293.17098242876864,1033.5934388902297,138.2903427649416,-0.0721777225857067,0.0005050570240775298
116.0,293.2696838,1033.5,748.9802856,1225.717896,469.9853516,1209.876465,470.04753884899577,1209.888374745313,748.8015483637757,1225.6774521261302,293.45804927841886,1033.446164598389,138.28051144328293,-0.5898792995208169,0.00020292102648747847
117.0,293.4616394,1033.331055,748.8236694,1225.589478,470.0580444,1209.819214,470.088060648574,1209.713094808366,748.8071281430463,1225.6417698562038,293.91780043387763,1033.1271222352095,138.2496468850929,-1.8518734914027848,0.00014066126976568298
118.0,294.5842285,1033.036987,748.8236694,1225.589478,469.9142761,1209.633301,470.15953250522153,1209.5276067551922,748.7857420880734,1225.6171814688178,294.5322259307938,1032.6231381327868,138.1887342094127,-3.654760540811139,0.0006145710122777923
