Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),corrected_angles,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,Right_Hip (X)_smoothed,Right_Hip (Y)_smoothed,angles,velocity,roughness
11,0.1533089280128479,-0.5119901299476624,-0.496379941701889,0.1531419306993484,-0.673922598361969,-0.5114136338233948,0.1643834114074707,-0.8795686364173889,-0.4962242841720581,0.2891231775283813,-0.7538219690322876,-0.1956820636987686,-27.59313725384026,0.1539435683266881,-0.5119720063107003,0.1677778774118486,-0.8776672076180219,0.2888459018801532,-0.7546177765686867,-27.528082935224557,24.88284162608359,1.180551878329644
12,0.1519279479980468,-0.5123175382614136,-0.4970912337303161,0.1519947201013565,-0.6745232939720154,-0.5122944116592407,0.1649375259876251,-0.8796123266220093,-0.4958986043930053,0.2881718277931213,-0.7556377649307251,-0.1960023790597915,-27.217489290114145,0.1525589007728031,-0.5122333994075936,0.1680649751417763,-0.8777770494087382,0.2883054220858627,-0.7554202089882511,-27.213331829102057,18.88506636735002,0.29327187010828
13,0.1513557732105255,-0.5123107433319092,-0.4968774318695068,0.1502815037965774,-0.6741448044776917,-0.5137907862663269,0.1643858104944229,-0.8793960213661194,-0.5068275332450867,0.2878466844558716,-0.7564945816993713,-0.1964679211378097,-27.170872077584768,0.1516007119254853,-0.5123176236976149,0.1666091998377332,-0.8782522764956258,0.2879037650428076,-0.7562524806465866,-27.066580198245088,8.805097851418111,0.0361081535554239
14,0.1511191129684448,-0.5120978951454163,-0.4967555403709411,0.1496805697679519,-0.6737220287322998,-0.5209903717041016,0.1629473865032196,-0.8794349431991577,-0.5385506749153137,0.287678062915802,-0.7569325566291809,-0.1967238336801529,-27.30673455078523,0.1510533902239377,-0.5122499110103588,0.1641829830509272,-0.878630441535589,0.287630658356531,-0.7570282463760684,-27.082961268859787,-0.9828642368819374,0.029832678350381843
15,0.1510875821113586,-0.5120831727981567,-0.4995166957378387,0.149173617362976,-0.6732949614524841,-0.5322824716567993,0.161960557103157,-0.879011332988739,-0.5534113049507141,0.2873525023460388,-0.7579675316810608,-0.1969699710607528,-27.297156158673033,0.1508483546038155,-0.5120689772618067,0.1614367962766196,-0.8786173376122254,0.2874736698317722,-0.7576659020813258,-27.222779001778605,-8.389063975129076,0.05218104736252368
16,0.1510538011789322,-0.5120553374290466,-0.4942463636398315,0.147970825433731,-0.6726066470146179,-0.5315055847167969,0.1587797850370407,-0.8788236975669861,-0.5468660593032837,0.2873735427856445,-0.7584692239761353,-0.1969429850578308,-27.745247427404024,0.1508878575430877,-0.5118239847579305,0.1588252325851749,-0.8781197748723855,0.2874149960532207,-0.7581121026921562,-27.437648370410752,-12.892162117928834,0.04623870033783888
17,0.1511760056018829,-0.5116900205612183,-0.4922765791416168,0.1472066640853881,-0.6711311936378479,-0.5309586524963379,0.1569744348526001,-0.8766189217567444,-0.5399623513221741,0.2874195575714111,-0.7583862543106079,-0.1969995200634002,-28.00035645572752,0.1510712487118923,-0.5115725659317583,0.1566181405124447,-0.8772128177403122,0.2874312047559869,-0.7583547772428537,-27.68410651848271,-14.787488884317526,0.02598452044184973
18,0.1512714177370071,-0.5112453699111938,-0.4851473271846771,0.1463491767644882,-0.6701450347900391,-0.530149519443512,0.1547303199768066,-0.8747756481170654,-0.5690866708755493,0.287564069032669,-0.7583568096160889,-0.1970561295747757,-28.333497527142324,0.1513133012269703,-0.5113763872077731,0.1549391500950354,-0.8760666037403411,0.2874962863081369,-0.7584223208790553,-27.92883452838961,-14.683680594414028,0.009480773775726141
19,0.151572972536087,-0.5111302733421326,-0.4807877838611603,0.1463624984025955,-0.6699956059455872,-0.5233668684959412,0.1538809686899185,-0.8742859363555908,-0.5566269159317017,0.2876475751399994,-0.7581501603126526,-0.1971671730279922,-28.48469691110749,0.1515526573131652,-0.5112911403024869,0.1538024569112267,-0.8748628922954604,0.287587207832147,-0.7583696146248198,-28.149866997150195,-13.261948125635,0.0018872618084094588
20,0.1518594026565551,-0.5112155675888062,-0.4789740741252899,0.1462857276201248,-0.6700340509414673,-0.5188356041908264,0.1528928279876709,-0.8737354874610901,-0.5523869395256042,0.2877983748912811,-0.7581265568733215,-0.1971368789672851,-28.672029874556724,0.1517535847638816,-0.5113533750121407,0.1531432057400851,-0.8737362971913178,0.2876895220953052,-0.7582578443518126,-28.33622020807532,-11.1811926555076,0.0006087176632660642
21,0.1519391983747482,-0.511409342288971,-0.4693817794322967,0.1462811082601547,-0.6701880097389221,-0.5106670260429382,0.1530509144067764,-0.8735663890838623,-0.5473924875259399,0.2878208756446838,-0.758071780204773,-0.1971349716186523,-28.67365777933422,0.1519042702885695,-0.5115706942478936,0.1528463458773222,-0.8727601891443251,0.2878001636804707,-0.7581373070634766,-28.48654826901682,-9.019683656489832,0.0016941538749628508
22,0.152008980512619,-0.5120145082473755,-0.4641216695308685,0.1462422609329223,-0.6702176928520203,-0.5033978223800659,0.1529686152935028,-0.8723450899124146,-0.5464245080947876,0.2878355979919433,-0.7580298185348511,-0.1971516907215118,-28.750778031045208,0.1520123288188264,-0.5119204065811427,0.1527776128784074,-0.8719662029679204,0.2879257977818647,-0.7580386858353607,-28.606703972572873,-7.209342213363286,0.00256834421156899
23,0.1520624607801437,-0.512523353099823,-0.4586551189422607,0.1462654322385788,-0.6701913475990295,-0.4940547943115234,0.1532400548458099,-0.8709393739700317,-0.5195072293281555,0.2881241738796234,-0.7579908967018127,-0.1970497816801071,-28.81118679277546,0.1520970843145817,-0.5123570357968817,0.1528146121777046,-0.8713673592795576,0.2880772930640032,-0.7579729112718697,-28.706301263006225,-5.975837426001078,0.002411876511648882
24,0.1521042287349701,-0.5128376483917236,-0.4526393115520477,0.1462800800800323,-0.6702341437339783,-0.4858981072902679,0.1530857682228088,-0.8706979751586914,-0.5064001679420471,0.2881494462490082,-0.7579749226570129,-0.1961592137813568,-28.872057453239908,0.1521794588127835,-0.5128244992451023,0.1528705710456783,-0.8709644679487677,0.2882626741658733,-0.7579364930316623,-28.7949567623024,-5.31932995777062,0.0015786737554774701
25,0.1521380543708801,-0.5130926370620728,-0.4404535889625549,0.1462572365999221,-0.6702471375465393,-0.4660290777683258,0.1527938842773437,-0.8706667423248291,-0.4734358191490173,0.2883076667785644,-0.7579565048217773,-0.1942077428102493,-28.973494960596938,0.15227185247905,-0.5132672588672978,0.1529027599298268,-0.8707395912609218,0.2884811679104234,-0.7579187685466809,-28.879245172922523,-5.057304637207309,0.0007361626240091068
26,0.1522215455770492,-0.5137447118759155,-0.4438473880290985,0.1463246345520019,-0.6702489852905273,-0.4609800577163696,0.1525979042053222,-0.8706617951393127,-0.4439327120780945,0.2888011336326599,-0.7579560875892639,-0.1932747811079025,-29.15646824959253,0.1523709747321452,-0.513638073874629,0.15290371103069,-0.8706524077125166,0.2887205926107528,-0.7579085013948975,-28.961297676004428,-4.923150184914249,0.00024414011351391084
27,0.1525247395038604,-0.5140746831893921,-0.446682333946228,0.1473318934440612,-0.6705455780029297,-0.4675748348236084,0.1527492105960846,-0.870771586894989,-0.4490364491939544,0.288940966129303,-0.7579057216644287,-0.1933301836252212,-29.189660916264213,0.1524563755299922,-0.5139041625365691,0.1528825117607896,-0.8706478516259253,0.2889597127653499,-0.7578983869117041,-29.039389750649487,-4.685524478703584,6.78857141097724e-05
28,0.1525518745183944,-0.5141309499740601,-0.4594942927360534,0.1474966257810592,-0.6702448129653931,-0.468166172504425,0.1527842134237289,-0.8708298802375793,-0.4560349583625793,0.2893150746822357,-0.7578995823860168,-0.1938103586435318,-29.256713519328656,0.1524957903902653,-0.5140527783716086,0.1528480475296372,-0.8706715209473922,0.2891749964475734,-0.7578869683760484,-29.1099733997856,-4.235018948166669,4.6782956922828724e-05
29,0.1525226384401321,-0.5140742063522339,-0.4609321653842926,0.1472093909978866,-0.6710123419761658,-0.4717447161674499,0.1529018878936767,-0.870832085609436,-0.4545317590236664,0.2894352972507477,-0.7578960657119751,-0.1941843330860138,-29.254496921258788,0.1524552535412961,-0.5140935314695366,0.1528020289379749,-0.8706850600020714,0.2893485236469476,-0.7578782353049484,-29.1699639979264,-3.5994358884479993,9.758989646564891e-05
30,0.1524441838264465,-0.5140455961227417,-0.4611178636550903,0.146960437297821,-0.6714581847190857,-0.4729018211364746,0.1528956443071365,-0.8708134293556213,-0.4495983719825744,0.2894884645938873,-0.7578865885734558,-0.1942227631807327,-29.26449128864092,0.1523096488785181,-0.514054799589537,0.1527413090560637,-0.8706752969262519,0.2894731693644411,-0.757879540779917,-29.218203282007455,-2.8943570448633693,0.0001901043402082941
31,0.1521051377058029,-0.5139015913009644,-0.4564161300659179,0.1469704508781433,-0.6715772151947021,-0.4729757010936737,0.1526181697845459,-0.8706749081611633,-0.4499674141407013,0.2895136773586273,-0.7578265070915222,-0.1942508369684219,-29.31117585716443,0.1520497424914735,-0.5139752352255011,0.1526635440977671,-0.8706538948905318,0.2895528631501332,-0.7578984322646433,-29.25572244155353,-2.2511495727645325,0.0002692057152572097
32,0.1516289114952087,-0.5138434767723083,-0.455121785402298,0.1470118314027786,-0.6717816591262817,-0.4732345342636108,0.1526358276605606,-0.8704378008842468,-0.4704941213130951,0.2895301580429077,-0.7578351497650146,-0.1943741291761398,-29.312841326101186,0.1516836314126316,-0.513893759897883,0.152570451075069,-0.8706475239844427,0.2895984587992144,-0.7579392382741235,-29.28511616286693,-1.7636232788040471,0.000275834043196649
33,0.1511596590280532,-0.5138041377067566,-0.4532996118068695,0.1470550000667572,-0.6725912094116211,-0.4727836847305298,0.1524010300636291,-0.8704118132591248,-0.4669900238513946,0.2895852625370025,-0.7580369710922241,-0.1943711191415786,-29.344127189278996,0.1512328552618963,-0.5138410618558215,0.1524666949746053,-0.8706823518290481,0.2896219626582134,-0.7580010388663534,-29.309597310760857,-1.4688688736355715,0.00020674100381527753
34,0.1505955159664154,-0.5137828588485718,-0.4495926201343536,0.1470274478197097,-0.6737766861915588,-0.4691655039787292,0.1522148102521896,-0.8707497715950012,-0.4600060582160949,0.2896054685115814,-0.7581300735473633,-0.1942286193370819,-29.375786706421227,0.1507259239877103,-0.5138342424240431,0.152355965605432,-0.8707700127445508,0.2896321326905157,-0.7580785865709319,-29.33216801338356,-1.35424215736208,0.00011136035184472595
35,0.1503924578428268,-0.5137856006622314,-0.4516633749008178,0.1470294892787933,-0.6744260787963867,-0.470026433467865,0.1521827280521392,-0.8708599209785461,-0.4534135460853576,0.2896334528923034,-0.7582359910011292,-0.1942394375801086,-29.37893980759008,0.1501931045482283,-0.5138751530865416,0.1522373294587546,-0.8709019607309428,0.2896330019219656,-0.7581657953263737,-29.355083912591585,-1.37495395248159,3.957960887550495e-05
36,0.1496524214744568,-0.514014482498169,-0.4552169442176819,0.1469257622957229,-0.6755073070526123,-0.4706023037433624,0.1521665453910827,-0.8711880445480347,-0.4537857472896576,0.2896549105644226,-0.7582587003707886,-0.1941201984882354,-29.418340587102556,0.1496642547680684,-0.5139524860063005,0.1521049161088112,-0.8710540763328626,0.2896251621779496,-0.7582593168727587,-29.3795975677816,-1.4708193114010015,7.4506048627254485e-06
37,0.1491315811872482,-0.514141321182251,-0.4729127287864685,0.1467815190553665,-0.6764225363731384,-0.4830861389636993,0.1520886868238449,-0.8713478446006775,-0.4542359411716461,0.2896489202976227,-0.7584269046783447,-0.1944024413824081,-29.43395804298791,0.1491679469409703,-0.5140471993126142,0.1519520451459782,-0.8711976002103747,0.2896085859531181,-0.7583597771744089,-29.40591132775607,-1.5788255984680433,2.2351345700583778e-06
38,0.148713931441307,-0.5141964554786682,-0.4752431809902191,0.1466864496469497,-0.6766523718833923,-0.4866382181644439,0.1517524421215057,-0.8713706135749817,-0.4552764594554901,0.2896136045455932,-0.7583972215652466,-0.1944416165351867,-29.49680390642366,0.1487292664746043,-0.514139450822237,0.1517774931661396,-0.8713100735782855,0.28958540475959,-0.7584699434660525,-29.43331022438788,-1.6439337979087298,4.4077113044948024e-06
39,0.1483487039804458,-0.5142278075218201,-0.474042534828186,0.1465684622526168,-0.6768827438354492,-0.4864343702793121,0.1517054587602615,-0.8713712692260742,-0.4518285095691681,0.2896024286746979,-0.7584774494171143,-0.1944551914930343,-29.50302430442645,0.1483661478719412,-0.5142139796075131,0.1515899771949784,-0.8713812616644402,0.2895612514169761,-0.7585907229628642,-29.460451158409953,-1.6284560413242843,3.6221169927295277e-06
40,0.1479981541633606,-0.5142279267311096,-0.4723764061927795,0.1465648263692855,-0.6769235134124756,-0.484325498342514,0.1516038924455642,-0.8713566064834595,-0.4483027160167694,0.2895404100418091,-0.7586771249771118,-0.1944900453090667,-29.49345905159958,0.1480860185965035,-0.5142618071116394,0.1514082829560506,-0.8714125653143144,0.2895443724833428,-0.7587171669222088,-29.4857149756362,-1.5158290335747893,1.5071563597645323e-06
41,0.147831916809082,-0.5142344236373901,-0.4732711017131805,0.1465548872947693,-0.6770451068878174,-0.4841594099998474,0.1509364992380142,-0.8713545203208923,-0.4466971158981323,0.2894942760467529,-0.7588556408882141,-0.194526195526123,-29.577438504943668,0.1478842844869702,-0.514278650333294,0.1512561569371624,-0.8714120988842833,0.2895425125360221,-0.7588371833224171,-29.507517929515327,-1.308177232747667,5.162317433792711e-06
42,0.1477261036634445,-0.514238178730011,-0.4756503105163574,0.146538645029068,-0.6770381927490234,-0.4855526387691498,0.1508871614933014,-0.8713677525520325,-0.4475523233413696,0.2894893586635589,-0.758992075920105,-0.194600448012352,-29.572609406591365,0.1477457106265457,-0.5142622045048382,0.1511530027897428,-0.8713891357328521,0.2895585037628111,-0.7589342339872157,-29.524551760282215,-1.0220298460132682,1.900000988887873e-05
43,0.1477434188127517,-0.5142015814781189,-0.4753426313400268,0.1468172073364257,-0.6769483685493469,-0.485403835773468,0.1510749608278274,-0.871337890625,-0.4479972720146179,0.2895500063896179,-0.7590210437774658,-0.1946591585874557,-29.546208987075055,0.1476492808636705,-0.5142104264603323,0.1511055069604454,-0.8713506250005798,0.289586357788595,-0.7589926401936715,-29.535874327384494,-0.6793540261367781,4.1183107499661417e-05
44,0.1477271169424057,-0.5141424536705017,-0.4750666320323944,0.1468610316514969,-0.6768442392349243,-0.4853591918945312,0.1513560861349105,-0.8713099956512451,-0.4473396837711334,0.2895596325397491,-0.7590369582176208,-0.1951950043439865,-29.49547524273739,0.1475754847680893,-0.5141217542498712,0.1511071635095214,-0.8713005065603607,0.2896097747793119,-0.7590027842816739,-29.540646278800377,-0.2863170849529695,6.712530713420653e-05
45,0.1476221978664398,-0.5139927268028259,-0.4740414917469024,0.1468782275915146,-0.6765296459197998,-0.4852854907512665,0.1513634324073791,-0.8712400197982788,-0.4503859281539917,0.2895722985267639,-0.7590109705924988,-0.1954052299261093,-29.485642227163904,0.147512770319134,-0.5139969105954061,0.1511467069220068,-0.8712411113404692,0.2896041437575315,-0.758964242667554,-29.537483394680393,0.1897730471990399,9.762555711800177e-05
46,0.14732526242733,-0.5138813853263855,-0.4738570749759674,0.1467481255531311,-0.6764057278633118,-0.4853120446205139,0.1512449085712433,-0.8711563348770142,-0.4524808824062347,0.2896034717559814,-0.7588917016983032,-0.195828765630722,-29.515296961170343,0.1474593092121381,-0.5138413076984384,0.1512180272992311,-0.871175573960903,0.2895420015407591,-0.7588862067700087,-29.523885674060804,0.8158632371753782,0.00014561116660773897
47,0.1473089754581451,-0.5137998461723328,-0.4741219282150268,0.1466998308897018,-0.6762934923171997,-0.4868809580802917,0.1513075679540634,-0.8711551427841187,-0.4580600559711456,0.2894768118858337,-0.758783221244812,-0.196124643087387,-29.486211629991512,0.1474188765173296,-0.5136669772477432,0.1513230228339875,-0.8711105681838216,0.2894008969961232,-0.7587853071994747,-29.496451134905136,1.6460723493400309,0.0002351496993761243
48,0.1473173350095749,-0.5135022401809692,-0.4709087908267975,0.146678164601326,-0.6760872006416321,-0.4858218729496002,0.151222288608551,-0.8711383938789368,-0.4579654335975647,0.2893017828464508,-0.7586148381233215,-0.1962041556835174,-29.45651289777438,0.1473940693938241,-0.5134926675565444,0.1514654076597417,-0.8710589470248025,0.2891714534702486,-0.7586814626472886,-29.45217486877525,2.656575967793273,0.0003823987922860039
49,0.1474100947380066,-0.5132092833518982,-0.4620802998542785,0.1468131244182586,-0.6755601167678833,-0.4768346846103668,0.1513855755329132,-0.871135950088501,-0.4497129917144775,0.2889581024646759,-0.7585583329200745,-0.1965752840042114,-29.3453669730316,0.1473820161582042,-0.5133406775201347,0.1516406297259622,-0.8710413439176597,0.2888625710158944,-0.7585930480534769,-29.3903339834932,3.710453116922921,0.0005533703478724553
50,0.1474430859088897,-0.5131605267524719,-0.4581101536750793,0.1468116343021392,-0.6753130555152893,-0.4741848409175873,0.1518512815237045,-0.8711492419242859,-0.448484867811203,0.2884257435798645,-0.7585213780403137,-0.1965899914503097,-29.1758867156495,0.1473751628749469,-0.5132307027765932,0.1518299215697311,-0.8710849151349241,0.288501154900345,-0.7585330795550275,-29.313891146262417,4.586570233846956,0.000641760858251661
51,0.1474077403545379,-0.5131624341011047,-0.4573723375797272,0.1468013077974319,-0.6752490401268005,-0.4702098667621612,0.1522374898195266,-0.8711565732955933,-0.4379326999187469,0.288208395242691,-0.7585195302963257,-0.1967098414897918,-29.07685706197565,0.1473655984390585,-0.5131736611903085,0.152003976671944,-0.8712175106572858,0.2881257896586952,-0.7585075916720599,-29.22945849277656,5.065959209151529,0.0005430610240863657
52,0.1474027633666992,-0.5131657719612122,-0.4631702005863189,0.1466954499483108,-0.6752415299415588,-0.4781392514705658,0.1523197740316391,-0.8712799549102783,-0.4543192684650421,0.2875302731990814,-0.7585467100143433,-0.1967971622943878,-28.942369044295912,0.1473494477701517,-0.5131687777365619,0.1521347533596321,-0.8714574279971452,0.2877762936432089,-0.758516101883636,-29.145623958863336,5.030072034793349,0.000292337690003305
53,0.1473077982664108,-0.5131627917289734,-0.4622180759906769,0.1461644470691681,-0.6756153106689453,-0.4779213368892669,0.1522205024957656,-0.8715035915374756,-0.4564695656299591,0.2873052358627319,-0.7585451602935791,-0.1967274844646453,-28.92050319681468,0.1473287464458362,-0.5132046847425048,0.1522075693805144,-0.8718020487371478,0.2874828405649704,-0.7585530185674211,-29.070369942744424,4.515240967134702,8.326778531156998e-05
54,0.1472812741994857,-0.5133212208747864,-0.463791161775589,0.1457258611917495,-0.6762697696685791,-0.4794113039970398,0.1521850526332855,-0.872025728225708,-0.4567951261997223,0.2873041927814483,-0.7585869431495667,-0.1965759098529815,-28.93894189885349,0.1473102577681261,-0.5132632219132854,0.1522261022179115,-0.8722214822351906,0.287259183469684,-0.7586088390078434,-29.008821939454545,3.692880197392725,8.541127917997811e-05
55,0.1472778171300888,-0.5133222341537476,-0.464894026517868,0.1452205926179886,-0.6768410801887512,-0.4813623428344726,0.1521644592285156,-0.8730046153068542,-0.4633765816688537,0.2872758507728576,-0.7586056590080261,-0.1961555033922195,-28.93763541186575,0.1473023820074031,-0.5133244879010241,0.1522091771640573,-0.8726631440051041,0.2871032443054199,-0.7586709098960632,-28.962331814143045,2.7894075186900125,0.000262741163393398
56,0.1472673267126083,-0.5134567022323608,-0.4662461876869201,0.1449949741363525,-0.6771509051322937,-0.4825299978256225,0.1521661281585693,-0.8733040690422058,-0.4643592834472656,0.287020593881607,-0.758747935295105,-0.1959609091281891,-28.892127539875315,0.1473119776886696,-0.5133719851916788,0.1521833721803461,-0.8730676108272459,0.2870036980620433,-0.7587245816661612,-28.929057654457893,1.996449581109161,0.00042498036229894664
57,0.1473466157913208,-0.5134274959564209,-0.4659462571144104,0.1449850797653198,-0.677161455154419,-0.4827776253223419,0.1521690785884857,-0.873365581035614,-0.4691168963909149,0.28694748878479,-0.7587888240814209,-0.195971131324768,-28.870556175406296,0.1473425527319313,-0.5133965792160633,0.1521756983126207,-0.8733880050807283,0.2869471058839309,-0.7587557345461902,-28.90536949075388,1.4212898222407233,0.00043412807890412535
58,0.1473733633756637,-0.5134103894233704,-0.4612158536911011,0.1452214568853378,-0.6772053837776184,-0.47878298163414,0.1521918475627899,-0.8737056851387024,-0.4678086638450622,0.2869288921356201,-0.758790135383606,-0.1959860324859619,-28.86210173050901,0.1473944145928101,-0.513398058065638,0.1522081182274153,-0.8736029780437089,0.2869214254125202,-0.7587545584480343,-28.88720990602525,1.0895750837177332,0.0003095094925562461
59,0.1475449353456497,-0.5133817195892334,-0.4652239084243774,0.1454651355743408,-0.6772028207778931,-0.4827561676502228,0.1522016823291778,-0.8737050890922546,-0.4688701927661896,0.2868345975875854,-0.7587612271308899,-0.1960761398077011,-28.84097020435638,0.1474665186817572,-0.5133837477618051,0.1522938746213837,-0.8737195223735053,0.286916004518589,-0.7587192141385265,-28.87092860707113,0.97687793724738,0.000155391885980139
60,0.147647351026535,-0.5132774710655212,-0.4642574787139892,0.1460323184728622,-0.6769911050796509,-0.4820525646209717,0.1522504240274429,-0.8737525939941406,-0.468035876750946,0.2868615984916687,-0.7587512135505676,-0.1960631608963012,-28.827050923895317,0.1475589306826912,-0.5133647517169474,0.1524357989742018,-0.8737682658727505,0.286920508505661,-0.7586577554225122,-28.85356566034503,1.0417768035659236,4.965167305321337e-05
61,0.1476599127054214,-0.5132923126220703,-0.464169979095459,0.146114706993103,-0.677000880241394,-0.4819587469100952,0.1527496427297592,-0.8737521767616272,-0.4676970839500427,0.2870058417320251,-0.7585099339485168,-0.1960750371217727,-28.798614727567458,0.1476740650475192,-0.5133514804815988,0.1526280873365745,-0.873795088667093,0.2869251001927384,-0.7585872315454102,-28.83276509334985,1.2480340197108577,8.916088558562428e-06
62,0.1476524919271469,-0.5133959054946899,-0.4639108777046203,0.1461912095546722,-0.6772521138191223,-0.4812498390674591,0.1531344503164291,-0.8739364147186279,-0.4664178490638733,0.2870038449764251,-0.7585081458091736,-0.1960865408182144,-28.74801575134575,0.1478152042304668,-0.5133505985433869,0.1528626938626719,-0.8738516271400129,0.2869227557269256,-0.7585298335509414,-28.806518695863662,1.5747838491711974,1.5891042608187104e-05
63,0.1480224877595901,-0.513400137424469,-0.463874876499176,0.1467850357294082,-0.6773614883422852,-0.4817885756492615,0.1532607525587082,-0.8739570379257202,-0.4694438576698303,0.286961019039154,-0.758467972278595,-0.1961129307746887,-28.71824551647297,0.1479830490024133,-0.5133646201604255,0.1531376277691367,-0.8739858954513987,0.2869122955067196,-0.7585073733890864,-28.77292394037878,2.0156853290928467,5.111019758545384e-05
64,0.1481923609972,-0.5134134888648987,-0.4637197852134704,0.1470824480056762,-0.6775156855583191,-0.4822621047496795,0.1534535139799118,-0.8742033839225769,-0.4718979299068451,0.2868761718273163,-0.758577287197113,-0.1961225271224975,-28.660447886060556,0.1481730831026477,-0.5133933638360415,0.1534606742145347,-0.874232916555403,0.2868993727698866,-0.7585362067095581,-28.73014848233811,2.566527482440364,0.00010438689751949607
