Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Hip (X)_smoothed,Right_Hip (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
1,0.6309709548950195,-0.5034769773483276,-0.2432840913534164,0.5569758415222168,-0.6311531662940979,-0.4040767848491668,0.6419476270675659,-0.7153558731079102,-1.052293300628662,0.6975187659263611,-0.7271857857704163,-0.0562925487756729,0.6309706946708965,-0.5034767900972144,0.6975254078279293,-0.727184745300172,0.6419391667175426,-0.7153499733483999,13.604615120489484,,
2,0.6310116052627563,-0.5027320981025696,-0.2079308927059173,0.5569809079170227,-0.6311289072036743,-0.3293600380420685,0.6440256834030151,-0.717492938041687,-0.8866980671882629,0.697704017162323,-0.7304040789604187,-0.0534492805600166,0.6316151375037244,-0.5026479052727615,0.6978224717725869,-0.7289385743222199,0.6438477726785132,-0.7165952290974875,13.377113072275645,-13.650122892830368,
3,0.6328155994415283,-0.5020866990089417,-0.0833796933293342,0.5569972991943359,-0.6306988596916199,-0.2359268814325332,0.6462485194206238,-0.7181608080863953,-0.7916160821914673,0.697907030582428,-0.7311868071556091,-0.0506382621824741,0.6322460901755476,-0.5018208155767088,0.6980057757778138,-0.7305344891750225,0.6456038068701716,-0.7176596399625612,13.02611260364878,-21.060028117611864,0.007625929922256128
4,0.6332440972328186,-0.501473605632782,-0.1098334267735481,0.5570719838142395,-0.630252480506897,-0.2579893469810486,0.6470710635185242,-0.7181312441825867,-0.8132956624031067,0.6978945732116699,-0.7311039566993713,-0.0512243248522281,0.6328530153834102,-0.5010065172792483,0.6979799230804159,-0.7318465385373847,0.6471085078672073,-0.7184104207536184,12.617170260955076,-24.536540561622253,0.008588283512638304
5,0.6333669424057007,-0.4994206428527832,-0.1131296157836914,0.5571883916854858,-0.6293180584907532,-0.2908600866794586,0.6485795378684998,-0.7189531922340393,-0.8663938045501709,0.6978956460952759,-0.7311594486236572,-0.0514060407876968,0.6334281627706084,-0.5002264724024934,0.6976776088139842,-0.7327900449931904,0.6483156948568619,-0.7187900310325172,12.18909095587184,-25.684758304994126,0.00817235895067065
6,0.6333180665969849,-0.4994359910488128,-0.1129820570349693,0.5571237206459045,-0.6300857067108154,-0.26015105843544,0.6493551135063171,-0.7194329500198364,-0.8139664530754089,0.6980301737785339,-0.734381914138794,-0.0490133129060268,0.6339576033450497,-0.4995036643105409,0.6970781447512978,-0.7333126338448409,0.6492271632469754,-0.7188191550750546,11.763477399857738,-25.536813360846153,0.007158379950622165
7,0.6333132982254028,-0.4989854395389557,-0.1160028129816055,0.5571346879005432,-0.6301758289337158,-0.2842459678649902,0.6497450470924377,-0.7187179923057556,-0.8568596243858337,0.6958974003791809,-0.7344275116920471,-0.0547896213829517,0.6344041484149491,-0.4988519172317404,0.6962203899034342,-0.7334008992797837,0.6498709041069257,-0.7185836900849172,11.353446966803368,-24.6018259832622,0.000978503467724184
8,0.6353470683097839,-0.498236745595932,-0.142782524228096,0.5576537847518921,-0.6282665133476257,-0.2947481870651245,0.6497171521186829,-0.7173644304275513,-0.8414308428764343,0.6956183314323425,-0.7336689829826355,-0.0555946491658687,0.6346997236475819,-0.4982742552828543,0.695197875065429,-0.7331054370300139,0.6502682930505422,-0.7182074377886963,10.971086122876228,-22.9416506356284,0.000332658453868781
9,0.6351842880249023,-0.4981681108474731,-0.2132238745689392,0.5581218600273132,-0.6277968883514404,-0.3308407664299011,0.6496846675872803,-0.7173711061477661,-0.8554450273513794,0.6933838129043579,-0.7321420311927795,-0.0610764101147651,0.6347646325686247,-0.4977709072974945,0.6941320059243213,-0.7325523527765053,0.6504000711541759,-0.7178129539029064,10.63308271227324,-20.280204636179313,0.0014122967288342347
10,0.6351334452629089,-0.4975715577602386,-0.187230035662651,0.56004798412323,-0.6264780163764954,-0.2985771000385284,0.6495842337608337,-0.7172620892524719,-0.8226795196533203,0.693029522895813,-0.7315391302108765,-0.0608853176236152,0.634548674928384,-0.4973480982686043,0.6931326073629986,-0.7319175192095546,0.6501866980939675,-0.7174858419504486,10.363646304140376,-16.166184487971798,0.003966079590547102
