Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Shoulder X,Shoulder Y,Elbow X,Elbow Y,Shoulder X_smoothed,Shoulder Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Body Pink X_smoothed,Body Pink Y_smoothed,angles,velocity,roughness
294.0,508.3050232,1422.915039,720.777771,1237.658081,592.2380981,1194.507935,590.0,1191.5,583.6824289173933,1190.88276062541,720.7181644042894,1237.5306132426117,508.0833520709365,1422.7869985437133,269.43366335141343,52.386238195357464,0.19782618226508786
295.0,507.7309265,1422.646606,720.777771,1237.658081,591.7001343,1194.22522,590.0,1191.5,579.2807746221605,1189.0294015314014,720.7696376638938,1237.5190277249458,507.90003040907936,1422.7374745919687,270.4334013865846,59.98428211026976,0.20908093401875355
296.0,507.7309265,1422.646606,720.777771,1237.658081,591.7001343,1194.22522,590.0,1191.5,578.6119184761385,1188.773342759583,720.7702359593706,1237.519001359286,507.73838955911265,1422.7091221730266,271.0888009394629,39.323973172697606,0.10334702004009597
297.0,507.7309265,1422.646606,720.777771,1237.658081,591.7001343,1194.22522,590.0,1191.5,585.5704133662832,1191.7506481420337,720.7037632011338,1237.5612731407764,507.60891392818434,1422.7097365989457,270.6830515219107,-24.3449650531295,0.30743115591336684
298.0,507.5,1422.82019,720.5,1237.5,591.7001343,1194.22522,589.6969604,1191.697021,603.607784966946,1199.4016484504052,720.5651679893843,1237.6788590365743,507.51658594920815,1422.7397932005629,268.3467053508398,-140.18077026425658,1.9513336417030611
299.0,507.2270508,1422.67627,720.5,1237.5,591.4794922,1194.662598,589.6969604,1191.697021,633.9360170707431,1212.218838850458,720.363745588745,1237.8904899894574,507.45764383367936,1422.7914076185868,263.228938520032,-307.06600984846773,6.385996505421728
300.0,507.2270508,1422.67627,720.5,1237.5,591.5403442,1194.583374,589.6969604,1191.697021,673.8648117072147,1229.0552410051887,720.1240836169284,1238.184904882508,507.4166765828488,1422.8499743272084,254.1395324149433,-545.3643663053219,15.440875514892994
301.0,507.5,1423.157715,719.5,1239.157715,780.7346802,1273.972778,593.1383667,1193.383423,716.4588157375629,1246.987793855447,719.8825636095288,1238.5174727768344,507.3674602617387,1422.8985292680784,213.31694606419032,-2449.355181045178,278.3495249793584
302.0,507.5,1423.157715,719.5,1239.157715,780.7346802,1273.972778,593.5,1197.0,752.3112926848303,1262.0652886933024,719.6775497694584,1238.8254920935487,507.2808143116319,1422.9248843993064,155.48641362222597,-3469.831946517861,617.7670790790936
303.0,507.2211304,1422.930664,719.5,1239.157715,780.7346802,1273.972778,593.5,1197.0,772.7368369049782,1270.6467820091752,719.5367482353598,1239.053880992734,507.13697811745175,1422.9281675940754,117.50454289540332,-2278.912243609359,502.903447156531
304.0,507.1403503,1422.740356,719.5,1239.157715,780.7346802,1273.972778,593.5,1197.0,772.6505918191997,1270.6058167878114,719.4694063761224,1239.1742792527598,506.9351586685412,1422.919130421033,94.66529930531264,-1370.3546154054404,343.74620021088725
305.0,506.5,1422.819946,719.5,1239.157715,780.7346802,1273.972778,593.5,1197.0,752.0432651836132,1261.9455347401429,719.4670222413527,1239.18864703782,506.6944856614344,1422.9130914874142,84.08120037005574,-635.0459361154142,325.79087031395
306.0,506.3050232,1422.915039,719.5,1239.157715,780.7346802,1273.972778,593.5,1196.0,715.9878961778417,1246.7990799621818,719.5095496160177,1239.121309994238,506.4463226307609,1422.9209059806485,112.32370267286764,1694.550138168714,1044.5897696633774
307.0,506.3050232,1422.915039,719.6558228,1238.815674,590.4108276,1194.039307,593.5,1196.0,673.1727726452799,1228.8130297168464,719.572622833464,1239.006976648011,506.22289412702565,1422.9438689343383,164.07255029156323,3104.9308571217357,1384.2786298885687
308.0,505.9078064,1423.0,719.6558228,1238.815674,590.4108276,1194.039307,593.5,1196.0,633.0181941087822,1211.9378080330018,719.6334887647919,1238.8794351900226,506.0480953253602,1422.9739507723666,200.9415340963368,2212.139028286414,1019.05300772246
309.0,505.9078064,1423.0,719.6558228,1238.815674,590.4108276,1194.039307,593.5,1196.0,602.4723859180634,1199.084701949595,719.6748048987683,1238.7636997576612,505.93308251454215,1422.9973960487876,226.71709398217027,1546.5335931500083,530.9428688019168
310.0,505.9078064,1423.0,719.666687,1238.614502,590.4108276,1194.039307,590.3929443,1196.517822,584.2301345459123,1191.3811345479126,719.6861418735444,1238.673081434714,505.8761737321264,1422.9994934280942,244.25248924914416,1052.1237160184337,168.95133783587127
311.0,505.9078064,1423.0,719.666687,1238.614502,590.4108276,1194.039307,590.3929443,1196.517822,577.077567667561,1188.318465931151,719.6639897532373,1238.6104070673114,505.8660013332359,1422.9693068587633,255.57006287022895,679.0544172650874,258.3295754917668
312.0,505.9078064,1423.0,719.666687,1238.614502,590.2202148,1193.656006,590.3929443,1196.517822,577.5628097756485,1188.4545430880823,719.6115000634353,1238.5714024146546,505.8864433350119,1422.9037572567397,262.3156475047732,404.7350780726555,143.6101740288703
313.0,505.9078064,1423.0,719.666687,1238.614502,590.2202148,1193.656006,587.5,1197.0,581.7976602015273,1190.1682270233964,719.5381766815432,1238.548757863981,505.9212774301088,1422.81005159929,265.9052791208277,215.37789696326857,78.57194523630903
314.0,506.0,1422.5,719.3154297,1238.516113,589.932312,1193.573486,587.5,1197.0,586.6850040134531,1192.1709723558408,719.4582410649452,1238.5356379021148,505.9573041925415,1422.704532654499,267.52324141417427,97.07773760079476,40.8888488431659
315.0,506.0,1422.5,719.3154297,1238.516113,590.0230713,1193.546143,587.5,1197.0,590.4124460693134,1193.71092724374,719.3866346376661,1238.527447236256,505.9859558912522,1422.6069326297866,268.0801221609706,33.41284480777858,18.963134995536084
316.0,506.0,1422.5,719.3154297,1238.516113,590.0230713,1193.546143,587.5,1197.0,592.3711188440383,1194.5372051292184,719.3340719578752,1238.5217603141496,506.0036644704509,1422.5326440715485,268.1923273744477,6.732312808627512,7.366140779165027
317.0,506.0,1422.5,719.3154297,1238.516113,590.0230713,1193.546143,587.5,1197.0,592.7710432896339,1194.73744380445,719.3041688567101,1238.5174823705163,506.01105349649464,1422.4878394586924,268.2079743611145,0.9388192000085382,2.2205762423880606
318.0,506.0,1422.5,719.3154297,1238.516113,590.0230713,1193.546143,587.5,1197.0,592.1973829965135,1194.5508287804596,719.294019030904,1238.51421406266,506.0112719607743,1422.4697177125192,268.2715718825483,3.8158512860275096,0.45623233621620857
319.0,506.0,1422.5,719.3154297,1238.516113,589.9974976,1193.752197,587.5,1197.0,591.2613317349966,1194.2220150155397,719.2969515095433,1238.5120154863855,506.0081651406594,1422.47016327339,268.4030578160462,7.889156009874796,0.04736720487875864
320.0,506.0,1422.5,719.3154297,1238.516113,590.0870972,1193.837158,587.5,1197.0,590.4037137639272,1193.921238232282,719.3055028661985,1238.511337023525,506.0048832185468,1422.4799220268703,268.5675285601526,9.868244646382893,0.0034264149093481103
321.0,506.0,1422.5,719.3154297,1238.516113,590.0870972,1193.837158,587.5,1197.0,589.8395416243166,1193.7250414526352,719.3135037161544,1238.5128730248034,506.003141899258,1422.4915278988096,268.72258056597576,9.303120349389928,0.004109021095827399
322.0,506.0,1422.5,719.3154297,1238.516113,590.0870972,1193.837158,587.8616333,1193.383423,589.5961197380318,1193.635823172256,719.317108058124,1238.517195963748,506.00306846499166,1422.500531793797,268.84155916301773,7.138715822518407,0.0015737279825557176
323.0,506.0,1422.5,719.3154297,1238.516113,590.0870972,1193.837158,587.8616333,1193.383423,589.5910707507486,1193.6164915214026,719.3150758893232,1238.5241539998494,506.0034806659817,1422.5053638364805,268.9181916245692,4.597947693088145,0.0011963308618631715
324.0,506.0,1422.5,719.3154297,1238.516113,590.0870972,1193.837158,587.8616333,1193.383423,589.708992847977,1193.6230997080788,719.3086988407199,1238.5321716142485,506.0024782986021,1422.5064504205004,268.9605048168148,2.5387915347369017,0.00269029134967582
325.0,506.0,1422.5,719.3154297,1238.516113,590.0870972,1193.837158,587.5,1197.0,589.8542173448095,1193.6262567028584,719.3015694153493,1238.5377607768326,505.9982834446954,1422.505163667874,268.9812835660486,1.2467249540270586,0.003013271725974867
326.0,506.0,1422.5,719.3154297,1238.516113,589.890625,1193.445313,587.5,1197.0,589.9736319837916,1193.6180347888942,719.2991103880844,1238.535671250696,505.99026487798665,1422.502976874899,268.9903554477746,0.5443129035609218,0.0019980562371217495
327.0,506.0,1422.5,719.3154297,1238.516113,589.890625,1193.445313,587.5,1197.0,590.0547623953909,1193.6060775880717,719.3075800559236,1238.520089416464,505.9799850092193,1422.5009735185386,268.991474743385,0.0671577366244946,0.0009208281085452538
328.0,506.0,1422.5,719.3154297,1238.516113,590.0634155,1193.518677,587.5,1197.0,590.1102988764466,1193.6014528355488,719.3323083882015,1238.4870270790636,505.9719322018604,1422.4996891767537,268.9838388941336,-0.458150955084875,0.00037552697791363386
329.0,506.0,1422.5,719.3154297,1238.516113,590.0634155,1193.518677,587.5,1197.0,590.1605555055147,1193.6086042836575,719.3753076284626,1238.4374477430672,505.9734325936278,1422.4991805201685,268.9661276585554,-1.062674134691406,0.00022024476743779455
330.0,506.0,1422.5,719.3154297,1238.516113,590.1140747,1193.685913,587.8616333,1193.383423,590.2208069164536,1193.6224158442749,719.4331635409076,1238.3797742259635,505.9932189207213,1422.4992015908745,268.9402972730785,-1.549823128615344,0.00019669487286979107
331.0,506.0,1422.5,719.6057739,1238.24353,590.2955933,1193.720093,587.5,1197.0,590.2954052992488,1193.6320678666896,719.4968136476776,1238.329695897699,506.0384432346092,1422.499396230859,268.91304088880224,-1.6353830565753924,0.00014696449342780607
332.0,506.0,1422.5,719.6057739,1238.24353,590.3973999,1193.677124,587.5,1197.0,590.3781272608738,1193.6280089773702,719.5542059644407,1238.305937744173,506.1106982134577,1422.4994571216137,268.8941648235818,-1.1325639132280685,6.114377416269466e-05
333.0,506.0,1422.5,719.6057739,1238.24353,590.4979858,1193.666626,587.5,1197.0,590.4570836216542,1193.6078248081617,719.5945948166108,1238.3232870721508,506.2028870561578,1422.4992351322294,268.8927169494018,-0.0868724507984097,0.0001053918946457663
334.0,506.5,1422.5,719.6057739,1238.24353,590.6201782,1193.558105,590.3929443,1196.517822,590.5215045600776,1193.57838858772,719.6118110574499,1238.386484801756,506.299808466592,1422.4987978189472,268.9129270390274,1.2126053775364198,0.00040272700356506287
335.0,506.5,1422.5,719.595459,1238.638184,590.6201782,1193.558105,593.5,1196.0,590.5674551171163,1193.554060350256,719.6051539335675,1238.4882917615291,506.3839772412711,1422.498434061173,268.9520808696542,2.349229837607254,0.0007537530517764212
336.0,506.5,1422.5,719.595459,1238.638184,590.6201782,1193.558105,593.5,1196.0,590.6002349323107,1193.552261861518,719.5786341636443,1238.612415959658,506.4440183628356,1422.4985919825142,269.0012603734587,2.950770228270585,0.0007904901131973343
337.0,506.5,1422.5,719.595459,1238.638184,590.6201782,1193.558105,593.5,1196.0,590.6325408083572,1193.5879632014307,719.5396561685637,1238.7390449337508,506.48029140003666,1422.4997326428618,269.04834585755265,2.8251290456364586,0.0004562186685718102
338.0,506.5,1422.5,719.4244995,1238.981079,590.6201782,1193.558105,593.5,1196.0,590.6791401267519,1193.6681964481588,719.4972901302046,1238.850113474709,506.50469202747104,1422.502095347373,269.081936320356,2.0154277682024713,0.00013616542609853517
339.0,506.5,1422.5,719.4244995,1238.981079,590.6201782,1193.558105,593.5,1196.0,590.750187044952,1193.7880092510718,719.4599193448331,1238.9332217112485,506.5356408628336,1422.5054092327148,269.09497970632435,0.782603158099846,0.00020962580852844362
340.0,506.5,1422.5,719.4244995,1238.981079,590.7406006,1194.1427,593.5,1196.0,590.8460719521922,1193.9303296210849,719.4328976420578,1238.9839358907104,506.5910072505935,1422.5086465863835,269.0870099920069,-0.4781828590455461,0.0005891145624687598
341.0,506.5,1422.5,719.4244995,1238.981079,591.065918,1194.124023,593.5,1196.0,590.9565845214686,1194.0713991152763,719.4175037421087,1239.0056333695045,506.6817492927956,1422.5099772335095,269.06397247136084,-1.3822512387650931,0.0008307935450136881
342.0,507.0,1422.5,719.4244995,1238.981079,591.1421509,1194.284302,591.9572754,1190.598267,591.0652400040282,1194.189532119338,719.4116839184776,1239.0068456590247,506.8089350578889,1422.5071150856224,269.0356097623732,-1.701762539257743,0.0006661736123462347
343.0,507.0,1422.5,719.4244995,1238.981079,591.2230835,1194.294067,593.0,1192.0,591.1562617535969,1194.2721238179674,719.4118368514394,1238.997652878764,506.96536271944785,1422.498202342813,269.0118222113672,-1.4272530603614086,0.00028786670228224414
344.0,507.0,1422.5,719.4244995,1238.981079,591.2230835,1194.294067,593.0,1192.0,591.2200067105892,1194.3176241570368,719.4145905367794,1238.986793025678,507.13986904602814,1422.483214903092,268.99977692309614,-0.7227172962632267,7.422738253072325e-05
345.0,507.5,1422.5,719.4244995,1238.981079,591.2230835,1194.294067,593.0,1192.0,591.2543844646846,1194.3329486667074,719.4179539352989,1238.980106595457,507.3211995558081,1422.4655879998825,269.00268925656235,0.1747400079727867,0.00015814789293418195
346.0,507.5,1422.5,719.4244995,1238.981079,591.2230835,1194.294067,593.0,1192.0,591.262912034771,1194.328809942101,719.4216804977804,1238.9800955767498,507.500288165957,1422.4534117020023,269.02019582539174,1.05039412976339,0.00036176562627946964
347.0,507.5,1422.5,719.4244995,1238.981079,591.2230835,1194.294067,593.0,1192.0,591.2517125295143,1194.3154419093569,719.4269437338623,1238.9861020578626,507.6711295788007,1422.459277437387,269.04961849574823,1.7653602213897557,0.0004630856998034781
348.0,508.0,1422.5,719.4244995,1238.981079,591.2230835,1194.294067,593.1383667,1193.383423,591.227544208563,1194.300159759992,719.4355598831775,1238.9947463213564,507.8304569849394,1422.4979018435995,269.08726659395467,2.2588858923859334,0.0004011881160659578
349.0,508.0,1422.5,719.4244995,1238.981079,591.2230835,1194.294067,592.4899292,1192.994263,591.1977259246124,1194.2869762093485,719.4490940256028,1239.0005925861326,507.9770138527101,1422.5812883178385,269.12923062180886,2.5178416712515173,0.0002518405197995738
350.0,508.0,1422.5,719.5,1239.0,591.2230835,1194.294067,592.2407837,1191.873413,591.1714956545578,1194.277674411261,719.4682475787582,1238.9972912696396,508.11073588353935,1422.7126322990189,269.17155585338253,2.5395138944202245,0.0001096930346248607
351.0,508.1022644,1422.897705,719.5,1239.0,591.2230835,1194.294067,592.2407837,1191.873413,591.1614129918735,1194.2734273921928,719.4927229815265,1238.9794245427229,508.2312830356084,1422.8820064774825,269.210024868534,2.308140909087797,2.7082423327444963e-05
352.0,508.5,1423.0,719.5,1239.0,591.2230835,1194.294067,593.0,1192.0,591.1830996304947,1194.2760937449416,719.5212895697998,1238.9448286509974,508.3369201580676,1423.067300990124,269.24008883232693,1.8038378275764444,2.4425345531546705e-05
353.0,508.5,1423.5,719.5,1239.0,591.2230835,1194.294067,593.0,1191.5,591.2520467236518,1194.288572912675,719.5516999653004,1238.896424764098,508.425640646418,1423.2414334307782,269.2574937745445,1.044296533054876,0.00011089632953233344
354.0,508.5,1423.5,719.6279297,1238.73645,591.2230835,1194.294067,593.0,1191.5,591.3775671514389,1194.3140099758318,719.5807466782703,1238.8420909306842,508.4975127919488,1423.3827382336551,269.25952521170103,0.121886229391066,0.00027171374814572173
355.0,508.5,1423.5,719.6279297,1238.73645,591.2230835,1194.294067,593.0,1191.5,591.556318261545,1194.3542036866718,719.6050485262053,1238.7918592513836,508.5549548941684,1423.4828478613483,269.2460583832844,-0.8080097049992219,0.00044049896777519776
356.0,508.5,1423.5,719.6279297,1238.73645,592.0855103,1194.454102,593.0,1191.5,591.770012465291,1194.408125437593,719.6223398526578,1238.7538295503314,508.5998848548612,1423.547681584755,269.21960285520305,-1.5873316848797003,0.0005184508842670887
357.0,508.5,1423.5,719.6279297,1238.73645,592.0855103,1194.454102,593.0,1191.5,591.9904620837967,1194.4714166041606,719.6322653998557,1238.7314220721448,508.6303277553139,1423.5917094410029,269.18429094408236,-2.1187146672411927,0.0004531398460841672
358.0,508.8201904,1423.5,719.6279297,1238.73645,592.0855103,1194.454102,593.0,1191.5,592.1892328872193,1194.5370014685257,719.6361355813469,1238.7232582927315,508.6400270471715,1423.629638158077,269.14452631224873,-2.3858779100180527,0.000290301168651245
359.0,508.6465759,1423.730957,719.6279297,1238.73645,592.4898682,1194.689575,593.0,1191.5,592.3457643549029,1194.5965953790203,719.6360180473424,1238.724857147899,508.6222710247612,1423.6702468312565,269.10407789330753,-2.42690513647176,0.0001281770702227172
360.0,508.6465759,1423.730957,719.6279297,1238.73645,592.4898682,1194.689575,593.0,1191.5,592.4509865615298,1194.643008876806,719.6338244365949,1238.7307137542327,508.5754992688475,1423.7148038584237,269.06580318123906,-2.296482724108273,3.2673145869556557e-05
361.0,508.6465759,1423.730957,719.6279297,1238.73645,592.4898682,1194.689575,593.0,1191.5,592.5070673676748,1194.6724645120144,719.6307881193661,1238.735921103053,508.5066439318514,1423.759317634532,269.03170082993273,-2.046141078379833,7.680333694697568e-06
362.0,508.2596436,1423.859619,719.6279297,1238.73645,592.4031372,1194.605469,593.0,1191.5,592.5241343131165,1194.68540821717,719.627424784143,1238.7371669158722,508.4297144743319,1423.798193075208,269.0030474314013,-1.7192039118867797,2.4099889381903276e-05
363.0,508.2596436,1423.859619,719.6279297,1238.73645,592.5228271,1194.715088,593.0,1191.5,592.5153074501139,1194.6854168234495,719.6238796650117,1238.733283841404,508.360011121688,1423.8274887144232,268.9805162454942,-1.3518711544259077,5.320243236814627e-05
364.0,508.2596436,1423.859619,719.6279297,1238.73645,592.5228271,1194.715088,593.0,1191.5,592.4926022946443,1194.6774793187583,719.6204665531683,1238.7255660855988,508.307173432985,1423.846954129063,268.96418848565423,-0.9796655903971896,7.734550016719622e-05
365.0,508.2596436,1423.859619,719.6279297,1238.73645,592.4363403,1194.612427,593.0,1191.5,592.4652276389418,1194.6666938221497,719.6181608433908,1238.7178848698572,508.271351849448,1423.8602811492844,268.95352977779726,-0.6395224714185588,8.769558014038723e-05
366.0,508.2596436,1423.859619,719.6279297,1238.73645,592.4363403,1194.612427,595.0,1193.0,592.4395919899454,1194.6572737330685,719.61880404213,1238.7163847651998,508.2445752877131,1423.8734934412732,268.94757596657865,-0.3572286731161966,8.223118029513415e-05
367.0,508.2596436,1423.859619,719.6279297,1238.73645,592.4328003,1194.667969,595.0,1193.0,592.419858066089,1194.6519449391003,719.6248204493228,1238.7283936282372,508.2160938525621,1423.892218640061,268.9453653575784,-0.1326365400154827,6.568711617426773e-05
368.0,508.2596436,1423.859619,719.6279297,1238.73645,592.4213257,1194.722656,595.0,1193.0,592.4086840725665,1194.6524366902677,719.6383722992327,1238.7602990535383,508.17907648788974,1423.918998319551,268.9462872658812,0.0553144981688547,4.676594006705076e-05
369.0,508.2596436,1423.859619,719.6279297,1238.73645,592.4213257,1194.722656,595.0,1193.0,592.4079957609692,1194.6608339340291,719.6601269979454,1238.8146625882653,508.1361315334747,1423.9519121490368,268.950051253059,0.2258392306657697,3.2246989582461665e-05
370.0,508.1022644,1424.102295,719.6279297,1238.73645,592.4315186,1194.616333,595.0,1193.0,592.4193481301306,1194.680082137894,719.6881949101617,1238.8877975308048,508.1013799748629,1423.9857664199906,268.9564509262702,0.3839803926723562,2.3650342442479496e-05
371.0,508.1022644,1424.102295,719.7744141,1239.138062,592.4315186,1194.616333,595.0,1193.0,592.4435110538211,1194.712409210622,719.7181096047972,1238.9698533329065,508.09757964583,1424.016058911456,268.9654316021805,0.5388405546193553,1.9436979670067862e-05
372.0,508.1022644,1424.102295,719.7744141,1239.138062,592.4338379,1194.776489,595.3030396,1193.697021,592.4793539504665,1194.7567730781316,719.7443482366214,1239.04845937354,508.1486013880479,1424.0436757180312,268.97765128885476,0.7331812004554195,1.9367585454488118e-05
373.0,508.1022644,1424.102295,719.7744141,1239.138062,592.4338379,1194.776489,595.3030396,1193.697021,592.5227419097179,1194.8077971258133,719.7626886868022,1239.113839821958,508.2695256106377,1424.0769665839416,268.99494340108697,1.0375267339327363,2.765748634865343e-05
374.0,508.1022644,1424.102295,719.7744141,1239.138062,592.6521606,1194.930176,594.7058716,1192.294067,592.5667207429102,1194.8573601044186,719.7719285797177,1239.1614965814863,508.4580635734076,1424.129273811374,269.0197785247926,1.4901074223394062,5.3587782335961754e-05
375.0,508.8977356,1424.102295,719.7744141,1239.138062,592.6521606,1194.930176,594.7058716,1192.294067,592.603792286688,1194.8977955421483,719.7741415018756,1239.190775171758,508.69205699768656,1424.2127188331906,269.05357962131654,2.028065791434983,0.00010037281068859101
376.0,509.1403503,1424.259644,719.7744141,1239.138062,592.6521606,1194.930176,594.7058716,1192.294067,592.6292792081895,1194.9247130277076,719.7737534437133,1239.201129598565,508.9362853314053,1424.3309518183542,269.0948706052385,2.4774590353172243,0.0001404224084858236
377.0,509.1403503,1424.259644,719.7744141,1239.138062,592.6521606,1194.930176,594.7058716,1192.294067,592.6435583632378,1194.938031484479,719.7760677453277,1239.1891163994233,509.15586731640246,1424.4742787915918,269.13852043782106,2.6189899549535767,0.00012319781517822052
378.0,509.5,1424.82019,719.7744141,1239.138062,592.6521606,1194.930176,594.7058716,1192.294067,592.6518641401927,1194.941134981638,719.785634814914,1239.1482519808542,509.32864366299617,1424.6201543396603,269.1766455559995,2.287507090708232,5.498518730963084e-05
379.0,509.5,1424.82019,719.7744141,1239.138062,592.6521606,1194.930176,589.6969604,1193.697021,592.6620587439598,1194.9390777152205,719.8047142025251,1239.0723171944528,509.4508421353231,1424.7397435086975,269.20090453943294,1.4555390060047555,5.836591026566214e-05
380.0,509.5,1424.82019,719.7744141,1239.138062,592.6521606,1194.930176,589.6969604,1193.697021,592.6814532796296,1194.9368272460742,719.8322390881586,1238.9608834949693,509.5351424315913,1424.8074911893473,269.20539366862675,0.2693477516288567,0.00026573185987942104
381.0,509.5,1424.82019,719.916687,1239.0,592.6521606,1194.930176,589.6969604,1193.697021,592.7137055008245,1194.9380409498008,719.8639500273923,1238.823868765806,509.6028010338155,1424.808882814781,269.18898927332555,-0.9842637180724978,0.0006162306317796826
382.0,509.5,1424.82019,719.930542,1238.430542,592.6521606,1194.930176,589.6969604,1193.697021,592.7569324183693,1194.944484172472,719.8940560684282,1238.6810845427206,509.67301380458656,1424.7439868269053,269.1559361890588,-1.983185056003549,0.0008407810201094871
383.0,509.7309265,1424.646606,719.930542,1238.430542,592.9455566,1194.970825,589.6969604,1193.697021,592.8043345519665,1194.9560711169568,719.9176691043044,1238.5553922364277,509.7541096549788,1424.6273584810642,269.1141677274581,-2.5061076960435003,0.0007335424237980052
384.0,509.7309265,1424.646606,719.930542,1238.430542,592.9009399,1194.986572,589.6969604,1193.697021,592.8476445885973,1194.9714144981644,719.932512335603,1238.4634772885777,509.8405814750092,1424.4849790199055,269.07214671667714,-2.5212606468573995,0.0003941042981777057
385.0,510.1022644,1424.102295,719.930542,1238.430542,592.9009399,1194.986572,589.6969604,1193.697021,592.8814546356002,1194.9885430681586,719.9390799278775,1238.410495038669,509.9171589414957,1424.3478257295096,269.0359660517563,-2.170839895250083,0.00010996933459723068
386.0,510.1022644,1424.102295,719.930542,1238.430542,592.9009399,1194.986572,589.6969604,1193.697021,592.905465328936,1195.0053563123402,719.9396512333458,1238.391018152763,509.9677180031856,1424.2425950791926,269.00813319636285,-1.669971323607342,3.620008733907155e-05
387.0,510.1022644,1424.102295,719.930542,1238.430542,592.9009399,1194.986572,589.6969604,1193.697021,592.9235148400219,1195.01977878116,719.9370271647348,1238.3938482998524,509.9841665648155,1424.18315050236,268.9881963384103,-1.1962114771517918,9.105622264584548e-05
388.0,509.8596497,1424.259644,719.930542,1238.430542,592.9360352,1195.063965,589.6969604,1193.697021,592.9405795079915,1195.0301321256295,719.9335785953193,1238.4071294116725,509.9701982169519,1424.167608942209,268.97426650178534,-0.835790197498909,0.00013163044116473564
389.0,509.8596497,1424.259644,719.930542,1238.430542,592.8140869,1195.086304,589.6969604,1193.697021,592.9595963647927,1195.0361478339123,719.9307947896456,1238.4217331031412,509.9382024045256,1424.1825857149686,268.96427685650804,-0.5993787166380571,0.00011195966818485158
390.0,509.8596497,1424.259644,719.930542,1238.430542,593.0863647,1195.095825,589.6969604,1193.697021,592.9796784995909,1195.0400722030597,719.9292617028377,1238.4325070696857,509.9023988392884,1424.2111362308274,268.95643288768645,-0.4706381292953665,6.560062867183456e-05
391.0,509.8596497,1424.259644,719.930542,1238.430542,592.9446411,1195.010742,589.6969604,1193.697021,592.9967211691136,1195.0464592945286,719.928894047127,1238.4378892687455,509.87302536519695,1424.2395121094733,268.94912849849976,-0.438263351201158,2.747068503361823e-05
392.0,509.8596497,1424.259644,719.930542,1238.430542,593.1994629,1194.937134,589.6969604,1193.697021,593.0059341090721,1195.0598554564283,719.9292476527725,1238.4386921423556,509.8541760623516,1424.2602177229503,268.9409539688056,-0.4904717816486936,7.2924869112198505e-06
393.0,509.8596497,1424.259644,719.930542,1238.430542,592.8140869,1195.086304,589.6969604,1193.697021,593.0042667292512,1195.081578010512,719.9297961279691,1238.4367636775628,509.84485339352534,1424.2716733381624,268.9310970927363,-0.5914125641584178,1.48408168421314e-06
394.0,509.8596497,1424.259644,719.930542,1238.430542,593.0180054,1195.114746,589.6969604,1193.697021,592.9911037798662,1195.1080813730937,719.9301228926648,1238.4339581130882,509.8415519509972,1424.2760102997406,268.91985953114323,-0.674253695584639,2.641480386161997e-06
395.0,509.8596497,1424.259644,719.930542,1238.430542,593.0180054,1195.114746,589.6969604,1193.697021,592.9678515922876,1195.132279182979,719.9300281955964,1238.4315667726855,509.84093276227577,1424.2764388730163,268.908777888487,-0.6648985593733414,3.0552118509288627e-06
396.0,509.8596497,1424.259644,719.930542,1238.430542,592.9810791,1195.249634,589.6969604,1193.697021,592.9379466037681,1195.1469931996694,719.9295704238657,1238.430160432221,509.8417248500181,1424.275135763971,268.90009874730265,-0.5207484710615518,1.9026817401879632e-06
397.0,509.8596497,1424.259644,719.930542,1238.430542,592.9017334,1195.197876,589.6969604,1193.697021,592.9070990239063,1195.148597220985,719.9290556304321,1238.4297024844575,509.845443204318,1424.2721299721345,268.8957946325477,-0.2582468852983766,8.055841325710728e-06
398.0,509.8596497,1424.259644,719.930542,1238.430542,592.84198,1195.122192,589.6969604,1193.697021,592.8823204041267,1195.138927183344,719.9289712933142,1238.4297864797436,509.8558147630427,1424.265326624663,268.8966282436842,0.0500166681899827,2.6503271559942526e-05
399.0,509.8596497,1424.259644,719.930542,1238.430542,592.8511353,1195.069824,589.6969604,1193.697021,592.8694858835233,1195.1243451443115,719.9298461623249,1238.4298932983777,509.8770496735941,1424.251572519337,268.90178619755125,0.3094772320241645,4.4656504336639895e-05
400.0,509.8596497,1424.259644,719.930542,1238.430542,592.8091431,1195.084961,589.6969604,1193.697021,592.8707897771986,1195.1126607782742,719.9320229641046,1238.4296140793845,509.9114244927133,1424.2284333569244,268.90923352313746,0.4468395351727849,4.4143357152946046e-05
401.0,509.8596497,1424.259644,719.930542,1238.430542,592.8511353,1195.109375,589.6969604,1193.697021,592.88367909831,1195.1100315540089,719.935364292739,1238.4288190354753,509.9571632021152,1424.1960165390783,268.9164758694628,0.4345407795187839,2.5024252936707718e-05
402.0,510.1022644,1424.102295,719.930542,1238.430542,592.9730225,1195.144409,589.6969604,1193.697021,592.9021525152468,1195.1194368328377,719.938972869852,1238.427759474546,510.0080300263608,1424.1578760120467,268.9212922907433,0.2889852768305445,7.096358307917742e-06
403.0,510.1022644,1424.102295,719.930542,1238.430542,592.9730225,1195.144409,589.6969604,1193.697021,592.9201369057481,1195.1406571784607,719.9410785715435,1238.4270760789366,510.0554046990343,1424.120385623523,268.92223697011667,0.0566807624034026,6.861921404096503e-06
