Frame #,Nose (X),Nose (Y),Nose (Z),Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Nose (X)_smoothed,Nose (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,Right_Shoulder (X)_smoothed_smoothed,Right_Shoulder (Y)_smoothed_smoothed,Nose (X)_smoothed_smoothed,Nose (Y)_smoothed_smoothed,Right_Pinky (X)_smoothed_smoothed,Right_Pinky (Y)_smoothed_smoothed,angles,velocity,roughness
21,0.2553815245628357,-0.5160192251205444,-0.7886236310005188,0.2184441983699798,-0.4901308119297027,-0.5173936486244202,0.2011654376983642,-0.5074455142021179,-0.4989557266235351,0.172202855348587,-0.5394567847251892,-0.7002265453338623,0.2208899383899245,-0.4916696404767764,0.2536485668350752,-0.5155476046829743,0.1868985539610243,-0.5404212151285487,0.2202439347959822,-0.4919155001358721,0.2567675200120501,-0.5172080490942276,0.201652333158597,-0.5395186738584772,79.35998470126549,-109.16916215325898,1774.838186301982
22,0.2519768178462982,-0.5154988169670105,-0.539213240146637,0.2197933495044708,-0.4938866794109344,-0.3628899753093719,0.1986601948738098,-0.513925313949585,-0.2910208702087402,0.1759847402572631,-0.5417179465293884,-0.3406464755535126,0.2218316122621128,-0.491847317998568,0.2530358520961945,-0.5154017800672289,0.180731090649909,-0.5406253545940582,0.220888046526183,-0.491887201247516,0.2552712250678325,-0.5164803604540371,0.1933029794273821,-0.5399531133483403,81.32665226178803,118.00005363135227,533.0880640598377
23,0.2519768178462982,-0.5154988169670105,-0.539213240146637,0.2197933495044708,-0.4938866794109344,-0.3628899753093719,0.1986601948738098,-0.513925313949585,-0.2910208702087402,0.1759847402572631,-0.5417179465293884,-0.3406464755535126,0.2223419076289785,-0.4925273296296554,0.2540278828137413,-0.516040213947177,0.1765829932745064,-0.5409458539352444,0.2214762501440636,-0.4921417217191072,0.254771042150271,-0.5162984666510865,0.1866292434326359,-0.540339206248533,84.75786002501638,205.87246579370145,144.0831535597295
24,0.2551243305206299,-0.5184733271598816,-0.696529746055603,0.2230473011732101,-0.4927402138710022,-0.4126769602298736,0.2016314268112182,-0.512735903263092,-0.4630779922008514,0.1736413687467575,-0.5411344170570374,-0.7419131398200989,0.2227043853520809,-0.4937682291874311,0.256431248498763,-0.5171414678404199,0.1748988993703899,-0.5414096557824959,0.2219708981414062,-0.492790970163117,0.2554335453400786,-0.5166311972409967,0.1819444902379616,-0.5407581185126878,88.60502033351543,230.82961850994252,33.03730681807125
25,0.2551243305206299,-0.5184733271598816,-0.696529746055603,0.2230473011732101,-0.4927402138710022,-0.4126769602298736,0.2016314268112182,-0.512735903263092,-0.4630779922008514,0.1736413687467575,-0.5411344170570374,-0.7419131398200989,0.2229998932066942,-0.4955010095184829,0.2596618636328082,-0.5183864304185472,0.1752525333503441,-0.5420145398439349,0.2223831063716776,-0.4938741274226526,0.2571244507291939,-0.5173308851081692,0.1792691611222429,-0.5412551023274779,92.47254677397272,232.05158642743783,5.800796843771149
26,0.2642392814159393,-0.5225750803947449,-0.606484055519104,0.2179464697837829,-0.4962975680828094,-0.3695000112056732,0.2148589789867401,-0.5145338773727417,-0.3506419956684112,0.1783779859542846,-0.5424776673316956,-0.4770621955394745,0.223067792498408,-0.4974733923777441,0.2628288831824057,-0.5195649064035814,0.1766347253086185,-0.5427142143714069,0.2226558918192193,-0.4953134990427884,0.259406557938603,-0.5182239248773564,0.1782131749781278,-0.541836820743465,96.18363176459312,222.66509943722355,0.6411257300744229
27,0.2642392814159393,-0.5225750803947449,-0.606484055519104,0.2179464697837829,-0.4962975680828094,-0.3695000112056732,0.2148589789867401,-0.5145338773727417,-0.3506419956684112,0.1783779859542846,-0.5424776673316956,-0.4770621955394745,0.2225621162069738,-0.4992422257590433,0.2649619945731986,-0.520634108270241,0.1778478906219524,-0.5434079774743833,0.2226166867882686,-0.4968850400874336,0.2616293807898818,-0.5191885996524103,0.1780635021560679,-0.5424659220792821,99.54623618138348,201.7562650074217,0.05505063803757534
28,0.2742727696895599,-0.5194823145866394,-0.690874457359314,0.2291666865348816,-0.5058414936065674,-0.4480241239070892,0.2432014793157577,-0.527493953704834,-0.4963622391223907,0.1806915998458862,-0.5466895699501038,-0.6688576936721802,0.2211344775632569,-0.500271989573789,0.2653540018419965,-0.5216910693266456,0.1779326724229213,-0.5439567396133346,0.2220222780516398,-0.4982400653192526,0.2631198573879148,-0.5201906499657337,0.1780079266779038,-0.5430640989734294,102.27603811831736,163.7881162160329,0.22804233787847866
29,0.2742727696895599,-0.5194823145866394,-0.690874457359314,0.2291666865348816,-0.5058414936065674,-0.4480241239070892,0.2432014793157577,-0.527493953704834,-0.4963622391223907,0.1806915998458862,-0.5466895699501038,-0.6688576936721802,0.2187497438326389,-0.5001212810137838,0.263899529652801,-0.5228492145123457,0.1765578800497495,-0.544215396709755,0.2207122821609872,-0.4989928310360002,0.2634321580990869,-0.5212550761701862,0.177425794174516,-0.5435265828330602,104.0301530609067,105.24689655536037,0.7447037385583115
30,0.2552371025085449,-0.5234168767929077,-0.6530528664588928,0.2151551097631454,-0.4938130974769592,-0.3937427103519439,0.2191764116287231,-0.5084260702133179,-0.2592420578002929,0.1785590052604675,-0.53969407081604,-0.2077396810054779,0.2159856498544874,-0.4986070059145595,0.2612358203212622,-0.5240774753350633,0.1742971439057728,-0.5440372172792106,0.2188212332351862,-0.4988387164881329,0.2625538201543889,-0.5223847070298563,0.1761734607760997,-0.5437322840503173,104.51091436973216,28.845678529527845,1.7136676700154525
31,0.2552371025085449,-0.5234168767929077,-0.6530528664588928,0.2151551097631454,-0.4938130974769592,-0.3937427103519439,0.2191764116287231,-0.5084260702133179,-0.2592420578002929,0.1785590052604675,-0.53969407081604,-0.2077396810054779,0.2140816937611551,-0.4958362872018028,0.2585449334497618,-0.5251018445887121,0.1727109444011879,-0.5432241894476619,0.2169254582503889,-0.4976378617637094,0.2609502763851302,-0.5234718554558111,0.1747885157480292,-0.5435297840323847,103.56767854624968,-56.59414940894891,3.012960547635543
32,0.2540509104728699,-0.5263173580169678,-0.6118407845497131,0.2124393284320831,-0.4909714758396148,-0.3312004208564758,0.213425725698471,-0.5025293827056885,-0.1731731295585632,0.1794011145830154,-0.5407780408859253,-0.1052855625748634,0.2146494104546362,-0.4921278849624142,0.2570906609111293,-0.5254304173302222,0.1741541871057475,-0.5414801596456065,0.2160153062684898,-0.4954338997371126,0.2594063362430285,-0.5242552808227765,0.1745353378046225,-0.5427100670341038,101.2088211762964,-141.53144219719707,4.165233355045917
33,0.2540509104728699,-0.5263173580169678,-0.6118407845497131,0.2124393284320831,-0.4909714758396148,-0.3312004208564758,0.213425725698471,-0.5025293827056885,-0.1731731295585632,0.1794011145830154,-0.5407780408859253,-0.1052855625748634,0.2191716328170939,-0.4879499338944306,0.2577355872264462,-0.5244880397412849,0.1812523347348839,-0.5384688588269967,0.2172781486788284,-0.4924402854378413,0.2587379131917084,-0.5243482250448129,0.177222795182644,-0.5410133471168423,97.4965255655422,-222.7377366452518,4.743585807888856
34,0.2612251937389374,-0.5241942405700684,-0.5715148448944092,0.2255283147096634,-0.4946407377719879,-0.3536461591720581,0.2350805848836898,-0.4999172985553741,-0.3116075694561004,0.1812432557344436,-0.5394735932350159,-0.3482721447944641,0.2284981885948263,-0.4839294428590728,0.2606371166971992,-0.521797250092155,0.1960701682277308,-0.5340006279271807,0.2217664087625975,-0.4890358977801073,0.2594974914962208,-0.5233276354625982,0.1847622659340511,-0.5382078910768422,92.37675956707942,-307.1859599077669,4.879464985696923
35,0.2610167860984802,-0.5158486366271973,-0.7125308513641357,0.2317195981740951,-0.4733323156833648,-0.4838010966777801,0.2445301711559295,-0.4776812791824341,-0.2550356090068817,0.1863357871770858,-0.536253809928894,-0.0658932998776435,0.2425207714402571,-0.4808317042333356,0.2651693346479892,-0.5171290084178821,0.2191949148360523,-0.5282368951251768,0.2300682889550311,-0.4857541723120452,0.2617661671981506,-0.5208480219985053,0.1985356182648476,-0.5342191611873718,85.48145457946853,-413.7182992566531,5.392051845359701
36,0.2632545530796051,-0.5139151215553284,-0.7701209187507629,0.2672124207019806,-0.4719792902469635,-0.5548948645591736,0.2890567779541015,-0.4589171707630157,-0.2756443619728088,0.233657032251358,-0.5105108022689819,-0.0305635128170251,0.2601590294762433,-0.4793815317676512,0.270042570701308,-0.5105701910533584,0.2492360456445086,-0.5217427538584511,0.2421046209145446,-0.4832050836356689,0.265076707881923,-0.5167367951556093,0.2188158707177611,-0.5292283847233312,75.79080732799046,-581.4388350886841,8.175077690504546
37,0.2782314419746399,-0.500878632068634,-0.8695030808448792,0.2809423804283142,-0.4779027104377746,-0.584778904914856,0.3276582360267639,-0.4742275178432464,-0.4070965647697449,0.3216700851917267,-0.5134087204933167,-0.2671274542808532,0.2796890814344628,-0.4799767043653324,0.2736152954884928,-0.5024989987637366,0.2833075671062133,-0.5153191429400639,0.2571383760909174,-0.481913717559138,0.2684921506110296,-0.5110416472288124,0.2446124914202727,-0.5236646018961599,60.67262889260659,-907.0907061230324,20.34243995935953
38,0.2849932312965393,-0.4910402297973633,-1.001453876495361,0.3070937693119049,-0.486878901720047,-0.6551624536514282,0.3653000295162201,-0.4796800017356872,-0.4707626402378082,0.3403627574443817,-0.5141531229019165,-0.3451314568519592,0.2992862431472067,-0.482509020494651,0.2743977040413548,-0.4934895140915565,0.3185306357290829,-0.5097408265670464,0.2739974670987971,-0.4821518384788462,0.2708543929012355,-0.5040208087978244,0.2741796323208832,-0.5180951006073188,177.01593941926018,6980.598631599216,3166.83091662036
39,0.283230572938919,-0.4834992289543152,-1.1623014211654663,0.3263169527053833,-0.4870555102825165,-0.7311274409294128,0.3898758590221405,-0.4756267368793487,-0.492618978023529,0.3864333033561706,-0.5069029331207275,-0.3900414109230041,0.3175337169075866,-0.4864177448180672,0.2716185777089889,-0.4841877660664171,0.3537198939261258,-0.5055768530885633,0.2914119130684215,-0.4838582085374474,0.2711600887880387,-0.4960876262707184,0.305995622445704,-0.5130878596522106,216.0536342269304,2342.261688460213,3092.6317123253257
40,0.2607511878013611,-0.4793672263622284,-1.2031404972076416,0.3223320543766022,-0.4824508726596832,-0.7559709548950195,0.3897083103656769,-0.4677355885505676,-0.4884245097637176,0.392997682094574,-0.4952036440372467,-0.3725974559783935,0.3336705725121,-0.4908911557543919,0.2655686216340558,-0.4752163153706989,0.3900716663468473,-0.5031132455171234,0.3083153398350186,-0.4866713969706346,0.2689235179769314,-0.4877391370456208,0.3396259605534323,-0.5090980817679128,216.4983154332708,26.680872380423462,2987.322414833296
41,0.2609130144119262,-0.4667904078960418,-1.2229138612747192,0.3471337854862213,-0.5058944821357727,-0.7796294689178467,0.3976962566375732,-0.4992493689060211,-0.4441517889499664,0.3725447654724121,-0.5040420293807983,-0.111557550728321,0.3475222638018246,-0.4950985741161841,0.2574908184215905,-0.4671262128448673,0.430279802720735,-0.5023058330398625,0.3239980925829336,-0.4900422756613664,0.2643504462400858,-0.4794939924389232,0.3758874605581676,-0.5063812353433119,204.8787983495469,-697.1710250234327,3022.683968210046
42,0.2337990850210189,-0.4573966562747955,-1.2188079357147217,0.3523979187011719,-0.501226007938385,-0.8151809573173523,0.4112935066223144,-0.4918657839298248,-0.5404064059257507,0.404990553855896,-0.5044400095939636,-0.3493085503578186,0.3592804607648642,-0.498423060719966,0.2490647260118033,-0.4603484758631512,0.4766841385546514,-0.5027760915800574,0.3381110389961989,-0.4933945942697926,0.2582361595004367,-0.4718357979896267,0.4162061290192037,-0.504939207215161,192.24903321955935,-757.7859077992537,2972.989842737266
43,0.2376799136400222,-0.4516524076461792,-1.227004885673523,0.3881145417690277,-0.5002006888389587,-0.9239673614501952,0.5076640844345093,-0.48948535323143,-0.8495307564735413,0.6154463887214661,-0.5032352209091187,-0.9034885168075562,0.3693714884343344,-0.5006432583167983,0.2417711449408782,-0.4551100662838695,0.529998070209333,-0.503899206205741,0.350615226885956,-0.496294061347811,0.2516501509545593,-0.4651455068566288,0.4617229221884516,-0.5045232145883098,182.05535316797105,-611.6208030952981,479.3738691444197
44,0.2415996342897415,-0.4506625831127167,-1.3453521728515625,0.3854584693908691,-0.50233393907547,-0.9358227252960204,0.5244707465171814,-0.4902327954769134,-0.9047850370407104,0.6725914478302002,-0.5043193101882935,-1.0495699644088743,0.3784437339878644,-0.5019537003733489,0.2364591048020075,-0.4513695932209831,0.5896510816908626,-0.5049523904836903,0.3617466403430919,-0.4985579162806658,0.2455737283519306,-0.459635136692339,0.5128942083584823,-0.5046948786398274,174.7540400278032,-438.07878841007096,27.70271905882174
45,0.2313677817583084,-0.4519460797309875,-1.4372506141662598,0.3627178370952606,-0.4997617602348327,-1.0094550848007202,0.481751948595047,-0.4858138859272003,-0.9342240691184998,0.5693521499633789,-0.5051944851875305,-1.0275931358337402,0.3872421118934493,-0.5027961434602147,0.2332702069028193,-0.4488623049654434,0.6547851419601812,-0.5052639564997681,0.37194483781091,-0.5002532055091068,0.2406523160786255,-0.4553259972661169,0.5696506006621811,-0.5049224976532083,169.83738602550775,-294.9992401377267,10.117362750392395
46,0.2327471077442169,-0.4479629695415497,-1.339701533317566,0.4086508154869079,-0.5037857294082642,-1.055532693862915,0.6055638194084167,-0.498515635728836,-1.1125309467315674,0.7819440960884094,-0.5032179355621338,-1.271453022956848,0.3962136989527373,-0.5036000475111417,0.2318318191141249,-0.447265925163274,0.7239808245466658,-0.5043586985407217,0.3816523875382021,-0.5015919406245002,0.2371241149340141,-0.4521019625725455,0.6313827015971698,-0.5046969662803821,166.62639416135505,-192.6595118491622,14.641480974540698
47,0.2286826372146606,-0.44873908162117,-1.4134629964828491,0.3894221186637878,-0.4965809285640716,-1.009582281112671,0.5319012999534607,-0.4907845556735992,-0.9516851305961608,0.6578301787376404,-0.5085766911506653,-1.0563533306121826,0.40502993427256,-0.5045510514638587,0.2315357293502599,-0.4464032919818384,0.7933556221199787,-0.5021177844885494,0.3910034079944861,-0.5027755837494274,0.2348887597664969,-0.4498224906933969,0.6961718737446753,-0.5036652855177516,164.54800996144024,-124.70305199488848,10.638646216989272
48,0.2367053031921386,-0.4488784670829773,-1.4243990182876587,0.408257246017456,-0.5079600214958191,-1.1429723501205444,0.6159473061561584,-0.500442385673523,-1.2355623245239258,0.8333854675292969,-0.5076749324798584,-1.4347604513168335,0.4123333933673904,-0.5054740405906732,0.2318159205799103,-0.4463810563452546,0.8546487586074707,-0.498918416788842,0.399535401471466,-0.5038549658915535,0.2336596242111188,-0.4484459155924864,0.7595626264038213,-0.5017665343648118,163.20732308317116,-80.44121269614493,5.715150868309378
49,0.2398442327976226,-0.4503478407859802,-1.4635450839996338,0.4040783941745758,-0.5060790181159973,-1.0730594396591189,0.6233431100845337,-0.50318443775177,-1.1546310186386108,0.9083303213119508,-0.4922549128532409,-1.3752832412719729,0.415871284868006,-0.5058861330209682,0.2324140007751896,-0.447604520597148,0.8952905335901046,-0.4956349719921392,0.4060697530276481,-0.5046674326608177,0.2331613754955935,-0.4481093578795775,0.8138537855209386,-0.4993139092279657,162.37839428540542,-49.735727865944455,2.6642197403634604
50,0.2383114248514175,-0.4507732987403869,-1.4725462198257446,0.4214440882205963,-0.5053532123565674,-1.1376826763153076,0.6352130174636841,-0.5049525499343872,-1.2691975831985474,0.9114962816238404,-0.4881984293460846,-1.5109707117080688,0.4130869946536413,-0.5052095204827682,0.2335586551991962,-0.4506406616976936,0.9014149367973504,-0.4933849224053963,0.4088766477908974,-0.5048842680107909,0.2333202881358516,-0.4491218805065904,0.8488782420346027,-0.4969423162622178,161.96479628632432,-24.81587994486631,1.2225608389940745
51,0.2344056665897369,-0.4524411857128143,-1.5052086114883425,0.414801687002182,-0.5051916837692261,-1.1057538986206057,0.6314048171043396,-0.5052881240844727,-1.1916732788085938,0.914314031600952,-0.4875403344631195,-1.4328221082687378,0.4021583534290148,-0.5030618133016699,0.2359132431631874,-0.4559273506764018,0.8630944075064764,-0.4930655983089259,0.406189328669865,-0.5041552864487711,0.2343574707361513,-0.4518440697941362,0.854564705275661,-0.4953916313883859,161.95820527193084,-0.3954608636087187,0.6542385961556797
52,0.2326357066631317,-0.4523433148860931,-1.5461961030960083,0.4153569340705871,-0.5083890557289124,-1.162344217300415,0.634988009929657,-0.5046840310096741,-1.2690054178237915,0.911974310874939,-0.4872596561908722,-1.5083553791046145,0.3832063370864055,-0.4995260171700137,0.2402169806714235,-0.4633918936478163,0.7798366008955432,-0.4949112376024645,0.3969961313452819,-0.5023035790187598,0.2367012750331672,-0.4564632002605964,0.8246734620186794,-0.4951994757973021,162.41057477993567,27.142170480290133,0.4866458360954448
