Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),corrected_angles,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,Right_Hip (X)_smoothed,Right_Hip (Y)_smoothed,angles,velocity,roughness
14,0.1977966576814651,-0.5081411004066467,-0.5095320343971252,0.1884249001741409,-0.6741622686386108,-0.5195931792259216,0.1964450478553772,-0.8642596006393433,-0.4566611051559448,0.2855022251605987,-0.7572726011276245,-0.2111094892024994,-19.611835504424892,0.1976847607820448,-0.5083097848501016,0.1966764567876179,-0.8646313716307926,0.2855037080905013,-0.7570413677443244,-19.516207319566643,-3.695100271141243,0.0007695301635397287
15,0.1977754235267639,-0.5081225633621216,-0.5099102258682251,0.1882729232311248,-0.6733493804931641,-0.5223106741905212,0.1960039436817169,-0.863990068435669,-0.4657414853572845,0.285502940416336,-0.7573554515838623,-0.2113005071878433,-19.676776808328015,0.1977009155543752,-0.5082514644133557,0.1962312035899956,-0.8640731677217852,0.2854127013213227,-0.7572236763203806,-19.56723957992696,-3.061935621618943,0.0004325369073629292
16,0.1977507770061493,-0.5081084966659546,-0.5087817311286926,0.1880678981542587,-0.672890305519104,-0.5220580697059631,0.1957409232854843,-0.8638427257537842,-0.4660954475402832,0.2851853370666504,-0.7573267221450806,-0.2114486545324325,-19.65638372595329,0.1977259633540593,-0.508142918026413,0.1958487854837602,-0.8636513585074349,0.2853089309473789,-0.7573519796967986,-19.606839905858013,-2.37601955586328,0.0003190284522511903
17,0.1976997554302215,-0.5080899000167847,-0.508716881275177,0.187911108136177,-0.6727092266082764,-0.521793782711029,0.1954930126667022,-0.863591194152832,-0.4648654460906982,0.2851942777633667,-0.7574413418769836,-0.2114470452070236,-19.69103290999317,0.197743080077447,-0.5080084029871325,0.1955564921591198,-0.8633598456287601,0.2852012178382186,-0.75742657308249,-19.63438452808721,-1.6526773337518108,0.00031053501709293803
18,0.19769287109375,-0.508007287979126,-0.5084282755851746,0.187326043844223,-0.6724719405174255,-0.522560179233551,0.1954317241907119,-0.8633439540863037,-0.4761504530906677,0.2851760387420654,-0.7574185729026794,-0.2112598568201065,-19.693351904718114,0.1977464985611349,-0.5078642031733617,0.1953550956645094,-0.8631738729915779,0.2850973116284949,-0.757461064677789,-19.65023635457917,-0.9511095895176424,0.00033055157936173545
19,0.1977267265319824,-0.507673978805542,-0.500765323638916,0.1872188299894333,-0.6720226407051086,-0.5186236500740051,0.1953638046979904,-0.8630015850067139,-0.4830666482448578,0.2848927676677704,-0.7574799060821533,-0.2104070782661438,-19.616679625461387,0.1977360280615141,-0.5077231666600006,0.1952276733192434,-0.863067361308343,0.2850013926864391,-0.7574760662396299,-19.65582322721081,-0.3352123578983423,0.0003287892101376101
20,0.1976563483476638,-0.5075779557228088,-0.498988002538681,0.1869036704301834,-0.6720117926597595,-0.5149293541908264,0.1952174305915832,-0.8629787564277649,-0.4810237288475036,0.2848297953605652,-0.7574669718742371,-0.2093203067779541,-19.624439836908365,0.1977125760163264,-0.5075968855815651,0.1951513136640034,-0.863019955598845,0.2849127584809272,-0.7574925324100991,-19.653145372005316,0.1606713123296543,0.00028514886562697834
21,0.1976315528154373,-0.5074312686920166,-0.4945227801799774,0.1865895092487335,-0.6719174981117249,-0.509493887424469,0.1951665878295898,-0.8629592061042786,-0.4784587621688843,0.2848055958747864,-0.7574488520622253,-0.2088867872953415,-19.61945486474653,0.1976760471734642,-0.5074945412379029,0.1951062278714908,-0.8630162524340781,0.2848260731771006,-0.7575260661572254,-19.64407075249095,0.54447717086191,0.00021337305057839333
22,0.1976131051778793,-0.5074063539505005,-0.4943353831768036,0.1862199008464813,-0.6719943881034851,-0.5086259841918945,0.1951494812965393,-0.8630484938621521,-0.4765514135360718,0.2847932577133178,-0.7575229406356812,-0.2084167003631591,-19.613308398434185,0.1976260065620201,-0.5074206440645072,0.1950792042876411,-0.8630428379316775,0.2847345182035121,-0.7575828760929388,-19.62998219562216,0.8453134121275241,0.00014165612629602118
23,0.1976111531257629,-0.5073897242546082,-0.490012377500534,0.1860885322093963,-0.6720268726348877,-0.5039922595024109,0.1949473321437835,-0.8631207942962646,-0.4730704128742218,0.2847327291965484,-0.7575957775115967,-0.2079458236694336,-19.62712219068956,0.1975650816643672,-0.5073741805454532,0.1950612104495065,-0.863086910341157,0.2846360978431049,-0.7576584098440186,-19.612189364236517,1.067569883138475,8.657259054262272e-05
24,0.1976334601640701,-0.5073747038841248,-0.4873167276382446,0.1859859079122543,-0.6722205877304077,-0.5027313828468323,0.1949106752872467,-0.8631839156150818,-0.4745334088802337,0.2846712470054626,-0.757872462272644,-0.2073663175106048,-19.598701032868973,0.1975042833367314,-0.5073498754360495,0.1950410734162423,-0.8631368421114447,0.2845406926956883,-0.7577396223209194,-19.593037583909197,1.1491068196392007,4.5743799985395574e-05
25,0.1976030319929123,-0.50736004114151,-0.4895159602165222,0.1858280003070831,-0.6725159883499146,-0.5027933716773987,0.1948964893817901,-0.8631789684295654,-0.4743399620056152,0.2846469581127167,-0.7578397989273071,-0.2070643603801727,-19.5986033677852,0.1974679394688534,-0.5073406260895998,0.1949988649507078,-0.8631830584099982,0.2844739749429671,-0.7578103261863874,-19.577150633584257,0.9532170194964352,1.539170737238761e-05
26,0.1975750476121902,-0.5073478817939758,-0.4910337626934051,0.1854447573423385,-0.6724975109100342,-0.5033979415893555,0.1947798579931259,-0.8631788492202759,-0.4749516248703003,0.2843596339225769,-0.7578948140144348,-0.2070141434669494,-19.555162146654222,0.1974948242847186,-0.5073397072751704,0.1949033919922168,-0.8632177133875126,0.2844748649955292,-0.7578570522077009,-19.572008633884508,0.3085199819849293,3.052713424962622e-05
27,0.1976806670427322,-0.5073379278182983,-0.4901323020458221,0.1853864043951034,-0.6725162863731384,-0.4991755783557892,0.1947136521339416,-0.8631773591041565,-0.4561046063899994,0.2843885421752929,-0.7578926682472229,-0.2063411325216293,-19.56659963513151,0.1976325705631848,-0.5073418969673326,0.1947168815295943,-0.8632330999374612,0.2845858120657638,-0.7578725924727316,-19.587230798814968,-0.9133298958276016,0.00020709720233501845
28,0.1977394074201584,-0.5073285698890686,-0.4925006330013275,0.1853118687868118,-0.672630250453949,-0.4996878802776336,0.1947114169597625,-0.8631734251976013,-0.4537371397018432,0.2845682799816131,-0.7578904032707214,-0.2060965001583099,-19.60061394483948,0.1979247751927415,-0.5073435154098975,0.1944069424840665,-0.8632202135213841,0.284839694148662,-0.7578561695632221,-19.632528507818396,-2.717862540205686,0.000711621658761446
29,0.1981029957532882,-0.5073416233062744,-0.4951534569263458,0.185116097331047,-0.6728076934814453,-0.5005226135253906,0.194243773818016,-0.8631706833839417,-0.452683538198471,0.285402774810791,-0.7577583193778992,-0.2059036642313003,-19.840866260945617,0.1983936680113212,-0.5073419114580788,0.1939618720213168,-0.8631692430454919,0.285250560120836,-0.7578107984252966,-19.715099093526604,-4.954235142492465,0.001600132823962289
30,0.1986394524574279,-0.5073376893997192,-0.495285302400589,0.1848621666431427,-0.6728093028068542,-0.5011182427406311,0.1935999393463134,-0.863173246383667,-0.4518898725509643,0.2859280705451965,-0.7576835751533508,-0.2059052288532257,-20.03363255457306,0.1990249045321418,-0.5073349944146174,0.1934014967131188,-0.8630727303311932,0.2858132539863692,-0.7577389763634871,-19.837705904842167,-7.3564086789338035,0.002645639709037893
31,0.1994962096214294,-0.5073323249816895,-0.4987492859363556,0.1847135722637176,-0.6727378964424133,-0.5078373551368713,0.1926349550485611,-0.8629963397979736,-0.4521917700767517,0.286614328622818,-0.757537305355072,-0.2061725556850433,-20.302630827167192,0.1997633127712138,-0.5073210799117605,0.1927756869543455,-0.8629302809054459,0.2865098981740472,-0.7576383480673032,-19.99833718839844,-9.63787701337644,0.00339628263236104
32,0.2012369930744171,-0.5072754621505737,-0.4983681142330169,0.1847538352012634,-0.672591507434845,-0.5076838135719299,0.1917927861213684,-0.8627637028694153,-0.4525222778320312,0.2874030768871307,-0.7573608160018921,-0.2061769813299179,-20.53303264194751,0.2005261710349093,-0.5072989254193433,0.1921489415161805,-0.8627522520050048,0.2873162475283181,-0.7574996698440702,-20.191326127877986,-11.579336368772672,0.0034907802363375365
33,0.2016702741384506,-0.5072696805000305,-0.4963193535804748,0.1846888065338134,-0.6725664734840393,-0.5053988099098206,0.1913600265979766,-0.8626417517662048,-0.4488281905651092,0.2880173027515411,-0.7573570013046265,-0.2062190175056457,-20.709960677074363,0.2012311184688376,-0.5072677825445501,0.1915784360546113,-0.8625601027172348,0.2882025647433874,-0.7573094463552168,-20.408932333059123,-13.05637231086827,0.002922338096797668
34,0.201889768242836,-0.5072331428527832,-0.4923366904258728,0.1847413778305053,-0.6725054383277893,-0.503128707408905,0.1910706907510757,-0.8623936772346497,-0.4495689868927002,0.2889243364334106,-0.7573226094245911,-0.2062456011772155,-20.93343137092147,0.2018237007357233,-0.5072275508993696,0.1910973920717453,-0.8623826687827173,0.2891292729367741,-0.7570580570537254,-20.642297629723053,-14.001917799835796,0.0019879918286893096
35,0.2021213769912719,-0.5071913599967957,-0.4945720434188843,0.1847474128007888,-0.6724756956100464,-0.5041782259941101,0.190785527229309,-0.8621658086776733,-0.4500742852687835,0.2898487746715545,-0.7571002244949341,-0.2067015916109085,-21.17206647266913,0.2022879437185716,-0.5071791796652466,0.1907115350673769,-0.8622488695299749,0.2900426768148411,-0.756750267750335,-20.881446680579412,-14.34894305138151,0.0010430673442337298
36,0.2023213058710098,-0.5071717500686646,-0.4954464435577392,0.185123786330223,-0.6724852919578552,-0.5054333806037903,0.1905864924192428,-0.861906886100769,-0.4553147554397583,0.2910703420639038,-0.7562798857688904,-0.2067075669765472,-21.503993065726377,0.2026367666476184,-0.5071251164949283,0.1904074771309117,-0.8621784181788864,0.2908773978429348,-0.7564108664192731,-21.114995860398345,-14.012950789135983,0.0003521807377236199
37,0.2028591930866241,-0.5070191025733948,-0.5026302337646484,0.1857732236385345,-0.6724216938018799,-0.5070931315422058,0.1902144849300384,-0.8621242046356201,-0.4509769678115845,0.2916367352008819,-0.7558718323707581,-0.2067048400640487,-21.673068855784308,0.202893592705166,-0.5070692585348486,0.1901656356230085,-0.8621741151791414,0.291568145773137,-0.7560793251281213,-21.330597503701203,-12.936098598171457,0.00011138129521011914
38,0.2030739039182663,-0.5070099234580994,-0.5218725800514221,0.1862450540065765,-0.6724330186843872,-0.522433340549469,0.1899502873420715,-0.8622810244560242,-0.4556560218334198,0.2923867404460907,-0.7555911540985107,-0.2069675028324127,-21.878401462544844,0.2030785928606066,-0.5070160705608835,0.1899703620076448,-0.8622203856300162,0.2920666098844815,-0.755795401596917,-21.516560877193857,-11.15780240955928,0.00047377403147318495
39,0.2032355517148971,-0.5069540143013,-0.5186933279037476,0.1865245699882507,-0.6725120544433594,-0.5220824480056763,0.1898807734251022,-0.862385630607605,-0.4460969567298889,0.292423814535141,-0.7555745244026184,-0.20696721971035,-21.88634685690798,0.2032049145467472,-0.5069692956050238,0.1898141985653807,-0.8622898391334229,0.2923553455090337,-0.7555848391080638,-21.66411431829184,-8.853206465878998,0.0014385204418935929
40,0.2033701092004776,-0.5069283843040466,-0.5205367207527161,0.1866323202848434,-0.6726299524307251,-0.5221736431121826,0.1896659135818481,-0.8624927997589111,-0.4468128681182861,0.2924158275127411,-0.7554863691329956,-0.2069999724626541,-21.917232927902887,0.2032821489861122,-0.5069311499030833,0.1896972560814221,-0.8623544608937678,0.2924521600403993,-0.7554531179525312,-21.76924131948447,-6.307620071557665,0.0026998761139141094
41,0.2033792436122894,-0.5069186091423035,-0.5308136343955994,0.186884731054306,-0.6726210117340088,-0.530863344669342,0.189585343003273,-0.8624346256256104,-0.4565067887306213,0.2923848330974579,-0.7553964257240295,-0.2071656137704849,-21.9296370983501,0.2033217097324607,-0.5069024744528378,0.1896239424887061,-0.8623955580872587,0.2924036907208762,-0.7553881262812872,-21.833283049363164,-3.842503792721743,0.003701048808732873
42,0.2033801823854446,-0.5069098472595215,-0.527915894985199,0.1870422661304474,-0.6726512908935547,-0.5288915634155273,0.1895764768123626,-0.8623980283737183,-0.4566702544689178,0.2922476232051849,-0.7553943395614624,-0.2071689963340759,-21.902663003530805,0.2033401812629746,-0.5068835578898474,0.1895987755228072,-0.8624083481452589,0.2922718123679966,-0.7553676207980989,-21.862194673299182,-1.734697436161099,0.00395604891498407
43,0.2033537328243255,-0.5068829655647278,-0.5266585350036621,0.1872660815715789,-0.6726568341255188,-0.5276322364807129,0.1895788460969925,-0.8623884916305542,-0.4522409439086914,0.2919866740703583,-0.7554174661636353,-0.2073687016963958,-21.846315033660787,0.2033588385104721,-0.5068749167261558,0.1896227325247967,-0.8624006289206466,0.2921180089564738,-0.7553673790819166,-21.864849350626333,-0.1592806396290313,0.0033767511726526954
44,0.2033455818891525,-0.5068690180778503,-0.5255520939826965,0.1873724460601806,-0.6726638078689575,-0.5271428227424622,0.1896929442882537,-0.8623706102371216,-0.4571529626846313,0.2918300628662109,-0.755430281162262,-0.2075220197439193,-21.794347491064812,0.2033994425312949,-0.506877348783517,0.1896913169230011,-0.8623876279772885,0.2919895119664865,-0.7553679843531077,-21.85089834848304,0.837060128597642,0.0023032336324621274
45,0.2033951580524444,-0.5068641304969788,-0.5139714479446411,0.1874728053808212,-0.6726914644241333,-0.5208470821380615,0.1898311525583267,-0.8623386025428772,-0.4586107134819031,0.2918210923671722,-0.7554343938827515,-0.2072098404169082,-21.767616498285165,0.2034779901157404,-0.5068910691236749,0.1897946939201289,-0.8623857055947313,0.2919100652555152,-0.7553592000105798,-21.82869271885767,1.332337777522099,0.0012312747866399213
46,0.2034469693899154,-0.5068637132644653,-0.5130054354667664,0.1874944865703582,-0.6728383898735046,-0.5186794400215149,0.1898846179246902,-0.8623332381248474,-0.4584863483905792,0.291873425245285,-0.7552804350852966,-0.2069941610097885,-21.77866938454731,0.2035990822682701,-0.5069144788540335,0.1899193166560141,-0.8624068064330318,0.2918778311578733,-0.7553410370268103,-21.80380269021179,1.493401718752878,0.0004940862422610591
47,0.203798159956932,-0.5069670677185059,-0.5135537981987,0.1874796450138092,-0.6729309558868408,-0.5190103650093079,0.1900360584259033,-0.8624551892280579,-0.4580690264701843,0.2919160425662994,-0.7553092241287231,-0.2069374769926071,-21.75293095015175,0.2037537839267955,-0.5069435895825803,0.1900501095312177,-0.8624549032303772,0.29187110863341,-0.7553213878226556,-21.778553083332817,1.5149764127383492,0.00013816020467190675
48,0.203943446278572,-0.5070108771324158,-0.510894775390625,0.1874458789825439,-0.6729431748390198,-0.5138222575187683,0.1902212798595428,-0.8625059127807617,-0.451200783252716,0.2919293642044067,-0.7553045749664307,-0.2066495567560196,-21.72293495639984,0.2039227197578585,-0.5069728265998713,0.1901727554276727,-0.8625252664402338,0.291859593677971,-0.7553115697041818,-21.752621998112943,1.555865113192425,2.4550517911021375e-05
49,0.2042542546987533,-0.5070059299468994,-0.503244161605835,0.1874974519014358,-0.672946572303772,-0.5048678517341614,0.1903280019760131,-0.8626540899276733,-0.4437118768692016,0.2919264435768127,-0.7553060054779053,-0.2059210389852523,-21.69000691135166,0.2040834674262809,-0.5069968578611879,0.1902760404401532,-0.8626065065886707,0.2918171798181858,-0.7553217511407642,-21.72435585070447,1.6959688445083998,4.735420446133212e-06
50,0.2042595297098159,-0.5070182085037231,-0.5017037987709045,0.1875082999467849,-0.6729341149330139,-0.5031140446662903,0.190345898270607,-0.8627051115036011,-0.443364679813385,0.2919290363788605,-0.7553070783615112,-0.2054572403430938,-21.6879944020248,0.2042186197973134,-0.5070122237675805,0.190353668231438,-0.8626842420613453,0.2917323604030767,-0.7553574236161795,-21.692300283204155,1.9233340500188945,8.858137650223072e-06
51,0.2043040096759796,-0.5070098638534546,-0.5015973448753357,0.1875063329935073,-0.6729344129562378,-0.5023417472839355,0.1903974413871765,-0.8627253770828247,-0.4385412037372589,0.2916907966136932,-0.755365788936615,-0.2054240554571151,-21.62380424139444,0.2043204636402098,-0.5070178542251235,0.1904045285854194,-0.8627448278188229,0.2916129229702781,-0.7554172861024667,-21.656473290759234,2.149619546695263,1.9720331086521288e-05
52,0.204376071691513,-0.5070040225982666,-0.5020089745521545,0.1874306350946426,-0.6729359030723572,-0.5029589533805847,0.1904022991657257,-0.8627417683601379,-0.43780317902565,0.2913283705711365,-0.7554900050163269,-0.2053034156560897,-21.53587590919848,0.204390550114882,-0.5070145577656204,0.1904312479329688,-0.8627782022971341,0.29148268918448,-0.7554930364657556,-21.618942857545747,2.251825992809202,2.3994411861418357e-05
53,0.2044029384851455,-0.5069997906684875,-0.5012962818145752,0.187355026602745,-0.6729418635368347,-0.5026308298110962,0.1903960257768631,-0.862776517868042,-0.4357345104217529,0.2912684082984924,-0.7556145191192627,-0.2053004503250122,-21.51387636369438,0.2044355205159099,-0.5070041339580411,0.1904380584822159,-0.8627801444277312,0.2913709880523142,-0.7555715690746965,-21.583418987700146,2.131432190736078,1.3663721045444685e-05
54,0.2044107317924499,-0.5069962739944458,-0.501615583896637,0.1872167885303497,-0.6729433536529541,-0.5027965903282166,0.1904201358556747,-0.8628345131874084,-0.4336332380771637,0.2911455333232879,-0.7557091116905212,-0.2052962183952331,-21.476992178146816,0.2044619128166588,-0.5069886670673971,0.1904293658903005,-0.8627548818520853,0.2912996008876374,-0.7556390601600133,-21.553971508687656,1.7668487407493672,1.0650190176347475e-05
55,0.2044190466403961,-0.5069652199745178,-0.5011045932769775,0.1870933771133422,-0.6729451417922974,-0.5031002759933472,0.1904237121343612,-0.8628323078155518,-0.4340247213840484,0.2912367880344391,-0.7556959390640259,-0.2051486074924469,-21.49332321623515,0.2044721084219608,-0.5069701845423584,0.1904099078080657,-0.862718063912661,0.2912733876777746,-0.7556851420680503,-21.53341445154538,1.2334234285366108,4.871431295233245e-05
56,0.2044259011745453,-0.5069597363471985,-0.506718099117279,0.1869538128376007,-0.6729426980018616,-0.5074449777603149,0.1904255002737045,-0.8627927303314209,-0.4345751404762268,0.2912670075893402,-0.7556787729263306,-0.2051399499177932,-21.499988362456975,0.20446269052191,-0.5069505430021793,0.190386491279527,-0.8626982525804048,0.2912782609813669,-0.7557052615916576,-21.52201512652996,0.6839595009250843,0.00011859259744174497
57,0.2044322937726974,-0.5069170594215393,-0.5064886212348938,0.1868397444486618,-0.672863781452179,-0.5078769326210022,0.1904336214065551,-0.8627732992172241,-0.4378845691680908,0.2913409471511841,-0.7557131052017212,-0.2051600813865661,-21.50790901697114,0.2044258923177453,-0.506931335164152,0.1903703084051843,-0.8627341540049359,0.2912862550640349,-0.7557006955097325,-21.51696817745214,0.3028169446693596,0.00015683529427789334
58,0.2044131308794021,-0.5069081783294678,-0.5064805746078491,0.1868028193712234,-0.6728324294090271,-0.5078976154327393,0.1904385685920715,-0.8627803325653076,-0.4378551542758941,0.2913510501384735,-0.755688488483429,-0.2051437497138977,-21.51106769324848,0.2043539789331875,-0.5069137675022408,0.1903782143455719,-0.8628659813509253,0.2912647924593639,-0.7556771425206181,-21.512743563323507,0.2534768477178772,0.00011600179167883767
59,0.2043749988079071,-0.5069050192832947,-0.5074295401573181,0.1867248862981796,-0.6727945804595947,-0.5082927346229553,0.1904589831829071,-0.8628677725791931,-0.4365234375,0.2912529706954956,-0.7556634545326233,-0.2051679044961929,-21.49035024144743,0.2042451479385293,-0.5068986445121051,0.190431382219932,-0.8631222330764667,0.2911864171597069,-0.7556428795271506,-21.50216743684445,0.634567588743522,4.274458702043316e-05
60,0.2042986452579498,-0.5068832039833069,-0.5079939365386963,0.1866849958896637,-0.6727865934371948,-0.5082043409347534,0.1904705911874771,-0.8632161617279053,-0.4301910996437073,0.2911063134670257,-0.7555700540542603,-0.2051852494478225,-21.46460118209521,0.2041081784954246,-0.5068866104213278,0.1905505268527222,-0.8635066321804288,0.2910358037219835,-0.7556066322738993,-21.477974800246095,1.451558195901228,6.392269999522379e-05
61,0.2038080096244812,-0.5068827867507935,-0.5098921060562134,0.1866773068904876,-0.6727832555770874,-0.5084046125411987,0.1905718445777893,-0.8640115857124329,-0.4295736253261566,0.2907326221466064,-0.7555293440818787,-0.2053709626197815,-21.391735783478826,0.2039624427658017,-0.5068786219706556,0.1907485841985874,-0.8639921077735354,0.290812314916572,-0.7555750831612426,-21.434514962051107,2.6075902916992533,0.00027448973889505234
62,0.2036807388067245,-0.5068859457969666,-0.518049955368042,0.1866148561239242,-0.672833263874054,-0.5155481696128845,0.1909077614545822,-0.8647125363349915,-0.4351994097232818,0.2905710637569427,-0.7554910182952881,-0.2058859020471573,-21.30946853428769,0.2038317217361916,-0.5068764793755971,0.1910239784805259,-0.8645266597707595,0.2905283656826838,-0.7555506768842972,-21.36922836813977,3.917195634680297,0.0006251680276910752
63,0.2036403566598892,-0.506898820400238,-0.522996723651886,0.1866033226251602,-0.6729190349578857,-0.5238273739814758,0.1914393901824951,-0.865289568901062,-0.446351021528244,0.2902202606201172,-0.7555654644966125,-0.2069949060678482,-21.146731365790373,0.2037347244139926,-0.5068832224998042,0.1913586276707262,-0.865049170289522,0.2902053673399957,-0.7555310169872095,-21.28346826107029,5.145606424168747,0.0009223995293168038
64,0.2036933153867721,-0.5069049596786499,-0.5209220051765442,0.1865892112255096,-0.6731165647506714,-0.5236716270446777,0.1918476969003677,-0.8655305504798889,-0.4472003877162933,0.2898817658424377,-0.7555331587791443,-0.2070442736148834,-21.01100557215432,0.2036782065863777,-0.5069031714016371,0.1917225871058276,-0.8655067748401591,0.2898688574136021,-0.7555106090622717,-21.182325339350193,6.068575303205819,0.0009653184146999199
