Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),corrected_angles,Right_Elbow (X)_smoothed,Right_Elbow (Y)_smoothed,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
1,0.2943138778209686,-0.4529812633991241,-0.4756835401058197,0.4912816882133484,-0.5322781801223755,-0.505041241645813,0.7395250201225281,-0.5534902215003967,-0.3469426035881042,162.95484545659383,0.4912823205532574,-0.5322778833930966,0.2943137674904928,-0.4529805973324739,0.7395247646438525,-0.5534897400326565,162.9548029005523,,
2,0.2995710670948028,-0.4533580839633941,-0.4751880764961242,0.4931802749633789,-0.5322564244270325,-0.5100918412208557,0.7547590732574463,-0.5477184057235718,-0.3938739597797394,161.21127761251932,0.4920759502097223,-0.5321481576421839,0.2975852067762326,-0.4531901532281807,0.7483434634487061,-0.5498889437137007,162.51860314348457,-26.171985424063564,
3,0.3022697269916534,-0.4535499513149261,-0.4756613969802856,0.493375152349472,-0.5320894718170166,-0.516705334186554,0.7612520456314087,-0.544844925403595,-0.4100454151630401,160.38475650210955,0.4927652371323465,-0.5320206551200611,0.3004428033451715,-0.4533740188530321,0.7559656925459041,-0.5467543671416385,161.8962966515946,-37.33838951339749,0.017317858373096302
4,0.3032935559749603,-0.4535658657550812,-0.4761594533920288,0.4934809803962707,-0.5318883657455444,-0.5194780826568604,0.7632984519004822,-0.5435707569122314,-0.4204417467117309,160.09649014181184,0.4932930726270716,-0.5319004138364092,0.3026060400704572,-0.4535165039018033,0.761591782881542,-0.544404110904592,161.26683114060882,-37.76793065914774,0.012006436656354499
5,0.3038871884346008,-0.453574538230896,-0.4760470390319824,0.4935223758220672,-0.5317242741584778,-0.5198290944099426,0.7650332450866699,-0.5428937673568726,-0.4206717610359192,159.95888542007003,0.4936668423314466,-0.5317947272628262,0.3039932855544062,-0.4536159489988543,0.765010336281719,-0.5429332788125467,160.7402579564711,-31.594391048262196,0.008329806116325174
6,0.30402871966362,-0.4535768330097198,-0.4746224284172058,0.4934911131858825,-0.5316681861877441,-0.5192622542381287,0.764490008354187,-0.5429648160934448,-0.4150017499923706,159.98684883200576,0.4939416653347724,-0.531710169013357,0.3047011341621779,-0.4536813372112582,0.7665318944305999,-0.5422338369512714,160.36544903407713,-22.488535343638887,0.01264319620700472
7,0.3044072389602661,-0.4536482691764831,-0.4859879612922668,0.4942128360271454,-0.5316660404205322,-0.5342485308647156,0.7648359537124634,-0.5428453087806702,-0.4346544146537781,160.0208639057787,0.4941863498658092,-0.5316494420936264,0.3049285339058804,-0.453725011304991,0.7667601200370809,-0.5420777433127211,160.14415579740603,-13.277594200266094,0.03065597566613506
8,0.3043775260448456,-0.453765869140625,-0.4852929711341858,0.4941660463809967,-0.5315965414047241,-0.5320315361022949,0.765032172203064,-0.5426662564277649,-0.4273425936698913,160.04213221297198,0.4944519284208295,-0.5316101253639914,0.3048921957122973,-0.4537564298144323,0.7663386064708544,-0.5422128964524752,160.0484478082676,-5.742479348305096,0.04730238057599281
9,0.3044885694980621,-0.4537882208824157,-0.4877309203147888,0.4941610395908355,-0.5315674543380737,-0.5361852049827576,0.7651198506355286,-0.5426334738731384,-0.4397761225700378,160.04154740656622,0.4947535495423888,-0.5315854797463897,0.3047658567679261,-0.4537798358511721,0.765771017722656,-0.5424337259531771,160.03772290535505,-0.643494174753414,0.043466343772277385
10,0.3047707676887512,-0.4538176357746124,-0.4873234927654266,0.4955191612243652,-0.5315836071968079,-0.5343315601348877,0.765464186668396,-0.5426361560821533,-0.4328171014785766,160.16442298677237,0.4950691969526471,-0.5315664632408856,0.3046545248689233,-0.4537955589313868,0.7653478994406769,-0.5426126373145856,160.07215976456956,2.066211552870527,0.027660581524512284
11,0.3047430217266083,-0.4538178741931915,-0.4764719605445862,0.4957637786865234,-0.5315766334533691,-0.5196593403816223,0.7654673457145691,-0.5426557064056396,-0.4172180593013763,160.20256549940382,0.4953548198000464,-0.5315443110391956,0.3045988115583359,-0.4538029142383411,0.7651628994673333,-0.5426984845519957,160.12100992499572,2.931009625569345,0.012466969790073421
12,0.3047239482402801,-0.4538203775882721,-0.4764169156551361,0.4956684112548828,-0.5315477252006531,-0.5192313194274902,0.7658351063728333,-0.542500913143158,-0.4166847467422485,160.1719760789956,0.4955678482209635,-0.5315131403268636,0.3045961261211232,-0.4538028868633897,0.7651783840193923,-0.542696177673663,160.16571781436284,2.6824733620270536,0.0036882723575594285
13,0.304735779762268,-0.4538226723670959,-0.4781783521175384,0.4956653714179992,-0.5314745306968689,-0.519882082939148,0.7656705379486084,-0.5424966216087341,-0.4174484014511108,160.20583782971005,0.4956846592618958,-0.5314717281887877,0.304624696653381,-0.4537997576702728,0.7653008530001038,-0.5426404099975449,160.1989405689443,1.9933652748875377,0.0005650478947822891
14,0.304719865322113,-0.4538248181343078,-0.4892636835575104,0.495528906583786,-0.531438410282135,-0.5327281355857849,0.7655362486839294,-0.5424932241439819,-0.4361324310302734,160.20997835041612,0.4957035629288028,-0.5314237220109891,0.3046616000382769,-0.4538014191099701,0.7654389569674472,-0.5425725883710205,160.22113493666612,1.331662063309409,0.00010984438812616696
15,0.3047171533107757,-0.4538267850875854,-0.4888358116149902,0.4955216646194458,-0.5313593745231628,-0.5325795412063599,0.7654790878295898,-0.5425130724906921,-0.4326852262020111,160.25176208243852,0.4956374336271312,-0.5313762323301756,0.3046923429149203,-0.4538182699783383,0.7655334829854817,-0.5425258258054856,160.2365238539601,0.92333503763939,0.00020379573127989007
16,0.3047162890434265,-0.4538445770740509,-0.4880625307559967,0.4955321252346039,-0.53132563829422,-0.5320161581039429,0.7655844688415527,-0.5425204038619995,-0.4319369494915008,160.27409667103848,0.495505472510602,-0.5313373745099782,0.3047132103155659,-0.4538606764338397,0.7655634050779545,-0.5425185273539617,160.249842939132,0.7991451103140434,0.000172441112805769
17,0.3047020137310028,-0.4538483023643493,-0.4875928461551666,0.4953178167343139,-0.5312687754631042,-0.5310733318328857,0.7655302882194519,-0.5425315499305725,-0.427731454372406,160.2817627250016,0.4953300989628,-0.5313135661871867,0.3047287822254917,-0.4539354026776739,0.7655389469221925,-0.542554048822218,160.26449613824303,0.8791919466614218,6.84607440800199e-05
18,0.3047381937503814,-0.4539499878883362,-0.4880715906620025,0.495463103055954,-0.5313060879707336,-0.5307491421699524,0.7654930353164673,-0.5425847768783569,-0.4264533817768097,160.3147781301259,0.4951389018845479,-0.5313074266555767,0.3047470482880123,-0.4540422535429043,0.7654905110828619,-0.5426234725674912,160.28206910436128,1.0543779670950926,1.206536653373081e-05
19,0.3046837449073791,-0.4541991651058197,-0.483810544013977,0.4949696958065033,-0.5313020944595337,-0.5254226326942444,0.7654795050621033,-0.542740523815155,-0.4261574745178222,160.36374451797383,0.4949671878198057,-0.53131696049348,0.3047741113981488,-0.4541729113416047,0.765457059334545,-0.5427099280410347,160.30281533444122,1.244773804796182,8.45269351700124e-06
