Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Elbow (X)_smoothed,Right_Elbow (Y)_smoothed,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
11,0.2771496474742889,-0.5259088277816772,-0.5180919766426086,0.4424907863140106,-0.6374997496604919,-0.3810397088527679,0.5631295442581177,-0.6450854539871216,-0.0077782366424798,0.4440801798407612,-0.6374079720823179,0.2776388478964978,-0.5259665780827335,0.599847487604793,-0.6459518938739001,149.37320374798003,-1.5229693161893465,0.003696806561543322
12,0.2769774198532104,-0.5260531902313232,-0.5172739028930664,0.4435484409332275,-0.637324333190918,-0.3820847868919372,0.5850760340690613,-0.6435126662254333,-0.0408655926585197,0.4436633770096826,-0.6373497754755052,0.2764869093237427,-0.5259732167303582,0.6069609643213177,-0.6461112302000088,149.3834249949953,0.61327482091599,0.002422410169266657
13,0.2750159204006195,-0.5259743332862854,-0.5208867192268372,0.4438318610191345,-0.6372619271278381,-0.3991177678108215,0.6518163084983826,-0.6484988331794739,-0.0455693900585174,0.4430841402336096,-0.6372985585404032,0.2752789919728034,-0.525950990956278,0.6172993787255043,-0.6468003682474838,149.4522481053856,4.129386623417872,0.003051148734006936
14,0.2741186320781708,-0.5258527398109436,-0.5256369113922119,0.442911684513092,-0.6371627449989319,-0.4031713902950287,0.6712717413902283,-0.6502154469490051,-0.0645610615611076,0.4424246418436894,-0.6372893979637148,0.2741234006273478,-0.5259132784650796,0.6270355763707692,-0.6479660488756462,149.5972125226339,8.6978650348982,0.00600860563094289
15,0.2730589210987091,-0.5256884694099426,-0.5232138633728027,0.4421739280223846,-0.6371631026268005,-0.4030210971832275,0.6216837763786316,-0.6470255255699158,-0.0703005641698837,0.4417872926681876,-0.6373459479600166,0.2731301106627002,-0.5258746893069334,0.6331389271580661,-0.6495088898231717,149.82830591414717,13.86560349079616,0.010743119242960873
16,0.2718764841556549,-0.5256701111793518,-0.5545705556869507,0.4400934875011444,-0.6372222900390625,-0.4356741309165954,0.6136723160743713,-0.6525083184242249,-0.115055538713932,0.441284126573971,-0.6374706097336517,0.272387418508288,-0.5258430225401365,0.634414631088232,-0.651303238885638,150.15102783500856,19.363315251683844,0.015601827103925754
17,0.2719411551952362,-0.5259063839912415,-0.5525528788566589,0.4409402310848236,-0.6378461718559265,-0.4365536868572235,0.6418187022209167,-0.6523132920265198,-0.1132474094629287,0.4410058665325289,-0.6376431411942042,0.2719453288111059,-0.5258161402979243,0.6314268774699768,-0.6531898334654723,150.56437631638553,24.800908882618273,0.01880816473887212
18,0.2720090448856354,-0.525949239730835,-0.5465345978736877,0.4410353899002075,-0.6379334330558777,-0.4321622848510742,0.6476129293441772,-0.652239203453064,-0.1192037239670753,0.4409895761462381,-0.6378289201429233,0.2718107954691904,-0.5257862568744575,0.625960129933487,-0.6549663942758646,151.04977180893346,29.123729552875375,0.01865440765918689
19,0.2721190154552459,-0.525964081287384,-0.5466503500938416,0.4410914480686188,-0.6381397843360901,-0.4334951937198639,0.6110773086547852,-0.6592032313346863,-0.1174079999327659,0.441204156182118,-0.6379927213811978,0.271955067551745,-0.5257489871856963,0.620492602692889,-0.6564072467754336,151.5548308881706,30.303544754229392,0.013162521387654703
20,0.272361159324646,-0.5257405638694763,-0.5311715006828308,0.4412107169628143,-0.6381518244743347,-0.4274954497814178,0.5990631580352783,-0.6583970189094543,-0.108679324388504,0.4415554906896974,-0.638110607161284,0.2723259616802457,-0.5257102784660171,0.6175261304476404,-0.6573243199736678,151.9887431517597,26.034735815345584,0.005120475981818124
21,0.2723859250545501,-0.5254814028739929,-0.5077498555183411,0.4413267076015472,-0.6381521224975586,-0.3992407023906708,0.591144323348999,-0.6590433716773987,-0.0883903503417968,0.4419047280272907,-0.6381748829754,0.272856645249741,-0.5256855834837071,0.6187119447885416,-0.6576436410146959,152.25036234392584,15.69715152996821,0.009208450724713518
22,0.2733868956565857,-0.5255579352378845,-0.5016583204269409,0.4426671266555786,-0.638164222240448,-0.3964714407920837,0.6420888304710388,-0.6568683385848999,-0.1149277836084365,0.4420997686184407,-0.6381920725326184,0.2734704933600855,-0.525691725924398,0.6242664221482929,-0.6574407943402697,152.27930757713213,1.7367139923771902,0.04001447315414555
23,0.2743856310844421,-0.5256581902503967,-0.5037876963615417,0.4428634941577911,-0.6381217241287231,-0.3981881737709045,0.6500778794288635,-0.6558449864387512,-0.1224842220544815,0.4420218157017745,-0.638177013711331,0.2740893788619504,-0.5257376416320014,0.6331632549101447,-0.6569026532486306,152.08395687728438,-11.721041990865048,0.08422527476473224
24,0.2749270796775818,-0.5258917212486267,-0.5056419372558594,0.442362904548645,-0.6381165385246277,-0.3987652659416199,0.6522082090377808,-0.6554158926010132,-0.1221820712089538,0.4416355439391812,-0.6381465185905897,0.2746500861156897,-0.5258205186069317,0.643897487809495,-0.6562392467983851,151.7240151043451,-21.596506376355933,0.10488939919129767
25,0.2753119468688965,-0.5259701013565063,-0.5019848346710205,0.4423927664756775,-0.6381052136421204,-0.3980380296707153,0.6529568433761597,-0.6551120281219482,-0.1223562583327293,0.4410170753184183,-0.6381148254175132,0.2751231523278954,-0.5259290738200978,0.6551034375015297,-0.655598583293985,151.27452275929994,-26.969540702710333,0.084255904631457
26,0.2756963670253753,-0.5261785984039307,-0.4971659779548645,0.4391901791095733,-0.6380653977394104,-0.3984510898590088,0.6506605744361877,-0.6549274921417236,-0.1296455115079879,0.4403354171658181,-0.6380915833056582,0.2755230686582433,-0.5260507703007672,0.6655623425279127,-0.6550234041393309,150.80112501463478,-28.403864679909816,0.04366220698729138
27,0.275849312543869,-0.5262397527694702,-0.484621524810791,0.437939316034317,-0.6380841135978699,-0.395089328289032,0.6504302620887756,-0.6545295715332031,-0.128350555896759,0.4397845772775509,-0.6380820938858248,0.2759033857927571,-0.526178246741016,0.6737930843401201,-0.6544575567183107,150.35118912359047,-26.9961534626583,0.013195730154549435
28,0.2761794626712799,-0.5262507200241089,-0.4732713401317596,0.4387547373771667,-0.6381952166557312,-0.393108606338501,0.6829140782356262,-0.6540508270263672,-0.1327017247676849,0.4394979721186223,-0.6380890544252361,0.2763380039445163,-0.5263116244518921,0.6778283270103982,-0.653787365098624,149.95243016965705,-23.925537236005425,0.0021191652852808147
29,0.2766829431056976,-0.5264198780059814,-0.4709181487560272,0.4397513568401336,-0.6381781101226807,-0.3896514773368835,0.6916937232017517,-0.6531054973602295,-0.1312643587589264,0.439496896702518,-0.6381145035491853,0.2768950714290487,-0.5264560597065588,0.6756582403031468,-0.6528975272441265,149.61327686231843,-20.349198440317195,0.0028953957270318183
30,0.2772114276885986,-0.5265408754348755,-0.4740344882011413,0.4406104683876037,-0.6381345987319946,-0.3905089199542999,0.692642092704773,-0.6526079177856445,-0.1301899552345276,0.4397023182499611,-0.6381599917850652,0.2776122056988102,-0.5266166385762717,0.6662584049585709,-0.6517242560532464,149.32486315987333,-17.304822146705874,0.0058823382388805716
31,0.278454452753067,-0.526748776435852,-0.4672693908214569,0.4405522048473358,-0.6381320953369141,-0.385262668132782,0.6798644065856934,-0.6523664593696594,-0.1260280609130859,0.4399916340718145,-0.6382235785311144,0.2784815596569076,-0.5267938953156774,0.6505142883420602,-0.6502898459253842,149.0659721091035,-15.533463046189128,0.006132973520676824
32,0.2795019745826721,-0.5269893407821655,-0.4705801010131836,0.4404586553573608,-0.6381354928016663,-0.3675337731838226,0.5943160057067871,-0.6466190218925476,-0.0502520725131034,0.440256710264291,-0.6382947563852331,0.279450060271483,-0.5269823200604825,0.6312316117461214,-0.6486994896809932,148.81039748539484,-15.33447742252008,0.003687830741176668
33,0.2807170748710632,-0.5272372364997864,-0.4725022912025451,0.440431535243988,-0.6383129358291626,-0.3661002218723297,0.5879938006401062,-0.6458339691162109,-0.0542868077754974,0.4404321566115338,-0.6383508822583076,0.2804337844990849,-0.5271723161189363,0.6120052208724044,-0.6470911994404236,148.53498125779464,-16.524973656012207,0.0011430522417210168
34,0.2813006341457367,-0.5273801684379578,-0.4716034531593323,0.439970314502716,-0.6382920145988464,-0.3644684553146362,0.5835187435150146,-0.6446703672409058,-0.0611964911222457,0.440490510531751,-0.6383587931127435,0.2813388597348471,-0.5273542706742839,0.5956477333988056,-0.6455661331559096,148.22687631652477,-18.48629647619248,0.0004717216989160771
35,0.2820293009281158,-0.5275645852088928,-0.4696871340274811,0.4399935901165008,-0.6383527517318726,-0.3626770377159118,0.5894603729248047,-0.6446387767791748,-0.0595551952719688,0.4404202490297161,-0.6382829479303568,0.2820800295531386,-0.5275224558197755,0.5832659145380538,-0.6441526883696341,147.8880815500437,-20.327685988864346,0.0012598331597509045
36,0.2827256321907043,-0.5276586413383484,-0.4659676253795624,0.4401101768016815,-0.6383362412452698,-0.3584788143634796,0.5849594473838806,-0.6439167857170105,-0.0408210717141628,0.4402075329730547,-0.6380983553831993,0.2825931762813294,-0.5276769525767814,0.5744734376911769,-0.6428323051895679,147.53484790602135,-21.194018641340335,0.001697194388934416
37,0.2829092144966125,-0.5278278589248657,-0.4582391381263733,0.440048485994339,-0.6380068063735962,-0.3486461937427521,0.5772069096565247,-0.6423308253288269,-0.0303141102194786,0.4398360870026019,-0.6378038244747605,0.282843291077248,-0.5278232033314253,0.5683451851357373,-0.6416036931199895,147.19318101541114,-20.50001343661279,0.0009992740766616287
38,0.2829087674617767,-0.5280412435531616,-0.4572937786579132,0.4396379292011261,-0.6375372409820557,-0.3438929617404938,0.5700775980949402,-0.6412794589996338,-0.0187092628329992,0.4393058966022213,-0.6374294477965066,0.2828293546577434,-0.527969855445716,0.5643984830222796,-0.6405376053333164,146.8957058221111,-17.848511598002688,0.000566879965058377
39,0.2827604115009308,-0.5280934572219849,-0.4517408311367035,0.43899667263031,-0.6369708776473999,-0.342096596956253,0.5708808302879333,-0.6400807499885559,-0.0274082887917757,0.4386589097469505,-0.637033500574782,0.2825850021646742,-0.52812548448856,0.5631264863896528,-0.6397868980657166,146.6814272863769,-12.856712144051698,0.0032541014379527454
40,0.2821117341518402,-0.5281716585159302,-0.4524909853935241,0.4386471509933471,-0.6366885900497437,-0.3453781604766845,0.5742268562316895,-0.6386253833770752,-0.0341016426682472,0.4379960716003182,-0.6366884893329364,0.2821731340917605,-0.5282943136221321,0.5659437468228968,-0.63954387142544,146.59087417088352,-5.433186929602698,0.011891880682469767
41,0.2815572619438171,-0.5282456874847412,-0.4528881907463074,0.4382812082767486,-0.6361799836158752,-0.3471479117870331,0.5663254857063293,-0.6389495134353638,-0.0333093665540218,0.4374724760217207,-0.6364607544960491,0.2816740943074105,-0.5284719479815729,0.5745747622843985,-0.6399615783029798,146.64877898505875,3.474288850513858,0.026418063333900194
42,0.2810282111167907,-0.5287901163101196,-0.4882093071937561,0.4361211061477661,-0.6361334323883057,-0.3755984604358673,0.5644013285636902,-0.6398884654045105,-0.0354786217212677,0.4372614634513846,-0.6363902138193989,0.2811697722890255,-0.5286441820060414,0.590027096029254,-0.6410734654546922,146.8451179882444,11.78034019113852,0.04006976143283766
43,0.2807649374008178,-0.5289475321769714,-0.4981021881103515,0.4361588060855865,-0.6361486911773682,-0.3899784088134765,0.5752304196357727,-0.6415700912475586,-0.0451953783631324,0.4374901843430819,-0.6364773641474131,0.2807284346697025,-0.5287915287305621,0.6115514356229115,-0.6427509688938995,147.13806306815084,17.57670479438673,0.042521635544586774
44,0.280153214931488,-0.5289565324783325,-0.4998884499073028,0.4365991055965423,-0.6369296312332153,-0.405839592218399,0.6537113785743713,-0.6461506485939026,-0.1192285642027854,0.4381732426413777,-0.6366837675610709,0.2803945830038735,-0.5288976343132555,0.6362763702552925,-0.644725766396526,147.47715741315326,20.345660700145345,0.031066586531066753
45,0.280168205499649,-0.5289515256881714,-0.470505028963089,0.439584732055664,-0.6372120380401611,-0.3985013365745544,0.6944373250007629,-0.6481486558914185,-0.1651531010866165,0.4391880532303858,-0.636947362970589,0.2801855123083052,-0.5289559913319875,0.6600016874077476,-0.646672965529313,147.82163791404173,20.668830053307943,0.014603675882105841
46,0.2801975309848785,-0.5289440751075745,-0.4608356356620788,0.44212806224823,-0.6374066472053528,-0.3960124254226684,0.6995211839675903,-0.6489731073379517,-0.17882139980793,0.4403180363075906,-0.6372055821584557,0.2800946675506968,-0.5289711706048352,0.6787719589019826,-0.6483148809224306,148.1439926634534,19.34128496469953,0.0036993524937215016
47,0.2803183495998382,-0.5289447903633118,-0.4598969519138336,0.4422779083251953,-0.63748699426651,-0.3817366361618042,0.678253173828125,-0.649468719959259,-0.1479517817497253,0.4413425741484199,-0.6374144477362572,0.280100495898325,-0.528955432021493,0.6901312095000885,-0.6494910117684279,148.42735750433158,17.001890452691555,0.0007451126017496628
48,0.2802648842334747,-0.5288893580436707,-0.4599269032478332,0.4422533810138702,-0.637527585029602,-0.3811012208461761,0.6720176339149475,-0.6496947407722473,-0.1352066248655319,0.4421174471386053,-0.6375556975241646,0.2801764175857561,-0.5289237216029413,0.6932887087315783,-0.650166968531176,148.66450163650595,14.228647930461875,0.0020236016628758322
49,0.2802098393440246,-0.5288603901863098,-0.45750293135643,0.4422279894351959,-0.6375272274017334,-0.3799814581871032,0.6697894334793091,-0.6498143076896667,-0.128011405467987,0.4426013230799102,-0.6376321980941646,0.280295974264139,-0.52888925003614,0.6884901423881858,-0.650397606723076,148.85877169535783,11.656203531113078,0.0037704058098160806
50,0.2802152931690216,-0.5288301110267639,-0.4572272002696991,0.4422083795070648,-0.637543261051178,-0.3812491297721863,0.6924084424972534,-0.6500698924064636,-0.141706570982933,0.442828305292409,-0.6376573157922979,0.2804307413234804,-0.5288606082641597,0.6765272346484799,-0.6502796722862282,149.02401351981158,9.91450946722466,0.00408746344598641
51,0.2802936434745788,-0.5288304090499878,-0.4497967958450317,0.4424405694007873,-0.6375722289085388,-0.3741742968559265,0.6820745468139648,-0.6500461101531982,-0.1378058940172195,0.4428589857632968,-0.637644681155638,0.2805449443520527,-0.5288408130807386,0.6589613422489037,-0.6499211994460223,149.1809292402237,9.414943224726926,0.0027884348123508743
52,0.2806712388992309,-0.5288671851158142,-0.4393276870250702,0.4427523016929626,-0.6375901103019714,-0.3705331683158874,0.6771543622016907,-0.6500883102416992,-0.1366635411977768,0.4427430364728552,-0.637602710495783,0.2805943685389663,-0.5288283114224596,0.6387333283325426,-0.6494344046892035,149.34845287171498,10.051417889477534,0.001071607749325027
53,0.2806923985481262,-0.5288255214691162,-0.4421042799949646,0.44267538189888,-0.6375916600227356,-0.3628699779510498,0.5980851650238037,-0.649042546749115,-0.0703393220901489,0.442508041610301,-0.6375350786146124,0.2805346848952315,-0.528819368819456,0.6202407821350663,-0.6489402313840527,149.53000553843043,10.893160002926834,0.00021859916944728128
54,0.2806940078735351,-0.5288315415382385,-0.4456252455711365,0.4425520598888397,-0.6375830173492432,-0.3591482639312744,0.5772270560264587,-0.6486294865608215,-0.0491725914180278,0.4421697993888481,-0.637445344761757,0.2803371069721354,-0.5288107311052879,0.6082628594005203,-0.648565992661152,149.7011702646183,10.26988357127209,8.080883833177705e-05
55,0.2801510989665985,-0.5288236737251282,-0.4441776871681213,0.4418337643146515,-0.6374033689498901,-0.3588166832923889,0.5849521160125732,-0.6481180191040039,-0.0623665079474449,0.441748854647648,-0.6373420398495012,0.2800028185895715,-0.5288015226140109,0.6061179425374045,-0.6484256962267255,149.8182659571106,7.025741549538793,0.0006223647680260033
56,0.2795767486095428,-0.5287951827049255,-0.4448243081569671,0.441152811050415,-0.6372074484825134,-0.3595918715000152,0.5933173894882202,-0.6475610136985779,-0.0656075924634933,0.4412794158761773,-0.6372404661543744,0.2795670032754464,-0.5287938975906237,0.6142044912120692,-0.6485880448203226,149.85419763123295,2.1559004473402865,0.0036668306323843413
57,0.2788513600826263,-0.5287956595420837,-0.4449416100978851,0.4407268464565277,-0.637080729007721,-0.3602935373783111,0.6451750993728638,-0.6490553021430969,-0.0767613127827644,0.4408062382579845,-0.6371596761812912,0.2790890376117829,-0.5287924272107025,0.6298679032523826,-0.6490490470420219,149.82139901772356,-1.9679168105631104,0.008400339582802572
58,0.278526097536087,-0.5287639498710632,-0.444648265838623,0.4406355023384094,-0.6371129155158997,-0.3800285756587982,0.6870055794715881,-0.6498436331748962,-0.1741463392972946,0.4403740566838085,-0.6371163378257851,0.2786333239472153,-0.5288025086894169,0.6486399235789044,-0.6497272024879589,149.75518845277765,-3.972633896755155,0.009904492218067721
59,0.2779884338378906,-0.5287637710571289,-0.4496166110038757,0.4396275877952575,-0.6370109915733337,-0.3802356719970703,0.6716547012329102,-0.6508885025978088,-0.1535936743021011,0.4400156159095126,-0.6371187999825384,0.2782498309260947,-0.5288284903449543,0.6660407199250838,-0.6504863127250635,149.68720354261018,-4.07909461004806,0.006261252127458066
60,0.2779676616191864,-0.528952956199646,-0.4479529857635498,0.4392095804214477,-0.636999785900116,-0.3738643825054168,0.6649198532104492,-0.6514343619346619,-0.127636045217514,0.4397415052599462,-0.637164018624404,0.2779623203179902,-0.5288725599249449,0.6788749648252546,-0.6511731679459051,149.63441650419333,-3.167222305011137,0.0018497420828833642
61,0.2778907120227813,-0.5289605259895325,-0.4477752447128296,0.4398492574691772,-0.6374118328094482,-0.378830075263977,0.6886096000671387,-0.6515339016914368,-0.1539967060089111,0.4395362716758825,-0.6372389767144784,0.277767479987639,-0.5289349928247958,0.6855230399148886,-0.6516511913961619,149.60098485575548,-2.0058989062704313,0.00029058514454195035
62,0.2778631150722503,-0.5290461778640747,-0.4508518576622009,0.439846783876419,-0.6374737024307251,-0.3811998963356018,0.679476261138916,-0.6516478061676025,-0.1462111473083496,0.4393663729038324,-0.6373268033534054,0.277642543715447,-0.5290149435900897,0.6855711631034129,-0.6518201489365889,149.58355125734744,-1.0460159044828288,0.00047488809832378956
63,0.2774404287338257,-0.529063880443573,-0.4604041576385498,0.439624160528183,-0.6375311017036438,-0.3873969614505768,0.6758602857589722,-0.6516562700271606,-0.1413420289754867,0.4391963256907308,-0.6374145525981796,0.2775548380183936,-0.5291101393939658,0.6793746533044803,-0.6516250339071414,149.57525940531636,-0.4975111218647043,0.0006059718230163538
64,0.2772769331932068,-0.5290910005569458,-0.4599890410900116,0.4383577704429626,-0.6374585628509521,-0.3863049447536468,0.6737099289894104,-0.6516398787498474,-0.1396597772836685,0.4389985628883333,-0.6374972081057382,0.2774674450587929,-0.5292149771009245,0.6678355631974785,-0.651062267323871,149.56777101504676,-0.4493034161760079,0.0003700204916111023
65,0.277311772108078,-0.5293503999710083,-0.4595999717712402,0.4383104145526886,-0.6374889016151428,-0.3856539130210876,0.6716216206550598,-0.6515172719955444,-0.1378085315227508,0.4387481603497151,-0.6375747829323818,0.2773411684997534,-0.5293185975028472,0.6523590759802351,-0.6501835081009593,149.55193125926812,-0.9503853467185764,0.00010914275167805447
66,0.2773043513298034,-0.5294544696807861,-0.4593174457550049,0.4383332729339599,-0.637525200843811,-0.377296507358551,0.6077813506126404,-0.6468839645385742,-0.0947843268513679,0.4384119253944033,-0.6376444853960874,0.2771377965066694,-0.5294051276489526,0.6347869115988904,-0.6490852696563719,149.5178324164398,-2.0459305696988395,0.0001148811162289015
67,0.2770331799983978,-0.5294559001922607,-0.4682271778583526,0.4384693205356598,-0.6375952959060669,-0.3795386850833893,0.631830632686615,-0.647526204586029,-0.0925639197230339,0.4379489232281818,-0.6376929696814886,0.276827265917019,-0.5294564977208329,0.6171272894226669,-0.6478781611150588,149.45527785375978,-3.753273760801221,0.0005401799606971166
68,0.2764565348625183,-0.5294142365455627,-0.4725100100040436,0.4383599758148193,-0.6376010775566101,-0.3803443610668182,0.5975935459136963,-0.6470795273780823,-0.0846140533685684,0.4373255262714056,-0.6376931972922811,0.2763949630355748,-0.5294561701907202,0.6011368905164541,-0.6466553667710506,149.35635245749117,-5.9355237761167245,0.001396240477987344
69,0.275613784790039,-0.5293993353843689,-0.4899139404296875,0.4354858100414276,-0.637554407119751,-0.3845542669296264,0.5715546607971191,-0.6458316445350647,-0.0549332201480865,0.4365288002457795,-0.6376081948098664,0.2758433042717852,-0.5293923745936926,0.5879458182933184,-0.6454880873519421,149.22189684376482,-8.067336823580717,0.002316364968720685
70,0.2749693095684051,-0.5293176174163818,-0.4909566938877105,0.43483567237854,-0.6374666094779968,-0.3847149908542633,0.573833703994751,-0.644648551940918,-0.0500775873661041,0.4355628372761149,-0.637401796844824,0.2751867524278306,-0.5292610312290812,0.5778532752971924,-0.6444478730914489,149.07046930020962,-9.08565261331205,0.0023773819567056587
71,0.274581640958786,-0.5291914343833923,-0.4906759262084961,0.4346133172512054,-0.6373593211174011,-0.3883967101573944,0.584632158279419,-0.6443342566490173,-0.0551806017756462,0.4344359641182876,-0.6370543569838066,0.274446034922748,-0.5290686196022063,0.5704160627251685,-0.6436308505009636,148.94282636493426,-7.658576116521658,0.0012185618551981603
72,0.2737601697444916,-0.5288246870040894,-0.4896502494812011,0.4338211119174957,-0.6369479894638062,-0.3857127130031585,0.5763498544692993,-0.6435763835906982,-0.0431509092450141,0.4331614621776081,-0.6365784485721488,0.2736477751709215,-0.5288337141386061,0.5648704039412835,-0.6431624574691742,148.89546483575796,-2.8416917505779793,0.0016631393458397044
73,0.2732633650302887,-0.5286642909049988,-0.4879118800163269,0.4324184954166412,-0.6364755034446716,-0.3751590549945831,0.5535789132118225,-0.6431396007537842,-0.039438534528017,0.4317773516699022,-0.6360262346180708,0.2728289170233565,-0.528585165057784,0.560621709361622,-0.6431735137806469,148.98462783171206,5.349779757245869,0.009964661686676146
74,0.271951675415039,-0.5283025503158569,-0.4893095791339874,0.4313673377037048,-0.6348569989204407,-0.375486671924591,0.5565102100372314,-0.6429352164268494,-0.0408542118966579,0.4303636325056932,-0.6354800438406246,0.2720383948264535,-0.5283560540878031,0.5574388261835657,-0.6437471603828034,149.24664720508392,15.721162402311393,0.029486952527848838
75,0.2709202170372009,-0.5279467701911926,-0.4890417456626892,0.427237719297409,-0.6345033049583435,-0.3737401366233825,0.5507676601409912,-0.6429966688156128,-0.0485949851572513,0.4290309396641439,-0.6350255567920224,0.2713289953945859,-0.5281745363989412,0.5553110947259853,-0.6448503333635519,149.67963287707707,25.97914031958908,0.05210014117907278
76,0.2703904509544372,-0.5279279351234436,-0.4921154379844665,0.4268551766872406,-0.6345794796943665,-0.3739770054817199,0.5556144714355469,-0.6459541320800781,-0.0281233973801136,0.4278782193380475,-0.6347205172468514,0.2707411398528589,-0.528054747703451,0.5542197220173793,-0.6462813308293471,150.23150791408116,33.11250222024569,0.05968748197822721
77,0.2703983783721924,-0.5280259251594543,-0.4912464916706085,0.4271348714828491,-0.6345959901809692,-0.3692139089107513,0.5540679097175598,-0.6462985277175903,-0.0153830479830503,0.4269492571570596,-0.6345774002055992,0.2702896480819901,-0.5279923690415644,0.554027839943513,-0.6476699773812548,150.79988568543786,34.10266628140164,0.04158409423065666
78,0.2701506316661834,-0.5280254483222961,-0.4965598285198211,0.4266436696052551,-0.6346883177757263,-0.3737843930721283,0.554677426815033,-0.6483564972877502,-0.0246299766004085,0.4262246422410961,-0.6345679769098276,0.2699636563240349,-0.5279678816489037,0.5545049880224756,-0.6485511817215659,151.24770996693908,26.869456890073593,0.014997132139890932
79,0.2699033915996551,-0.528084397315979,-0.4895058572292328,0.4264613091945648,-0.6348679065704346,-0.370950698852539,0.5570086240768433,-0.6517956852912903,-0.0288336388766765,0.4256544330360181,-0.6346428442963852,0.2697386707640673,-0.5279559610785295,0.5554100024304063,-0.6485063943399498,151.43513964974957,11.245780968629331,0.023218144155208217
