Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Shoulder X,Shoulder Y,Elbow X,Elbow Y,Shoulder X_smoothed,Shoulder Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Body Pink X_smoothed,Body Pink Y_smoothed,angles,velocity,roughness
84.0,524.0,1365.5,711.9246216,1177.768066,653.0,927.0,598.2559204,1140.0,652.9511510583105,927.0453327556204,524.1008970871999,1365.4153697134834,711.732869777306,1177.7388843330002,29.51406348650662,2.468645943775769,0.000866336248557711
85.0,523.619751,1365.234619,711.9246216,1177.768066,653.0478516,927.0213013,598.1044922,1139.942017,653.0128418560413,927.0130119791164,523.6173880088668,1365.2254589297693,711.7308332591243,1177.7179518226028,29.561461804645667,2.8438990883429227,0.0005569701513123018
86.0,523.1620483,1364.9375,711.6063232,1177.745972,653.0478516,927.0213013,597.923584,1139.89917,653.0890559873526,926.958344364892,523.0947457967819,1365.0295834618937,711.6861549640278,1177.7110839122993,29.60926629542769,2.868269446921446,0.00024820678328641127
87.0,522.5093994,1364.964844,711.5499878,1177.546631,653.0977173,927.0872803,597.7051392,1139.80603,653.1930959964864,926.8783050994688,522.5475241876791,1364.8283982125777,711.6109092248829,1177.7259650774072,29.653530019866437,2.655823466324776,6.249097714013034e-05
88.0,521.9383545,1364.520508,711.5499878,1177.546631,653.1235962,926.7434692,597.7230225,1139.907104,653.329542445038,926.7807570085246,521.9890124165418,1364.622241303791,711.5241541783985,1177.7635376559429,29.692970306822392,2.366417217357295,1.3759725378510259e-05
89.0,521.5061035,1364.438965,711.3269653,1178.053955,653.5,926.5,597.557251,1139.894043,653.490095351324,926.6817823440496,521.4313396657096,1364.4118489566956,711.4446510945608,1177.8164708964518,29.72887697751024,2.154400241270835,2.675131353733846e-05
90.0,520.876709,1364.296753,711.3269653,1178.053955,653.697998,926.6169434,596.9642944,1139.615601,653.6555979914418,926.5989005739206,520.8857678076221,1364.198809273521,711.3852761688186,1177.872785037581,29.764162658246907,2.117140844200023,2.9230982521804265e-05
91.0,520.409729,1363.951416,711.4350586,1177.719238,654.0,926.5,597.1843872,1139.368774,653.8041358551075,926.5441540656768,520.3630607245668,1363.98551124056,711.3506247130697,1177.9222080844406,29.80188947650228,2.263609095322323,1.2939159877007337e-05
92.0,519.8204956,1363.634033,711.3269653,1178.053955,654.0,926.5,597.0637207,1139.09314,653.9210352567142,926.520597930886,519.8730705349012,1363.7740730168837,711.3378989327505,1177.9601221353312,29.84391486089201,2.5215230633838814,7.518177603899301e-06
93.0,519.4134521,1363.563354,711.3269653,1178.053955,654.0,926.5,596.9615479,1138.913452,654.0052471830259,926.5225423673484,519.4231788483836,1363.564636336782,711.3397363792255,1177.9876388635455,29.89018547041122,2.776236571152708,2.1504792279914603e-05
94.0,519.0,1363.5,711.3269653,1178.053955,654.1280518,926.6478271,596.5637207,1138.684692,654.0691197794923,926.538236663248,519.0163472754265,1363.3549729665376,711.3471879811041,1178.0096560210072,29.938808641091107,2.917390240793125,3.13615928267635e-05
95.0,518.644104,1363.17041,711.4350586,1177.719238,654.0,926.5,596.5675049,1138.461548,654.1323768112521,926.553591003103,518.6498513437839,1363.1422307598514,711.3522840549525,1178.031613987741,29.98677532702798,2.878001156212449,2.1037670105849362e-05
96.0,518.1964722,1362.757202,711.3395386,1178.137085,654.0,926.5,596.460022,1138.533325,654.2135388664034,926.5555923144888,518.3153214067498,1362.9247455332445,711.3503516136581,1178.0555829161033,30.03109262468355,2.6590378593340347,7.331042341782575e-06
97.0,518.1964722,1362.757202,711.333313,1178.232422,654.4031982,926.62677,596.5675049,1138.461548,654.3230120406845,926.534966671483,518.0003659748752,1362.7021120665572,711.3416359904298,1178.0784701557184,30.069921296993908,2.3297203386215415,1.5472956248126998e-05
98.0,517.6107788,1362.539795,711.3269653,1178.053955,654.4031982,926.62677,596.4162598,1138.338501,654.4614673134536,926.4885223873011,517.6915576022674,1362.4746976655722,711.3316896222855,1178.0937398719664,30.10326706250468,2.000745930646417,4.19728628230434e-05
99.0,517.3763428,1362.204346,711.4411621,1177.960815,654.8719482,926.3521729,596.0018311,1138.131836,654.6238760019859,926.4204840931252,517.3775544384454,1362.2441938066174,711.3307624730479,1178.0940577215083,30.133021980617286,1.7852950867563069,5.650565101231043e-05
100.0,517.0929565,1362.126953,711.3395386,1178.137085,654.8590698,926.293335,595.994812,1138.032837,654.805506412529,926.3409952527792,517.051149347149,1362.0144588721894,711.3523375984114,1178.072594269226,30.16244046431591,1.7651090219174392,4.069574642838196e-05
101.0,516.7816162,1361.687378,711.3395386,1178.137085,654.9666748,926.1814575,595.7614136,1138.0,655.0048280619559,926.2618392005955,516.7102468249523,1361.7910373610378,711.4101285912234,1178.0241030694256,30.19524327791483,1.9681688159352009,1.4336348663239905e-05
102.0,516.2523804,1361.578613,711.4411621,1177.960815,654.8590698,926.293335,595.8800659,1138.022949,655.2210413870571,926.1920344816398,516.3579319447141,1361.5790228753913,711.5134431313389,1177.946701278128,30.234618165809,2.362493273650159,1.603426742457345e-05
103.0,516.0,1361.302246,711.6063232,1177.745972,655.4746704,926.137146,596.0880737,1137.949951,655.449484757828,926.1353749228864,516.0014035381311,1361.380377062669,711.6627649642229,1177.842603971693,30.282411517231303,2.867601085338194,6.071650500349411e-05
104.0,515.7579956,1361.221436,711.8768921,1177.660645,656.0219727,925.8791504,595.9022827,1137.902222,655.6811210892737,926.0894691896324,515.6503397416894,1361.1924319328432,711.8480895028873,1177.7165477483952,30.33861937845737,3.3724716735640214,0.00012033091596798688
105.0,515.2729492,1361.017944,712.0,1177.5,655.9886475,926.0606079,595.8357544,1137.723633,655.9075999312684,926.045668018517,515.3155089222959,1361.008647408299,712.0510197222302,1177.5737765690442,30.401156552342304,3.752230433096031,0.00014593961536448738
106.0,514.9423218,1360.841919,712.3824463,1177.670166,655.9886475,926.0606079,596.0465698,1137.568115,656.1258952559699,925.9913105180826,515.0072002416163,1360.821212350586,712.249675125918,1177.4203926875896,30.466064931060068,3.894502723065827,0.00011225802082055918
