Frame #,Shoulder Orange X,Shoulder Orange Y,Back Orange X,Back Orange Y,Neck Green X,Neck Green Y,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Back Orange X_smoothed,Back Orange Y_smoothed,Neck Green X_smoothed,Neck Green Y_smoothed,Leg Pink X_smoothed,Leg Pink Y_smoothed,angles,velocity,roughness
1179.0,427.1458435,763.46875,545.3775024,936.2730713,547.5,735.3400269,393.0,905.5,464.6349182,1313.230103,545.375178463971,936.27002341717,547.4537732510662,735.3518175415227,464.635046330164,1313.2301318757784,168.45934237302023,1.7605415513077105,4.22286164804316e-05
1180.0,427.1458435,763.46875,545.3775024,936.2730713,547.5,735.3400269,393.0,905.5,464.6349182,1313.230103,545.3742103191715,936.269466574136,547.5095559419875,735.3423335291883,464.6351557256226,1313.2300296740216,168.48347800190024,1.4481377328002054,1.2669877402505865e-05
1181.0,427.1458435,763.46875,545.3775024,936.2730713,547.5,735.3400269,393.0,905.5,464.6349182,1313.230103,545.3746749201133,936.2702592751748,547.5353701724458,735.3371432304783,464.635229810114,1313.2298859470484,168.50080880061475,1.0398479228706492,3.138146246943404e-05
1182.0,427.1458435,763.46875,545.3775024,936.2730713,547.5,735.3400269,393.0,905.5,464.6349182,1313.230103,545.3758287498472,936.271609934398,547.5394317982385,735.3355349507452,464.63519724675893,1313.229740962168,168.51144768082943,0.6383328128811172,7.327752348716868e-05
1183.0,427.1458435,763.46875,545.3775024,936.2730713,547.5,735.3400269,393.0,905.5,464.6349182,1313.230103,545.3770510820168,936.2729081037726,547.5309830881766,735.3361889978154,464.6349855494511,1313.2296703731142,168.51662688716547,0.3107523801622847,9.57565305100153e-05
1184.0,427.5,763.0,545.3775024,936.2730713,547.5,735.3400269,393.0,905.5,464.6349182,1313.230103,545.3779503787605,936.2737943773828,547.5170408684644,735.3377587967715,464.6345592576872,1313.2297738668187,168.5179558448781,0.0797374627569524,8.438835699139107e-05
1185.0,427.5,763.0,545.3775024,936.2730713,547.5,735.3400269,393.0,905.5,464.6349182,1313.230103,545.3783516158866,936.2741206955416,547.5013787804578,735.3392408778657,464.6339695443205,1313.230141060633,168.5168655753326,-0.0654161727300106,5.5093834730081574e-05
1186.0,427.5,763.0,545.3775024,936.2730713,547.5,735.3400269,393.0,905.5,464.6349182,1313.230103,545.3782343746818,936.273878040896,547.4854890462158,735.3401121357903,464.6333979912447,1313.2307944827633,168.5143987078955,-0.1480120462247214,2.802827143743484e-05
1187.0,427.5,763.0,545.3775024,936.2730713,547.5,735.3400269,393.0,905.5,464.6349182,1313.230103,545.3776787313543,936.2731489534392,547.4706995400578,735.3402979139499,464.63316590488506,1313.2316217004245,168.51133453822752,-0.1838501800796166,1.131275125295802e-05
1188.0,427.5,763.0,545.3775024,936.2730713,547.5,735.3400269,393.0,905.5,464.6349182,1313.230103,545.3768472761705,936.2721082862784,547.4603796184402,735.3400526253553,464.6336751091272,1313.232324595029,168.50851448711688,-0.1692030666379196,3.3049670867899374e-06
1189.0,427.5,763.0,545.3775024,936.2730713,547.5,735.3400269,393.0,905.5,464.6349182,1313.230103,545.3759986966548,936.2710585850706,547.4611429582748,735.3398126901542,464.635254454837,1313.232427974924,168.50716274465051,-0.0811045479821359,7.862379614508663e-07
1190.0,427.5,763.0,545.3775024,936.2730713,547.5,735.3400269,393.0,905.5,464.6349182,1313.230103,545.3755004176402,936.270455508494,547.4821398669293,735.3400481039915,464.6379150996579,1313.2313931585463,168.50898244148996,0.1091818103668629,4.034250854948249e-06
1191.0,427.5,763.0,545.3775024,936.2730713,547.5,735.3400269,393.0,905.5,464.6349182,1313.230103,545.3757924165511,936.2708622951384,547.5320249629934,735.3411167233196,464.64106808593726,1313.2288642584206,168.515860830822,0.4127033599218066,1.7341251854094202e-05
1192.0,427.5,763.0,545.3775024,936.2730713,547.5,735.3400269,393.0,905.5,464.6349182,1313.230103,545.3772584997363,936.2727792560744,547.6141323349191,735.3431276944059,464.6433199313237,1313.2250279812915,168.5291589840548,0.7978891939677624,4.3425534486399027e-05
1193.0,427.5,763.0,545.3775024,936.2730713,547.5,735.3400269,393.0,905.5,464.6349182,1313.230103,545.3799905313001,936.2763322626076,547.7218624420185,735.3458500802733,464.64251064024546,1313.2209938855806,168.54881110749795,1.1791274065899415,7.268351412177252e-05
1194.0,427.5,763.0,545.3775024,936.2730713,548.2102661,735.3589478,393.0,905.5,464.6349182,1313.230103,545.3834859999703,936.2808747865176,547.8373284696887,735.348729845256,464.6361535986507,1313.219020360834,168.57271580955802,1.4342821236039072,8.141607211147466e-05
1195.0,427.5,763.0,545.3775024,936.2730713,547.5,735.3400269,393.0,905.5,464.6349182,1313.230103,545.3863903798275,936.2846495155012,547.934876693736,735.3510425475979,464.62233120946024,1313.2223630264275,168.5968721575457,1.4493808792610707,5.510064151055956e-05
1196.0,427.5,763.0,545.3775024,936.2730713,548.2102661,735.3589478,393.0,905.5,464.6349182,1313.230103,545.3864582111523,936.2847360830026,547.9882742173447,735.3521349266765,464.60085730257066,1313.2345669571682,168.61634789205414,1.168544070505959,1.9446275884860902e-05
1197.0,427.5,763.0,545.3775024,936.2730713,548.2102661,735.3589478,393.0,905.5,464.6349182,1313.230103,545.3809193008435,936.27752729046,547.979716614282,735.3516897679505,464.57413502325846,1313.2582280297604,168.62685232932327,0.6302662361480316,3.0504844885715187e-05
1198.0,427.5,763.0,545.3775024,936.2730713,548.2102661,735.3589478,393.5,905.5,464.5,1313.244385,545.3673472237308,936.2598600154804,547.9082867970833,735.3499323186555,464.5468285901712,1313.293641540719,168.6264426194931,-0.0245825898099383,0.00010986222422027478
1199.0,427.7513123,763.8624268,545.3775024,936.2730713,547.5,735.3400269,393.5,905.5,464.4642944,1313.369019,545.3448908709189,936.230619344216,547.792636494699,735.3476226960303,464.52385684334274,1313.3381381295817,168.61649345399567,-0.5969499298458913,0.00019725847770615468
1200.0,427.7513123,763.8624268,545.3775024,936.2730713,547.5,735.3400269,393.5,905.5,464.4642944,1313.369019,545.3153316374679,936.1921162272076,547.6638842351279,735.345724194801,464.5075657222416,1313.3867649305353,168.6011132475547,-0.9228123864579628,0.00020543864362457227
1201.0,426.777771,764.6581421,545.2211304,936.0693359,547.5,735.3400269,393.5,905.5,464.5,1313.5,545.2830940041777,936.1501030624406,547.5526659819503,735.3448761823722,464.49602677765387,1313.4341474695702,168.58524157393984,-0.952300416892058,0.00012610928168988876
1202.0,426.777771,764.6581421,545.2211304,936.0693359,547.5,735.3400269,393.46875,905.625,464.5,1313.5,545.2537225732425,936.111793552917,547.4790934556878,735.3449679748161,464.4838113585705,1313.4765186932652,168.57272251819293,-0.7511433448144089,3.958349898422906e-05
1203.0,426.777771,764.6581421,545.2211304,936.0693359,547.5,735.3400269,393.46875,905.625,464.5,1313.5,545.231588809636,936.0828813395442,547.4500542096914,735.3450350342071,464.4648677382776,1313.51268826396,168.56545348369283,-0.4361420700058716,1.3269337456012449e-05
1204.0,426.777771,764.6581421,545.2211304,936.0693359,547.5,735.3400269,393.46875,905.625,464.5,1313.5,545.2183623280628,936.0655558083135,547.461587569647,735.3435395641865,464.43593494554335,1313.5433414024014,168.56362296809198,-0.1098309360514804,3.5579881071977834e-05
1205.0,426.777771,764.6581421,545.2211304,936.0693359,547.5,735.3400269,393.0,905.5,464.5,1313.5,545.2130210577203,936.0585207899846,547.502049166572,735.3390141395638,464.3986894758783,1313.5693232916626,168.56631514258666,0.1615304696809971,5.747315292403585e-05
1206.0,426.777771,764.6581421,545.2211304,936.0693359,547.5,735.3400269,393.0,905.5,464.222229,1313.658081,545.2129313398042,936.0584004339072,547.5536953965099,735.3309955671549,464.35911741277926,1313.5905385224694,168.57179977544598,0.3290779715592862,5.352725462108702e-05
1207.0,426.777771,764.6581421,545.2211304,936.0693359,547.5,735.3400269,393.0,905.5,464.222229,1313.658081,545.2151424255009,936.0614125752676,547.5929213206898,735.3210664489905,464.3239377932151,1313.6065372567552,168.57728994735027,0.3294103142570748,2.9872089189305722e-05
1208.0,426.777771,764.6581421,545.2211304,936.0693359,547.5,735.3400269,393.0,905.5,464.222229,1313.658081,545.2173620394932,936.0646119465164,547.5912026606085,735.3136517817449,464.2964654607112,1313.6179564933211,168.57849913707506,0.0725513834873936,9.5615253429463e-06
1209.0,426.777771,764.6581421,545.2211304,936.0693359,547.5,735.3400269,393.0,905.5,464.5,1313.5,545.218453180197,936.0664978638696,547.5193143308627,735.3160667777249,464.2754686803516,1313.626872563774,168.5697005090739,-0.5279176800695495,3.474042056650322e-05
1210.0,427.0,765.333313,545.2211304,936.0693359,547.5,735.3400269,393.0,905.5,464.222229,1313.658081,545.2184962655151,936.0670555368408,547.3562296589703,735.3373181888347,464.25781272252135,1313.6354498109524,168.5448982400583,-1.488136140935694,0.0001656292462934202
1211.0,426.8641968,765.3086548,545.2211304,936.0693359,547.5,735.3400269,393.0,905.5,464.222229,1313.658081,545.2185205584495,936.0673879451316,547.1010439301853,735.3854968054828,464.24180414289566,1313.6444034068068,168.50010933863967,-2.687334085117641,0.0004255786186864215
1212.0,427.0,765.333313,545.2211304,936.0693359,547.5,735.3400269,393.5,905.5,464.222229,1313.658081,545.2199878906912,936.0690744328429,546.7814817412385,735.4644156535072,464.2282137821268,1313.652794116595,168.43585474842956,-3.855275412606716,0.0007069863743561371
1213.0,426.777771,764.6581421,545.2211304,936.0693359,545.2753906,735.5941772,393.5,905.5,464.222229,1313.658081,545.2240828358143,936.0733513689454,546.4493820845968,735.5712067374643,464.21920215692074,1313.658908092936,168.3582288179331,-4.657555829787157,0.0007873122107107428
1214.0,426.777771,764.6581421,545.2211304,936.0693359,546.0,735.8095093,393.5,905.5,464.222229,1313.658081,545.2308837910862,936.080217660456,546.160295839998,735.696640338745,464.2169137381125,1313.6611800297323,168.27731122071995,-4.855055832789503,0.0005562485092611977
1215.0,426.777771,764.6581421,545.2211304,936.0693359,546.0,735.8095093,393.5,905.5,464.222229,1313.658081,545.2385808644483,936.0876495402348,545.9499339767364,735.827946249575,464.2224539120149,1313.658777293584,168.20362392081734,-4.421237994156968,0.0002110816624523115
1216.0,426.777771,764.6581421,545.2211304,936.0693359,546.0,735.8095093,393.5,905.5,464.222229,1313.658081,545.243042685207,936.09123593057,545.8248457904374,735.9519133187873,464.2350032175354,1313.6520395167568,168.14496642005105,-3.519450045977237,8.682925640404974e-05
1217.0,426.777771,764.6581421,545.2211304,936.0693359,545.8070068,736.1929932,393.5,905.5,464.222229,1313.658081,545.2381364346776,936.084632480016,545.7698843804905,736.0570298684372,464.2509463061271,1313.6429040779224,168.10525244254137,-2.382838650580652,0.0002903965662993905
1218.0,427.0,765.333313,545.2211304,936.0693359,545.8070068,736.1929932,393.5,905.5,464.222229,1313.658081,545.2171523322735,936.0611515923212,545.7613588199129,736.1355359700053,464.2633746791413,1313.6351615343458,168.08501813141694,-1.2140586674655651,0.0006189974032071433
1219.0,427.0,765.333313,545.2211304,936.0693359,545.8070068,736.1929932,393.5,905.5,464.222229,1313.658081,545.1753423255648,936.0164225708508,545.776680591054,736.185514289775,464.262697901915,1313.634146168744,168.08239006097233,-0.1576842266769063,0.0008163007425486876
1220.0,427.0,765.5,545.2211304,936.0693359,545.8070068,736.1929932,393.5,905.5,464.222229,1313.658081,545.1128595447815,935.9512834485312,545.7988506639055,736.211246596302,464.23918332394214,1313.645382846102,168.09376793278733,0.6826723089000097,0.000787506213139265
1221.0,426.8641968,765.3086548,545.0617065,935.8549194,545.8070068,736.1929932,393.5,905.5,464.5,1313.5,545.0364772848068,935.8731804687308,545.8173409116473,736.2208750780854,464.1875277160381,1313.672075161773,168.1142554667185,1.229252035870445,0.000588524148320517
1222.0,426.8641968,765.3086548,544.8449097,935.6897583,545.8070068,736.1929932,393.0,905.5,464.1358032,1313.691406,544.958350438463,935.7944801493036,545.8269404253879,736.2226350863618,464.1113897348072,1313.712527117083,168.13825218501853,1.439803098001562,0.00033089375075516595
1223.0,426.8641968,765.3086548,544.8449097,935.6897583,545.8070068,736.1929932,393.0,905.5,463.8541565,1313.854126,544.8918235003944,935.7281362617024,545.8258539753148,736.2215548041717,464.0238721120731,1313.759739039291,168.1603915899211,1.32836429415363,0.00012146646427915721
1224.0,426.8641968,765.3086548,544.8449097,935.6897583,545.8070068,736.1929932,393.0,905.5,463.8541565,1313.854126,544.8467415108734,935.6834315749138,545.8141251642134,736.2177668171175,463.9421545003324,1313.804280718267,168.17651255654528,0.9672579974511564,2.5816870638060122e-05
1225.0,426.8641968,765.3086548,544.8449097,935.6897583,545.8070068,736.1929932,393.0,905.5,463.8541565,1313.854126,544.826986959453,935.664213312162,545.792984230872,736.2068247424601,463.8798509337672,1313.838544745129,168.18422792331052,0.462922005914379,4.213631433017954e-05
1226.0,426.8641968,765.3086548,544.8449097,935.6897583,545.8070068,736.1929932,393.0,905.5,463.8541565,1313.854126,544.8307065405429,935.6695543522868,545.7650318352104,736.1819554411434,463.8424650912827,1313.8593676923304,168.1830119587054,-0.0729578763065319,0.00011034892992064035
1227.0,426.8641968,765.3086548,544.8449097,935.6897583,545.8070068,736.1929932,393.0,905.5,463.8541565,1313.854126,544.8517717229502,935.6951165371112,545.7344466855785,736.1377416239352,463.827711771523,1313.8679421653253,168.17402688420347,-0.5391044701161718,0.00015895250300788105
1228.0,426.8641968,765.3086548,544.8449097,935.6897583,545.8070068,736.1929932,393.0,905.5,463.8541565,1313.854126,544.8811549706022,935.733928523872,545.7057730636891,736.0740789244758,463.8287427358978,1313.868047314702,168.15979626181573,-0.8538373432645585,0.00015101557834463334
1229.0,426.8641968,765.3086548,544.8449097,935.6897583,544.8095093,736.1047363,393.0,905.5,463.8541565,1313.854126,544.9081749613031,935.776746561956,545.6805750169987,735.9983859778506,463.8377063603052,1313.864018502285,168.14358309478155,-0.9727900220508444,9.75611316148754e-05
1230.0,426.8641968,765.3086548,545.0,935.9077759,546.5735474,735.6617432,393.0,905.5,463.8541565,1313.854126,544.9225234495825,935.8132795314626,545.6548334213618,735.9239050117395,463.8481918314081,1313.859287597998,168.12847282266236,-0.9066163271512552,3.854540160145358e-05
1231.0,426.8641968,765.3086548,545.0,935.9077759,545.458313,735.840271,393.0,905.5,463.8541565,1313.854126,544.9176175721337,935.8351580921232,545.6214473238812,735.8641690211678,463.85622618584625,1313.855726351155,168.11654218206786,-0.7158384356699798,8.28080747204787e-06
1232.0,426.8641968,765.3086548,545.0,935.9077759,545.458313,735.840271,393.0,905.5,463.8541565,1313.854126,544.8940386966224,935.8394837202316,545.5759608047406,735.8272448119139,463.8601515958603,1313.8536738594084,168.10837188757466,-0.490217669591857,1.0168975742932825e-05
1233.0,426.8641968,765.3086548,544.7788696,935.7788696,545.458313,735.840271,393.0,905.5,463.8541565,1313.854126,544.8604223942773,935.830304081362,545.5190249885881,735.8136625040197,463.8599470689548,1313.8523976746708,168.1028309233382,-0.3324578541884193,2.049333324818211e-05
1234.0,426.8641968,765.3086548,544.7788696,935.7788696,545.458313,735.840271,393.0,905.5,463.8541565,1313.854126,544.8302975529227,935.8165798342428,545.4550156601254,735.818200122051,463.8564969847412,1313.8507457361711,168.09732650071297,-0.3302653575133263,1.7620168689642703e-05
1235.0,426.8641968,765.3086548,544.7788696,935.7788696,545.458313,735.840271,393.0,905.5,463.8541565,1313.854126,544.8163518509682,935.8079060041576,545.3918077190632,735.8328750040716,463.85109090109114,1313.8478021797864,168.08895265970432,-0.5024304605188945,6.96185184996309e-06
1236.0,426.8641968,765.3086548,544.7788696,935.7788696,545.458313,735.840271,392.8641968,905.3086548,463.8541565,1313.854126,544.8253004049741,935.81052238099,545.3434627353471,735.8491249551246,463.84518214693895,1313.843394930124,168.0764178663305,-0.7520876024290146,8.251195174198436e-06
1237.0,426.8641968,765.3086548,544.7788696,935.7788696,545.458313,735.840271,392.8641968,905.3086548,463.8541565,1313.854126,544.8556387851576,935.8253422505408,545.3328006738169,735.8588903859194,463.84021458744,1313.838285912443,168.06190237806,-0.8709292962294057,1.676488702343876e-05
1238.0,426.5,765.5,545.0,935.9077759,545.458313,735.840271,392.8641968,905.3086548,463.8541565,1313.854126,544.8988794294208,935.8484297587144,545.3899216648349,735.8552349944747,463.83718969740255,1313.833814911073,168.0517520670582,-0.6090186601085179,1.2364806997367233e-05
1239.0,426.5,765.5,545.0,935.9077759,545.458313,735.840271,392.8641968,905.3086548,463.7126465,1313.712646,544.9435760230483,935.8734222673812,545.5443023099292,735.83328319946,463.8357706806206,1313.8308695077458,168.0551943063473,0.2065343573451628,4.944878055914472e-05
1240.0,426.5,765.5,545.0,935.9077759,545.458313,735.840271,393.0,905.5,463.8541565,1313.854126,544.9800926042366,935.8945488515374,545.811252983777,735.7918316242104,463.8334266037701,1313.828690459914,168.08108735708288,1.5535830441353935,0.00028519393718559225
1241.0,426.1358032,765.3086548,545.0,935.9077759,545.458313,735.840271,393.0,905.5,463.8541565,1313.854126,545.0035876278528,935.9086313365,546.1785181800775,735.7351061121158,463.8258577026776,1313.824708773848,168.13392190073853,3.170072619338953,0.0007815433773860595
1242.0,426.1358032,765.3086548,545.0,935.9077759,547.2758789,735.6206665,393.0,905.5,463.8541565,1313.854126,545.0141726524087,935.9153762760452,546.603194688208,735.6732246973938,463.809291305604,1313.8159805251405,168.21120159704608,4.636781778453383,0.001272729251967812
1243.0,426.1358032,765.3086548,545.0,935.9077759,547.2758789,735.6206665,393.0,905.5,463.8541565,1313.854126,545.0151642886367,935.9164639838422,547.0255107855187,735.6200390012804,463.783427421713,1313.8010967905338,168.30396920130462,5.566056255512422,0.0013322678476954221
1244.0,426.1358032,765.3086548,545.0,935.9077759,547.6153564,735.5192261,393.0,905.5,463.7126465,1313.712646,545.0109219289017,935.9143150483186,547.3924075106423,735.5886189258168,463.7529579803544,1313.7807956429156,168.4003046550266,5.780127223317777,0.0008750520079152209
1245.0,426.1358032,765.3086548,545.0,935.9077759,547.6153564,735.5192261,393.0,905.333313,463.7126465,1313.712646,545.0052263011597,935.9111204506072,547.6746707290107,735.5863256417952,463.72658190416416,1313.7567137889596,168.48958674896053,5.356925636036749,0.00031173254318041336
1246.0,426.1358032,765.3086548,545.0,935.9077759,547.6153564,735.5192261,393.0,905.5,463.7126465,1313.712646,545.0004972009197,935.9083404600516,547.8685798387377,735.6118054541232,463.7141512790605,1313.7295131731355,168.56517224561873,4.5351297994915285,8.689677887784528e-05
1247.0,426.1358032,765.3086548,545.0,935.9077759,548.0476074,735.7698364,393.0,905.5,463.7126465,1313.712646,544.9977332745572,935.90662709563,547.9867520193575,735.6555564237831,463.72343705105715,1313.6982514321835,168.62476601087369,3.5756259152975645,0.0002287799065827359
1248.0,426.1358032,765.3086548,545.0,935.9077759,548.0476074,735.7698364,393.0,905.5,463.7126465,1313.712646,544.9968804078653,935.9060107714064,548.0479282980854,735.7041061518833,463.7575375951587,1313.661709138808,168.66928416728177,2.671089384485299,0.0004518143699932881
1249.0,426.1358032,765.3086548,545.0,935.9077759,548.0476074,735.7698364,393.0,905.5,463.7126465,1313.712646,544.9973338434011,935.9061810344124,548.0708526327718,735.7455320597736,463.8133959711084,1313.6205885276845,168.70133758381388,1.923204991926468,0.0005302498445158542
1250.0,426.1358032,765.3086548,545.0,935.9077759,548.0476074,735.7698364,393.0,905.5,464.0,1313.5,544.9983696763119,935.9067379029128,548.0715426419403,735.7731538452815,463.8821084047044,1313.578606007549,168.72397287439836,1.3581174350684933,0.0004497142859943329
1251.0,426.1358032,765.3086548,545.0,935.9077759,548.0476074,735.7698364,393.0,905.5,464.0,1313.5,544.9994133288005,935.907353334695,548.0619474833754,735.7860080671803,463.95139541646927,1313.541281534257,168.73984386185953,0.952259247670213,0.00030572863435515674
1252.0,426.1358032,765.3086548,545.0,935.9077759,548.0476074,735.7698364,393.0,905.5,464.0,1313.5,545.0001420511675,935.9078353274218,548.0495527480647,735.7870857543447,464.00890074444186,1313.5132752053094,168.7508044956888,0.657638029757095,0.00017913198680831165
1253.0,426.1358032,765.3086548,545.0,935.9077759,548.0476074,735.7698364,393.0,905.5,464.0,1313.5,545.0004685053857,935.9081189930243,548.0381452778593,735.7810409798924,464.0440805684056,1313.4963904485792,168.75783518200498,0.4218411789702259,9.824393413280385e-05
1254.0,426.1358032,765.3086548,545.0,935.9077759,548.0476074,735.7698364,393.0,905.5,464.0,1313.5,545.0004656357216,935.9082200238344,548.0294485705471,735.7724762956439,464.048157192238,1313.4894226274318,168.76119198253895,0.2014080320378752,5.714224183235041e-05
1255.0,426.1358032,765.3086548,545.0,935.9077759,548.0476074,735.7698364,393.0,905.5,464.0,1313.5,545.0002817682766,935.9081825636566,548.0249315139794,735.7651252151184,464.0138448545577,1313.489344397845,168.76071635696078,-0.0285375346896898,4.0732978590276374e-05
1256.0,426.1358032,765.3086548,545.0,935.9077759,548.0476074,735.7698364,393.0,905.5,464.0,1313.5,545.0000734773063,935.9080430214178,548.0270534011966,735.7617246970852,463.9366613335227,1313.4927539251155,168.75626977102732,-0.2667951560079018,3.671760039938938e-05
1257.0,426.1358032,765.3086548,545.0,935.9077759,548.0476074,735.7698364,393.0,905.5,464.0,1313.5,544.9999634402861,935.9078194293336,548.0393901922702,735.7641412038387,463.81773926094434,1313.4969099013815,168.74819260944832,-0.4846296947397377,3.614328882054286e-05
1258.0,426.1358032,765.3086548,545.0,935.9077759,548.0476074,735.7698364,393.0,905.5,463.5,1313.5,545.0000176768768,935.9075254296235,548.0654423057978,735.7733526417006,463.66592545455467,1313.500169734316,168.73757384395398,-0.6371259296605558,3.179020296322467e-05
1259.0,426.1358032,765.3086548,545.0,935.9077759,548.0476074,735.7698364,393.5,905.5,463.5,1313.5,545.0002330827747,935.9071995862604,548.1064692771006,735.7891350861065,463.49697685576297,1313.5019391533526,168.72611847261243,-0.6873222804932766,2.0798094702809813e-05
1260.0,426.1358032,765.3086548,545.0,935.9077759,548.0476074,735.7698364,393.5,905.5,463.5,1313.5,545.0005305190876,935.9069343496272,548.1594487531374,735.8096873547781,463.33021118659946,1313.5023529809662,168.71563556978643,-0.6289741695599105,8.108039010293894e-06
1261.0,425.8541565,765.145813,545.0,935.9077759,548.3262329,735.8723145,393.5,905.5,463.0,1313.5,545.0007572732197,935.906885097864,548.2168381777976,735.8317492383765,463.184379484132,1313.5018947299184,168.70745868995482,-0.4906127898965451,2.368135179185953e-06
1262.0,425.8541565,765.145813,545.0,935.9077759,548.3262329,735.8723145,393.5,905.5,463.0,1313.5,545.0007106917074,935.9072400432556,548.2690887318913,735.8515787874607,463.0734261291393,1313.5010906794985,168.70213412619395,-0.3194738256519258,6.2026329854206664e-06
1263.0,425.8541565,765.145813,545.0,935.9077759,548.3262329,735.8723145,393.5,905.5,463.0,1313.5,545.0001971091428,935.908139366644,548.3085914269973,735.8663567918802,463.00293293495184,1313.5003326480346,168.69947149161226,-0.1597580749017879,1.3265224844382119e-05
1264.0,425.8541565,765.145813,545.0,935.9077759,548.3262329,735.8723145,393.5,905.5,463.0,1313.5,544.9991325431465,935.90954936613,548.332333353899,735.8750755786845,462.9693600657681,1313.499822165487,168.69882068513903,-0.0390483883938941,1.5895731619049573e-05
1265.0,425.8541565,765.145813,545.0,935.9077759,548.3262329,735.8723145,393.5,905.5,463.0,1313.5,544.9976721156523,935.9111245291492,548.3418872823024,735.8784494607991,462.96285871650576,1313.4995967909415,168.69938038086377,0.033581743484774,1.254813523187792e-05
1266.0,425.8541565,765.145813,545.0,935.9077759,548.3262329,735.8723145,393.5,905.5,463.0,1313.5,544.9963265591557,935.9121214775968,548.3415730080139,735.8781784378089,462.9717144353479,1313.4995931905023,168.7004105715514,0.0618114412577597,6.825877194085524e-06
1267.0,425.8541565,765.145813,545.0,935.9077759,548.3262329,735.8723145,393.5,905.5,463.0,1313.5,544.99599596273,935.9114503399366,548.3363151957536,735.876131767254,462.9859847583041,1313.499711502874,168.70131792715105,0.0544413359790496,2.394445536807411e-06
1268.0,425.8541565,765.145813,545.0,935.9077759,548.3262329,735.8723145,393.5,905.5,463.0,1313.5,544.9978400050144,935.9079410015796,548.3301320322718,735.8737903712763,462.9992299892499,1313.4998613289115,168.70165203960482,0.0200467472262744,4.45517157324477e-07
1269.0,425.8541565,765.145813,545.0,935.9077759,548.3262329,735.8723145,393.5,905.5,463.0,1313.5,545.0029322875413,935.9008415343744,548.32548810381,735.8720254627755,463.008467062084,1313.4999840769665,168.7010786128424,-0.0344056057457464,4.0466205560416723e-07
1270.0,425.9111023,765.2555542,545.0,935.9077759,548.3262329,735.8723145,393.0,905.5,463.0,1313.5,545.0117345324375,935.8904390840128,548.3233331484092,735.8711396926338,463.0130576112635,1313.5000557884016,168.69938524383292,-0.1016021405683886,1.2981325733490343e-06
1271.0,425.9111023,765.2555542,545.0,935.9077759,548.3262329,735.8723145,393.0,905.5,463.0,1313.5,545.0235829533757,935.878504883864,548.3235004106439,735.8710441325061,463.0133444841893,1313.5000784662998,168.69653393149017,-0.1710787405653491,2.3138891533221172e-06
1272.0,425.9111023,765.2555542,545.055542,935.8481445,548.3262329,735.8723145,393.0,905.5,463.0,1313.5,545.0365241529171,935.8681209023856,548.3251738019502,735.8714576422991,463.0096777596956,1313.500067684691,168.69272072697308,-0.2287922710252132,2.7990221427623918e-06
1273.0,425.9111023,765.2555542,545.055542,935.8481445,548.3262329,735.8723145,392.5,905.5,463.0,1313.5,545.0477317531971,935.862623025827,548.3272585664369,735.8720596287147,463.00218199912206,1313.5000418231516,168.68838408236243,-0.2601986766387654,2.3663940552946e-06
1274.0,425.9111023,765.2555542,545.055542,935.8481445,548.3262329,735.8723145,392.5,905.5,463.0,1313.5,545.0543110356747,935.8639740635676,548.3286271557813,735.8725752519227,462.9913028645638,1313.500015365067,168.68415445108954,-0.2537778763735332,1.2372065859415994e-06
1275.0,425.9111023,765.2555542,545.055542,935.8481445,548.3262329,735.8723145,392.5,905.5,463.0,1313.5,545.0540102183388,935.871354288271,548.3283080508132,735.8728073332792,462.97887141938435,1313.4999963912385,168.68080498189704,-0.2009681515500005,3.851237747984762e-07
1276.0,425.9111023,765.2555542,545.055542,935.8481445,548.3262329,735.8723145,392.5,905.5,463.0,1313.5,545.0455482674116,935.8806998001984,548.3257136223633,735.8726452611071,462.9691612081699,1313.4999871025389,168.67925945667835,-0.0927315131212935,1.2907229853094218e-06
1277.0,425.9111023,765.2555542,545.0,935.9077759,548.3262329,735.8723145,392.5,905.5,463.0,1313.5,545.0286054379835,935.8855889462344,548.3209585021666,735.8720787464551,462.96923635896593,1313.4999858411193,168.68064270360105,0.0829948153619852,5.7603753977532685e-06
1278.0,426.0,765.666687,545.0,935.9077759,548.3262329,735.8723145,392.5,905.5,463.0,1313.5,545.0037084501377,935.8794647152343,548.3152156767392,735.8712278665233,462.9879000049502,1313.4999893326444,168.68627858708948,0.3381530093054152,1.6071826363301605e-05
1279.0,426.0,765.666687,545.0,935.9077759,548.3262329,735.8723145,392.5,905.5,463.0,1313.5,544.9723340780919,935.8585122746148,548.3109262111204,735.8703770190913,463.0328955044277,1313.49999438718,168.69749123336416,0.672758776481146,3.4358407752639926e-05
1280.0,426.0,765.666687,545.0,935.9077759,548.3262329,735.8723145,392.5,905.5,463.0,1313.5,544.9372936184795,935.8238251820652,548.311573379637,735.8699773450837,463.10682434950513,1313.499998802517,168.71512557787025,1.0580606703655349,5.929452099885373e-05
1281.0,425.5,765.7555542,544.8449097,935.6897583,548.3262329,735.8723145,392.5,905.5,463.0,1313.5,544.9027742331515,935.7814165339188,548.3207230600028,735.8705695825054,463.2035680806813,1313.5000015655662,168.73893477503617,1.4285518299550404,8.12548107123093e-05
