Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Shoulder Green X_smoothed,Shoulder Green Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Body Pink X_smoothed,Body Pink Y_smoothed,angles,velocity,roughness
1129.0,718.3824463,1247.670166,491.0,1426.5,584.3514404,1203.563354,652.0,983.5,652.1297068064322,984.532073614182,718.1862320257285,1247.6778250433872,491.22373919740994,1426.6473243968094,325.8237443736281,3.4366484828944976,0.0009192643599658538
1130.0,718.3824463,1247.670166,491.5,1426.5,584.5,1203.368896,652.0,983.5,652.5003346237844,984.3538871542067,718.3112629731769,1247.6515605355576,491.532086986973,1426.655881149061,325.8816099369797,3.47193380109843,0.0003802123698929613
1131.0,718.444458,1247.620117,492.2787781,1426.721191,585.0942383,1203.367798,653.7879028,983.7575684,652.7936023241276,984.302856571217,718.4025909858418,1247.6336684947746,491.8278817655657,1426.6931688538264,325.9351388849237,3.2117368766375876,9.0004601251756e-05
1132.0,718.444458,1247.620117,492.2787781,1426.721191,585.4772949,1203.477295,652.7478027,987.3335571,652.9655124035925,984.284570099423,718.4548890451031,1247.6256082593802,492.073967606646,1426.74915825101,325.98189683075617,2.8054767499497757,2.2700067664810447e-05
1133.0,718.444458,1247.620117,492.2787781,1426.721191,585.5632935,1203.413452,654.2682495,983.5682983,653.0141104880588,984.2224347248624,718.4732829823023,1247.6258190318852,492.2601030727003,1426.8047816848264,326.0219470403462,2.403012575402954,5.769626326442565e-05
1134.0,718.444458,1247.620117,492.5,1427.0,585.5632935,1203.413452,652.4047852,983.9523926,652.9855422999184,984.099484045842,718.4693841473039,1247.6299829860493,492.406386664042,1426.8394570804055,326.05716026164436,2.112793277888158,8.686801879425586e-05
1135.0,718.444458,1247.620117,492.5,1427.0,586.1234741,1203.187622,652.4249878,983.8250122,652.9539564845135,983.9580407260206,718.456794420448,1247.6317183914937,492.5534661771498,1426.8402032900815,326.0901766604072,1.9809839257720796,7.142774296786527e-05
1136.0,718.444458,1247.620117,492.5,1427.0,586.468811,1203.254761,652.5585327,983.711731,652.9837900622384,983.8695336479444,718.447625114957,1247.6238380505126,492.7445610099242,1426.8090153291687,326.12314507563445,1.9781049136338424,3.4507295405294376e-05
1137.0,718.444458,1247.620117,492.7212219,1426.721191,586.8912964,1203.362305,652.760437,983.9375,653.096686845686,983.9018579863804,718.4503826930638,1247.6002028758735,493.0059806373468,1426.763982901395,326.1563230560919,1.9906788274454357,9.216500630687203e-06
1138.0,718.444458,1247.620117,493.0,1426.5,587.0281982,1203.556396,653.3418579,983.777771,653.2623028257962,984.0964011796168,718.468927050669,1247.5579212417738,493.33359567729,1426.7316415911157,326.18713630891193,1.8487951692031857,2.4264976965114746e-06
1139.0,718.5,1247.5,494.0,1426.5,587.0942383,1203.478149,653.3418579,983.777771,653.4165412240484,984.4553564483052,718.5022118985903,1247.499125413182,493.692344338181,1426.7336396092826,326.21052843940436,1.40352782954551,1.75165263848784e-05
1140.0,718.5,1247.5,494.2787781,1426.721191,587.1235352,1203.421875,655.2406006,985.0055542,653.4966955237215,984.9424283982952,718.5448371543969,1247.43125369003,494.0304478172335,1426.775525542723,326.22081423020154,0.6171474478310301,9.422641803147057e-05
1141.0,718.6466064,1247.269043,494.5,1427.0,587.4172974,1203.39502,652.9417725,986.6243896,653.4739121763356,985.5018715919424,718.5886059686657,1247.3651696249306,494.3008742287894,1426.844530763116,326.2140589605636,-0.4053161782769621,0.0002739477427958787
1142.0,718.6466064,1247.269043,494.5,1427.0,587.3601074,1203.360107,652.9417725,986.6243896,653.3623527337455,986.0893642165034,718.6249676751369,1247.3115419661224,494.4779336432416,1426.9167795438757,326.1893477493338,-1.4826726737862828,0.0005101493415573693
1143.0,718.6466064,1247.269043,494.5,1427.0,587.4436646,1203.028198,652.9417725,986.6243896,653.201134807039,986.6920529913376,718.6475593163516,1247.2771349984314,494.5616913696449,1426.9682183894818,326.1482699828591,-2.464665988482011,0.0006736328820007819
1144.0,718.6466064,1247.269043,494.5,1427.0,587.6085205,1202.874756,652.9417725,986.6243896,653.0278052924033,987.3180765374326,718.6538513327325,1247.262868315557,494.5716629222496,1426.9830545463742,326.09369508820856,-3.2744936790334123,0.0006744676887471506
1145.0,718.6466064,1247.269043,494.5,1427.0,587.5769043,1202.660278,652.9417725,986.6243896,652.8639730947704,987.9617021009932,718.6456462968372,1247.264180515304,494.5359970227992,1426.9574198313342,326.02933099350116,-3.8618456824440273,0.0005329125882614262
1146.0,718.6466064,1247.269043,494.5,1427.0,587.5769043,1202.660278,652.6969604,989.3030396,652.7171667583697,988.5734387044992,718.6289617536798,1247.2727923040634,494.481520155745,1426.8990655175123,325.96024385201264,-4.145228489311421,0.000326948481480959
1147.0,718.6466064,1247.269043,494.2787781,1426.721191,587.5,1202.5,652.6969604,989.3030396,652.5915354318108,989.0607388858082,718.6136991215811,1247.2788324343107,494.4268454757525,1426.8239838159157,325.893261348544,-4.018950208118213,0.00013369906390500364
1148.0,718.6466064,1247.269043,494.2787781,1426.721191,587.2061768,1202.61084,652.6969604,989.3030396,652.4999439414225,989.317692918419,718.6128156206174,1247.2729872949717,494.37884021973093,1426.7503844731436,325.8363910849853,-3.4122158135232894,4.0345548260516245e-05
1149.0,718.6466064,1247.269043,494.5,1426.5,587.2061768,1202.61084,652.6969604,989.3030396,652.4725670570851,989.261912200948,718.6402894713838,1247.2487956476484,494.3329954484329,1426.6916333541196,325.7974661443942,-2.335496435464393,0.00015037150601691706
1150.0,718.6466064,1247.269043,494.2787781,1426.721191,587.2061768,1202.61084,652.6969604,989.3030396,652.5576858803827,988.8625406062284,718.7074315499076,1247.205049693791,494.277878612087,1426.6512939979386,325.78271723881,-0.8849343350527761,0.0005157320456487734
1151.0,718.6466064,1247.269043,494.2787781,1426.721191,587.2061768,1202.61084,652.6969604,989.3030396,652.8112287040279,988.155570561613,718.8182151703013,1247.1475303536952,494.20142119696703,1426.6226807575713,325.7956236111281,0.7743823390876514,0.0010500433921884498
1152.0,719.0,1247.092163,494.0,1426.5,587.1237793,1202.465088,653.2320557,986.0084229,653.2752325561179,987.2414555719034,718.9658526642836,1247.0884174163807,494.09561638839045,1426.5922233031013,325.8361004025296,2.428607484089298,0.0015295946079776739
1153.0,719.1708374,1246.800049,494.0,1426.5,587.0690308,1202.447754,653.2320557,986.0084229,653.9507188773604,986.2601972717176,719.1331581045145,1247.0419892307357,493.9583893223074,1426.5438596084796,325.9000915568666,3.839469260218493,0.0017052360285806684
1154.0,719.3643188,1246.918579,494.0,1426.5,587.0828247,1202.312622,653.395813,985.9749756,654.7764444916318,985.3541908004452,719.2969898463044,1247.0179539164758,493.7937208076092,1426.4631583022926,325.9796065109421,4.77089724453208,0.0014512371085692727
1155.0,719.4623413,1247.146973,493.5,1426.5,587.0828247,1202.312622,657.0,984.0,655.6302582718837,984.6374876299284,719.4341668316257,1247.016890895924,493.61039213872607,1426.3419326805372,326.0633972014065,5.027441427861277,0.0008717680928619154
1156.0,719.4623413,1247.146973,493.0,1426.5,586.7324829,1201.963013,657.0,984.0,656.3627233858668,984.177880255936,719.5258660720488,1247.0310860601126,493.4185220890092,1426.1825972055203,326.13875901284246,4.521708686158945,0.00030194201166169947
1157.0,719.6740112,1246.926758,493.4791565,1425.618042,586.7357788,1202.030518,657.0,984.0,656.84749964317,983.9886708163842,719.5595479681612,1247.0488359356095,493.2257040226247,1425.9983830579135,326.1944142729057,3.33931560379483,0.00013438005458681242
1158.0,719.3900146,1247.050049,493.2469177,1425.5,586.7357788,1202.030518,656.8043213,984.1132813,657.0169094319659,984.0306759312756,719.5292009048733,1247.0579740297055,493.0372696919124,1425.807046044573,326.2233722024111,1.7374757703237265,0.0005142262125629502
1159.0,719.3900146,1247.050049,492.9545593,1425.886353,586.8244629,1202.140015,656.6925049,984.1768799,656.867938835496,984.2248561946298,719.4350792406972,1247.0475679856286,492.86078151353894,1425.6226770720875,326.22454032400475,0.0700872956190323,0.0011598005092826606
1160.0,719.3900146,1247.050049,492.5,1425.5,586.8244629,1202.140015,656.6925049,984.1768799,656.4500614936973,984.4708154750172,719.2842410118894,1247.00971769047,492.7083666302736,1425.4532046327529,326.2026807162894,-1.311576462919675,0.0015536749326888995
1161.0,719.3900146,1247.050049,492.5,1425.5,586.7764893,1202.005737,656.6925049,984.1768799,655.8496558228642,984.6686628743008,719.092454720544,1246.942267990554,492.5926533524092,1425.3041946581463,326.1668335635799,-2.150829162569607,0.0013856647222570606
1162.0,718.80896,1246.890259,492.5,1425.0,586.7480469,1201.889526,654.0454712,985.916687,655.1715718326743,984.747959859276,718.8850117231831,1246.8508092016073,492.5198586468928,1425.1821823333964,326.1273418438277,-2.369503185133226,0.0008156601941615229
1163.0,718.5,1246.740234,492.5,1425.0,586.725708,1201.799561,654.0454712,985.916687,654.5130343820065,984.7028354308944,718.6922038944471,1246.74771222462,492.4861048703288,1425.0928034685126,326.09191613188574,-2.125542716518112,0.0002806656537232113
1164.0,718.3461304,1246.5,492.5,1425.0,586.5570679,1201.635376,654.0454712,985.916687,653.9379711525378,984.6133725820648,718.5393403244954,1246.6474371446675,492.4789134850874,1425.0359046570427,326.0622058743831,-1.7826154501585734,4.741062412732411e-05
1165.0,718.4249878,1246.462524,492.5,1425.0,586.4580078,1201.587524,653.7657471,982.2252197,653.4686040265066,984.6224969481829,718.4373791448415,1246.5600110462292,492.48174659195627,1425.002738898279,326.033081869179,-1.7474403122457716,1.9437161181420502e-05
1166.0,718.4249878,1246.462524,492.5,1425.0,586.2971802,1201.315186,653.0703125,984.8115845,653.0977208482586,984.861468948225,718.3806451393118,1246.4864958804887,492.4789454622488,1424.977750166907,325.9957759455885,-2.238355415430533,2.1268568986194288e-05
1167.0,718.4249878,1246.462524,492.5,1425.0,586.2971802,1201.315186,653.0,983.1450195,652.8083518286433,985.3608789267752,718.352493821353,1246.4194919585866,492.45965851641006,1424.9437217883656,325.94360524846275,-3.1302418275447508,8.689360621561426e-05
1168.0,718.4249878,1246.462524,492.5,1425.0,585.37323,1201.626831,652.8514404,985.0307007,652.5880025555937,986.002778229465,718.334723080235,1246.3485294778536,492.42014242986863,1424.8875702252117,325.87731599497573,-3.977355209220832,0.0002570105072588684
1169.0,718.4249878,1246.462524,492.2787781,1424.721191,585.3669434,1201.705933,652.2666626,988.2533569,652.433031891629,986.5496350361068,718.3157048404018,1246.2670001649076,492.36390469222334,1424.8043370369185,325.80705282653025,-4.2157901067287185,0.0003180709136998879
1170.0,718.2402954,1246.0,492.2787781,1424.721191,585.37323,1201.626831,652.1071167,988.0952148,652.3435822564767,986.7452493169592,718.2940413769189,1246.1761759581225,492.2995874822718,1424.6981007368715,325.7493096734784,-3.464589183109865,0.00016840786380303317
1171.0,718.2402954,1246.0,492.2787781,1424.721191,585.37323,1201.626831,652.1071167,988.0952148,652.3136204330358,986.4392771301248,718.2770131773534,1246.083961021703,492.2376911233098,1424.5802342647196,325.7197953774444,-1.7708577620396682,0.00025631755064372804
1172.0,718.2402954,1246.0,492.2787781,1424.278809,585.5013428,1201.388428,652.0645752,987.2703247,652.3248609616469,985.667115958926,718.2755471563046,1246.0004576181,492.1875516497865,1424.4660288590053,325.72585801519836,0.3637582652356741,0.0010226318550721695
1173.0,718.2402954,1246.0,491.7729492,1424.32373,585.5013428,1201.388428,652.5999756,982.1555786,652.3522964447988,984.639796933102,718.2987640190686,1245.9347799651505,492.15477935540827,1424.3702707336358,325.7627965924267,2.216314633700449,0.001980138396724738
1174.0,718.3621216,1245.831299,492.2787781,1424.278809,585.5013428,1201.388428,652.8928833,982.4642944,652.381869993032,983.6508335374537,718.350481882714,1245.895061621074,492.139526467928,1424.3032094698426,325.81619293251026,3.2037804050139584,0.002110260071448386
1175.0,718.5,1246.0,492.2787781,1424.278809,585.5013428,1201.388428,652.8928833,982.4642944,652.4312606142176,982.9573821612232,718.4283138748983,1245.8901390581811,492.13772008263487,1424.269361860311,325.86875402259227,3.153665404920502,0.0012581886381135847
1176.0,718.5,1246.0,492.2787781,1424.278809,585.5013428,1201.388428,652.7192993,982.8684082,652.5587026014798,982.702517252226,718.5244035365535,1245.9307768704366,492.1457949816695,1424.2700468035148,325.90771739547574,2.337802373008344,0.00036756471084559405
1177.0,718.5,1246.0,492.0,1424.5,585.4420166,1201.623169,652.9111328,983.4000244,652.8481324059517,982.9029563497548,718.6262659588176,1246.0289507113307,492.16496186342295,1424.3080172901534,325.9292688279261,1.293085947020245,0.00017142818319754334
1178.0,718.5714111,1246.277832,492.0,1424.5,585.8269043,1201.570557,652.9111328,983.4000244,653.3702710429524,983.4786391667396,718.7176850095792,1246.1940943859545,492.2013409564992,1424.3912115440503,325.93863690857876,0.5620848391606614,0.00037506089256761317
1179.0,719.0256348,1246.205078,492.5,1424.5,586.0437622,1201.606201,652.9111328,983.4000244,654.1314456743897,984.2912362527542,718.7818807033334,1246.4263323841903,492.26399792875503,1424.532239614243,325.9464595040444,0.4693557279392735,0.0003750887152022295
1180.0,719.0256348,1246.205078,492.5,1424.5,586.0437622,1201.606201,652.888916,985.9333496,655.0334764041444,985.17970206979,718.8081639144128,1246.7091485479768,492.3650837797748,1424.741751252505,325.96297990855044,0.9912242703614992,0.0001571957125436727
1181.0,718.8231201,1247.278931,492.7212219,1424.721191,586.3933716,1202.026855,657.4335938,986.9078979,655.8764263071321,985.9976519875848,718.7984833411572,1247.0071211892805,492.5211663588662,1425.0184076600326,325.99237789135657,1.7638789683678624,7.927585528764827e-05
1182.0,718.6333618,1247.593384,492.5,1425.5,586.388916,1202.070557,657.4347534,986.9243774,656.4232075588286,986.6493436693974,718.767883962791,1247.274112290294,492.7500703467581,1425.342506080121,326.0301363401166,2.2655069256018123,0.00016924213567738676
1183.0,718.6333618,1247.593384,492.5,1425.5,586.5761108,1202.067871,658.0,987.0,656.502975356858,987.1057393592384,718.7373639032161,1247.4694699258382,493.06088679404695,1425.679213589845,326.0653264059714,2.1114039512883664,0.00016308839891016218
1184.0,718.6333618,1247.593384,493.5,1426.5,586.6369629,1202.218628,658.0,987.0,656.0942182757074,987.3885788262514,718.7239795406049,1247.5716589060537,493.44377159013055,1425.991048577299,326.08675125890676,1.2854911761212406,8.096884314296984e-05
1185.0,718.8022461,1247.192139,494.2787781,1426.278809,586.6369629,1202.218628,653.3179932,986.8522339,655.3356323901581,987.5330525417896,718.7342547877407,1247.5815171684064,493.86988935492224,1426.2531862265266,326.0893656245754,0.1568619401189153,0.00019986799220526557
1186.0,718.604187,1247.921875,494.5,1426.5,587.1075439,1202.526855,653.1947632,987.2752075,654.4575343020902,987.5527874123968,718.7632890094077,1247.5175247839593,494.3032888915463,1426.4633775218472,326.077414125046,-0.7170899717641532,0.0004566266379411934
1187.0,719.0,1247.5,494.7212219,1426.721191,587.3763428,1202.668823,653.1947632,987.2752075,653.6781235296578,987.4269854704846,718.7984399254096,1247.409712293439,494.7142713112518,1426.6414872185276,326.06297619240377,-0.8662759585342883,0.0004599502565877574
1188.0,718.8410645,1247.077515,494.7212219,1426.721191,587.3224487,1202.690674,653.0107422,987.3840942,653.1276685744151,987.1165219902203,718.8252649570937,1247.2935784741123,495.08330228712606,1426.819432201925,326.0610816478811,-0.1136726713593816,0.00020428429395833507
1189.0,718.8447266,1246.977295,495.2270508,1426.67627,587.3763428,1202.668823,653.0107422,987.3840942,652.8319520284384,986.6013291236276,718.8330860853852,1247.201261084137,495.39597347560743,1427.026121871485,326.08370004344107,1.3571037335975689,0.000217861570331
1190.0,718.8410645,1247.077515,495.7897339,1427.133301,587.444458,1202.913818,653.0107422,987.3840942,652.7418661438955,985.919542221923,718.8178577191976,1247.15165144958,495.6387811969184,1427.2734655245656,326.13493490414186,3.0740916420472786,0.0007690431149065738
1191.0,718.7243042,1247.250977,496.2238159,1427.585693,587.3884888,1202.940186,653.3015747,984.2063599,652.7799130073616,985.1827822130516,718.7818468628628,1247.1459564884203,495.802853968028,1427.5501188450205,326.20936509629945,4.46581152945555,0.0013515719270841713
1192.0,718.7243042,1247.250977,495.9176941,1427.917725,587.4436646,1203.028198,653.0,984.0,652.880890537231,984.5513851689832,718.7315298196673,1247.1717055482711,495.89209913862544,1427.826707455048,326.294292052367,5.095617364052032,0.0012978070062731677
1193.0,718.6466064,1247.269043,495.7729492,1428.32373,587.4436646,1203.028198,653.0,984.0,653.0144581937157,984.1809792136836,718.675489219932,1247.2113930192495,495.9258959549514,1428.069554195705,326.37461491814145,4.819371946467754,0.0006700461486107556
1194.0,718.6466064,1247.269043,495.7729492,1428.32373,587.3380127,1203.456909,653.0,984.0,653.1877765283435,984.171560943229,718.6234590627943,1247.24996480165,495.9316510402474,1428.255147048808,326.437755404122,3.7884291588341057,0.00018622409331099014
1195.0,718.6466064,1247.269043,495.7729492,1428.32373,587.4487305,1203.467896,654.2156982,983.6274414,653.4346895368902,984.5410014556388,718.5866537174965,1247.2782311479143,495.9324622094857,1428.378332259264,326.47668870261754,2.3359979097313044,0.000336898771207012
1196.0,718.6466064,1247.269043,496.0,1428.5,587.2922363,1203.465698,653.4631958,986.1508789,653.7973391321731,985.226103433713,718.5783710054453,1247.2926253196051,495.93863533598574,1428.4519515782963,326.4905834509401,0.833684899354239,0.0008857961920776996
1197.0,718.6466064,1247.269043,496.0,1428.5,587.1713257,1203.590332,653.4631958,986.1508789,654.3005585765219,986.1054737478688,718.6130997089363,1247.2931695574512,495.9472796668149,1428.5003197202727,326.48337834133497,-0.4323065763082923,0.0012621345420147072
1198.0,718.6466064,1247.269043,496.0,1428.5,587.1713257,1203.590332,653.4631958,986.1508789,654.924691449632,987.0332452058622,718.7026450655529,1247.2814213905583,495.947991336092,1428.550087847667,326.4611235994026,-1.335284515943158,0.001186505872185569
1199.0,718.6466064,1247.269043,496.0,1428.5,587.0769043,1204.027954,657.0,989.0,655.5972792330243,987.8726853915902,718.8495038215918,1247.2594364881463,495.9298283146928,1428.6206580051908,326.429493859949,-1.897784367215536,0.0008107106752664145
1200.0,718.6466064,1247.269043,495.7729492,1428.32373,587.0769043,1204.027954,657.0,989.0,656.2200341465742,988.5261235923848,719.0406811396872,1247.2298624986631,495.8859941259841,1428.7162595992015,326.3927266286926,-2.206033875381763,0.0004206487286133284
1201.0,719.6398926,1247.165405,495.9078064,1429.0,587.1942749,1203.531738,657.0,989.0,656.7158265376378,988.9560929962184,719.2475843337261,1247.1965177731845,495.81557258916706,1428.823628659355,326.3540153897896,-2.322674334182011,0.00016696245179644722
1202.0,719.6398926,1247.165405,495.7203064,1429.180054,587.1676636,1203.591919,657.0,989.0,657.0590586535587,989.185652887136,719.4353087472416,1247.1646878508693,495.723596757963,1428.9187318907218,326.31626901726185,-2.2647823516649623,4.644666715353279e-05
1203.0,719.6398926,1247.165405,495.7203064,1429.180054,587.0275879,1203.660278,657.0,989.0,657.2699473518355,989.2746967493084,719.576691931786,1247.140961434528,495.6203881655911,1428.980018644614,326.2822747095324,-2.039658463768319,8.461561254261188e-06
1204.0,719.6398926,1247.165405,495.3859558,1428.907837,586.9552612,1203.823242,657.0,989.0,657.3835687332563,989.2854945797548,719.661557677945,1247.132830200426,495.519674120866,1428.9994444057827,326.25421483179883,-1.6835926640123944,1.840002631116813e-05
1205.0,719.6398926,1247.165405,495.3859558,1428.907837,586.9552612,1203.823242,657.0,989.0,657.4160820044916,989.2543205115528,719.6963460046886,1247.1478508884672,495.4351083595826,1428.9843508754195,326.2330230148135,-1.2715090191193212,5.35906506919842e-05
1206.0,719.6398926,1247.165405,495.3859558,1428.907837,586.9552612,1203.823242,657.0,989.0,657.3455386667774,989.1789993693116,719.6971872439651,1247.1917251357677,495.3766764330701,1428.9514512426126,326.21800548765793,-0.9010516293346882,8.565971721647817e-05
1207.0,719.6398926,1247.165405,495.3859558,1428.907837,586.9552612,1203.823242,657.0,989.0,657.1164860708552,989.025061407494,719.6819148491062,1247.2652062493537,495.3491578237635,1428.9190597757097,326.2069809050821,-0.6614749545497034,8.758801341101488e-05
1208.0,719.6398926,1247.165405,495.3859558,1428.907837,586.9552612,1203.823242,657.0,989.0,656.6696406640314,988.7481188441632,719.664439030557,1247.3612440975546,495.35294095468674,1428.9018611811937,326.19705743815626,-0.5954080155504471,5.7398979017674027e-05
1209.0,719.6610718,1247.661011,495.3859558,1428.907837,586.9552612,1203.823242,657.0,989.0,655.98859606055,988.3251524611474,719.6524485826374,1247.4650944384118,495.3854306648613,1428.9086250331427,326.1859511243248,-0.666378829888572,2.1499825277551584e-05
1210.0,719.6610718,1247.661011,495.3859558,1428.907837,586.920166,1204.056396,657.0,989.0,655.1436043147094,987.7810342834456,719.6478938142718,1247.5590326169076,495.4414091076941,1428.94154184279,326.173441386946,-0.7505842427258358,3.84809975223215e-06
1211.0,719.6610718,1247.661011,495.3859558,1428.907837,586.920166,1204.056396,654.0606079,986.0,654.3018940756517,987.1920134732992,719.6490003281107,1247.6293875757583,495.5124936583889,1428.9963705716948,326.1622788207168,-0.6697539737547231,8.427390391416045e-07
1212.0,719.6610718,1247.661011,495.7203064,1429.180054,586.920166,1204.056396,652.0,986.0,653.6805002864783,986.6569363246256,719.652549362478,1247.6711461536834,495.587444818533,1429.063712818895,326.1578385552528,-0.2664159278390343,9.910916225193015e-06
1213.0,719.6610718,1247.661011,495.7203064,1429.180054,586.9664307,1204.148682,652.0,986.0,653.4531928164263,986.2520936134082,719.6556389296926,1247.6877444481988,495.6547116911169,1429.1317495402495,326.16624718977585,0.5045180713830177,7.625335797784713e-05
1214.0,719.6610718,1247.661011,495.7203064,1429.180054,586.9664307,1204.148682,652.0,986.0,653.6646679196624,986.0009203348696,719.6567023608073,1247.6875611649689,495.706066655097,1429.1892710762484,326.1915457876315,1.517915871340847,0.00025131912700027034
1215.0,719.6610718,1247.661011,495.7203064,1429.180054,587.0625,1204.273193,656.0,986.0,654.2095449845486,985.8751036008928,719.6558771893885,1247.6798222521245,495.7385007580658,1429.2270385583363,326.23329154204055,2.5047452645412704,0.000470335707107304
1216.0,719.6610718,1247.661011,495.7203064,1429.180054,587.0625,1204.273193,656.0,986.0,654.890177094748,985.8191211566448,719.6548739394669,1247.671584157095,495.7531047412857,1429.237181434568,326.2860806468143,3.1673462864250723,0.000548614827593153
1217.0,719.6610718,1247.661011,495.7203064,1429.180054,587.1856689,1204.225952,656.0,986.0,655.5114223368622,985.7815531591708,719.656430918157,1247.666260939036,495.75225837226134,1429.212512925796,326.3412861312646,3.312329067018709,0.000389291166617384
1218.0,719.6610718,1247.661011,495.7203064,1429.180054,587.1270142,1204.201782,656.0,986.0,655.951803457091,985.7409841911024,719.663381815815,1247.663489953249,495.7372015413107,1429.1478355037984,326.38974076686446,2.907278135991191,0.00014375951799769837
1219.0,719.6610718,1247.661011,495.7203064,1429.180054,587.1052856,1204.052612,656.0,986.0,656.1816603845523,985.7197332016444,719.6774021345348,1247.6599061449522,495.7071884338186,1429.043613187388,326.42375053058896,2.0405858234698826,7.443757917775295e-05
1220.0,719.6610718,1247.661011,495.7203064,1429.180054,587.0158691,1203.92749,656.0,986.0,656.2402489495782,985.7815620241196,719.6976943497435,1247.6504140433271,495.6602191201646,1428.9099087630748,326.4378304898438,0.8447975552905973,0.0002924649637109335
1221.0,719.6610718,1247.661011,495.5,1428.5,587.0731201,1203.69458,656.0,986.0,656.198275536842,986.0115334109312,719.7202120307808,1247.6295762333823,495.59444104355697,1428.7665925630072,326.42863685227894,-0.5516182538917747,0.0006926187835252299
1222.0,719.7849731,1247.52417,495.5,1428.5,587.0731201,1203.69458,656.0,986.0,656.1248880934025,986.4797371417362,719.7382779653693,1247.5927408036405,495.5094214696604,1428.6373437073769,326.39492196956877,-2.0228929626102854,0.0010871541625113574
1223.0,719.7849731,1247.52417,495.5,1428.5,587.0731201,1203.69458,656.0,986.4223633,656.0670724149735,987.1973455137496,719.7450303829653,1247.5368678156728,495.40755585157046,1428.5404190236595,326.33808224506623,-3.410383470152283,0.0013182898189244056
1224.0,719.7849731,1247.52417,495.5,1428.5,587.0731201,1203.69458,656.0,986.4223633,656.0419079215857,988.0826938172584,719.7368625747573,1247.4616504476078,495.2958388399079,1428.4826155710207,326.26323095822636,-4.491077210392405,0.001274906085316885
1225.0,719.7849731,1247.52417,495.0,1428.5,587.0731201,1203.69458,656.0,990.0,656.0386972359258,988.9611604552574,719.715959355913,1247.3712216619722,495.1862303492874,1428.4596461276735,326.1798720238969,-5.001536059767204,0.0009237209031876633
1226.0,719.6398926,1247.165405,495.0,1428.5,587.0731201,1203.69458,656.0,990.0,656.0276063947539,989.6130924083872,719.6902528488888,1247.2750813337382,495.09242852218176,1428.4608164496858,326.1008518370758,-4.741211209264975,0.0004186153396772816
1227.0,719.6398926,1247.165405,495.0,1428.5,587.0731201,1203.69458,656.0,990.5,655.972435635426,989.85605819201,719.670454390537,1247.1863226955954,495.02435225298655,1428.474270996616,326.0391214586174,-3.703822707506106,0.00012955254671473182
1228.0,719.6398926,1247.165405,495.0,1428.5,587.0731201,1203.69458,656.0,991.0,655.8457722040895,989.6250010777632,719.6654108652076,1247.1173531696525,494.9845464376793,1428.490544753974,326.00342445739614,-2.1418200732750847,0.0003703413876322279
1229.0,719.5872803,1246.896851,495.0,1428.5,587.0731201,1203.69458,656.0,991.0,655.6438562087448,989.0141754374636,719.6778675984311,1247.0753102001934,494.968783196835,1428.5038892070368,325.99494625798854,-0.5086919644554655,0.000988590291862175
1230.0,719.7268066,1247.072632,495.0,1428.5,586.9552612,1203.823242,656.0,986.1939087,655.3956599182928,988.2558566874612,719.7023566706132,1247.0591477082164,494.9694129892646,1428.5118704109348,326.00677465723743,0.7097039549330475,0.0013870891677868202
1231.0,719.7268066,1247.072632,495.0,1428.5,586.9552612,1203.823242,654.1114502,986.2229614,655.158771175615,987.6325391432176,719.7259247432025,1247.0595945527064,494.9788617528891,1428.5141353883726,326.0268700286594,1.2057222853184155,0.0011514671930179475
1232.0,719.7268066,1247.072632,495.0,1428.5,586.9552612,1203.823242,655.173584,986.664978,655.0005350869852,987.3602935519324,719.7312856455026,1247.0623992867825,494.991702469953,1428.5111979004353,326.04336567507323,0.9897387848297968,0.0005395986046770574
1233.0,719.7268066,1247.072632,495.0,1428.5,586.9552612,1203.823242,655.189209,986.7288208,654.9745772649854,987.505836613106,719.7011984918831,1247.05376821939,495.00494963574727,1428.5038082152616,326.04966471316897,0.377942285743984,0.00012494170683179456
1234.0,719.6398926,1247.165405,495.0,1428.5,586.9552612,1203.823242,654.0366211,987.7647705,655.1052994886494,987.9755346179649,719.6229413941307,1247.0259842092976,495.0169863103487,1428.4930977867043,326.0470514957186,-0.1567930470207557,7.983923964522805e-05
1235.0,719.5,1247.0,495.0,1428.5,586.9552612,1203.823242,656.1904907,990.0,655.3849112586537,988.571391684792,719.4922281834248,1246.9813300905664,495.0259079013415,1428.4813218391537,326.0438216435349,-0.1937911310233175,0.00011459329898878918
1236.0,719.5,1247.0,495.0,1428.5,586.9552612,1203.823242,656.1904907,990.0,655.7817329014831,989.0825286114214,719.3159959715523,1246.9326077455664,495.0281666126213,1428.4727171847385,326.05137230732987,0.453039827698376,6.649631846217737e-05
1237.0,719.1188354,1246.837646,495.0,1428.5,586.9552612,1203.823242,656.1904907,990.0,656.2528396951546,989.3694693147607,719.1129291899097,1246.8992227263116,495.018297212928,1428.4738074035515,326.0789273313073,1.653301438644803,0.00015507608070543014
1238.0,718.9249878,1246.638916,495.0,1428.5,586.9552612,1203.823242,656.1904907,990.0,656.7487737490754,989.4034841228448,718.9100190124694,1246.8997756957936,494.9901922815784,1428.49251142198,326.12916113729807,3.0140283594471384,0.0005232629237922528
