Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X_smoothed,Shoulder Green Y_smoothed,Hand Pink X_smoothed,Hand Pink Y_smoothed,Body Pink X_smoothed,Body Pink Y_smoothed,angles,velocity,roughness
1370.0,721.0,1241.894287,553.4354858,1442.47583,661.6936646,988.0991211,608.8237305,1208.124512,661.4331678576957,988.1672409724328,721.0253436176231,1241.8343615740846,553.4372798412188,1442.4203612164615,333.41138982215523,-0.2075866813561333,5.779580478769394e-07
1371.0,721.0,1241.894287,553.4354858,1442.47583,661.6936646,988.0991211,608.8237305,1208.124512,661.4086861613864,988.2111723303634,721.0268567146005,1241.8674589206466,553.4358850267071,1442.4447647231289,333.4077510735681,-0.2183249152290045,1.770827003976134e-07
1372.0,721.0,1241.894287,553.4354858,1442.47583,661.2270508,988.3236694,608.8237305,1208.124512,661.3691721049433,988.2550186133705,721.0237808100109,1241.88578142212,553.4350467317805,1442.4553148338707,333.4034032194294,-0.2608712483220188,1.9854662890855865e-07
1373.0,721.0625,1241.841675,553.4354858,1442.47583,661.2270508,988.3236694,608.8237305,1208.124512,661.346010459373,988.3008052829418,721.026405108287,1241.8987678958526,553.4348152966563,1442.4506763188383,333.3984486807727,-0.2972723194022819,3.5834948146419994e-07
1374.0,721.0625,1241.841675,553.4354858,1442.47583,661.2270508,988.3236694,608.8237305,1208.124512,661.3672074422612,988.3481259296638,721.0430592710682,1241.9136347839471,553.4350791076852,1442.433907783122,333.39348337694014,-0.2979182299520744,5.032468047928293e-07
1375.0,721.0625,1241.841675,553.4375,1442.322876,661.2270508,988.3236694,608.8237305,1208.124512,661.4448580550037,988.3946916483104,721.0789623645405,1241.929949938029,553.4356835161981,1442.4107543884527,333.3889973969202,-0.2691588011953172,2.964743750222338e-07
1376.0,721.0625,1241.841675,553.4375,1442.322876,661.5,988.5,608.8237305,1208.124512,661.5696964515731,988.4368606744893,721.1347196059274,1241.937145615384,553.4365099904892,1442.386657478757,333.38484105466296,-0.2493805354356482,1.327338783996226e-07
1377.0,721.0625,1241.841675,553.4375,1442.322876,662.0,988.5,608.8237305,1208.124512,661.7157142599435,988.470760563446,721.2048920034493,1241.9169616953134,553.4374921725032,1442.364202264022,333.3801872800148,-0.2792264788888587,1.1563576108637196e-07
1378.0,721.4229126,1242.144287,553.4354858,1442.47583,662.0,988.5,608.8237305,1208.124512,661.8524349828095,988.4939432542278,721.2784934766427,1241.851501562334,553.4385628493837,1442.3429530939284,333.37403574741023,-0.3690919562745876,5.885371592810803e-07
1379.0,721.4229126,1242.144287,553.4375,1442.322876,662.0,988.5,608.8237305,1208.124512,661.9576931377674,988.506402249941,721.3426976363959,1241.734447519988,553.4395659221431,1442.3218052613013,333.36589664738017,-0.4883460018038477,2.73439732398441e-06
1380.0,721.4230957,1241.442261,553.4375,1442.322876,662.0,988.5,608.8237305,1208.124512,662.023780716162,988.51026785346,721.3881070734313,1241.5785401031062,553.4402094973102,1442.3016283500135,333.35617094470115,-0.5835421607412172,5.523300415582132e-06
1381.0,721.3900757,1241.141846,553.4375,1442.322876,662.0,988.5,608.8237305,1208.124512,662.0553378824923,988.508677293297,721.4120294490835,1241.412320528933,553.4401408275207,1442.2858531720958,333.34600139069664,-0.6101732402703419,5.512285752080438e-06
1382.0,721.3900757,1241.141846,553.4550781,1442.110107,662.0,988.5,608.8237305,1208.124512,662.062602529623,988.504655857594,721.4179773800302,1241.2671667322647,553.4391707100204,1442.2786169045364,333.3367361821362,-0.5559125136278453,2.584983058262582e-06
1383.0,721.3900757,1241.141846,553.4375,1442.322876,662.0,988.5,608.8237305,1208.124512,662.0545793474929,988.5004620702068,721.412688139774,1241.164009073788,553.4375541955199,1442.2819879252795,333.3293368142912,-0.4439620706989444,1.3124700822223932e-06
1384.0,721.3900757,1241.141846,553.4375,1442.322876,662.0,988.5,608.8237305,1208.124512,662.034990039274,988.4974388008128,721.4029734887376,1241.107907061979,553.4361174626389,1442.294432515871,333.3240199992986,-0.3190088995540918,4.035411545419535e-06
1385.0,721.3900757,1241.141846,553.4375,1442.322876,662.0,988.5,608.9603271,1208.039673,662.0020043459491,988.4961927171282,721.3937667203054,1241.0909207514314,553.4360680178438,1442.3115065933596,333.32025000566324,-0.2261996181232461,7.108291056965002e-06
1386.0,721.3900757,1241.141846,553.4375,1442.322876,662.0,988.5,608.9603271,1208.039673,661.9513536128924,988.4968643569872,721.3875588931443,1241.0987763194898,553.4385139173711,1442.327696410623,333.3170259740286,-0.1934418980795271,6.388883403512995e-06
1387.0,721.3900757,1241.141846,553.4375,1442.322876,662.0,988.5,608.9603271,1208.039673,661.8812904657723,988.4992990013808,721.3848016974528,1241.1170951186125,553.443831544109,1442.337865325571,333.3133165244955,-0.2225669719837242,2.9225852999757467e-06
1388.0,721.3900757,1241.141846,553.4375,1442.322876,662.0,988.5,608.9603271,1208.039673,661.7967363452815,988.5030347614688,721.384729359717,1241.1351864248738,553.4510354714006,1442.3380493476875,333.3084639413934,-0.291154986125548,7.619919142768906e-07
1389.0,721.3900757,1241.141846,553.4375,1442.322876,661.5,988.5,608.9603271,1208.039673,661.7093468990058,988.5071496011324,721.3861687021968,1241.1472367090762,553.4573679077662,1442.3262922376962,333.30237735581466,-0.3651951347262638,1.3201328015088743e-06
1390.0,721.3900757,1241.141846,553.4375,1442.322876,661.5,988.5,608.9603271,1208.039673,661.6320261566556,988.5101225762184,721.3880976254566,1241.1516888772846,553.4584471228854,1442.3040745087042,333.2954060381999,-0.4182790568836481,2.475802002956339e-06
1391.0,721.3900757,1241.141846,553.4375,1442.322876,661.5,988.5,608.9603271,1208.039673,661.5709314496709,988.509936851421,721.3898881155257,1241.149837977926,553.4493641548703,1442.2782597854516,333.2879810709178,-0.4454980369280292,2.340557922980678e-06
1392.0,721.3900757,1241.141846,553.4375,1442.322876,661.5,988.5,608.8237305,1208.124512,661.5207775348398,988.5046501883533,721.3912879349322,1241.144444016117,553.4269729689357,1442.2627833177612,333.2803065366166,-0.4604720580721277,1.3225279958838372e-06
1393.0,721.3900757,1241.141846,553.5,1442.348755,661.5,988.5,609.1802979,1208.222168,661.4667275043007,988.493551073882,721.3922506593765,1241.1387511710077,553.3931365958222,1442.278789023007,333.2723617077879,-0.4766897297201922,5.301150074463236e-07
1394.0,721.3900757,1241.141846,553.5,1442.348755,661.5,988.5,609.0238037,1208.44043,661.3915262419796,988.478793002158,721.392732389621,1241.1359160706538,553.3576706503446,1442.3518757445534,333.26423713645767,-0.4874742798153875,2.053957659823005e-07
1395.0,721.3900757,1241.141846,553.4375,1442.369751,661.5,988.5,609.0999756,1208.359985,661.283945921438,988.4670911873378,721.3925551802133,1241.1386138079567,553.3384121847098,1442.5059605186318,333.256539637476,-0.4618499388993768,7.241245613372408e-08
1396.0,721.3900757,1241.141846,553.3135986,1442.567871,661.0,988.5,609.3640747,1208.314453,661.1442010948871,988.4707906390336,721.3914053574488,1241.1485654085643,553.3555339304025,1442.7553348503943,333.2504332747347,-0.3663817644792289,6.497995043013371e-07
1397.0,721.3900757,1241.141846,552.8446045,1443.235596,661.0,988.5,609.6359253,1208.685547,660.9836393431694,988.5075877265356,721.3889929609984,1241.1659175840468,553.4197864783537,1443.098649243695,333.2470029646164,-0.2058186070973988,3.902391707928269e-06
1398.0,721.3900757,1241.141846,553.5,1443.5,660.7211914,988.7211914,609.6359253,1208.685547,660.8197680407498,988.5984565223608,721.3853434650539,1241.188766718986,553.5199540546453,1443.5179566614206,333.2461070501917,-0.0537548654813235,9.314024216689302e-06
1399.0,721.3741455,1241.272095,553.8790283,1443.930054,660.7211914,988.7211914,610.9603271,1210.039673,660.6704037430146,988.7634667476196,721.3811415814686,1241.21342552715,553.618403907899,1443.982282587327,333.2454092675562,-0.0418669581290487,9.674504449405285e-06
1400.0,721.3741455,1241.272095,553.8088379,1444.5,660.5,989.0,611.3763428,1210.331177,660.5497686132414,989.0151574598684,721.3780641613397,1241.235716138005,553.6583799875314,1444.452876553528,333.24027052235135,-0.3083247122924604,5.953534397931729e-06
1401.0,721.3900757,1241.141846,553.8916626,1444.925049,660.5,989.0,611.3763428,1210.668823,660.4667976673583,989.3501765642958,721.3791331969257,1241.2526739426298,553.5760640623114,1444.8884990419576,333.2245253878741,-0.9447080686345544,3.8282208110336476e-05
1402.0,721.3900757,1241.141846,553.0726929,1445.273193,660.5,989.5,611.5,1210.853638,660.4246001584006,989.7427936086852,721.3891346645981,1241.264161035758,553.3063569926728,1445.2503915687855,333.191460682228,-1.983882338765852,0.00018797281453265688
1403.0,721.5,1241.5,552.3143921,1445.635986,660.2113647,990.2113647,611.5,1211.5,660.4199996304504,990.1464763026588,721.4149184919677,1241.2755031161346,552.7779616320099,1445.506066300366,333.13417312628803,-3.4372533563987417,0.0005360252558844763
1404.0,721.5,1241.5,551.0,1445.5,660.5,991.0,611.5,1211.5,660.4430035471546,990.5073770521756,721.4648954036124,1241.3020744869452,551.9050283981665,1445.6306276719308,333.0450952633055,-5.344671778952943,0.0011397951001927173
1405.0,721.5,1241.5,551.0,1445.5,660.5,991.0,611.3601074,1211.834595,660.4774575899808,990.7849944668428,721.5466597476354,1241.3728824752789,550.591451383006,1445.6053942151866,332.9155519730314,-7.772597416443432,0.0020627376397062093
1406.0,721.5,1241.5,551.0,1445.5,660.5,991.0,610.5357056,1211.986084,660.5039426940202,990.9678325995296,721.6624217422617,1241.5274085639935,548.7582445519022,1445.4156974660798,332.73671167975334,-10.730417596685127,0.003370719071822641
1407.0,721.6099243,1241.858154,545.5,1445.157715,660.5,991.0,609.5,1211.5,660.5040765504464,991.074513644778,721.8042913325672,1241.8027078343296,546.3796740573034,1445.0503966742851,332.50212035844515,-14.07547927849123,0.004994278982111091
1408.0,722.109314,1242.0,543.1337891,1444.382568,660.5,991.0,608.7849731,1211.698975,660.4647197209168,991.1410878570856,721.9534943801688,1242.2129253049457,543.4963675401282,1444.5031315727,332.210027546034,-17.52556874467018,0.006560617155781893
1409.0,722.3164063,1241.310791,540.0,1443.794922,660.5,991.0,607.5,1211.5,660.3814030803001,991.202787168774,722.0859461289464,1242.7277440518071,540.1937052923433,1443.7731521862424,331.8635118605382,-20.790941129746443,0.0074904666014491555
1410.0,722.1720581,1243.915161,536.6621704,1443.040527,660.5,991.0,606.5,1211.118408,660.2599521084545,991.2791173431514,722.1811871283467,1243.2618751051896,536.5671818777932,1442.8648004032918,331.4684576358457,-23.703253481550064,0.007414926548546188
1411.0,722.1720581,1243.915161,532.6856079,1441.635986,659.5,991.5,604.8952026,1210.664551,660.1142889962405,991.3685005614964,722.2283474238942,1243.6887542662173,532.6982824208784,1441.7860151404473,331.0310840542769,-26.242414894128387,0.006488697583508496
1412.0,722.1720581,1243.915161,528.6856079,1440.51062,660.1358032,991.6913452,603.3763428,1210.331177,659.9607485251521,991.4543879736208,722.2261224902903,1243.8778107588855,528.6432528152872,1440.545595052023,330.55631062479495,-28.486405768917393,0.005232381771767868
1413.0,722.1720581,1243.915161,524.5227051,1439.439453,660.1358032,991.6913452,601.3389282,1209.661011,659.8136345398381,991.5184064320744,722.179408826783,1243.7383413326506,524.4264597806324,1439.1492198933076,330.04703439083045,-30.55657403786995,0.004125206131993961
1414.0,722.1720581,1243.915161,519.3601074,1437.165405,659.5,991.5,598.8032227,1209.027832,659.6849704853721,991.5515921699176,722.0965322263858,1243.2540945014964,520.0335321746087,1437.5949628705202,329.50388470700057,-32.588981029792876,0.0033947751067267664
1415.0,722.086792,1244.303101,514.6856079,1435.635986,659.5,991.5,595.8286743,1208.409668,659.5848577060364,991.5573155609356,721.9880154535676,1242.5001251998378,515.407191291072,1435.869192311884,328.92519977721713,-34.72109578700611,0.003080865396300487
1416.0,721.6913452,1239.864258,509.5,1433.5,659.5,991.5,593.7012329,1206.861694,659.5191030354785,991.5467239814782,721.8650552929122,1241.6301427551844,510.4581541805846,1433.9468669045257,328.30748198104556,-37.06306777029454,0.003158385967782573
1417.0,721.6913452,1239.864258,509.5,1433.5,659.5,991.5,591.4196777,1206.290161,659.4866168664728,991.5318977991512,721.7363358064198,1240.8264273338775,505.1042303978684,1431.8025143691425,327.64703132797035,-39.627039184512114,0.003559811238028014
1418.0,721.5,1240.0,498.3783875,1429.040527,659.5,991.5,589.0130005,1204.564941,659.4798113902876,991.5208404328558,721.604806468518,1240.23259059018,499.32454732871696,1429.4286317309316,326.94275506064935,-42.25657603926038,0.004088299152793518
1419.0,721.5,1240.0,491.9725952,1426.595947,659.5,991.5,585.6610718,1203.661011,659.4874794786798,991.5154687032742,721.4677764319397,1239.9097140512922,493.184221201347,1426.8444808987622,326.198335903756,-44.6651494136006,0.004370238137020685
1420.0,721.5,1240.0,486.5,1423.5,659.5,991.5,582.8787842,1201.95459,659.4980655311743,991.5121352158146,721.3217599615698,1239.8360667452357,486.80399032641,1424.0842678873987,325.421589284311,-46.604797166701246,0.004053324083697725
1421.0,721.5,1240.0,480.5227356,1421.439453,659.5,991.5,579.5710449,1201.06958,659.5022276935854,991.5039648713685,721.1694765414519,1239.9367993042113,480.30541843415193,1421.1761257501075,324.6212353188437,-48.021237928038545,0.0031447242371197915
1422.0,720.7583618,1240.5,473.5,1418.0,659.5,991.5,576.7564087,1199.394287,659.4946523779428,991.4844272804348,721.0232968056924,1240.1207034565527,473.775560162944,1418.130945335572,323.803577410957,-49.05947447319931,0.002050893652118411
1423.0,720.7583618,1240.5,467.2875366,1415.239136,659.5,991.5,573.2468872,1197.398193,659.4754166268951,991.4515554861432,720.900922412461,1240.3102777092772,467.25975047707743,1414.9460170233222,322.9711636181856,-49.944827566285994,0.0012077803909348209
1424.0,720.7583618,1240.5,460.7098389,1411.580322,659.5,991.5,570.1339111,1196.193726,659.4509309248749,991.4118853516358,720.8157876044854,1240.4589661598045,460.7690499431597,1411.6152820825323,322.12360198769267,-50.85369782957514,0.0007620944311657648
1425.0,720.7583618,1240.5,454.33078,1408.138428,659.5,991.5,566.3824463,1194.670166,659.4339089933333,991.3825870229626,720.7695002835645,1240.553516676834,454.2937951845192,1408.137507429674,321.25944088456447,-51.84966618769181,0.0006207290265042199
1426.0,720.7583618,1240.5,448.3599854,1404.579956,659.5,991.5,563.5632935,1193.413452,659.4412763399703,991.3897097848152,720.7508543010075,1240.604316857273,447.82033149821655,1404.519240974388,320.3779742534625,-52.88799786611662,0.000635708579890457
1427.0,720.7583618,1240.5,441.2790222,1400.846924,659.5,991.5,560.0,1191.0,659.4888607965295,991.4604954515038,720.7403132779151,1240.6304980875504,441.3459542317694,1400.77349944867,319.480363087492,-53.856669958232715,0.0006751654345598441
1428.0,720.7583618,1240.5,434.7919922,1396.726807,659.5,991.5,556.6472778,1189.032349,659.5824636884687,991.608915663134,720.7167794908609,1240.6467242037745,434.8852102112169,1396.9157686065485,318.56989225377026,-54.62825002330305,0.0006358927695567296
1429.0,720.7583618,1240.5,428.256897,1392.781372,659.5,991.5,553.7920532,1186.934448,659.7066358943644,991.8163060986316,720.6642329612162,1240.6563899297803,428.46531650712507,1392.9587070451576,317.6514907867411,-55.10408802175107,0.0004815785362254549
1430.0,720.6231689,1241.0,422.2072144,1389.040527,659.5,991.5,550.5,1184.5,659.8149158435278,992.0129508363178,720.5765061081088,1240.6533470620332,422.1164479067627,1388.9085169549328,316.73102129263054,-55.22816964663207,0.00026372754659741995
1431.0,720.5,1240.758301,415.6610718,1384.717041,659.5,991.5,546.7211914,1182.721191,659.8275751202085,992.0704913860028,720.4586819254307,1240.6303487020018,415.8648235504951,1384.7662920482262,315.8149734768764,-54.96286894524928,8.416797130111503e-05
1432.0,720.2380981,1240.619019,410.1444397,1381.013306,659.5,991.5,544.3621216,1179.831299,659.643574617766,991.816747243314,720.3243930195872,1240.5877490494915,409.7315318597976,1380.533737597272,314.91073683772277,-54.25419834921741,4.329277680210986e-05
1433.0,720.2380981,1240.323853,403.5,1376.0,659.5,991.5,540.6466064,1177.730957,659.1705557294578,991.080725405924,720.1898695423748,1240.5357651896072,403.7345920536952,1376.217901391074,314.0268726801424,-53.03184945482258,0.00023083108683292692
1434.0,720.0,1240.5,398.0,1371.5,659.5,991.5,537.8619385,1175.387207,658.36853156202,989.7630571847716,720.0667388285184,1240.489818230239,397.8900287133587,1371.8296699598243,313.1724416513924,-51.26586172500083,0.0007358976240962476
1435.0,720.0,1240.5,392.6400146,1367.900024,659.5,991.5,534.5,1173.0,657.2888003528295,987.9040576729004,719.955253672041,1240.4642431268833,392.2092872025676,1367.3766825057992,312.3549875123087,-49.04724834502076,0.0015881681208323273
1436.0,719.5,1240.5,386.3394775,1362.605347,654.1358032,982.6913452,531.8464355,1170.644165,656.0770257435573,985.699635142788,719.8388228382091,1240.468653335512,386.6916461076368,1362.8555190268785,311.57800650607237,-46.618860374179576,0.002616265688533101
1437.0,719.5,1240.5,380.8178101,1358.182251,653.5,981.5,528.7359009,1167.705688,654.9216240068614,983.4318744774964,719.6816376163655,1240.5065901343128,381.31097107634497,1358.2447676358247,310.83943143963944,-44.31450398597576,0.0033966463417627424
1438.0,719.2444458,1240.5,375.1531982,1352.600464,653.5,980.5,526.3716431,1164.934814,653.972842453389,981.3494862714924,719.4336696147872,1240.5741906199953,376.00225812882775,1353.4984822505523,310.13180466423944,-42.45760652400008,0.0034752371913105247
1439.0,719.5,1240.5,369.5901489,1347.40979,653.5,980.5,522.5856934,1161.776245,653.288298788033,979.5818412825388,719.0472760340202,1240.6584909608437,370.6643246750494,1348.547656924826,309.4434391907554,-41.301928409043285,0.0027286725935110204
1440.0,719.5,1240.5,369.5901489,1347.40979,653.3086548,978.1358032,520.3621216,1159.168701,652.8355909506823,978.132641513344,718.5027925680896,1240.7377752508298,365.19454933328774,1343.323355190396,308.76001926201667,-41.0051957243229,0.0015196865080096382
1441.0,717.5,1241.5,358.574707,1336.425293,652.8641968,977.3086548,516.7531128,1156.5,652.5347656333585,976.928012058784,717.8294815121769,1240.787160568673,359.5433428953631,1337.796072772873,308.0669649664778,-41.583257732330594,0.0004950810286812971
1442.0,717.375,1240.46875,352.9511719,1331.365234,652.5,976.0,514.3621216,1153.168701,652.3055671557961,975.8722644443995,717.1052545016121,1240.7887716386992,353.74296799064143,1331.996758975656,307.35208992357735,-42.89250257402841,0.00017647273547837352
1443.0,715.666687,1241.0,347.1443787,1325.855591,652.5,975.5,511.0892944,1150.154785,652.0971668221689,974.8873094091996,716.4312971811227,1240.7402120836846,347.88200358640455,1325.9969864957882,306.6070501757505,-44.70238486961193,0.0006464481565676052
1444.0,715.5,1240.5,342.2602234,1319.744141,651.5,973.5,508.4142761,1146.776245,651.8950407979141,973.9315009267564,715.8949752022777,1240.655660559344,342.05254341677335,1319.870638085962,305.82729986136366,-46.78501886320987,0.0015588578093941197
1445.0,715.5,1240.5,336.2602234,1313.744141,651.5,973.5,506.0,1144.0,651.7097946662452,972.999296273652,715.5409667206928,1240.56036632867,336.3149728433594,1313.6704401011964,305.01169531551176,-48.93627275111385,0.002422413945232002
1446.0,715.5,1240.5,330.800415,1307.760132,651.5,971.5,503.0,1140.5,651.5587164786081,972.1063462526488,715.3638809784003,1240.4830803515365,330.69234010389056,1307.425157626569,304.16231264159774,-50.96296043484131,0.0028852129778879428
1447.0,715.5,1240.5,325.0993652,1300.656372,651.3793335,970.8505859,500.5,1137.5,651.4519589996152,971.2685114834188,715.3217030252631,1240.4498719456285,325.1798872433535,1301.1452432033632,303.284107159648,-52.692328916984934,0.0028261488973018397
1448.0,715.5,1240.5,319.7204285,1295.042969,651.5,970.5,497.0,1133.5,651.3889773158352,970.4858715326394,715.3584267805137,1240.4799798534095,319.7570473097292,1294.828011344015,302.3840859074626,-54.00127513112466,0.0023174838526682407
1449.0,715.5,1240.5,314.5930176,1288.482544,651.5,970.5,494.6515198,1130.113647,651.3627026187639,969.7408749286892,715.4236597438876,1240.582194495361,314.39871734437526,1288.461775138417,301.470013398537,-54.84435053553511,0.0015710781546533316
1450.0,715.5,1240.5,308.9603271,1282.039673,651.5,968.5,492.2787781,1126.278809,651.3653201024529,969.0089893345736,715.4833258566562,1240.750893411329,309.086083496214,1282.0312533182591,300.54897352165693,-55.26239261280352,0.0008499735411753764
1451.0,715.5,1241.0,304.2602234,1275.744141,651.0,968.5,489.625,1122.53125,651.3904626466792,968.2700115523083,715.5215370956395,1240.9638518966808,303.8159662142685,1275.523409849899,299.62632099565053,-55.359151560384134,0.00034244265354015704
1452.0,715.5,1241.0,298.6777039,1268.644531,651.5,967.5,487.5,1119.5,651.4310941697565,967.5123018116916,715.536651658675,1241.1856523303395,298.605678913543,1268.9306977785586,298.70534911803213,-55.25831265710394,8.82757849309626e-05
1453.0,715.5,1242.0,293.0914307,1262.207642,651.5,966.5,484.3086548,1115.864258,651.4774805447184,966.7322905823752,715.5350631769492,1241.3781893406758,293.4898891508237,1262.250971391918,297.7875609558342,-55.067289731877054,1.1668492227306546e-05
1454.0,715.5,1241.5,288.6280518,1255.63208,651.6913452,966.1358032,481.5,1112.5,651.5192947519115,965.9338000122708,715.5254212845967,1241.5142128144178,288.50931799004326,1255.4868415232306,296.8732496151112,-54.85868044337849,1.1055058883999368e-05
1455.0,715.5,1241.5,283.5,1248.853638,651.5,965.5,481.5,1112.5,651.5503268101086,965.1285325003448,715.5147029589277,1241.585696119686,283.6969887592008,1248.647282109284,295.9621251968896,-54.667465093297096,2.2354037693263424e-05
1456.0,715.5,1241.5,279.0,1241.697754,651.6913452,964.1358032,481.5,1112.5,651.5712230152938,964.3352649353196,715.506448437931,1241.6018634913935,279.0689694111138,1241.7497798968604,295.0538038978025,-54.49927794522637,2.5575910429385098e-05
1457.0,715.5,1241.5,274.574707,1234.540283,651.5,963.5,474.5,1101.5,651.5878953611297,963.5731431116176,715.5008043443206,1241.5801710868886,274.6223421070306,1234.818644213087,294.1481830262492,-54.337252293195206,2.3057918502259646e-05
1458.0,715.5,1241.5,270.5576782,1228.055542,651.5,962.5,472.2873535,1098.287354,651.6064641954302,962.8487706042084,715.4957666978006,1241.5377924516172,270.3397385315478,1227.8792156467666,293.24589356478174,-54.13736768804938,2.1853176990596e-05
1459.0,715.5,1241.5,266.199585,1220.951172,651.5,961.5,472.2873535,1098.287354,651.6274740755492,962.1447944417646,715.489027321977,1241.4880501925122,266.1979058869786,1220.9523520933278,292.348825990717,-53.82405444388496,2.9782241563126036e-05
1460.0,715.5,1241.5,262.176239,1214.124512,651.6913452,962.1358032,472.2873535,1098.287354,651.6429329122652,961.4207390659192,715.4799108878723,1241.4416680379832,262.176003472654,1214.0515664098632,291.4602607290812,-53.31391569814741,6.118424115230219e-05
1461.0,715.5,1241.5,258.2654724,1206.680664,651.6913452,960.8641968,466.5,1087.5,651.6384650165214,960.6303673433558,715.470919639558,1241.4104191627714,258.26029247384173,1207.1811468300025,290.58400423750953,-52.5753894943,0.00013938257073897836
1462.0,715.5,1241.5,254.5,1200.5,651.6913452,960.1358032,464.8533325,1083.853394,651.5994864542591,959.746392754778,715.4683613304356,1241.41007838596,254.44525188775697,1200.3352715324663,289.72265286898374,-51.68108211154731,0.00027322835226767253
1463.0,715.5,1241.5,250.8796234,1193.988892,651.6913452,958.8641968,464.8533325,1083.853394,651.5175597325402,958.7753117697232,715.4815233998337,1241.4598886903989,250.73252562075868,1193.5016072556489,288.87609846405377,-50.79326429579851,0.0004156479360353528
1464.0,715.5,1241.5,246.7345276,1186.319336,651.1333618,957.2102661,461.5,1077.5,651.393132209416,957.752212127313,715.5200604964314,1241.577070502993,247.12793331116623,1186.6692633939556,288.04140421664596,-50.08165484446863,0.0004730556206015054
1465.0,715.5,1241.5,243.7600861,1180.199585,651.5,956.5,461.5,1077.5,651.2334406129137,956.7205169532956,715.5898907066095,1241.767358552909,243.637134168679,1179.834629866442,287.21412717225104,-49.63662266369511,0.00039443448493383515
1466.0,715.5,1241.5,240.5,1172.5,650.6763306,955.7729492,461.5,1077.5,651.0474138631482,955.7113214727574,715.689080779891,1242.0161617826002,240.2626222253039,1173.0004761555388,286.39016775884835,-49.43756480416141,0.00023464209778407
1467.0,716.0,1242.80249,236.7345276,1166.319336,650.7886353,954.7886353,461.5,1077.5,650.8408876597351,954.7342834739538,715.8063133390115,1242.2878462351644,237.00346131569944,1166.1710280152663,285.567093843823,-49.38443490152167,9.544438897681623e-05
1468.0,716.0,1242.80249,233.9116058,1159.307495,650.6763306,953.7729492,453.5,1063.5,650.6156431102876,953.7807206531714,715.9235358146022,1242.5374461622189,233.8556103390345,1159.3488327283014,284.7445852289164,-49.350516894396605,2.5419635267408595e-05
1469.0,716.0,1242.80249,230.5,1152.5,650.7886353,952.7886353,453.5,1063.5,650.374108980813,952.8320179665336,716.0208316576015,1242.728696475776,230.81181473958924,1152.536575169726,283.92446921551647,-49.20696080399466,6.757259602590587e-06
1470.0,716.0,1242.80249,228.124527,1146.17627,650.2113647,952.2113647,453.5,1063.5,650.1261690684238,951.8679020181304,716.0796201218535,1242.8458944370211,227.8641387620835,1145.742549769213,283.110877795014,-48.815485230147715,1.7597679156617522e-05
1471.0,716.0,1242.80249,225.5,1138.853638,649.5,950.5,453.5,1063.5,649.8903112048281,950.8725426119038,716.0831062692713,1242.893510213375,225.0111961267626,1138.9853300223265,282.3103638528526,-48.030836529683256,8.873886502566766e-05
1472.0,716.0,1242.80249,222.124527,1132.477051,649.6913452,950.1358032,453.5,1063.5,649.6860010322713,949.837573266806,716.0167383986688,1242.88786586878,222.26546881667696,1132.292627729318,281.5312794617062,-46.74506346878388,0.000319302822093969
1473.0,716.0,1242.80249,219.8571472,1125.880981,649.5,948.5,453.5,1063.5,649.5232460805195,948.762564334883,715.8715730400711,1242.8483197592925,219.6520489830161,1125.6915075716888,280.7818870603607,-44.963544080731026,0.0008274878130990076
1474.0,716.0,1242.80249,216.641449,1118.641479,649.0822754,947.9177246,453.5,1063.5,649.3972839855511,947.6547971619837,715.6500350720255,1242.7923447049654,217.19510836122137,1119.1904056384376,280.0673052896557,-42.87490624230145,0.0015998569159748443
1475.0,715.1859131,1242.961548,214.5,1112.5,649.5,946.5,453.5,1063.5,649.2913334690779,946.5290336372228,715.3696038461243,1242.7349120743177,214.8983432207177,1112.7569467239548,279.3861629560588,-40.86854001581287,0.002316472663057179
1476.0,714.8530884,1242.587524,212.5157928,1104.828125,649.5,945.5,453.5,1063.5,649.1861708887865,945.4058805598876,715.0598160288192,1242.6894958382932,212.73216197592944,1106.301703563243,278.72851648873626,-39.45878803935216,0.0024290533451102104
1477.0,714.7486572,1242.568359,210.5,1098.5,649.3086548,944.1358032,439.5,1029.5,649.0717745066046,944.3069829245763,714.7536893517348,1242.6671927002965,210.6394246534165,1099.6867179683572,278.07671493968724,-39.10809294294154,0.0016779712005510507
1478.0,714.7486572,1242.568359,210.5,1098.5,648.5,943.0,439.0,1025.5,648.9530975169707,943.2476012304088,714.4797732245819,1242.6733748016902,208.56156913620805,1092.7758543927928,277.41005611849937,-39.99952927127197,0.0006278311837880742
1479.0,714.0,1242.80249,205.7333374,1084.5,649.0,942.5,439.0,1025.5,648.8458604758015,942.2303911275134,714.2581789244504,1242.70509557145,206.4701701212959,1085.5097406858604,276.7120115401522,-41.88267470082906,0.0003500005195939836
1480.0,714.0,1242.80249,204.124527,1076.82373,648.5,941.0,439.0,1025.5,648.7673510343534,941.2441999816186,714.0984548170118,1242.7521159518603,204.3803515338652,1077.9445210508218,275.9763223378853,-44.141352136016394,0.0012200866537355052
1481.0,714.0,1242.80249,202.2241669,1069.220215,649.0,940.5,439.0,1025.5,648.7300938308143,940.26777355633,713.9981480731352,1242.8005227064343,202.33798330543365,1070.214456264759,275.2082626960967,-46.08357850731409,0.0023155848320196805
