Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),corrected_angles,Right_Elbow (X)_smoothed,Right_Elbow (Y)_smoothed,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
1,0.2300867736339569,-0.4357326626777649,-0.4726733863353729,0.4837848842144012,-0.5136075615882874,-0.490978330373764,0.7442057728767395,-0.5378129482269287,-0.2778864204883575,168.24588869937998,0.4838045771058217,-0.5136014865974035,0.2300860045162644,-0.4357320071077352,0.7442418281438317,-0.5378028485700125,168.24709388931842,,
2,0.2297411262989044,-0.4356147944927215,-0.4736770391464233,0.481345385313034,-0.5132915377616882,-0.5258251428604126,0.7442870140075684,-0.5338799953460693,-0.3867557048797607,167.32034231889477,0.4788908710511266,-0.5135030587818564,0.2298234346907327,-0.4356795179048233,0.7382252465690031,-0.5355422566391967,167.95050210291794,-17.79550718402902,
3,0.2296493202447891,-0.4355504810810089,-0.4707190692424774,0.4726662337779999,-0.5126580595970154,-0.5197598934173584,0.7286774516105652,-0.5317193269729614,-0.3491669595241546,166.65421857723072,0.4747333523233689,-0.5135969532211674,0.2296071261803722,-0.4356687600629602,0.7336305224584231,-0.5335928577449703,167.482486247476,-28.080951326516015,0.014693105723363893
4,0.2289662361145019,-0.4355917572975158,-0.4719977378845215,0.4673660695552826,-0.5127223134040833,-0.5257471203804016,0.7235516905784607,-0.5317832827568054,-0.3518228530883789,166.326955024501,0.4719038350877906,-0.514000671681757,0.2294671299338981,-0.4357259759069847,0.7315527845038658,-0.5321502493437602,166.93147800870287,-33.06049432638815,0.01683361306260117
5,0.2295363545417785,-0.4358016848564148,-0.4821543991565704,0.4695473909378052,-0.514522135257721,-0.5410619378089905,0.7322405576705933,-0.5315752625465393,-0.3756731450557709,165.5554239301391,0.4706623318715938,-0.5147151129234729,0.2294110694998089,-0.4358568035201093,0.732520678889893,-0.5312483701159769,166.36353894567503,-34.076343781670175,0.015408526927740583
6,0.2294640392065048,-0.4359079003334045,-0.4852926135063171,0.4715736806392669,-0.5161775350570679,-0.5485939979553223,0.7369319200515747,-0.5313094854354858,-0.394083172082901,164.92118236112242,0.4709145762912294,-0.5156291599799694,0.2294237153179575,-0.4360452988539741,0.7363993847030778,-0.5307839011918698,165.82905614770732,-32.06896787806272,0.012365236141583908
7,0.2294517010450363,-0.4363322854042053,-0.4984094798564911,0.4746848344802856,-0.5173186659812927,-0.5569939017295837,0.7419726252555847,-0.5309898853302002,-0.3973571062088012,164.6525953857622,0.4723077427431363,-0.5165710642825572,0.2294757145261892,-0.4362605187308366,0.7425284297388639,-0.5305841373954084,165.3647349723985,-27.85927051852866,0.0023078459906170326
8,0.229745477437973,-0.4367656707763672,-0.5103816986083984,0.4770278334617615,-0.5179741382598877,-0.5805012583732605,0.7588784694671631,-0.5306207537651062,-0.4394177198410034,164.38875666966783,0.474412709610209,-0.5173781536480982,0.2295372249338473,-0.4364692508006236,0.7500192552141751,-0.530476514781678,164.99363371418494,-22.266075492814252,0.00656740775654584
9,0.2297369539737701,-0.4367899596691131,-0.5144171118736267,0.4765725135803222,-0.5179344415664673,-0.581630289554596,0.7570722103118896,-0.530470073223114,-0.4389077425003052,164.36115390375346,0.476884908191238,-0.5179497863305541,0.2295906568473936,-0.4366505130682486,0.7580559295504572,-0.530336457941259,164.72574856684932,-16.073108840137138,0.015062729088823513
10,0.229634627699852,-0.4367870986461639,-0.5102596879005432,0.4788805246353149,-0.5181108117103577,-0.5881604552268982,0.7652344107627869,-0.5304286479949951,-0.4785278439521789,164.39270486720113,0.4795276178252023,-0.5182656705174257,0.2296382689064444,-0.4368051415575708,0.7660624885601969,-0.5301106626160822,164.56021867275308,-9.931793645774292,0.021937988916880796
11,0.2297867387533188,-0.4370261430740356,-0.511030912399292,0.4817370474338531,-0.5184401273727417,-0.5961477756500244,0.7709487080574036,-0.5301323533058167,-0.4911263287067413,164.40762357282597,0.482259117331719,-0.5183746055455615,0.2297021988156438,-0.436955753697319,0.7736946074075546,-0.5298207571149945,164.48851072819093,-4.302476673728961,0.024550630161610867
12,0.2297689616680145,-0.4371083974838257,-0.5092281103134155,0.4851490259170532,-0.5183857083320618,-0.6086438894271851,0.7824335098266602,-0.5295504927635193,-0.546675980091095,164.49658107098833,0.4850384500205754,-0.5183693931671367,0.2298170215661721,-0.4371377091915068,0.7807333554739067,-0.5295499774542759,164.49718582998008,0.5205061073490924,0.02289193141310619
13,0.2298053801059723,-0.437207818031311,-0.508207380771637,0.4866478145122528,-0.5183545351028442,-0.6044055223464966,0.7859176397323608,-0.5293784737586975,-0.5236137509346008,164.5762063570786,0.4878004611149474,-0.5183593106235582,0.2300174658921436,-0.4373850301521884,0.7869916350923111,-0.5294130424326132,164.5692751807196,4.325361044370197,0.018390181552997226
14,0.2300041317939758,-0.4373231530189514,-0.5075196027755737,0.4893119037151336,-0.5181920528411865,-0.6081265211105347,0.7886759042739868,-0.5291706919670105,-0.5331742167472839,164.7794300942769,0.4904211622333719,-0.518443223389746,0.2303256514875657,-0.4377158804881444,0.792278190477132,-0.5295126075163499,164.68439448156118,6.907158050495923,0.012681182096547571
