Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Neck Green X,Neck Green Y,Shoulder Orange X,Shoulder Orange Y,Back Orange X,Back Orange Y,Back Orange X_smoothed,Back Orange Y_smoothed,Neck Green X_smoothed,Neck Green Y_smoothed,Leg Pink X_smoothed,Leg Pink Y_smoothed,angles,velocity,roughness
23.0,398.3650818,901.7698364,467.5,1312.5,552.0571289,734.9761963,433.8624268,763.7513428,547.5425415,934.6528931,547.5646588494363,934.4657222003302,552.1198246457262,734.9407318381727,467.6356822906241,1312.5609794576585,169.33599326315783,1.4125588912082776,7.667989879399748e-05
24.0,398.5,901.5,467.5,1312.5,552.0571289,734.9761963,433.4142761,763.4857178,547.2527466,934.2832031,547.4333289658603,934.3312484847504,552.0304282191861,735.0016392080612,467.3625832287154,1312.69962997297,169.35057836469036,0.8751060919519205,3.3069799750050586e-05
25.0,398.0,901.5,466.8869934,1312.886963,552.0571289,734.9761963,433.4142761,763.4857178,547.2527466,934.2832031,547.3348229738,934.2288885045748,551.9321663603469,735.0896172108307,467.12565350111146,1312.8728884290551,169.35522238306288,0.2786411023510027,0.0001025717687814184
26.0,397.676178,901.2380981,466.6564026,1312.76416,551.8148193,735.2169189,433.0843811,763.3460083,547.3752441,934.1593018,547.255690079992,934.170529653752,551.8173506338148,735.2105982308526,466.9563420570267,1313.0494825778403,169.35203806821372,-0.1910588909498756,0.0001715412004060666
27.0,397.676178,901.2380981,467.0,1313.5,551.7099609,735.4242554,433.0843811,763.3460083,547.3752441,934.1593018,547.1775241427524,934.1676422321424,551.6845912217577,735.3646684700971,466.8649656949273,1313.18835948813,169.34522598686752,-0.4087248807718424,0.00015756192243533812
28.0,397.5499878,901.0,466.8581543,1313.390015,551.6919556,735.5021362,432.7333374,763.4571533,547.2527466,934.2832031,547.0868758642032,934.227213596091,551.5421239570364,735.5456869750969,466.8392302528881,1313.2521570338777,169.3392901400439,-0.3561508094179544,8.097420118940757e-05
29.0,397.5101929,900.8639526,466.8581543,1313.390015,551.4000244,735.5791626,432.7333374,763.4571533,546.7205811,934.1519775,546.9807463569977,934.3470883472326,551.4073796478177,735.7423434715187,466.85068651983573,1313.221951218562,169.33759506597374,-0.101704444208508,2.0626391118498573e-05
30.0,397.5101929,900.8639526,466.8581543,1313.390015,551.2900391,736.1125488,432.6666565,763.333313,546.862854,934.2434692,546.8650211704484,934.5120813832286,551.3025094408974,735.9402510470276,466.86444620986936,1313.1058869479127,169.34197353763548,0.2627082997042862,1.9679125000885577e-05
31.0,397.5101929,900.8639526,466.9714355,1312.585693,551.0,736.2476196,432.6666565,763.333313,546.7733154,934.9013062,546.7493425794327,934.69403213717,551.2463148723784,736.1256210331585,466.8482352758645,1312.9365023499415,169.35293470422937,0.6576699956332277,5.591735046169601e-05
32.0,397.5101929,900.8639526,466.875,1312.597168,551.1029663,736.2254639,432.6666565,763.333313,546.7648315,935.0129395,546.6433663196779,934.8586304288972,551.2456573329221,736.289291367859,466.77946589259454,1312.7574507337954,169.3696038134742,1.000146554690673,8.410731445295692e-05
33.0,397.6231995,901.0,466.5,1312.5,551.3661499,736.3934326,432.8153076,763.0270386,546.3540039,935.0942383,546.5552136491036,934.9767358491316,551.291470171269,736.4281559028111,466.6493589811027,1312.6066786521146,169.38937756037708,1.1864248141722555,7.732544944082697e-05
34.0,397.6231995,901.0,466.5,1312.5,551.5,736.479187,432.6666565,763.333313,546.5,935.0,546.4903043658,935.0333580145088,551.362492642385,736.5433320819942,466.4635288438848,1312.505084232543,169.40811701872494,1.124367500871131,4.116914799738511e-05
35.0,397.5,901.5,466.5,1312.5,551.5588379,736.6519775,432.6666565,763.333313,546.5,935.0,546.450654493811,935.029669466827,551.4343706828056,736.6377019349568,466.2402537640177,1312.454801232804,169.42127088629633,0.7892320542833886,1.3896268255735808e-05
36.0,397.777771,901.6581421,466.0,1312.5,551.3964233,736.8153076,432.6666565,763.333313,546.5,935.0,546.4360037487487,934.9791561765936,551.4880744712858,736.7152463810389,466.00724394163274,1312.4446705554262,169.42524610536654,0.2385131442127885,4.0766605155983256e-05
37.0,398.0,901.8627319,465.5,1312.5,551.5,736.8201904,432.6666565,763.333313,546.527771,934.652771,546.4459614148847,934.9018153774756,551.5135252098225,736.7818054646897,465.7951818232452,1312.45802090665,169.4180778527516,-0.4300951568967548,0.00012810807831755282
38.0,398.0,902.0,465.5,1312.5,551.5,736.8201904,432.7469177,764.055542,546.3042603,935.2102661,546.4805978178754,934.8195598900908,551.509230398904,736.8449470965362,465.6278102902809,1312.4791197503166,169.3992616807048,-1.1289703228078452,0.00023147172675713905
39.0,398.0,902.3768311,465.5,1312.5,551.5,736.8201904,432.7469177,764.055542,546.5079346,934.6270142,546.5386642568953,934.7535389707796,551.4811020936497,736.9113272885896,465.5136534358277,1312.496793700721,169.3694318162633,-1.789791866489736,0.00029619265237166437
40.0,398.0,902.3768311,465.5,1312.5,551.5,736.8201904,432.7469177,764.055542,546.817688,934.7321777,546.6154897494537,934.72118519295,551.4421319689416,736.9826271823123,465.44522292482577,1312.5053864700765,169.3305066616649,-2.3355092759032914,0.0002946485303051542
41.0,398.0,902.5,465.5,1312.5,551.5,737.0426636,432.9642944,764.208313,546.3908691,934.2709961,546.7025553902793,934.7310469633346,551.4121774939564,737.05344002289,465.4059312418568,1312.5040268580906,169.2862980553427,-2.6525163793320417,0.00022587735025481946
42.0,398.0,902.5,465.5,1312.5,551.5108643,737.2608643,433.0,764.3086548,546.9391479,934.9788208,546.7887060573979,934.7782542958008,551.4159164920809,737.1141215628767,465.3799023716545,1312.495209132671,169.24305613505248,-2.5945152174136865,0.00011419525341737011
43.0,398.0,902.5,465.5,1312.5,551.3848877,737.3917236,433.0,764.3086548,546.9391479,934.9788208,546.862643910216,934.8460414133286,551.4770754580443,737.1580806355505,465.3593102832854,1312.4832643286013,169.20908723089775,-2.038134249283985,3.7468798508781796e-05
44.0,398.0,902.6231689,465.2238159,1312.414307,551.3366699,737.4545288,433.0,764.3086548,546.9391479,934.9788208,546.9163903591736,934.9137814872968,551.6087423201183,737.1883101152875,465.3458141518159,1312.4728403388751,169.1927529350682,-0.9800577497730956,0.00012926061537409176
45.0,398.0,902.6231689,465.1898193,1312.5,551.5,736.5,433.0,764.3086548,546.9391479,934.9788208,546.9478167700574,934.9656743479552,551.8033688190422,737.2167488037645,465.3456978191772,1312.4674541563593,169.1992438040227,0.389452137270041,0.000460276008390763
46.0,397.8863525,902.6514893,465.2238159,1312.414307,552.1358032,737.3086548,433.0,764.3086548,546.9391479,934.9788208,546.9603665420799,934.9947824730776,552.02939712511,737.2561217493038,465.3622667184932,1312.4684675496103,169.22777540323494,1.7118959527346078,0.0008654406778886004
47.0,398.0,903.0,465.5,1312.5,552.5,737.5,433.0,764.3086548,546.9391479,934.9788208,546.9605239083841,935.0022263196444,552.2394393845441,737.3124274582151,465.3912748784217,1312.4748941568682,169.27101566984615,2.59441599667241,0.0009975631856364861
48.0,398.5,903.5,465.5,1312.5,552.5,737.5,433.0,764.3086548,546.9391479,934.9788208,546.9549119055496,934.994213974697,552.3870873167747,737.3853853655074,465.42262400550703,1312.484109985182,169.3173320555472,2.77898314206368,0.0006986331454947822
49.0,398.3768005,904.0,465.5,1312.5,552.5,737.5,433.0,764.3086548,546.9391479,934.9788208,546.9482913510897,934.979121125002,552.4431385181423,737.4739928166379,465.4462392898054,1312.4930941826422,169.35477466927503,2.2465568236691524,0.00025571315652579143
50.0,398.3768005,904.0,465.5,1312.5,552.5,737.5,433.0,764.3086548,546.9391479,934.9788208,546.9428189179829,934.96549234918,552.4037671244578,737.5793744505893,465.4572787466917,1312.499544269834,169.37490059709592,1.2075556692531109,0.00011623022437366275
51.0,398.3910217,904.2564087,465.5,1312.5,552.5,737.5,433.0,764.3086548,546.9391479,934.9788208,546.938399905501,934.9608049985512,552.2891128895407,737.7024356771572,465.45746295969633,1312.5023960964788,169.3749498709629,0.0029564320186636,0.0003724670430381891
52.0,398.2988586,904.5,465.1898193,1312.5,551.666687,738.0,433.0,764.3086548,546.9391479,934.9788208,546.9337634840948,934.9703234229833,552.1339368255136,737.8401371349877,465.45242391040927,1312.5017982893737,169.35774420259065,-1.0323401023345014,0.0006859699128695846
53.0,398.6000061,904.4833374,465.5,1312.5,551.8444214,738.0,433.0,764.3086548,546.9391479,934.9788208,546.927857660917,934.9954226119314,551.9736334371061,737.9845744036072,465.44746673609393,1312.4988660143786,169.32954188428153,-1.6921390985476137,0.0007171486299841857
54.0,398.7011414,904.5,465.5,1312.5,551.854187,738.145813,433.0,764.3086548,546.9391479,934.9788208,546.9211786494866,935.0313018282524,551.8321805809744,738.1249491713021,465.4453055645146,1312.4954339917797,169.2970250756561,-1.951008517524997,0.0004717002278155388
55.0,398.7011414,904.5,465.5,1312.5,551.854187,738.145813,433.0,764.3086548,546.9391479,934.9788208,546.9166443824919,935.0648513142932,551.7185825225503,738.2495836117351,465.4474885416653,1312.4938232604572,169.26503646812398,-1.9193164519276704,0.00018949917453322694
56.0,399.0,904.5,465.5,1312.5,551.6396484,738.3603516,433.0,764.3086548,546.9391479,934.9788208,546.9196073010282,935.0742628207388,551.6316434985617,738.3466209675979,465.4574848646987,1312.4965010600033,169.23594871828342,-1.745264990433384,3.846318467847549e-05
57.0,399.1635132,904.7106934,465.5,1312.5,551.6396484,738.3603516,433.0,764.3086548,546.9391479,934.9788208,546.9366680312695,935.0323422807836,551.5670192482014,738.4048594293025,465.4821133556667,1312.505501509872,169.21033657661215,-1.5367285002764677,8.065491372103147e-06
58.0,399.1699219,904.8300781,465.5,1312.5,551.5,738.5,433.0,764.3086548,546.9391479,934.9788208,546.973233976808,934.9148677636548,551.5215221984539,738.4163362719776,465.52986647322945,1312.521616968129,169.18807780774787,-1.335526131856568,1.893216206305204e-05
59.0,399.2893066,904.8364868,465.5,1312.5,551.5,738.5,433.0,764.3086548,546.9391479,934.9788208,547.0303849499031,934.713282710091,551.4937041327828,738.3803090366412,465.6068799224161,1312.5436655564229,169.16920337429843,-1.1324660069664103,2.734239135430334e-05
60.0,399.2893066,904.8364868,465.6256409,1312.579468,551.375,738.46875,433.0,764.3086548,546.9391479,934.9788208,547.1025936123507,934.4473735801116,551.4820664897987,738.3062369409412,465.7126799819368,1312.568454280375,169.15417037736293,-0.9019798161301652,3.037725047555054e-05
61.0,399.2893066,904.8364868,465.8624268,1312.677246,551.5,738.0,433.0,766.0,547.3567505,933.888916,547.178594520527,934.170054167418,551.482903819103,738.2125943701616,465.83842874939074,1312.5919085343776,169.14347066806275,-0.6419825580110228,3.4428912956925685e-05
62.0,399.3986816,904.8692627,466.068634,1312.602905,551.5,738.0,433.0,766.0,547.3567505,933.888916,547.2464586867842,933.957948240459,551.4896135728123,738.1204633174926,465.96928540444674,1312.6108579530749,169.13672370960444,-0.4048175074984783,3.848060399526022e-05
63.0,399.3986816,904.8692627,466.068634,1312.602905,551.5,738.0,433.0,766.0,547.3567505,933.888916,547.3003731873038,933.8898406467453,551.4940988868296,738.0453065705065,466.0897919816442,1312.6240676978005,169.1317381266696,-0.2991349760901585,3.30661417116584e-05
64.0,399.6089783,904.7435913,466.379303,1312.620728,551.5,738.0,433.0,766.0,547.3567505,933.888916,547.3444380431603,934.0217958225873,551.4894021866536,737.9923692200836,466.1891925195488,1312.631703473352,169.12424554063244,-0.4495551622295579,1.5687436386502628e-05
65.0,399.6515198,904.8863525,466.068634,1312.602905,551.5,738.0,433.0,766.0,547.3567505,933.888916,547.3909426085235,934.3663146995788,551.4723295654776,737.9580756799145,466.26399201063134,1312.6339386401526,169.10878949093868,-0.9273629816260608,1.7001152969232796e-05
66.0,399.829071,904.9060059,466.379303,1312.620728,551.5,738.0,433.0,766.0,547.3567505,933.888916,547.4544421071619,934.880974435872,551.4453114918102,737.9354221607592,466.3171433708411,1312.6300080198257,169.08063718140068,-1.6891385722800578,9.208723159989498e-05
67.0,399.8541565,905.145813,466.379303,1312.620728,551.5,738.0,433.0,766.0,547.5739136,936.5588989,547.5448200193457,935.4751847113868,551.4168441760818,737.9197996015457,466.35538534241493,1312.6184598454554,169.03794566346664,-2.561491076041875,0.0002458955277339084
68.0,400.5,905.5,466.379303,1312.620728,551.5,738.0,432.6969604,766.6969604,547.5739136,936.5588989,547.6620325612469,936.039860110864,551.3993680661276,737.912347740787,466.3865974541926,1312.5986122846352,168.98313956100472,-3.2883661477154646,0.000374387169257599
69.0,400.5,906.0,466.379303,1312.620728,550.9008789,737.6936646,432.6969604,766.6969604,547.5739136,936.5588989,547.7939699720807,936.4869276629034,551.4037026645735,737.9192800157175,466.4174972397171,1312.572625718064,168.9227485083148,-3.623463161394511,0.000346146253367745
70.0,400.5,906.0,466.379303,1312.620728,551.5,738.0,431.6045227,766.265564,548.1033325,936.7855225,547.91847570726,936.7746855996654,551.4320451497097,737.9478607257521,466.45131614033545,1312.5471008631075,168.8656577747495,-3.425444013918195,0.00017566298087594371
71.0,400.5,906.0,466.5,1312.5,551.5,738.0,431.6045227,766.265564,548.1033325,936.7855225,548.0101250605937,936.9081828896112,551.4750802137258,738.0020150360713,466.4861822354679,1312.5328883153904,168.82046719451674,-2.711434813966207,5.9302450333801664e-05
72.0,401.3768005,906.0,466.5,1312.5,551.6913452,738.1358032,431.6045227,766.265564,548.1033325,936.7855225,548.049663395356,936.923096796919,551.5169149032961,738.0800876232684,466.515480264221,1312.5423531390709,168.79307860106715,-1.643315606975193,0.00017762197859411312
73.0,401.3768005,906.0,466.5,1312.5,551.5,738.0,431.6045227,766.265564,548.1033325,936.7855225,548.0314573592299,936.8663768843326,551.5448622942141,738.1744907710648,466.5305051565111,1312.5848783082008,168.78546214983697,-0.4569870738106374,0.00048537331227154726
74.0,401.5,906.2468872,466.6666565,1312.666626,551.7126465,738.2873535,431.6045227,766.265564,548.1033325,936.7855225,547.9655302996292,936.7814597670564,551.5579268140709,738.2722000354592,466.5246611743265,1312.6628192732735,168.79593805381612,0.6285542387485066,0.0007508130178585851
75.0,401.5,906.2468872,466.5857239,1312.776245,551.7126465,738.2873535,431.78125,766.338562,547.6724854,936.6289673,547.8736385711362,936.7002074756184,551.5703887763199,738.3569263262938,466.4977672603715,1312.769923112816,168.82078377955142,1.4907435441182315,0.0007936633711873418
76.0,401.5,906.2468872,466.3928528,1312.726196,551.6396484,738.6396484,431.78125,766.338562,547.6724854,936.6289673,547.7809490922473,936.6404748341596,551.6093392405347,738.4143224453741,466.45829047712783,1312.8927223881572,168.85655269907986,2.1461351717061916,0.0006385457270748366
77.0,401.5,906.2468872,466.4142761,1313.223755,551.5,738.5,431.78125,766.338562,547.6724854,936.6289673,547.7070735845863,936.6074372365435,551.705621896773,738.439087291559,466.42178763997407,1313.0144931070308,168.90193482196815,2.722927373297921,0.000438520574286651
78.0,401.6071472,906.2738037,466.4142761,1313.223755,551.6396484,738.6396484,431.78125,766.338562,547.6724854,936.6289673,547.6609788809988,936.5972697684296,551.880007356308,738.4399642118657,466.4062028882677,1313.120986688853,168.95791857329877,3.359025079836897,0.0003129860369939592
79.0,401.620697,906.3793335,466.4142761,1313.223755,551.7126465,738.2873535,431.78125,766.338562,547.6724854,936.6289673,547.6414353881022,936.6017852165404,552.13092212662,738.4384558533731,466.4262758916743,1313.205601887242,169.026067194582,4.088917276993698,0.0002856983698296764
80.0,401.8364868,906.2893066,466.4142761,1313.223755,552.854187,738.46875,431.78125,766.338562,547.6724854,936.6289673,547.6409925652827,936.612495934971,552.431993849077,738.460134057724,466.48852334229736,1313.2706352773232,169.10616542919027,4.805894076496315,0.00031113941879422016
81.0,402.0,906.5,466.4142761,1313.223755,553.1136475,738.0454712,431.78125,766.338562,547.6724854,936.6289673,547.6505003045442,936.6231118749238,552.7424660446612,738.52183309534,466.58746130131266,1313.323716189732,169.1948958435712,5.323824862855986,0.00030788725310425654
82.0,402.2738037,906.3928833,466.6450195,1313.35498,552.6601563,738.6013184,431.78125,766.338562,547.6724854,936.6289673,547.6623453251902,936.6303705878964,553.0234699281816,738.6214139443213,466.7047008731458,1313.3722726357137,169.2861851590929,5.477358931301524,0.00021782585793765174
83.0,402.2988586,906.5,466.8101807,1313.5,553.4464111,738.9107056,431.78125,766.338562,547.6724854,936.6289673,547.671897538117,936.633662796974,553.249463927224,738.7368564789733,466.8134367378745,1313.4196001106045,169.37267418908704,5.189341799648446,8.567386963610174e-05
84.0,402.5,906.5,467.3333435,1313.333374,553.5,739.0,431.78125,766.338562,547.6724854,936.6289673,547.6774731633863,936.634064159664,553.4116402204276,738.836176406215,466.88895049151256,1313.4637521907243,169.44763282344564,4.49751806151653,4.454650959688319e-05
85.0,402.5,906.5,467.0,1313.5,553.5,739.0,431.78125,766.338562,547.6724854,936.6289673,547.6794453280802,936.6332723587968,553.5167611465108,738.8919877769357,466.92094055153547,1313.4984115688287,169.50692999225913,3.5578301288092007,0.00017492049145154896
86.0,402.5,906.5,467.0,1313.5,553.5,739.0,431.78125,766.338562,547.6724854,936.6289673,547.6791145560296,936.6327435394836,553.5833127514338,738.8919006349729,466.9197960073993,1313.5152430218277,169.550423671652,2.6096207635720248,0.00039018384277729137
87.0,402.5,906.5,466.6666565,1313.666626,553.666687,738.666687,431.78125,766.338562,547.6724854,936.6289673,547.6777646601091,936.6331421439692,553.6350778675103,738.8402318591509,466.9114213169213,1313.5080282355177,169.58198553872705,1.8937120245033157,0.000500895521395157
88.0,402.5,906.5,466.6666565,1313.666626,553.666687,738.666687,431.78125,766.338562,547.6724854,936.6289673,547.6761129241629,936.6341190088236,553.6938604182631,738.7524970987783,466.92306423438663,1313.4774438866991,169.60798622621786,1.5600412494484317,0.0004061218702146449
89.0,402.5,906.5,466.9107056,1313.154785,553.666687,738.666687,431.78125,766.338562,547.6724854,936.6289673,547.6741944587258,936.6344122888518,553.7733701040758,738.6477377732583,466.96892613111777,1313.4331889701914,169.6348577094908,1.612288996376492,0.0001978716505115599
90.0,402.5,906.5,467.0,1313.5,553.666687,738.666687,431.78125,766.338562,547.6724854,936.6289673,547.6716178793133,936.632282943476,553.8753263600793,738.543304477194,467.044024273643,1313.3912895493609,169.66672123338756,1.9118114338056105,4.8649992630519645e-05
91.0,402.5,906.5,467.3333435,1313.333374,554.039978,738.3066406,431.78125,766.338562,547.6724854,936.6289673,547.6680733730675,936.626293240082,553.9895484416772,738.4527990395434,467.1288469112887,1313.368445499875,169.7040700331334,2.240927984750556,2.0759983706372116e-05
92.0,402.5,906.5,467.3333435,1313.333374,554.3485107,738.3485107,431.78125,766.338562,547.6724854,936.6289673,547.6639335602147,936.6163630545632,554.0999446111769,738.385080436589,467.20071501562825,1313.376868245032,169.7441445987279,2.404473935669671,3.879700509322553e-05
93.0,402.5,906.5,467.2359009,1313.343628,554.3485107,738.3485107,431.78125,766.338562,547.6724854,936.6289673,547.6607438621593,936.6048770585386,554.1946229051927,738.3436748639879,467.24477060782607,1313.4209688570706,169.78281708033776,2.320348896591895,3.016493546405197e-05
94.0,402.5,906.5,467.3333435,1313.333374,554.3485107,738.3485107,431.78125,766.338562,547.6724854,936.6289673,547.6613631378141,936.5974023156028,554.2737211116032,738.3280020855877,467.25927691069086,1313.4962010028432,169.81688514441703,2.0440838447558463,1.1396053992944512e-05
95.0,402.5,906.5,467.2946777,1313.932373,554.1635132,738.7106934,431.78125,766.338562,547.6724854,936.6289673,547.6695318403209,936.6024125819272,554.3490697523621,738.3364782511663,467.2541531761868,1313.5912197812966,169.84543976951932,1.713277506137274,2.110026433336945e-05
96.0,402.5,906.5,467.0370483,1313.716064,554.3178101,738.0775146,431.78125,766.338562,547.6724854,936.6289673,547.6887827588741,936.6294642172992,554.4358647011494,738.3683753673766,467.24463626216107,1313.69318646716,169.86964689414762,1.4524274776982793,4.5094187099976854e-05
97.0,402.5,906.5,467.0370483,1313.716064,554.3178101,738.0775146,431.78125,766.338562,547.6724854,936.6289673,547.7209371489527,936.6857135198806,554.5424222377355,738.4213961283714,467.2431715844896,1313.7925256163685,169.89132920579974,1.3009386991268457,4.8751562069485316e-05
98.0,402.5,906.5,467.453125,1313.791626,554.8641968,738.6913452,431.78125,766.338562,547.6724854,936.6289673,547.7649806458336,936.7716443870748,554.665037016442,738.4874106503152,467.25383435287495,1313.8833687539288,169.91145081737318,1.2072966944066366,3.1914679441010595e-05
99.0,402.5,906.5,467.2946777,1313.932373,554.8641968,738.6913452,434.8070068,766.8070068,547.973999,936.7965088,547.8175022952661,936.878192779546,554.7906560901985,738.5527494301301,467.27261347137255,1313.960709458807,169.9294711978466,1.0812228284049752,1.6490903858016654e-05
100.0,402.6000061,906.4833374,467.2946777,1313.932373,554.8641968,738.6913452,434.8070068,766.8070068,548.0925903,936.972229,547.874798941546,936.9881044124132,554.9041571793963,738.6043763580402,467.2921606931218,1314.018657959124,169.94369222507436,0.8532616336657384,1.4312374240649502e-05
101.0,402.7011414,906.5,467.3333435,1314.333374,555.0888672,738.5999756,435.2156982,767.3725586,547.5192261,937.6153564,547.9343117337336,937.0825508486467,554.9948297259805,738.6359272167257,467.306466936048,1314.052420093749,169.9521795571917,0.5092399270404258,2.7920082838000592e-05
