Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,Right_Hip (X)_smoothed,Right_Hip (Y)_smoothed,Right_Shoulder (X)_smoothed_smoothed,Right_Shoulder (Y)_smoothed_smoothed,Right_Pinky (X)_smoothed_smoothed,Right_Pinky (Y)_smoothed_smoothed,Right_Hip (X)_smoothed_smoothed,Right_Hip (Y)_smoothed_smoothed,angles,velocity,roughness
1140,0.2142737805843353,-0.5687256455421448,-0.2925891876220703,0.2533097863197326,-0.7288592457771301,-0.3465025424957275,0.4158608913421631,-0.8987035751342773,-0.3832905292510986,0.385409414768219,-0.8196458220481873,-0.1847042739391327,0.2142781568095558,-0.5687331836660104,0.4160288170669239,-0.8993386294402349,0.3853584247878835,-0.8196383720957182,0.2142134859784221,-0.5688011167029072,0.4161928734063083,-0.9001447145467095,0.3851550931155985,-0.8197353367859526,-2.90306990348644,0.2033348495322595,2.8290292165769363e-05
1141,0.2142963260412216,-0.5687175989151001,-0.292129248380661,0.2533122897148132,-0.7288568019866943,-0.3440430164337158,0.4158671796321869,-0.898446798324585,-0.3804653286933899,0.3854939341545105,-0.8196448683738708,-0.1846842169761657,0.2142948762646413,-0.5687103068047105,0.4159152341094291,-0.8987383414657216,0.3854644305255021,-0.8196157954250547,0.2142460420929098,-0.5687647927436286,0.4160818176875566,-0.8995821653143145,0.3852788280795599,-0.8196875202415936,-2.8982658115112856,0.2882455185092514,1.1535864437709448e-05
1142,0.2142920196056366,-0.5687059164047241,-0.2899116575717926,0.253300130367279,-0.7288342118263245,-0.3413036465644836,0.415843665599823,-0.8982630372047424,-0.3782959282398224,0.3855024874210357,-0.8196321129798889,-0.1846867352724075,0.2143033706876744,-0.5686953605406072,0.4158356117906386,-0.898202203395407,0.3855397343235956,-0.8196074248819613,0.2142689735308156,-0.5687370198624201,0.4159833353287894,-0.8990301805467514,0.3853831905771741,-0.8196554820977408,-2.890611942520645,0.4592321394384413,3.650614997219782e-06
1143,0.2142933160066604,-0.5686964392662048,-0.2888796031475067,0.2532900869846344,-0.7288311123847961,-0.3403852581977844,0.4157986342906952,-0.8980181217193604,-0.3780790567398071,0.3855637013912201,-0.8196258544921875,-0.1846852600574493,0.2143033505765281,-0.5686847241956989,0.4157905179408687,-0.8977741960219409,0.3855898500061656,-0.8196093401725045,0.2142827243491006,-0.5687161015957316,0.4159062083736212,-0.8985277867368271,0.3854658543487706,-0.819637025327646,-2.879930872984633,0.64086417216072,8.95817555451485e-06
1144,0.2142734378576278,-0.5686877965927124,-0.2887745201587677,0.2532968521118164,-0.7287999391555786,-0.3402350544929504,0.4160735309123993,-0.897068202495575,-0.3777823448181152,0.3855730891227722,-0.8196040391921997,-0.1846895068883896,0.2142929659015846,-0.5686754820017733,0.4157766410643743,-0.8974756489611146,0.3856230619064623,-0.8196189100293546,0.2142868209700941,-0.5686998537581482,0.4158543814499224,-0.8981069316265419,0.3855287373718472,-0.8196297792083291,-2.8671105581411,0.7692188906119846,1.548359083626694e-05
1145,0.2142648845911026,-0.5686663389205933,-0.2880603075027466,0.2532965540885925,-0.7287798523902893,-0.3397314846515655,0.4156680405139923,-0.89720618724823,-0.3780492842197418,0.3856514394283294,-0.8195995688438416,-0.1846814602613449,0.2142692288398704,-0.5686660989309731,0.415793541669614,-0.8973000564066077,0.3856469502683311,-0.8196343613382626,0.2142797841180045,-0.5686863518272782,0.415830045537799,-0.897784181538568,0.3855760225304407,-0.8196316120603022,-2.853441394261263,0.8201498327902179,1.3588746240546522e-05
1146,0.214250698685646,-0.5686489343643188,-0.2870864272117615,0.2533032894134521,-0.7287589311599731,-0.3393087685108185,0.4157840013504028,-0.8972256779670715,-0.378724068403244,0.3856731951236725,-0.8196468353271484,-0.1846851706504821,0.2142292179863558,-0.5686563816197637,0.4158463265444458,-0.8972117220745215,0.3856667638962079,-0.8196538261893497,0.214259557665345,-0.5686743637442726,0.4158365579404576,-0.8975551977529492,0.3856123190767475,-0.8196404977119209,-2.8397849909602457,0.8193841980610284,6.592386873651543e-06
1147,0.2142083495855331,-0.568640947341919,-0.2861335277557373,0.253341406583786,-0.7287326455116272,-0.338702529668808,0.4160532653331756,-0.897182047367096,-0.3789017498493194,0.3857009708881378,-0.8197014927864075,-0.184772253036499,0.2141718797813903,-0.5686469149741133,0.4159437188362765,-0.8971511229125309,0.3856855157889318,-0.8196748710250406,0.214224486511763,-0.5686633842362091,0.4158794222987851,-0.8973935678167819,0.3856415977616211,-0.8196542470371687,-2.82591973720528,0.8319152252979567,1.7545218524602245e-06
1148,0.2141277939081192,-0.568634569644928,-0.284189224243164,0.2533691227436065,-0.7286731004714966,-0.3369204401969909,0.4161262512207031,-0.896932065486908,-0.3789020180702209,0.3857125043869018,-0.8197010159492493,-0.1848113387823104,0.2140996913638971,-0.5686383586783296,0.4160940634627708,-0.8970475508830684,0.3857048519611325,-0.8196948896368695,0.2141745684526166,-0.5686533740130575,0.4159652787643793,-0.8972551610432966,0.3856668994414255,-0.819670504077049,-2.8102978828138574,0.9373112634853432,1.0601993229847373e-06
1149,0.2140499949455261,-0.5686298608779907,-0.2849343419075012,0.2533732056617737,-0.728621780872345,-0.3371180593967438,0.4162302911281585,-0.8968740105628967,-0.3796217739582062,0.3857280611991882,-0.8197057247161865,-0.1848000437021255,0.2140191658844917,-0.5686309473600952,0.4163008310024234,-0.8968358973515439,0.3857257437221252,-0.8197118544134145,0.2141124074253667,-0.5686444033518728,0.4160994996595969,-0.8970874555665956,0.3856904371537053,-0.8196870442115952,-2.790289394822833,1.200509279461457,7.418088400476541e-06
1150,0.2138816863298416,-0.5686253309249878,-0.2849571704864502,0.2533922791481018,-0.7285740375518799,-0.3371303677558899,0.4162782728672027,-0.8969053626060486,-0.3798975050449371,0.3857350349426269,-0.819732129573822,-0.1848134398460388,0.2139395284627153,-0.5686243198127127,0.4165574387067025,-0.8964748682412568,0.3857485943659481,-0.8197247540769349,0.2140432558403062,-0.5686363699362089,0.416282675278439,-0.8968424206364601,0.3857137000386023,-0.8197021281577311,-2.762892151538644,1.6438345970513346,3.347510179688812e-05
1151,0.2138549536466598,-0.5686126351356506,-0.2855865061283111,0.2533983886241913,-0.7285053730010986,-0.3372935056686401,0.4171244204044342,-0.8956316113471985,-0.3798836767673492,0.3857701420783996,-0.8197323679924011,-0.1848393231630325,0.2138698222815879,-0.5686176129067068,0.4168428528536395,-0.8959640622403268,0.385772900373902,-0.8197335651918931,0.2139738824168189,-0.5686288671244082,0.416506746308519,-0.8964910772780067,0.3857373801727221,-0.819714702971396,-2.725802632721637,2.2253711290204237,9.111823393643423e-05
1152,0.2137844860553741,-0.5686085224151611,-0.2847722172737121,0.2534177005290985,-0.7284864783287048,-0.3361943960189819,0.4171266555786133,-0.8957266211509705,-0.3797553777694702,0.3857801258563995,-0.8197373747825623,-0.1848407089710235,0.2138156729898915,-0.5686097175450731,0.4171205151698036,-0.8953562687126684,0.3857968848503643,-0.8197389602110928,0.213910598646048,-0.5686212072926743,0.4167522538530326,-0.8960371538518712,0.3857611820437789,-0.8197244058672749,-2.678636524921597,2.829966468002416,0.00016419901821701396
1153,0.2137419283390045,-0.5686045289039612,-0.2846390604972839,0.2534211575984955,-0.7284001111984253,-0.3361361622810364,0.4172495305538177,-0.8950536847114563,-0.3787668645381927,0.3857984244823456,-0.8197247982025146,-0.1848682910203933,0.213777152938774,-0.5685996543328796,0.4173398210781617,-0.8947626514578957,0.3858175264234967,-0.8197419280434916,0.2138572203631385,-0.5686125861087566,0.4169872807430841,-0.8955273528942809,0.385783719795666,-0.8197314147377618,-2.6240742141653732,3.2737386453734185,0.00019810436611001424
1154,0.2137375026941299,-0.5686094760894775,-0.2846490144729614,0.2534272968769073,-0.7283860445022583,-0.3359472751617431,0.4166996777057647,-0.8959816098213196,-0.3785534799098968,0.3858629167079925,-0.8197577595710754,-0.1848530173301696,0.2137485776990712,-0.56858702093107,0.4174377566840612,-0.8943475104596359,0.3858312604272834,-0.8197434607806263,0.2138137632975116,-0.5686023600376823,0.4171674711194748,-0.8950554159204227,0.3858027360483129,-0.8197362331549078,-2.5687382554277876,3.3201575242551407,0.00014325392042311582
1155,0.213737666606903,-0.568556547164917,-0.2848714292049408,0.2534555792808532,-0.7282748818397522,-0.3359907567501068,0.417690098285675,-0.8931812644004822,-0.3775786757469177,0.3858545422554016,-0.8197485208511353,-0.1849407255649566,0.2137203505741249,-0.5685723235264691,0.4173438725968773,-0.8943017564589093,0.3858353071917815,-0.8197444506098936,0.2137763982081569,-0.5685903454331972,0.4172380317104356,-0.8947539521358173,0.3858157645057004,-0.8197395201369023,-2.5234306572949627,2.7184558879694887,5.595130476256612e-05
1156,0.2137194275856018,-0.5685513019561768,-0.2845318019390106,0.2534792721271515,-0.7281796932220459,-0.3343270421028137,0.4175143837928772,-0.8931545615196228,-0.375888854265213,0.3858599364757538,-0.8197462558746338,-0.1849551349878311,0.2136823891986556,-0.5685569703494604,0.4169955871847439,-0.8947858284613356,0.3858290502150349,-0.8197457358861739,0.2137387946043563,-0.5685769953997026,0.4171410539001589,-0.8947667026660245,0.3858210787894342,-0.819742006436611,-2.502064690188579,1.2819580263830233,0.00019032635566557817
1157,0.2136959731578827,-0.5685437917709351,-0.2827251851558685,0.253484159708023,-0.728154718875885,-0.3333002030849457,0.4167434275150299,-0.8946570158004761,-0.3757882714271545,0.3857916295528412,-0.8197458386421204,-0.1849534809589386,0.2136280250906004,-0.5685429825231636,0.416361855736533,-0.8958595034707824,0.3858145975350907,-0.819748052742556,0.2136944867988539,-0.5685633902490871,0.4168293746347085,-0.8952038229879274,0.3858184862876969,-0.819744424958989,-2.518881004054716,-1.0089788319682214,0.0009317050514992755
1158,0.2135826349258422,-0.5685403943061829,-0.2820036113262176,0.2535133063793182,-0.7281463146209717,-0.3331409990787506,0.4152146577835083,-0.8987274169921875,-0.3773881494998932,0.3857763409614563,-0.819739043712616,-0.1849332898855209,0.2135568127231266,-0.5685327321594733,0.415460788016752,-0.8974425125237018,0.3857961265676787,-0.819751782785353,0.2136394171685629,-0.5685511270132416,0.416281939987526,-0.8960992988022368,0.3858095423996896,-0.8197473680895346,-2.584590092194123,-3.942545288364414,0.0024650062067430043
1159,0.2134761661291122,-0.5685370564460754,-0.2809129357337951,0.2535183727741241,-0.7281090021133423,-0.33252814412117,0.4140812158584595,-0.8994229435920715,-0.3780408799648285,0.385772705078125,-0.8197420239448547,-0.1849340051412582,0.2134748978730271,-0.5685288500017612,0.4143595933849235,-0.8993334909657672,0.3857785134728557,-0.8197566821834193,0.2135736094503486,-0.5685422162086494,0.415513001346485,-0.8973929756676485,0.3857971308289559,-0.8197510937270885,-2.7030035975410778,-7.10481032081729,0.004381519376281368
1160,0.2133306413888931,-0.5685387253761292,-0.2814644575119018,0.253522515296936,-0.7280896902084351,-0.3327962756156921,0.4131061434745788,-0.9015786647796632,-0.3828803300857544,0.3857771158218384,-0.8197799324989319,-0.1849366575479507,0.2133926321865757,-0.5685341004126634,0.4131611878459801,-0.901268332011534,0.3857661621795991,-0.8197619152574824,0.2135012185448394,-0.5685389698902549,0.4145722759462831,-0.8989431182052023,0.3857847433692131,-0.819755422339246,-2.869465213567723,-9.987696961598711,0.005710055564586065
1161,0.2132744044065475,-0.5685416460037231,-0.277843713760376,0.2535271048545837,-0.7280420660972595,-0.329960286617279,0.4124224185943603,-0.9028895497322084,-0.3823791146278381,0.3857573866844177,-0.8197790384292603,-0.1849120110273361,0.2133205684929678,-0.5685509537994184,0.4119905823752302,-0.9029786964253308,0.3857624949266834,-0.8197665352877755,0.2134289585240908,-0.5685437634539202,0.413539598517862,-0.9005573494932534,0.3857758439922011,-0.8197598675186577,-3.0712576810794117,-12.10754805070132,0.00556394207588388
1162,0.2132524251937866,-0.5685527324676514,-0.2778053283691406,0.2535308599472046,-0.7280126214027405,-0.3300397396087646,0.4114473164081573,-0.9039669632911682,-0.3827103674411773,0.3857796192169189,-0.8197715282440186,-0.1849119216203689,0.2132658831086409,-0.5685808487978418,0.4109862425166286,-0.904231610823344,0.3857698858037733,-0.8197701422369897,0.2133637283579108,-0.5685585975914889,0.4125182561173687,-0.9020270540252894,0.3857734607168299,-0.8197639774059905,-3.289319619930103,-13.083716331041488,0.003901247269066793
1163,0.2132438719272613,-0.5686227083206177,-0.2778404057025909,0.253534734249115,-0.7279990911483765,-0.3294425010681152,0.4097636044025421,-0.9053089022636414,-0.382454365491867,0.3857825100421905,-0.8197721838951111,-0.1847522556781768,0.2132308668696363,-0.5686235094516818,0.4102886861561566,-0.9048554356583846,0.3857896355742304,-0.8197732385018293,0.213310583762601,-0.5685845623355662,0.4116264281328841,-0.9031584066785272,0.3857799306597901,-0.8197676818443261,-3.5006289892487223,-12.678562159117153,0.0017071585892455407
1164,0.2132347971200943,-0.5686889290809631,-0.2778844833374023,0.2535378634929657,-0.72799152135849,-0.3294604122638702,0.4097771346569061,-0.9051847457885742,-0.3820596039295196,0.3857898712158203,-0.8197747468948364,-0.1846969425678253,0.2132136782394512,-0.5686768205165831,0.410017997708802,-0.9047612815596694,0.3858218538122071,-0.819777076617019,0.2132718215533411,-0.568621465607973,0.4109830559632513,-0.903799556630984,0.3857966999207569,-0.8197714397534035,-3.681045755863717,-10.825005996899684,0.000467311319089565
1165,0.2132281959056854,-0.5687198638916016,-0.2788493037223816,0.2535410225391388,-0.7279677987098694,-0.3294920027256012,0.4098033905029297,-0.9046038389205932,-0.3814312219619751,0.3858990669250488,-0.8197786211967468,-0.1846721172332763,0.2132102643547832,-0.5687374357435259,0.4102450738215104,-0.9039581778341416,0.3858654436424235,-0.8197831841362752,0.2132471986739179,-0.5686678536621941,0.4106878631065549,-0.903863005112247,0.3858241974094235,-0.8197761375065524,-3.808542801262792,-7.649822723944508,0.0013388054501732877
1166,0.2132229804992675,-0.5688530206680298,-0.2829621136188507,0.2535582780838012,-0.7279959321022034,-0.3301025927066803,0.4108028411865234,-0.902672529220581,-0.3801555931568146,0.3859440684318542,-0.8197992444038391,-0.1846421062946319,0.2132161049757463,-0.5688018116276428,0.4109716722824374,-0.902550328217942,0.3859184024623105,-0.8197928452001393,0.2132347611946493,-0.5687214368483734,0.4108013867769077,-0.903337934354525,0.3858618794305783,-0.8197828205839874,-3.8664240515786266,-3.4728750189500612,0.004475173195505243
1167,0.2132164537906646,-0.5688604712486267,-0.2834911048412323,0.2536015212535858,-0.727979302406311,-0.329935073852539,0.4125120341777801,-0.899156928062439,-0.3762221336364746,0.3859662115573883,-0.8198005557060242,-0.1845670193433761,0.2132270266334719,-0.568867136244749,0.4121301720845962,-0.9007079369189154,0.3859781778076551,-0.8198066736033273,0.2132316673701784,-0.5687797166069236,0.4113329008999829,-0.9022859353802812,0.3859083987814091,-0.8197923617917235,-3.8457550615721847,1.2401394003865107,0.008827680491520117
1168,0.2132189124822616,-0.5689057111740112,-0.2852219641208648,0.2536350786685943,-0.7279765605926514,-0.3308349251747131,0.413913369178772,-0.8984823226928711,-0.3762095868587494,0.3859714567661285,-0.8198019862174988,-0.1845761686563491,0.2132391231268249,-0.5689316703923887,0.4136010601023152,-0.8986214327402972,0.3860415492462411,-0.8198242966765995,0.213234649672837,-0.5688404981211097,0.4122401645809157,-0.9008201343242874,0.3859616589673419,-0.819805135745674,-3.746318812288921,5.96617495699582,0.012599505597437695
1169,0.2132428586483001,-0.5689865350723267,-0.2869871854782104,0.253685712814331,-0.7280088067054749,-0.3313276767730713,0.4140945374965668,-0.8985112905502319,-0.3761566281318664,0.3861081302165985,-0.8198384046554565,-0.1845520585775375,0.2132483691011715,-0.5689944193930442,0.4152369044346733,-0.8964638465691701,0.3861042484842886,-0.8198442591816424,0.2132401374441708,-0.5689020666298835,0.4134388605224187,-0.8990776192222404,0.3860186947741205,-0.8198207851200612,-3.57601060137449,10.21849265486587,0.014179730128051538
1170,0.2132561057806015,-0.5690644383430481,-0.2873355448246002,0.2537927627563476,-0.7280274033546448,-0.3313649594783783,0.4173966348171234,-0.8928984999656677,-0.3727349936962127,0.3862132430076599,-0.8198814392089844,-0.1845481097698211,0.2132505987858739,-0.5690546700655287,0.416885674450775,-0.8943722103075857,0.3861613570064603,-0.8198644082660761,0.213244321980852,-0.5689631080041415,0.4148175860937612,-0.8971954556563784,0.3860757596670563,-0.8198382343784668,-3.349082330326589,13.615696262874062,0.012986388998158599
1171,0.2132668942213058,-0.5691112279891968,-0.2872960865497589,0.2539228200912475,-0.728054404258728,-0.3312838673591614,0.4188297986984253,-0.8921664357185364,-0.3701395094394684,0.3862319588661194,-0.8198936581611633,-0.1845671087503433,0.2132421065428981,-0.5691119864705249,0.4184177535371645,-0.8924325625405618,0.3862088816903981,-0.8198828420000239,0.2132434358056704,-0.5690226593906947,0.4162576530711225,-0.8952902984100516,0.3861290084763929,-0.8198560774270894,-3.0835056716193963,15.934599522431556,0.009688706359893485
1172,0.2132171839475631,-0.5691881775856018,-0.2872657775878906,0.2539324760437011,-0.7281199097633362,-0.3311916589736938,0.4204749166965484,-0.8900998830795288,-0.3690547943115234,0.3862481415271759,-0.819915771484375,-0.1845647990703582,0.2132205321087192,-0.5691666437890622,0.4197590562241513,-0.8906585798493625,0.3862454486041712,-0.8198990284733362,0.2132342743268898,-0.5690802531500416,0.417658214332334,-0.8934376109857758,0.3861755845275042,-0.8198732578455881,-2.797461768172468,17.162634206815692,0.005739301282268999
1173,0.2132000178098678,-0.5692367553710938,-0.2869096398353576,0.253938615322113,-0.7281553149223328,-0.3306182026863098,0.4212011098861694,-0.8884890675544739,-0.3676106631755829,0.3862566351890564,-0.8199216723442078,-0.1845678091049194,0.2131854376031168,-0.5692200042414094,0.4209169683035856,-0.8889807793787824,0.386272808873027,-0.81991447455773,0.2132147396373805,-0.5691361535865886,0.4189617159208347,-0.8916548783429781,0.3862144742657134,-0.819889744530445,-2.5053521707904736,17.52657584291967,0.002545444768800409
1174,0.2131010293960571,-0.5692436099052429,-0.286571741104126,0.253940612077713,-0.72821044921875,-0.3297312557697296,0.4213881194591522,-0.8890069723129272,-0.3675705194473266,0.3862639665603637,-0.8199320435523987,-0.1845882087945938,0.2131382666584787,-0.5692743625017876,0.4219813261968145,-0.8872649869095072,0.3862950439613385,-0.8199325613908623,0.2131841504458196,-0.5691914371526682,0.4201695600312268,-0.8898989217695893,0.3862467021439636,-0.8199068712746123,-2.2144283903180595,17.455426828344844,0.0007579889960031558
1175,0.2130969911813736,-0.5692967176437378,-0.2898797690868377,0.2539554834365845,-0.7282401919364929,-0.3315697014331817,0.424149215221405,-0.8836637139320374,-0.3670372366905212,0.3863522708415985,-0.8199511766433716,-0.184633582830429,0.213081900239389,-0.5693322012559462,0.4230969485387047,-0.8853550158524843,0.3863173932164886,-0.8199575657142688,0.2131432503632473,-0.5692477427939793,0.4213405154342181,-0.8880813594027469,0.3862749785729738,-0.8199271490504753,-1.9232561254280751,17.470335893399064,0.00012548845059755454
1176,0.2130417078733444,-0.5694229602813721,-0.2898007333278656,0.2539905309677124,-0.7282969355583191,-0.3305845856666565,0.4244686365127563,-0.8827155232429504,-0.3644069135189056,0.386367917060852,-0.8199663162231445,-0.1846245229244232,0.2130202724291315,-0.5693954272384745,0.4244163151611244,-0.8831220647367741,0.3863454663915754,-0.8199932057911147,0.2130940591896008,-0.5693068165717773,0.4225708353249807,-0.8860976415363576,0.3863031737004146,-0.8199535717467313,-1.6226881982181949,18.034075632592813,2.7651553940815947e-05
1177,0.2129835039377212,-0.5695119500160217,-0.2901376783847809,0.2540149390697479,-0.7282992005348206,-0.3305198848247528,0.4247123003005981,-0.8820634484291077,-0.3639567196369171,0.3863812386989593,-0.8200326561927795,-0.1846181452274322,0.212958152144726,-0.5694652611570916,0.4260382705344483,-0.8805169582062468,0.386384656753683,-0.8200412542617455,0.2130396963716508,-0.569370194405903,0.4239578094087677,-0.8838653682043134,0.386335766921722,-0.819988644752737,-1.2995393701038638,19.388929686859868,0.00018947315500189436
1178,0.2129022628068924,-0.569541871547699,-0.290084034204483,0.2539930045604706,-0.7282963395118713,-0.3299657106399536,0.4259445369243622,-0.8797168135643005,-0.3630085587501526,0.3863976299762726,-0.8200954794883728,-0.1845951229333877,0.2129005686378867,-0.5695425470628539,0.4279403718664076,-0.8776293738915536,0.3864390695736819,-0.820100781523914,0.212984045278145,-0.5694391354686833,0.4255508343918237,-0.8813709704792099,0.386377087982506,-0.8200334994612077,-0.9428565716245806,21.400967908756993,0.0007820742782282004
1179,0.212855115532875,-0.5695997476577759,-0.2897606790065765,0.2539739310741424,-0.728214681148529,-0.3278130292892456,0.4309831857681274,-0.8731504082679749,-0.3563807308673858,0.3865272402763366,-0.8201991319656372,-0.1845171600580215,0.2128512479552692,-0.56962745076887,0.4299315437650617,-0.8747345993098797,0.386509877582801,-0.8201682927743807,0.2129309263489946,-0.569514461588758,0.4273031181411188,-0.8787164220114783,0.386430203822624,-0.8200874167864768,-0.5518122139562488,23.46266146009991,0.0017068325588382278
1180,0.2127377390861511,-0.5696747899055481,-0.2887495160102844,0.2539712488651275,-0.7281014919281006,-0.3245673775672912,0.4320101141929626,-0.8722057938575745,-0.353857934474945,0.3865589499473572,-0.8202608823776245,-0.1844587624073028,0.2128100395846659,-0.5697181187499444,0.4316556680886134,-0.8722954072438127,0.3865938007817048,-0.8202384371581342,0.212882571643263,-0.5695959244532325,0.4290441381201166,-0.8761480161044124,0.3864956426062563,-0.8201478249351394,-0.1430233539165101,24.52733160238432,0.0020417850785057336
1181,0.2126927524805069,-0.5697556734085083,-0.2884053587913513,0.2539677321910858,-0.7278229594230652,-0.3232490420341491,0.431768923997879,-0.8734169006347656,-0.3537337183952331,0.3866693675518036,-0.8202760815620422,-0.1843372136354446,0.2127702200128185,-0.5698092341340993,0.432643904264208,-0.8709180244398427,0.3866823771574151,-0.8203045214943482,0.2128376309910852,-0.5696812483255792,0.4304840445777533,-0.8740560194385848,0.3865703364267198,-0.8202105035588226,0.245065795003938,23.285348935226885,0.001145999317470496
1182,0.2126350104808807,-0.5698555707931519,-0.2872024476528168,0.253961980342865,-0.7275493144989014,-0.3214189112186432,0.4301309287548065,-0.8737637996673584,-0.3536038696765899,0.3866984248161316,-0.8202906847000122,-0.1841602921485901,0.2127173911274707,-0.5698920603813621,0.4323893661948457,-0.8712791142135397,0.386762336095959,-0.820358368441529,0.2127895350456394,-0.5697655731478922,0.4312461732245903,-0.8729452573485669,0.3866471362944154,-0.820269649511905,0.5521803553886682,18.42687362308381,0.0016014982105848953
1183,0.2126269191503524,-0.5700321197509766,-0.2871921360492706,0.2539691030979156,-0.7272988557815552,-0.3210229873657226,0.4302688539028168,-0.8739148378372192,-0.3519234955310821,0.386834442615509,-0.8203598856925964,-0.1840681880712509,0.2126319248590306,-0.5699570580837265,0.4304421392055776,-0.874004730322568,0.3868174429248704,-0.8203901651303006,0.2127264909709959,-0.5698421671222258,0.4309245596169853,-0.8733690465381674,0.3867152589465975,-0.8203178557592631,0.7018295460282995,8.97895143837788,0.011588239401507449
1184,0.2126153707504272,-0.5700691342353821,-0.2871812880039215,0.2539681196212768,-0.7269039750099182,-0.3209631145000458,0.4306054413318634,-0.8731032013893127,-0.3505610525608063,0.3868726789951324,-0.8203659653663635,-0.1840264499187469,0.2124958264198994,-0.5699987546674415,0.4265498691083144,-0.8794650389631925,0.3868321512524842,-0.8203898098960346,0.2126342251505573,-0.569904802140312,0.4291746834135169,-0.8758074435081775,0.3867620158689522,-0.8203466374139715,0.6144850253878741,-5.240671238425525,0.0425037420618431
1185,0.2125651687383651,-0.570077121257782,-0.2837650775909424,0.2538453042507171,-0.7267646193504333,-0.31879323720932,0.4259080588817596,-0.8796340227127075,-0.3508290648460388,0.3868874013423919,-0.8203767538070679,-0.1839442998170852,0.2123023445565503,-0.5700208687557278,0.42083165653334,-0.887524745048214,0.3867965214914206,-0.8203508313384569,0.2125014729129545,-0.5699512287864782,0.425837472661446,-0.8804943641241922,0.3867758181179397,-0.8203483149837655,0.2289176627626461,-23.13404175751368,0.09898766334980877
1186,0.212241530418396,-0.5700938701629639,-0.277412474155426,0.2537093162536621,-0.7268810868263245,-0.3144781589508056,0.4172401428222656,-0.8982629179954529,-0.3580775856971741,0.3867389261722564,-0.8203555345535278,-0.1838325560092926,0.2120636107544798,-0.5700390373665091,0.4138902886513366,-0.8974012243318583,0.3867106099638706,-0.8202765338508555,0.2123263280495646,-0.5699863522184904,0.4210585990574022,-0.8872571082072588,0.3867497348563122,-0.8203196025306014,-0.4732613604398091,-42.130741392147314,0.16571552251076818
1187,0.2116251140832901,-0.5701017379760742,-0.2762854099273681,0.2535935044288635,-0.7270489931106567,-0.3147405385971069,0.4088198840618133,-0.9083053469657898,-0.3804292380809784,0.3866142034530639,-0.8203379511833191,-0.1836190819740295,0.2118105494646783,-0.5700794764488607,0.4067333575347376,-0.9077860535006952,0.3865862338615803,-0.8201865566193434,0.2121200166156101,-0.5700236019106384,0.4153285024483363,-0.8954686863246334,0.3866843344584196,-0.8202663841660982,-1.4512055247441011,-58.67664985825753,0.2063513272115237
1188,0.2114035636186599,-0.5701154470443726,-0.2768403887748718,0.2535910010337829,-0.7283284068107605,-0.3180829286575317,0.3854201436042785,-0.927814483642578,-0.3976534008979797,0.3866181969642639,-0.8202940821647644,-0.1833728551864624,0.2115830054908118,-0.5701735317667183,0.4004510428197486,-0.9172309059355662,0.3864449362289548,-0.8201208698123741,0.2119052121656908,-0.5700835738530703,0.4093775185969013,-0.9041735741690066,0.3865885751666338,-0.8202081784246086,-2.6081653058041865,-69.41758686360512,0.18826604417228837
1189,0.2113123834133148,-0.5703532099723816,-0.2854051291942596,0.2543280720710754,-0.728956401348114,-0.3226673901081085,0.3805761635303497,-0.9318714141845704,-0.3924616277217865,0.3861700296401977,-0.8202693462371826,-0.1833612322807312,0.2114148677458751,-0.5703493739553236,0.395784219256541,-0.9246050252976988,0.3863118243477919,-0.8201376080153088,0.2117090743977646,-0.5701898938939716,0.4039401988607572,-0.9123461546204832,0.3864778748390972,-0.8201799502608887,-3.8165995821524312,-72.50605658089468,0.11751488391298474
1190,0.211278960108757,-0.5704652070999146,-0.2920195758342743,0.2549062967300415,-0.7293452024459839,-0.32675701379776,0.4058276414871216,-0.9253023266792296,-0.3909926414489746,0.3856789767742157,-0.8202615976333618,-0.1833539605140686,0.2113223622154011,-0.5706229056015113,0.392901180396188,-0.929355130459456,0.3862061240981444,-0.8203018515659151,0.2115543895248192,-0.5703630985769874,0.3995245914749294,-0.9191497449560724,0.3863691745427162,-0.8202287107828993,-4.952602917019664,-68.16020009203399,0.042292994363560085
1191,0.21126489341259,-0.570974588394165,-0.3095246851444244,0.255942702293396,-0.7314809560775757,-0.3406839966773987,0.4112578928470611,-0.9184375405311584,-0.3880620300769806,0.3858970403671264,-0.8204329013824463,-0.1832378804683685,0.2113004324880298,-0.5709902531132053,0.3916156909116521,-0.931425931100208,0.3861333588206751,-0.8206653036796151,0.2114528067101035,-0.5706139603914745,0.3963610312496184,-0.9240602194137264,0.3862748482538998,-0.8204033479415855,-5.919820417892481,-58.033050052369006,0.012064070325229308
