Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Hip (X)_smoothed,Right_Hip (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
1,0.6274900436401367,-0.5311084389686584,-0.4476836919784546,0.5864055156707764,-0.6746186017990112,-0.4309308528900146,0.4783907234668731,-0.8199166059494019,-0.7262330055236816,0.6910268068313599,-0.7373857498168945,-0.0351467654109001,0.6274892767812166,-0.5311084324923077,0.691027331257342,-0.7373856130451415,0.4783894915030252,-0.8199130448775486,44.42575515047406,,
2,0.6275270581245422,-0.5286112427711487,-0.3627303838729858,0.5879079699516296,-0.6736449599266052,-0.2991490364074707,0.4784040749073028,-0.818922221660614,-0.5121534466743469,0.6907291412353516,-0.7385327219963074,-0.0404922626912593,0.6274447402039391,-0.5296931406813692,0.6908130297145376,-0.7382728968142853,0.478943491818836,-0.8193418600115226,44.27272503705988,-9.181806804850936,
3,0.6275020241737366,-0.5274308919906616,-0.2897198796272278,0.5901159644126892,-0.6725655198097229,-0.2108499407768249,0.4786245822906494,-0.8184677958488464,-0.3934471905231476,0.6902652382850647,-0.7387524843215942,-0.0460147485136985,0.6273991168350305,-0.5284648348487923,0.6905972323428776,-0.73918899696423,0.4793378977523288,-0.818756448804286,44.050839107058785,-13.3131558000656,0.00237056173892517
4,0.6273649334907532,-0.5272590517997742,-0.2972353994846344,0.5912962555885315,-0.6725638508796692,-0.2101756632328033,0.4792517125606537,-0.8184731006622314,-0.3967394530773163,0.6902375817298889,-0.7395861744880676,-0.0458213351666927,0.6273524103740261,-0.5275455437221752,0.6903716131575948,-0.7401418548090427,0.4794074480200888,-0.8181445452034388,43.827314408339795,-13.411481923139377,0.001618882599676309
5,0.6272910237312317,-0.5270414352416992,-0.3179348409175873,0.5922085642814636,-0.6724719405174255,-0.2356684058904647,0.479274034500122,-0.8181933760643005,-0.4360864162445068,0.6902346014976501,-0.7410339117050171,-0.0454996116459369,0.6273114782222112,-0.5269566897741985,0.6901181673361099,-0.7411050608335005,0.4790018621297416,-0.8175034562354921,43.65147224264393,-10.550529941751703,0.0012189447928547775
6,0.6272937655448914,-0.5269202589988708,-0.3100156188011169,0.5928241014480591,-0.6723711490631104,-0.2258653044700622,0.479294091463089,-0.8169025182723999,-0.4323733150959015,0.6902069449424744,-0.7421976327896118,-0.0453472398221492,0.6272887062761635,-0.52663274694318,0.6898181817915572,-0.7420202654165137,0.4780294056502963,-0.816851511896684,43.553022246928855,-5.9069997429047305,0.0027237992970608744
7,0.6272493004798889,-0.5268924832344055,-0.3286879956722259,0.5929685235023499,-0.6723549365997314,-0.2515209913253784,0.477771908044815,-0.8157017230987549,-0.4610834121704101,0.6896814703941345,-0.7432225942611694,-0.0450677871704101,0.6272983736605457,-0.526463497563962,0.6894657589953762,-0.7428180641758733,0.4765052944334411,-0.8162279181117836,43.541377150743,-0.6987057711511113,0.008242796965980148
8,0.6272498965263367,-0.526682436466217,-0.3315939307212829,0.5929425954818726,-0.6724874973297119,-0.2672287225723266,0.4737133085727691,-0.8155072331428528,-0.4828538000583648,0.68888920545578,-0.7438771724700928,-0.0448654070496559,0.6273528326846038,-0.5263394173819691,0.6890752432308133,-0.7434466484483602,0.4745718592140659,-0.8156761195317344,43.607206894897786,3.9497846492869826,0.013920853844403655
9,0.6274113059043884,-0.5263153314590454,-0.3335621058940887,0.5929277539253235,-0.6724907755851746,-0.2639348208904266,0.4721853137016296,-0.8150724768638611,-0.4659922122955322,0.6886091828346252,-0.74393630027771,-0.0460630655288696,0.6274603718741166,-0.5261818875037706,0.6886763648916308,-0.7438917422981247,0.4724701233747812,-0.8152224610742552,43.726821265064494,7.176862210002497,0.014342463888720037
10,0.6277685165405273,-0.525685727596283,-0.301979511976242,0.59290611743927,-0.6720230579376221,-0.2301259785890579,0.470229297876358,-0.8147751092910767,-0.4227684438228607,0.6881189942359924,-0.7439222931861877,-0.0473726466298103,0.6276262701086798,-0.5259512910364722,0.6883007540756227,-0.7441774319756018,0.4704749660888735,-0.8148652207211113,43.868589741321976,8.506108575448934,0.009784865475316401
11,0.6280750036239624,-0.5253879427909851,-0.3051520884037018,0.5928283929824829,-0.6718155145645142,-0.2359557002782821,0.4684509932994842,-0.8146718144416809,-0.4353989362716675,0.6878938674926758,-0.7440419793128967,-0.0479084402322769,0.6278567326220289,-0.525637148904905,0.6879687003315302,-0.7443499323405938,0.4688260879963153,-0.8145789063903014,43.99951538535324,7.85553864187591,0.0040363404060995926
12,0.6281929016113281,-0.5251436829566956,-0.3143563270568847,0.5921952128410339,-0.6718249917030334,-0.245988130569458,0.4670581817626953,-0.8146154880523682,-0.4522251188755035,0.6875472664833069,-0.7444082498550415,-0.0485202819108963,0.6281620510663881,-0.5252422565960015,0.6876826923988926,-0.7444563751975282,0.4676781162050763,-0.8143293160765015,44.09053054982702,5.460909868426853,0.000962711727578813
13,0.6283992528915405,-0.5248945355415344,-0.31581711769104,0.5921444892883301,-0.6716076135635376,-0.243471547961235,0.4669484794139862,-0.8143659234046936,-0.4467513263225555,0.6875230669975281,-0.7446075677871704,-0.0484221689403057,0.6285541785025538,-0.5247727398652349,0.6874296477712942,-0.7445309850226621,0.4670772373942435,-0.8140911938794697,44.12034047375597,1.788595435736653,0.002014650113556509
14,0.628884494304657,-0.5243110060691833,-0.2996990382671356,0.5922309756278992,-0.6703426241874695,-0.2258961498737335,0.4671049118041992,-0.813872754573822,-0.4223886132240295,0.6874281167984009,-0.7446211576461792,-0.0487598814070224,0.6290378542984957,-0.5242381107927218,0.6871902554864306,-0.7445924589304602,0.466965702423497,-0.8138595415608025,44.07816970191475,-2.530246310472819,0.005875361509117081
15,0.6294483542442322,-0.5237891674041748,-0.3054037988185882,0.5924001336097717,-0.6691643595695496,-0.232974424958229,0.4672758877277374,-0.8134628534317017,-0.429572582244873,0.6870656609535217,-0.7446582913398743,-0.0492395833134651,0.6296001998235302,-0.5236569400665015,0.6869507256389994,-0.7446480971599438,0.4672108233893886,-0.8136486446368728,43.96534692934525,-6.769366354170074,0.009737219328739798
16,0.6300874948501587,-0.5232017040252686,-0.2793226838111877,0.5928366780281067,-0.6677447557449341,-0.2115675061941146,0.4680257737636566,-0.8133390545845032,-0.403960257768631,0.6867113709449768,-0.7447004318237305,-0.0495172180235385,0.6302056250440591,-0.5230610891143793,0.6867104620948052,-0.7446988747579321,0.4676475184737053,-0.8134802769137233,43.795112229054894,-10.214082017421475,0.011075866714698639
17,0.6308338046073914,-0.522408664226532,-0.2514442801475525,0.5929305553436279,-0.6666889190673828,-0.183403268456459,0.4683819711208343,-0.8132723569869995,-0.3795879781246185,0.6863973140716553,-0.7447405457496643,-0.0495912134647369,0.6308000784401447,-0.5224938398661488,0.6864815969422078,-0.7447430002813432,0.4681205449266101,-0.813369005352405,43.590031972644915,-12.304815384598696,0.009083495793117569
18,0.6315483450889587,-0.5218477249145508,-0.2687355279922485,0.5931681990623474,-0.6662430167198181,-0.1999707520008087,0.4686739146709442,-0.8132761120796204,-0.3995051980018616,0.6861816644668579,-0.7448128461837769,-0.0497476644814014,0.6313242178578716,-0.5220011822862188,0.6862818184925938,-0.7447781930807266,0.4685156741690655,-0.8133125755409633,43.377142150147314,-12.773389349856076,0.005099610910050362
19,0.6319811344146729,-0.521416425704956,-0.299604207277298,0.5935018658638,-0.666088879108429,-0.227945938706398,0.4687961637973785,-0.8132789134979248,-0.4430144131183624,0.6860390901565552,-0.744818389415741,-0.0496273711323738,0.6317308343531592,-0.5216196268394312,0.6861256565901696,-0.7448032321200787,0.4687742283213131,-0.8132904601789407,43.18201652203995,-11.707537686441754,0.0016361814174522898
20,0.6320618391036987,-0.5213296413421631,-0.2880740165710449,0.5939223766326904,-0.6661491394042969,-0.2163647413253784,0.468822568655014,-0.8132764101028442,-0.4359588027000427,0.6860004663467407,-0.7448161244392395,-0.0493485517799854,0.6319990229291537,-0.5213667070257719,0.6860190447698028,-0.7448187137419342,0.4688912980962932,-0.813269187377115,43.02360106801142,-9.504927241711698,0.0005380636566673154
21,0.6320903301239014,-0.5213388800621033,-0.2951738536357879,0.5940874218940735,-0.6664751768112183,-0.2225968390703201,0.4688935577869415,-0.8132539391517639,-0.4473729431629181,0.6859866380691528,-0.7448118329048157,-0.0489790327847003,0.6321386917821458,-0.5212391792182028,0.685959212132727,-0.7448267826023233,0.4689029846435689,-0.8132115515068447,42.91137044021525,-6.733837667770359,0.0017363147147061763
22,0.6321180462837219,-0.5213118195533752,-0.2966402471065521,0.5940931439399719,-0.6666404008865356,-0.2245589941740036,0.468830794095993,-0.8131548762321472,-0.4489972293376922,0.6860427856445312,-0.7448105216026306,-0.0489072725176811,0.6321844369796582,-0.5212189900479755,0.685938986278232,-0.7448300840331488,0.4688693664719057,-0.8130870813686798,42.84532655183656,-3.962633302721627,0.0036329548984617996
23,0.6321265697479248,-0.5213319063186646,-0.3322567045688629,0.5940883159637451,-0.6671659350395203,-0.2588818371295929,0.4688665866851806,-0.8130570650100708,-0.4799685478210449,0.6860578656196594,-0.7448421716690063,-0.0485558807849884,0.6321832880466355,-0.5212824128882536,0.6859525267745447,-0.7448306564734659,0.4688577001040647,-0.8128814799546923,42.81822554195099,-1.6260605931341845,0.004595971395084587
24,0.6321307420730591,-0.5213595032691956,-0.3136751353740692,0.5949798822402954,-0.6670953035354614,-0.2339488118886947,0.4688834846019745,-0.812691330909729,-0.4491988122463226,0.6860218644142151,-0.7448293566703796,-0.0481078214943409,0.6321820847535325,-0.5214071756392822,0.6859988672970649,-0.7448293375929705,0.468927384320607,-0.8126025229021016,42.81881335633812,0.0352688632278841,0.004101116857542495
25,0.6321344375610352,-0.521625280380249,-0.3132536709308624,0.5953471660614014,-0.667624831199646,-0.2314007133245468,0.4689341783523559,-0.8123624324798584,-0.4466217756271362,0.6860151290893555,-0.7448287606239319,-0.0477166138589382,0.63221799377533,-0.5215755494549981,0.686080819653179,-0.744825688102332,0.4691168259547875,-0.8122797525728223,42.83495916826197,0.9687487154309338,0.0027089633111838517
26,0.6322590708732605,-0.5218389630317688,-0.3001300394535064,0.5960973501205444,-0.6676326990127563,-0.2155262529850006,0.4691414535045624,-0.8117855787277222,-0.424550324678421,0.6860974431037903,-0.7448233366012573,-0.0473703667521476,0.6323133594490605,-0.5217743883240439,0.6861995730291826,-0.7448180702165922,0.4694333325701116,-0.8119565856846575,42.85606232055854,1.266189137794527,0.0012977095285723584
27,0.6324453353881836,-0.5219405293464661,-0.2903740406036377,0.5969616770744324,-0.6675781607627869,-0.2025354206562042,0.469620019197464,-0.8114662766456604,-0.4095276594161987,0.6862724423408508,-0.744789183139801,-0.0469336546957492,0.6324751826920738,-0.5219933728099199,0.6863480972016733,-0.7448036036846881,0.4698497195297886,-0.8116766989790211,42.87444423152398,1.1029146579262772,0.00040229183469240334
28,0.6327599287033081,-0.5221264958381653,-0.2422525733709335,0.5977241396903992,-0.6675838828086853,-0.1528432965278625,0.470582902431488,-0.81134033203125,-0.3534297943115234,0.6864213347434998,-0.7447807192802429,-0.0468185804784297,0.6326990483336693,-0.522221811698047,0.686507257774892,-0.7447779965495713,0.4703124280160183,-0.8114702390016061,42.88547391566213,0.6617810482890718,6.536390871409315e-05
29,0.6331300735473633,-0.5223410129547119,-0.1884318441152572,0.5981383323669434,-0.6675958037376404,-0.1016310304403305,0.4712227880954742,-0.8113532662391663,-0.2929568290710449,0.686718225479126,-0.7447007298469543,-0.0464255027472972,0.6329761499154466,-0.5224450525981179,0.6866470662327941,-0.7447354602252598,0.4707616372597422,-0.8113463863995987,42.886349473544136,0.0525334729202597,6.353000965328984e-05
