Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Neck Green X,Neck Green Y,Shoulder Orange X,Shoulder Orange Y,Back Orange X,Back Orange Y,Back Orange X_smoothed,Back Orange Y_smoothed,Neck Green X_smoothed,Neck Green Y_smoothed,Leg Pink X_smoothed,Leg Pink Y_smoothed,angles,velocity,roughness
11.0,403.170929,901.0939941,473.6936951,1308.099121,557.269104,733.6466064,438.5,761.5,552.5,935.0,552.5380447320276,935.0118859988344,557.1636828023561,733.450285274909,473.6849194789834,1308.1057405522945,169.41934640741124,-1.5399582486475083,0.00012151951384176994
12.0,403.170929,901.0939941,473.6936951,1308.099121,557.269104,733.6466064,438.5,761.5,552.5,935.0,552.4593214044744,935.0545012134048,557.1721447295713,733.5209874851244,473.68877430506166,1308.1117350545585,169.4183306360072,-0.0609462842425045,0.0004847441140641944
13.0,403.170929,901.0939941,473.6936951,1308.099121,557.269104,733.6466064,438.5,761.5,552.5,935.0,552.3162284086566,935.1158250747842,557.2027013721084,733.5875633427822,473.6903453719245,1308.1113235139314,169.44521496398008,1.6130596783727924,0.0010611975691256306
14.0,403.170929,901.0939941,473.6936951,1308.099121,557.269104,733.6466064,438.1358032,761.3086548,552.5,935.2988281,552.1125244721209,935.190147483923,557.2363682060846,733.6367190757763,473.68862151883087,1308.108376715816,169.49917821559728,3.23779509703229,0.0015478220242890633
15.0,403.170929,901.0939941,473.6936951,1308.099121,557.269104,733.6466064,438.1358032,761.3086548,551.5,935.333313,551.8697490828918,935.2686457437218,557.2619465148348,733.6643892344965,473.68471833696816,1308.1053716098136,169.57494920747558,4.546259512698043,0.0016647751889472472
16.0,403.170929,901.0939941,473.6936951,1308.099121,557.269104,733.6466064,438.1358032,761.3086548,551.5,935.333313,551.6208784746285,935.3426989969232,557.2764451710434,733.673757879771,473.6815815368109,1308.1030316910617,169.66365320819568,5.322240043205966,0.0013270779448168487
17.0,403.170929,901.0939941,473.6936951,1308.099121,557.269104,733.6466064,438.1358032,761.3086548,551.5,935.333313,551.3986371964169,935.4060986492796,557.2826929227848,733.6714218491809,473.6832104260471,1308.1006371390354,169.7549837207518,5.479830753366741,0.0007296612999449115
18.0,403.170929,901.0939941,473.6936951,1308.099121,557.269104,733.6466064,438.1358032,761.3086548,551.0822754,935.5061646,551.2259137869863,935.45532028885,557.2858667887613,733.6639081272242,473.69326280761175,1308.0968234370075,169.83967599266555,5.081536314825144,0.00022895457360751038
19.0,403.170929,901.0939941,473.6936951,1308.099121,557.269104,733.6466064,438.5,761.5,551.0822754,935.5061646,551.11185525406,935.489149795358,557.2901405812786,733.65557547417,473.7130112223407,1308.0906626382082,169.91117083420178,4.289690492174145,7.190380225520738e-05
20.0,403.170929,901.0939941,473.6936951,1308.099121,557.269104,733.6466064,438.5,761.5,551.0822754,935.5061646,551.0525732844621,935.5085888974218,557.2961699770517,733.648063603196,473.7389512931365,1308.082784865736,169.9660733353062,3.2941500662644785,0.00022815587724670005
21.0,403.170929,901.0939941,473.6936951,1308.099121,557.269104,733.6466064,438.5,761.5,551.0822754,935.5061646,551.0349869290371,935.5165680781348,557.2998538954927,733.6409620897855,473.76085822670814,1308.076215890684,170.00352552762243,2.2471315389742585,0.00048496711156884145
22.0,403.170929,901.0939941,473.6936951,1308.099121,557.269104,733.6466064,438.5,761.5,551.0822754,935.5061646,551.0424182436342,935.5170155756234,557.2927139771962,733.6331729426794,473.7615547853436,1308.0765137618373,170.0239162466853,1.2234431437724425,0.000663021336980522
23.0,403.170929,901.0939941,473.6936951,1308.099121,557.269104,733.6466064,438.5,761.5,551.0822754,935.5061646,551.0597633165379,935.513678877205,557.2641202153268,733.6243965264307,473.7197650423231,1308.090783564944,170.02764958345398,0.2240002061205359,0.000722842190913383
24.0,403.170929,901.0939941,473.6936951,1308.099121,557.269104,733.6466064,438.5,761.5,551.0822754,935.5061646,551.0765348640373,935.5093021442264,557.205192530333,733.6161643288907,473.616774636414,1308.1253754003449,170.0147065345882,-0.7765829319458817,0.000717566206795302
25.0,403.170929,901.0939941,473.6936951,1308.099121,557.269104,733.6466064,438.2113953,760.7886353,551.0822754,935.5061646,551.0875256174953,935.505393587311,557.1132940292356,733.6118289606353,473.4458411095963,1308.1826572647285,169.98529665596212,-1.7645927175658471,0.0006977355499892795
26.0,403.170929,901.0939941,473.6936951,1308.099121,556.9263306,733.5473633,438.2113953,760.7886353,551.0822754,935.5061646,551.0918166034444,935.5024831040146,556.9949252848518,733.615053054715,473.2202783464487,1308.2582521787535,169.94118014014023,-2.6469909493130217,0.0006577650505685635
27.0,403.5,902.0,472.5,1308.5,556.9263306,733.5473633,438.2113953,760.7886353,551.0822754,935.5061646,551.091086347479,935.5006291181036,556.8648913852679,733.6270460969876,472.9735893317569,1308.34097022714,169.88664437112607,-3.272146140849941,0.0005495261961226509
28.0,403.5,902.0,472.5,1308.5,556.583313,733.6506348,437.8300781,760.8300781,551.0822754,935.5061646,551.0879737918922,935.4999170605388,556.7416300105491,733.6440224219831,472.7479517503588,1308.4166723035687,169.8281930844877,-3.5070771983015447,0.00035321361466889153
29.0,403.5,902.0,472.5,1308.5,556.583313,733.6506348,437.8300781,760.8300781,551.0822754,935.5061646,551.0848902220889,935.5007404043264,556.641047886941,733.6567642416501,472.5768753173228,1308.474103074944,169.77291242434285,-3.3168396086915664,0.00014124599422306238
30.0,403.5,902.0,472.5,1308.5,556.583313,733.6506348,437.8300781,760.8300781,551.0822754,935.5061646,551.0833575720285,935.503733274138,556.572135609711,733.6529025023195,472.4736962538805,1308.5087675067907,169.7264901034381,-2.7853392542851907,3.7946729567538326e-05
31.0,403.5,902.0,472.5,1308.5,556.583313,733.6506348,437.8300781,760.8300781,551.0822754,935.5061646,551.0837654313942,935.5093222414946,556.5364096762124,733.6209748060297,472.43172266227896,1308.5228930254304,169.6920347639564,-2.0673203689017328,9.354324998089443e-05
32.0,403.5,902.0,472.5,1308.5,556.583313,733.6506348,437.8300781,760.8300781,551.0822754,935.5061646,551.0853968915994,935.5169889038776,556.5305639948956,733.5548710242251,472.4323259904632,1308.5227190864407,169.6701300180146,-1.3142847565086413,0.00022970786670819705
33.0,403.5,902.0,472.5,1308.5,556.583313,733.6506348,437.8300781,760.8300781,551.0822754,935.5061646,551.0866300706185,935.5244825943456,556.5496829790703,733.457060167627,472.4543415374949,1308.5153430819782,169.65973066497864,-0.6239611821570179,0.00032755019100148255
34.0,403.5,902.0,472.5,1308.5,556.5853882,733.1057129,437.5,761.2416382,551.0822754,935.5061646,551.0853083774975,935.5273641629328,556.5885827618903,733.3384116953832,472.48069286996,1308.5064958259904,169.6591572938867,-0.0344022655167464,0.00033561238717852145
35.0,403.5,902.0,472.5,1308.5,556.5853882,733.1057129,437.5,761.2416382,551.0822754,935.5061646,551.0793160438254,935.519325146794,556.6405661232953,733.2136161059207,472.50118248716393,1308.4996033911975,169.66658868540733,0.4458834912384191,0.0002782633037658539
36.0,403.5,902.0,472.5,1308.5,556.5853882,733.1057129,437.5,761.2416382,551.0822754,935.5061646,551.0673380863648,935.4936008142312,556.6946852177529,733.0950094353219,472.51218244784104,1308.4958899748126,169.67986197756846,0.7963975296678427,0.0001975159279473041
37.0,403.5,902.0,472.5,1308.5,556.5853882,733.1057129,437.8300781,760.8300781,551.0822754,935.5061646,551.0495961538861,935.4453575927622,556.7339786882699,732.9894384779311,472.5146307293246,1308.4950499344502,169.69587212598813,0.9606089051800382,0.00011591869763466985
38.0,403.5,902.0,472.5,1308.5,556.8960571,732.8494873,437.5,761.2416382,551.0822754,935.5061646,551.0280445052633,935.3740999984676,556.737555851647,732.8993420196721,472.51164467784497,1308.496048058084,169.7102471719269,0.8625027563266485,4.607948061192277e-05
39.0,403.5,902.0,472.5,1308.5,556.8960571,732.8494873,437.5,761.2416382,550.9000244,935.1237793,551.0053530370883,935.2843687338468,556.687468073712,732.8251708824525,472.5066002032228,1308.4977621218777,169.71799235230844,0.464710822892016,1.5511915533473575e-05
40.0,403.5,902.0,472.5,1308.5,556.5,732.7339478,436.8641968,761.3086548,550.9000244,935.1237793,550.982724039185,935.1837773033614,556.5772200687015,732.7666650851498,472.5020104306242,1308.499354945952,169.71518441963582,-0.1684759603574548,5.86775777379668e-05
41.0,403.5,902.0,472.5,1308.5,556.5,732.7339478,436.8641968,761.3086548,550.9000244,935.1237793,550.9582584235462,935.0800007201656,556.4167759489806,732.7230924278877,472.499153718482,1308.5003930038592,169.7008642261088,-0.8592116116216175,0.00016192203927495273
42.0,403.5,902.0,472.5,1308.5,556.5,732.7339478,436.8641968,761.3086548,551.1025391,935.0,550.9282609525565,934.9794941669708,556.2314959814732,732.6934144003166,472.4982075608819,1308.5007951559023,169.67786100754878,-1.3801931136003986,0.00023596254501554272
43.0,403.5,902.0,472.5,1308.5,555.730896,732.6466064,436.8641968,761.3086548,551.1025391,935.0,550.8914784907278,934.8884053289638,556.055281930218,732.6765654994659,472.4986165046832,1308.5007063593405,169.65179497419103,-1.563962001465029,0.0001995486306960116
44.0,403.5,902.0,472.5,1308.5,555.730896,732.6466064,436.8641968,761.3086548,550.7211914,934.7211914,550.8524364829835,934.8134525750622,555.9192403106566,732.6714668806038,472.4994939349737,1308.5003682472236,169.62863177036257,-1.3897922297076093,9.02524695325626e-05
45.0,403.5,902.0,472.5,1308.5,555.730896,732.6466064,436.5,761.5,550.7211914,934.7211914,550.8197269956307,934.760888839118,555.8400412268867,732.6768367593421,472.49996066326565,1308.5000232637556,169.61222128177832,-0.984629315055372,2.4802674364647654e-05
46.0,403.5,902.0,472.5,1308.5,555.9014893,732.7651367,436.5,761.5,550.7211914,934.7211914,550.7998669139863,934.734162827821,555.814668019288,732.6915178874503,472.4994058023093,1308.4998579696726,169.60332751820806,-0.5336258142153838,4.771036478019325e-05
47.0,403.5,902.0,472.5,1308.5,555.9014893,732.7651367,436.5,761.5,550.7211914,934.7211914,550.7917352855876,934.7323909330556,555.8245541159712,732.7155754226515,472.49769005467175,1308.49997293338,169.6005068331184,-0.1692411053795695,9.389946915940261e-05
48.0,403.5,902.0,472.5,1308.5,555.9014893,732.7651367,436.5,761.5,550.7211914,934.7211914,550.7859137055722,934.7509227919056,555.8454454710042,732.7510429634228,472.4952949345216,1308.5003633213084,169.60186919168223,0.0817415138294563,9.905817775613246e-05
49.0,403.5,902.0,472.5,1308.5,555.9014893,732.7651367,436.5,761.5,551.1025391,935.0,550.7696059181197,934.7835857602724,555.8570517617445,732.8007480525218,472.4933703210641,1308.5009031374398,169.60634999789823,0.2688483729605195,6.974939969100047e-05
50.0,403.5,902.0,472.5,1308.5,555.9014893,732.7651367,436.5,761.5,550.7211914,934.7211914,550.7342635057761,934.8249296589968,555.8489821231759,732.8650348402914,472.4935788837346,1308.5013412836686,169.61378234578868,0.4459408734265935,4.093533775405043e-05
51.0,403.5,902.0,472.5,1308.5,555.9014893,732.7651367,436.5,761.5,550.7211914,934.7211914,550.68081970169,934.8705956271702,555.8222712827948,732.9383337565259,472.4976196197781,1308.501331694256,169.6241692971349,0.6232170807732018,2.6535628310796182e-05
52.0,403.5,902.0,472.5,1308.5,555.6897583,733.1550903,436.5,761.5,550.5,935.0,550.6189067112024,934.9159980388278,555.7868536284296,733.0086976913808,472.5063726795006,1308.500524471464,169.6370641670421,0.7736921944319874,2.1013033959266917e-05
53.0,403.5,902.0,472.5,1308.5,555.6897583,733.1550903,436.5,761.5,550.5,935.0,550.5612432920389,934.9558430752236,555.7558961852661,733.0620738111545,472.51876518761065,1308.498732776197,169.65147647909097,0.8647387229325432,1.62554983714296e-05
54.0,403.5,902.0,472.5,1308.5,555.6897583,733.1550903,436.5,761.5,550.5,935.0,550.5175803893738,934.9856901489115,555.7391997394143,733.0893314282494,472.5306964516405,1308.4961573243063,169.66604573906054,0.8741555981737292,9.166998857127706e-06
55.0,403.5,902.0,472.5,1308.5,555.6897583,733.1550903,436.5,761.5,550.5,935.0,550.4916282493622,935.003775257598,555.738637669372,733.0914680041233,472.53460664015313,1308.4936002357686,169.67912298431932,0.7846347155270905,2.8197594218033516e-06
56.0,403.5,902.0,472.5,1308.5,555.6897583,733.1550903,436.5,761.5,550.5,935.0,550.4814832759589,935.0112767463872,555.7475296248268,733.0796840743549,472.5203852956883,1308.4925475233051,169.68872694254625,0.5762374936159631,3.992046387475684e-06
57.0,403.5,902.0,472.5,1308.5,555.9014893,732.7651367,436.5,761.5,550.5,935.0,550.4820419269413,935.011207112306,555.7540354489573,733.0701427255339,472.4781046087925,1308.4949725655383,169.69264745149928,0.235230537181792,2.01746300197658e-05
58.0,403.5,902.0,472.5,1308.5,555.8109741,733.0687256,436.5,761.5,550.5,935.0,550.4876320240427,935.007016905657,555.7470566651734,733.0760732830822,472.4023391897087,1308.5027490219472,169.68896787325957,-0.220774694382726,5.582561309392623e-05
59.0,403.5,902.0,472.5,1308.5,555.8109741,733.0687256,436.5,761.5,550.5,935.0,550.4938451967715,935.0016269205404,555.7216281641685,733.1018780518765,472.2964997877397,1308.5166971084334,169.6769135631522,-0.723258606442414,0.00010346112893082918
60.0,401.0,902.5,472.0,1308.5,555.5283203,733.2767334,436.5,761.5,550.5,935.0,550.4983177405526,934.9970648606876,555.6806830706096,733.1427655385573,472.1743366751445,1308.5355385387556,169.657506282943,-1.1644368125524809,0.00013740956542559758
61.0,401.0,902.5,472.0946045,1308.51355,555.6897583,733.1550903,436.5,761.5,550.5,935.0,550.5006431184942,934.9945505818444,555.6326076905576,733.1890119873024,472.0565371478306,1308.5553620887256,169.6335001727561,-1.440366611213335,0.00012928817744264117
62.0,401.0,902.5,471.875,1308.597168,555.5283203,733.2767334,436.5,761.5,550.5,935.0,550.5017496572127,934.9947393935169,555.5869473541364,733.2310185727929,471.96359218604954,1308.57037728956,169.60856534627592,-1.4960895888106052,7.989175686219824e-05
63.0,401.1358032,902.6913452,471.7729492,1308.67627,555.5283203,733.2767334,436.5,761.5,550.5,935.0,550.5030488622791,934.9978518781796,555.550927950819,733.2624709655034,471.9085719648053,1308.5752426334525,169.5861615036272,-1.3442305589228454,2.7022513304061135e-05
64.0,401.0,902.5,471.875,1308.597168,555.5283203,733.2767334,436.5,761.5,550.5,935.0,550.5055701311301,935.00353955266,555.5278095196825,733.2812731246996,471.89307336461223,1308.5679055903713,169.5686256228096,-1.052152849056256,9.716274942431154e-06
65.0,401.1358032,902.6913452,472.0,1308.5,555.5283203,733.2767334,436.5,761.5,550.5,935.0,550.5092328758261,935.0105111814596,555.5169634389142,733.2888917979278,471.90798492746967,1308.550890828497,169.55682287626064,-0.7081647929379642,2.983833231139806e-05
66.0,401.0,902.5,472.0,1308.5,555.5283203,733.2767334,436.5,761.5,550.5,935.0,550.5124019297783,935.0161294221416,555.5151875734687,733.2888205441072,471.9385405799815,1308.5299531139606,169.55044458169908,-0.3826976736934284,5.7881519880274176e-05
67.0,401.0,902.5,472.0,1308.5,555.5283203,733.2767334,436.5,761.5,550.5,935.0,550.5119054895999,935.0163279124472,555.5184503105943,733.2849255970364,471.9706806327503,1308.5112414019618,169.5487169270386,-0.103659279628232,6.901122066888397e-05
68.0,401.625,902.46875,472.0,1308.5,555.5283203,733.2767334,436.5,761.5,550.5,935.0,550.5036995379274,935.0062241254684,555.5232795014439,733.2802788487056,471.9953308325955,1308.499006171072,169.55108017353783,0.1417947899528826,6.24810910340512e-05
69.0,401.8533325,902.8533325,472.0,1308.5,555.5283203,733.2767334,436.5,761.5,550.5,935.0,550.4842477178922,934.9816303085896,555.5274540757435,733.2766747059108,472.00935872413606,1308.4947696584436,169.55745910490364,0.3827358819489745,5.107743329899831e-05
70.0,401.8533325,902.8533325,472.0,1308.5,555.5283203,733.2767334,436.1358032,761.3086548,550.5,935.0,550.452370059971,934.9412227395148,555.5300577643246,733.2747040331634,472.0141271794656,1308.497556836996,169.56799832369109,0.6323531272465743,4.401003478028889e-05
71.0,401.8533325,902.8533325,472.0,1308.5,555.5283203,733.2767334,436.1358032,761.3086548,550.5,935.0,550.4107680313173,934.8884013773728,555.5311341953657,733.2741373497388,472.0131587825247,1308.5044684615868,169.58244392426676,0.8667360345401676,4.1054853425106304e-05
72.0,401.8533325,902.8533325,472.0,1308.5,555.5283203,733.2767334,436.1358032,761.3086548,550.2788086,934.7211914,550.3659747331857,934.831265527153,555.5312014219961,733.2743843721029,472.0100127614252,1308.5112297348703,169.59960879647957,1.029892332769009,3.5665642767604595e-05
73.0,401.8533325,902.8533325,472.0,1308.5,555.5283203,733.2767334,436.1358032,761.3086548,550.2788086,934.7211914,550.3260423193614,934.7798215871724,555.530817792663,733.2748748411434,472.0069031685163,1308.5127685475989,169.61736975941344,1.065657776031799,2.2916019329909732e-05
74.0,401.8533325,902.8533325,472.0,1308.5,555.5283203,733.2767334,436.1358032,761.3086548,550.2788086,934.7211914,550.2970754013533,934.7417856850888,555.5303034798379,733.2752899135642,472.0041670239722,1308.5041108491705,169.63327617435493,0.9543848964898416,8.300895829133481e-06
75.0,402.0,902.5,472.0,1308.5,555.5283203,733.2767334,436.1358032,761.3086548,550.2788086,934.7211914,550.2808510654683,934.7197489567948,555.5296503718744,733.2756337666403,472.0004629050035,1308.4818287660355,169.64538888967937,0.7267629194660685,5.157996609191914e-06
76.0,402.0,902.5,472.0,1308.5,555.5283203,733.2767334,436.1358032,761.3086548,550.2788086,934.7211914,550.274734966979,934.7111498577796,555.5286082348775,733.2761653783288,471.9934873950931,1308.445896692591,169.6528736881093,0.4490879057965458,1.8442107948891664e-05
77.0,401.8533325,902.8533325,472.0,1308.5,555.5283203,733.2767334,436.1358032,761.3086548,550.2788086,934.7211914,550.2733722790742,934.7103026067056,555.5269091268834,733.2772210492832,471.9809373742171,1308.4011350033234,169.65613428291448,0.1956356883101762,3.5702818959939175e-05
78.0,401.8533325,902.8533325,471.8312683,1308.362183,555.5283203,733.2767334,436.1358032,761.3086548,550.2788086,934.7211914,550.271065766031,934.7110325645168,555.5245698452383,733.2789657273191,471.9615210035005,1308.3567427274616,169.65652913300727,0.0236910055673433,3.996254834644145e-05
79.0,402.1358032,902.3086548,472.2070618,1308.030273,555.5283203,733.2767334,436.1358032,761.3086548,550.2788086,934.7211914,550.2641106713891,934.7089859549016,555.522182958686,733.2811287169511,471.9361254867781,1308.3228411776715,169.6558220758556,-0.0424234290994718,2.8090965016752574e-05
80.0,402.0,902.0,471.8312683,1308.362183,555.5283203,733.2767334,436.1358032,761.3086548,550.2788086,934.7211914,550.2526945267507,934.7032335420693,555.5210733825256,733.2828089583146,471.90890695302306,1308.305515402675,169.6555206839279,-0.018083515662397,1.1717427146756023e-05
81.0,402.0,902.5,471.8312683,1308.362183,555.5283203,733.2767334,436.5,761.5,550.2788086,934.7211914,550.2420053442472,934.6969997798462,555.5231798460578,733.2824633572739,471.88689527727615,1308.304274926181,169.65620856448368,0.0412728333463974,2.4067628904099367e-06
82.0,401.6913452,902.1358032,471.8312683,1308.362183,555.5283203,733.2767334,436.5,761.5,550.2788086,934.7211914,550.2420500778342,934.6973208885664,555.5305545351351,733.2781901300749,471.8771966575907,1308.3140763306212,169.6569853879329,0.0466094069537348,4.196079713493443e-07
83.0,401.2113953,902.2113647,471.8312683,1308.362183,555.5283203,733.2767334,436.5,761.5,550.2788086,934.7211914,550.2656134229492,934.7133756508032,555.5444998080748,733.2683505941723,471.88350594831473,1308.3296213420558,169.65526062559988,-0.1034857399815791,1.0800960342516603e-06
84.0,401.6913452,902.1358032,471.8312683,1308.362183,555.5283203,733.2767334,436.8641968,761.3086548,550.2788086,934.7211914,550.3240880406952,934.753393205409,555.5646046443103,733.2524045984524,471.9048048327309,1308.3482557271943,169.64724999611548,-0.4806377690641739,1.3404087762989883e-05
85.0,402.5,902.0,472.3333435,1308.333374,555.5283203,733.2767334,436.8641968,761.3086548,550.2788086,934.7211914,550.4218435671839,934.8206373681548,555.5882968697114,733.2315565570226,471.9373271904969,1308.3700282564637,169.62937475978356,-1.0725141799150606,6.275595705541497e-05
86.0,402.5,902.0,471.8312683,1308.362183,555.6897583,733.1550903,436.5,761.5,550.2788086,934.7211914,550.5514756027222,934.9100865053886,555.6117428187682,733.2085921180931,471.97772288842555,1308.3957111912762,169.60023348515415,-1.7484764777645978,0.00015246112606807978
87.0,402.5,902.5,471.8312683,1308.362183,555.6897583,733.1550903,436.2787781,762.2788086,550.9661255,935.1977539,550.6937136500592,935.0084023224074,555.6323364226884,733.1866288202328,472.0235343314663,1308.4244674737577,169.56207412501414,-2.289561608400845,0.00022259753782963033
88.0,402.5,902.5,472.0,1308.5,555.6897583,733.1550903,436.2787781,762.2788086,550.9661255,935.1977539,550.8240801619921,935.098604582894,555.6515296691869,733.1674982817924,472.070098971745,1308.4528242052615,169.5205736596178,-2.4900279237795075,0.00019580444475021154
89.0,402.2873535,902.2873535,472.1898193,1308.5,555.6897583,733.1550903,436.2787781,762.2788086,550.9661255,935.1977539,550.9229333558046,935.1670864094342,555.6758611356311,733.1510479747128,472.1082817856441,1308.475683121885,169.48286205636668,-2.2626961950675195,9.116235703882157e-05
90.0,402.3086548,902.1358032,472.1898193,1308.5,555.6897583,733.1550903,436.2787781,762.2788086,550.9661255,935.1977539,550.9821817819395,935.2082933767416,555.7149791579097,733.1359498863549,472.1271959249168,1308.488613275027,169.45508151124653,-1.666832707209096,3.648392281468778e-05
91.0,402.3086548,902.1358032,472.1898193,1308.5,555.6897583,733.1550903,436.2787781,762.2788086,550.9661255,935.1977539,551.0053384707079,935.224742704298,555.7773074145247,733.121436330203,472.1205717999052,1308.4898911885862,169.44083179954634,-0.8549827020112843,0.00012340597749164838
92.0,402.7843018,902.3725586,472.1898193,1308.5,555.6897583,733.1550903,436.2787781,762.2788086,550.9661255,935.1977539,551.0030527932785,935.2238634643264,555.8654815431845,733.1088153669082,472.0922653025511,1308.481320955343,169.44087728364357,0.0027290458336892,0.00029538345393900387
93.0,402.5,902.0,472.1898193,1308.5,556.1622925,733.0753784,436.2787781,762.2788086,550.9661255,935.1977539,550.9879129085987,935.2143008924942,555.9743612748114,733.1016994204672,472.0575076236866,1308.4677491483742,169.45376312263878,0.7731503397121742,0.00041757383390239643
94.0,402.7843018,902.3725586,471.8312683,1308.362183,556.1622925,733.0753784,436.5,762.5,550.9661255,935.1977539,550.9707934273692,935.2032928586748,556.0930982700638,733.1044934586644,472.03851484702665,1308.4554660551707,169.47680397156773,1.3824509357374382,0.00041610013180136125
95.0,402.7843018,902.3725586,472.0,1308.5,556.1622925,733.0753784,436.5,762.5,550.9661255,935.1977539,550.9592361517272,935.1955039798728,556.209296081869,733.1197826500121,472.05523431131314,1308.4499103154371,169.50686420542303,1.803614031317693,0.00031682752362966295
96.0,402.7843018,902.3725586,471.8312683,1308.362183,556.1622925,733.0753784,436.5,762.5,550.9661255,935.1977539,550.9573144404075,935.1929891942024,556.3117832173165,733.1461732501903,472.1150746301675,1308.4536005192683,169.5405277016873,2.0198097758560607,0.00018648042355255242
97.0,402.6913452,902.1358032,472.1898193,1308.5,556.5,733.2486572,436.5,762.5,550.9661255,935.1977539,550.9661150093744,935.1957200903709,556.3915418515595,733.1781174859717,472.2074066838025,1308.4652695365485,169.57387871053157,2.001060530656673,7.70470215572463e-05
98.0,402.5,902.0,472.5,1308.5,556.5,733.2486572,437.0,762.5,550.9661255,935.1977539,550.9842029440152,935.2022103843595,556.4432073620341,733.2081325262052,472.30687961755575,1308.4805623054742,169.60266114869586,1.7269462898570964,1.8580866102320103e-05
99.0,402.5,902.0,472.5,1308.5,556.5,733.2486572,437.0,762.5,550.9661255,935.1977539,551.0079930579734,935.2100581744868,556.4678527864355,733.230152853659,472.3845092519439,1308.493864091483,169.62330364528142,1.238549795133963,2.7812240855719508e-05
100.0,402.5,902.0,472.5,1308.5,556.5,733.2486572,437.0,762.5,551.0764771,935.2240601,551.0324852341124,935.2165035037932,556.4748508894266,733.2419661038562,472.42050591221346,1308.5002950250991,169.6343981225506,0.6656686361509401,9.254240148176114e-05
101.0,402.3418884,902.222229,472.5,1308.5,556.5,733.2486572,437.0,762.5,551.0764771,935.2240601,551.0527551621353,935.219176691344,556.4808286069621,733.2456248360514,472.41223363105144,1308.4971110631566,169.63768674279584,0.1973172147137347,0.00015318944951616138
102.0,402.5,902.5,472.5,1308.5,556.5,733.2486572,437.0,762.5,551.0764771,935.2240601,551.065782469377,935.2170187809368,556.5057002123868,733.2461503993848,472.37433038400167,1308.4844463528325,169.63788689066698,0.0120088722684386,0.00014226862382020713
103.0,402.3418884,902.222229,472.0,1308.5,556.5,733.2486572,437.0,762.5,551.0764771,935.2240601,551.0716102258957,935.2111192665652,556.5667931161349,733.2493131743123,472.33153016676926,1308.465574835011,169.64128201520566,0.2037074723210707,6.831694452219046e-05
