Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),corrected_angles,Right_Elbow (X)_smoothed,Right_Elbow (Y)_smoothed,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
34,0.315966784954071,-0.4548303186893463,-0.4478539228439331,0.5028106570243835,-0.5331842303276062,-0.4610001146793365,0.749484658241272,-0.5485963225364685,-0.2889649569988251,160.82418580668957,0.5024071803585896,-0.5331396280349086,0.3158511778763181,-0.4547889508180402,0.7494251449005827,-0.5485919593855516,160.84739103776232,-1.9821053015084544,6.495222505271634e-05
35,0.3159630298614502,-0.4548364281654358,-0.4471044540405273,0.502129852771759,-0.5331765413284302,-0.461065262556076,0.7494185566902161,-0.5485983490943909,-0.2895953953266144,160.74689881529184,0.5021326353385871,-0.5331537923490894,0.3158851853971354,-0.4547987647498861,0.7493753313571752,-0.5485954513367524,160.81127986950452,-2.1666700954682483,6.185789462293003e-05
36,0.3159677982330322,-0.4548291265964508,-0.4428581893444061,0.5017979145050049,-0.5331645011901855,-0.4563581347465515,0.7493024468421936,-0.548596978187561,-0.2805780172348022,160.71039222010847,0.5019019388380467,-0.5331653709447046,0.3159513771828924,-0.454821658407776,0.7493301948955979,-0.5485979245947883,160.7758120072036,-2.128071738055155,3.542343305571222e-05
37,0.3159702122211456,-0.4548327326774597,-0.4422299563884735,0.5016601085662842,-0.5331661105155945,-0.4574376046657562,0.7492956519126892,-0.5486005544662476,-0.2920856773853302,160.69400118470378,0.5017932386582841,-0.5331814456672557,0.3160732053095014,-0.4548674265616967,0.7493035836046477,-0.5485991661459542,160.7456249678287,-1.8112223624945043,1.2428456566668063e-05
38,0.3160189390182495,-0.4548805356025696,-0.4397236704826355,0.5016391277313232,-0.533186674118042,-0.4564124643802643,0.7492865920066833,-0.548599362373352,-0.2921242713928222,160.68824818833332,0.501867419387081,-0.5332086659091169,0.3162656812230168,-0.4549428665346878,0.7493062914151868,-0.5485995884161203,160.72527669535688,-1.220896348308429,4.1085789382137256e-05
39,0.3164193034172058,-0.4549753963947296,-0.4394250214099884,0.5018086433410645,-0.5332009792327881,-0.4520805478096008,0.7492907643318176,-0.5485990643501282,-0.2753838002681732,160.68283794247395,0.5021476406200385,-0.5332503649155225,0.3165270296506104,-0.4550484845639208,0.7493425607611913,-0.5486000234890058,160.71819396906585,-0.4249635774618809,0.0001497709419277955
40,0.3169459104537964,-0.4552124440670013,-0.4394983053207397,0.5024644732475281,-0.5332281589508057,-0.450704962015152,0.7493193745613098,-0.5486015677452087,-0.2652199566364288,160.7555054817493,0.5026099830497839,-0.5333046660868996,0.3168367780135986,-0.4551771468539035,0.7494077037734291,-0.5486014864298882,160.72586831620157,0.460460828143141,0.0003083281807887296
41,0.3172878623008728,-0.4553664624691009,-0.4387487769126892,0.5034423470497131,-0.5334433317184448,-0.4435264766216278,0.7494000196456909,-0.5486170053482056,-0.253373920917511,160.77608982939796,0.5031892673587647,-0.5333646761188997,0.3171622459436243,-0.4553156938777721,0.7494881135834149,-0.5486049248368322,160.74749798321835,1.297780021006929,0.0004354689647229619
42,0.3175919950008392,-0.4554502069950104,-0.4423887729644775,0.5039871335029602,-0.5334712266921997,-0.4439094960689544,0.749720573425293,-0.548593282699585,-0.2575111985206604,160.80830974202172,0.5037985021325518,-0.5334210738414276,0.3174696758269824,-0.4554486277119542,0.749564928747798,-0.5486109202950109,160.7801105738556,1.9567554382354049,0.000454171241745375
43,0.3177477419376373,-0.4555637240409851,-0.4417199790477752,0.5044562816619873,-0.5334817171096802,-0.445089042186737,0.7497169375419617,-0.5486173033714294,-0.2604541480541229,160.87941433553476,0.5043535883985232,-0.5334657833971299,0.3177334621385618,-0.4555618301517996,0.7496211823282225,-0.5486193184795295,160.81907245240177,2.337712712769644,0.00034974583773111326
44,0.317814290523529,-0.4556591808795929,-0.4422305822372436,0.5048763155937195,-0.5334863066673279,-0.4457917511463165,0.7497517466545105,-0.5486190319061279,-0.2624290585517883,160.9465024194318,0.5047931462959024,-0.5334945332653239,0.3179394367657029,-0.4556449944763153,0.7496494284364651,-0.5486289177287461,160.85890666294816,2.390052632783295,0.00018377475826658016
45,0.3181247413158417,-0.4556969702243805,-0.4378552138805389,0.5051375031471252,-0.5334990620613098,-0.4323197603225708,0.7496378421783447,-0.5486310720443726,-0.2205977439880371,160.95293184517118,0.5050884044025159,-0.5335072314501281,0.3180829972504444,-0.4556928223117885,0.7496555537208801,-0.5486374729167571,160.89435921258806,2.1271529783939513,5.381567899377423e-05
46,0.3181582391262054,-0.4557161927223205,-0.4367777109146118,0.5053492784500122,-0.5335035920143127,-0.4325715601444244,0.7496399879455566,-0.5486574769020081,-0.2257153242826461,160.98426358161885,0.5052437887159344,-0.5335068218783613,0.3181656476083174,-0.4557054557792497,0.7496566528601492,-0.5486421743395157,160.92152262840855,1.629804949229765,2.6548096516178747e-05
47,0.3181662261486053,-0.4557060599327087,-0.4340111315250397,0.5052485466003418,-0.5334946513175964,-0.4324412941932678,0.7496242523193359,-0.5486536622047424,-0.2305011004209518,160.97212027994988,0.5052905503492721,-0.5334977772044913,0.3181925673575057,-0.4556883015609341,0.7496743000175584,-0.5486404945683996,160.93869200332392,1.0301624949221375,9.117505631206965e-05
48,0.3181575536727905,-0.4556570053100586,-0.4332344233989715,0.5051453709602356,-0.5334770679473877,-0.4338172078132629,0.7496501207351685,-0.5486305952072144,-0.2311022281646728,160.95048672653775,0.5052754104950142,-0.5334848457922106,0.3181714953997259,-0.4556511699815968,0.7497263091278076,-0.5486310328638654,160.94665962027798,0.4780570172437137,0.0001710180096093024
