Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Shoulder Orange X,Shoulder Orange Y,Back Orange X,Back Orange Y,Neck Green X,Neck Green Y,Back Orange X_smoothed,Back Orange Y_smoothed,Neck Green X_smoothed,Neck Green Y_smoothed,Leg Pink X_smoothed,Leg Pink Y_smoothed,angles,velocity,roughness
23.0,375.0,1233.5,468.1699219,1696.169922,425.4833374,1068.599976,520.8201904,1245.5,544.8363037,1016.327393,520.8255054582421,1245.4853984540944,544.7554356355905,1016.164265324539,468.1571686535692,1696.1629868294656,179.25744017977584,1.3702998058431604,7.38144637352672e-05
24.0,375.0,1233.5,468.1699219,1696.169922,425.7359314,1067.939453,520.8153076,1245.396362,544.8425293,1016.151306,520.8142271061565,1245.406416939045,544.8508635062747,1016.1759715817108,468.1676477571216,1696.169152598632,179.2842224699799,1.606937412244065,6.336572081507873e-05
25.0,375.0,1233.5,468.1699219,1696.169922,425.7359314,1067.939453,520.8153076,1245.396362,544.8425293,1016.151306,520.792190152432,1245.2832456448928,544.9289175115921,1016.1694487856756,468.1875651386966,1696.180613260069,179.3142970206177,1.8044730382666785,4.7998621752584216e-05
26.0,375.0,1233.5,468.1699219,1696.169922,425.7359314,1067.939453,520.8153076,1245.396362,545.0136719,1016.093628,520.7575402616001,1245.1232115790106,544.9840965549743,1016.1498334929792,468.2136045680496,1696.1953519660788,179.3467623714814,1.9479210518221637,3.282039700053649e-05
27.0,375.0,1233.5,468.1699219,1696.169922,425.6029358,1067.602905,520.6994629,1244.748657,545.0136719,1016.093628,520.7116031082077,1244.9452350265874,545.0132967970527,1016.1232816655164,468.23604401732354,1696.207693368992,179.37980752098878,1.982708970443241,1.8100625702251373e-05
28.0,375.0,1233.5,468.1699219,1696.169922,425.6029358,1067.602905,520.6206665,1244.620728,545.0136719,1016.093628,520.6586322353062,1244.774575114043,545.0156533490974,1016.0942862712884,468.2382949800958,1696.2081162490133,179.41037115603942,1.8338181030384249,6.077416157678411e-06
29.0,375.0,1233.5,468.1699219,1696.169922,425.6029358,1067.602905,520.6206665,1244.620728,545.0136719,1016.093628,520.6042510466145,1244.633775626756,544.9931576316508,1016.0651144973104,468.1994346457504,1696.1847935282665,179.43450972604344,1.4483142002416116,1.2503497764972712e-05
30.0,375.0,1233.5,468.1699219,1696.169922,425.7488708,1067.748901,520.5,1244.5,545.0136719,1016.093628,520.5536137099579,1244.5354783639063,544.9511802176136,1016.0368354477404,468.10052053892406,1696.1272735370956,179.4484120945507,0.8341421104347546,6.467312522930576e-05
31.0,375.0,1233.5,468.1699219,1696.169922,425.5909119,1067.515137,520.5,1244.5,544.8478394,1015.932373,520.51033970813,1244.4807232093203,544.8981824967959,1016.0104925822068,467.93376348557433,1696.0317176724996,179.44966895713648,0.0754117551474564,0.00017142268368667781
32.0,375.0,1233.5,468.1699219,1696.169922,426.0370483,1067.283936,520.5,1244.5,544.8053589,1016.013306,520.4767418331078,1244.4617822503587,544.8442412834535,1015.9874109051394,467.71068753459855,1695.9054190458144,179.43824546029165,-0.6854098106896345,0.0002897899082973245
33.0,375.8533325,1232.853394,467.0,1695.5,426.0370483,1067.283936,520.5,1244.5,544.8053589,1016.013306,520.4552741534791,1244.4667273866737,544.7989097295676,1015.9688475879096,467.4628722599209,1695.7669013765055,179.4165970882804,-1.2989023206745287,0.00034223048998928727
34.0,375.8533325,1232.853394,467.0,1695.5,426.0,1067.5,520.5,1244.5,544.8262939,1015.854431,520.4503136382924,1244.4835147793297,544.7695915280003,1015.9556262339696,467.2316362256076,1695.639542667296,179.38869004682908,-1.6744224870797098,0.0002882295516191279
35.0,375.8533325,1232.853394,467.0,1695.5,426.3398743,1067.071899,520.5,1244.5,544.7202148,1015.985413,520.4687591673136,1244.5023946631984,544.760786972565,1015.9479917668848,467.0521560744517,1695.5419967135683,179.35835740931842,-1.8199582506400704,0.0001694076472308486
36.0,375.8533325,1232.853394,467.0,1695.5,426.3398743,1067.071899,520.5,1244.5,544.7202148,1015.985413,520.5182274779038,1244.5165146154486,544.7735037591416,1015.945922150992,466.94301369865815,1695.4819395040877,179.32795421660015,-1.8241915630960648,6.486966662984619e-05
37.0,375.8533325,1232.853394,467.0,1695.5,426.2893066,1067.163574,520.5,1244.5,544.7202148,1015.985413,520.6028366530401,1244.52143918938,544.8047450931535,1015.9499649862978,466.9062521928608,1695.456342730471,179.2981472041276,-1.7884207483535874,1.3707928904471232e-05
38.0,376.0,1232.5,467.0,1695.5,426.3398743,1067.071899,520.5,1244.5,544.973999,1015.956726,520.7183389623042,1244.5146151047145,544.8483415047173,1015.9616937731424,466.9337294994871,1695.456093015167,179.26895526426318,-1.751516391864243,1.0579235358418567e-06
39.0,375.8533325,1232.853394,467.0,1695.5,426.3398743,1067.071899,520.9729614,1244.581055,544.973999,1015.956726,520.8499396439593,1244.4954927214646,544.897860163233,1015.9826764068912,467.0131244516738,1695.471112060554,179.24130649349698,-1.6589262459723386,1.280634431679102e-06
40.0,375.8533325,1232.853394,467.0,1695.5,426.3398743,1067.071899,521.0,1244.5,544.9013062,1015.942993,520.9755348631542,1244.4660549886223,544.9499656052292,1016.0121195498714,467.1304480458671,1695.493604877167,179.21793633935795,-1.4022092483418191,7.996181161541544e-06
41.0,375.7843018,1232.372559,467.5,1695.5,426.2893066,1067.163574,521.2270508,1244.32373,545.05896,1016.0,521.0734701644491,1244.43056402461,545.0056762163401,1016.0446800491352,467.2698813666101,1695.5188932863805,179.2028742274762,-0.9037267129048132,3.727811335986949e-05
42.0,375.7843018,1232.372559,467.0,1695.5,426.2893066,1067.163574,521.2270508,1244.32373,545.0136719,1016.093628,521.1303751259626,1244.3939606297597,545.068818070785,1016.0701859579608,467.4131877376613,1695.544538071985,179.19980197101603,-0.1843353876103037,0.00011618424533829322
43.0,375.7843018,1232.372559,467.6396484,1695.639648,426.3986816,1067.130737,521.0,1244.5,545.1185913,1016.136475,521.1446904071627,1244.36030026372,545.142969909464,1016.0759876676194,467.5405871762508,1695.569004185858,179.2103216001214,0.6311777463224644,0.00024250147145899421
44.0,375.7843018,1232.372559,468.0,1695.5,426.3986816,1067.130737,521.2270508,1244.32373,545.1185913,1016.136475,521.1247318596496,1244.332781132382,545.2286025050006,1016.050828087774,467.6346960471488,1695.5907962805932,179.23314858364836,1.3696190116172602,0.0003502233883530516
45.0,375.7843018,1232.372559,467.6396484,1695.639648,426.5,1067.0,520.9672241,1244.300537,545.446106,1015.852966,521.0834194752321,1244.314585061835,545.32189009815,1015.987954892237,467.6867932260593,1695.6082539191634,179.26462696025558,1.888702596433518,0.00035573128135369503
46.0,375.7843018,1232.372559,467.6396484,1695.639648,426.3986816,1067.130737,520.9672241,1244.300537,545.446106,1015.852966,521.0326834211264,1244.308653123687,545.4157790096459,1015.8862728562834,467.7005334949207,1695.619954001564,179.30018718773462,2.133613648742312,0.00025065701463685737
47.0,376.5,1231.716675,467.6396484,1695.639648,426.3986816,1067.130737,520.9672241,1244.300537,545.446106,1015.852966,520.9796803712891,1244.3161537150552,545.502061427679,1015.7507975856332,467.6892823361304,1695.6256301009169,179.33589863636928,2.1426869180794483,0.00011449971129315859
48.0,376.5,1231.716675,467.6396484,1695.639648,426.0,1066.88501,520.9672241,1244.300537,545.446106,1015.852966,520.9260409910893,1244.3348312023409,545.5727134245287,1015.5938813977308,467.66935937013255,1695.6270478157596,179.36935700627424,2.0075021942977855,2.820178684264127e-05
49.0,377.0,1231.80957,467.6396484,1695.639648,426.7106934,1066.836426,520.9672241,1244.300537,545.8374634,1015.272705,520.869971311636,1244.3582787344922,545.6207587014435,1015.4354888641532,467.6539537558338,1695.628070447574,179.39970065737612,1.8206190661123856,5.751640514831624e-06
50.0,377.0,1231.5,467.6396484,1695.639648,426.7106934,1066.836426,520.7401733,1244.5,545.598877,1015.161011,520.8091702478456,1244.3766995239798,545.6419217023141,1015.2992471410492,467.6498226503487,1695.6336211566734,179.42712113895232,1.6452288945720284,1.2762052160475746e-05
51.0,377.0,1231.5,467.6396484,1695.639648,426.7106934,1066.836426,520.6940918,1244.305908,545.598877,1015.161011,520.7424241292076,1244.3790593733522,545.636410789368,1015.2048905770056,467.6563942678363,1695.647687758512,179.45233137172815,1.5126139665500205,1.834383608662582e-05
52.0,377.0,1231.5,467.6396484,1695.639648,426.7212219,1066.721191,520.6940918,1244.305908,545.598877,1015.161011,520.6698811575351,1244.3557219667448,545.6092325196995,1015.1620320743403,467.6664834342769,1695.670697446427,179.47614328970556,1.4287150786447,1.5233301313052716e-05
53.0,377.0,1231.5,467.6396484,1695.639648,426.620697,1066.620728,520.6940918,1244.305908,545.598877,1015.161011,520.5935207864661,1244.3010992747156,545.569354594452,1015.1689023879852,467.66828595280293,1695.6968683271068,179.49908795406475,1.3766798615512243,8.904276517201373e-06
54.0,377.0,1231.5,467.6396484,1695.639648,426.7212219,1066.721191,520.5,1244.5,545.598877,1015.161011,520.5181272381819,1244.2168072575084,545.5290230346317,1015.2155442539832,467.6487691468535,1695.7125850482414,179.52111907426868,1.321867212236043,4.446893025488318e-06
55.0,377.0,1231.5,467.6396484,1695.639648,426.7212219,1066.721191,520.4857178,1244.157104,545.5,1015.472229,520.4512313271779,1244.1143478926706,545.5030237527433,1015.289281545469,467.5985997030356,1695.6971834422473,179.54163780631518,1.231123922789834,3.149024596809689e-06
56.0,377.0,1231.5,467.6396484,1695.639648,426.7212219,1066.721191,520.2827148,1243.852295,545.5,1015.472229,520.4008961251393,1244.0138184427783,545.5065438927783,1015.3804274936122,467.5180774222485,1695.627358548596,179.5600306134543,1.1035684283473302,4.580925833546441e-06
57.0,377.0,1231.5,467.6396484,1695.639648,426.7212219,1066.721191,520.3621216,1243.831299,545.5,1015.472229,520.372277702087,1243.9368189762472,545.5511452157233,1015.4856129732526,467.4221595064788,1695.4852748109392,179.57655574424555,0.9915078474750773,6.922335391903513e-06
58.0,377.0,1231.5,467.6396484,1695.639648,426.7212219,1066.721191,520.3621216,1243.831299,545.5,1015.472229,520.3651168452398,1243.897053223177,545.6400208165428,1015.6064609624444,467.3408807924157,1695.2680140599982,179.59299685543692,0.9864666714821624,6.074427545568814e-06
59.0,376.0,1230.5,466.7886047,1694.788574,426.5,1066.5,520.3621216,1243.831299,545.7966919,1015.73761,520.373626886754,1243.8943718620646,545.7647850290681,1015.7444578123104,467.310953189848,1694.9932244086528,179.61241483696637,1.1650788917665975,3.1946383738219252e-06
60.0,376.0,1230.5,466.7886047,1694.788574,426.5,1066.5,520.3621216,1243.831299,545.65979,1015.779297,520.3886496165645,1243.915219494373,545.9060575048264,1015.8958464279044,467.35890761630225,1694.6961880757804,179.63781749514956,1.5241594909917922,1.3482994981566245e-05
61.0,377.3086548,1230.864258,467.7210999,1694.136108,426.2116394,1066.566162,520.5,1244.259766,546.406189,1016.110352,520.4011287456383,1243.938909719683,546.0390384297383,1016.0499238357502,467.48542815325504,1694.418691964165,179.67042100856008,1.9562108046312687,4.7881088678243145e-05
62.0,377.3086548,1230.864258,467.7210999,1694.136108,426.2787781,1066.278809,520.5,1244.0,546.2305908,1016.310486,520.4057770758644,1243.9466332919098,546.1428243088798,1016.1913458804572,467.6633611873697,1694.195484953003,179.70866704124282,2.294761960964138,8.193308261901126e-05
63.0,377.5,1230.5,468.1149292,1694.0,426.2787781,1066.278809,520.3621216,1243.831299,546.2305908,1016.310486,520.4032422118472,1243.9282169706028,546.2088794266413,1016.3043441068296,467.8511223642016,1694.0448273212396,179.74868993934444,2.401373886097531,7.546656231379802e-05
64.0,377.5,1230.5,468.1149292,1694.0,426.2787781,1066.278809,520.3621216,1243.831299,546.2305908,1016.310486,520.399169323598,1243.8831386961187,546.2434658970652,1016.3757145145564,468.0109556013156,1693.9663922306197,179.78590013809838,2.2326119252363696,3.451111685965019e-05
65.0,377.5,1230.5,468.1149292,1694.0,426.2787781,1066.278809,520.3621216,1243.831299,546.2305908,1016.310486,520.4005347955726,1243.8173506003257,546.2629749256769,1016.3952186826642,468.1209314576619,1693.945630712246,179.81671472127732,1.848874990736249,1.5218599922506135e-05
66.0,377.5,1230.5,468.1149292,1694.0,426.2787781,1066.278809,520.3621216,1243.831299,546.2305908,1016.310486,520.4116010376019,1243.7399834451292,546.2854161074027,1016.355250212503,468.1770055958802,1693.9611031540708,179.83956073911654,1.3707610703528417,4.97549141972895e-05
67.0,377.2156982,1230.372559,468.1149292,1694.0,426.2787781,1066.278809,520.4185791,1243.62793,546.2305908,1016.310486,520.43173018277,1243.661375800151,546.3218408844353,1016.252759234128,468.18791930459224,1693.9913183479637,179.85479048897622,0.9137849915811104,0.000104860804162867
68.0,377.0,1230.0,468.1547546,1694.089233,426.0,1066.4021,520.5,1243.5,546.2305908,1016.310486,520.455849335775,1243.5910429193375,546.3702750719473,1016.0942668277304,468.16810237594905,1694.0192560406656,179.86371488323888,0.5354636557598269,0.00013038012726731453
69.0,377.0,1229.5,468.1149292,1694.0,426.0,1066.4021,520.5,1243.5,546.2305908,1016.310486,520.4769614898445,1243.5350047635427,546.4143915745381,1015.9008543295369,468.1325015209612,1694.0342229537823,179.86736759771497,0.2191628685653768,0.00011725552227826937
70.0,376.5,1229.5,468.1149292,1694.0,426.0,1066.4021,520.5,1243.5,546.6640625,1015.291687,520.4891994182069,1243.4940990210482,546.4290285176788,1015.707039612244,468.0944777713159,1694.0314380722384,179.86576663019196,-0.0960580513810782,9.20545228183509e-05
71.0,376.5,1229.5,468.1149292,1694.0,425.8907166,1066.415283,520.5,1243.5,546.6640625,1015.291687,520.4899725075979,1243.4649007791647,546.3922953582703,1015.5499681068676,468.0658596358731,1694.0103174439937,179.8582091956923,-0.4534460699795772,7.876433587066931e-05
72.0,376.5,1229.5,468.1149292,1694.0,425.5,1066.5,520.5,1243.5,546.6640625,1015.291687,520.4806590355072,1243.4427822962662,546.2986816533501,1015.4541382397288,468.0574587145741,1693.9728179448084,179.84443278652222,-0.8265845502046432,8.024952470549288e-05
73.0,376.5,1229.5,468.1149292,1694.0,425.5,1066.5,520.5,1243.5,545.8076172,1015.560974,520.4659878529798,1243.425022173935,546.1640153521274,1015.4226198816,468.07827934138743,1693.922519701857,179.82569410549138,-1.1243208618503786,8.120798614053662e-05
74.0,376.5,1229.5,467.8624268,1693.677246,425.5,1066.5,520.3533936,1243.269043,545.8076172,1015.560974,520.4523137495095,1243.4119675621469,546.0176534066574,1015.4402841177964,468.13239680330446,1693.8638582848982,179.80475875356404,-1.2561211156400989,6.373025419040908e-05
75.0,376.46875,1229.375,468.1149292,1694.0,425.5166626,1066.599976,520.5,1243.5,545.8076172,1015.560974,520.4451908798746,1243.4058047049411,545.887701466395,1015.4844811087834,468.2148700081712,1693.80087718899,179.78472733961567,-1.2018848369024226,3.102890357113381e-05
76.0,375.5,1229.5,468.4833374,1693.599976,425.5,1066.5,520.3533936,1243.269043,545.8076172,1015.560974,520.4471902581907,1243.408321849531,545.7902287037306,1015.5349406239516,468.3106742144603,1693.7358347768786,179.76767571412435,-1.023097529479173,7.992449105733324e-06
77.0,375.5,1229.5,468.4833374,1693.599976,425.6481628,1066.402832,520.5,1243.5,545.8076172,1015.560974,520.4569406769945,1243.4194930682263,545.7280136695782,1015.5783276966268,468.3993228374324,1693.66818043972,179.75415461800952,-0.8112657668897327,8.558275477326038e-06
78.0,375.5,1229.5,468.4833374,1693.599976,425.3544922,1066.677246,520.5,1243.5,545.8076172,1015.560974,520.4696786858257,1243.4375877641144,545.6959679381454,1015.6078004359543,468.46261478296407,1693.5944323595302,179.74372341730356,-0.6258720423579689,1.952392022655205e-05
79.0,375.5,1229.5,468.4833374,1693.599976,425.1468811,1066.689209,520.4185791,1243.37207,545.8076172,1015.560974,520.4787936854957,1243.460058108795,545.6871312329071,1015.6202968960076,468.4903243092811,1693.510023116454,179.73588496711142,-0.4703070115283481,2.4091768583032674e-05
80.0,375.5,1229.5,468.4833374,1693.599976,425.1468811,1066.689209,520.5,1243.5,545.5,1015.663757,520.4776082452789,1243.483994094841,545.6947066858435,1015.6142758809268,468.4815709547848,1693.413009156336,179.73064032646064,-0.3146784390463608,2.1563619693698124e-05
81.0,375.5,1229.5,468.4782715,1693.108643,425.1468811,1066.689209,520.5,1243.5,545.5,1015.663757,520.4611415518992,1243.5060083998333,545.7095296539792,1015.5892022201184,468.4431870774739,1693.3069040954065,179.72823768913085,-0.1441582397876573,1.8819662086472602e-05
82.0,375.0,1229.666626,468.2614441,1693.267944,425.1468811,1066.689209,520.5,1243.5,545.777771,1015.460327,520.4278066027111,1243.522472193379,545.7169923613167,1015.5460476526662,468.38695656093614,1693.1999584117764,179.72832253375063,0.0050906771866721,1.7519513613708807e-05
83.0,375.1458435,1229.145874,468.4782715,1693.108643,425.1212158,1066.490967,520.4185791,1243.62793,545.777771,1015.460327,520.3801377228503,1243.5305420155455,545.6987182630746,1015.487346405269,468.3267787310784,1693.1015035417968,179.72930693852263,0.0590642863198809,1.3532375596335142e-05
84.0,375.1458435,1229.145874,468.2893066,1692.836426,424.8639526,1066.489746,520.1798096,1243.5,545.777771,1015.460327,520.3232209590687,1243.5293369021608,545.639828777724,1015.416749271542,468.27613063984035,1693.017983446082,179.72877304700066,-0.0320334913180886,6.1060829209404824e-06
85.0,375.1458435,1229.145874,468.1149292,1693.0,424.75177,1066.46814,520.1798096,1243.5,545.777771,1015.460327,520.2610820487786,1243.520252981057,545.5370583648357,1015.339026064562,468.24524605362507,1692.9505573425504,179.72489822432593,-0.2324893604838962,3.863465258974047e-06
86.0,375.1458435,1229.145874,468.1149292,1693.0,424.75177,1066.46814,520.1798096,1243.5,545.1760254,1015.13855,520.193716195129,1243.5060743464628,545.4017763593627,1015.2601498675986,468.2375265649023,1692.895246384223,179.71788749073582,-0.4206440154064239,1.1000151597659362e-05
87.0,375.1458435,1229.145874,468.2893066,1692.836426,424.75177,1066.46814,520.1798096,1243.5,545.1760254,1015.13855,520.1177184920664,1243.4896092746774,545.2556235711811,1015.1861236136089,468.24692938974704,1692.845378611977,179.71019653560228,-0.4614573080124273,1.4714789558943135e-05
88.0,375.0,1229.0,468.2787781,1692.721191,424.75177,1066.46814,520.1798096,1243.5,545.1760254,1015.13855,520.0306334091649,1243.4726614267845,545.1219025610015,1015.1209358999896,468.25910908756686,1692.794244710073,179.70522867171167,-0.2980718334367793,8.081888091782639e-06
89.0,375.0,1229.155518,468.2787781,1692.721191,424.75177,1066.46814,520.0617065,1243.300415,544.927063,1015.038208,519.9357359406687,1243.4553999529887,545.0180950420998,1015.0657093123554,468.2565602808394,1692.7363809293147,179.7053645613214,0.0081533765842323,9.605531090179311e-06
90.0,375.0,1229.155518,468.2787781,1692.721191,424.75177,1066.46814,519.666687,1243.5,544.927063,1015.038208,519.8430246805526,1243.4363065122095,544.9520921464004,1015.0200688314802,468.2252645006889,1692.6684128949605,179.7106141694741,0.3149764891617224,2.993771377852985e-05
91.0,375.0,1229.155518,468.2787781,1692.721191,424.75177,1066.46814,519.666687,1243.5,544.927063,1015.038208,519.7649393277618,1243.4135463338744,544.9216435357313,1014.9849458333392,468.1602356316279,1692.5907208617216,179.71869110651178,0.4846162222611383,4.4128766623082976e-05
92.0,375.0,1229.333374,468.1898193,1692.5,424.6013184,1066.601318,519.6811523,1243.413086,544.927063,1015.038208,519.7098985570279,1243.3876734088678,544.9162118793431,1014.9654155105576,468.0681157637797,1692.5088495403595,179.72633271832223,0.4584967086265124,3.095309694911409e-05
93.0,374.5,1229.5,467.7729492,1692.32373,424.5,1066.5,519.6811523,1243.413086,544.927063,1015.038208,519.6785721619885,1243.3636034588296,544.9205547100046,1014.971992524028,467.9652055109733,1692.4323577573152,179.73087995610874,0.2728342671906603,1.0071921989573181e-05
94.0,374.6396484,1229.360352,467.7729492,1692.32373,424.6013184,1066.601318,519.6811523,1243.413086,544.927063,1015.038208,519.664983041105,1243.3496176187166,544.9189524981216,1015.0187513121624,467.87090460633055,1692.3708379028285,179.73112135482364,0.0144839228943283,9.810672813075213e-06
95.0,374.5,1229.5,467.7729492,1692.32373,424.3986816,1066.398682,519.8353271,1243.10437,544.927063,1015.038208,519.6607514594587,1243.3529458742078,544.8991645690592,1015.1174847599168,467.7999087879658,1692.3297430361813,179.72714841911156,-0.2383761427250874,2.636868093911246e-05
96.0,374.5,1229.5,467.7729492,1692.32373,424.2787781,1066.278809,519.5869751,1243.318848,544.927063,1015.038208,519.6592542713465,1243.3737514904672,544.8556073282031,1015.2691103957764,467.75778459718487,1692.30879969222,179.71973604429792,-0.4447424888184059,3.740975386074598e-05
97.0,374.5,1229.5,467.7729492,1692.32373,424.2787781,1066.278809,519.5869751,1243.318848,544.927063,1015.038208,519.6571882774743,1243.4013393733512,544.7909867511127,1015.4563948988268,467.7415758967921,1692.3033322710912,179.70992205805962,-0.5888391742979593,3.347888380286476e-05
98.0,374.5,1229.5,467.7729492,1692.32373,424.2787781,1066.278809,519.666687,1243.5,544.541687,1016.013916,519.6535113692713,1243.4161676137874,544.7150545500389,1015.6442405984304,467.7434640509496,1692.306910403692,179.69896188934626,-0.6576101228012021,2.086820470744419e-05
