Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Elbow (X)_smoothed,Right_Elbow (Y)_smoothed,Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
1,0.2624665796756744,-0.5285236239433289,-0.4638401865959167,0.4445203840732574,-0.6353809237480164,-0.4589951634407043,0.7052843570709229,-0.6455494165420532,-0.4025928080081939,0.4445286010675812,-0.6353816023901024,0.2624748807249458,-0.5285246750531699,0.7055774375279807,-0.6455201702180775,151.8132058803866,,
2,0.2626903355121612,-0.5303379893302917,-0.5135857462882996,0.4373111128807068,-0.6385757923126221,-0.4029900431632995,0.5513402223587036,-0.6594024896621704,-0.0569831058382988,0.441583331005244,-0.6369299783254743,0.2629509628519073,-0.5299684389280572,0.6545231778532749,-0.6499554587351268,152.12314947341272,18.596615581568017,
3,0.2633298933506012,-0.5319080948829651,-0.527920663356781,0.4375652968883514,-0.6395217180252075,-0.4052419662475586,0.5693857669830322,-0.6573808789253235,-0.0840058773756027,0.43925576366997,-0.6382484691658042,0.2633610308798562,-0.5312613606993358,0.6154000017377339,-0.6535183760806763,152.73177744515402,36.517678304477954,0.04460617904423224
4,0.2639957964420318,-0.5322526693344116,-0.5273978114128113,0.4378425180912018,-0.6393969655036926,-0.3954967558383941,0.5683701038360596,-0.6563929915428162,-0.0383599884808063,0.4379663236133431,-0.6391921954647557,0.2636471402971955,-0.5322884670955166,0.5953017149265585,-0.6556994691364094,153.427118058365,41.72043679265926,0.04087705057441333
5,0.2640366852283478,-0.5330402255058289,-0.5346534252166748,0.4380463659763336,-0.6393153071403503,-0.4030853509902954,0.5732977986335754,-0.6556580066680908,-0.0694632530212402,0.4378376542244737,-0.6397355795577508,0.2637800620171634,-0.5329940832762949,0.5943168624396709,-0.656488430758383,153.89307404473652,27.957359182290705,0.02854789773028962
6,0.2637740075588226,-0.5334333777427673,-0.5557748079299927,0.4381415247917175,-0.6396608948707581,-0.4257808327674866,0.670889139175415,-0.655095636844635,-0.1226160377264022,0.438707226070942,-0.6399499970985684,0.2637734353438423,-0.5333826278766982,0.6067185141617432,-0.6562576871565374,154.01372945129137,7.239324393290758,0.053300879592342476
7,0.2637384533882141,-0.5333681106567383,-0.5521751642227173,0.438347190618515,-0.6396010518074036,-0.4212031960487366,0.6243741512298584,-0.6536906361579895,-0.1306352913379669,0.4402053640218397,-0.6399523902760186,0.2636875218353159,-0.533505216376966,0.6242466139728128,-0.65551977329053,153.90556181284956,-6.490058306508786,0.11547519329591667
8,0.263912945985794,-0.5333178043365479,-0.54168701171875,0.4443497359752655,-0.6396718621253967,-0.4336374700069427,0.6969643831253052,-0.6514971256256104,-0.1772831678390503,0.4418676925415831,-0.6398570325468642,0.2636205789145495,-0.5334410268309863,0.6396055901451582,-0.6546908067989357,153.72427839203382,-10.877005248943874,0.14068089187606694
9,0.2638700306415558,-0.5333024263381958,-0.5515311360359192,0.4461042582988739,-0.6396359205245972,-0.4387962818145752,0.6377865672111511,-0.6513534784317017,-0.1468207836151123,0.4432720143242606,-0.6397462091712662,0.2636900908931044,-0.5332794114031432,0.648672681059852,-0.6539444055805937,153.5514763809163,-10.368120667050675,0.07575104040094939
10,0.2636204063892364,-0.5332796573638916,-0.5498437881469727,0.4450500905513763,-0.6396841406822205,-0.4431508481502533,0.6236451268196106,-0.6563053131103516,-0.1540883630514145,0.4441627268223385,-0.639661014557876,0.2640045906372348,-0.5331058630007709,0.6508472012738848,-0.6532052215450567,153.3896621792761,-9.708852098413558,0.016120328360274123
11,0.2635736465454101,-0.5327896475791931,-0.5269078016281128,0.4435675144195556,-0.639667809009552,-0.4372527599334717,0.6770697236061096,-0.6544767022132874,-0.160689428448677,0.4444982137830186,-0.6396069558074617,0.2646281731042081,-0.5329914933964471,0.6479693367203072,-0.6522803575395459,153.1967446799449,-11.575049959870398,0.0010831564483104734
