Frame #,Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Hip (X),Right_Hip (Y),Right_Hip (Z),Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,Right_Hip (X)_smoothed,Right_Hip (Y)_smoothed,angles,velocity,roughness
11,0.2189380526542663,-0.5797566175460815,-0.2995534241199493,0.2536145448684692,-0.7363492846488953,-0.3429428040981293,0.3699764013290405,-0.9214555621147156,-0.3662178218364715,0.3864187896251678,-0.8263235092163086,-0.1823870837688446,0.2185449988765166,-0.5797360947204769,0.3859586594115346,-0.9097979727454636,0.3845886549374109,-0.8263021245213921,-7.128185493200972,2.63508028178018,1.2874358118887537
12,0.2188325673341751,-0.5796747803688049,-0.2977344691753387,0.2540488541126251,-0.7365918755531311,-0.3375367820262909,0.3692464530467987,-0.9229570031166076,-0.3600358366966247,0.3858057558536529,-0.8261697888374329,-0.1817227005958557,0.2184662492627973,-0.5796993759640199,0.3881633984229565,-0.908196186138628,0.3849179729648342,-0.8261961914000083,-6.960776709233871,10.04452703802606,0.3259325849686432
13,0.2187701016664505,-0.5795322060585022,-0.2945618033409118,0.2545548379421234,-0.7364890575408936,-0.3334105014801025,0.3694389462471008,-0.9233692288398744,-0.357649952173233,0.3853574991226196,-0.8260586261749268,-0.1810535937547683,0.218327588236973,-0.5796026098083159,0.3919134304234727,-0.9058616384938034,0.3851577610814243,-0.8261035379846654,-6.6063481082756805,21.265716057491417,0.08599318043638707
14,0.2183365672826767,-0.5793746709823608,-0.289316326379776,0.2547313868999481,-0.7364060282707214,-0.3288926184177398,0.408376008272171,-0.8952469229698181,-0.3561685681343078,0.385049045085907,-0.8261338472366333,-0.180925577878952,0.218098128988273,-0.5794597927019501,0.3963773045153115,-0.9031864621210378,0.3852243654438003,-0.8260409226924066,-6.078377412639061,31.678241738197155,0.059152958152915505
15,0.2171949297189712,-0.5793619751930237,-0.2838140726089477,0.2547883689403534,-0.7363660335540771,-0.3186299502849579,0.4131813645362854,-0.8918765783309937,-0.3532854616641998,0.3848829269409179,-0.8260884881019592,-0.1810869425535202,0.2178007455351028,-0.5792904954023201,0.3997059164386123,-0.901412164939915,0.3851100473109372,-0.826017255323776,-5.522219825756618,33.369455212946576,0.049803803960407456
16,0.2171913534402847,-0.5791081786155701,-0.2836199700832367,0.2550384700298309,-0.7363113760948181,-0.3174730837345123,0.4130705893039703,-0.8910985589027405,-0.3547374904155731,0.3847174048423767,-0.8260518312454224,-0.1811354756355285,0.2174861162932117,-0.5791163855389176,0.4001268200194018,-0.9018063901519134,0.3848558694607017,-0.8260372538311391,-5.16168593144754,21.632033658544714,0.024567558673698378
17,0.2170965075492859,-0.5789840221405029,-0.2844208180904388,0.2551344931125641,-0.7363001704216003,-0.3181162774562835,0.412801593542099,-0.891144335269928,-0.3535284698009491,0.3844421803951263,-0.8260475397109985,-0.1813477575778961,0.2172031965244989,-0.5789599134655222,0.3969573345915567,-0.9048596211394984,0.3845218418488721,-0.826102572759892,-5.184609686333891,-1.375425293181074,0.05331006972783805
18,0.2171089202165603,-0.5789161324501038,-0.2814961373806,0.2552250921726227,-0.7363629937171936,-0.3136547207832336,0.3807653486728668,-0.9187878370285034,-0.347171813249588,0.3841313421726227,-0.826127827167511,-0.1813171356916427,0.2169819905497484,-0.57884323321265,0.3909413332986197,-0.9099809147432034,0.384166099062222,-0.8262101915109413,-5.646088365460696,-27.688720747608304,0.18677933023401214
19,0.2169716656208038,-0.5787447690963745,-0.2798386216163635,0.2552565336227417,-0.7363883256912231,-0.3126007318496704,0.3721686005592346,-0.9239736199378968,-0.3421513736248016,0.3837696611881256,-0.8262894749641418,-0.1813576072454452,0.2168325726727906,-0.5787858468990226,0.3837911759163097,-0.9158196886262514,0.3838340749826558,-0.8263502233909652,-6.447657496396387,-48.09414785614143,0.317005883959072
20,0.2167738527059555,-0.578724205493927,-0.2804538607597351,0.2552710473537445,-0.7364103198051453,-0.3135179281234741,0.3678617775440216,-0.9287766218185424,-0.3391172587871551,0.3835123181343078,-0.8265349268913269,-0.1812695264816284,0.2167525706209343,-0.5788005152681296,0.3772918155003472,-0.9209537201510268,0.3835549242148797,-0.8265059988281955,-7.396523372730475,-56.931952580045305,0.29593238111821285
21,0.2166751474142074,-0.5787657499313354,-0.2817464768886566,0.2553606033325195,-0.7364524602890015,-0.31388720870018,0.3688181340694427,-0.928101122379303,-0.3373443484306335,0.3833553791046142,-0.8267545700073242,-0.1812727451324463,0.2167338026068078,-0.5788884090718982,0.3725335767646662,-0.9244953914686692,0.3833428352631743,-0.8266576254236906,-8.298893821721611,-54.14222693946817,0.15055133765495618
22,0.2167279720306396,-0.5789286494255066,-0.2893441319465637,0.2554978430271148,-0.7364608645439148,-0.3170075714588165,0.3718729019165039,-0.9237282276153564,-0.3321727812290191,0.3833208680152893,-0.826851487159729,-0.1813503056764602,0.2167645823499262,-0.5790361192391079,0.3696610394331551,-0.9262995250476443,0.3832017216389924,-0.8267875324771023,-9.031117227755932,-43.933404362059214,0.03678039613562211
23,0.2167887687683105,-0.5793412327766418,-0.2950290441513061,0.2555603384971618,-0.7365701794624329,-0.3210590481758117,0.3735135793685913,-0.9221296310424804,-0.3323937654495239,0.383221685886383,-0.8268930912017822,-0.1813760548830032,0.2168296394921926,-0.5792174228720604,0.3681458284282581,-0.9267571193797616,0.3831312226448283,-0.8268848809362734,-9.559581017544916,-31.707827387339087,0.027368024007973373
24,0.2169281095266342,-0.5794844031333923,-0.2958694398403168,0.2556007802486419,-0.7366961240768433,-0.3221766352653503,0.3717585504055023,-0.922779619693756,-0.3333930075168609,0.3831573128700256,-0.8269234299659729,-0.1814194172620773,0.2169108277763073,-0.579400410868102,0.3673251594885803,-0.9263805152231,0.3831308839019046,-0.8269465475517255,-9.91322806578754,-21.21882289455737,0.06326858309775711
25,0.2170520424842834,-0.5796538591384888,-0.2990388572216034,0.2556334435939789,-0.7368031740188599,-0.3260214030742645,0.3708597421646118,-0.9233218431472778,-0.3367430567741394,0.3831220269203186,-0.8269349932670593,-0.1814917773008346,0.2169899424351837,-0.579557004499273,0.3669034658190871,-0.9254301863242104,0.3831999976131607,-0.8269748252878616,-10.131447256120756,-13.093151419993028,0.07660541021194087
26,0.2170927375555038,-0.5796964168548584,-0.3065105676651001,0.2556439936161041,-0.7368537187576294,-0.3369146585464477,0.3713007271289825,-0.9224779009819032,-0.349015474319458,0.3832603991031647,-0.8269306421279907,-0.1818286031484604,0.2170527441411755,-0.5796702138351985,0.3672150016050388,-0.9237410806856748,0.3833333423701773,-0.8269738232926244,-10.21409065833704,-4.958604132977058,0.06533627263913669
27,0.2171074748039245,-0.5797092318534851,-0.3062795996665954,0.2556574642658233,-0.7368349432945251,-0.337191641330719,0.3715394139289856,-0.9184606075286864,-0.3482584357261657,0.3833215534687042,-0.826930046081543,-0.181858628988266,0.2170922287491284,-0.5797362746788938,0.3691746703332212,-0.9207781474392138,0.3835159683063757,-0.8269467279269731,-10.09443409180703,7.17939399180068,0.06174472551176344
28,0.2171168625354766,-0.5797313451766968,-0.3070100843906402,0.2556672096252441,-0.7368241548538208,-0.3399647176265716,0.3718301355838775,-0.9157705903053284,-0.3511729836463928,0.383700430393219,-0.8269059658050537,-0.1818796843290329,0.2171096401871809,-0.5797620406117657,0.3739306620119789,-0.9158795178216614,0.3837212563667874,-0.8268951431822339,-9.6465832643086,26.87104964990578,0.0982224902766629
29,0.2171147167682647,-0.5797354578971863,-0.3055936992168426,0.2556789517402649,-0.7367280125617981,-0.3394127786159515,0.3709557652473449,-0.9183473587036132,-0.3526239097118377,0.3840419054031372,-0.8269031643867493,-0.1817864775657653,0.2171130501261012,-0.5797600331589924,0.3822999344871904,-0.9086277302354137,0.3839152067362166,-0.8268204245611904,-8.730044625712019,54.99231831579486,0.20734901750775062
30,0.2170915603637695,-0.5797147154808044,-0.3018136322498321,0.2556880712509155,-0.7362766861915588,-0.3390602171421051,0.3713452816009521,-0.9147671461105348,-0.3521184623241424,0.3842087984085083,-0.8267225027084351,-0.1818067133426666,0.2171143017207477,-0.5797436325572162,0.3941868243694139,-0.8992319341243104,0.3840664149045881,-0.8267257047115779,-7.262256989914196,88.06725814786937,0.39242776315929323
31,0.2170893996953964,-0.5797101259231567,-0.2952444851398468,0.2557344436645508,-0.7358163595199585,-0.3355228304862976,0.4191955327987671,-0.8809643387794495,-0.3500364124774933,0.3842997848987579,-0.8265724778175354,-0.1818252354860305,0.217125332282617,-0.5797238232701639,0.4083245486060785,-0.8886928231421098,0.3841571667178345,-0.8266169250712507,-5.289063412322851,118.39161465548068,0.562911474324373
32,0.2171394824981689,-0.5797118544578552,-0.2942052185535431,0.2557859122753143,-0.7356812953948975,-0.3326621949672699,0.4361314177513122,-0.8696851134300232,-0.339407205581665,0.3842608630657196,-0.8265349268913269,-0.1818111687898636,0.2171548477112372,-0.5797078220635882,0.4226097412067252,-0.8785493980471688,0.3841897741322689,-0.8265022297626887,-3.0063021297278736,136.96567695569863,0.5627957522813023
33,0.2171676158905029,-0.5797115564346313,-0.290168434381485,0.2557929456233978,-0.7355102896690369,-0.3254936635494232,0.4469735622406006,-0.8594439029693604,-0.3286156952381134,0.3840647935867309,-0.8263753652572632,-0.1818213164806366,0.2172062218827529,-0.5796992677186878,0.4348852424363266,-0.8703038449020178,0.3841848218545678,-0.8263904891471482,-0.7068813406586129,137.96524734415564,0.35065436406636186
34,0.2172497361898422,-0.5797068476676941,-0.2903769910335541,0.2559109032154083,-0.7353588342666626,-0.3255518078804016,0.4374986290931701,-0.8689711689949036,-0.3295508325099945,0.3840612173080444,-0.826278805732727,-0.1818280220031738,0.2172771988524823,-0.5796992862740766,0.443635992143407,-0.8649139536303245,0.3841723981020704,-0.8262898717000244,1.3144622807697908,121.28061728570422,0.11340867849609189
35,0.2174124121665954,-0.5797122120857239,-0.2981932461261749,0.2560444176197052,-0.735315203666687,-0.3333360254764557,0.4400267899036407,-0.8694810271263123,-0.3347715139389038,0.3841550052165985,-0.8261863589286804,-0.1818381547927856,0.2173615649197304,-0.5797076605674715,0.4481890216832072,-0.8626644507504934,0.3841809147898117,-0.8262067251854247,2.835939445821977,91.28862990313117,0.09945912047196188
36,0.2175168097019195,-0.579721987247467,-0.2989146113395691,0.256184309720993,-0.7353118062019348,-0.3333095014095306,0.4473181366920471,-0.8648404479026794,-0.3341204822063446,0.3841642737388611,-0.8261770606040955,-0.1818434447050094,0.2174523307332074,-0.5797236064506313,0.4485077845599792,-0.8633651720039561,0.3842285441450349,-0.8261448554151323,3.732168947692622,53.7737701122387,0.3564396248820756
37,0.2176034450531005,-0.5797409415245056,-0.2988902032375335,0.2562915682792663,-0.735295832157135,-0.3325293064117431,0.448028415441513,-0.8649573922157288,-0.3343076705932617,0.3843047618865967,-0.8260806202888489,-0.1817870289087295,0.2175449703590008,-0.5797460789514782,0.4449581557252469,-0.8665883001205289,0.3843196491757719,-0.8261053149776786,3.9639541881205465,13.907114425675475,0.7070289638176929
38,0.2176143527030944,-0.5797886252403259,-0.298835813999176,0.2563982605934143,-0.7353184223175049,-0.3322226703166961,0.4456430077552795,-0.8670810461044312,-0.3342476785182953,0.3844642639160156,-0.8260752558708191,-0.1817149817943573,0.2176387168682939,-0.5797737937577434,0.4382642259110271,-0.8717516478126613,0.3844457677128737,-0.8260865540881596,3.566000906832061,-23.87719687730914,0.9411341978180289
39,0.2176434397697448,-0.579811692237854,-0.2970275580883026,0.2564530968666076,-0.7353297472000122,-0.327890396118164,0.4429599046707153,-0.8687230348587036,-0.3296422958374023,0.3845796585083008,-0.8260736465454102,-0.1817035675048828,0.2177349299462452,-0.5798051168558438,0.4295431908165748,-0.8781038420560089,0.3845896363600957,-0.8260847976778307,2.643256811003219,-55.36464574973052,0.9571322453095857
40,0.2178219407796859,-0.5798348784446716,-0.2981577813625335,0.2565531730651855,-0.7353677153587341,-0.3287778794765472,0.3934637010097503,-0.9035808444023132,-0.3298009037971496,0.3847602307796478,-0.82611483335495,-0.1817230880260467,0.2178337124637381,-0.5798377578074466,0.4201602854510648,-0.8847955125262233,0.3847307221822298,-0.8260948466427359,1.3602460617752807,-76.98064495367629,0.7693393970173394
41,0.217931181192398,-0.5798579454421997,-0.3018679022789001,0.2565735280513763,-0.7353630661964417,-0.3331891298294067,0.4194416403770447,-0.8825802206993103,-0.3318625688552856,0.3849258124828338,-0.8261176943778992,-0.1819998323917389,0.2179312512858405,-0.5798681269943009,0.4113159941950736,-0.8911137330498304,0.3848509457990574,-0.8261114257727115,-0.0951490368247591,-87.3237059160024,0.4745416907242183
42,0.2180009633302688,-0.5798609852790833,-0.3029980361461639,0.256578654050827,-0.735373318195343,-0.3374557793140411,0.3816592097282409,-0.9151350855827332,-0.3453980088233948,0.3849795162677765,-0.8261417746543884,-0.1820556819438934,0.2180194825459147,-0.5798904719192852,0.4036066614664581,-0.896736475726583,0.3849393969635036,-0.8261307199386405,-1.5664560927695328,-88.27842335668642,0.20544295850415495
43,0.2181126177310943,-0.579876720905304,-0.3077328503131866,0.2565523982048034,-0.7353731393814087,-0.3416776657104492,0.4091064035892486,-0.8912103772163391,-0.3459449410438537,0.3850052952766418,-0.8261621594429016,-0.1823035180568695,0.2180878548126349,-0.5798962774410267,0.396918041982122,-0.901778604558632,0.3849948017463604,-0.8261515443861646,-2.9691260521911715,-84.16019756529832,0.05159968396918436
44,0.218129351735115,-0.5798380970954895,-0.3102686703205108,0.2564654350280761,-0.7353552579879761,-0.345133364200592,0.4120148122310638,-0.890605628490448,-0.349161684513092,0.3850176036357879,-0.8261963129043579,-0.18259297311306,0.2181261245131021,-0.5798745940202226,0.3907717474122053,-0.9065474868180928,0.3850249821842006,-0.8261758125793999,-4.287905114612241,-79.12674374526416,0.006874007815027879
45,0.2181470245122909,-0.5798317790031433,-0.3128024935722351,0.2564082443714142,-0.7353543639183044,-0.3486793637275696,0.3801968395709991,-0.9159036874771118,-0.3525112271308899,0.3850439786911011,-0.82623690366745,-0.1826026737689972,0.2181272961109917,-0.5798138339157144,0.3848578479880299,-0.911188183377998,0.3850437203604255,-0.8262081393248142,-5.535120149933004,-74.83290211924577,0.008977720515619512
46,0.2181517779827118,-0.5797846913337708,-0.3124952614307403,0.2563924491405487,-0.7353537678718567,-0.3479041755199432,0.3725908398628235,-0.921355962753296,-0.354644626379013,0.385050356388092,-0.8262503743171692,-0.1826077997684478,0.2180900518637334,-0.5797050470931984,0.3793079285136626,-0.9155319824784246,0.38506625125402,-0.8262543709865355,-6.70667912053178,-70.29353823592659,0.014258859946245211
47,0.2180445790290832,-0.5796138048171997,-0.3057671785354614,0.2563335299491882,-0.735358476638794,-0.3445096611976623,0.3710309863090515,-0.9218693375587464,-0.3542822599411011,0.3850313127040863,-0.8262518048286438,-0.1825435757637024,0.2180199864574342,-0.5795456621597125,0.3745322940279594,-0.9192593596761842,0.3851045665362687,-0.8263189600202921,-7.769866159127009,-63.79122231571371,0.017166096306134124
48,0.2179074734449386,-0.5794001817703247,-0.3029447197914123,0.256221204996109,-0.7353344559669495,-0.3429851233959198,0.3699827194213867,-0.9228296279907228,-0.3542143404483795,0.3851270675659179,-0.8263664245605469,-0.1825443059206009,0.2179289295158746,-0.5793416662549504,0.3708760252497987,-0.9221643008032556,0.3851635618915924,-0.8264017990831659,-8.682088431371355,-54.73333633466076,0.02555057630767632
49,0.2178011387586593,-0.5790149569511414,-0.298092246055603,0.2561061084270477,-0.7352731823921204,-0.3401030600070953,0.3691632449626922,-0.9231268167495728,-0.354610800743103,0.3851749002933502,-0.8264410495758057,-0.1824435889720916,0.2178321692801127,-0.5791063662961319,0.3684182878029898,-0.9242739089083551,0.3852392198589906,-0.826495983963646,-9.415569616048955,-44.00887108065603,0.042504479838335205
50,0.2177057117223739,-0.5787547826766968,-0.296438604593277,0.2560632228851318,-0.7352527379989624,-0.3383700549602508,0.3687121868133545,-0.9235244989395142,-0.3564187586307525,0.3853311836719513,-0.8265777230262756,-0.1823802888393402,0.2177445084154579,-0.5788557885103552,0.3669889874212714,-0.9257882812737898,0.3853198889336588,-0.8265880245743629,-9.969077706566702,-33.21048543106482,0.06185912658620035
51,0.2176534682512283,-0.5785292983055115,-0.2955462038516998,0.2559489607810974,-0.7352117896080017,-0.3383593261241913,0.3669970631599426,-0.927200973033905,-0.361239343881607,0.3854950070381164,-0.8267189264297485,-0.1823236048221588,0.2176767807195828,-0.5786033283602156,0.3662950131386903,-0.926947927344507,0.3853907592006507,-0.826661042314517,-10.364592612013316,-23.730894326796843,0.07181195643951688
52,0.217637613415718,-0.5784146785736084,-0.2977288961410522,0.2559068202972412,-0.735217809677124,-0.3415709137916565,0.3659831285476684,-0.9269939661026,-0.3696308434009552,0.3854931592941284,-0.8267612457275391,-0.1823137253522873,0.2176340757231803,-0.5783571818037015,0.366042037354665,-0.927930430556492,0.385440033780153,-0.8267000645843776,-10.636282555544732,-16.301396611884904,0.06587355070983367
53,0.2176380306482315,-0.5782536268234253,-0.2991949021816253,0.2558851838111877,-0.7352439165115356,-0.3450784385204315,0.3661510944366455,-0.9293121099472046,-0.3800825476646423,0.3855080306529999,-0.8267880082130432,-0.182263895869255,0.2176159070066856,-0.5781220195047431,0.366000889007427,-0.9288144224033632,0.3854640467539431,-0.8266972997576524,-10.819620212402674,-11.000259411476527,0.048604398457386365
54,0.2176283746957779,-0.5779527425765991,-0.294277161359787,0.2558801174163818,-0.7352507710456848,-0.3439919650554657,0.3659485876560211,-0.9300103783607484,-0.387287437915802,0.3855529427528381,-0.8266733884811401,-0.1819293797016143,0.2176176269491284,-0.5779027597019909,0.3660228487703339,-0.9295974021879322,0.3854688783485376,-0.8266549192338216,-10.944589030276235,-7.498129072413704,0.029567125040300443
55,0.2176330685615539,-0.5776041150093079,-0.2906331121921539,0.2558696269989013,-0.7352519631385803,-0.3425528109073639,0.3659690022468567,-0.9307260513305664,-0.3876523077487945,0.3853970766067505,-0.8265172839164734,-0.1819282323122024,0.217632012502687,-0.5777065600609307,0.3660288404320429,-0.9302361846340108,0.3854675889964355,-0.8265838623260034,-11.03314834218362,-5.3135587144431184,0.015217713979614286
56,0.21763876080513,-0.5774969458580017,-0.2889192402362823,0.2558876574039459,-0.7352784872055054,-0.3419291377067566,0.3658189177513122,-0.9308040738105774,-0.3898650705814361,0.3853627741336822,-0.8264718651771545,-0.18191759288311,0.2176502945350304,-0.5775412322031824,0.3659910787723507,-0.9306821500784188,0.3854738761522789,-0.8264992062997125,-11.099363103148512,-3.972885657893493,0.006823734661369455
57,0.2176361232995987,-0.5774157643318176,-0.287407785654068,0.2558842599391937,-0.7353022694587708,-0.3399944305419922,0.3658376038074493,-0.930746853351593,-0.3889261782169342,0.3854269385337829,-0.8263676166534424,-0.1811608374118805,0.2176626402007233,-0.577411954607566,0.3659157673209842,-0.930894972681062,0.3854945872630758,-0.8264144239219314,-11.150476668640874,-3.0668139295416807,0.0027976318866954684
58,0.2176475375890731,-0.5773183703422546,-0.2761809825897217,0.2559412121772766,-0.7353430390357971,-0.3272856473922729,0.3659491837024688,-0.9302611947059632,-0.3866713941097259,0.3854312598705292,-0.8263148069381714,-0.1805165410041809,0.217658664278968,-0.5773192732127369,0.3658309753004158,-0.9308346880822036,0.385524583732695,-0.8263370086112177,-11.187848643633563,-2.242318499561371,0.0011837943286671856
59,0.217650219798088,-0.5772867798805237,-0.2741079032421112,0.2559885382652282,-0.7353442907333374,-0.3230929672718048,0.3660029768943786,-0.9299420118331908,-0.3833659589290619,0.3855875730514526,-0.8262701034545898,-0.1805185079574585,0.2176286125452793,-0.5772593515162604,0.3657802527764771,-0.930446000563041,0.3855466234964892,-0.8262666598545115,-11.20754869697518,-1.182003200497057,0.0006987355567210324
60,0.2176064401865005,-0.5772023797035217,-0.274124264717102,0.2560105621814728,-0.7353441715240479,-0.3223843872547149,0.3660044968128204,-0.9289242029190063,-0.3795843720436096,0.385514348745346,-0.8261279463768005,-0.1805253773927688,0.21756534813464,-0.5772254265386247,0.3658177552036463,-0.9296545193336696,0.3855365797032318,-0.826195948616792,-11.201170204919134,0.3827095233628341,0.0007940409132363438
61,0.2174984812736511,-0.5772103667259216,-0.2803252339363098,0.2560087144374847,-0.7354251742362976,-0.3274738192558288,0.3658362925052643,-0.9287202954292296,-0.379504531621933,0.3856701552867889,-0.8261285424232483,-0.1808169037103653,0.2174664387809811,-0.5772093293782758,0.365998192577869,-0.9283913326835426,0.3854721181578856,-0.82611300379274,-11.157834579205009,2.6001375428474915,0.0014080580270798852
62,0.2172881215810775,-0.5772267580032349,-0.2824743688106537,0.2560220658779144,-0.7357074618339539,-0.3291582465171814,0.3658530116081238,-0.928666353225708,-0.3792548775672912,0.3854094445705414,-0.8261237740516663,-0.1812912374734878,0.217335236670326,-0.5772027726638134,0.3663586471182146,-0.9266486607388964,0.3853415809638362,-0.8260058238684052,-11.068056046874696,5.386711939818731,0.0026012428305857305
63,0.2172290533781051,-0.5771970748901367,-0.2842119634151459,0.2559803426265716,-0.7357407212257385,-0.3293871879577636,0.3666209876537323,-0.9272454380989076,-0.3682203888893127,0.3852609694004059,-0.8258846402168274,-0.1815927475690841,0.2171804295076115,-0.5771985122006476,0.3668980759851625,-0.9245425821345488,0.3851493031513144,-0.8258672124552836,-10.928907441754404,8.348916307217529,0.004079790921687906
64,0.2170307636260986,-0.5771874785423279,-0.2861552536487579,0.2559152841567993,-0.7357267737388611,-0.3295359313488006,0.3675997257232666,-0.9206390976905824,-0.3564375638961792,0.3848150372505188,-0.8257513642311096,-0.1817004680633545,0.2170144418715069,-0.5771912896893945,0.3675664581609916,-0.9223324399379568,0.3849146128861926,-0.8256982828713533,-10.748276187575376,10.837875250741682,0.004945645799855889
65,0.2168095111846923,-0.5771809220314026,-0.2861880362033844,0.255573570728302,-0.7357021570205688,-0.3286924660205841,0.3683128654956817,-0.9181216955184937,-0.3484762012958526,0.3844879269599914,-0.8254687190055847,-0.1815784722566604,0.2168511397955539,-0.5771783723892802,0.3682717251330761,-0.9203595897392024,0.3846647881958825,-0.8255087534804402,-10.545454743926475,12.169286618934052,0.00426803261586364
66,0.2166408151388168,-0.577174961566925,-0.2860661745071411,0.2554596364498138,-0.7356663942337036,-0.3282338976860046,0.3689861893653869,-0.9182382822036744,-0.3471671044826507,0.3843947649002075,-0.8252881169319153,-0.1815389692783355,0.2167030270957393,-0.5771597544301547,0.3689020836486081,-0.9189319680341904,0.3844258587634215,-0.8253140976987232,-10.347074358858974,11.9028231040501,0.0022687643412006566
67,0.216582179069519,-0.5771715641021729,-0.2865796983242035,0.2554221749305725,-0.735663115978241,-0.3288956880569458,0.3695065379142761,-0.918509840965271,-0.3489606082439422,0.3843078911304474,-0.8251314759254456,-0.1814121454954147,0.2165786641375784,-0.5771381108964989,0.3693547079446121,-0.9182302405958715,0.3842163013895559,-0.8251311758777519,-10.180269805335552,10.008273211405305,0.0006680441048589841
