Frame #,Nose (X),Nose (Y),Nose (Z),Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Nose (X)_smoothed,Nose (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.138042532749732e-05,1.8441804999550656e-05,5.645994964214433e-06,-6.1294635574257325e-06,-4.629661238371056e-05,1.0296177538373267e-05,23.480284950841963,,
2,0.2186931520700454,-0.5009427666664124,-0.9360745549201964,0.2148597091436386,-0.5058674216270447,-0.6387179493904114,0.281711995601654,-0.527757465839386,-0.4157643318176269,0.3561307489871979,-0.5512946844100952,-0.167885422706604,0.105428584383977,-0.1947378134124392,0.0918079027950905,-0.1880875028612679,0.0852888640643957,-0.2065777859278278,135.49821096064906,6721.075560588426,
3,0.2279048711061477,-0.4715422391891479,-1.134835124015808,0.2660744190216064,-0.4912999272346496,-0.7238847613334656,0.3025093078613281,-0.4956990778446197,-0.5617381930351257,0.2489600926637649,-0.5119655728340149,-0.4447473883628845,0.1972072148784386,-0.3580997889381552,0.1699877718486329,-0.3451864491829004,0.1627499166701207,-0.3794807748489842,202.4188096515157,4015.2359214519975,1016.8844656558273
4,0.2212360054254531,-0.4803280830383301,-1.0605577230453491,0.2513851225376129,-0.4859140515327453,-0.6991114020347595,0.2316493839025497,-0.487518310546875,-0.662965714931488,0.1367820799350738,-0.5205938816070557,-0.7272120714187622,0.2665350911342336,-0.4706988388290679,0.2258699340181224,-0.4523596529068609,0.2290941276594617,-0.4979533176409253,241.32068055917057,2334.1122544592927,1360.7959252670557
5,0.2508131861686706,-0.4630413055419922,-1.1838549375534058,0.303578108549118,-0.490204781293869,-0.793988049030304,0.2913585007190704,-0.4950154721736908,-0.562256395816803,0.1937378197908401,-0.514422595500946,-0.429530531167984,0.311025246235472,-0.5298756368457086,0.257671075911105,-0.5073840437377376,0.2852808221249478,-0.559231219962605,260.14933262149054,1129.7191237391985,1630.3988146498186
6,0.2458803206682205,-0.4629307389259338,-1.2489432096481323,0.3063948452472687,-0.4909680485725403,-0.8742061853408813,0.2951105237007141,-0.4921132326126098,-0.6176891326904297,0.1770773082971573,-0.517812192440033,-0.4172723591327667,0.3334912364984336,-0.5461631031384887,0.2691490982751765,-0.5211898664293904,0.3319803172036758,-0.5747308168094702,256.8154704120625,-200.0317325656829,2004.0772144173511
7,0.249171644449234,-0.4610413312911987,-1.3262470960617063,0.339303195476532,-0.4919290840625763,-0.933899223804474,0.4573296010494232,-0.4911939799785614,-0.7679599523544312,0.544793426990509,-0.5116140842437744,-0.8195859789848328,0.339373767833524,-0.5360053937984747,0.2667493289372598,-0.5104486997301405,0.366320812267711,-0.5621956746383979,236.00807814156437,-1248.4435362298875,1192.46393948214
8,0.2405296862125396,-0.4661285281181335,-1.2168458700180054,0.3111053705215454,-0.4831564724445343,-0.8548663258552551,0.3763955235481262,-0.4780201315879822,-0.633955717086792,0.3311620354652405,-0.5017841458320618,-0.7050610184669495,0.3345012894910986,-0.5151584720657607,0.2569898792926309,-0.4908573584044661,0.3830266412003326,-0.5385622241667382,216.94121303069423,-1144.0119066522084,658.3253035260472
9,0.2446357160806656,-0.4650432765483856,-1.3710345029830933,0.3396739363670349,-0.4859689176082611,-0.9119526743888856,0.4378000199794769,-0.4869949519634247,-0.6539323329925537,0.4729808270931244,-0.505051851272583,-0.6096568703651428,0.3237933639155407,-0.494839979060221,0.2449069819336931,-0.4732856827836014,0.3784728619891257,-0.5158051079057971,204.44300999683827,-749.8921820313575,261.5845639561407
10,0.2533329725265503,-0.4677690267562866,-1.2285289764404297,0.3169032335281372,-0.4956648647785187,-0.7921506762504578,0.38846156001091,-0.521445095539093,-0.4649624526500702,0.4402686655521393,-0.5261327624320984,-0.2335520535707473,0.3108080064441226,-0.4807626812677102,0.233647835049287,-0.4628843988149155,0.3541756206280406,-0.4999614798853659,198.99920333915463,-326.62839946101826,61.39500080960002
11,0.2165627479553222,-0.4755945801734924,-0.8966253399848938,0.2785841226577759,-0.483595997095108,-0.6565702557563782,0.2787571251392364,-0.4854227304458618,-0.642987847328186,0.2260787934064865,-0.5003055930137634,-0.7920640110969543,0.2977401366129746,-0.4741756281153565,0.2248089217282923,-0.4602033515549492,0.3173858882548987,-0.4923638466050562,204.17888225747413,310.78073509916976,113.76000486048994
12,0.2165627479553222,-0.4755945801734924,-0.8966253399848938,0.2785841226577759,-0.483595997095108,-0.6565702557563782,0.2787571251392364,-0.4854227304458618,-0.642987847328186,0.2260787934064865,-0.5003055930137634,-0.7920640110969543,0.2855274576682156,-0.473713881290598,0.2189362827148065,-0.4631480255689477,0.2784835019162316,-0.4916710345635033,235.4683289627327,1877.3668023155144,388.79643453518287
13,0.2165627479553222,-0.4755945801734924,-0.8966253399848938,0.2785841226577759,-0.483595997095108,-0.6565702557563782,0.2787571251392364,-0.4854227304458618,-0.642987847328186,0.2260787934064865,-0.5003055930137634,-0.7920640110969543,0.274079685350665,-0.4770882217277106,0.2158656930384197,-0.4688318277348685,0.2468392105123432,-0.4955855384099829,268.3808691552844,1974.752411553103,436.4315790757347
14,0.2165627479553222,-0.4755945801734924,-0.8966253399848938,0.2785841226577759,-0.483595997095108,-0.6565702557563782,0.2787571251392364,-0.4854227304458618,-0.642987847328186,0.2260787934064865,-0.5003055930137634,-0.7920640110969543,0.2628386366060357,-0.4821683777990578,0.2149658312426226,-0.4747988713937089,0.2277732524012629,-0.50185734150448,289.80241087448053,1285.2925031517668,280.0914669149808
15,0.2165627479553222,-0.4755945801734924,-0.8966253399848938,0.2785841226577759,-0.483595997095108,-0.6565702557563782,0.2787571251392364,-0.4854227304458618,-0.642987847328186,0.2260787934064865,-0.5003055930137634,-0.7920640110969543,0.2515556347358006,-0.4874522460963172,0.2154192703828135,-0.4795370636482926,0.2220133560112345,-0.5087097800622916,298.6445866934068,530.530549135575,160.0799722053298
16,0.230295792222023,-0.4928643405437469,-0.8732120394706726,0.2145516574382782,-0.4977399408817291,-0.5885727405548096,0.2653691172599792,-0.5175604224205017,-0.4916069209575653,0.2589563727378845,-0.5360763072967529,-0.4016996920108795,0.2407756554675709,-0.4921189114078179,0.2165115350729278,-0.4824995418253872,0.2270732723757507,-0.5149769582921645,290.91285246997967,-463.90405340562666,288.6386740561411
17,0.2108654677867889,-0.4789952337741852,-1.099321961402893,0.2258090227842331,-0.4950105249881744,-0.7663665413856506,0.261672705411911,-0.501593291759491,-0.5670918226242065,0.2518379688262939,-0.5166308879852295,-0.3501510918140411,0.2316579527304934,-0.4958817576454246,0.2177873795908321,-0.4838841991442798,0.2392033077750084,-0.5201275537943761,259.28973860185096,-1897.3868320877227,641.6527395364518
18,0.2108654677867889,-0.4789952337741852,-1.099321961402893,0.2258090227842331,-0.4950105249881744,-0.7663665413856506,0.261672705411911,-0.501593291759491,-0.5670918226242065,0.2518379688262939,-0.5166308879852295,-0.3501510918140411,0.2253626939012414,-0.4987609110037354,0.2189649476128077,-0.4842873590848474,0.2548349074337123,-0.5241314138351736,217.4017073453313,-2513.28187539118,707.9249356091256
19,0.2108654677867889,-0.4789952337741852,-1.099321961402893,0.2258090227842331,-0.4950105249881744,-0.7663665413856506,0.261672705411911,-0.501593291759491,-0.5670918226242065,0.2518379688262939,-0.5166308879852295,-0.3501510918140411,0.2225574742828089,-0.5008224213126706,0.2196829939085235,-0.4842994346648462,0.2710603283424994,-0.5271103482367189,181.7714330647741,-2137.8164568334314,456.99257314544946
20,0.2108654677867889,-0.4789952337741852,-1.099321961402893,0.2258090227842331,-0.4950105249881744,-0.7663665413856506,0.261672705411911,-0.501593291759491,-0.5670918226242065,0.2518379688262939,-0.5166308879852295,-0.3501510918140411,0.2232811758707633,-0.5019797076190605,0.219372976419443,-0.484196574850112,0.2854536875968225,-0.528980867438645,159.41080980659802,-1341.6373954905646,176.6782999835518
21,0.2489590048789978,-0.4953892827033996,-0.9425424933433532,0.2146017849445343,-0.514606237411499,-0.6766228079795837,0.2819768488407135,-0.544359564781189,-0.3996115624904632,0.3622507750988006,-0.5587865114212036,-0.0881004929542541,0.2269932394002275,-0.5020004440584253,0.2175239717981847,-0.4838914191823684,0.296008315640942,-0.5294336936112125,151.3596298093677,-483.0707998338193,173.48587985523864
22,0.2461041510105133,-0.4820156693458557,-1.1667371988296509,0.2385230809450149,-0.5137037634849548,-0.7634881138801575,0.2878953516483307,-0.5388473868370056,-0.3412230908870697,0.3056369423866272,-0.5420531034469604,0.2310456484556198,0.2326466419754662,-0.5007347004827913,0.2142214143631473,-0.4831363531702181,0.3015735227634351,-0.5282866823865126,154.05693232287308,161.83815081032265,345.3573292690934
23,0.1660979837179184,-0.4837493598461151,-0.8457942605018616,0.2339403331279754,-0.4861674904823303,-0.6723452806472778,0.2882879972457886,-0.4966197311878204,-0.494261234998703,0.2845655381679535,-0.5024368166923523,-0.3253363370895386,0.2388307036584709,-0.4983374401327285,0.2103791833297333,-0.4817885707436482,0.302250964195948,-0.5257826130692409,161.72060047376377,459.8200890534412,320.06638375934335
24,0.1908147782087326,-0.4786306023597717,-1.075122356414795,0.2480615973472595,-0.4875564575195312,-0.7378055453300476,0.2980980575084686,-0.4916508495807647,-0.539222002029419,0.2690815925598144,-0.5106772184371948,-0.3222686052322387,0.2440635120873794,-0.4952288540454648,0.2072230558270888,-0.4799475177011436,0.2990530544718181,-0.5224326702774812,170.5497407454261,529.7484162997404,170.89866611322253
25,0.1908147782087326,-0.4786306023597717,-1.075122356414795,0.2480615973472595,-0.4875564575195312,-0.7378055453300476,0.2980980575084686,-0.4916508495807647,-0.539222002029419,0.2690815925598144,-0.5106772184371948,-0.3222686052322387,0.2472001671642932,-0.4918570648685058,0.2054540919683049,-0.4779326011932799,0.2931085369467319,-0.5186217936482603,179.04829608635478,509.9133204557205,50.97043426653208
26,0.2605803608894348,-0.4733393788337707,-1.2813714742660522,0.2697157561779022,-0.5055854320526123,-0.8195753693580627,0.3246043622493744,-0.5379558801651001,-0.4578770399093628,0.3615953922271728,-0.5597165822982788,-0.0685454308986663,0.2478345076709524,-0.4885833047310858,0.2050070251908861,-0.4761811396626021,0.2853933792457825,-0.514538170104487,186.82738897077323,466.7455730651068,6.2770773284925685
27,0.1867213249206543,-0.4763611853122711,-0.9789212942123412,0.2375123798847198,-0.4838825762271881,-0.6953304409980774,0.279445469379425,-0.4918827712535858,-0.5889143347740173,0.264159083366394,-0.4881176352500915,-0.5639302730560303,0.2465070542390449,-0.4858142005510977,0.2056025346714561,-0.4751433892907609,0.2772740383354034,-0.5105073049102752,193.748043638938,415.2392800898855,0.5609634965101233
28,0.2114261537790298,-0.4776763617992401,-1.0485841035842896,0.2407173365354538,-0.4843268990516662,-0.6955523490905762,0.2846744954586029,-0.5009380578994751,-0.5303801894187927,0.2664602398872375,-0.5063436627388,-0.3961383402347564,0.2445315091304894,-0.484154691569178,0.2073563891802436,-0.4752105213850076,0.2710182228781354,-0.5072308770600027,199.26305242764624,330.90052732249546,1.779272539382456
29,0.2114261537790298,-0.4776763617992401,-1.0485841035842896,0.2407173365354538,-0.4843268990516662,-0.6955523490905762,0.2846744954586029,-0.5009380578994751,-0.5303801894187927,0.2664602398872375,-0.5063436627388,-0.3961383402347564,0.2434575469606772,-0.4843381121182648,0.2108108887950141,-0.4766640524296277,0.2694360063884949,-0.5056136612934546,201.99318049690132,163.8076841553044,5.191532639089769
