Frame #,Nose (X),Nose (Y),Nose (Z),Right_Shoulder (X),Right_Shoulder (Y),Right_Shoulder (Z),Right_Elbow (X),Right_Elbow (Y),Right_Elbow (Z),Right_Pinky (X),Right_Pinky (Y),Right_Pinky (Z),Right_Shoulder (X)_smoothed,Right_Shoulder (Y)_smoothed,Nose (X)_smoothed,Nose (Y)_smoothed,Right_Pinky (X)_smoothed,Right_Pinky (Y)_smoothed,angles,velocity,roughness
1,0.2893077731132507,-0.494331955909729,-0.6159435510635376,0.327243447303772,-0.4519388079643249,-0.4337380826473236,0.3972111046314239,-0.4565117657184601,-0.3316569924354553,0.415513813495636,-0.4752219915390014,-0.3395612239837646,0.3272276029326919,-0.4519309975383739,0.2892753185512094,-0.4943315896098516,0.415480268367723,-0.4751975076604836,242.9377771921191,,
2,0.2894698083400726,-0.4890559017658233,-0.7659024596214294,0.3244040906429291,-0.4551145732402801,-0.5012547969818115,0.3069791793823242,-0.4581686854362488,-0.629813015460968,0.3044646978378296,-0.4752174615859985,-0.9032871723175048,0.3299785426772449,-0.4553460088498503,0.2898798955924733,-0.4891892572649972,0.3631504366961457,-0.4770128624866067,247.08893956935464,249.06974263413133,
3,0.2897945344448089,-0.4866378903388977,-0.7919303774833679,0.3331619203090668,-0.4578514695167541,-0.5306363105773926,0.3089317679405212,-0.4585602581501007,-0.6188109517097473,0.2915373146533966,-0.4752169847488403,-0.8398105502128601,0.3325057687819576,-0.4583499820378908,0.2906132621081286,-0.4846047119788503,0.3188705773692649,-0.4787792092161269,282.57200736442087,2128.984067703974,490.84414855594474
4,0.2931918203830719,-0.4793718457221985,-0.8304163217544556,0.3407427072525024,-0.4616379141807556,-0.587282657623291,0.3116450309753418,-0.4701080322265625,-0.557889997959137,0.2790825664997101,-0.4897898137569427,-0.6168423891067505,0.334679843762747,-0.4606018928606673,0.2916032425730909,-0.4810360739870173,0.2881009668019524,-0.4804673710423604,170.455352264946,-6726.999305968493,6047.595312742476
5,0.2940731644630432,-0.4736763536930084,-0.8012871146202087,0.3387545645236969,-0.4635626375675201,-0.5812655687332153,0.3014364838600158,-0.4672822058200836,-0.6665256023406982,0.2864609360694885,-0.4813900589942932,-0.8865260481834412,0.3365470915509488,-0.4619069361745422,0.2929495396420772,-0.4787294316572229,0.2724815641281257,-0.4821010794497546,103.71486366735851,-4004.429315855248,4484.987501863337
6,0.2939198017120361,-0.4778774976730346,-0.9058372378349304,0.3382784426212311,-0.4629874527454376,-0.6196985244750977,0.2987233698368072,-0.4660758972167969,-0.6283284425735474,0.2772056758403778,-0.4807891547679901,-0.7389152646064758,0.33838327131701,-0.4622754022066901,0.2946984629656257,-0.4776251756938648,0.2703035714587119,-0.4837493814269145,62.97039699284894,-2444.6680004705745,3370.7943489008103
7,0.2939198017120361,-0.4778774976730346,-0.9058372378349304,0.3382784426212311,-0.4629874527454376,-0.6196985244750977,0.2987233698368072,-0.4660758972167969,-0.6283284425735474,0.2772056758403778,-0.4807891547679901,-0.7389152646064758,0.3405968330223647,-0.461932102965888,0.2967866195066209,-0.4773553452580806,0.2777951751772103,-0.4854140685315777,181.33957408452457,7102.150625500537,8272.565776676927
8,0.2939198017120361,-0.4778774976730346,-0.9058372378349304,0.3382784426212311,-0.4629874527454376,-0.6196985244750977,0.2987233698368072,-0.4660758972167969,-0.6283284425735474,0.2772056758403778,-0.4807891547679901,-0.7389152646064758,0.3434995017350454,-0.461250277504014,0.2989763184607376,-0.4773663256049769,0.2903973690535617,-0.486888636182083,250.454507767946,4146.8960210052865,9316.594530221957
9,0.3067767322063446,-0.479009211063385,-0.7880018949508667,0.3458160758018493,-0.4513767659664154,-0.5731983184814453,0.3587906956672668,-0.4635791778564453,-0.5053896903991699,0.3438581526279449,-0.4933361113071441,-0.5173628330230713,0.3470760539651545,-0.4606127652438316,0.3008585517531484,-0.477119103252809,0.3037828250355102,-0.4877559585408902,289.299819079763,2330.718678709018,5896.674319667871
10,0.3032419085502624,-0.4821819961071014,-0.6750686764717102,0.34677654504776,-0.4613680243492126,-0.486527681350708,0.3385660052299499,-0.472898930311203,-0.511148989200592,0.3043433427810669,-0.4983683824539184,-0.6875708699226379,0.3508936774777287,-0.4602561039559324,0.301973354920702,-0.4762811028683308,0.3146407487556298,-0.4875966880565407,310.0259749034686,1243.5693494223358,3468.4811325648043
