Frame #,body X,body Y,hand X,hand Y,shoulder X,shoulder Y,shoulder X_smoothed,shoulder Y_smoothed,body X_smoothed,body Y_smoothed,hand X_smoothed,hand Y_smoothed,velocity,roughness,angles
40,365.3621520996094,1355.831298828125,443.3482666015625,1852.0498046875,222.37904357910156,1187.106689453125,222.28780578895876,1187.289650371592,365.3616747187,1355.4689680761255,443.3081043906833,1851.4617662315336,-0.084318997256787,5.6292183165226986e-05,338.01974503913743
41,365.9134521484375,1355.394287109375,443.3482666015625,1852.0498046875,222.2842559814453,1187.0859375,222.2919590472131,1187.1972241240871,365.4967448995151,1355.4256593573505,443.2282578145451,1850.9135129883769,-0.3468944303563148,6.553172492797327e-05,338.01396346529816
42,365.5727233886719,1355.1424560546875,443.1041564941406,1849.2083740234375,222.2842559814453,1187.0859375,222.2855193493715,1187.1257315187072,365.6181833222066,1355.4031640296546,443.12143806137374,1850.307739315673,-0.4717142286619946,5.220138560104396e-05,338.0061015614871
43,365.5727233886719,1355.1424560546875,443.1041564941406,1849.2083740234375,222.2842559814453,1187.0859375,222.28383460776183,1187.08124257323,365.71980050405665,1355.417391909356,443.00090520618994,1849.7458958132072,-0.4354670232976332,2.541367366512554e-05,337.9988437777655
44,365.8431396484375,1355.5784912109375,442.74359130859375,1849.0577392578125,222.2842559814453,1187.0859375,222.3007577207324,1187.059844926395,365.80207476113225,1355.469991441055,442.8856714918623,1849.31050079788,-0.2614388317022076,6.670006317685019e-06,337.9944864639038
45,365.77105712890625,1355.663330078125,442.74359130859375,1849.0577392578125,222.2842559814453,1187.0859375,222.3452933137844,1187.051608553251,365.8678158736235,1355.547621203914,442.79471722452337,1849.036392015237,0.0010938231184809,9.870766741662595e-06,337.9945046942891
46,365.9781799316406,1355.7071533203125,442.74359130859375,1849.0577392578125,222.2842559814453,1187.0859375,222.41908472312997,1187.0453927266574,365.91903855843566,1355.6292646933146,442.7410529985717,1848.9094539063444,0.298044702997231,2.903668821353171e-05,337.9994721060057
47,365.9781799316406,1355.7071533203125,442.74359130859375,1849.0577392578125,222.6666717529297,1187.0054931640625,222.51615196888497,1187.0325075887588,365.9565609136049,1355.6951155623744,442.7281502524155,1848.8855788189137,0.5785422824988018,4.687422836133947e-05,338.0091144773807
48,365.9781799316406,1355.7071533203125,442.74359130859375,1849.0577392578125,222.6666717529297,1187.0054931640625,222.62562468558815,1187.0085997427288,365.9810538943517,1355.7316417099037,442.7492269177072,1848.9146745818823,0.7940247429860392,5.031931423735708e-05,338.02234822309714
49,365.9781799316406,1355.7071533203125,442.74359130859375,1849.0577392578125,222.6666717529297,1187.0054931640625,222.7359764294512,1186.9742500130249,365.99394719636734,1355.7323216358038,442.78807690720873,1848.95905781354,0.8959555804074171,3.7373470197569136e-05,338.03728081610393
50,365.9781799316406,1355.7071533203125,442.74359130859375,1849.0577392578125,222.9593505859375,1187.042724609375,222.83816903426816,1186.9349256721473,365.9976022145505,1355.6963754144574,442.8205236164492,1849.0020378013655,0.8363057764393034,1.6684153951083186e-05,338.05121924571125
51,366.06005859375,1355.6005859375,442.74359130859375,1849.0577392578125,222.9490203857422,1186.86083984375,222.92653924885553,1186.8998893798146,365.9952064771252,1355.627573335065,442.81719067636647,1849.0468751233875,0.5751032234149989,6.228792490954151e-06,338.06080429943484
52,366.0,1355.5,442.74359130859375,1849.0577392578125,222.87164306640625,1186.724609375,222.9975383944952,1186.8791255517428,365.9907416954308,1355.533932654996,442.74919114286325,1849.1085027934823,0.0987491991861588,2.9509503861951983e-05,338.06245011942127
53,365.8448791503906,1355.6898193359375,442.74359130859375,1849.0577392578125,223.01190185546875,1186.8709716796875,223.0469097517333,1186.8790217106578,365.9886411833059,1355.4281716823405,442.5976007549279,1849.2013177836757,-0.5551718057927246,0.0001017817619215721,338.0531972559914
54,366.2520446777344,1355.2723388671875,442.74359130859375,1849.0577392578125,223.01190185546875,1186.8709716796875,223.0671732752976,1186.8996670495508,365.9929252422042,1355.3276319719062,442.3649644251552,1849.3270952998705,-1.2834259546502835,0.00020650874163515742,338.0318068234139
55,365.7492370605469,1355.0428466796875,442.74359130859375,1849.0577392578125,223.15321350097656,1187.0062255859375,223.0477863305075,1186.9359406713747,366.0061400063579,1355.2514466431858,442.0828016348191,1849.4683155340683,-1.93452001277592,0.00028591469264319086,337.99956482320096
56,366.0813903808594,1355.2364501953125,440.9615478515625,1850.1922607421875,222.9044647216797,1187.0975341796875,222.97836723056216,1186.9815391227123,366.0282588347177,1355.214751104773,441.8060308084829,1849.592570269272,-2.3635018293748544,0.0002779501454844959,337.9601731260447
57,366.0813903808594,1355.2364501953125,440.9615478515625,1850.1922607421875,222.9044647216797,1187.0975341796875,222.85330051994663,1187.0328225416592,366.0560108535383,1355.2233614441466,441.5910724875243,1849.6685848369084,-2.4984009206400515,0.00018147206702966213,337.9185331107007
58,366.0813903808594,1355.2364501953125,441.6153869628906,1849.480712890625,222.82376098632812,1186.87548828125,222.67600133221168,1187.089499510633,366.0835715135343,1355.2720970604942,441.4698733723532,1849.683686986299,-2.37084196618639,6.911127738004924e-05,337.87901907793093
59,366.0813903808594,1355.2364501953125,441.6153869628906,1849.480712890625,222.5240936279297,1187.1083984375,222.4614696095561,1187.151973702675,366.1044715151615,1355.34650710471,441.43917257365734,1849.6488682080353,-2.0839687989359845,1.5019593137882298e-05,337.84428626461533
60,366.1744689941406,1355.529541015625,441.6153869628906,1849.480712890625,222.2731170654297,1187.3333740234375,222.2351706003647,1187.2186077852682,366.1136093738048,1355.426728892798,441.4703942437072,1849.589049342145,-1.7476643518546098,2.5153111896526053e-05,337.81515852541776
61,366.1744689941406,1355.529541015625,441.6153869628906,1849.480712890625,221.7985687255859,1187.2926025390625,222.0268280670869,1187.2859309567327,366.108694861276,1355.4932203749977,441.5281750214813,1849.5289187508515,-1.4348656136849058,5.363493024414259e-05,337.791244098523
62,366.0299987792969,1355.723388671875,441.6153869628906,1849.480712890625,221.7985687255859,1187.2926025390625,221.86087657369572,1187.3510519645142,366.0905651442763,1355.5332991142625,441.58440304555427,1849.4841640186733,-1.1749812908703916,6.431699661853405e-05,337.7716610770085
63,366.0,1355.5,441.6153869628906,1849.480712890625,221.78494262695312,1187.524169921875,221.74823755566993,1187.4137401283506,366.06180100409074,1355.5455109687668,441.62369972506986,1849.459888658057,-0.9658088015783052,5.5269305842802075e-05,337.75556426364886
64,366.0,1355.5,441.6153869628906,1849.480712890625,221.5,1187.5,221.6832375868074,1187.4771082491218,366.02442055904544,1355.5391606157182,441.6424182942708,1849.4533831705876,-0.7913894996954696,3.992364141964908e-05,337.74237443865394
65,366.0,1355.5,441.6153869628906,1849.480712890625,221.58656311035156,1187.5633544921875,221.64639639940904,1187.546663946733,365.97867300100233,1355.5292453467946,441.64451474232754,1849.4582039035524,-0.6412826178041087,2.7297098803279377e-05,337.73168639502387
66,366.0,1355.5,441.6153869628906,1849.480712890625,221.97183227539065,1187.443603515625,221.6122511975196,1187.6273059749865,365.9240107891901,1355.5296599541923,441.63698934079406,1849.467633887985,-0.5187616591945243,1.880297439176107e-05,337.72304036737063
67,365.8619384765625,1355.336669921875,441.6153869628906,1849.480712890625,221.58656311035156,1187.5633544921875,221.56004002004676,1187.7194235208292,365.86116372328894,1355.5477156140237,441.6264693284584,1849.4767197276649,-0.4314093789514572,1.2698687674010956e-05,337.71585021105477
68,365.77105712890625,1355.7037353515625,441.6153869628906,1849.480712890625,221.56863403320312,1188.063232421875,221.4822059317277,1187.8175429386051,365.7933292473901,1355.5820060979263,441.6174383511081,1849.482896973585,-0.3785884184128463,7.70810905128355e-06,337.7095404040812
69,365.6941528320313,1355.6976318359375,441.6153869628906,1849.480712890625,221.2511749267578,1187.9718017578125,221.38582567681868,1187.913663143431,365.7256237677519,1355.6245978267516,441.6118949919288,1849.4856437072665,-0.3510678691804969,3.856852258282572e-06,337.7036892729282
70,365.6941528320313,1355.6976318359375,441.6153869628906,1849.480712890625,221.2337951660156,1188.0462646484375,221.2871935491943,1188.0025631187366,365.66363206385574,1355.666261547879,441.6098959361093,1849.485697458836,-0.3385587973230031,1.5035487163543073e-06,337.69804662630617
71,365.6941528320313,1355.6976318359375,441.6153869628906,1849.480712890625,221.2511749267578,1187.9718017578125,221.20413316130836,1188.0841569561794,365.61214907919896,1355.701301876539,441.61042356354983,1849.484260615577,-0.3324834173270119,4.5384138538735133e-07,337.6925052360174
72,365.4519348144531,1355.7628173828125,441.6153869628906,1849.480712890625,221.08029174804688,1188.214111328125,221.1500346198204,1188.161422154457,365.57398652381033,1355.72947744087,441.61217549360487,1849.4824318854385,-0.3198614621817341,1.3827486958812021e-07,337.6871742116477
73,365.4519348144531,1355.7628173828125,441.6153869628906,1849.480712890625,221.09629821777344,1188.1383056640625,221.1305859977324,1188.2364489559748,365.5483007192134,1355.7551029520378,441.6140789796325,1849.4809278221717,-0.2753520342287174,2.3603582746018566e-07,337.6825850110772
74,365.5313415527344,1355.6898193359375,441.6153869628906,1849.480712890625,221.08029174804688,1188.214111328125,221.14273569908255,1188.3075357544406,365.5295327533707,1355.7844935777564,441.6155035605446,1849.4800442718736,-0.1640539957099918,1.4620779053636727e-06,337.6798507778154
75,365.5740661621094,1355.9259033203125,441.6153869628906,1849.480712890625,221.2051239013672,1188.4000244140625,221.17601304529836,1188.369006001897,365.5092068957888,1355.8227929911504,441.6162464033423,1849.4797598360976,0.0376323762577612,6.581392596444776e-06,337.68047798408634
76,365.6941528320313,1355.6976318359375,441.6153869628906,1849.480712890625,221.29876708984375,1188.5234375,221.216417177363,1188.4144483253358,365.480795314209,1355.8711676590942,441.61639799378264,1849.4798861432052,0.3117124198047349,1.875120252124967e-05,337.6856731910831
77,365.4272766113281,1355.8575439453125,441.6153869628906,1849.480712890625,221.35491943359375,1188.6163330078125,221.25160092366283,1188.4421257711172,365.44437532445613,1355.9253469655346,441.6161822144172,1849.4801992262448,0.5830015402375466,3.420875357346333e-05,337.6953898834204
78,365.2255859375,1356.158203125,441.6153869628906,1849.480712890625,221.2051239013672,1188.4000244140625,221.27469481236008,1188.458850564855,365.4071208538486,1355.976642087208,441.61582967319384,1849.4805217674912,0.7410689464791176,3.8814876547649295e-05,337.70774103252836
79,365.4245300292969,1356.0189208984375,441.6153869628906,1849.480712890625,221.2051239013672,1188.4000244140625,221.2849219829253,1188.4789549745974,365.3792588761001,1356.0157994188394,441.61550658105904,1849.4807542307192,0.6942867981888412,2.4200440073168528e-05,337.71931247916484
80,365.4245300292969,1356.0189208984375,441.6153869628906,1849.480712890625,221.3600921630859,1188.5450439453125,221.28590013279015,1188.5186942748169,365.3690215965531,1356.037691479915,441.6152949444156,1849.4808688997125,0.4195671151103397,9.181167087101983e-06,337.7263052644167
81,365.2255859375,1356.158203125,441.6153869628906,1849.480712890625,221.29876708984375,1188.5234375,221.28400875876977,1188.5894381148703,365.3795802168181,1356.0439786538338,441.6152066109856,1849.48088542855,-0.0211090183950091,2.634659544903745e-05,337.72595344744343
82,365.4245300292969,1356.0189208984375,441.6153869628906,1849.480712890625,221.29876708984375,1188.5234375,221.28760910591933,1188.6925994722294,365.4080752031343,1356.0427286693923,441.6152116450363,1849.4808435175223,-0.4964806211205541,7.614586632355505e-05,337.71767877042475
83,365.4245300292969,1356.0189208984375,441.6153869628906,1849.480712890625,221.29261779785156,1188.7200927734375,221.30597261833145,1188.818021409174,365.4464706328343,1356.0454038488335,441.615266146528,1849.480782085359,-0.8472543186474013,0.00011182291666456323,337.70355786511396
84,365.5,1355.84228515625,441.6153869628906,1849.480712890625,221.32763671875,1189.267822265625,221.34711808680777,1188.9473785023931,365.4847934025728,1356.0621217397463,441.615331554705,1849.480728134458,-0.9493728710140203,9.195724880342933e-05,337.6877349839304
85,365.8312683105469,1356.3621826171875,441.6153869628906,1849.480712890625,221.42642211914065,1189.0870361328125,221.4150557001971,1189.0620677315137,365.51616717564747,1356.0972965988724,441.61538360615623,1849.480694192528,-0.7762727685224036,3.87820518709545e-05,337.674797104455
86,365.5,1355.84228515625,441.6153869628906,1849.480712890625,221.41888427734375,1189.1622314453125,221.50732461455752,1189.1509792730697,365.54064893398663,1356.1479096324908,441.61541300267874,1849.4806811896449,-0.4190149293981449,1.4585695348132869e-05,337.6678135222984
87,365.3942260742187,1356.2435302734375,441.6153869628906,1849.480712890625,221.41888427734375,1189.1622314453125,221.61378166418115,1189.2132664558037,365.5640852308901,1356.2048908519953,441.61542135787096,1849.4806834521228,-0.0415300363545156,3.879783149308692e-05,337.6671213550258
88,365.4045715332031,1356.63818359375,441.6153869628906,1849.480712890625,221.9109649658203,1189.2625732421875,221.7182577986073,1189.2559165576083,365.5915568501728,1356.2570353871724,441.615415763833,1849.480693377312,0.2083654474859031,6.543501410299657e-05,337.6705941124839
89,365.5735778808594,1356.0870361328125,441.6153869628906,1849.480712890625,222.0,1189.30224609375,221.80409738997392,1189.2893075399386,365.6205103457049,1356.2958930008365,441.615404208786,1849.4807045542093,0.2760567957147941,5.4604262867784364e-05,337.67519505907916
90,365.7628173828125,1356.2435302734375,441.6153869628906,1849.480712890625,221.9109649658203,1189.2625732421875,221.86094457037385,1189.323076230059,365.6398488589197,1356.3183664463763,441.6153928118132,1849.4807131146824,0.2114601494508861,2.2955584934053833e-05,337.67871939490334
91,365.78472900390625,1356.263916015625,441.6153869628906,1849.480712890625,221.81312561035156,1189.302978515625,221.8873219327227,1189.3628910859686,365.63612293657866,1356.3257916295263,441.6153848655732,1849.4807177201935,0.1127311688708232,4.242259889576835e-06,337.68059824771785
92,365.7153625488281,1356.5130615234375,441.6153869628906,1849.480712890625,221.81312561035156,1189.302978515625,221.8864048968361,1189.4087653968966,365.6020202479414,1356.3228262819928,441.61538114826504,1849.480718807808,0.0560542325388269,2.1291127482827525e-06,337.68153248492683
93,365.5877990722656,1356.5877685546875,441.6153869628906,1849.480712890625,221.69029235839844,1189.587890625,221.8580543573066,1189.456228418331,365.54083139983425,1356.3184819282571,441.6153808361594,1849.480717654551,0.0607448039124847,2.613316019752922e-06,337.6825448983254
94,365.22113037109375,1356.0693359375,441.6153869628906,1849.480712890625,221.6568603515625,1189.6103515625,221.79274041042285,1189.5006837295766,365.4637528803256,1356.3260020828918,441.61538247448823,1849.4807156188467,0.0918649583616115,1.1047175733528287e-06,337.68407598096474
95,365.22113037109375,1356.0693359375,441.6153869628906,1849.480712890625,221.6568603515625,1189.6103515625,221.671854492495,1189.5425486235456,365.3821602310171,1356.3575280080702,441.61538469356896,1849.480713702524,0.0799139308753638,1.4971761600228866e-07,337.68540787981266
96,365.3999938964844,1356.4259033203125,441.6153869628906,1849.480712890625,221.6568603515625,1189.6103515625,221.47601926853656,1189.589217144499,365.3008841153778,1356.4161478039275,441.6153865744917,1849.4807124170616,-0.0487676394959635,8.704099374931188e-07,337.68459508582106
97,365.2690734863281,1356.6466064453125,441.6153869628906,1849.480712890625,221.5989227294922,1189.4742431640625,221.1986788757951,1189.6517987501045,365.21747385233306,1356.492799313541,441.6153877156125,1849.4807118553515,-0.329155814636124,8.681177291466822e-06,337.6791091555771
98,365.1687316894531,1356.6378173828125,441.6153869628906,1849.480712890625,221.06922912597656,1189.720458984375,220.85744415603375,1189.7384222825851,365.12690508647046,1356.5710236915222,441.61538811613934,1849.480711854431,-0.7207431708172862,3.286067939239316e-05,337.66709676939684
99,365.1687316894531,1356.6378173828125,441.6153869628906,1849.480712890625,220.27850341796875,1189.6885986328125,220.4942977949008,1189.8483653516946,365.0270822028811,1356.634881491579,441.6153879942686,1849.4807121598185,-1.1116542174352162,6.698799757074578e-05,337.64856919910625
100,364.77294921875,1356.67626953125,441.6153869628906,1849.480712890625,219.76119995117188,1190.067138671875,220.16171096967628,1189.9707130121633,364.9212356785441,1356.6742115466045,441.6153876232903,1849.4807125422124,-1.3726841395703104,8.21280873109166e-05,337.6256911301134
101,364.77294921875,1356.67626953125,441.6153869628906,1849.480712890625,219.8295135498047,1190.1424560546875,219.90217442577836,1190.088419612218,364.8165121678576,1356.6858183686272,441.6153872258837,1849.4807128537457,-1.4244161988654014,5.966414123405533e-05,337.6019508601323
102,364.77294921875,1356.67626953125,441.6153869628906,1849.480712890625,219.69544982910156,1190.2901611328125,219.7336584002448,1190.1854696347048,364.7208754776371,1356.672340644992,441.6153869313716,1849.480713034641,-1.2720838746122354,2.2287040050429727e-05,337.5807494622221
103,364.77294921875,1356.67626953125,441.6153869628906,1849.480712890625,219.69544982910156,1190.2901611328125,219.6478367938054,1190.2531885732294,364.6408869497769,1356.6404656072027,441.6153867799535,1849.4807130908432,-0.9946909007669548,8.970362614617895e-06,337.56417128054267
104,364.39111328125,1356.56884765625,441.6153869628906,1849.480712890625,219.69544982910156,1190.2901611328125,219.61861251032485,1190.2926233684916,364.58045035162985,1356.598945764638,441.6153867513249,1849.480713062406,-0.7020135483912782,2.5316613601976378e-05,337.55247105473615
105,364.5,1356.5,441.6153869628906,1849.480712890625,219.69544982910156,1190.2901611328125,219.6144278083676,1190.3124035491878,364.5390321570573,1356.5563205535366,441.61538679815663,1849.480712996174,-0.4815521005900791,4.226624307484706e-05,337.544445186393
106,364.5,1356.5,441.6153869628906,1849.480712890625,219.69544982910156,1190.2901611328125,219.60908296565916,1190.3236293741077,364.50996599221793,1356.518741957111,441.61538687234383,1849.4807129288688,-0.3603260068098279,3.874457785267035e-05,337.53843975294615
107,364.5,1356.5,441.6153869628906,1849.480712890625,219.64410400390625,1190.1102294921875,219.58815593626997,1190.334255112991,364.4813028265918,1356.488973401952,441.61538693955896,1849.4807128808463,-0.2994889753938423,2.241138258659221e-05,337.5334482700229
